RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,06575,Dudley Hart,24' 7",16159.417,658
2,0,12660,Jesper Parnevik,24' 4",17174.333,706
3,0,20382,Stephen Leaney,24' 2",11391.250,471
4,0,21633,Steve Allan,24' 1",12169.583,506
4,0,23353,J.J. Henry,24' 1",26877.917,1116
6,0,10875,Todd Demsey,24' 0",17309.167,722
7,0,24357,K.J. Choi,23' 11",14232.583,595
8,0,23409,James Driscoll,23' 10",19268.750,809
8,0,12823,Carlos Franco,23' 10",15751.917,661
8,0,26420,Richard Johnson,23' 10",12611.083,529
8,0,27936,Martin Laird,23' 10",20872.667,875
12,0,10809,Jim Furyk,23' 9",18875.667,796
12,0,20574,Mathew Goggin,23' 9",20920.750,880
12,0,21878,Mark Wilson,23' 9",25394.333,1068
15,0,23048,Eric Axley,23' 7",22560.667,958
15,0,25345,Carl Pettersson,23' 7",22662.583,962
17,0,01142,Bart Bryant,23' 6",16150.500,688
17,0,12782,Tim Herron,23' 6",19965.500,849
17,0,24361,Pat Perez,23' 6",18727.417,798
17,0,20645,John Senden,23' 6",21347.333,907
17,0,12602,Dean Wilson,23' 6",22158.333,944
22,0,20229,Stewart Cink,23' 5",15324.500,654
22,0,23718,Nathan Green,23' 5",19903.250,849
22,0,24781,Hunter Mahan,23' 5",18416.000,786
22,0,28158,Steve Marino,23' 5",25225.833,1077
22,0,06595,Kevin Sutherland,23' 5",21675.000,925
27,0,20098,Stuart Appleby,23' 4",15373.583,659
27,0,22621,Ben Curtis,23' 4",14963.167,642
27,0,28089,Jason Day,23' 4",18576.917,795
27,0,24924,Bill Haas,23' 4",22112.583,947
27,0,22806,Doug LaBelle II,23' 4",12486.250,536
27,0,24138,Ian Poulter,23' 4",8317.250,357
27,0,23497,Tag Ridings,23' 4",19195.750,822
27,0,26668,Marc Turnesa,23' 4",17431.500,748
35,0,23125,Brad Elder,23' 3",13203.500,568
35,0,08845,Scott Sterling,23' 3",18703.500,805
37,0,10885,Robert Allenby,23' 2",21831.500,942
37,0,25720,Chad Collins,23' 2",14348.250,620
37,0,21731,Freddie Jacobson,23' 2",14633.000,631
37,0,26300,Matt Jones,23' 2",19701.667,851
41,0,23541,Ben Crane,23' 1",17408.167,753
41,0,21461,Kenneth Ferrie,23' 1",14493.833,628
41,0,01473,Todd Hamilton,23' 1",18101.000,784
41,0,06573,Brandt Jobe,23' 1",11901.833,515
41,0,01677,Tom Lehman,23' 1",8939.000,387
41,0,27120,Troy Matteson,23' 1",21863.750,947
41,0,28475,Jeff Overton,23' 1",21381.833,927
41,0,07749,Brett Quigley,23' 1",17982.750,778
41,0,23623,Bo Van Pelt,23' 1",22763.250,987
41,0,27095,Nick Watney,23' 1",20221.167,876
41,0,26289,Boo Weekley,23' 1",16033.583,695
52,0,01035,Tommy Armour III,23' 0",15759.417,684
52,0,01320,Bob Estes,23' 0",21024.417,915
52,0,24358,Robert Garrigus,23' 0",20722.167,900
52,0,29718,Anthony Kim,23' 0",14601.000,634
52,0,20663,Brenden Pappas,23' 0",12754.667,555
52,0,01941,Tom Pernice Jr.,23' 0",22167.917,965
58,0,21350,Ryuji Imada,22' 11",15544.417,679
58,0,01766,Billy Mayfair,22' 11",23277.000,1017
58,0,24449,Parker McLachlin,22' 11",18163.250,794
58,0,24490,George McNeill,22' 11",21867.750,955
58,0,27933,John Merrick,22' 11",19146.417,835
58,0,21949,Joe Ogilvie,22' 11",19510.750,850
64,0,20498,Briny Baird,22' 10",23546.000,1030
64,0,01226,Fred Couples,22' 10",11978.500,525
64,0,12680,Shigeki Maruyama,22' 10",9466.750,415
64,0,12309,Bob Sowards,22' 10",12533.833,548
64,0,27214,Kevin Streelman,22' 10",23006.083,1007
64,0,06527,Steve Stricker,22' 10",13021.333,570
64,0,25632,Jimmy Walker,22' 10",14613.750,640
64,0,20160,Charlie Wi,22' 10",20652.250,904
72,0,23540,Jason Allred,22' 9",11246.167,495
72,0,22371,Aaron Baddeley,22' 9",13188.417,580
72,0,20623,Gavin Coles,22' 9",10347.000,454
72,0,19846,Brian Gay,22' 9",19113.667,839
72,0,10585,Scott McCarron,22' 9",12015.000,528
72,0,22348,Nick O'Hern,22' 9",16296.083,716
72,0,01928,Corey Pavin,22' 9",11885.417,522
72,0,25190,Jeff Quinney,22' 9",15882.500,699
72,0,22913,John Rollins,22' 9",17785.583,781
81,0,23778,Brad Adamonis,22' 8",18496.917,817
81,0,06004,Stephen Ames,22' 8",15529.333,686
81,0,20850,Daniel Chopra,22' 8",15142.333,667
81,0,20105,Jeff Gove,22' 8",10942.833,483
81,0,11032,Frank Lickliter II,22' 8",22968.500,1012
81,0,24140,Sean O'Hair,22' 8",16383.167,723
81,0,27649,Brandt Snedeker,22' 8",15050.917,665
88,0,12826,Paul Claxton,22' 7",12404.167,550
88,0,21961,Charles Howell III,22' 7",21179.500,938
88,0,01577,Lee Janzen,22' 7",17248.333,764
88,0,10860,Justin Leonard,22' 7",16835.500,746
88,0,25842,Jon Mills,22' 7",18686.167,827
88,0,21959,Ted Purdy,22' 7",14615.250,647
88,0,20127,Chris Riley,22' 7",8814.250,391
95,0,24925,Jonathan Byrd,22' 6",17122.583,760
