RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
102,0,24024,Zach Johnson,2' 5",789,1881.917
102,0,10733,Kent Jones,2' 5",620,1483.250
102,0,26300,Matt Jones,2' 5",901,2150.667
102,0,01677,Tom Lehman,2' 5",414,988.000
102,0,20634,Peter Lonard,2' 5",876,2133.500
102,0,24781,Hunter Mahan,2' 5",824,2005.250
102,0,27120,Troy Matteson,2' 5",1013,2412.500
102,0,10585,Scott McCarron,2' 5",570,1367.833
102,0,24490,George McNeill,2' 5",1015,2489.000
102,0,27933,John Merrick,2' 5",884,2103.417
102,0,21949,Joe Ogilvie,2' 5",896,2151.917
102,0,22046,Geoff Ogilvy,2' 5",527,1275.917
102,0,20572,Rod Pampling,2' 5",743,1795.167
102,0,20663,Brenden Pappas,2' 5",587,1428.917
102,0,12660,Jesper Parnevik,2' 5",755,1820.083
102,0,07749,Brett Quigley,2' 5",808,1934.250
102,0,23497,Tag Ridings,2' 5",884,2154.667
102,0,20645,John Senden,2' 5",958,2297.750
102,0,22582,Kyle Thompson,2' 5",643,1557.833
102,0,08385,Omar Uresti,2' 5",688,1641.083
102,0,26951,Johnson Wagner,2' 5",725,1770.667
102,0,19913,Ron Whittaker,2' 5",473,1148.417
102,0,20160,Charlie Wi,2' 5",955,2295.333
102,0,10425,Jay Williamson,2' 5",928,2235.083
102,0,12602,Dean Wilson,2' 5",989,2376.750
102,0,24663,Y.E. Yang,2' 5",889,2174.417
140,0,21633,Steve Allan,2' 6",543,1371.333
140,0,23540,Jason Allred,2' 6",540,1370.167
140,0,06004,Stephen Ames,2' 6",713,1790.083
140,0,24227,Justin Bolli,2' 6",845,2083.917
140,0,23135,Tim Clark,2' 6",756,1891.333
140,0,23541,Ben Crane,2' 6",787,1956.000
140,0,21753,Brian Davis,2' 6",1079,2709.083
140,0,09011,David Duval,2' 6",441,1085.583
140,0,01388,Robert Gamez,2' 6",809,2010.333
140,0,23718,Nathan Green,2' 6",902,2269.833
140,0,27141,J.B. Holmes,2' 6",733,1838.917
140,0,26420,Richard Johnson,2' 6",555,1372.750
140,0,29718,Anthony Kim,2' 6",667,1651.167
140,0,12705,Cliff Kresge,2' 6",818,2072.250
140,0,20382,Stephen Leaney,2' 6",495,1228.250
140,0,01724,Jeff Maggert,2' 6",888,2253.000
140,0,25842,Jon Mills,2' 6",881,2215.583
140,0,01941,Tom Pernice Jr.,2' 6",1021,2586.917
140,0,01945,Kenny Perry,2' 6",1008,2489.333
140,0,01948,Tim Petrovic,2' 6",851,2143.833
140,0,24138,Ian Poulter,2' 6",369,909.417
140,0,25190,Jeff Quinney,2' 6",733,1817.000
140,0,02002,John Riegger,2' 6",727,1793.000
140,0,27214,Kevin Streelman,2' 6",1068,2625.667
140,0,23349,Charles Warren,2' 6",875,2158.750
165,0,01035,Tommy Armour III,2' 7",730,1866.417
165,0,07867,Woody Austin,2' 7",961,2508.417
165,0,12652,Cameron Beckman,2' 7",811,2075.833
165,0,24925,Jonathan Byrd,2' 7",804,2075.250
165,0,01161,Mark Calcavecchia,2' 7",587,1524.333
165,0,25364,Paul Casey,2' 7",407,1059.833
165,0,23409,James Driscoll,2' 7",840,2171.833
165,0,24358,Robert Garrigus,2' 7",963,2494.750
165,0,27936,Martin Laird,2' 7",932,2429.167
165,0,01707,Steve Lowery,2' 7",707,1826.833
165,0,28158,Steve Marino,2' 7",1145,2935.250
165,0,12680,Shigeki Maruyama,2' 7",437,1111.167
165,0,26596,Ryan Moore,2' 7",652,1698.000
165,0,24140,Sean O'Hair,2' 7",760,1969.500
165,0,28475,Jeff Overton,2' 7",980,2561.083
165,0,24361,Pat Perez,2' 7",846,2200.917
165,0,22913,John Rollins,2' 7",838,2139.500
165,0,23621,Rory Sabbatini,2' 7",692,1786.500
165,0,27649,Brandt Snedeker,2' 7",706,1797.583
165,0,28780,Nicholas Thompson,2' 7",1027,2611.417
165,0,23623,Bo Van Pelt,2' 7",1048,2688.000
186,0,27561,Nick Flanagan,2' 8",884,2382.083
186,0,22892,Jason Gore,2' 8",935,2485.583
186,0,20378,Mathias Grönberg,2' 8",846,2249.417
186,0,23320,Ryan Palmer,2' 8",627,1659.000
186,0,25562,Andres Romero,2' 8",502,1341.417
186,0,27095,Nick Watney,2' 8",928,2496.667
186,0,26289,Boo Weekley,2' 8",749,2023.583
193,0,30750,Tommy Gainey,2' 9",534,1482.750
193,0,23157,Richard Johnson,2' 9",677,1835.333
193,0,27613,David Lutterus,2' 9",565,1535.667
193,0,25594,Travis Perkins,2' 9",449,1234.250
197,0,21461,Kenneth Ferrie,2' 10",674,1911.083
