RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,25572,Graeme McDowell,303
2,0,29420,Billy Horschel,175
3,0,25364,Paul Casey,169
4,0,27330,Josh Teater,141
5,0,24024,Zach Johnson,137
6,0,23135,Tim Clark,132
7,0,33461,Morgan Hoffmann,127
8,0,20593,Greg Chalmers,126
9,0,31323,Gary Woodland,114
10,0,01810,Phil Mickelson,105
11,0,33122,Russell Knox,100
12,0,20645,John Senden,99
13,0,27895,Jonas Blixt,97
14,0,07867,Woody Austin,94
14,0,10860,Justin Leonard,94
14,0,32640,Troy Merritt,94
17,0,24663,Y.E. Yang,92
18,0,30925,Dustin Johnson,90
19,0,08075,Jerry Kelly,87
20,0,31202,William McGirt,82
21,0,31560,Brian Stuard,78
22,0,32366,Kevin Chappell,77
23,0,28089,Jason Day,70
23,0,29221,Webb Simpson,70
23,0,32150,Michael Thompson,70
26,0,22621,Ben Curtis,69
27,0,32448,James Hahn,67
27,0,10423,Mike Weir,67
29,0,25349,Tim Wilkinson,63
30,0,24781,Hunter Mahan,61
31,0,21878,Mark Wilson,58
32,0,29478,Kevin Kisner,57
33,0,29926,Danny Lee,56
33,0,33413,Ben Martin,56
35,0,24924,Bill Haas,54
36,0,22378,Trevor Immelman,52
37,0,26758,David Hearn,50
37,0,27770,Camilo Villegas,50
39,0,33419,Cameron Tringale,49
40,0,37273,Derek Ernst,47
41,0,24490,George McNeill,46
42,0,23541,Ben Crane,44
42,0,27064,Jhonattan Vegas,44
44,0,30926,Chris Kirk,43
44,0,27936,Martin Laird,43
46,0,26300,Matt Jones,41
47,0,34563,Chesson Hadley,40
47,0,33418,Shawn Stefani,40
49,0,21731,Freddie Jacobson,39
49,0,30944,Jason Kokrak,39
51,0,23108,Matt Kuchar,37
52,0,32334,Charlie Beljan,35
52,0,22405,Justin Rose,35
54,0,29222,Billy Hurley III,34
54,0,30927,Brendon Todd,34
56,0,28259,Sangmoon Bae,33
57,0,33141,Keegan Bradley,32
58,0,20229,Stewart Cink,31
58,0,23409,James Driscoll,31
58,0,25240,D.A. Points,31
61,0,23983,Luke Donald,30
61,0,21209,Sergio Garcia,30
61,0,29518,Brendan Steele,30
64,0,30692,Scott Stallings,29
65,0,34098,Russell Henley,28
65,0,23320,Ryan Palmer,28
67,0,23800,Bryce Molder,27
67,0,25632,Jimmy Walker,27
67,0,20396,Lee Westwood,27
70,0,22371,Aaron Baddeley,26
70,0,06522,Ernie Els,26
