RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,10809,Jim Furyk,21
2,0,28237,Rory McIlroy,17
2,0,24502,Adam Scott,17
4,0,24924,Bill Haas,15
5,0,20157,Retief Goosen,14
6,0,25198,Francesco Molinari,12
6,0,21528,Henrik Stenson,12
8,0,06527,Steve Stricker,11
9,0,23108,Matt Kuchar,10
9,0,25572,Graeme McDowell,10
11,0,32366,Kevin Chappell,9
11,0,32102,Rickie Fowler,9
11,0,21209,Sergio Garcia,9
11,0,08075,Jerry Kelly,9
11,0,01810,Phil Mickelson,9
16,0,24024,Zach Johnson,8
16,0,25562,Andres Romero,8
16,0,22405,Justin Rose,8
16,0,26679,Kevin Stadler,8
20,0,28089,Jason Day,7
20,0,06522,Ernie Els,7
20,0,28475,Jeff Overton,7
20,0,23320,Ryan Palmer,7
20,0,34360,Patrick Reed,7
20,0,26331,Charl Schwartzel,7
26,0,23353,J.J. Henry,6
26,0,36689,Brooks Koepka,6
26,0,24781,Hunter Mahan,6
26,0,31202,William McGirt,6
26,0,25804,Bubba Watson,6
31,0,24846,Ricky Barnes,5
31,0,06621,Joe Durant,5
31,0,37273,Derek Ernst,5
31,0,32640,Troy Merritt,5
31,0,25834,Daniel Summerhays,5
31,0,02206,David Toms,5
31,0,33419,Cameron Tringale,5
31,0,26951,Johnson Wagner,5
39,0,24507,Jason Bohn,4
39,0,25274,Steven Bowditch,4
39,0,28339,Victor Dubuisson,4
39,0,34098,Russell Henley,4
39,0,33461,Morgan Hoffmann,4
39,0,30926,Chris Kirk,4
39,0,32839,Hideki Matsuyama,4
39,0,20645,John Senden,4
39,0,06567,Vijay Singh,4
39,0,34046,Jordan Spieth,4
39,0,29518,Brendan Steele,4
39,0,33418,Shawn Stefani,4
39,0,27963,Chris Stroud,4
39,0,31560,Brian Stuard,4
39,0,31323,Gary Woodland,4
54,0,33120,Mark Anderson,3
54,0,07867,Woody Austin,3
54,0,33141,Keegan Bradley,3
54,0,24357,K.J. Choi,3
54,0,22621,Ben Curtis,3
54,0,29974,Branden Grace,3
54,0,34563,Chesson Hadley,3
54,0,27644,Brian Harman,3
54,0,23063,Scott Hend,3
54,0,12782,Tim Herron,3
54,0,29420,Billy Horschel,3
54,0,20608,David Howell,3
54,0,21961,Charles Howell III,3
54,0,34174,John Huh,3
54,0,27408,Martin Kaymer,3
54,0,33122,Russell Knox,3
54,0,27936,Martin Laird,3
54,0,34261,Scott Langley,3
54,0,29289,S.Y. Noh,3
54,0,22046,Geoff Ogilvy,3
54,0,33968,Thorbjørn Olesen,3
54,0,29221,Webb Simpson,3
54,0,24459,Richard Sterne,3
54,0,27214,Kevin Streelman,3
54,0,23623,Bo Van Pelt,3
54,0,25632,Jimmy Walker,3
54,0,20396,Lee Westwood,3
54,0,25349,Tim Wilkinson,3
54,0,22000,Chris Wood,3
83,0,23540,Jason Allred,2
83,0,32354,Seuk-hyun Baek,2
83,0,28697,Gaganjeet Bhullar,2
83,0,26525,Grégory Bourdy,2
83,0,25364,Paul Casey,2
83,0,20229,Stewart Cink,2
83,0,23541,Ben Crane,2
83,0,21753,Brian Davis,2
83,0,23638,Brendon de Jonge,2
83,0,27436,Graham DeLaet,2
83,0,25369,Jamie Donaldson,2
83,0,28307,Matt Every,2
83,0,25191,Gonzalo Fernandez-Castaño,2
83,0,20721,Darren Fichardt,2
83,0,40098,Matt Fitzpatrick,2
83,0,01381,Fred Funk,2
83,0,30750,Tommy Gainey,2
83,0,35539,Luke Guthrie,2
83,0,26758,David Hearn,2
83,0,27141,J.B. Holmes,2
83,0,24956,Mikko Ilonen,2
83,0,21731,Freddie Jacobson,2
83,0,01577,Lee Janzen,2
83,0,26300,Matt Jones,2
83,0,27929,Shiv Kapur,2
83,0,30944,Jason Kokrak,2
83,0,22806,Doug LaBelle II,2
83,0,29926,Danny Lee,2
83,0,26851,Marc Leishman,2
83,0,34579,Alexander Levy,2
83,0,34409,David Lingmerth,2
83,0,35300,Andrew Loupe,2
83,0,33204,Shane Lowry,2
83,0,28300,Joost Luiten,2
83,0,24912,Will MacKenzie,2
83,0,24490,George McNeill,2
83,0,27933,John Merrick,2
83,0,23814,Edoardo Molinari,2
83,0,26596,Ryan Moore,2
83,0,25396,Kevin Na,2
83,0,27119,Koumei Oda,2
83,0,20691,Greg Owen,2
83,0,01945,Kenny Perry,2
83,0,25345,Carl Pettersson,2
83,0,35732,Wes Roach,2
83,0,34264,Hudson Swafford,2
83,0,28780,Nicholas Thompson,2
83,0,30927,Brendon Todd,2
83,0,27064,Jhonattan Vegas,2
83,0,27770,Camilo Villegas,2
83,0,25841,Marc Warren,2
83,0,21878,Mark Wilson,2
83,0,29939,Fabrizio Zanotti,2
