RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,27129,Luke List,.88,70,80
2,0,28114,Dawie van der Walt,.74,46,62
3,0,51997,Andrew Novak,.72,55,76
4,0,39546,Keith Mitchell,.71,61,86
5,0,25686,Jason Dufner,.70,35,50
5,0,27974,Sung Kang,.70,56,80
7,0,46550,Brandon Hagy,.69,54,78
8,0,25900,Lucas Glover,.68,63,93
9,0,48822,Sebastián Muñoz,.67,56,83
10,0,27095,Nick Watney,.66,50,76
10,0,45540,Jared Wolfe,.66,39,59
12,0,36852,Jim Knous,.65,33,51
12,0,39953,Chase Seiffert,.65,33,51
14,0,21961,Charles Howell III,.63,34,54
14,0,36689,Brooks Koepka,.63,29,46
14,0,40250,Taylor Pendrith,.63,45,71
14,0,25493,Nick Taylor,.63,55,88
18,0,34255,Joseph Bramlett,.62,50,81
18,0,29974,Branden Grace,.62,32,52
18,0,49298,Kramer Hickok,.62,56,91
18,0,54628,Lee Hodges,.62,58,93
18,0,29518,Brendan Steele,.62,45,73
23,0,36799,Stephan Jaeger,.61,52,85
23,0,34264,Hudson Swafford,.61,39,64
23,0,31323,Gary Woodland,.61,42,69
26,0,35110,Brett Drewitt,.60,35,58
27,0,52372,Cameron Champ,.59,33,56
28,0,37212,Paul Barjon,.58,41,71
28,0,29478,Kevin Kisner,.58,38,66
28,0,32757,Patton Kizzire,.58,52,90
28,0,27936,Martin Laird,.58,38,66
28,0,36326,David Lipsky,.58,51,88
28,0,10381,Curtis Thompson,.58,37,64
28,0,52374,Brandon Wu,.58,43,74
35,0,48084,Wesley Bryan,.57,28,49
35,0,40098,Matt Fitzpatrick,.57,40,70
35,0,31557,Jim Herman,.57,29,51
35,0,48117,Kurt Kitayama,.57,40,70
35,0,23320,Ryan Palmer,.57,38,67
35,0,34610,Matthias Schwab,.57,40,70
35,0,49964,Aaron Wise,.57,49,86
35,0,57366,Cameron Young,.57,47,82
43,0,35450,Patrick Cantlay,.56,38,68
43,0,29970,Dylan Frittelli,.56,52,93
43,0,29535,Brice Garnett,.56,43,77
43,0,46717,Viktor Hovland,.56,39,70
43,0,39971,Sungjae Im,.56,49,88
43,0,26300,Matt Jones,.56,34,61
43,0,49766,Hank Lebioda,.56,45,80
43,0,49960,Sepp Straka,.56,55,98
43,0,47128,Richy Werenski,.56,35,63
52,0,55708,Hayden Buckley,.55,50,91
52,0,39436,Joshua Creel,.55,26,47
52,0,35532,Tom Hoge,.55,53,96
52,0,25198,Francesco Molinari,.55,29,53
52,0,49947,Taylor Moore,.55,46,84
52,0,47529,Mito Pereira,.55,49,89
52,0,24138,Ian Poulter,.55,24,44
52,0,48699,Callum Tarren,.55,38,69
52,0,32333,Kevin Tway,.55,42,77
61,0,39997,Corey Conners,.54,47,87
61,0,34076,Joel Dahmen,.54,46,85
61,0,34098,Russell Henley,.54,42,78
61,0,35506,Mackenzie Hughes,.54,44,82
61,0,37455,Si Woo Kim,.54,53,98
61,0,31560,Brian Stuard,.54,48,89
61,0,40006,Erik van Rooyen,.54,26,48
68,0,20229,Stewart Cink,.53,41,77
68,0,24924,Bill Haas,.53,48,90
68,0,54421,Garrick Higgo,.53,31,58
68,0,33122,Russell Knox,.53,47,89
68,0,32816,Satoshi Kodaira,.53,27,51
68,0,40162,Justin Lower,.53,38,72
68,0,33204,Shane Lowry,.53,31,58
68,0,32839,Hideki Matsuyama,.53,38,72
68,0,28237,Rory McIlroy,.53,32,60
68,0,36871,Matthew NeSmith,.53,49,92
68,0,46970,Jon Rahm,.53,37,70
68,0,47983,Chad Ramey,.53,39,73
68,0,26476,Chez Reavie,.53,45,85
68,0,37275,Sam Ryder,.53,47,88
68,0,33486,Roger Sloan,.53,39,73
68,0,27649,Brandt Snedeker,.53,31,59
68,0,34046,Jordan Spieth,.53,39,74
68,0,32139,Danny Willett,.53,33,62
86,0,24980,Scott Gutschewski,.52,29,56
86,0,25818,Scott Piercy,.52,40,77
86,0,46340,Alex Smalley,.52,48,93
86,0,40115,Adam Svensson,.52,52,100
90,0,33490,Bo Hoag,.51,25,49
90,0,26851,Marc Leishman,.51,37,72
90,0,30163,Henrik Norlander,.51,37,72
90,0,49771,J.T. Poston,.51,45,88
90,0,46414,Aaron Rai,.51,45,89
90,0,53165,Doc Redman,.51,40,79
90,0,23621,Rory Sabbatini,.51,28,55
90,0,27064,Jhonattan Vegas,.51,39,77
98,0,52375,Doug Ghim,.50,42,84
98,0,45486,Joaquin Niemann,.50,40,80
98,0,28252,Seamus Power,.50,39,78
98,0,34256,Andrew Putnam,.50,47,94
102,0,32366,Kevin Chappell,.49,27,55
102,0,31646,Emiliano Grillo,.49,41,84
102,0,29420,Billy Horschel,.49,34,70
102,0,47856,Seth Reeves,.49,33,67
102,0,50095,Austin Smotherman,.49,38,77
102,0,39324,J.J. Spaun,.49,47,95
