RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,20070,Matt Bettencourt,12,77
2,0,01766,Billy Mayfair,9,53
3,0,07867,Woody Austin,6,45
3,0,01707,Steve Lowery,6,54
3,0,23548,Bill Lunde,6,49
3,0,07749,Brett Quigley,6,46
7,0,12716,Charley Hoffman,5,41
7,0,24912,Will MacKenzie,5,51
7,0,21959,Ted Purdy,5,61
7,0,22293,Heath Slocum,5,52
7,0,30927,Brendon Todd,5,33
7,0,02214,Kirk Triplett,5,58
7,0,26289,Boo Weekley,5,41
7,0,10425,Jay Williamson,5,48
15,0,24925,Jonathan Byrd,4,54
15,0,23135,Tim Clark,4,21
15,0,21753,Brian Davis,4,54
15,0,25900,Lucas Glover,4,45
15,0,10860,Justin Leonard,4,25
15,0,26695,Michael Letzig,4,49
15,0,27683,Leif Olson,4,34
15,0,01941,Tom Pernice Jr.,4,42
15,0,25818,Scott Piercy,4,44
15,0,23325,Vaughn Taylor,4,28
15,0,02206,David Toms,4,33
15,0,26951,Johnson Wagner,4,38
27,0,10885,Robert Allenby,3,46
27,0,28087,Kris Blanks,3,28
27,0,01161,Mark Calcavecchia,3,52
27,0,12510,Chad Campbell,3,35
27,0,25686,Jason Dufner,3,44
27,0,21731,Freddie Jacobson,3,27
27,0,24503,Jeff Klauk,3,37
27,0,27936,Martin Laird,3,40
27,0,26851,Marc Leishman,3,53
27,0,20634,Peter Lonard,3,53
27,0,26596,Ryan Moore,3,41
27,0,25396,Kevin Na,3,33
27,0,24140,Sean O'Hair,3,44
27,0,23320,Ryan Palmer,3,34
27,0,22405,Justin Rose,3,38
27,0,28780,Nicholas Thompson,3,77
27,0,26668,Marc Turnesa,3,48
27,0,27770,Camilo Villegas,3,34
27,0,23349,Charles Warren,3,39
27,0,26498,Matt Weibring,3,39
27,0,31323,Gary Woodland,3,33
48,0,06004,Stephen Ames,2,30
48,0,20498,Briny Baird,2,41
48,0,23614,Rich Beem,2,36
48,0,24507,Jason Bohn,2,38
48,0,01142,Bart Bryant,2,23
48,0,20850,Daniel Chopra,2,42
48,0,08931,Glen Day,2,45
48,0,23638,Brendon de Jonge,2,52
48,0,07457,Steve Flesch,2,46
48,0,24358,Robert Garrigus,2,52
48,0,23718,Nathan Green,2,44
48,0,24924,Bill Haas,2,52
48,0,20766,Padraig Harrington,2,19
48,0,23353,J.J. Henry,2,43
48,0,01577,Lee Janzen,2,31
48,0,24024,Zach Johnson,2,38
48,0,12705,Cliff Kresge,2,40
48,0,01706,Davis Love III,2,42
48,0,01724,Jeff Maggert,2,56
48,0,27120,Troy Matteson,2,42
48,0,10585,Scott McCarron,2,33
48,0,24490,George McNeill,2,38
48,0,23800,Bryce Molder,2,26
48,0,22046,Geoff Ogilvy,2,23
48,0,20691,Greg Owen,2,52
48,0,25240,D.A. Points,2,55
48,0,28620,Aron Price,2,50
48,0,26476,Chez Reavie,2,28
48,0,25562,Andres Romero,2,29
48,0,20645,John Senden,2,40
48,0,22548,Patrick Sheehan,2,21
48,0,27649,Brandt Snedeker,2,26
48,0,26679,Kevin Stadler,2,33
48,0,08845,Scott Sterling,2,24
48,0,10423,Mike Weir,2,30
48,0,26497,Casey Wittenberg,2,33
48,0,24663,Y.E. Yang,2,45
85,0,23778,Brad Adamonis,1,29
85,0,20098,Stuart Appleby,1,38
85,0,22371,Aaron Baddeley,1,24
85,0,24846,Ricky Barnes,1,39
85,0,01132,Mark Brooks,1,23
85,0,20848,Ángel Cabrera,1,24
85,0,20472,Alex Cejka,1,40
85,0,20229,Stewart Cink,1,24
85,0,01226,Fred Couples,1,29
85,0,23541,Ben Crane,1,39
85,0,28089,Jason Day,1,27
85,0,06251,Chris DiMarco,1,37
85,0,09011,David Duval,1,16
85,0,01313,Steve Elkington,1,29
85,0,31416,Derek Fathauer,1,34
85,0,21209,Sergio Garcia,1,18
85,0,19846,Brian Gay,1,26
85,0,20574,Mathew Goggin,1,31
85,0,22892,Jason Gore,1,51
85,0,06643,Paul Goydos,1,35
85,0,01473,Todd Hamilton,1,32
85,0,10117,Bob Heintz,1,14
85,0,12782,Tim Herron,1,43
85,0,27141,J.B. Holmes,1,50
85,0,21350,Ryuji Imada,1,25
85,0,30925,Dustin Johnson,1,28
85,0,26420,Richard Johnson,1,34
85,0,10733,Kent Jones,1,33
85,0,26300,Matt Jones,1,23
85,0,08075,Jerry Kelly,1,37
85,0,29718,Anthony Kim,1,28
85,0,30711,Colt Knost,1,28
85,0,01677,Tom Lehman,1,21
85,0,24781,Hunter Mahan,1,40
85,0,27060,John Mallinger,1,32
85,0,28158,Steve Marino,1,40
85,0,22961,David Mathis,1,36
85,0,24449,Parker McLachlin,1,36
85,0,26301,James Nitties,1,37
85,0,22348,Nick O'Hern,1,38
85,0,21949,Joe Ogilvie,1,40
85,0,28475,Jeff Overton,1,40
85,0,01948,Tim Petrovic,1,38
85,0,25345,Carl Pettersson,1,28
85,0,24138,Ian Poulter,1,19
85,0,25190,Jeff Quinney,1,37
85,0,22913,John Rollins,1,41
85,0,24502,Adam Scott,1,31
85,0,06567,Vijay Singh,1,36
85,0,06527,Steve Stricker,1,25
85,0,27963,Chris Stroud,1,44
85,0,23788,D.J. Trahan,1,50
85,0,02239,Scott Verplank,1,26
85,0,25632,Jimmy Walker,1,29
85,0,27095,Nick Watney,1,29
85,0,25804,Bubba Watson,1,30
85,0,20160,Charlie Wi,1,22
85,0,21878,Mark Wilson,1,45
85,0,08793,Tiger Woods,1,16
