RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,20104,Ken Duke,6,43
1,0,02214,Kirk Triplett,6,58
3,0,20070,Matt Bettencourt,5,77
3,0,21753,Brian Davis,5,54
3,0,22293,Heath Slocum,5,52
6,0,24925,Jonathan Byrd,4,54
6,0,01161,Mark Calcavecchia,4,52
6,0,23541,Ben Crane,4,39
6,0,06621,Joe Durant,4,42
6,0,26301,James Nitties,4,37
6,0,24140,Sean O'Hair,4,44
6,0,28620,Aron Price,4,50
6,0,06595,Kevin Sutherland,4,38
14,0,06197,Michael Allen,3,28
14,0,20098,Stuart Appleby,3,38
14,0,21209,Sergio Garcia,3,18
14,0,26851,Marc Leishman,3,53
14,0,28475,Jeff Overton,3,40
14,0,01948,Tim Petrovic,3,38
14,0,25240,D.A. Points,3,55
14,0,07749,Brett Quigley,3,46
14,0,25190,Jeff Quinney,3,37
14,0,27649,Brandt Snedeker,3,26
14,0,28118,Peter Tomasulo,3,42
14,0,23623,Bo Van Pelt,3,47
14,0,27770,Camilo Villegas,3,34
14,0,21878,Mark Wilson,3,45
28,0,10885,Robert Allenby,2,46
28,0,07867,Woody Austin,2,45
28,0,24846,Ricky Barnes,2,39
28,0,12652,Cameron Beckman,2,44
28,0,24507,Jason Bohn,2,38
28,0,01142,Bart Bryant,2,23
28,0,12510,Chad Campbell,2,35
28,0,20472,Alex Cejka,2,40
28,0,20850,Daniel Chopra,2,42
28,0,08931,Glen Day,2,45
28,0,06251,Chris DiMarco,2,37
28,0,31416,Derek Fathauer,2,34
28,0,01329,Brad Faxon,2,14
28,0,07457,Steve Flesch,2,46
28,0,22892,Jason Gore,2,51
28,0,01473,Todd Hamilton,2,32
28,0,10117,Bob Heintz,2,14
28,0,24024,Zach Johnson,2,38
28,0,10733,Kent Jones,2,33
28,0,29718,Anthony Kim,2,28
28,0,30711,Colt Knost,2,28
28,0,20634,Peter Lonard,2,53
28,0,24912,Will MacKenzie,2,51
28,0,27060,John Mallinger,2,32
28,0,22961,David Mathis,2,36
28,0,01766,Billy Mayfair,2,53
28,0,24490,George McNeill,2,38
28,0,01797,Rocco Mediate,2,46
28,0,27933,John Merrick,2,24
28,0,26596,Ryan Moore,2,41
28,0,25396,Kevin Na,2,33
28,0,20691,Greg Owen,2,52
28,0,24361,Pat Perez,2,30
28,0,25345,Carl Pettersson,2,28
28,0,21959,Ted Purdy,2,61
28,0,26476,Chez Reavie,2,28
28,0,25562,Andres Romero,2,29
28,0,23621,Rory Sabbatini,2,27
28,0,22295,Darron Stiles,2,34
28,0,28780,Nicholas Thompson,2,77
28,0,30927,Brendon Todd,2,33
28,0,26668,Marc Turnesa,2,48
28,0,25632,Jimmy Walker,2,29
28,0,27095,Nick Watney,2,29
28,0,26289,Boo Weekley,2,41
28,0,10423,Mike Weir,2,30
28,0,24663,Y.E. Yang,2,45
75,0,01035,Tommy Armour III,1,19
75,0,22371,Aaron Baddeley,1,24
75,0,07223,Brian Bateman,1,21
75,0,23614,Rich Beem,1,36
75,0,28087,Kris Blanks,1,28
75,0,20229,Stewart Cink,1,24
75,0,23135,Tim Clark,1,21
75,0,01226,Fred Couples,1,29
75,0,28089,Jason Day,1,27
75,0,25686,Jason Dufner,1,44
75,0,09011,David Duval,1,16
75,0,01313,Steve Elkington,1,29
75,0,01320,Bob Estes,1,27
75,0,21805,Harrison Frazar,1,35
75,0,10809,Jim Furyk,1,19
75,0,25900,Lucas Glover,1,45
75,0,20766,Padraig Harrington,1,19
75,0,12782,Tim Herron,1,43
75,0,12716,Charley Hoffman,1,41
75,0,27141,J.B. Holmes,1,50
75,0,21961,Charles Howell III,1,31
75,0,21350,Ryuji Imada,1,25
75,0,26420,Richard Johnson,1,34
75,0,08075,Jerry Kelly,1,37
75,0,24503,Jeff Klauk,1,37
75,0,12705,Cliff Kresge,1,40
75,0,23108,Matt Kuchar,1,30
75,0,27936,Martin Laird,1,40
75,0,01677,Tom Lehman,1,21
75,0,10860,Justin Leonard,1,25
75,0,26695,Michael Letzig,1,49
75,0,01707,Steve Lowery,1,54
75,0,23548,Bill Lunde,1,49
75,0,26881,Jarrod Lyle,1,17
75,0,01724,Jeff Maggert,1,56
75,0,27120,Troy Matteson,1,42
75,0,10585,Scott McCarron,1,33
75,0,24449,Parker McLachlin,1,36
75,0,01810,Phil Mickelson,1,19
75,0,22348,Nick O'Hern,1,38
75,0,22046,Geoff Ogilvy,1,23
75,0,27683,Leif Olson,1,34
75,0,23320,Ryan Palmer,1,34
75,0,20572,Rod Pampling,1,38
75,0,01941,Tom Pernice Jr.,1,42
75,0,01945,Kenny Perry,1,41
75,0,25818,Scott Piercy,1,44
75,0,06539,Rick Price,1,31
75,0,20127,Chris Riley,1,30
75,0,22913,John Rollins,1,41
75,0,24502,Adam Scott,1,31
75,0,20645,John Senden,1,40
75,0,29221,Webb Simpson,1,44
75,0,06567,Vijay Singh,1,36
75,0,26679,Kevin Stadler,1,33
75,0,06527,Steve Stricker,1,25
75,0,23325,Vaughn Taylor,1,28
75,0,23788,D.J. Trahan,1,50
75,0,26498,Matt Weibring,1,39
75,0,26497,Casey Wittenberg,1,33
75,0,31323,Gary Woodland,1,33
