RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,01142,Bart Bryant,.00,0,73,100.0
1,0,20848,Ángel Cabrera,.00,0,40,100.0
1,0,23135,Tim Clark,.00,0,91,100.0
1,0,09011,David Duval,.00,0,70,100.0
1,0,21961,Charles Howell III,.00,0,123,100.0
1,0,01577,Lee Janzen,.00,0,89,100.0
1,0,22046,Geoff Ogilvy,.00,0,81,100.0
1,0,24361,Pat Perez,.00,0,69,100.0
1,0,27649,Brandt Snedeker,.00,0,79,100.0
1,0,06527,Steve Stricker,.00,0,92,100.0
1,0,20160,Charlie Wi,.00,0,105,100.0
12,0,21878,Mark Wilson,.69,1,144,99.3
13,0,02206,David Toms,.70,1,142,99.3
14,0,22348,Nick O'Hern,.72,1,138,99.2
15,0,27120,Troy Matteson,.73,1,137,99.2
16,0,26851,Marc Leishman,.76,1,131,99.2
17,0,20691,Greg Owen,.82,1,122,99.1
18,0,24490,George McNeill,.84,1,119,99.1
19,0,22293,Heath Slocum,.85,1,117,99.1
19,0,02239,Scott Verplank,.85,1,118,99.1
21,0,24663,Y.E. Yang,.86,1,116,99.1
22,0,23325,Vaughn Taylor,.88,1,114,99.1
23,0,06251,Chris DiMarco,.89,1,112,99.1
24,0,20593,Greg Chalmers,.91,1,110,99.0
25,0,12705,Cliff Kresge,.93,1,107,99.0
26,0,21731,Freddie Jacobson,.95,1,105,99.0
26,0,25345,Carl Pettersson,.95,1,105,99.0
28,0,23320,Ryan Palmer,1.01,1,99,98.9
29,0,07749,Brett Quigley,1.02,1,98,98.9
30,0,01473,Todd Hamilton,1.05,1,95,98.9
30,0,28475,Jeff Overton,1.05,1,95,98.9
32,0,01320,Bob Estes,1.08,1,93,98.9
32,0,23621,Rory Sabbatini,1.08,1,93,98.9
34,0,22371,Aaron Baddeley,1.09,1,92,98.9
35,0,24449,Parker McLachlin,1.10,1,91,98.9
36,0,22961,David Mathis,1.14,1,88,98.8
36,0,25190,Jeff Quinney,1.14,1,88,98.8
38,0,10809,Jim Furyk,1.15,1,87,98.8
38,0,10423,Mike Weir,1.15,1,87,98.8
40,0,23349,Charles Warren,1.19,1,84,98.8
41,0,01329,Brad Faxon,1.20,1,83,98.8
42,0,29718,Anthony Kim,1.22,1,82,98.7
43,0,20157,Retief Goosen,1.25,1,80,98.7
44,0,01928,Corey Pavin,1.27,1,79,98.7
45,0,06197,Michael Allen,1.30,1,77,98.7
45,0,23800,Bryce Molder,1.30,1,77,98.7
47,0,24357,K.J. Choi,1.33,1,75,98.6
47,0,25804,Bubba Watson,1.33,1,75,98.6
49,0,10733,Kent Jones,1.35,1,74,98.6
50,0,06621,Joe Durant,1.39,1,72,98.6
50,0,10117,Bob Heintz,1.39,1,72,98.6
50,0,27095,Nick Watney,1.39,1,72,98.6
53,0,19846,Brian Gay,1.42,2,141,98.5
54,0,07223,Brian Bateman,1.45,1,69,98.5
54,0,22621,Ben Curtis,1.45,1,69,98.5
56,0,28087,Kris Blanks,1.47,1,68,98.5
57,0,26300,Matt Jones,1.54,1,65,98.4
57,0,26881,Jarrod Lyle,1.54,1,65,98.4
59,0,24507,Jason Bohn,1.63,2,123,98.3
60,0,23048,Eric Axley,1.64,1,61,98.3
60,0,12510,Chad Campbell,1.64,2,122,98.3
60,0,21209,Sergio Garcia,1.64,1,61,98.3
60,0,01677,Tom Lehman,1.64,1,61,98.3
60,0,06539,Rick Price,1.64,1,61,98.3
65,0,20634,Peter Lonard,1.69,2,118,98.3
65,0,23623,Bo Van Pelt,1.69,2,118,98.3
65,0,25919,Brian Vranesh,1.69,1,59,98.3
68,0,01132,Mark Brooks,1.75,1,57,98.2
68,0,10860,Justin Leonard,1.75,2,114,98.2
68,0,23497,Tag Ridings,1.75,1,57,98.2
71,0,24781,Hunter Mahan,1.82,2,110,98.1
72,0,25562,Andres Romero,1.85,1,54,98.1
73,0,25396,Kevin Na,1.87,2,107,98.1
