RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01887,Mark O'Meara,27.40,274,10
2,0,21805,Harrison Frazar,27.69,360,13
3,0,20098,Stuart Appleby,27.72,499,18
4,0,23621,Rory Sabbatini,27.75,444,16
5,0,01810,Phil Mickelson,27.83,501,18
6,0,06431,Jean Van de Velde,27.85,362,13
7,0,08931,Glen Day,27.95,531,19
8,0,06004,Stephen Ames,28.00,532,19
8,0,01024,Billy Andrade,28.00,364,13
8,0,01132,Mark Brooks,28.00,476,17
8,0,08075,Jerry Kelly,28.00,672,24
12,0,01706,Davis Love III,28.05,561,20
12,0,02010,Loren Roberts,28.05,533,19
14,0,08537,J.P. Hayes,28.11,534,19
15,0,01707,Steve Lowery,28.13,647,23
16,0,11653,Paul Curry,28.14,197,7
16,0,02218,Ted Tryba,28.14,591,21
18,0,12823,Carlos Franco,28.16,535,19
19,0,01928,Corey Pavin,28.23,367,13
20,0,01329,Brad Faxon,28.25,565,20
20,0,01723,Andrew Magee,28.25,339,12
20,0,06613,Tommy Tolles,28.25,339,12
23,0,01378,David Frost,28.29,198,7
23,0,01968,Nick Price,28.29,396,14
25,0,06090,Jim McGovern,28.30,283,10
26,0,19881,Robert Damron,28.37,539,19
27,0,01489,Steve Hart,28.38,227,8
28,0,12645,Brent Geiberger,28.40,426,15
28,0,02214,Kirk Triplett,28.40,568,20
30,0,11032,Frank Lickliter II,28.43,654,23
31,0,10963,Jimmy Green,28.44,455,16
31,0,08793,Tiger Woods,28.44,512,18
33,0,07101,Dave Stockton Jr.,28.47,427,15
34,0,02104,Jeff Sluman,28.48,655,23
35,0,06522,Ernie Els,28.50,456,16
35,0,01320,Bob Estes,28.50,342,12
35,0,10809,Jim Furyk,28.50,627,22
35,0,10201,Matt Gogel,28.50,342,12
35,0,06088,Steve Gotsche,28.50,399,14
35,0,01941,Tom Pernice Jr.,28.50,513,18
41,0,01042,Paul Azinger,28.53,485,17
41,0,01161,Mark Calcavecchia,28.53,542,19
41,0,01457,Jay Haas,28.53,428,15
41,0,08375,Paul Stankowski,28.53,428,15
45,0,19822,Bobby Cochran,28.56,257,9
46,0,23125,Brad Elder,28.57,600,21
47,0,12449,Ryan Howison,28.58,343,12
47,0,01943,Chris Perry,28.58,686,24
49,0,02110,Jerry Smith,28.60,572,20
50,0,23614,Rich Beem,28.62,372,13
