RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,02321,Fuzzy Zoeller,73.63,941,1278,-0.26
2,0,01418,Bill Glasson,72.29,1002,1386,-0.26
3,0,01958,Dan Pohl,72.22,676,936,-0.20
4,0,01306,David Edwards,72.08,1012,1404,-0.23
5,0,01219,John Cook,71.69,1084,1512,-0.23
6,0,01968,Nick Price,71.26,885,1242,-0.27
7,0,01527,Scott Hoch,71.21,1192,1674,-0.24
8,0,01837,Gil Morgan,71.12,1101,1548,-0.26
9,0,01971,Dillard Pruitt,71.06,1100,1548,-0.20
10,0,01928,Corey Pavin,70.94,1162,1638,-0.25
11,0,01060,Dave Barr,70.74,1197,1692,-0.19
12,0,01042,Paul Azinger,70.58,1029,1458,-0.26
13,0,01938,David Peoples,70.38,1048,1489,-0.19
14,0,01771,Blaine McCallister,70.27,1113,1584,-0.24
15,0,01766,Billy Mayfair,70.05,1387,1980,-0.21
16,0,01876,Greg Norman,69.96,680,972,-0.30
17,0,01690,Bruce Lietzke,69.89,629,900,-0.23
18,0,02146,Payne Stewart,69.68,1179,1692,-0.28
19,0,01457,Jay Haas,69.62,1391,1998,-0.23
20,0,01783,Mark McCumber,69.52,976,1404,-0.26
21,0,02100,Tim Simpson,69.41,1062,1530,-0.21
22,0,01633,Tom Kite,69.36,849,1224,-0.27
23,0,01648,Billy Kratzert,69.23,648,936,-0.20
24,0,01313,Steve Elkington,69.00,1093,1584,-0.26
25,0,01724,Jeff Maggert,68.98,1105,1602,-0.25
26,0,02010,Loren Roberts,68.95,1179,1710,-0.22
27,0,01201,Lennie Clements,68.75,990,1440,-0.23
28,0,02180,Harry Taylor,68.69,1088,1584,-0.21
29,0,02133,Craig Stadler,68.61,988,1440,-0.24
30,0,01677,Tom Lehman,68.60,1173,1710,-0.25
31,0,01891,David Ogrin,68.54,1135,1656,-0.20
32,0,01797,Rocco Mediate,68.52,1073,1566,-0.21
33,0,01331,Rick Fehr,68.48,1208,1764,-0.26
34,0,01475,Donnie Hammond,68.41,1022,1494,-0.27
35,0,01553,John Huston,68.40,1379,2016,-0.27
36,0,01569,Peter Jacobsen,68.35,972,1422,-0.23
37,0,01559,Hale Irwin,68.33,824,1206,-0.23
38,0,01226,Fred Couples,68.31,873,1278,-0.28
39,0,01381,Fred Funk,68.21,1412,2070,-0.22
40,0,01203,Russ Cochran,68.13,1152,1691,-0.27
41,0,01723,Andrew Magee,67.94,905,1332,-0.24
42,0,01945,Kenny Perry,67.89,1106,1629,-0.23
43,0,01725,John Mahaffey,67.88,892,1314,-0.16
