RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,01677,Tom Lehman,72.71,890,1224,-0.26
2,0,01219,John Cook,71.13,1242,1746,-0.24
3,0,02170,Hal Sutton,70.95,1226,1728,-0.25
4,0,08793,Tiger Woods,70.35,975,1386,-0.30
5,0,01418,Bill Glasson,70.34,861,1224,-0.29
6,0,02223,Bob Tway,70.09,1148,1638,-0.25
6,0,02321,Fuzzy Zoeller,70.09,656,936,-0.21
8,0,01161,Mark Calcavecchia,70.07,1173,1674,-0.28
9,0,01706,Davis Love III,70.03,1084,1548,-0.27
10,0,01797,Rocco Mediate,69.93,1007,1440,-0.22
11,0,01876,Greg Norman,69.86,591,846,-0.27
12,0,01569,Peter Jacobsen,69.67,1091,1566,-0.23
13,0,01527,Scott Hoch,69.35,1086,1566,-0.26
14,0,01203,Russ Cochran,69.20,1283,1854,-0.25
15,0,01619,Skip Kendall,69.17,1270,1836,-0.25
16,0,01313,Steve Elkington,68.98,745,1080,-0.23
17,0,06621,Joe Durant,68.88,1215,1764,-0.25
18,0,01226,Fred Couples,68.66,655,954,-0.27
19,0,01143,Brad Bryant,68.59,963,1404,-0.23
20,0,01975,Tom Purtzer,68.55,765,1116,-0.20
21,0,01968,Nick Price,68.35,689,1008,-0.26
22,0,02133,Craig Stadler,68.24,823,1206,-0.27
23,0,02245,Grant Waite,68.19,1252,1836,-0.22
24,0,09011,David Duval,68.09,1152,1692,-0.30
24,0,01388,Robert Gamez,68.09,1005,1476,-0.24
26,0,02023,Clarence Rose,68.06,1127,1656,-0.20
27,0,02246,Duffy Waldorf,68.04,1090,1602,-0.25
28,0,02214,Kirk Triplett,67.99,1077,1584,-0.25
29,0,12645,Brent Geiberger,67.98,1138,1674,-0.26
29,0,01457,Jay Haas,67.98,930,1368,-0.25
31,0,01331,Rick Fehr,67.95,844,1242,-0.27
32,0,01724,Jeff Maggert,67.92,1088,1602,-0.26
32,0,02049,Gene Sauers,67.92,648,954,-0.23
34,0,02256,Tom Watson,67.82,586,864,-0.25
35,0,01334,Keith Fergus,67.72,707,1044,-0.25
36,0,06044,Scott Gump,67.64,1315,1944,-0.21
37,0,01943,Chris Perry,67.62,1278,1890,-0.25
38,0,01771,Blaine McCallister,67.58,1034,1530,-0.20
39,0,01707,Steve Lowery,67.56,1204,1782,-0.28
39,0,01945,Kenny Perry,67.56,985,1458,-0.24
41,0,01810,Phil Mickelson,67.52,875,1296,-0.28
42,0,01996,Mike Reid,67.42,983,1458,-0.23
43,0,01682,Wayne Levi,67.41,813,1206,-0.26
44,0,02159,Curtis Strange,67.33,715,1062,-0.25
45,0,01723,Andrew Magee,67.23,1186,1764,-0.28
46,0,01408,Kelly Gibson,67.22,1464,2178,-0.24
47,0,01748,Doug Martin,67.16,1233,1836,-0.25
48,0,12660,Jesper Parnevik,67.00,796,1188,-0.29
49,0,01633,Tom Kite,66.98,844,1260,-0.22
50,0,01157,Tom Byrum,66.95,1181,1764,-0.27
51,0,02101,Joey Sindelar,66.83,1227,1836,-0.23
52,0,01361,Dan Forsman,66.80,1010,1512,-0.24
53,0,10809,Jim Furyk,66.78,1130,1692,-0.29
54,0,01920,Craig Parry,66.75,829,1242,-0.24
55,0,01024,Billy Andrade,66.67,1140,1710,-0.27
55,0,01320,Bob Estes,66.67,828,1242,-0.27
55,0,10457,Frank Nobilo,66.67,720,1080,-0.23
55,0,06595,Kevin Sutherland,66.67,1020,1530,-0.24
59,0,02104,Jeff Sluman,66.61,1175,1764,-0.23
60,0,01035,Tommy Armour III,66.55,1126,1692,-0.27
60,0,01175,Jim Carter,66.55,1174,1764,-0.24
62,0,12782,Tim Herron,66.45,1208,1818,-0.27
63,0,01553,John Huston,66.44,897,1350,-0.25
63,0,01887,Mark O'Meara,66.44,873,1314,-0.28
65,0,01823,Larry Mize,66.43,825,1242,-0.20
66,0,01577,Lee Janzen,66.38,1159,1746,-0.30
67,0,10962,Bradley Hughes,66.24,930,1404,-0.23
68,0,01599,Steve Jones,66.22,882,1332,-0.26
69,0,01381,Fred Funk,66.18,1370,2070,-0.22
70,0,06613,Tommy Tolles,66.14,1012,1530,-0.30
71,0,01766,Billy Mayfair,66.11,1071,1620,-0.23
72,0,06617,Brian Henninger,66.09,916,1386,-0.28
73,0,07003,David Berganio Jr.,66.00,986,1494,-0.25
74,0,20099,Doug Barron,65.91,1222,1854,-0.24
75,0,01014,Fulton Allem,65.86,735,1116,-0.20
76,0,01487,Jeff Hart,65.82,936,1422,-0.21
77,0,01098,Jay Don Blake,65.75,1077,1638,-0.25
77,0,06567,Vijay Singh,65.75,935,1422,-0.24
79,0,01761,Len Mattiace,65.73,1266,1926,-0.25
80,0,01549,Mike Hulbert,65.70,1159,1764,-0.24
81,0,02099,Scott Simpson,65.69,946,1440,-0.24
82,0,01006,John Adams,65.57,956,1458,-0.24
83,0,01323,Brad Fabel,65.54,1109,1692,-0.24
84,0,02146,Payne Stewart,65.53,979,1494,-0.26
85,0,01960,Don Pooley,65.51,849,1296,-0.30
86,0,01042,Paul Azinger,65.46,707,1080,-0.24
87,0,01717,Sandy Lyle,65.39,718,1098,-0.21
88,0,08375,Paul Stankowski,65.21,1162,1782,-0.28
89,0,01185,Brandel Chamblee,65.12,926,1422,-0.26
90,0,19881,Robert Damron,65.10,1125,1728,-0.24
91,0,02010,Loren Roberts,65.07,937,1440,-0.28
92,0,01326,Nick Faldo,65.06,527,810,-0.21
92,0,01926,Steve Pate,65.06,972,1494,-0.25
94,0,01353,Bruce Fleisher,64.94,713,1098,-0.25
95,0,10585,Scott McCarron,64.84,922,1422,-0.28
96,0,20229,Stewart Cink,64.81,1155,1782,-0.25
97,0,06643,Paul Goydos,64.67,1164,1800,-0.26
97,0,02218,Ted Tryba,64.67,1199,1854,-0.25
99,0,06522,Ernie Els,64.66,675,1044,-0.27
100,0,08385,Omar Uresti,64.63,1175,1818,-0.23
101,0,01249,John Daly,64.56,581,900,-0.27
102,0,06124,Patrick Burke,64.53,755,1170,-0.24
103,0,07267,Allen Doyle,64.51,987,1530,-0.19
104,0,02135,Mike Standly,64.47,998,1548,-0.26
105,0,02279,Mark Wiebe,64.44,870,1350,-0.24
106,0,02008,Lee Rinker,64.39,1101,1710,-0.22
107,0,07101,Dave Stockton Jr.,64.20,1144,1782,-0.25
108,0,01374,Robin Freeman,64.19,751,1170,-0.27
109,0,07749,Brett Quigley,64.16,1282,1998,-0.25
110,0,06036,Scott Dunlap,64.14,1039,1620,-0.20
110,0,06575,Dudley Hart,64.14,889,1386,-0.23
110,0,06315,Pete Jordan,64.14,1166,1818,-0.26
113,0,07867,Woody Austin,64.11,1004,1566,-0.21
114,0,06132,Sonny Skinner,64.08,819,1278,-0.20
115,0,06332,Neal Lancaster,64.03,1164,1818,-0.24
116,0,01510,Nolan Henke,64.02,945,1476,-0.27
117,0,11032,Frank Lickliter II,63.99,979,1530,-0.25
118,0,10569,Mike Brisky,63.94,1151,1800,-0.27
119,0,01093,Ronnie Black,63.92,978,1530,-0.24
120,0,02226,Tray Tyner,63.89,851,1332,-0.21
121,0,01307,Joel Edwards,63.83,1057,1656,-0.22
122,0,01533,P.H. Horgan III,63.80,1022,1602,-0.26
123,0,10207,Jimmy Johnston,63.79,976,1530,-0.22
124,0,01139,Olin Browne,63.70,1158,1818,-0.22
125,0,06581,David Sutherland,63.69,940,1476,-0.25
126,0,01385,Jim Gallagher Jr.,63.67,997,1566,-0.26
127,0,08075,Jerry Kelly,63.64,1008,1584,-0.25
128,0,20098,Stuart Appleby,63.59,847,1332,-0.25
128,0,10505,Shane Bertsch,63.59,950,1494,-0.22
130,0,01261,Jay Delsing,63.56,961,1512,-0.25
131,0,07235,John Morse,63.47,1051,1656,-0.21
132,0,01891,David Ogrin,63.37,1095,1728,-0.26
133,0,01201,Lennie Clements,63.32,1003,1584,-0.24
134,0,10860,Justin Leonard,63.29,1105,1746,-0.26
135,0,01306,David Edwards,63.25,797,1260,-0.23
136,0,01475,Donnie Hammond,63.24,774,1224,-0.25
137,0,01116,Michael Bradley,63.23,956,1512,-0.26
138,0,12826,Paul Claxton,63.22,751,1188,-0.21
139,0,07363,Craig Bowden,63.13,625,990,-0.19
140,0,05466,Jack O'Keefe,63.04,851,1350,-0.23
141,0,01132,Mark Brooks,63.03,987,1566,-0.24
142,0,07465,Hideki Kase,62.88,962,1530,-0.22
143,0,01905,Joe Ozaki,62.82,735,1170,-0.25
143,0,02206,David Toms,62.82,995,1584,-0.28
145,0,02242,Lanny Wadkins,62.68,801,1278,-0.23
146,0,02239,Scott Verplank,62.63,699,1116,-0.25
147,0,01941,Tom Pernice Jr.,62.61,958,1530,-0.25
148,0,01329,Brad Faxon,62.60,800,1278,-0.29
149,0,10837,Kevin Burton,62.54,833,1332,-0.22
150,0,01133,Billy Ray Brown,62.38,786,1260,-0.22
150,0,08547,John Maginnes,62.38,1134,1818,-0.24
152,0,01040,Emlyn Aubrey,62.35,808,1296,-0.22
153,0,12387,Michael Christie,62.34,1066,1710,-0.30
154,0,10963,Jimmy Green,62.33,920,1476,-0.24
155,0,08537,J.P. Hayes,62.28,1065,1710,-0.26
155,0,10213,Dicky Pride,62.28,852,1368,-0.18
157,0,01444,Ken Green,62.26,594,954,-0.24
158,0,01196,Brian Claar,62.24,661,1062,-0.28
159,0,02292,Bob Wolcott,62.21,795,1278,-0.20
160,0,06144,John Dowdall,62.20,683,1098,-0.19
161,0,01096,Phil Blackmar,62.16,1007,1620,-0.29
162,0,06012,Greg Kraft,62.07,1162,1872,-0.26
163,0,12663,Phil Tataurangi,61.99,848,1368,-0.25
164,0,02267,D.A. Weibring,61.92,691,1116,-0.24
165,0,08265,Eric Johnson,61.91,925,1494,-0.25
166,0,08339,Spike McRoy,61.85,757,1224,-0.24
167,0,02166,Chip Sullivan,61.83,857,1386,-0.24
168,0,08553,Lee Porter,61.66,899,1458,-0.18
169,0,06090,Jim McGovern,61.55,986,1602,-0.25
170,0,06214,Guy Boros,61.46,874,1422,-0.27
171,0,01288,Ed Dougherty,61.45,719,1170,-0.21
172,0,01378,David Frost,61.44,741,1206,-0.24
173,0,02294,Willie Wood,61.43,951,1548,-0.24
174,0,06527,Steve Stricker,61.31,607,990,-0.26
175,0,02007,Larry Rinker,61.28,1081,1764,-0.24
176,0,01928,Corey Pavin,61.21,650,1062,-0.22
177,0,07087,Hugh Royer III,61.11,913,1494,-0.19
178,0,06515,Shaun Micheel,61.01,582,954,-0.19
179,0,06577,John Wilson,60.81,996,1638,-0.25
180,0,08931,Glen Day,60.69,874,1440,-0.25
181,0,02100,Tim Simpson,60.67,688,1134,-0.23
182,0,10875,Todd Demsey,60.66,808,1332,-0.24
183,0,06034,Marco Dawson,60.65,928,1530,-0.27
183,0,21007,Gabriel Hjertstedt,60.65,786,1296,-0.24
185,0,20158,Anthony Rodriguez,60.20,661,1098,-0.22
186,0,01864,Larry Nelson,60.08,584,972,-0.21
187,0,01011,Rafael Alarcon,59.49,846,1422,-0.26
188,0,02115,Taylor Smith,58.98,860,1458,-0.26
189,0,02131,Mike Springer,58.33,693,1188,-0.26
190,0,07547,Craig Kanada,58.13,565,972,-0.24
191,0,02095,Larry Silveira,58.10,617,1062,-0.26
192,0,02225,Howard Twitty,57.99,501,864,-0.24
193,0,01489,Steve Hart,57.41,713,1242,-0.19
194,0,01346,Ed Fiori,54.78,493,900,-0.19
195,0,01072,Chip Beck,54.38,695,1278,-0.20
