YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2013,90,0,29420,Billy Horschel,"51' 9""",1914.5,37,+2
2013,93,0,30925,Dustin Johnson,"51' 11""",1712.417,33,+7
2013,93,0,19970,Robert Karlsson,"51' 11""",1349.167,26,+11
2013,95,0,24490,George McNeill,"52' 0""",1923.5,37,+4
2013,95,0,27330,Josh Teater,"52' 0""",1507.167,29,+9
2013,97,0,12510,Chad Campbell,"52' 1""",2133.833,41,+10
2013,97,0,25562,Andres Romero,"52' 1""",1561.917,30,+6
2013,99,0,28455,Will Claxton,"52' 2""",1564.25,30,+9
2013,99,0,34099,Harris English,"52' 2""",2295.5,44,+8
2013,99,0,25240,D.A. Points,"52' 2""",2557.667,49,+11
2013,99,0,34360,Patrick Reed,"52' 2""",2870.583,55,+15
2013,103,0,12782,Tim Herron,"52' 3""",2350.583,45,+17
2013,104,0,20593,Greg Chalmers,"52' 4""",1832.167,35,+13
2013,104,0,27936,Martin Laird,"52' 4""",1778.833,34,+7
2013,106,0,26679,Kevin Stadler,"52' 5""",1730.417,33,+9
2013,107,0,24138,Ian Poulter,"52' 7""",735.583,14,+2
2013,108,0,22806,Doug LaBelle II,"52' 8""",2105.167,40,+9
2013,108,0,21878,Mark Wilson,"52' 8""",1263.417,24,+3
2013,110,0,20229,Stewart Cink,"53' 4""",2508.0,47,+13
2013,110,0,33418,Shawn Stefani,"53' 4""",1440.0,27,+9
2013,112,0,29289,S.Y. Noh,"53' 7""",2411.833,45,+9
2013,113,0,33461,Morgan Hoffmann,"53' 8""",1663.5,31,-1
2013,113,0,21961,Charles Howell III,"53' 8""",2896.917,54,+3
2013,115,0,24507,Jason Bohn,"53' 9""",2149.583,40,+19
2013,116,0,27649,Brandt Snedeker,"53' 10""",2046.5,38,+5
2013,117,0,23108,Matt Kuchar,"53' 11""",2102.0,39,+11
2013,118,0,23800,Bryce Molder,"54' 1""",2378.0,44,+5
2013,119,0,27436,Graham DeLaet,"54' 3""",1897.5,35,+5
2013,120,0,26476,Chez Reavie,"54' 5""",2014.917,37,+14
2013,121,0,24399,Scott Gardiner,"54' 7""",2512.167,46,+13
2013,121,0,25572,Graeme McDowell,"54' 7""",1145.833,21,+2
2013,123,0,22913,John Rollins,"54' 8""",2406.333,44,+13
2013,124,0,32448,James Hahn,"54' 9""",2793.25,51,+14
2013,124,0,2206,David Toms,"54' 9""",1204.417,22,+5
2013,126,0,28237,Rory McIlroy,"54' 10""",1206.417,22,+7
2013,127,0,24140,Sean O'Hair,"54' 11""",2360.25,43,+13
2013,128,0,33419,Cameron Tringale,"55' 0""",2585.917,47,+14
2013,129,0,8725,Tom Gillis,"55' 1""",2203.583,40,+7
2013,130,0,23409,James Driscoll,"55' 3""",2707.75,49,+14
2013,130,0,28135,Aaron Watkins,"55' 3""",1546.667,28,+8
2013,132,0,26851,Marc Leishman,"55' 9""",2786.667,50,+9
2013,132,0,22405,Justin Rose,"55' 9""",1283.083,23,E
2013,134,0,25444,Justin Hicks,"55' 10""",1897.083,34,+9
2013,134,0,31560,Brian Stuard,"55' 10""",1843.0,33,+9
2013,136,0,27095,Nick Watney,"56' 0""",2742.417,49,+12
2013,137,0,26758,David Hearn,"56' 1""",2690.167,48,+17
2013,137,0,31202,William McGirt,"56' 1""",2468.583,44,+10
2013,139,0,10860,Justin Leonard,"56' 3""",2531.667,45,+14
2013,140,0,23452,Nicolas Colsaerts,"56' 6""",1187.25,21,+8
2013,141,0,32150,Michael Thompson,"56' 8""",2605.667,46,+9
2013,142,0,24227,Justin Bolli,"56' 9""",1531.833,27,+9
2013,142,0,22378,Trevor Immelman,"56' 9""",3178.5,56,+19
2013,144,0,23541,Ben Crane,"56' 10""",2272.083,40,+16
2013,144,0,30926,Chris Kirk,"56' 10""",2896.417,51,+12
2013,146,0,10423,Mike Weir,"56' 11""",2389.333,42,+14
2013,147,0,26596,Ryan Moore,"57' 1""",1541.083,27,+5
2013,147,0,22295,Darron Stiles,"57' 1""",1541.083,27,+8
2013,149,0,24924,Bill Haas,"57' 2""",2860.083,50,+8
2013,150,0,24024,Zach Johnson,"57' 4""",2234.667,39,+12
2013,150,0,23325,Vaughn Taylor,"57' 4""",2351.417,41,+8
2013,152,0,27644,Brian Harman,"57' 5""",2468.833,43,+15
2013,152,0,27963,Chris Stroud,"57' 5""",3271.917,57,+14
2013,154,0,10809,Jim Furyk,"57' 7""",2072.333,36,+10
2013,155,0,22961,David Mathis,"57' 8""",2769.5,48,+13
2013,156,0,20766,Padraig Harrington,"57' 10""",1156.583,20,+5
2013,157,0,36884,Ben Kohles,"58' 3""",2213.083,38,+14
2013,158,0,22621,Ben Curtis,"58' 5""",1811.333,31,+12
2013,159,0,30711,Colt Knost,"58' 8""",1584.917,27,+13
2013,160,0,26497,Casey Wittenberg,"58' 9""",2468.583,42,+11
2013,161,0,37273,Derek Ernst,"59' 1""",2067.333,35,+10
2013,162,0,27556,Ted Potter Jr.,"59' 2""",1361.75,23,+4
2013,163,0,30692,Scott Stallings,"59' 3""",1718.333,29,+4
2013,164,0,30750,Tommy Gainey,"59' 4""",2788.417,47,+16
2013,165,0,24361,Pat Perez,"59' 5""",2375.083,40,+16
2013,166,0,27503,Steve LeBrun,"59' 6""",2440.833,41,+14
2013,167,0,34261,Scott Langley,"60' 0""",1980.917,33,+8
2013,168,0,20160,Charlie Wi,"60' 2""",3010.25,50,+17
2013,169,0,23353,J.J. Henry,"60' 3""",2953.583,49,+19
2013,170,0,25274,Steven Bowditch,"60' 8""",2123.25,35,+11
2013,171,0,31323,Gary Woodland,"61' 2""",2813.25,46,+14
2013,172,0,32334,Charlie Beljan,"61' 5""",1965.25,32,+9
2013,173,0,35139,Richard Lee,"61' 7""",2464.333,40,+15
2013,174,0,28310,Lee Williams,"61' 9""",1915.333,31,+7
2013,175,0,28679,Fabián Gómez,"62' 4""",1746.25,28,+5
2013,176,0,22371,Aaron Baddeley,"62' 8""",2756.0,44,+18
2013,177,0,23497,Tag Ridings,"62' 9""",2195.0,35,+12
2013,178,0,34431,Robert Streb,"62' 11""",2202.833,35,+7
2013,179,0,29479,Scott Brown,"63' 0""",1574.833,25,+8
2013,180,0,32698,Bobby Gates,"64' 11""",1947.083,30,+7
2014,1,0,12510,Chad Campbell,"40' 3""",1046.667,26,+5
2014,2,0,27556,Ted Potter Jr.,"40' 10""",1020.25,25,+1
2014,3,0,35541,John Peterson,"41' 1""",1233.333,30,+8
2014,4,0,23320,Ryan Palmer,"41' 5""",1367.917,33,+3
2014,4,0,24361,Pat Perez,"41' 5""",2110.833,51,+6
2014,6,0,21209,Sergio Garcia,"42' 0""",881.333,21,-2
2014,7,0,27095,Nick Watney,"42' 4""",1651.25,39,+6
2014,8,0,29461,Jamie Lovemark,"42' 6""",806.833,19,+1
2014,9,0,32448,James Hahn,"42' 7""",2044.583,48,E
2014,9,0,31557,Jim Herman,"42' 7""",1277.833,30,+6
2014,11,0,28780,Nicholas Thompson,"42' 9""",1924.917,45,+11
2014,12,0,27120,Troy Matteson,"43' 0""",1333.583,31,+9
2014,13,0,25396,Kevin Na,"44' 2""",2339.333,53,+8
2014,13,0,26679,Kevin Stadler,"44' 2""",1899.25,43,+7
2014,13,0,30110,Kyle Stanley,"44' 2""",1676.833,38,+10
2014,16,0,35139,Richard Lee,"44' 6""",1514.083,34,+8
2014,17,0,24490,George McNeill,"44' 8""",2454.5,55,+6
2014,18,0,24358,Robert Garrigus,"44' 9""",2059.167,46,+6
2014,18,0,6567,Vijay Singh,"44' 9""",2462.667,55,+22
2014,20,0,30925,Dustin Johnson,"44' 10""",942.25,21,+3
2014,21,0,25364,Paul Casey,"44' 11""",1032.25,23,+7
2014,22,0,24846,Ricky Barnes,"45' 0""",2522.0,56,+15
2014,23,0,22046,Geoff Ogilvy,"45' 2""",1808.0,40,+16
2014,24,0,26300,Matt Jones,"45' 4""",1767.167,39,+9
2014,25,0,32640,Troy Merritt,"45' 10""",2061.667,45,+12
2014,26,0,20498,Briny Baird,"45' 11""",1239.5,27,+6
2014,26,0,20104,Ken Duke,"45' 11""",1743.833,38,+13
2014,26,0,24138,Ian Poulter,"45' 11""",1745.75,38,+4
2014,29,0,28500,Martin Flores,"46' 6""",2744.75,59,+6
2014,30,0,26851,Marc Leishman,"46' 7""",1909.75,41,+12
2014,31,0,24024,Zach Johnson,"46' 8""",2752.75,59,+7
2014,32,0,27064,Jhonattan Vegas,"46' 9""",2432.833,52,+5
2014,33,0,6522,Ernie Els,"46' 11""",2580.417,55,+8
2014,33,0,34264,Hudson Swafford,"46' 11""",1687.917,36,+6
2014,33,0,27330,Josh Teater,"46' 11""",2065.0,44,+3
2014,36,0,22405,Justin Rose,"47' 0""",2116.417,45,+14
2014,37,0,34563,Chesson Hadley,"47' 1""",2305.417,49,+3
2014,38,0,21961,Charles Howell III,"47' 5""",2937.333,62,+11
2014,39,0,25240,D.A. Points,"47' 6""",1899.0,40,+9
2014,40,0,25804,Bubba Watson,"47' 8""",1430.5,30,+5
2014,41,0,22378,Trevor Immelman,"47' 9""",2674.417,56,+13
2014,42,0,1724,Jeff Maggert,"47' 10""",1101.0,23,+9
2014,43,0,32333,Kevin Tway,"48' 0""",1583.583,33,+5
2014,44,0,25274,Steven Bowditch,"48' 2""",3470.583,72,+14
2014,44,0,21731,Freddie Jacobson,"48' 2""",2167.583,45,+5
2014,46,0,25686,Jason Dufner,"48' 5""",1162.75,24,+6
2014,47,0,29289,S.Y. Noh,"48' 8""",3309.583,68,+11
2014,48,0,1810,Phil Mickelson,"49' 1""",2010.833,41,+13
2014,49,0,20157,Retief Goosen,"49' 2""",2950.583,60,+16
2014,50,0,33413,Ben Martin,"49' 4""",1825.5,37,+5
2014,51,0,28307,Matt Every,"49' 5""",2420.167,49,+12
2014,51,0,34265,Will Wilcox,"49' 5""",1086.917,22,+9
2014,53,0,23135,Tim Clark,"49' 7""",1636.833,33,+8
2014,53,0,30944,Jason Kokrak,"49' 7""",2032.833,41,+5
2014,55,0,25191,Gonzalo Fernandez-Castaño,"49' 8""",2531.167,51,+8
2014,55,0,23623,Bo Van Pelt,"49' 8""",2084.583,42,+6
2014,57,0,24494,Erik Compton,"49' 10""",2892.083,58,+18
2014,57,0,27649,Brandt Snedeker,"49' 10""",1944.75,39,+8
2014,57,0,32150,Michael Thompson,"49' 10""",1693.167,34,+7
2014,60,0,30926,Chris Kirk,"49' 11""",2743.417,55,+9
2014,60,0,31560,Brian Stuard,"49' 11""",2147.583,43,+8
2014,62,0,25345,Carl Pettersson,"50' 1""",3106.25,62,+17
2014,63,0,10885,Robert Allenby,"50' 3""",2615.0,52,+11
2014,63,0,33141,Keegan Bradley,"50' 3""",1910.833,38,+7
2014,63,0,37273,Derek Ernst,"50' 3""",1408.083,28,+4
2014,63,0,30692,Scott Stallings,"50' 3""",2715.667,54,+13
2014,67,0,32102,Rickie Fowler,"50' 4""",2164.917,43,+13
2014,67,0,27408,Martin Kaymer,"50' 4""",1258.5,25,+12
2014,67,0,25632,Jimmy Walker,"50' 4""",2115.583,42,+10
2014,70,0,32366,Kevin Chappell,"50' 7""",2327.833,46,+14
2014,70,0,33122,Russell Knox,"50' 7""",2780.417,55,+20
2014,72,0,27644,Brian Harman,"50' 9""",3859.083,76,+19
2014,73,0,27933,John Merrick,"50' 10""",2032.0,40,+15
2014,74,0,8075,Jerry Kelly,"51' 0""",1936.917,38,+3
2014,75,0,23638,Brendon de Jonge,"51' 1""",3117.5,61,+9
2014,75,0,25562,Andres Romero,"51' 1""",2044.083,40,+14
2014,75,0,22293,Heath Slocum,"51' 1""",1328.5,26,+8
2014,78,0,23409,James Driscoll,"51' 2""",2914.417,57,+21
2014,78,0,34099,Harris English,"51' 2""",2456.667,48,+12
2014,78,0,1706,Davis Love III,"51' 2""",2351.917,46,+10
2014,78,0,29518,Brendan Steele,"51' 2""",2251.833,44,+7
2014,82,0,24502,Adam Scott,"51' 3""",1640.417,32,+7
2014,83,0,24507,Jason Bohn,"51' 6""",2316.5,45,+10
2014,83,0,36689,Brooks Koepka,"51' 6""",1133.5,22,+2
2014,85,0,23541,Ben Crane,"51' 7""",2115.833,41,+12
2014,86,0,33461,Morgan Hoffmann,"51' 8""",3360.083,65,+14
2014,86,0,28475,Jeff Overton,"51' 8""",2583.417,50,+9
2014,86,0,34360,Patrick Reed,"51' 8""",2997.167,58,+3
2014,89,0,33418,Shawn Stefani,"51' 10""",1709.167,33,+6
2014,90,0,20229,Stewart Cink,"51' 11""",2128.583,41,+8
2014,91,0,20098,Stuart Appleby,"52' 1""",2550.833,49,+15
2014,92,0,34021,Bud Cauley,"52' 3""",1045.333,20,+8
2014,92,0,33419,Cameron Tringale,"52' 3""",2666.083,51,+12
2014,94,0,34046,Jordan Spieth,"52' 5""",2674.417,51,+13
2014,95,0,27214,Kevin Streelman,"52' 6""",1154.667,22,+6
2014,96,0,34431,Robert Streb,"52' 7""",2262.583,43,+9
2014,97,0,32334,Charlie Beljan,"52' 8""",1684.833,32,+14
2014,98,0,28259,Sangmoon Bae,"52' 10""",2850.917,54,+21
2014,98,0,20645,John Senden,"52' 10""",2800.917,53,+9
2014,100,0,26956,Bronson La'Cassie,"53' 1""",1061.0,20,+7
2014,101,0,22371,Aaron Baddeley,"53' 2""",2287.0,43,+9
2014,102,0,7867,Woody Austin,"53' 3""",2182.333,41,+17
2014,102,0,28132,Tyrone Van Aswegen,"53' 3""",2930.917,55,+12
2014,104,0,31193,Jim Renner,"53' 5""",2029.5,38,+15
2014,105,0,24912,Will MacKenzie,"53' 7""",2786.667,52,+21
2014,106,0,12716,Charley Hoffman,"53' 8""",1879.083,35,E
2014,107,0,27436,Graham DeLaet,"53' 9""",1559.333,29,+7
2014,107,0,29222,Billy Hurley III,"53' 9""",2148.833,40,+7
2014,109,0,28486,Michael Putnam,"53' 10""",3607.417,67,+19
2014,110,0,23108,Matt Kuchar,"53' 11""",2587.25,48,+10
2014,110,0,10423,Mike Weir,"53' 11""",1779.5,33,+5
2014,112,0,35539,Luke Guthrie,"54' 0""",2592.333,48,+1
2014,113,0,27770,Camilo Villegas,"54' 1""",2974.167,55,+16
2014,113,0,26951,Johnson Wagner,"54' 1""",2271.5,42,+16
2014,115,0,29535,Brice Garnett,"54' 3""",2549.083,47,+9
2014,115,0,32839,Hideki Matsuyama,"54' 3""",2659.583,49,+17
2014,117,0,20593,Greg Chalmers,"54' 5""",3103.5,57,+14
2014,117,0,29926,Danny Lee,"54' 5""",2775.667,51,+13
2014,119,0,2206,David Toms,"54' 7""",1418.583,26,+10
2014,120,0,34098,Russell Henley,"54' 9""",2464.417,45,+14
2014,120,0,31202,William McGirt,"54' 9""",2736.917,50,+16
2014,122,0,20848,Ángel Cabrera,"54' 10""",1972.917,36,+8
2014,123,0,35300,Andrew Loupe,"55' 0""",1649.583,30,E
2014,124,0,25900,Lucas Glover,"55' 1""",1157.083,21,+3
2014,124,0,28237,Rory McIlroy,"55' 1""",990.917,18,-1
2014,126,0,34261,Scott Langley,"55' 3""",3094.0,56,+9
2014,127,0,25720,Chad Collins,"55' 4""",2323.333,42,+12
2014,127,0,26758,David Hearn,"55' 4""",2934.667,53,+12
2014,127,0,20160,Charlie Wi,"55' 4""",2546.5,46,+4
2014,130,0,24357,K.J. Choi,"55' 6""",1776.167,32,+5
2014,131,0,26596,Ryan Moore,"55' 7""",2058.083,37,+5
2014,132,0,24925,Jonathan Byrd,"55' 9""",1560.417,28,+8
2014,133,0,30927,Brendon Todd,"55' 10""",3687.667,66,+16
2014,134,0,23353,J.J. Henry,"55' 11""",2460.333,44,+13
2014,135,0,10809,Jim Furyk,"56' 0""",2127.667,38,+12
2014,136,0,30750,Tommy Gainey,"56' 1""",1793.5,32,+11
2014,137,0,23983,Luke Donald,"56' 3""",1911.75,34,+12
2014,138,0,27141,J.B. Holmes,"56' 6""",2654.167,47,+12
2014,138,0,29221,Webb Simpson,"56' 6""",2768.5,49,+9
2014,140,0,27895,Jonas Blixt,"56' 7""",1357.583,24,+5
2014,141,0,25349,Tim Wilkinson,"56' 11""",3583.667,63,+10
2014,142,0,26331,Charl Schwartzel,"57' 2""",2516.833,44,+7
2014,143,0,22621,Ben Curtis,"57' 6""",2358.333,41,+9
2014,143,0,21878,Mark Wilson,"57' 6""",1841.083,32,+14
2014,145,0,27936,Martin Laird,"57' 7""",1901.417,33,+11
2014,146,0,21528,Henrik Stenson,"57' 8""",691.667,12,+3
2014,147,0,29479,Scott Brown,"57' 9""",2539.167,44,+8
2014,148,0,34174,John Huh,"57' 11""",2315.75,40,+19
2014,149,0,28089,Jason Day,"58' 2""",1222.083,21,+7
2014,149,0,10860,Justin Leonard,"58' 2""",3376.0,58,+21
2014,149,0,27963,Chris Stroud,"58' 2""",2094.0,36,+14
2014,152,0,29478,Kevin Kisner,"58' 4""",2451.417,42,+12
2014,153,0,24663,Y.E. Yang,"58' 5""",2277.583,39,+12
2014,154,0,23621,Rory Sabbatini,"58' 6""",2692.583,46,+20
2014,155,0,19846,Brian Gay,"58' 7""",2461.083,42,+8
2014,155,0,26329,Louis Oosthuizen,"58' 7""",761.25,13,+3
2014,157,0,23800,Bryce Molder,"58' 8""",2992.833,51,+11
2014,158,0,26289,Boo Weekley,"58' 11""",1356.0,23,+7
2014,159,0,25572,Graeme McDowell,"59' 7""",1370.25,23,+8
2014,160,0,35732,Wes Roach,"59' 8""",1134.083,19,+8
2014,161,0,24140,Sean O'Hair,"59' 10""",2274.083,38,+8
2014,162,0,22913,John Rollins,"60' 8""",2610.333,43,+10
2014,163,0,24924,Bill Haas,"60' 9""",3221.917,53,+13
2014,164,0,31323,Gary Woodland,"60' 10""",2738.75,45,+15
2014,165,0,24781,Hunter Mahan,"61' 3""",2389.25,39,+14
2014,166,0,29420,Billy Horschel,"61' 4""",1594.25,26,+8
2014,167,0,30852,Ryo Ishikawa,"61' 5""",2457.25,40,+19
2014,168,0,29740,Brad Fritsch,"61' 8""",1295.167,21,+6
2014,168,0,25834,Daniel Summerhays,"61' 8""",2651.75,43,+12
2014,170,0,21753,Brian Davis,"61' 9""",2777.833,45,+12
2014,171,0,29425,Andrew Svoboda,"62' 1""",2296.167,37,+12
2014,172,0,28092,D.H. Lee,"65' 1""",2147.75,33,+15
2014,173,0,25444,Justin Hicks,"65' 9""",2499.917,38,+13
2014,174,0,34409,David Lingmerth,"65' 10""",2305.5,35,+14
2014,175,0,32200,Roberto Castro,"66' 0""",2045.0,31,+9
2014,175,0,27466,Spencer Levin,"66' 0""",2111.583,32,+6
2014,177,0,20396,Lee Westwood,"66' 3""",1722.667,26,+11
2022,1,0,23621,Rory Sabbatini,"39' 0""",1092.583,28,E
2022,2,0,30911,Tommy Fleetwood,"41' 9""",961.083,23,E
2022,3,0,37212,Paul Barjon,"42' 10""",1199.75,28,+12
2022,4,0,27095,Nick Watney,"43' 11""",1844.833,42,+3
2022,5,0,30978,Kiradech Aphibarnrat,"44' 3""",707.833,16,+3
2022,5,0,34098,Russell Henley,"44' 3""",1682.917,38,+8
2022,7,0,32662,Michael Gligic,"44' 6""",1290.833,29,+10
2022,8,0,34610,Matthias Schwab,"44' 7""",1382.0,31,+5
2022,9,0,47483,Will Zalatoris,"44' 11""",1346.667,30,+4
2022,10,0,28775,Nate Lashley,"45' 2""",1263.917,28,+7
2022,10,0,29518,Brendan Steele,"45' 2""",1083.417,24,+3
2022,12,0,50525,Collin Morikawa,"45' 3""",1538.083,34,+5
2022,13,0,39997,Corey Conners,"45' 9""",1692.667,37,+9
2022,14,0,29221,Webb Simpson,"46' 4""",1065.5,23,+1
2022,15,0,48117,Kurt Kitayama,"46' 5""",882.417,19,+2
2022,15,0,32150,Michael Thompson,"46' 5""",1578.083,34,+2
2022,17,0,32448,James Hahn,"46' 6""",1767.75,38,+5
2022,18,0,33419,Cameron Tringale,"46' 8""",1819.417,39,+10
2022,19,0,29926,Danny Lee,"46' 10""",1592.417,34,+15
2022,20,0,48887,Matt Wallace,"47' 1""",1035.167,22,+7
2022,21,0,49964,Aaron Wise,"47' 2""",2263.0,48,+4
2022,22,0,32757,Patton Kizzire,"47' 3""",2032.75,43,+13
2022,22,0,31560,Brian Stuard,"47' 3""",1370.417,29,+7
2022,24,0,47856,Seth Reeves,"47' 4""",1135.583,24,+7
2022,25,0,24361,Pat Perez,"47' 7""",1856.167,39,+12
2022,26,0,32366,Kevin Chappell,"47' 8""",1287.5,27,+4
2022,26,0,33490,Bo Hoag,"47' 8""",1143.333,24,+4
2022,26,0,46601,Trey Mullinax,"47' 8""",1287.5,27,+6
2022,29,0,51950,Max McGreevy,"47' 9""",1337.083,28,+7
2022,30,0,31557,Jim Herman,"47' 10""",860.5,18,+7
2022,30,0,32839,Hideki Matsuyama,"47' 10""",2296.917,48,+14
2022,32,0,35110,Brett Drewitt,"47' 11""",1581.75,33,+8
2022,33,0,33204,Shane Lowry,"48' 0""",1871.5,39,+6
2022,33,0,34046,Jordan Spieth,"48' 0""",1489.083,31,+8
2022,35,0,27895,Jonas Blixt,"48' 1""",1202.917,25,+3
2022,36,0,46717,Viktor Hovland,"48' 2""",1637.083,34,+8
