YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2013,1,0,24502,Adam Scott,-.455
2013,2,0,29221,Webb Simpson,-.409
2013,3,0,28237,Rory McIlroy,-.400
2013,4,0,30944,Jason Kokrak,-.304
2013,5,0,22792,Peter Hanson,-.300
2013,6,0,27330,Josh Teater,-.294
2013,7,0,24358,Robert Garrigus,-.227
2013,8,0,23108,Matt Kuchar,-.214
2013,9,0,34098,Russell Henley,-.176
2013,9,0,23320,Ryan Palmer,-.176
2013,11,0,21961,Charles Howell III,-.167
2013,11,0,24140,Sean O'Hair,-.167
2013,13,0,20098,Stuart Appleby,-.160
2013,14,0,25336,Alistair Presnell,-.158
2013,15,0,24663,Y.E. Yang,-.154
2013,16,0,20396,Lee Westwood,-.133
2013,17,0,20848,Ángel Cabrera,-.125
2013,17,0,24138,Ian Poulter,-.125
2013,19,0,33141,Keegan Bradley,-.118
2013,20,0,20229,Stewart Cink,-.111
2013,20,0,31202,William McGirt,-.111
2013,20,0,25818,Scott Piercy,-.111
2013,20,0,23497,Tag Ridings,-.111
2013,20,0,29425,Andrew Svoboda,-.111
2013,25,0,28089,Jason Day,-.105
2013,25,0,25804,Bubba Watson,-.105
2013,27,0,27120,Troy Matteson,-.083
2013,27,0,20645,John Senden,-.083
2013,27,0,26679,Kevin Stadler,-.083
2013,30,0,33418,Shawn Stefani,-.056
2013,31,0,22378,Trevor Immelman,-.045
2013,32,0,29420,Billy Horschel,-.043
2013,33,0,28307,Matt Every,-.042
2013,34,0,30925,Dustin Johnson,-.036
2013,35,0,34099,Harris English,-.034
2013,36,0,28259,Sangmoon Bae,E
2013,36,0,32334,Charlie Beljan,E
2013,36,0,23541,Ben Crane,E
2013,36,0,6522,Ernie Els,E
2013,36,0,24399,Scott Gardiner,E
2013,36,0,20766,Padraig Harrington,E
2013,36,0,31557,Jim Herman,E
2013,36,0,12716,Charley Hoffman,E
2013,36,0,19970,Robert Karlsson,E
2013,36,0,30926,Chris Kirk,E
2013,36,0,24781,Hunter Mahan,E
2013,36,0,30163,Henrik Norlander,E
2013,36,0,26476,Chez Reavie,E
2013,36,0,22913,John Rollins,E
2013,36,0,27214,Kevin Streelman,E
2013,51,0,27963,Chris Stroud,+.031
2013,52,0,24490,George McNeill,+.036
2013,53,0,25632,Jimmy Walker,+.040
2013,54,0,24924,Bill Haas,+.048
2013,54,0,31323,Gary Woodland,+.048
2013,56,0,29479,Scott Brown,+.050
2013,56,0,27503,Steve LeBrun,+.050
2013,58,0,23983,Luke Donald,+.053
2013,58,0,30750,Tommy Gainey,+.053
2013,58,0,24024,Zach Johnson,+.053
2013,58,0,25345,Carl Pettersson,+.053
2013,58,0,28780,Nicholas Thompson,+.053
2013,63,0,6004,Stephen Ames,+.059
2013,63,0,33461,Morgan Hoffmann,+.059
2013,65,0,23621,Rory Sabbatini,+.067
2013,66,0,25572,Graeme McDowell,+.083
2013,66,0,34046,Jordan Spieth,+.083
2013,66,0,23623,Bo Van Pelt,+.083
2013,66,0,21878,Mark Wilson,+.083
2013,70,0,28092,D.H. Lee,+.091
2013,70,0,32150,Michael Thompson,+.091
2013,72,0,29740,Brad Fritsch,+.095
2013,73,0,21099,David Lynn,+.100
2013,73,0,31560,Brian Stuard,+.100
2013,75,0,21209,Sergio Garcia,+.105
2013,76,0,22621,Ben Curtis,+.111
2013,76,0,25686,Jason Dufner,+.111
2013,76,0,27933,John Merrick,+.111
2013,76,0,6527,Steve Stricker,+.111
2013,80,0,22371,Aaron Baddeley,+.125
2013,80,0,24494,Erik Compton,+.125
2013,80,0,28500,Martin Flores,+.125
2013,80,0,34409,David Lingmerth,+.125
2013,84,0,8075,Jerry Kelly,+.130
2013,85,0,22405,Justin Rose,+.133
2013,85,0,26289,Boo Weekley,+.133
2013,87,0,26300,Matt Jones,+.136
2013,88,0,22056,Cameron Percy,+.143
2013,88,0,26331,Charl Schwartzel,+.143
2013,88,0,20160,Charlie Wi,+.143
2013,91,0,30110,Kyle Stanley,+.150
2013,92,0,23409,James Driscoll,+.154
2013,93,0,24361,Pat Perez,+.158
2013,94,0,37273,Derek Ernst,+.167
2013,94,0,8725,Tom Gillis,+.167
2013,94,0,27129,Luke List,+.167
2013,94,0,30692,Scott Stallings,+.167
2013,94,0,34431,Robert Streb,+.167
2013,99,0,36884,Ben Kohles,+.176
2013,99,0,27770,Camilo Villegas,+.176
2013,101,0,26497,Casey Wittenberg,+.188
2013,102,0,32200,Roberto Castro,+.190
2013,102,0,26851,Marc Leishman,+.190
2013,104,0,32448,James Hahn,+.192
2013,105,0,24846,Ricky Barnes,+.200
2013,105,0,10809,Jim Furyk,+.200
2013,105,0,27408,Martin Kaymer,+.200
2013,105,0,22806,Doug LaBelle II,+.200
2013,105,0,22046,Geoff Ogilvy,+.200
2013,110,0,34360,Patrick Reed,+.207
2013,111,0,1320,Bob Estes,+.208
2013,112,0,6573,Brandt Jobe,+.211
2013,112,0,1810,Phil Mickelson,+.211
2013,114,0,25274,Steven Bowditch,+.214
2013,114,0,6567,Vijay Singh,+.214
2013,114,0,23788,D.J. Trahan,+.214
2013,114,0,33419,Cameron Tringale,+.214
2013,118,0,20593,Greg Chalmers,+.217
2013,118,0,26758,David Hearn,+.217
2013,118,0,25834,Daniel Summerhays,+.217
2013,121,0,10885,Robert Allenby,+.231
2013,122,0,12510,Chad Campbell,+.233
2013,122,0,23638,Brendon de Jonge,+.233
2013,124,0,27556,Ted Potter Jr.,+.235
2013,124,0,27649,Brandt Snedeker,+.235
2013,126,0,28679,Fabián Gómez,+.238
2013,126,0,30711,Colt Knost,+.238
2013,126,0,1724,Jeff Maggert,+.238
2013,126,0,28310,Lee Williams,+.238
2013,130,0,25444,Justin Hicks,+.240
2013,130,0,25240,D.A. Points,+.240
2013,132,0,34174,John Huh,+.250
2013,132,0,30852,Ryo Ishikawa,+.250
2013,132,0,26596,Ryan Moore,+.250
2013,132,0,20691,Greg Owen,+.250
2013,132,0,10423,Mike Weir,+.250
2013,137,0,21731,Freddie Jacobson,+.267
2013,138,0,23452,Nicolas Colsaerts,+.273
2013,139,0,27436,Graham DeLaet,+.280
2013,140,0,27895,Jonas Blixt,+.292
2013,141,0,35139,Richard Lee,+.294
2013,142,0,24357,K.J. Choi,+.304
2013,142,0,27644,Brian Harman,+.304
2013,144,0,23135,Tim Clark,+.313
2013,144,0,27936,Martin Laird,+.313
2013,146,0,23353,J.J. Henry,+.321
2013,147,0,20104,Ken Duke,+.333
2013,147,0,19846,Brian Gay,+.333
2013,147,0,23325,Vaughn Taylor,+.333
2013,147,0,2206,David Toms,+.333
2013,147,0,27095,Nick Watney,+.333
2013,147,0,8793,Tiger Woods,+.333
2013,153,0,35539,Luke Guthrie,+.344
2013,154,0,24507,Jason Bohn,+.345
2013,155,0,29289,S.Y. Noh,+.348
2013,156,0,32698,Bobby Gates,+.353
2013,157,0,1116,Michael Bradley,+.360
2013,157,0,10860,Justin Leonard,+.360
2013,159,0,22295,Darron Stiles,+.364
2013,160,0,34261,Scott Langley,+.367
2013,161,0,25900,Lucas Glover,+.375
2013,161,0,26951,Johnson Wagner,+.375
2013,163,0,29518,Brendan Steele,+.379
2013,164,0,12782,Tim Herron,+.385
2013,165,0,21753,Brian Davis,+.394
2013,166,0,28455,Will Claxton,+.400
2013,167,0,25562,Andres Romero,+.409
2013,168,0,10213,Dicky Pride,+.412
2013,169,0,23800,Bryce Molder,+.424
2013,170,0,22961,David Mathis,+.452
2013,171,0,32366,Kevin Chappell,+.474
2013,172,0,24227,Justin Bolli,+.476
2013,173,0,28475,Jeff Overton,+.500
2013,173,0,20572,Rod Pampling,+.500
2013,173,0,20443,Jin Park,+.500
2013,173,0,21528,Henrik Stenson,+.500
2013,177,0,34021,Bud Cauley,+.632
2013,178,0,28135,Aaron Watkins,+.667
2013,179,0,33869,Eric Meierdierks,+.778
2013,180,0,32102,Rickie Fowler,+.800
2014,1,0,24502,Adam Scott,-.263
2014,2,0,28089,Jason Day,-.250
2014,3,0,12716,Charley Hoffman,-.182
2014,3,0,28237,Rory McIlroy,-.182
2014,5,0,34265,Will Wilcox,-.167
2014,6,0,23623,Bo Van Pelt,-.158
2014,7,0,30926,Chris Kirk,-.150
2014,8,0,25804,Bubba Watson,-.133
2014,9,0,6567,Vijay Singh,-.125
2014,10,0,25686,Jason Dufner,-.100
2014,10,0,26289,Boo Weekley,-.100
2014,12,0,33418,Shawn Stefani,-.071
2014,12,0,27095,Nick Watney,-.071
2014,14,0,20848,Ángel Cabrera,-.067
2014,14,0,30925,Dustin Johnson,-.067
2014,16,0,25632,Jimmy Walker,-.061
2014,17,0,32334,Charlie Beljan,-.059
2014,18,0,31323,Gary Woodland,-.048
2014,19,0,34431,Robert Streb,-.045
2014,20,0,22378,Trevor Immelman,-.043
2014,21,0,32366,Kevin Chappell,E
2014,21,0,24781,Hunter Mahan,E
2014,21,0,26329,Louis Oosthuizen,E
2014,21,0,23621,Rory Sabbatini,E
2014,21,0,20645,John Senden,E
2014,21,0,34264,Hudson Swafford,E
2014,27,0,21961,Charles Howell III,+.024
2014,28,0,28259,Sangmoon Bae,+.042
2014,28,0,30852,Ryo Ishikawa,+.042
2014,30,0,27933,John Merrick,+.043
2014,30,0,34360,Patrick Reed,+.043
2014,32,0,35139,Richard Lee,+.045
2014,32,0,25396,Kevin Na,+.045
2014,34,0,24846,Ricky Barnes,+.056
2014,35,0,34046,Jordan Spieth,+.061
2014,36,0,36689,Brooks Koepka,+.063
2014,37,0,23320,Ryan Palmer,+.067
2014,38,0,26851,Marc Leishman,+.074
2014,39,0,29740,Brad Fritsch,+.077
2014,39,0,24138,Ian Poulter,+.077
2014,41,0,23108,Matt Kuchar,+.080
2014,41,0,32839,Hideki Matsuyama,+.080
2014,43,0,30944,Jason Kokrak,+.083
2014,44,0,29478,Kevin Kisner,+.091
2014,45,0,27649,Brandt Snedeker,+.100
2014,45,0,28132,Tyrone Van Aswegen,+.100
2014,47,0,29479,Scott Brown,+.103
2014,47,0,31202,William McGirt,+.103
2014,49,0,10885,Robert Allenby,+.107
2014,50,0,28500,Martin Flores,+.111
2014,50,0,22293,Heath Slocum,+.111
2014,50,0,20160,Charlie Wi,+.111
2014,53,0,23638,Brendon de Jonge,+.115
2014,54,0,1706,Davis Love III,+.118
2014,55,0,25562,Andres Romero,+.120
2014,56,0,24490,George McNeill,+.125
2014,57,0,25720,Chad Collins,+.133
2014,57,0,32333,Kevin Tway,+.133
2014,59,0,25274,Steven Bowditch,+.136
2014,59,0,24925,Jonathan Byrd,+.136
2014,61,0,1724,Jeff Maggert,+.143
2014,61,0,32150,Michael Thompson,+.143
2014,63,0,6522,Ernie Els,+.148
2014,64,0,28486,Michael Putnam,+.154
2014,65,0,29518,Brendan Steele,+.158
2014,66,0,21731,Freddie Jacobson,+.160
2014,67,0,34099,Harris English,+.167
2014,67,0,30110,Kyle Stanley,+.167
