YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2013,1,0,8793,Tiger Woods,-.176
2013,2,0,23409,James Driscoll,-.136
2013,3,0,26476,Chez Reavie,-.127
2013,4,0,30926,Chris Kirk,-.122
2013,5,0,21961,Charles Howell III,-.119
2013,5,0,26331,Charl Schwartzel,-.119
2013,7,0,26758,David Hearn,-.117
2013,7,0,28237,Rory McIlroy,-.117
2013,7,0,27556,Ted Potter Jr.,-.117
2013,10,0,1320,Bob Estes,-.116
2013,11,0,27408,Martin Kaymer,-.112
2013,12,0,10809,Jim Furyk,-.109
2013,13,0,28259,Sangmoon Bae,-.103
2013,13,0,1810,Phil Mickelson,-.103
2013,15,0,23108,Matt Kuchar,-.101
2013,15,0,23497,Tag Ridings,-.101
2013,15,0,2206,David Toms,-.101
2013,15,0,27095,Nick Watney,-.101
2013,19,0,19846,Brian Gay,-.100
2013,20,0,10423,Mike Weir,-.099
2013,21,0,20229,Stewart Cink,-.096
2013,22,0,34098,Russell Henley,-.092
2013,23,0,27770,Camilo Villegas,-.090
2013,24,0,23621,Rory Sabbatini,-.088
2013,24,0,26679,Kevin Stadler,-.088
2013,26,0,8075,Jerry Kelly,-.087
2013,27,0,21753,Brian Davis,-.086
2013,27,0,28679,Fabián Gómez,-.086
2013,27,0,30925,Dustin Johnson,-.086
2013,27,0,21099,David Lynn,-.086
2013,27,0,31560,Brian Stuard,-.086
2013,27,0,25804,Bubba Watson,-.086
2013,33,0,25444,Justin Hicks,-.084
2013,34,0,35139,Richard Lee,-.081
2013,34,0,31323,Gary Woodland,-.081
2013,36,0,20848,Ángel Cabrera,-.078
2013,37,0,27933,John Merrick,-.076
2013,38,0,23638,Brendon de Jonge,-.075
2013,38,0,31202,William McGirt,-.075
2013,40,0,23983,Luke Donald,-.074
2013,41,0,24357,K.J. Choi,-.073
2013,42,0,25686,Jason Dufner,-.071
2013,43,0,24781,Hunter Mahan,-.068
2013,44,0,19970,Robert Karlsson,-.067
2013,45,0,35539,Luke Guthrie,-.066
2013,46,0,26300,Matt Jones,-.064
2013,47,0,22792,Peter Hanson,-.061
2013,48,0,33141,Keegan Bradley,-.060
