YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
2013,50,0,25632,Jimmy Walker,28.67,516,18
2013,51,0,27330,Josh Teater,28.68,545,19
2013,52,0,6004,Stephen Ames,28.71,201,7
2013,53,0,27120,Troy Matteson,28.73,316,11
2013,54,0,24507,Jason Bohn,28.75,345,12
2013,54,0,25336,Alistair Presnell,28.75,230,8
2013,56,0,23325,Vaughn Taylor,28.78,259,9
2013,57,0,27895,Jonas Blixt,28.8,432,15
2013,57,0,28135,Aaron Watkins,28.8,144,5
2013,59,0,33419,Cameron Tringale,28.81,461,16
2013,60,0,23541,Ben Crane,28.82,317,11
2013,60,0,27933,John Merrick,28.82,490,17
2013,62,0,22295,Darron Stiles,28.83,173,6
2013,63,0,27436,Graham DeLaet,28.86,606,21
2013,64,0,29518,Brendan Steele,28.88,462,16
2013,65,0,23108,Matt Kuchar,28.91,636,22
2013,66,0,25274,Steven Bowditch,28.92,347,12
2013,66,0,6522,Ernie Els,28.92,376,13
2013,66,0,8725,Tom Gillis,28.92,347,12
2013,69,0,25818,Scott Piercy,28.93,434,15
2013,70,0,28500,Martin Flores,28.94,492,17
2013,70,0,10809,Jim Furyk,28.94,521,18
2013,72,0,24138,Ian Poulter,29.0,348,12
2013,72,0,26331,Charl Schwartzel,29.0,464,16
2013,74,0,32102,Rickie Fowler,29.06,494,17
2013,74,0,23621,Rory Sabbatini,29.06,494,17
2013,74,0,27770,Camilo Villegas,29.06,465,16
2013,77,0,26476,Chez Reavie,29.07,407,14
2013,78,0,33461,Morgan Hoffmann,29.08,378,13
2013,78,0,30692,Scott Stallings,29.08,378,13
2013,80,0,29221,Webb Simpson,29.1,611,21
2013,81,0,12782,Tim Herron,29.13,233,8
2013,81,0,26851,Marc Leishman,29.13,466,16
2013,81,0,28475,Jeff Overton,29.13,466,16
2013,84,0,24227,Justin Bolli,29.14,204,7
2013,84,0,28780,Nicholas Thompson,29.14,612,21
2013,86,0,29479,Scott Brown,29.17,350,12
2013,86,0,34261,Scott Langley,29.17,350,12
2013,88,0,28679,Fabián Gómez,29.18,321,11
2013,89,0,28089,Jason Day,29.2,584,20
2013,89,0,1320,Bob Estes,29.2,438,15
2013,89,0,23497,Tag Ridings,29.2,292,10
2013,89,0,26497,Casey Wittenberg,29.2,292,10
2013,89,0,8793,Tiger Woods,29.2,438,15
2013,94,0,24924,Bill Haas,29.21,555,19
2013,95,0,27214,Kevin Streelman,29.22,526,18
2013,96,0,26300,Matt Jones,29.28,527,18
2013,96,0,23320,Ryan Palmer,29.28,527,18
2013,98,0,34360,Patrick Reed,29.29,498,17
2013,99,0,33141,Keegan Bradley,29.3,586,20
2013,100,0,20848,Ángel Cabrera,29.31,469,16
2013,100,0,25240,D.A. Points,29.31,469,16
2013,102,0,30711,Colt Knost,29.33,264,9
2013,102,0,36884,Ben Kohles,29.33,352,12
2013,102,0,26596,Ryan Moore,29.33,440,15
2013,102,0,25345,Carl Pettersson,29.33,528,18
2013,106,0,24781,Hunter Mahan,29.35,587,20
2013,107,0,27936,Martin Laird,29.38,382,13
2013,107,0,10213,Dicky Pride,29.38,382,13
2013,109,0,32698,Bobby Gates,29.4,147,5
2013,109,0,27556,Ted Potter Jr.,29.4,294,10
2013,111,0,26679,Kevin Stadler,29.44,471,16
2013,112,0,34099,Harris English,29.45,648,22
2013,112,0,29289,S.Y. Noh,29.45,324,11
2013,114,0,23623,Bo Van Pelt,29.47,442,15
2013,115,0,31202,William McGirt,29.5,413,14
2013,115,0,33418,Shawn Stefani,29.5,354,12
2013,117,0,31323,Gary Woodland,29.55,650,22
2013,118,0,34021,Bud Cauley,29.56,266,9
2013,119,0,30852,Ryo Ishikawa,29.57,414,14
2013,120,0,27095,Nick Watney,29.58,562,19
2013,121,0,32200,Roberto Castro,29.6,592,20
2013,121,0,24361,Pat Perez,29.6,444,15
2013,123,0,25686,Jason Dufner,29.61,533,18
2013,124,0,24357,K.J. Choi,29.63,563,19
2013,124,0,30750,Tommy Gainey,29.63,474,16
2013,124,0,8075,Jerry Kelly,29.63,474,16
2013,124,0,24140,Sean O'Hair,29.63,237,8
2013,128,0,24846,Ricky Barnes,29.64,326,11
2013,129,0,32366,Kevin Chappell,29.65,504,17
2013,130,0,12510,Chad Campbell,29.67,445,15
2013,130,0,28092,D.H. Lee,29.67,356,12
2013,130,0,27129,Luke List,29.67,267,9
2013,130,0,20572,Rod Pampling,29.67,178,6
2013,134,0,29740,Brad Fritsch,29.69,475,16
2013,134,0,30110,Kyle Stanley,29.69,386,13
2013,136,0,22056,Cameron Percy,29.71,416,14
2013,137,0,24490,George McNeill,29.73,446,15
2013,137,0,30163,Henrik Norlander,29.73,446,15
2013,139,0,30925,Dustin Johnson,29.75,476,16
2013,140,0,20396,Lee Westwood,29.76,506,17
2013,141,0,22806,Doug LaBelle II,29.79,417,14
2013,141,0,22913,John Rollins,29.79,417,14
2013,141,0,22405,Justin Rose,29.79,417,14
2013,144,0,23800,Bryce Molder,29.82,507,17
2013,145,0,10885,Robert Allenby,29.83,179,6
2013,145,0,27503,Steve LeBrun,29.83,358,12
2013,145,0,34431,Robert Streb,29.83,358,12
2013,148,0,29420,Billy Horschel,29.86,657,22
2013,149,0,25804,Bubba Watson,29.88,508,17
2013,150,0,1116,Michael Bradley,30.0,210,7
2013,150,0,20229,Stewart Cink,30.0,420,14
2013,150,0,24024,Zach Johnson,30.0,570,19
2013,150,0,22961,David Mathis,30.0,330,11
2013,150,0,20645,John Senden,30.0,450,15
2013,150,0,29425,Andrew Svoboda,30.0,210,7
2013,156,0,23638,Brendon de Jonge,30.08,752,25
2013,157,0,22621,Ben Curtis,30.1,301,10
2013,158,0,37273,Derek Ernst,30.11,271,9
2013,159,0,24399,Scott Gardiner,30.13,241,8
2013,160,0,21528,Henrik Stenson,30.2,453,15
2013,161,0,20691,Greg Owen,30.23,393,13
2013,162,0,24502,Adam Scott,30.27,454,15
2013,163,0,25900,Lucas Glover,30.3,303,10
2013,163,0,31557,Jim Herman,30.3,303,10
2013,165,0,32334,Charlie Beljan,30.33,273,9
2013,165,0,26951,Johnson Wagner,30.33,273,9
2013,167,0,19970,Robert Karlsson,30.4,304,10
2013,168,0,26289,Boo Weekley,30.43,700,23
2013,169,0,28455,Will Claxton,30.44,274,9
2013,170,0,23353,J.J. Henry,30.56,489,16
2013,171,0,6567,Vijay Singh,30.58,367,12
2013,172,0,23452,Nicolas Colsaerts,30.63,245,8
2013,173,0,25444,Justin Hicks,30.67,460,15
2013,174,0,27408,Martin Kaymer,30.69,399,13
2013,175,0,22378,Trevor Immelman,30.75,369,12
2013,176,0,22046,Geoff Ogilvy,30.9,309,10
2013,177,0,34174,John Huh,30.94,526,17
2013,178,0,24358,Robert Garrigus,31.0,372,12
2013,178,0,23788,D.J. Trahan,31.0,279,9
2013,180,0,33869,Eric Meierdierks,31.67,190,6
2014,1,0,20848,Ángel Cabrera,26.92,323,12
2014,2,0,19846,Brian Gay,27.5,440,16
2014,3,0,25720,Chad Collins,27.55,303,11
2014,4,0,35539,Luke Guthrie,27.61,497,18
2014,4,0,8075,Jerry Kelly,27.61,497,18
2014,6,0,33461,Morgan Hoffmann,27.63,525,19
2014,7,0,27963,Chris Stroud,27.75,555,20
2014,8,0,23800,Bryce Molder,27.77,361,13
2014,9,0,32102,Rickie Fowler,27.78,500,18
2014,10,0,25396,Kevin Na,27.8,556,20
2014,11,0,6522,Ernie Els,27.82,473,17
2014,12,0,30852,Ryo Ishikawa,27.86,390,14
2014,12,0,24140,Sean O'Hair,27.86,390,14
2014,14,0,26300,Matt Jones,27.88,474,17
2014,15,0,21731,Freddie Jacobson,27.9,558,20
2014,16,0,23541,Ben Crane,27.94,447,16
2014,16,0,10860,Justin Leonard,27.94,447,16
2014,18,0,23409,James Driscoll,28.0,308,11
2014,19,0,22371,Aaron Baddeley,28.07,393,14
2014,20,0,27556,Ted Potter Jr.,28.09,309,11
2014,21,0,29478,Kevin Kisner,28.12,478,17
2014,22,0,28237,Rory McIlroy,28.13,450,16
2014,22,0,35541,John Peterson,28.13,225,8
2014,22,0,25562,Andres Romero,28.13,422,15
2014,25,0,23320,Ryan Palmer,28.15,563,20
2014,26,0,27895,Jonas Blixt,28.17,338,12
2014,27,0,25572,Graeme McDowell,28.2,423,15
2014,28,0,23135,Tim Clark,28.21,395,14
2014,28,0,35139,Richard Lee,28.21,395,14
2014,28,0,26331,Charl Schwartzel,28.21,395,14
2014,31,0,34409,David Lingmerth,28.23,367,13
2014,31,0,24663,Y.E. Yang,28.23,367,13
2014,33,0,29740,Brad Fritsch,28.25,226,8
2014,34,0,34046,Jordan Spieth,28.26,650,23
2014,35,0,1810,Phil Mickelson,28.27,424,15
2014,36,0,25349,Tim Wilkinson,28.28,509,18
2014,37,0,25632,Jimmy Walker,28.36,624,22
2014,38,0,31560,Brian Stuard,28.38,454,16
2014,39,0,36689,Brooks Koepka,28.42,341,12
2014,40,0,22621,Ben Curtis,28.43,398,14
2014,41,0,28089,Jason Day,28.45,313,11
2014,41,0,35732,Wes Roach,28.45,313,11
2014,41,0,20396,Lee Westwood,28.45,313,11
2014,41,0,31323,Gary Woodland,28.45,626,22
2014,45,0,34261,Scott Langley,28.47,541,19
2014,46,0,26758,David Hearn,28.48,598,21
2014,47,0,24846,Ricky Barnes,28.5,570,20
2014,47,0,24361,Pat Perez,28.5,513,18
2014,49,0,25834,Daniel Summerhays,28.55,628,22
2014,50,0,20498,Briny Baird,28.56,257,9
2014,50,0,24490,George McNeill,28.56,457,16
2014,50,0,33419,Cameron Tringale,28.56,714,25
2014,53,0,24912,Will MacKenzie,28.57,400,14
2014,54,0,27141,J.B. Holmes,28.58,543,19
2014,54,0,20160,Charlie Wi,28.58,343,12
2014,56,0,20593,Greg Chalmers,28.59,486,17
2014,57,0,35300,Andrew Loupe,28.6,286,10
2014,58,0,2206,David Toms,28.62,372,13
2014,59,0,34563,Chesson Hadley,28.64,401,14
2014,59,0,22378,Trevor Immelman,28.64,401,14
2014,59,0,30926,Chris Kirk,28.64,716,25
2014,59,0,30692,Scott Stallings,28.64,315,11
2014,63,0,6567,Vijay Singh,28.65,487,17
2014,64,0,28259,Sangmoon Bae,28.67,430,15
2014,64,0,23621,Rory Sabbatini,28.67,430,15
2014,66,0,30927,Brendon Todd,28.68,717,25
2014,67,0,10885,Robert Allenby,28.69,373,13
2014,67,0,27095,Nick Watney,28.69,459,16
2014,69,0,21961,Charles Howell III,28.71,689,24
2014,70,0,24357,K.J. Choi,28.72,517,18
2014,71,0,32200,Roberto Castro,28.73,316,11
2014,71,0,12716,Charley Hoffman,28.73,632,22
2014,73,0,31202,William McGirt,28.75,575,20
2014,74,0,28307,Matt Every,28.78,518,18
2014,75,0,23638,Brendon de Jonge,28.79,691,24
2014,75,0,21209,Sergio Garcia,28.79,403,14
2014,77,0,24358,Robert Garrigus,28.81,461,16
2014,78,0,34098,Russell Henley,28.82,490,17
2014,79,0,25240,D.A. Points,28.83,346,12
2014,80,0,20098,Stuart Appleby,28.84,548,19
2014,81,0,26956,Bronson La'Cassie,28.86,202,7
2014,82,0,26851,Marc Leishman,28.88,491,17
2014,82,0,27120,Troy Matteson,28.88,231,8
2014,84,0,25274,Steven Bowditch,28.89,520,18
2014,85,0,10809,Jim Furyk,28.9,578,20
2014,85,0,21878,Mark Wilson,28.9,289,10
2014,87,0,23983,Luke Donald,28.92,347,12
2014,88,0,27408,Martin Kaymer,28.93,405,14
2014,89,0,27214,Kevin Streelman,28.94,463,16
2014,90,0,29289,S.Y. Noh,29.0,580,20
2014,90,0,22913,John Rollins,29.0,406,14
2014,90,0,29518,Brendan Steele,29.0,551,19
2014,90,0,32150,Michael Thompson,29.0,435,15
2014,94,0,20645,John Senden,29.04,668,23
2014,95,0,24781,Hunter Mahan,29.05,552,19
2014,95,0,26596,Ryan Moore,29.05,552,19
2014,97,0,24507,Jason Bohn,29.06,465,16
2014,97,0,34174,John Huh,29.06,465,16
2014,97,0,32839,Hideki Matsuyama,29.06,523,18
2014,100,0,33413,Ben Martin,29.07,436,15
2014,101,0,25364,Paul Casey,29.08,349,12
2014,101,0,27644,Brian Harman,29.08,698,24
2014,101,0,29461,Jamie Lovemark,29.08,378,13
2014,101,0,32640,Troy Merritt,29.08,349,12
2014,101,0,24138,Ian Poulter,29.08,349,12
2014,106,0,1724,Jeff Maggert,29.1,291,10
2014,106,0,27649,Brandt Snedeker,29.1,582,20
2014,108,0,21753,Brian Davis,29.11,553,19
2014,109,0,25191,Gonzalo Fernandez-Castaño,29.12,495,17
2014,110,0,24024,Zach Johnson,29.13,670,23
2014,110,0,28092,D.H. Lee,29.13,233,8
2014,110,0,1706,Davis Love III,29.13,466,16
2014,113,0,20157,Retief Goosen,29.14,612,21
2014,113,0,30944,Jason Kokrak,29.14,408,14
2014,113,0,23108,Matt Kuchar,29.14,612,21
2014,116,0,24925,Jonathan Byrd,29.15,379,13
2014,117,0,34021,Bud Cauley,29.2,292,10
2014,117,0,29425,Andrew Svoboda,29.2,438,15
2014,119,0,29926,Danny Lee,29.21,409,14
2014,120,0,29479,Scott Brown,29.23,643,22
2014,120,0,28486,Michael Putnam,29.23,643,22
2014,120,0,33418,Shawn Stefani,29.23,380,13
2014,123,0,24494,Erik Compton,29.24,497,17
2014,123,0,23623,Bo Van Pelt,29.24,497,17
2014,125,0,33122,Russell Knox,29.25,585,20
2014,125,0,22405,Justin Rose,29.25,468,16
2014,127,0,29535,Brice Garnett,29.26,556,19
2014,128,0,24924,Bill Haas,29.27,761,26
2014,129,0,25345,Carl Pettersson,29.28,527,18
2014,129,0,29221,Webb Simpson,29.28,527,18
2014,131,0,24502,Adam Scott,29.29,498,17
2014,132,0,10423,Mike Weir,29.3,293,10
2014,133,0,34431,Robert Streb,29.31,469,16
2014,134,0,7867,Woody Austin,29.33,264,9
2014,134,0,32366,Kevin Chappell,29.33,616,21
2014,134,0,29222,Billy Hurley III,29.33,528,18
2014,137,0,28475,Jeff Overton,29.38,470,16
2014,138,0,28500,Martin Flores,29.39,529,18
2014,139,0,25804,Bubba Watson,29.41,500,17
2014,140,0,34360,Patrick Reed,29.42,559,19
2014,140,0,28780,Nicholas Thompson,29.42,353,12
2014,142,0,26679,Kevin Stadler,29.45,589,20
2014,143,0,30925,Dustin Johnson,29.46,383,13
2014,144,0,25686,Jason Dufner,29.5,354,12
2014,144,0,27330,Josh Teater,29.5,531,18
2014,144,0,27770,Camilo Villegas,29.5,590,20
2014,147,0,33141,Keegan Bradley,29.58,562,19
2014,148,0,34265,Will Wilcox,29.64,326,11
2014,149,0,27436,Graham DeLaet,29.65,504,17
2014,150,0,27936,Martin Laird,29.67,356,12
2014,151,0,27466,Spencer Levin,29.7,297,10
2014,152,0,22046,Geoff Ogilvy,29.71,505,17
2014,153,0,32334,Charlie Beljan,29.75,357,12
2014,154,0,34264,Hudson Swafford,29.82,328,11
2014,155,0,31193,Jim Renner,29.83,179,6
2014,156,0,22293,Heath Slocum,29.86,418,14
2014,157,0,28132,Tyrone Van Aswegen,29.88,478,16
2014,157,0,27064,Jhonattan Vegas,29.88,478,16
2014,159,0,34099,Harris English,29.89,568,19
2014,159,0,26329,Louis Oosthuizen,29.89,269,9
2014,161,0,20229,Stewart Cink,29.9,628,21
2014,161,0,26951,Johnson Wagner,29.9,299,10
2014,163,0,21528,Henrik Stenson,29.92,389,13
2014,164,0,25444,Justin Hicks,30.05,631,21
2014,165,0,30750,Tommy Gainey,30.17,362,12
2014,166,0,12510,Chad Campbell,30.2,302,10
2014,167,0,29420,Billy Horschel,30.26,575,19
2014,168,0,37273,Derek Ernst,30.33,364,12
2014,168,0,32448,James Hahn,30.33,455,15
2014,170,0,20104,Ken Duke,30.35,516,17
2014,171,0,31557,Jim Herman,30.4,304,10
2014,172,0,27933,John Merrick,30.53,580,19
2014,172,0,30110,Kyle Stanley,30.53,458,15
2014,174,0,23353,J.J. Henry,30.56,550,18
2014,175,0,32333,Kevin Tway,31.44,283,9
2014,176,0,26289,Boo Weekley,31.6,474,15
2014,177,0,25900,Lucas Glover,32.11,289,9
2022,1,0,27214,Kevin Streelman,27.0,486,18
2022,2,0,29974,Branden Grace,27.25,218,8
2022,3,0,39058,Lucas Herbert,27.33,246,9
2022,3,0,30927,Brendon Todd,27.33,492,18
2022,5,0,34563,Chesson Hadley,27.36,383,14
2022,6,0,30692,Scott Stallings,27.37,520,19
2022,7,0,25198,Francesco Molinari,27.4,274,10
2022,7,0,47856,Seth Reeves,27.4,274,10
2022,9,0,25818,Scott Piercy,27.43,384,14
2022,10,0,47995,Davis Riley,27.58,524,19
2022,11,0,29725,Tony Finau,27.63,525,19
2022,11,0,36689,Brooks Koepka,27.63,221,8
2022,11,0,23108,Matt Kuchar,27.63,442,16
2022,11,0,29926,Danny Lee,27.63,221,8
2022,15,0,30911,Tommy Fleetwood,27.69,360,13
2022,16,0,45522,Christiaan Bezuidenhout,27.78,500,18
2022,17,0,34360,Patrick Reed,27.8,417,15
2022,18,0,34466,Peter Malnati,27.81,584,21
2022,19,0,28775,Nate Lashley,27.86,390,14
2022,19,0,35891,Cameron Smith,27.86,390,14
2022,19,0,34431,Robert Streb,27.86,390,14
2022,22,0,35506,Mackenzie Hughes,27.87,418,15
2022,23,0,19803,Ryan Armour,27.88,223,8
2022,24,0,29221,Webb Simpson,27.91,307,11
2022,25,0,50525,Collin Morikawa,27.92,363,13
2022,26,0,35532,Tom Hoge,27.94,503,18
2022,27,0,25686,Jason Dufner,28.0,140,5
2022,27,0,34256,Andrew Putnam,28.0,504,18
2022,29,0,39971,Sungjae Im,28.05,561,20
2022,30,0,45157,Cam Davis,28.06,477,17
2022,30,0,40098,Matt Fitzpatrick,28.06,449,16
2022,32,0,35617,Martin Trainer,28.09,309,11
2022,33,0,35450,Patrick Cantlay,28.13,450,16
2022,34,0,27936,Martin Laird,28.15,366,13
2022,35,0,29970,Dylan Frittelli,28.16,535,19
2022,36,0,28089,Jason Day,28.18,310,11
2022,36,0,47988,Nick Hardy,28.18,310,11
2022,36,0,57366,Cameron Young,28.18,479,17
2022,39,0,49947,Taylor Moore,28.19,451,16
2022,39,0,51634,Sahith Theegala,28.19,733,26
2022,41,0,47128,Richy Werenski,28.22,254,9
2022,42,0,48117,Kurt Kitayama,28.23,367,13
2022,42,0,31560,Brian Stuard,28.23,367,13
2022,44,0,22056,Cameron Percy,28.25,226,8
2022,44,0,47983,Chad Ramey,28.25,339,12
2022,44,0,51894,Vince Whaley,28.25,452,16
2022,47,0,39977,Max Homa,28.26,537,19
2022,48,0,33667,Carlos Ortiz,28.27,311,11
2022,49,0,46414,Aaron Rai,28.28,509,18
2022,50,0,32640,Troy Merritt,28.29,594,21
2022,50,0,46601,Trey Mullinax,28.29,396,14
2022,52,0,27895,Jonas Blixt,28.33,170,6
2022,52,0,46435,Austin Cook,28.33,340,12
2022,52,0,29478,Kevin Kisner,28.33,340,12
2022,55,0,51890,Greyson Sigg,28.35,482,17
2022,56,0,48084,Wesley Bryan,28.38,227,8
2022,56,0,45609,Tyler Duncan,28.38,454,16
2022,58,0,47529,Mito Pereira,28.42,540,19
2022,58,0,39324,J.J. Spaun,28.42,540,19
2022,60,0,32791,K.H. Lee,28.43,597,21
2022,61,0,22405,Justin Rose,28.45,313,11
2022,61,0,32139,Danny Willett,28.45,313,11
2022,63,0,45526,Abraham Ancer,28.5,342,12
2022,63,0,45486,Joaquin Niemann,28.5,513,18
2022,63,0,37189,Harold Varner III,28.5,399,14
2022,66,0,24924,Bill Haas,28.53,485,17
2022,67,0,23621,Rory Sabbatini,28.55,314,11
2022,68,0,33597,Harry Higgs,28.58,343,12
2022,69,0,37455,Si Woo Kim,28.59,629,22
2022,70,0,29420,Billy Horschel,28.6,429,15
2022,71,0,30926,Chris Kirk,28.63,544,19
2022,71,0,46046,Scottie Scheffler,28.63,544,19
2022,73,0,24925,Jonathan Byrd,28.64,315,11
2022,74,0,48699,Callum Tarren,28.67,344,12
2022,75,0,46402,Talor Gooch,28.69,459,16
2022,75,0,49766,Hank Lebioda,28.69,373,13
2022,77,0,33419,Cameron Tringale,28.7,574,20
2022,78,0,34174,John Huh,28.71,402,14
2022,79,0,32150,Michael Thompson,28.72,517,18
2022,80,0,26851,Marc Leishman,28.73,431,15
2022,80,0,34264,Hudson Swafford,28.73,316,11
2022,80,0,54783,Dylan Wu,28.73,316,11
2022,83,0,46442,Maverick McNealy,28.75,575,20
2022,83,0,48887,Matt Wallace,28.75,230,8
2022,85,0,30944,Jason Kokrak,28.77,374,13
2022,85,0,33204,Shane Lowry,28.77,374,13
2022,87,0,35449,Adam Long,28.78,518,18
2022,88,0,36801,Mark Hubbard,28.79,403,14
2022,89,0,30978,Kiradech Aphibarnrat,28.8,288,10
2022,89,0,52372,Cameron Champ,28.8,288,10
2022,89,0,49298,Kramer Hickok,28.8,432,15
2022,92,0,32839,Hideki Matsuyama,28.82,490,17
2022,92,0,27095,Nick Watney,28.82,317,11
2022,94,0,23983,Luke Donald,28.83,346,12
2022,94,0,34098,Russell Henley,28.83,519,18
2022,96,0,47993,Denny McCarthy,28.86,635,22
2022,97,0,33486,Roger Sloan,28.89,260,9
2022,98,0,36799,Stephan Jaeger,28.93,405,14
2022,98,0,40162,Justin Lower,28.93,434,15
2022,98,0,47347,Adam Schenk,28.93,434,15
2022,101,0,32757,Patton Kizzire,28.94,492,17
2022,102,0,33490,Bo Hoag,29.0,203,7
2022,102,0,35461,Beau Hossler,29.0,377,13
2022,102,0,36326,David Lipsky,29.0,464,16
2022,102,0,24138,Ian Poulter,29.0,232,8
2022,102,0,48081,Xander Schauffele,29.0,493,17
2022,102,0,40115,Adam Svensson,29.0,580,20
2022,102,0,33448,Justin Thomas,29.0,522,18
2022,109,0,33141,Keegan Bradley,29.06,494,17
2022,109,0,47504,Sam Burns,29.06,494,17
2022,109,0,49960,Sepp Straka,29.06,523,18
2022,109,0,25493,Nick Taylor,29.06,465,16
2022,113,0,31420,Anirban Lahiri,29.08,349,12
2022,113,0,29289,S.Y. Noh,29.08,349,12
2022,115,0,51950,Max McGreevy,29.09,320,11
2022,116,0,36871,Matthew NeSmith,29.1,582,20
2022,117,0,36852,Jim Knous,29.11,262,9
2022,117,0,27649,Brandt Snedeker,29.11,262,9
2022,119,0,31646,Emiliano Grillo,29.13,437,15
2022,120,0,51766,Wyndham Clark,29.14,612,21
2022,120,0,53165,Doc Redman,29.14,408,14
2022,122,0,46717,Viktor Hovland,29.19,467,16
2022,123,0,52375,Doug Ghim,29.2,438,15
2022,123,0,34363,Tyrrell Hatton,29.2,438,15
2022,123,0,49771,J.T. Poston,29.2,438,15
2022,126,0,32816,Satoshi Kodaira,29.22,263,9
2022,126,0,56278,Matthew Wolff,29.22,263,9
2022,128,0,47483,Will Zalatoris,29.25,468,16
2022,129,0,32662,Michael Gligic,29.27,439,15
2022,129,0,21961,Charles Howell III,29.27,322,11
2022,131,0,51997,Andrew Novak,29.29,410,14
2022,131,0,34610,Matthias Schwab,29.29,410,14
2022,133,0,32366,Kevin Chappell,29.3,293,10
2022,133,0,24024,Zach Johnson,29.3,293,10
2022,135,0,52374,Brandon Wu,29.31,381,13
2022,136,0,24980,Scott Gutschewski,29.38,235,8
2022,136,0,45540,Jared Wolfe,29.38,235,8
2022,138,0,33122,Russell Knox,29.39,529,18
2022,138,0,46340,Alex Smalley,29.39,529,18
2022,140,0,29535,Brice Garnett,29.42,353,12
2022,141,0,27349,Alex Noren,29.43,412,14
2022,142,0,40250,Taylor Pendrith,29.44,471,16
2022,142,0,34046,Jordan Spieth,29.44,471,16
2022,142,0,10381,Curtis Thompson,29.44,265,9
2022,145,0,29518,Brendan Steele,29.47,442,15
2022,146,0,32102,Rickie Fowler,29.5,413,14
2022,146,0,33399,Adam Hadwin,29.5,590,20
2022,146,0,32448,James Hahn,29.5,354,12
2022,146,0,54421,Garrick Higgo,29.5,236,8
2022,146,0,12716,Charley Hoffman,29.5,354,12
2022,146,0,27974,Sung Kang,29.5,354,12
2022,146,0,36884,Ben Kohles,29.5,295,10
2022,146,0,26476,Chez Reavie,29.5,531,18
2022,154,0,39546,Keith Mitchell,29.53,561,19
2022,154,0,27064,Jhonattan Vegas,29.53,502,17
2022,156,0,27770,Camilo Villegas,29.55,325,11
2022,157,0,35310,Lanto Griffin,29.56,473,16
2022,158,0,46550,Brandon Hagy,29.58,355,12
2022,158,0,54628,Lee Hodges,29.58,562,19
2022,160,0,39997,Corey Conners,29.6,592,20
2022,161,0,29908,C.T. Pan,29.61,533,18
2022,162,0,26300,Matt Jones,29.64,326,11
2022,162,0,28237,Rory McIlroy,29.64,415,14
2022,164,0,28114,Dawie van der Walt,29.67,267,9
2022,165,0,24361,Pat Perez,29.69,386,13
2022,166,0,25900,Lucas Glover,29.7,594,20
2022,166,0,27644,Brian Harman,29.7,594,20
2022,168,0,20229,Stewart Cink,29.71,416,14
2022,169,0,28252,Seamus Power,29.73,446,15
2022,170,0,27139,David Skinns,29.75,357,12
2022,170,0,40006,Erik van Rooyen,29.75,238,8
