YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2013,64,0,30926,Chris Kirk,86.27,51,44.0
2013,65,0,27936,Martin Laird,86.11,36,31.0
2013,65,0,27933,John Merrick,86.11,36,31.0
2013,65,0,30163,Henrik Norlander,86.11,36,31.0
2013,65,0,22405,Justin Rose,86.11,36,31.0
2013,69,0,32334,Charlie Beljan,85.71,28,24.0
2013,69,0,29479,Scott Brown,85.71,28,24.0
2013,69,0,24494,Erik Compton,85.71,28,24.0
2013,69,0,23409,James Driscoll,85.71,28,24.0
2013,69,0,23353,J.J. Henry,85.71,42,36.0
2013,69,0,22806,Doug LaBelle II,85.71,28,24.0
2013,69,0,27330,Josh Teater,85.71,42,36.0
2013,76,0,10860,Justin Leonard,85.42,48,41.0
2013,77,0,29740,Brad Fritsch,85.19,27,23.0
2013,77,0,34431,Robert Streb,85.19,27,23.0
2013,79,0,27095,Nick Watney,85.0,40,34.0
2013,80,0,31323,Gary Woodland,84.75,59,50.0
2013,81,0,20098,Stuart Appleby,84.62,39,33.0
2013,81,0,22621,Ben Curtis,84.62,13,11.0
2013,81,0,25686,Jason Dufner,84.62,39,33.0
2013,81,0,6522,Ernie Els,84.62,26,22.0
2013,81,0,10809,Jim Furyk,84.62,39,33.0
2013,81,0,26951,Johnson Wagner,84.62,26,22.0
2013,87,0,26300,Matt Jones,84.44,45,38.0
2013,88,0,24399,Scott Gardiner,84.38,32,27.0
2013,88,0,21528,Henrik Stenson,84.38,32,27.0
2013,90,0,26679,Kevin Stadler,84.0,50,42.0
2013,91,0,12510,Chad Campbell,83.78,37,31.0
2013,92,0,28089,Jason Day,83.72,43,36.0
2013,93,0,33419,Cameron Tringale,83.64,55,46.0
2013,94,0,35139,Richard Lee,83.33,36,30.0
2013,94,0,22046,Geoff Ogilvy,83.33,24,20.0
2013,94,0,24502,Adam Scott,83.33,24,20.0
2013,94,0,27214,Kevin Streelman,83.33,36,30.0
2013,98,0,24507,Jason Bohn,82.93,41,34.0
2013,98,0,34021,Bud Cauley,82.93,41,34.0
2013,98,0,35539,Luke Guthrie,82.93,41,34.0
2013,101,0,30925,Dustin Johnson,82.86,35,29.0
2013,102,0,33461,Morgan Hoffmann,82.76,29,24.0
2013,103,0,32200,Roberto Castro,82.61,46,38.0
2013,104,0,27436,Graham DeLaet,82.22,45,37.0
2013,104,0,24781,Hunter Mahan,82.22,45,37.0
2013,106,0,28307,Matt Every,82.0,50,41.0
2013,107,0,26758,David Hearn,81.82,44,36.0
2013,107,0,19970,Robert Karlsson,81.82,22,18.0
2013,107,0,30692,Scott Stallings,81.82,44,36.0
2013,107,0,8793,Tiger Woods,81.82,33,27.0
2013,111,0,1320,Bob Estes,81.25,32,26.0
2013,112,0,27644,Brian Harman,81.08,37,30.0
2013,113,0,20572,Rod Pampling,80.77,26,21.0
2013,114,0,23788,D.J. Trahan,80.65,31,25.0
2013,115,0,25345,Carl Pettersson,80.56,36,29.0
2013,115,0,20160,Charlie Wi,80.56,36,29.0
2013,117,0,34099,Harris English,80.36,56,45.0
2013,118,0,28455,Will Claxton,80.0,30,24.0
2013,118,0,27503,Steve LeBrun,80.0,30,24.0
2013,118,0,28237,Rory McIlroy,80.0,30,24.0
2013,121,0,31202,William McGirt,79.49,39,31.0
2013,122,0,20229,Stewart Cink,79.41,34,27.0
2013,123,0,27129,Luke List,79.31,29,23.0
2013,124,0,34046,Jordan Spieth,79.25,53,42.0
2013,125,0,24140,Sean O'Hair,79.17,24,19.0
2013,126,0,8725,Tom Gillis,78.95,38,30.0
2013,126,0,12782,Tim Herron,78.95,19,15.0
2013,126,0,26596,Ryan Moore,78.95,38,30.0
2013,126,0,25336,Alistair Presnell,78.95,19,15.0
2013,130,0,23135,Tim Clark,78.57,28,22.0
2013,130,0,23638,Brendon de Jonge,78.57,56,44.0
2013,132,0,20104,Ken Duke,78.13,32,25.0
2013,133,0,24924,Bill Haas,78.05,41,32.0
2013,134,0,27895,Jonas Blixt,77.78,45,35.0
2013,134,0,24358,Robert Garrigus,77.78,36,28.0
2013,134,0,29289,S.Y. Noh,77.78,36,28.0
2013,134,0,20645,John Senden,77.78,27,21.0
2013,138,0,24361,Pat Perez,77.5,40,31.0
2013,139,0,28500,Martin Flores,77.27,44,34.0
2013,140,0,28259,Sangmoon Bae,77.14,35,27.0
2013,140,0,32102,Rickie Fowler,77.14,35,27.0
2013,142,0,20848,Ángel Cabrera,76.92,26,20.0
2013,142,0,10213,Dicky Pride,76.92,26,20.0
2013,142,0,29221,Webb Simpson,76.92,52,40.0
2013,142,0,33418,Shawn Stefani,76.92,26,20.0
2013,142,0,24663,Y.E. Yang,76.92,26,20.0
2013,147,0,20691,Greg Owen,76.67,30,23.0
2013,148,0,32366,Kevin Chappell,76.47,51,39.0
2013,148,0,34174,John Huh,76.47,51,39.0
2013,148,0,22295,Darron Stiles,76.47,17,13.0
2013,151,0,30711,Colt Knost,76.0,25,19.0
2013,152,0,24024,Zach Johnson,75.86,29,22.0
2013,152,0,25818,Scott Piercy,75.86,29,22.0
2013,154,0,22378,Trevor Immelman,75.76,33,25.0
2013,155,0,22371,Aaron Baddeley,75.0,28,21.0
2013,155,0,22961,David Mathis,75.0,32,24.0
2013,155,0,24490,George McNeill,75.0,32,24.0
2013,158,0,25900,Lucas Glover,74.29,35,26.0
2013,159,0,26289,Boo Weekley,73.68,57,42.0
2013,160,0,26851,Marc Leishman,73.53,34,25.0
2013,160,0,27770,Camilo Villegas,73.53,34,25.0
2013,162,0,32698,Bobby Gates,72.73,22,16.0
2013,162,0,25632,Jimmy Walker,72.73,44,32.0
2013,164,0,20396,Lee Westwood,72.41,29,21.0
2013,165,0,25240,D.A. Points,72.34,47,34.0
2013,166,0,24357,K.J. Choi,72.22,36,26.0
2013,166,0,27556,Ted Potter Jr.,72.22,36,26.0
2013,168,0,25834,Daniel Summerhays,72.09,43,31.0
2013,169,0,23497,Tag Ridings,71.43,28,20.0
2013,169,0,31560,Brian Stuard,71.43,28,20.0
2013,171,0,1724,Jeff Maggert,70.37,27,19.0
2013,172,0,33869,Eric Meierdierks,69.23,13,9.0
2013,172,0,2206,David Toms,69.23,13,9.0
2013,174,0,26331,Charl Schwartzel,68.97,29,20.0
2013,175,0,30852,Ryo Ishikawa,68.57,35,24.0
2013,176,0,1116,Michael Bradley,66.67,24,16.0
2013,177,0,28310,Lee Williams,65.38,26,17.0
2013,178,0,30110,Kyle Stanley,64.71,34,22.0
2013,179,0,20766,Padraig Harrington,57.89,19,11.0
2013,179,0,6567,Vijay Singh,57.89,19,11.0
2014,1,0,27895,Jonas Blixt,100.0,22,22.0
2014,1,0,24357,K.J. Choi,100.0,30,30.0
2014,1,0,21209,Sergio Garcia,100.0,21,21.0
2014,4,0,23353,J.J. Henry,96.97,33,32.0
2014,5,0,25572,Graeme McDowell,96.0,25,24.0
2014,6,0,36689,Brooks Koepka,95.24,21,20.0
2014,7,0,23135,Tim Clark,93.94,33,31.0
2014,8,0,30750,Tommy Gainey,93.33,30,28.0
2014,8,0,10860,Justin Leonard,93.33,30,28.0
2014,10,0,20848,Ángel Cabrera,93.18,44,41.0
2014,11,0,27120,Troy Matteson,92.59,27,25.0
2014,12,0,32448,James Hahn,92.5,40,37.0
2014,13,0,35732,Wes Roach,91.67,36,33.0
2014,14,0,24502,Adam Scott,91.43,35,32.0
2014,15,0,2206,David Toms,91.3,23,21.0
2014,16,0,20098,Stuart Appleby,90.91,44,40.0
2014,16,0,29740,Brad Fritsch,90.91,22,20.0
2014,18,0,24490,George McNeill,90.7,43,39.0
2014,19,0,20157,Retief Goosen,90.24,41,37.0
2014,19,0,26758,David Hearn,90.24,41,37.0
2014,21,0,22371,Aaron Baddeley,90.0,30,27.0
2014,21,0,23983,Luke Donald,90.0,20,18.0
2014,21,0,26956,Bronson La'Cassie,90.0,10,9.0
2014,21,0,24138,Ian Poulter,90.0,20,18.0
2014,21,0,30927,Brendon Todd,90.0,50,45.0
2014,21,0,31323,Gary Woodland,90.0,50,45.0
2014,27,0,24781,Hunter Mahan,89.8,49,44.0
2014,28,0,7867,Woody Austin,89.74,39,35.0
2014,29,0,25562,Andres Romero,89.36,47,42.0
2014,29,0,25804,Bubba Watson,89.36,47,42.0
2014,31,0,27214,Kevin Streelman,89.29,28,25.0
2014,32,0,20593,Greg Chalmers,89.13,46,41.0
2014,33,0,28486,Michael Putnam,89.06,64,57.0
2014,34,0,28500,Martin Flores,88.89,36,32.0
2014,34,0,29222,Billy Hurley III,88.89,36,32.0
2014,34,0,28475,Jeff Overton,88.89,36,32.0
2014,34,0,34360,Patrick Reed,88.89,36,32.0
2014,34,0,31193,Jim Renner,88.89,27,24.0
2014,39,0,27963,Chris Stroud,88.64,44,39.0
2014,40,0,27436,Graham DeLaet,88.57,35,31.0
2014,41,0,24494,Erik Compton,88.37,43,38.0
2014,42,0,22621,Ben Curtis,88.24,34,30.0
2014,42,0,34563,Chesson Hadley,88.24,51,45.0
2014,42,0,31202,William McGirt,88.24,34,30.0
2014,42,0,28237,Rory McIlroy,88.24,34,30.0
2014,42,0,23320,Ryan Palmer,88.24,34,30.0
2014,47,0,34098,Russell Henley,88.1,42,37.0
2014,47,0,29478,Kevin Kisner,88.1,42,37.0
2014,49,0,25444,Justin Hicks,87.5,48,42.0
2014,49,0,30925,Dustin Johnson,87.5,24,21.0
2014,49,0,23623,Bo Van Pelt,87.5,32,28.0
2014,52,0,32366,Kevin Chappell,87.27,55,48.0
2014,53,0,12716,Charley Hoffman,87.23,47,41.0
2014,54,0,24912,Will MacKenzie,87.18,39,34.0
2014,54,0,27649,Brandt Snedeker,87.18,39,34.0
2014,56,0,10809,Jim Furyk,87.1,31,27.0
2014,56,0,34264,Hudson Swafford,87.1,31,27.0
2014,58,0,32102,Rickie Fowler,86.84,38,33.0
2014,59,0,28089,Jason Day,86.67,15,13.0
2014,59,0,26851,Marc Leishman,86.67,45,39.0
2014,61,0,29479,Scott Brown,86.36,44,38.0
2014,61,0,25632,Jimmy Walker,86.36,44,38.0
2014,63,0,32839,Hideki Matsuyama,86.27,51,44.0
2014,64,0,20498,Briny Baird,86.21,29,25.0
2014,64,0,34046,Jordan Spieth,86.21,58,50.0
2014,66,0,28780,Nicholas Thompson,86.11,36,31.0
2014,67,0,27330,Josh Teater,86.05,43,37.0
2014,68,0,35539,Luke Guthrie,86.0,50,43.0
2014,69,0,23638,Brendon de Jonge,85.71,63,54.0
2014,69,0,31557,Jim Herman,85.71,21,18.0
2014,69,0,33419,Cameron Tringale,85.71,49,42.0
2014,72,0,31560,Brian Stuard,85.37,41,35.0
2014,73,0,27644,Brian Harman,85.19,54,46.0
2014,73,0,23800,Bryce Molder,85.19,27,23.0
2014,73,0,32333,Kevin Tway,85.19,27,23.0
2014,76,0,34099,Harris English,85.11,47,40.0
2014,77,0,26329,Louis Oosthuizen,85.0,20,17.0
2014,77,0,24361,Pat Perez,85.0,40,34.0
2014,77,0,29518,Brendan Steele,85.0,40,34.0
2014,80,0,30926,Chris Kirk,84.91,53,45.0
2014,81,0,10885,Robert Allenby,84.85,33,28.0
2014,81,0,25349,Tim Wilkinson,84.85,33,28.0
2014,83,0,24507,Jason Bohn,84.78,46,39.0
2014,84,0,20645,John Senden,84.38,32,27.0
2014,85,0,29535,Brice Garnett,84.09,44,37.0
2014,85,0,29221,Webb Simpson,84.09,44,37.0
2014,87,0,33413,Ben Martin,83.87,31,26.0
2014,87,0,23621,Rory Sabbatini,83.87,31,26.0
2014,87,0,32150,Michael Thompson,83.87,31,26.0
2014,90,0,24024,Zach Johnson,83.64,55,46.0
2014,91,0,23541,Ben Crane,83.33,42,35.0
2014,91,0,28307,Matt Every,83.33,24,20.0
2014,91,0,8075,Jerry Kelly,83.33,36,30.0
2014,91,0,30944,Jason Kokrak,83.33,30,25.0
2014,91,0,34261,Scott Langley,83.33,60,50.0
2014,96,0,26596,Ryan Moore,82.86,35,29.0
2014,96,0,22405,Justin Rose,82.86,35,29.0
2014,98,0,35139,Richard Lee,82.76,29,24.0
2014,98,0,34265,Will Wilcox,82.76,29,24.0
2014,100,0,24663,Y.E. Yang,82.5,40,33.0
2014,101,0,25720,Chad Collins,82.14,28,23.0
2014,101,0,27095,Nick Watney,82.14,28,23.0
2014,103,0,34174,John Huh,82.05,39,32.0
2014,103,0,20160,Charlie Wi,82.05,39,32.0
2014,105,0,27141,J.B. Holmes,82.0,50,41.0
2014,106,0,21731,Freddie Jacobson,81.82,33,27.0
2014,107,0,24846,Ricky Barnes,81.58,38,31.0
2014,107,0,24925,Jonathan Byrd,81.58,38,31.0
2014,107,0,25396,Kevin Na,81.58,38,31.0
2014,110,0,26951,Johnson Wagner,81.48,27,22.0
2014,111,0,30692,Scott Stallings,81.25,32,26.0
2014,112,0,27770,Camilo Villegas,81.13,53,43.0
2014,113,0,28259,Sangmoon Bae,81.08,37,30.0
2014,113,0,32640,Troy Merritt,81.08,37,30.0
2014,115,0,29289,S.Y. Noh,80.85,47,38.0
2014,116,0,19846,Brian Gay,80.65,31,25.0
2014,117,0,26289,Boo Weekley,80.56,36,29.0
2014,118,0,33141,Keegan Bradley,80.49,41,33.0
2014,119,0,23409,James Driscoll,80.0,40,32.0
2014,119,0,22293,Heath Slocum,80.0,35,28.0
2014,121,0,24924,Bill Haas,79.59,49,39.0
2014,122,0,6522,Ernie Els,79.49,39,31.0
2014,123,0,28132,Tyrone Van Aswegen,79.41,34,27.0
2014,124,0,30852,Ryo Ishikawa,79.17,48,38.0
2014,124,0,27936,Martin Laird,79.17,24,19.0
2014,124,0,35300,Andrew Loupe,79.17,24,19.0
2014,124,0,21528,Henrik Stenson,79.17,24,19.0
2014,128,0,22913,John Rollins,78.79,33,26.0
2014,129,0,27466,Spencer Levin,78.57,14,11.0
2014,129,0,1810,Phil Mickelson,78.57,28,22.0
2014,131,0,27933,John Merrick,78.38,37,29.0
2014,132,0,20104,Ken Duke,78.13,32,25.0
2014,133,0,25364,Paul Casey,77.78,27,21.0
2014,133,0,20229,Stewart Cink,77.78,36,28.0
2014,133,0,21961,Charles Howell III,77.78,54,42.0
2014,133,0,28092,D.H. Lee,77.78,18,14.0
2014,133,0,25240,D.A. Points,77.78,36,28.0
2014,138,0,25834,Daniel Summerhays,77.55,49,38.0
2014,139,0,37273,Derek Ernst,77.42,31,24.0
2014,139,0,34431,Robert Streb,77.42,31,24.0
2014,141,0,33122,Russell Knox,76.92,39,30.0
2014,142,0,25345,Carl Pettersson,76.74,43,33.0
2014,143,0,34409,David Lingmerth,76.6,47,36.0
2014,144,0,24140,Sean O'Hair,76.47,34,26.0
2014,145,0,22046,Geoff Ogilvy,76.32,38,29.0
2014,146,0,25274,Steven Bowditch,76.19,42,32.0
2014,147,0,29420,Billy Horschel,76.0,25,19.0
2014,147,0,10423,Mike Weir,76.0,25,19.0
2014,149,0,34021,Bud Cauley,75.0,28,21.0
2014,149,0,24358,Robert Garrigus,75.0,32,24.0
2014,149,0,33461,Morgan Hoffmann,75.0,40,30.0
2014,149,0,26331,Charl Schwartzel,75.0,40,30.0
2014,149,0,30110,Kyle Stanley,75.0,36,27.0
2014,154,0,22378,Trevor Immelman,74.47,47,35.0
2014,155,0,29425,Andrew Svoboda,74.07,27,20.0
2014,156,0,23108,Matt Kuchar,74.0,50,37.0
2014,157,0,32334,Charlie Beljan,73.68,38,28.0
2014,158,0,35541,John Peterson,73.33,30,22.0
2014,159,0,21753,Brian Davis,73.17,41,30.0
2014,160,0,27408,Martin Kaymer,73.08,26,19.0
2014,160,0,33418,Shawn Stefani,73.08,26,19.0
2014,160,0,21878,Mark Wilson,73.08,26,19.0
2014,163,0,29926,Danny Lee,72.22,36,26.0
2014,164,0,25191,Gonzalo Fernandez-Castaño,71.43,35,25.0
2014,164,0,20396,Lee Westwood,71.43,21,15.0
2014,166,0,1706,Davis Love III,70.97,31,22.0
2014,167,0,25686,Jason Dufner,70.83,24,17.0
2014,168,0,26679,Kevin Stadler,70.73,41,29.0
2014,169,0,12510,Chad Campbell,70.59,34,24.0
2014,170,0,1724,Jeff Maggert,68.75,16,11.0
2014,171,0,27064,Jhonattan Vegas,68.0,25,17.0
2014,172,0,27556,Ted Potter Jr.,67.57,37,25.0
2014,173,0,25900,Lucas Glover,65.71,35,23.0
2014,174,0,6567,Vijay Singh,64.71,34,22.0
2014,175,0,26300,Matt Jones,62.5,32,20.0
2014,176,0,29461,Jamie Lovemark,57.69,26,15.0
2014,177,0,32200,Roberto Castro,53.85,39,21.0
2015,1,0,33486,Roger Sloan,100.0,18,18.0
2015,2,0,24494,Erik Compton,97.78,45,44.0
2015,3,0,24924,Bill Haas,97.06,34,33.0
2015,4,0,28089,Jason Day,95.65,46,44.0
2015,5,0,20645,John Senden,95.24,42,40.0
2015,6,0,30736,Oscar Fraustro,95.0,20,19.0
2015,6,0,28475,Jeff Overton,95.0,40,38.0
2015,8,0,23048,Eric Axley,94.74,19,18.0
2015,8,0,20593,Greg Chalmers,94.74,19,18.0
2015,10,0,34264,Hudson Swafford,94.34,53,50.0
2015,11,0,22056,Cameron Percy,93.94,33,31.0
2015,12,0,27936,Martin Laird,93.48,46,43.0
2015,12,0,27963,Chris Stroud,93.48,46,43.0
2015,14,0,21528,Henrik Stenson,93.33,30,28.0
2015,14,0,20396,Lee Westwood,93.33,15,14.0
2015,16,0,25892,Steve Wheatcroft,92.86,42,39.0
2015,17,0,25804,Bubba Watson,92.68,41,38.0
2015,18,0,33141,Keegan Bradley,92.5,40,37.0
2015,19,0,29479,Scott Brown,92.31,52,48.0
2015,20,0,25632,Jimmy Walker,92.0,50,46.0
2015,21,0,20848,Ángel Cabrera,91.67,36,33.0
2015,21,0,23108,Matt Kuchar,91.67,48,44.0
2015,23,0,33448,Justin Thomas,91.43,70,64.0
2015,24,0,33461,Morgan Hoffmann,91.3,46,42.0
2015,24,0,24490,George McNeill,91.3,46,42.0
2015,26,0,24846,Ricky Barnes,91.18,34,31.0
2015,26,0,29926,Danny Lee,91.18,68,62.0
2015,26,0,24138,Ian Poulter,91.18,34,31.0
2015,29,0,8075,Jerry Kelly,91.11,45,41.0
2015,29,0,23621,Rory Sabbatini,91.11,45,41.0
2015,31,0,28259,Sangmoon Bae,90.48,42,38.0
2015,31,0,24502,Adam Scott,90.48,21,19.0
2015,31,0,33419,Cameron Tringale,90.48,42,38.0
2015,34,0,34563,Chesson Hadley,90.38,52,47.0
2015,35,0,34409,David Lingmerth,90.0,40,36.0
2015,35,0,24781,Hunter Mahan,90.0,30,27.0
2015,35,0,25198,Francesco Molinari,90.0,30,27.0
2015,35,0,27649,Brandt Snedeker,90.0,30,27.0
2015,35,0,34265,Will Wilcox,90.0,20,18.0
2015,40,0,25345,Carl Pettersson,89.8,49,44.0
2015,41,0,31202,William McGirt,89.71,68,61.0
2015,42,0,32839,Hideki Matsuyama,89.58,48,43.0
2015,42,0,25396,Kevin Na,89.58,48,43.0
2015,44,0,20472,Alex Cejka,89.47,38,34.0
2015,45,0,29420,Billy Horschel,89.09,55,49.0
2015,46,0,28307,Matt Every,88.89,27,24.0
2015,46,0,26758,David Hearn,88.89,45,40.0
2015,46,0,26851,Marc Leishman,88.89,27,24.0
2015,46,0,30927,Brendon Todd,88.89,54,48.0
2015,50,0,28500,Martin Flores,88.57,35,31.0
2015,50,0,35541,John Peterson,88.57,35,31.0
2015,52,0,20771,Steven Alker,88.46,26,23.0
2015,53,0,40026,Daniel Berger,88.24,51,45.0
2015,53,0,30711,Colt Knost,88.24,34,30.0
2015,53,0,22046,Geoff Ogilvy,88.24,17,15.0
2015,56,0,30946,Alex Prugh,87.88,33,29.0
2015,57,0,34098,Russell Henley,87.8,41,36.0
2015,58,0,34099,Harris English,87.5,40,35.0
2015,58,0,39977,Max Homa,87.5,40,35.0
2015,58,0,1810,Phil Mickelson,87.5,24,21.0
2015,58,0,25834,Daniel Summerhays,87.5,56,49.0
2015,62,0,29478,Kevin Kisner,87.27,55,48.0
2015,63,0,36689,Brooks Koepka,87.18,39,34.0
2015,64,0,37273,Derek Ernst,87.1,31,27.0
2015,64,0,35532,Tom Hoge,87.1,31,27.0
2015,66,0,25274,Steven Bowditch,87.04,54,47.0
2015,67,0,32150,Michael Thompson,86.84,38,33.0
2015,68,0,29725,Tony Finau,86.79,53,46.0
2015,68,0,33667,Carlos Ortiz,86.79,53,46.0
2015,70,0,36801,Mark Hubbard,86.67,30,26.0
2015,70,0,33413,Ben Martin,86.67,45,39.0
2015,70,0,35451,Scott Pinckney,86.67,30,26.0
2015,70,0,34358,Jonathan Randolph,86.67,30,26.0
2015,70,0,27064,Jhonattan Vegas,86.67,30,26.0
2015,75,0,25364,Paul Casey,86.21,29,25.0
2015,76,0,23320,Ryan Palmer,86.11,36,31.0
2015,77,0,24140,Sean O'Hair,86.0,50,43.0
2015,78,0,10860,Justin Leonard,85.71,28,24.0
2015,78,0,25562,Andres Romero,85.71,21,18.0
2015,80,0,25493,Nick Taylor,85.42,48,41.0
2015,81,0,20104,Ken Duke,85.37,41,35.0
2015,82,0,31416,Derek Fathauer,85.29,34,29.0
2015,83,0,32334,Charlie Beljan,85.0,40,34.0
2015,83,0,23548,Bill Lunde,85.0,20,17.0
2015,83,0,26951,Johnson Wagner,85.0,20,17.0
2015,86,0,30944,Jason Kokrak,84.91,53,45.0
2015,87,0,32102,Rickie Fowler,84.85,33,28.0
2015,88,0,10809,Jim Furyk,84.62,39,33.0
2015,88,0,20691,Greg Owen,84.62,26,22.0
2015,88,0,29425,Andrew Svoboda,84.62,39,33.0
2015,91,0,26289,Boo Weekley,84.44,45,38.0
2015,92,0,33418,Shawn Stefani,84.31,51,43.0
2015,93,0,26476,Chez Reavie,84.0,25,21.0
2015,94,0,33399,Adam Hadwin,83.78,37,31.0
2015,94,0,34261,Scott Langley,83.78,37,31.0
2015,94,0,28780,Nicholas Thompson,83.78,37,31.0
2015,97,0,23541,Ben Crane,83.33,24,20.0
2015,97,0,23983,Luke Donald,83.33,24,20.0
2015,97,0,28679,Fabián Gómez,83.33,42,35.0
2015,97,0,34256,Andrew Putnam,83.33,24,20.0
2015,97,0,28486,Michael Putnam,83.33,30,25.0
2015,97,0,29223,Sam Saunders,83.33,42,35.0
2015,103,0,34174,John Huh,83.02,53,44.0
2015,104,0,22892,Jason Gore,82.86,35,29.0
2015,105,0,34431,Robert Streb,82.81,64,53.0
2015,106,0,25240,D.A. Points,82.76,29,24.0
2015,107,0,10885,Robert Allenby,82.61,23,19.0
2015,107,0,1706,Davis Love III,82.61,23,19.0
2015,109,0,32640,Troy Merritt,82.35,34,28.0
2015,110,0,24507,Jason Bohn,82.22,45,37.0
2015,110,0,30852,Ryo Ishikawa,82.22,45,37.0
2015,110,0,26300,Matt Jones,82.22,45,37.0
2015,113,0,6522,Ernie Els,82.14,28,23.0
2015,113,0,36699,Patrick Rodgers,82.14,28,23.0
2015,115,0,29518,Brendan Steele,82.05,39,32.0
2015,116,0,34130,Sung Joon Park,81.82,33,27.0
2015,116,0,22405,Justin Rose,81.82,33,27.0
2015,118,0,27141,J.B. Holmes,81.4,43,35.0
2015,119,0,32448,James Hahn,81.36,59,48.0
2015,120,0,34262,Jon Curran,81.25,32,26.0
2015,121,0,35539,Luke Guthrie,81.08,37,30.0
2015,121,0,27214,Kevin Streelman,81.08,37,30.0
2015,123,0,29535,Brice Garnett,80.95,42,34.0
2015,123,0,20157,Retief Goosen,80.95,21,17.0
2015,125,0,35545,Blayne Barber,80.77,26,21.0
2015,126,0,25349,Tim Wilkinson,80.56,36,29.0
2015,127,0,25720,Chad Collins,80.43,46,37.0
2015,128,0,25818,Scott Piercy,80.39,51,41.0
2015,129,0,21961,Charles Howell III,80.36,56,45.0
2015,130,0,23638,Brendon de Jonge,80.33,61,49.0
2015,131,0,27436,Graham DeLaet,80.0,30,24.0
2015,131,0,12716,Charley Hoffman,80.0,45,36.0
2015,131,0,27933,John Merrick,80.0,30,24.0
2015,131,0,28023,Byron Smith,80.0,15,12.0
2015,131,0,27095,Nick Watney,80.0,50,40.0
