YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1993,30,0,1469,Dan Halldorson,28.5,285,10
1993,30,0,2111,Mike Smith,28.5,285,10
1993,30,0,2322,Richard Zokol,28.5,342,12
1993,33,0,1607,Brian Kamm,28.53,428,15
1993,34,0,1388,Robert Gamez,28.54,371,13
1993,34,0,2159,Curtis Strange,28.54,371,13
1993,34,0,2218,Ted Tryba,28.54,371,13
1993,37,0,1196,Brian Claar,28.55,571,20
1993,38,0,6012,Greg Kraft,28.58,343,12
1993,39,0,2146,Payne Stewart,28.61,515,18
1993,40,0,1331,Rick Fehr,28.65,573,20
1993,41,0,1468,Gary Hallberg,28.67,516,18
1993,41,0,1736,Roger Maltbie,28.67,258,9
1993,41,0,2049,Gene Sauers,28.67,516,18
1993,44,0,6691,Greg Cesario,28.71,201,7
1993,44,0,5319,Gene Jones,28.71,201,7
1993,46,0,2099,Scott Simpson,28.73,431,15
1993,47,0,6058,John Flannery,28.78,518,18
1993,48,0,1282,Trevor Dodds,28.8,288,10
1993,49,0,2185,Lance Ten Broeck,28.81,461,16
1993,50,0,1329,Brad Faxon,28.86,404,14
1993,51,0,1557,John Inman,28.88,462,16
1993,51,0,1701,Bob Lohr,28.88,462,16
1993,51,0,1849,Bill Murchison,28.88,231,8
1993,51,0,1928,Corey Pavin,28.88,491,17
1993,55,0,1381,Fred Funk,28.91,636,22
1993,55,0,1723,Andrew Magee,28.91,318,11
1993,57,0,6197,Michael Allen,28.92,376,13
1993,58,0,2135,Mike Standly,28.93,405,14
1993,58,0,2321,Fuzzy Zoeller,28.93,405,14
1993,60,0,1569,Peter Jacobsen,28.94,463,16
1993,61,0,1049,Ian Baker-Finch,29.0,290,10
1993,61,0,1203,Russ Cochran,29.0,522,18
1993,61,0,1226,Fred Couples,29.0,377,13
1993,61,0,1323,Brad Fabel,29.0,377,13
1993,61,0,1385,Jim Gallagher Jr.,29.0,464,16
1993,61,0,6566,Jaime Gomez,29.0,348,12
1993,61,0,1577,Lee Janzen,29.0,551,19
1993,61,0,1846,Jodie Mudd,29.0,232,8
1993,61,0,1975,Tom Purtzer,29.0,232,8
1993,61,0,2294,Willie Wood,29.0,348,12
1993,71,0,1132,Mark Brooks,29.06,465,16
1993,71,0,7569,Mark Carnevale,29.06,465,16
1993,71,0,1346,Ed Fiori,29.06,465,16
1993,71,0,1527,Scott Hoch,29.06,465,16
1993,71,0,6332,Neal Lancaster,29.06,465,16
1993,71,0,2267,D.A. Weibring,29.06,465,16
1993,77,0,2067,Ted Schulz,29.07,436,15
1993,78,0,2217,Dennis Trixler,29.1,291,10
1993,79,0,2090,Tom Sieckmann,29.13,466,16
1993,80,0,1129,Bill Britton,29.17,350,12
1993,80,0,1200,Keith Clearwater,29.17,525,18
1993,80,0,6136,Mike Schuchart,29.17,350,12
1993,83,0,1218,Jeff Cook,29.18,321,11
1993,83,0,1475,Donnie Hammond,29.18,496,17
1993,85,0,1408,Kelly Gibson,29.19,467,16
1993,86,0,1068,Andy Bean,29.2,292,10
1993,86,0,1659,Massy Kuramoto,29.2,292,10
1993,88,0,1313,Steve Elkington,29.21,555,19
1993,89,0,2010,Loren Roberts,29.22,526,18
1993,90,0,2225,Howard Twitty,29.24,497,17
1993,91,0,1261,Jay Delsing,29.25,585,20
1993,92,0,6090,Jim McGovern,29.29,703,24
1993,93,0,1444,Ken Green,29.3,293,10
1993,94,0,1035,Tommy Armour III,29.33,176,6
1993,94,0,10195,Tim Conley,29.33,264,9
1993,94,0,6599,John Elliott,29.33,352,12
1993,94,0,1435,Wayne Grady,29.33,176,6
1993,98,0,6124,Patrick Burke,29.36,323,11
1993,98,0,1201,Lennie Clements,29.36,411,14
1993,100,0,1887,Mark O'Meara,29.38,470,16
1993,101,0,1677,Tom Lehman,29.39,529,18
1993,101,0,2214,Kirk Triplett,29.39,529,18
1993,103,0,1024,Billy Andrade,29.4,441,15
1993,103,0,6575,Dudley Hart,29.4,441,15
1993,103,0,1559,Hale Irwin,29.4,294,10
1993,106,0,2101,Joey Sindelar,29.42,353,12
1993,107,0,10207,Jimmy Johnston,29.43,206,7
1993,108,0,2223,Bob Tway,29.44,265,9
1993,109,0,2206,David Toms,29.45,324,11
1993,110,0,1185,Brandel Chamblee,29.46,383,13
1993,111,0,1418,Bill Glasson,29.47,442,15
1993,111,0,6643,Paul Goydos,29.47,442,15
1993,113,0,1510,Nolan Henke,29.5,531,18
1993,113,0,1761,Len Mattiace,29.5,354,12
1993,113,0,1766,Billy Mayfair,29.5,649,22
1993,113,0,1771,Blaine McCallister,29.5,413,14
1993,113,0,1864,Larry Nelson,29.5,236,8
1993,118,0,1042,Paul Azinger,29.57,414,14
1993,119,0,1553,John Huston,29.58,710,24
1993,120,0,1284,Mike Donald,29.6,296,10
1993,121,0,1361,Dan Forsman,29.63,474,16
1993,122,0,1414,Bob Gilder,29.67,267,9
1993,122,0,1958,Dan Pohl,29.67,178,6
1993,122,0,2100,Tim Simpson,29.67,445,15
1993,125,0,6086,Russell Beiersdorf,29.68,564,19
1993,126,0,2133,Craig Stadler,29.71,416,14
1993,127,0,1096,Phil Blackmar,29.73,446,15
1993,127,0,1533,P.H. Horgan III,29.73,327,11
1993,127,0,1564,David Jackson,29.73,327,11
1993,127,0,2033,Dave Rummells,29.73,327,11
1993,131,0,1157,Tom Byrum,29.82,328,11
1993,132,0,1143,Brad Bryant,29.86,627,21
1993,132,0,1550,Ed Humenik,29.86,418,14
1993,134,0,2180,Harry Taylor,29.87,448,15
1993,135,0,6617,Brian Henninger,29.92,389,13
1993,136,0,1288,Ed Dougherty,29.95,599,20
1993,137,0,1197,Bobby Clampett,30.0,330,11
1993,137,0,1374,Robin Freeman,30.0,330,11
1993,137,0,8759,Tad Rhyan,30.0,180,6
1993,137,0,2224,Greg Twiggs,30.0,420,14
1993,141,0,1320,Bob Estes,30.05,571,19
1993,142,0,1837,Gil Morgan,30.06,511,17
1993,143,0,1353,Bruce Fleisher,30.07,451,15
1993,143,0,1946,Peter Persons,30.07,421,14
1993,145,0,1682,Wayne Levi,30.08,361,12
1993,146,0,1715,Mark Lye,30.09,331,11
1993,147,0,1690,Bruce Lietzke,30.13,241,8
1993,148,0,1306,David Edwards,30.14,422,14
1993,149,0,1457,Jay Haas,30.17,694,23
1993,149,0,6401,Marty Schiene,30.17,181,6
1993,151,0,1549,Mike Hulbert,30.18,513,17
1993,152,0,1945,Kenny Perry,30.19,483,16
1993,153,0,6144,John Dowdall,30.2,151,5
1993,154,0,1926,Steve Pate,30.21,423,14
1993,155,0,1191,Barry Cheesman,30.23,393,13
1993,155,0,6044,Scott Gump,30.23,393,13
1993,157,0,1891,David Ogrin,30.24,514,17
1993,158,0,1219,John Cook,30.25,484,16
1993,158,0,1783,Mark McCumber,30.25,484,16
1993,160,0,1390,Buddy Gardner,30.29,212,7
1993,160,0,2241,Bobby Wadkins,30.29,212,7
1993,162,0,1116,Michael Bradley,30.33,364,12
1993,162,0,1810,Phil Mickelson,30.33,364,12
1993,162,0,2303,Robert Wrenn,30.33,364,12
1993,165,0,6128,Steve Lamontagne,30.36,425,14
1993,166,0,1707,Steve Lowery,30.38,638,21
1993,167,0,1823,Larry Mize,30.43,426,14
1993,168,0,1797,Rocco Mediate,30.5,549,18
1993,168,0,2246,Duffy Waldorf,30.5,366,12
1993,170,0,6006,JC Anderson,30.55,336,11
1993,170,0,1725,John Mahaffey,30.55,336,11
1993,170,0,2170,Hal Sutton,30.55,336,11
1993,173,0,1093,Ronnie Black,30.6,459,15
1993,173,0,1619,Skip Kendall,30.6,459,15
1993,175,0,1248,Rick Dalpos,30.67,184,6
1993,176,0,1006,John Adams,30.73,461,15
1993,177,0,6034,Marco Dawson,30.8,616,20
1993,178,0,1890,Brett Ogle,30.9,309,10
1993,179,0,1060,Dave Barr,30.94,526,17
1993,180,0,6247,David Delong,31.0,155,5
1993,180,0,6284,Jim Hallet,31.0,310,10
1993,180,0,1938,David Peoples,31.0,372,12
1993,180,0,1971,Dillard Pruitt,31.0,527,17
1993,184,0,8045,Perry Moss,31.07,435,14
1993,185,0,10795,Neale Smith,31.14,218,7
1993,186,0,1648,Billy Kratzert,31.45,346,11
1993,187,0,1249,John Daly,31.56,284,9
1993,188,0,1930,Eddie Pearce,32.4,162,5
1993,189,0,8553,Lee Porter,32.5,195,6
1994,1,0,1748,Doug Martin,27.17,163,6
1994,2,0,12661,Todd Barranger,27.43,192,7
1994,3,0,1235,Ben Crenshaw,27.5,495,18
1994,4,0,1161,Mark Calcavecchia,27.56,441,16
1994,5,0,6609,Rob Boldt,27.57,193,7
1994,6,0,1414,Bob Gilder,27.58,331,12
1994,7,0,1378,David Frost,27.59,469,17
1994,8,0,1096,Phil Blackmar,27.67,83,3
1994,8,0,6016,Brad Lardon,27.67,166,6
1994,10,0,2322,Richard Zokol,27.7,277,10
1994,11,0,1876,Greg Norman,27.92,363,13
1994,11,0,2239,Scott Verplank,27.92,335,12
1994,13,0,1810,Phil Mickelson,28.0,420,15
1994,13,0,2067,Ted Schulz,28.0,224,8
1994,15,0,1116,Michael Bradley,28.07,393,14
1994,16,0,6012,Greg Kraft,28.08,365,13
1994,17,0,6791,Mark Wurtz,28.09,309,11
1994,18,0,1945,Kenny Perry,28.11,534,19
1994,19,0,1072,Chip Beck,28.13,422,15
1994,20,0,2230,Stan Utley,28.14,197,7
1994,21,0,6577,John Wilson,28.25,339,12
1994,22,0,1132,Mark Brooks,28.33,595,21
1994,22,0,1282,Trevor Dodds,28.33,255,9
1994,24,0,6034,Marco Dawson,28.36,312,11
1994,24,0,1823,Larry Mize,28.36,397,14
1994,26,0,2159,Curtis Strange,28.38,454,16
1994,27,0,1329,Brad Faxon,28.45,569,20
1994,28,0,1024,Billy Andrade,28.47,484,17
1994,28,0,1553,John Huston,28.47,484,17
1994,30,0,6214,Guy Boros,28.5,456,16
1994,30,0,2007,Larry Rinker,28.5,285,10
1994,30,0,2225,Howard Twitty,28.5,456,16
1994,33,0,1771,Blaine McCallister,28.53,542,19
1994,34,0,1139,Olin Browne,28.54,371,13
1994,34,0,1331,Rick Fehr,28.54,371,13
1994,36,0,12663,Phil Tataurangi,28.56,257,9
1994,37,0,1928,Corey Pavin,28.57,400,14
1994,38,0,1510,Nolan Henke,28.58,343,12
1994,38,0,6657,Steve Rintoul,28.58,343,12
1994,40,0,2131,Mike Springer,28.59,486,17
1994,41,0,1093,Ronnie Black,28.62,372,13
1994,41,0,1385,Jim Gallagher Jr.,28.62,372,13
1994,41,0,1824,Yoshinori Mizumaki,28.62,372,13
1994,44,0,6567,Vijay Singh,28.64,401,14
1994,45,0,2218,Ted Tryba,28.65,573,20
1994,46,0,6088,Steve Gotsche,28.67,172,6
1994,46,0,6332,Neal Lancaster,28.67,516,18
1994,48,0,1475,Donnie Hammond,28.69,459,16
1994,48,0,1755,Dick Mast,28.69,373,13
1994,50,0,6809,Bob Burns,28.7,287,10
1994,51,0,1129,Bill Britton,28.75,345,12
1994,51,0,1313,Steve Elkington,28.75,345,12
1994,51,0,10809,Jim Furyk,28.75,460,16
1994,51,0,2033,Dave Rummells,28.75,460,16
1994,55,0,1457,Jay Haas,28.76,604,21
1994,56,0,6643,Paul Goydos,28.79,547,19
1994,57,0,6527,Steve Stricker,28.8,576,20
1994,58,0,1968,Nick Price,28.82,317,11
1994,58,0,2095,Larry Silveira,28.82,317,11
1994,60,0,1014,Fulton Allem,28.85,375,13
1994,61,0,2321,Fuzzy Zoeller,28.86,404,14
1994,62,0,6197,Michael Allen,28.88,462,16
1994,62,0,1701,Bob Lohr,28.88,462,16
1994,62,0,2303,Robert Wrenn,28.88,231,8
1994,65,0,1495,Morris Hatalsky,28.92,376,13
1994,65,0,6128,Steve Lamontagne,28.92,376,13
1994,67,0,1418,Bill Glasson,28.93,405,14
1994,68,0,1724,Jeff Maggert,28.94,492,17
1994,69,0,1226,Fred Couples,29.0,319,11
1994,69,0,1783,Mark McCumber,29.0,522,18
1994,69,0,2167,Mike Sullivan,29.0,232,8
1994,69,0,2201,Jim Thorpe,29.0,377,13
1994,73,0,1185,Brandel Chamblee,29.06,465,16
1994,73,0,1723,Andrew Magee,29.06,523,18
1994,75,0,2206,David Toms,29.08,378,13
1994,76,0,1098,Jay Don Blake,29.11,524,18
1994,76,0,1266,Clark Dennis,29.11,524,18
1994,78,0,1559,Hale Irwin,29.13,437,15
1994,78,0,2010,Loren Roberts,29.13,437,15
1994,78,0,2242,Lanny Wadkins,29.13,233,8
1994,81,0,1890,Brett Ogle,29.14,204,7
1994,82,0,1307,Joel Edwards,29.15,379,13
1994,82,0,1468,Gary Hallberg,29.15,379,13
1994,84,0,1550,Ed Humenik,29.17,350,12
1994,85,0,1374,Robin Freeman,29.18,496,17
1994,86,0,1707,Steve Lowery,29.19,467,16
1994,87,0,1557,John Inman,29.2,438,15
1994,87,0,2049,Gene Sauers,29.2,438,15
1994,89,0,1408,Kelly Gibson,29.21,409,14
1994,90,0,1060,Dave Barr,29.22,526,18
1994,91,0,2133,Craig Stadler,29.23,380,13
1994,92,0,1203,Russ Cochran,29.25,468,16
1994,92,0,2267,D.A. Weibring,29.25,351,12
1994,94,0,1143,Brad Bryant,29.27,644,22
1994,94,0,1569,Peter Jacobsen,29.27,439,15
1994,94,0,1690,Bruce Lietzke,29.27,322,11
1994,94,0,6589,Jeff Woodland,29.27,322,11
1994,98,0,2104,Jeff Sluman,29.31,381,13
1994,99,0,6140,Sean Murphy,29.33,352,12
1994,99,0,1887,Mark O'Meara,29.33,440,15
1994,101,0,1200,Keith Clearwater,29.35,499,17
1994,102,0,1891,David Ogrin,29.36,411,14
1994,102,0,12660,Jesper Parnevik,29.36,323,11
1994,102,0,2101,Joey Sindelar,29.36,323,11
1994,105,0,8375,Paul Stankowski,29.38,235,8
1994,106,0,2245,Grant Waite,29.4,294,10
1994,107,0,1201,Lennie Clements,29.42,559,19
1994,107,0,6078,Esteban Toledo,29.42,353,12
1994,109,0,1006,John Adams,29.44,265,9
1994,109,0,1648,Billy Kratzert,29.44,265,9
1994,109,0,10213,Dicky Pride,29.44,265,9
1994,112,0,1996,Mike Reid,29.5,354,12
1994,112,0,2214,Kirk Triplett,29.5,531,18
1994,114,0,8931,Glen Day,29.53,502,17
1994,114,0,1938,David Peoples,29.53,443,15
1994,116,0,1381,Fred Funk,29.55,591,20
1994,117,0,1444,Ken Green,29.56,473,16
1994,118,0,6058,John Flannery,29.57,414,14
1994,118,0,2100,Tim Simpson,29.57,414,14
1994,120,0,7569,Mark Carnevale,29.6,296,10
1994,121,0,1527,Scott Hoch,29.61,533,18
1994,122,0,6315,Pete Jordan,29.62,385,13
1994,123,0,6350,Bob May,29.63,237,8
1994,124,0,1837,Gil Morgan,29.64,415,14
1994,125,0,1766,Billy Mayfair,29.65,504,17
1994,126,0,8337,Mike Heinen,29.67,356,12
1994,127,0,2170,Hal Sutton,29.68,564,19
1994,128,0,1288,Ed Dougherty,29.69,475,16
1994,128,0,2135,Mike Standly,29.69,475,16
1994,130,0,1219,John Cook,29.71,416,14
1994,130,0,6617,Brian Henninger,29.71,416,14
1994,132,0,1156,Curt Byrum,29.73,327,11
1994,132,0,1607,Brian Kamm,29.73,446,15
1994,132,0,6090,Jim McGovern,29.73,446,15
1994,132,0,2223,Bob Tway,29.73,327,11
1994,136,0,6062,Charles Raulerson,29.75,238,8
1994,137,0,2146,Payne Stewart,29.8,447,15
1994,138,0,1306,David Edwards,29.81,477,16
1994,139,0,1975,Tom Purtzer,29.83,358,12
1994,140,0,6251,Chris DiMarco,29.86,418,14
1994,141,0,1435,Wayne Grady,29.89,269,9
1994,142,0,1320,Bob Estes,29.9,598,20
1994,143,0,1920,Craig Parry,29.91,329,11
1994,144,0,7235,John Morse,29.92,359,12
1994,145,0,6020,Steve Brodie,29.93,449,15
1994,146,0,1927,Dennis Paulson,30.0,330,11
1994,146,0,1971,Dillard Pruitt,30.0,480,16
1994,148,0,1261,Jay Delsing,30.07,451,15
1994,148,0,1633,Tom Kite,30.07,451,15
1994,150,0,1353,Bruce Fleisher,30.08,361,12
1994,150,0,2294,Willie Wood,30.08,361,12
1994,152,0,1986,Joey Rassett,30.09,331,11
1994,152,0,2256,Tom Watson,30.09,331,11
1994,154,0,1725,John Mahaffey,30.1,301,10
1994,155,0,1388,Robert Gamez,30.14,422,14
1994,156,0,1577,Lee Janzen,30.18,513,17
1994,157,0,1392,Tom Garner,30.2,151,5
1994,157,0,2090,Tom Sieckmann,30.2,302,10
1994,159,0,1905,Joe Ozaki,30.21,423,14
1994,159,0,7101,Dave Stockton Jr.,30.21,423,14
1994,161,0,1706,Davis Love III,30.24,514,17
1994,162,0,1677,Tom Lehman,30.29,515,17
1994,163,0,2246,Duffy Waldorf,30.31,394,13
1994,164,0,2224,Greg Twiggs,30.33,91,3
1994,165,0,1196,Brian Claar,30.39,547,18
1994,166,0,1926,Steve Pate,30.41,517,17
1994,167,0,1549,Mike Hulbert,30.55,611,20
1994,168,0,1682,Wayne Levi,30.56,489,16
1994,168,0,1864,Larry Nelson,30.56,275,9
1994,170,0,7781,Ty Armstrong,30.57,214,7
1994,171,0,6575,Dudley Hart,30.6,306,10
1994,172,0,1330,David Feherty,30.62,398,13
1994,173,0,2241,Bobby Wadkins,30.64,337,11
1994,174,0,1629,Eddie Kirby,30.71,215,7
1994,175,0,6591,Rocky Walcher,30.75,246,8
1994,176,0,1361,Dan Forsman,30.8,308,10
1994,177,0,2190,Doug Tewell,30.88,494,16
1994,178,0,1133,Billy Ray Brown,31.0,31,1
1994,179,0,2099,Scott Simpson,31.08,373,12
1995,1,0,2242,Lanny Wadkins,26.63,213,8
1995,2,0,2146,Payne Stewart,27.56,496,18
1995,3,0,6088,Steve Gotsche,27.58,331,12
1995,4,0,1042,Paul Azinger,27.62,359,13
1995,5,0,10860,Justin Leonard,27.65,636,23
1995,6,0,2049,Gene Sauers,27.71,388,14
1995,7,0,1968,Nick Price,27.77,361,13
1995,8,0,1938,David Peoples,27.8,278,10
1995,9,0,1986,Joey Rassett,27.83,167,6
1995,10,0,6034,Marco Dawson,27.86,390,14
1995,11,0,6251,Chris DiMarco,27.9,279,10
1995,12,0,1378,David Frost,27.92,335,12
1995,12,0,8537,J.P. Hayes,27.92,335,12
1995,14,0,1682,Wayne Levi,28.0,168,6
1995,14,0,2131,Mike Springer,28.0,168,6
1995,16,0,1326,Nick Faldo,28.07,393,14
1995,17,0,1185,Brandel Chamblee,28.08,365,13
1995,18,0,6214,Guy Boros,28.15,366,13
1995,18,0,10809,Jim Furyk,28.15,563,20
1995,20,0,6522,Ernie Els,28.17,338,12
1995,20,0,1418,Bill Glasson,28.17,338,12
1995,22,0,1707,Steve Lowery,28.18,620,22
1995,23,0,1200,Keith Clearwater,28.25,226,8
1995,24,0,1996,Mike Reid,28.29,198,7
1995,25,0,1060,Dave Barr,28.31,368,13
1995,25,0,1943,Chris Perry,28.31,368,13
1995,27,0,1527,Scott Hoch,28.33,510,18
1995,27,0,1864,Larry Nelson,28.33,170,6
1995,27,0,2159,Curtis Strange,28.33,425,15
1995,30,0,1701,Bob Lohr,28.39,511,18
1995,31,0,1161,Mark Calcavecchia,28.45,626,22
1995,31,0,1783,Mark McCumber,28.45,313,11
1995,33,0,1116,Michael Bradley,28.47,484,17
1995,33,0,1926,Steve Pate,28.47,427,15
1995,35,0,1458,Jerry Haas,28.5,342,12
1995,36,0,1475,Donnie Hammond,28.53,428,15
1995,37,0,1096,Phil Blackmar,28.54,371,13
1995,38,0,1353,Bruce Fleisher,28.55,314,11
1995,39,0,1235,Ben Crenshaw,28.57,400,14
1995,39,0,20094,Jonathan Kaye,28.57,200,7
1995,41,0,6577,John Wilson,28.59,486,17
1995,42,0,2225,Howard Twitty,28.6,429,15
1995,43,0,1024,Billy Andrade,28.67,430,15
1995,44,0,1330,David Feherty,28.7,287,10
1995,44,0,2226,Tray Tyner,28.7,287,10
1995,46,0,2218,Ted Tryba,28.71,402,14
1995,47,0,10585,Scott McCarron,28.73,316,11
1995,48,0,10569,Mike Brisky,28.75,345,12
1995,48,0,1810,Phil Mickelson,28.75,345,12
1995,48,0,2135,Mike Standly,28.75,460,16
1995,51,0,2104,Jeff Sluman,28.78,518,18
1995,51,0,2279,Mark Wiebe,28.78,259,9
1995,53,0,8337,Mike Heinen,28.79,403,14
1995,53,0,1891,David Ogrin,28.79,403,14
1995,55,0,1553,John Huston,28.82,317,11
1995,56,0,6197,Michael Allen,28.83,173,6
1995,56,0,2099,Scott Simpson,28.83,519,18
1995,58,0,1261,Jay Delsing,28.9,289,10
1995,58,0,6617,Brian Henninger,28.9,289,10
1995,58,0,10213,Dicky Pride,28.9,289,10
1995,61,0,1320,Bob Estes,29.0,551,19
1995,61,0,1331,Rick Fehr,29.0,377,13
1995,61,0,1706,Davis Love III,29.0,522,18
1995,61,0,6090,Jim McGovern,29.0,464,16
1995,61,0,1992,Don Reese,29.0,290,10
1995,61,0,6048,Dicky Thompson,29.0,261,9
1995,61,0,6613,Tommy Tolles,29.0,319,11
1995,61,0,2246,Duffy Waldorf,29.0,493,17
1995,69,0,1098,Jay Don Blake,29.06,494,17
1995,69,0,1196,Brian Claar,29.06,494,17
1995,69,0,2239,Scott Verplank,29.06,465,16
1995,72,0,1132,Mark Brooks,29.07,436,15
1995,72,0,1725,John Mahaffey,29.07,407,14
1995,72,0,1960,Don Pooley,29.07,436,15
1995,75,0,1876,Greg Norman,29.09,320,11
1995,76,0,6809,Bob Burns,29.1,291,10
1995,76,0,6315,Pete Jordan,29.1,291,10
1995,76,0,1975,Tom Purtzer,29.1,291,10
1995,79,0,1385,Jim Gallagher Jr.,29.11,553,19
1995,79,0,1887,Mark O'Meara,29.11,553,19
1995,81,0,1006,John Adams,29.13,437,15
1995,81,0,20095,Carl Paulson,29.13,233,8
1995,83,0,1374,Robin Freeman,29.17,525,18
1995,84,0,1072,Chip Beck,29.19,467,16
1995,85,0,1329,Brad Faxon,29.2,438,15
1995,85,0,1457,Jay Haas,29.2,438,15
1995,87,0,1510,Nolan Henke,29.21,409,14
1995,87,0,6657,Steve Rintoul,29.21,409,14
1995,89,0,6527,Steve Stricker,29.24,497,17
1995,90,0,1381,Fred Funk,29.25,702,24
1995,90,0,1945,Kenny Perry,29.25,585,20
1995,92,0,1771,Blaine McCallister,29.26,556,19
1995,93,0,1724,Jeff Maggert,29.27,439,15
1995,93,0,1905,Joe Ozaki,29.27,322,11
1995,93,0,8563,Bruce Vaughan,29.27,439,15
1995,96,0,6012,Greg Kraft,29.29,410,14
1995,97,0,1444,Ken Green,29.3,293,10
1995,97,0,1690,Bruce Lietzke,29.3,293,10
1995,97,0,2111,Mike Smith,29.3,293,10
1995,97,0,2256,Tom Watson,29.3,293,10
1995,101,0,1249,John Daly,29.33,352,12
1995,101,0,1313,Steve Elkington,29.33,352,12
1995,103,0,9011,David Duval,29.35,499,17
1995,104,0,1837,Gil Morgan,29.36,411,14
1995,104,0,1971,Dillard Pruitt,29.36,411,14
1995,106,0,1468,Gary Hallberg,29.38,235,8
1995,106,0,1607,Brian Kamm,29.38,470,16
1995,108,0,6575,Dudley Hart,29.39,529,18
1995,109,0,2170,Hal Sutton,29.4,441,15
1995,110,0,1014,Fulton Allem,29.43,206,7
1995,110,0,8931,Glen Day,29.43,412,14
1995,110,0,1361,Dan Forsman,29.43,412,14
1995,110,0,8375,Paul Stankowski,29.43,412,14
1995,114,0,6643,Paul Goydos,29.44,530,18
1995,114,0,1619,Skip Kendall,29.44,471,16
1995,116,0,2214,Kirk Triplett,29.45,648,22
1995,117,0,1306,David Edwards,29.46,383,13
1995,118,0,1035,Tommy Armour III,29.47,442,15
1995,119,0,1203,Russ Cochran,29.5,413,14
1995,119,0,1723,Andrew Magee,29.5,472,16
1995,119,0,1927,Dennis Paulson,29.5,295,10
1995,119,0,2223,Bob Tway,29.5,531,18
1995,119,0,6791,Mark Wurtz,29.5,354,12
1995,124,0,1549,Mike Hulbert,29.53,561,19
1995,125,0,1142,Bart Bryant,29.54,384,13
1995,126,0,1414,Bob Gilder,29.55,325,11
1995,126,0,1550,Ed Humenik,29.55,325,11
1995,126,0,7235,John Morse,29.55,325,11
1995,129,0,2267,D.A. Weibring,29.59,503,17
1995,130,0,1143,Brad Bryant,29.63,474,16
1995,130,0,1797,Rocco Mediate,29.63,237,8
1995,132,0,1040,Emlyn Aubrey,29.67,356,12
1995,132,0,1766,Billy Mayfair,29.67,623,21
1995,134,0,1599,Steve Jones,29.69,475,16
1995,134,0,1823,Larry Mize,29.69,386,13
1995,134,0,1928,Corey Pavin,29.69,386,13
1995,137,0,10215,Charlie Rymer,29.7,297,10
1995,138,0,6044,Scott Gump,29.71,505,17
1995,138,0,1748,Doug Martin,29.71,505,17
1995,140,0,1569,Peter Jacobsen,29.72,535,18
1995,140,0,2010,Loren Roberts,29.72,535,18
1995,142,0,6124,Patrick Burke,29.73,327,11
1995,143,0,6332,Neal Lancaster,29.75,476,16
1995,144,0,1577,Lee Janzen,29.76,506,17
1995,145,0,1920,Craig Parry,29.86,418,14
1995,145,0,2133,Craig Stadler,29.86,418,14
1995,147,0,2190,Doug Tewell,29.88,239,8
1995,148,0,1219,John Cook,29.92,359,12
1995,148,0,2094,Tony Sills,29.92,359,12
1995,150,0,8385,Omar Uresti,29.93,449,15
1995,151,0,1175,Jim Carter,30.0,540,18
1995,151,0,1201,Lennie Clements,30.0,630,21
1995,151,0,1226,Fred Couples,30.0,330,11
1995,151,0,1705,Tim Loustalot,30.0,150,5
1995,151,0,2008,Lee Rinker,30.0,450,15
1995,151,0,2101,Joey Sindelar,30.0,360,12
1995,151,0,2241,Bobby Wadkins,30.0,510,17
1995,158,0,1408,Kelly Gibson,30.06,481,16
1995,159,0,2245,Grant Waite,30.07,451,15
1995,160,0,2180,Harry Taylor,30.08,391,13
1995,161,0,20051,Joe Acosta Jr.,30.11,271,9
1995,162,0,2167,Mike Sullivan,30.12,512,17
1995,163,0,6641,Jeff Leonard,30.13,241,8
1995,163,0,6567,Vijay Singh,30.13,452,15
1995,165,0,7867,Woody Austin,30.14,663,22
1995,165,0,7101,Dave Stockton Jr.,30.14,422,14
1995,167,0,1677,Tom Lehman,30.15,392,13
1995,168,0,1156,Curt Byrum,30.17,543,18
1995,168,0,10145,Tom Hearn,30.17,181,6
1995,170,0,7569,Mark Carnevale,30.2,302,10
1995,171,0,7721,Pat Bates,30.22,272,9
1995,172,0,1266,Clark Dennis,30.25,363,12
1995,172,0,1388,Robert Gamez,30.25,363,12
1995,172,0,12660,Jesper Parnevik,30.25,363,12
1995,175,0,1307,Joel Edwards,30.27,454,15
1995,176,0,1334,Keith Fergus,30.29,424,14
1995,177,0,8717,Kawika Cotner,30.36,425,14
1995,177,0,2321,Fuzzy Zoeller,30.36,334,11
1995,179,0,1685,J.L. Lewis,30.42,365,12
1995,180,0,10425,Jay Williamson,30.5,305,10
1995,181,0,2148,Ray Stewart,30.55,336,11
1995,182,0,1890,Brett Ogle,30.64,337,11
1995,183,0,1129,Bill Britton,30.67,276,9
1995,183,0,1133,Billy Ray Brown,30.67,276,9
1995,185,0,1633,Tom Kite,30.69,491,16
1995,186,0,1925,Jerry Pate,30.77,400,13
1995,187,0,1093,Ronnie Black,30.8,462,15
1995,188,0,6386,Bill Porter,31.5,315,10
1992,1,0,1557,John Inman,26.88,457,17
1992,2,0,1023,Jerry Anderson,27.33,246,9
1992,3,0,1706,Davis Love III,27.65,470,17
1992,4,0,2230,Stan Utley,27.67,166,6
1992,5,0,1553,John Huston,27.84,529,19
1992,6,0,1098,Jay Don Blake,27.85,362,13
1992,7,0,1378,David Frost,27.86,390,14
