YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2013,39,0,34360,Patrick Reed,54.17,120,65
2013,40,0,20593,Greg Chalmers,54.1,122,66
2013,41,0,28679,Fabián Gómez,54.08,98,53
2013,42,0,1724,Jeff Maggert,54.05,111,60
2013,42,0,24663,Y.E. Yang,54.05,74,40
2013,44,0,24781,Hunter Mahan,54.03,124,67
2013,45,0,25632,Jimmy Walker,54.02,174,94
2013,46,0,27214,Kevin Streelman,53.98,113,61
2013,47,0,24357,K.J. Choi,53.97,126,68
2013,48,0,33419,Cameron Tringale,53.96,139,75
2013,49,0,32448,James Hahn,53.78,119,64
2013,50,0,25834,Daniel Summerhays,53.68,136,73
2013,51,0,34099,Harris English,53.29,152,81
2013,52,0,23353,J.J. Henry,53.28,122,65
2013,53,0,10213,Dicky Pride,53.04,115,61
2013,54,0,34046,Jordan Spieth,53.02,149,79
2013,55,0,21528,Henrik Stenson,53.01,83,44
2013,56,0,12716,Charley Hoffman,52.94,170,90
2013,57,0,21753,Brian Davis,52.81,178,94
2013,58,0,30926,Chris Kirk,52.78,180,95
2013,59,0,35139,Richard Lee,52.73,110,58
2013,60,0,26300,Matt Jones,52.67,131,69
2013,61,0,28307,Matt Every,52.66,169,89
2013,62,0,25274,Steven Bowditch,52.63,95,50
2013,63,0,34098,Russell Henley,52.59,135,71
2013,64,0,2206,David Toms,52.46,61,32
2013,65,0,24361,Pat Perez,52.42,124,65
2013,66,0,29740,Brad Fritsch,52.24,134,70
2013,67,0,23320,Ryan Palmer,52.08,144,75
2013,68,0,25240,D.A. Points,52.07,121,63
2013,69,0,27129,Luke List,52.05,73,38
2013,70,0,26596,Ryan Moore,51.89,106,55
2013,71,0,25804,Bubba Watson,51.8,139,72
2013,72,0,20160,Charlie Wi,51.72,116,60
2013,73,0,33418,Shawn Stefani,51.69,89,46
2013,74,0,22405,Justin Rose,51.61,93,48
2013,74,0,28780,Nicholas Thompson,51.61,155,80
2013,76,0,30944,Jason Kokrak,51.45,138,71
2013,77,0,21961,Charles Howell III,51.41,142,73
2013,78,0,12782,Tim Herron,51.32,76,39
2013,79,0,34409,David Lingmerth,51.3,115,59
2013,80,0,27936,Martin Laird,51.14,88,45
2013,81,0,28135,Aaron Watkins,51.06,47,24
2013,82,0,31560,Brian Stuard,51.02,98,50
2013,83,0,30750,Tommy Gainey,51.01,149,76
2013,84,0,31323,Gary Woodland,50.92,163,83
2013,85,0,20572,Rod Pampling,50.88,57,29
2013,86,0,29518,Brendan Steele,50.81,124,63
2013,87,0,25686,Jason Dufner,50.77,130,66
2013,87,0,32698,Bobby Gates,50.77,65,33
2013,89,0,25562,Andres Romero,50.59,85,43
2013,90,0,21099,David Lynn,50.57,87,44
2013,91,0,28237,Rory McIlroy,50.52,97,49
2013,92,0,33461,Morgan Hoffmann,50.51,99,50
2013,93,0,36884,Ben Kohles,50.43,115,58
2013,94,0,23621,Rory Sabbatini,50.34,145,73
2013,95,0,35539,Luke Guthrie,50.0,134,67
2013,95,0,25444,Justin Hicks,50.0,144,72
2013,95,0,24138,Ian Poulter,50.0,72,36
2013,95,0,26331,Charl Schwartzel,50.0,122,61
2013,99,0,28475,Jeff Overton,49.65,141,70
2013,100,0,23108,Matt Kuchar,49.64,137,68
2013,101,0,26851,Marc Leishman,49.57,117,58
2013,102,0,24358,Robert Garrigus,49.53,107,53
2013,103,0,6522,Ernie Els,49.46,93,46
2013,103,0,21731,Freddie Jacobson,49.46,93,46
2013,105,0,8725,Tom Gillis,49.44,89,44
2013,106,0,23325,Vaughn Taylor,49.41,85,42
2013,107,0,10423,Mike Weir,49.38,81,40
2013,108,0,33141,Keegan Bradley,49.32,148,73
2013,108,0,22046,Geoff Ogilvy,49.32,73,36
2013,110,0,31557,Jim Herman,49.3,71,35
2013,110,0,33869,Eric Meierdierks,49.3,71,35
2013,112,0,25818,Scott Piercy,49.22,128,63
2013,113,0,27933,John Merrick,49.18,122,60
2013,114,0,24024,Zach Johnson,49.09,110,54
2013,115,0,26679,Kevin Stadler,49.01,151,74
2013,116,0,22621,Ben Curtis,48.89,90,44
2013,117,0,25345,Carl Pettersson,48.85,131,64
2013,118,0,10809,Jim Furyk,48.82,127,62
2013,119,0,23638,Brendon de Jonge,48.65,185,90
2013,120,0,12510,Chad Campbell,48.63,146,71
2013,121,0,23623,Bo Van Pelt,48.6,107,52
2013,122,0,29221,Webb Simpson,48.59,142,69
2013,123,0,27556,Ted Potter Jr.,48.57,105,51
2013,124,0,32366,Kevin Chappell,48.53,136,66
2013,125,0,34431,Robert Streb,48.15,108,52
2013,126,0,32334,Charlie Beljan,47.87,94,45
2013,126,0,21209,Sergio Garcia,47.87,94,45
2013,128,0,27644,Brian Harman,47.86,140,67
2013,129,0,29425,Andrew Svoboda,47.83,69,33
2013,130,0,6573,Brandt Jobe,47.75,111,53
2013,131,0,32102,Rickie Fowler,47.57,103,49
2013,132,0,10885,Robert Allenby,47.19,89,42
2013,133,0,24490,George McNeill,47.11,121,57
2013,134,0,30110,Kyle Stanley,47.06,119,56
2013,134,0,27963,Chris Stroud,47.06,153,72
2013,136,0,22378,Trevor Immelman,46.94,98,46
2013,137,0,32200,Roberto Castro,46.75,169,79
2013,138,0,26951,Johnson Wagner,46.48,71,33
2013,139,0,20098,Stuart Appleby,46.27,134,62
2013,140,0,22792,Peter Hanson,45.9,61,28
2013,140,0,27408,Martin Kaymer,45.9,61,28
2013,142,0,19970,Robert Karlsson,45.83,72,33
2013,143,0,22961,David Mathis,45.76,118,54
2013,144,0,27895,Jonas Blixt,45.71,105,48
2013,145,0,20645,John Senden,45.53,123,56
2013,146,0,23452,Nicolas Colsaerts,45.33,75,34
2013,147,0,23135,Tim Clark,45.21,73,33
2013,148,0,24924,Bill Haas,45.07,142,64
2013,149,0,29479,Scott Brown,44.83,116,52
2013,150,0,24502,Adam Scott,44.57,92,41
2013,151,0,26476,Chez Reavie,44.27,131,58
2013,152,0,28455,Will Claxton,44.25,113,50
2013,153,0,22295,Darron Stiles,44.16,77,34
2013,154,0,24140,Sean O'Hair,43.75,80,35
2013,155,0,23497,Tag Ridings,43.69,103,45
2013,156,0,25572,Graeme McDowell,43.66,71,31
2013,157,0,20691,Greg Owen,43.55,124,54
2013,158,0,20229,Stewart Cink,43.52,108,47
2013,159,0,37273,Derek Ernst,43.21,81,35
2013,160,0,20443,Jin Park,43.04,79,34
2013,161,0,24494,Erik Compton,42.71,96,41
2013,162,0,29289,S.Y. Noh,42.62,122,52
2013,163,0,20396,Lee Westwood,42.39,92,39
2013,164,0,24399,Scott Gardiner,42.05,88,37
2013,165,0,30925,Dustin Johnson,41.94,93,39
2013,166,0,34021,Bud Cauley,41.9,105,44
2013,167,0,26289,Boo Weekley,41.88,160,67
2013,168,0,22913,John Rollins,41.84,141,59
2013,169,0,32150,Michael Thompson,41.67,96,40
2013,170,0,27120,Troy Matteson,41.58,101,42
2013,171,0,27095,Nick Watney,41.54,130,54
2013,172,0,28310,Lee Williams,41.18,102,42
2013,172,0,21878,Mark Wilson,41.18,85,35
2013,174,0,6567,Vijay Singh,41.11,90,37
2013,175,0,1320,Bob Estes,41.0,100,41
2013,176,0,24846,Ricky Barnes,39.84,128,51
2013,177,0,25900,Lucas Glover,39.45,109,43
2013,178,0,23788,D.J. Trahan,39.34,61,24
2013,179,0,30852,Ryo Ishikawa,34.91,106,37
2013,180,0,34261,Scott Langley,34.23,111,38
2014,1,0,23983,Luke Donald,74.29,70,52
2014,2,0,23135,Tim Clark,64.1,117,75
2014,3,0,1810,Phil Mickelson,62.77,94,59
2014,4,0,20098,Stuart Appleby,62.34,154,96
2014,5,0,24138,Ian Poulter,62.32,69,43
2014,6,0,28237,Rory McIlroy,62.0,100,62
2014,7,0,32150,Michael Thompson,61.47,109,67
2014,8,0,34098,Russell Henley,61.07,131,80
2014,9,0,26329,Louis Oosthuizen,60.42,48,29
2014,10,0,20593,Greg Chalmers,60.18,113,68
2014,11,0,23320,Ryan Palmer,60.16,123,74
2014,12,0,21528,Henrik Stenson,60.0,70,42
2014,13,0,27095,Nick Watney,58.93,112,66
2014,14,0,27214,Kevin Streelman,58.73,126,74
2014,15,0,36689,Brooks Koepka,58.24,91,53
2014,16,0,8075,Jerry Kelly,58.12,117,68
2014,16,0,24781,Hunter Mahan,58.12,117,68
2014,18,0,28259,Sangmoon Bae,58.02,131,76
2014,19,0,26300,Matt Jones,57.94,107,62
2014,20,0,24490,George McNeill,57.93,145,84
2014,21,0,25562,Andres Romero,57.66,111,64
2014,22,0,34563,Chesson Hadley,57.14,119,68
2014,22,0,35732,Wes Roach,57.14,91,52
2014,24,0,27141,J.B. Holmes,56.95,151,86
2014,25,0,23108,Matt Kuchar,56.91,123,70
2014,25,0,27064,Jhonattan Vegas,56.91,123,70
2014,27,0,25364,Paul Casey,56.84,95,54
2014,27,0,19846,Brian Gay,56.84,95,54
2014,29,0,35139,Richard Lee,56.52,92,52
2014,30,0,29535,Brice Garnett,56.34,142,80
2014,31,0,25632,Jimmy Walker,56.29,151,85
2014,32,0,24912,Will MacKenzie,56.15,130,73
2014,33,0,20396,Lee Westwood,56.1,82,46
2014,34,0,29420,Billy Horschel,56.06,132,74
2014,35,0,29425,Andrew Svoboda,55.91,127,71
2014,36,0,29461,Jamie Lovemark,55.68,88,49
2014,37,0,10860,Justin Leonard,55.66,106,59
2014,38,0,24358,Robert Garrigus,55.56,144,80
2014,38,0,33461,Morgan Hoffmann,55.56,171,95
2014,40,0,20160,Charlie Wi,55.34,103,57
2014,41,0,35300,Andrew Loupe,55.1,98,54
2014,42,0,27963,Chris Stroud,55.08,118,65
2014,43,0,29221,Webb Simpson,55.03,149,82
2014,44,0,25349,Tim Wilkinson,55.0,140,77
2014,45,0,23621,Rory Sabbatini,54.96,131,72
2014,46,0,32102,Rickie Fowler,54.95,111,61
2014,47,0,34431,Robert Streb,54.62,130,71
2014,48,0,20498,Briny Baird,54.55,66,36
2014,48,0,25686,Jason Dufner,54.55,77,42
2014,50,0,24140,Sean O'Hair,54.47,123,67
2014,51,0,20157,Retief Goosen,54.2,131,71
2014,52,0,26331,Charl Schwartzel,54.17,96,52
2014,53,0,31560,Brian Stuard,53.9,141,76
2014,54,0,10885,Robert Allenby,53.85,130,70
2014,54,0,21753,Brian Davis,53.85,143,77
2014,56,0,34360,Patrick Reed,53.72,121,65
2014,57,0,23541,Ben Crane,53.69,149,80
2014,58,0,22621,Ben Curtis,53.61,97,52
2014,59,0,29518,Brendan Steele,53.51,114,61
2014,60,0,21961,Charles Howell III,53.49,172,92
2014,61,0,30692,Scott Stallings,53.45,116,62
2014,62,0,27466,Spencer Levin,53.41,88,47
2014,63,0,34099,Harris English,53.38,148,79
2014,64,0,23409,James Driscoll,53.33,75,40
2014,64,0,27120,Troy Matteson,53.33,90,48
2014,64,0,33418,Shawn Stefani,53.33,105,56
2014,64,0,25834,Daniel Summerhays,53.33,135,72
2014,68,0,12716,Charley Hoffman,53.13,160,85
2014,69,0,25444,Justin Hicks,53.05,164,87
2014,70,0,28132,Tyrone Van Aswegen,53.04,115,61
2014,71,0,31202,William McGirt,52.98,151,80
2014,72,0,33413,Ben Martin,52.94,119,63
2014,73,0,33122,Russell Knox,52.91,172,91
2014,74,0,34261,Scott Langley,52.9,138,73
2014,75,0,29222,Billy Hurley III,52.8,125,66
2014,76,0,30927,Brendon Todd,52.67,150,79
2014,77,0,34264,Hudson Swafford,52.63,95,50
2014,78,0,23800,Bryce Molder,52.48,101,53
2014,79,0,20104,Ken Duke,52.38,126,66
2014,80,0,25191,Gonzalo Fernandez-Castaño,52.34,128,67
2014,81,0,25345,Carl Pettersson,52.12,165,86
2014,82,0,25274,Steven Bowditch,52.11,142,74
2014,83,0,31193,Jim Renner,52.08,96,50
2014,84,0,25240,D.A. Points,51.96,102,53
2014,85,0,32640,Troy Merritt,51.76,85,44
2014,86,0,20645,John Senden,51.66,151,78
2014,87,0,34046,Jordan Spieth,51.61,155,80
2014,87,0,27770,Camilo Villegas,51.61,155,80
2014,89,0,24507,Jason Bohn,51.56,128,66
2014,90,0,21731,Freddie Jacobson,51.47,136,70
2014,91,0,24361,Pat Perez,51.45,138,71
2014,92,0,28089,Jason Day,51.43,70,36
2014,93,0,28475,Jeff Overton,51.28,117,60
2014,94,0,29479,Scott Brown,51.16,172,88
2014,95,0,22371,Aaron Baddeley,51.11,90,46
2014,95,0,27936,Martin Laird,51.11,90,46
2014,97,0,28307,Matt Every,50.86,116,59
2014,98,0,24502,Adam Scott,50.85,118,60
2014,99,0,33419,Cameron Tringale,50.83,181,92
2014,100,0,26956,Bronson La'Cassie,50.82,61,31
2014,101,0,37273,Derek Ernst,50.49,103,52
2014,102,0,24357,K.J. Choi,50.46,109,55
2014,103,0,20848,Ángel Cabrera,50.45,111,56
2014,104,0,34409,David Lingmerth,50.42,119,60
2014,105,0,29926,Danny Lee,50.41,123,62
2014,106,0,30750,Tommy Gainey,50.39,129,65
2014,107,0,32839,Hideki Matsuyama,50.38,131,66
2014,107,0,26596,Ryan Moore,50.38,131,66
2014,109,0,25720,Chad Collins,50.0,98,49
2014,109,0,24494,Erik Compton,50.0,132,66
2014,109,0,24924,Bill Haas,50.0,150,75
2014,109,0,30852,Ryo Ishikawa,50.0,116,58
2014,113,0,35539,Luke Guthrie,49.65,141,70
2014,114,0,30925,Dustin Johnson,49.44,89,44
2014,115,0,27895,Jonas Blixt,49.35,77,38
2014,116,0,23353,J.J. Henry,49.22,128,63
2014,116,0,26679,Kevin Stadler,49.22,128,63
2014,118,0,30944,Jason Kokrak,49.18,122,60
2014,118,0,25804,Bubba Watson,49.18,122,60
2014,120,0,23638,Brendon de Jonge,49.12,171,84
2014,121,0,24663,Y.E. Yang,49.09,110,54
2014,122,0,2206,David Toms,49.07,108,53
2014,123,0,25396,Kevin Na,48.98,147,72
2014,124,0,29478,Kevin Kisner,48.84,129,63
2014,125,0,30926,Chris Kirk,48.82,170,83
2014,126,0,27556,Ted Potter Jr.,48.62,109,53
2014,127,0,24846,Ricky Barnes,48.61,144,70
2014,128,0,24925,Jonathan Byrd,48.45,97,47
2014,129,0,22378,Trevor Immelman,48.39,124,60
2014,130,0,6567,Vijay Singh,48.3,147,71
2014,131,0,32200,Roberto Castro,48.11,106,51
2014,132,0,27644,Brian Harman,48.06,206,99
2014,133,0,22046,Geoff Ogilvy,47.79,136,65
2014,134,0,32366,Kevin Chappell,47.78,180,86
2014,135,0,22293,Heath Slocum,47.71,109,52
2014,136,0,26758,David Hearn,47.65,149,71
2014,137,0,6522,Ernie Els,47.62,105,50
2014,138,0,7867,Woody Austin,47.42,97,46
2014,139,0,28500,Martin Flores,47.33,131,62
2014,140,0,22913,John Rollins,47.29,129,61
2014,141,0,32448,James Hahn,47.22,108,51
2014,141,0,35541,John Peterson,47.22,108,51
2014,143,0,26851,Marc Leishman,47.1,138,65
2014,144,0,10809,Jim Furyk,46.97,132,62
2014,145,0,12510,Chad Campbell,46.84,79,37
2014,145,0,24024,Zach Johnson,46.84,158,74
2014,145,0,25572,Graeme McDowell,46.84,79,37
2014,148,0,26951,Johnson Wagner,46.59,88,41
2014,149,0,28780,Nicholas Thompson,46.4,125,58
2014,150,0,33141,Keegan Bradley,46.34,123,57
2014,151,0,29289,S.Y. Noh,46.26,147,68
2014,152,0,27408,Martin Kaymer,46.15,91,42
2014,153,0,28486,Michael Putnam,45.78,166,76
2014,154,0,29740,Brad Fritsch,45.59,68,31
2014,155,0,31557,Jim Herman,45.36,97,44
2014,156,0,21878,Mark Wilson,44.83,87,39
2014,157,0,20229,Stewart Cink,44.8,125,56
2014,158,0,32334,Charlie Beljan,44.63,121,54
2014,159,0,28092,D.H. Lee,44.62,65,29
2014,160,0,22405,Justin Rose,44.07,118,52
2014,161,0,21209,Sergio Garcia,43.9,82,36
2014,162,0,34265,Will Wilcox,43.68,87,38
2014,163,0,23623,Bo Van Pelt,43.51,154,67
2014,164,0,34174,John Huh,43.2,125,54
2014,165,0,34021,Bud Cauley,42.47,73,31
2014,166,0,31323,Gary Woodland,42.36,144,61
2014,167,0,1706,Davis Love III,42.34,111,47
2014,168,0,32333,Kevin Tway,42.11,57,24
2014,169,0,27436,Graham DeLaet,41.67,132,55
2014,170,0,27933,John Merrick,41.55,142,59
2014,171,0,30110,Kyle Stanley,41.14,158,65
2014,172,0,10423,Mike Weir,40.91,88,36
2014,173,0,27649,Brandt Snedeker,40.8,125,51
2014,174,0,1724,Jeff Maggert,40.48,84,34
2014,175,0,27330,Josh Teater,40.17,117,47
2014,176,0,26289,Boo Weekley,38.94,113,44
2014,177,0,25900,Lucas Glover,37.5,80,30
2015,1,0,21209,Sergio Garcia,65.57,61,40
2015,2,0,27649,Brandt Snedeker,64.23,137,88
2015,3,0,36801,Mark Hubbard,62.62,107,67
2015,4,0,25562,Andres Romero,61.36,88,54
2015,5,0,27644,Brian Harman,60.71,140,85
2015,6,0,25892,Steve Wheatcroft,60.63,127,77
2015,7,0,32150,Michael Thompson,60.16,123,74
2015,8,0,26851,Marc Leishman,59.81,107,64
2015,9,0,21878,Mark Wilson,59.77,174,104
2015,10,0,31557,Jim Herman,59.74,154,92
2015,11,0,22405,Justin Rose,59.65,114,68
2015,12,0,34431,Robert Streb,59.36,187,111
2015,13,0,1810,Phil Mickelson,59.26,108,64
2015,14,0,24357,K.J. Choi,59.17,120,71
2015,15,0,33448,Justin Thomas,59.09,220,130
2015,16,0,33413,Ben Martin,58.82,136,80
2015,17,0,8075,Jerry Kelly,58.77,114,67
2015,18,0,30927,Brendon Todd,58.68,121,71
2015,19,0,12716,Charley Hoffman,58.62,145,85
2015,20,0,26951,Johnson Wagner,58.49,106,62
2015,21,0,32640,Troy Merritt,58.45,142,83
2015,22,0,32839,Hideki Matsuyama,58.44,154,90
2015,23,0,25240,D.A. Points,58.41,113,66
2015,24,0,33141,Keegan Bradley,58.14,129,75
2015,25,0,23800,Bryce Molder,58.09,136,79
2015,26,0,35545,Blayne Barber,58.04,143,83
2015,27,0,29425,Andrew Svoboda,57.94,126,73
2015,28,0,25493,Nick Taylor,57.83,166,96
2015,29,0,36689,Brooks Koepka,57.81,128,74
2015,30,0,29926,Danny Lee,57.69,208,120
2015,30,0,20396,Lee Westwood,57.69,52,30
2015,32,0,29535,Brice Garnett,57.58,99,57
2015,33,0,33418,Shawn Stefani,57.56,172,99
2015,34,0,21528,Henrik Stenson,57.55,106,61
2015,35,0,34099,Harris English,57.4,169,97
2015,36,0,31416,Derek Fathauer,57.39,115,66
2015,37,0,26329,Louis Oosthuizen,57.3,89,51
2015,38,0,33399,Adam Hadwin,57.24,145,83
2015,39,0,29478,Kevin Kisner,56.97,165,94
2015,40,0,22371,Aaron Baddeley,56.84,95,54
2015,41,0,25818,Scott Piercy,56.8,169,96
2015,42,0,29476,Kyle Reifers,56.6,159,90
2015,43,0,33667,Carlos Ortiz,56.44,163,92
2015,43,0,23320,Ryan Palmer,56.44,101,57
2015,45,0,26596,Ryan Moore,56.41,117,66
2015,46,0,36699,Patrick Rodgers,56.25,80,45
2015,47,0,28259,Sangmoon Bae,56.21,169,95
2015,48,0,40026,Daniel Berger,56.0,150,84
2015,48,0,20157,Retief Goosen,56.0,100,56
2015,50,0,30944,Jason Kokrak,55.76,165,92
2015,51,0,27436,Graham DeLaet,55.75,113,63
2015,52,0,25834,Daniel Summerhays,55.7,149,83
2015,53,0,25632,Jimmy Walker,55.46,119,66
2015,54,0,25396,Kevin Na,55.38,130,72
2015,55,0,26300,Matt Jones,55.36,112,62
2015,56,0,35532,Tom Hoge,55.35,159,88
2015,57,0,20645,John Senden,55.32,94,52
2015,58,0,34098,Russell Henley,55.28,123,68
2015,59,0,23983,Luke Donald,55.1,98,54
2015,59,0,31323,Gary Woodland,55.1,98,54
2015,61,0,24494,Erik Compton,55.0,120,66
2015,62,0,29420,Billy Horschel,54.96,131,72
2015,63,0,28089,Jason Day,54.92,122,67
2015,64,0,34563,Chesson Hadley,54.91,173,95
2015,65,0,32366,Kevin Chappell,54.79,146,80
2015,66,0,34264,Hudson Swafford,54.67,150,82
2015,67,0,28679,Fabián Gómez,54.55,121,66
2015,68,0,25720,Chad Collins,54.47,123,67
2015,69,0,33122,Russell Knox,54.44,180,98
2015,70,0,30946,Alex Prugh,54.35,138,75
2015,70,0,24502,Adam Scott,54.35,46,25
2015,72,0,29289,S.Y. Noh,54.29,105,57
2015,73,0,27141,J.B. Holmes,54.23,142,77
2015,74,0,40058,Zac Blair,54.14,133,72
2015,74,0,34046,Jordan Spieth,54.14,133,72
2015,76,0,23621,Rory Sabbatini,54.1,122,66
2015,77,0,22056,Cameron Percy,54.05,111,60
2015,78,0,26476,Chez Reavie,54.02,87,47
2015,79,0,34256,Andrew Putnam,53.95,76,41
2015,80,0,30925,Dustin Johnson,53.91,128,69
2015,81,0,29720,Andres Gonzales,53.9,141,76
2015,82,0,33461,Morgan Hoffmann,53.85,130,70
2015,83,0,37273,Derek Ernst,53.77,106,57
2015,84,0,25369,Jamie Donaldson,53.7,54,29
2015,85,0,25274,Steven Bowditch,53.61,166,89
2015,85,0,24358,Robert Garrigus,53.61,97,52
2015,87,0,20593,Greg Chalmers,53.57,56,30
2015,88,0,32334,Charlie Beljan,53.54,99,53
2015,88,0,23623,Bo Van Pelt,53.54,99,53
2015,90,0,24490,George McNeill,53.53,170,91
2015,91,0,30692,Scott Stallings,53.49,86,46
2015,92,0,34261,Scott Langley,53.1,145,77
2015,92,0,28780,Nicholas Thompson,53.1,145,77
2015,94,0,27770,Camilo Villegas,53.04,115,61
2015,95,0,23353,J.J. Henry,53.03,132,70
2015,95,0,27936,Martin Laird,53.03,132,70
2015,97,0,34262,Jon Curran,53.0,100,53
2015,98,0,24361,Pat Perez,52.9,155,82
2015,99,0,35539,Luke Guthrie,52.85,123,65
2015,100,0,20229,Stewart Cink,52.71,129,68
2015,101,0,39977,Max Homa,52.69,93,49
2015,102,0,28475,Jeff Overton,52.63,152,80
2015,103,0,34409,David Lingmerth,52.53,158,83
2015,104,0,30926,Chris Kirk,52.48,101,53
2015,105,0,34174,John Huh,52.41,166,87
2015,106,0,1706,Davis Love III,52.38,63,33
2015,107,0,10860,Justin Leonard,52.34,107,56
2015,108,0,26758,David Hearn,52.3,174,91
2015,109,0,29518,Brendan Steele,52.17,161,84
2015,109,0,33419,Cameron Tringale,52.17,138,72
2015,111,0,24925,Jonathan Byrd,52.0,100,52
2015,112,0,23541,Ben Crane,51.95,77,40
2015,113,0,25191,Gonzalo Fernandez-Castaño,51.92,104,54
2015,114,0,6567,Vijay Singh,51.66,151,78
2015,115,0,10809,Jim Furyk,51.61,93,48
2015,116,0,27466,Spencer Levin,51.53,163,84
2015,117,0,32102,Rickie Fowler,51.49,101,52
2015,118,0,25804,Bubba Watson,51.45,138,71
2015,119,0,24507,Jason Bohn,51.37,183,94
2015,120,0,20104,Ken Duke,51.3,154,79
2015,121,0,34360,Patrick Reed,50.96,157,80
2015,122,0,34130,Sung Joon Park,50.94,106,54
2015,123,0,24846,Ricky Barnes,50.91,110,56
2015,124,0,12510,Chad Campbell,50.9,167,85
2015,125,0,28132,Tyrone Van Aswegen,50.57,87,44
2015,126,0,23638,Brendon de Jonge,50.55,182,92
2015,127,0,22892,Jason Gore,50.41,123,62
2015,128,0,21753,Brian Davis,50.39,127,64
2015,128,0,24781,Hunter Mahan,50.39,129,65
2015,130,0,25364,Paul Casey,50.38,133,67
2015,131,0,30711,Colt Knost,50.37,135,68
2015,132,0,30852,Ryo Ishikawa,50.34,149,75
2015,133,0,32448,James Hahn,50.33,153,77
2015,134,0,28307,Matt Every,50.0,88,44
2015,134,0,29223,Sam Saunders,50.0,114,57
2015,134,0,28023,Byron Smith,50.0,80,40
2015,137,0,20472,Alex Cejka,49.68,157,78
2015,138,0,27963,Chris Stroud,49.61,129,64
2015,139,0,35451,Scott Pinckney,49.58,119,59
2015,140,0,29725,Tony Finau,49.46,186,92
2015,141,0,34265,Will Wilcox,49.44,89,44
2015,142,0,25345,Carl Pettersson,49.41,170,84
2015,143,0,29479,Scott Brown,49.39,164,81
2015,144,0,24140,Sean O'Hair,49.36,156,77
2015,145,0,26331,Charl Schwartzel,49.28,69,34
2015,146,0,27064,Jhonattan Vegas,49.18,122,60
2015,147,0,27895,Jonas Blixt,48.91,92,45
2015,148,0,25900,Lucas Glover,48.45,161,78
2015,148,0,34358,Jonathan Randolph,48.45,97,47
2015,150,0,23108,Matt Kuchar,48.19,166,80
2015,151,0,25349,Tim Wilkinson,47.79,113,54
2015,152,0,20771,Steven Alker,47.52,101,48
2015,153,0,27095,Nick Watney,47.26,146,69
2015,154,0,6522,Ernie Els,47.22,72,34
2015,155,0,29221,Webb Simpson,47.15,123,58
2015,156,0,28486,Michael Putnam,47.11,121,57
2015,157,0,24138,Ian Poulter,46.91,81,38
2015,158,0,24024,Zach Johnson,46.9,145,68
2015,159,0,30736,Oscar Fraustro,46.75,77,36
2015,160,0,25686,Jason Dufner,46.73,107,50
2015,161,0,33486,Roger Sloan,46.38,69,32
2015,162,0,10885,Robert Allenby,46.15,91,42
2015,163,0,24924,Bill Haas,45.99,137,63
2015,164,0,20766,Padraig Harrington,45.95,74,34
2015,165,0,35541,John Peterson,45.7,151,69
2015,166,0,31202,William McGirt,45.41,185,84
2015,167,0,25198,Francesco Molinari,45.24,84,38
2015,168,0,22046,Geoff Ogilvy,45.16,62,28
2015,168,0,20691,Greg Owen,45.16,93,42
2015,170,0,29222,Billy Hurley III,44.64,112,50
2015,171,0,31193,Jim Renner,44.54,119,53
2015,172,0,23048,Eric Axley,44.3,79,35
