YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
2013,37,0,27649,Brandt Snedeker,10,10
2013,37,0,27214,Kevin Streelman,10,7
2013,37,0,27064,Jhonattan Vegas,10,2
2013,37,0,2245,Grant Waite,10,0
2013,63,0,1024,Billy Andrade,9,3
2013,63,0,20098,Stuart Appleby,9,4
2013,63,0,1035,Tommy Armour III,9,0
2013,63,0,22371,Aaron Baddeley,9,4
2013,63,0,12652,Cameron Beckman,9,3
2013,63,0,20029,Notah Begay III,9,0
2013,63,0,1142,Bart Bryant,9,2
2013,63,0,1143,Brad Bryant,9,0
2013,63,0,1161,Mark Calcavecchia,9,0
2013,63,0,34021,Bud Cauley,9,3
2013,63,0,24357,K.J. Choi,9,4
2013,63,0,20229,Stewart Cink,9,4
2013,63,0,1201,Lennie Clements,9,0
2013,63,0,6522,Ernie Els,9,4
2013,63,0,32102,Rickie Fowler,9,2
2013,63,0,21209,Sergio Garcia,9,3
2013,63,0,19846,Brian Gay,9,9
2013,63,0,6643,Paul Goydos,9,0
2013,63,0,24924,Bill Haas,9,6
2013,63,0,1457,Jay Haas,9,0
2013,63,0,20766,Padraig Harrington,9,2
2013,63,0,25444,Justin Hicks,9,9
2013,63,0,1553,John Huston,9,0
2013,63,0,1677,Tom Lehman,9,2
2013,63,0,10860,Justin Leonard,9,8
2013,63,0,28158,Steve Marino,9,3
2013,63,0,27120,Troy Matteson,9,3
2013,63,0,1771,Blaine McCallister,9,0
2013,63,0,1810,Phil Mickelson,9,5
2013,63,0,1837,Gil Morgan,9,0
2013,63,0,25396,Kevin Na,9,2
2013,63,0,1876,Greg Norman,9,0
2013,63,0,12660,Jesper Parnevik,9,1
2013,63,0,1943,Chris Perry,9,0
2013,63,0,22293,Heath Slocum,9,2
2013,63,0,2104,Jeff Sluman,9,0
2013,63,0,6527,Steve Stricker,9,6
2013,63,0,2170,Hal Sutton,9,0
2013,63,0,28780,Nicholas Thompson,9,9
2013,63,0,2214,Kirk Triplett,9,0
2013,63,0,2223,Bob Tway,9,0
2013,63,0,10423,Mike Weir,9,4
2013,63,0,21878,Mark Wilson,9,2
2013,106,0,1006,John Adams,8,0
2013,106,0,10885,Robert Allenby,8,2
2013,106,0,1042,Paul Azinger,8,0
2013,106,0,1049,Ian Baker-Finch,8,0
2013,106,0,20099,Doug Barron,8,0
2013,106,0,1068,Andy Bean,8,0
2013,106,0,20070,Matt Bettencourt,8,2
2013,106,0,24507,Jason Bohn,8,4
2013,106,0,1129,Bill Britton,8,0
2013,106,0,1162,Rex Caldwell,8,0
2013,106,0,1175,Jim Carter,8,0
2013,106,0,1197,Bobby Clampett,8,0
2013,106,0,23135,Tim Clark,8,5
2013,106,0,1203,Russ Cochran,8,3
2013,106,0,25720,Chad Collins,8,0
2013,106,0,1219,John Cook,8,0
2013,106,0,20104,Ken Duke,8,4
2013,106,0,9011,David Duval,8,0
2013,106,0,1414,Bob Gilder,8,0
2013,106,0,1418,Bill Glasson,8,0
2013,106,0,1443,Hubert Green,8,0
2013,106,0,1444,Ken Green,8,0
2013,106,0,1475,Donnie Hammond,8,0
2013,106,0,6575,Dudley Hart,8,0
2013,106,0,1499,Mark Hayes,8,0
2013,106,0,31557,Jim Herman,8,8
2013,106,0,12716,Charley Hoffman,8,4
2013,106,0,1549,Mike Hulbert,8,0
2013,106,0,1559,Hale Irwin,8,0
2013,106,0,24024,Zach Johnson,8,6
2013,106,0,26300,Matt Jones,8,8
2013,106,0,1599,Steve Jones,8,2
2013,106,0,1633,Tom Kite,8,0
2013,106,0,24503,Jeff Klauk,8,4
2013,106,0,6012,Greg Kraft,8,0
2013,106,0,27936,Martin Laird,8,4
2013,106,0,10565,Ian Leggatt,8,0
2013,106,0,26695,Michael Letzig,8,3
2013,106,0,27466,Spencer Levin,8,0
2013,106,0,34409,David Lingmerth,8,8
2013,106,0,1707,Steve Lowery,8,0
2013,106,0,23548,Bill Lunde,8,3
2013,106,0,24490,George McNeill,8,3
2013,106,0,1823,Larry Mize,8,0
2013,106,0,23800,Bryce Molder,8,5
2013,106,0,26596,Ryan Moore,8,5
2013,106,0,20628,Arron Oberholser,8,0
2013,106,0,28475,Jeff Overton,8,5
2013,106,0,20691,Greg Owen,8,3
2013,106,0,1920,Craig Parry,8,0
2013,106,0,1935,Calvin Peete,8,0
2013,106,0,25240,D.A. Points,8,4
2013,106,0,1968,Nick Price,8,0
2013,106,0,22913,John Rollins,8,4
2013,106,0,23621,Rory Sabbatini,8,4
2013,106,0,6567,Vijay Singh,8,5
2013,106,0,2133,Craig Stadler,8,0
2013,106,0,26679,Kevin Stadler,8,8
2013,106,0,2159,Curtis Strange,8,0
2013,106,0,27330,Josh Teater,8,5
2013,106,0,2201,Jim Thorpe,8,0
2013,106,0,2241,Bobby Wadkins,8,0
2013,106,0,25632,Jimmy Walker,8,5
2013,106,0,25804,Bubba Watson,8,4
2013,106,0,2267,D.A. Weibring,8,0
2013,106,0,20160,Charlie Wi,8,4
2013,172,0,6197,Michael Allen,7,0
2013,172,0,6004,Stephen Ames,7,5
2013,172,0,24846,Ricky Barnes,7,7
2013,172,0,1157,Tom Byrum,7,0
2013,172,0,20593,Greg Chalmers,7,3
2013,172,0,20850,Daniel Chopra,7,0
2013,172,0,1242,Rod Curl,7,0
2013,172,0,19881,Robert Damron,7,0
2013,172,0,8931,Glen Day,7,1
2013,172,0,28089,Jason Day,7,4
2013,172,0,23983,Luke Donald,7,3
2013,172,0,23409,James Driscoll,7,3
2013,172,0,25686,Jason Dufner,7,4
2013,172,0,1307,Joel Edwards,7,0
2013,172,0,1313,Steve Elkington,7,0
2013,172,0,34099,Harris English,7,7
2013,172,0,1361,Dan Forsman,7,0
2013,172,0,1385,Jim Gallagher Jr.,7,0
2013,172,0,24358,Robert Garrigus,7,5
2013,172,0,12645,Brent Geiberger,7,0
2013,172,0,1408,Kelly Gibson,7,0
2013,172,0,10201,Matt Gogel,7,0
2013,172,0,1468,Gary Hallberg,7,0
2013,172,0,12782,Tim Herron,7,3
2013,172,0,1522,Lon Hinkle,7,0
2013,172,0,27141,J.B. Holmes,7,1
2013,172,0,29420,Billy Horschel,7,7
2013,172,0,1569,Peter Jacobsen,7,0
2013,172,0,26420,Richard Johnson,7,0
2013,172,0,10733,Kent Jones,7,2
2013,172,0,20094,Jonathan Kaye,7,0
2013,172,0,1639,Kenny Knox,7,0
2013,172,0,33122,Russell Knox,7,5
2013,172,0,1641,Gary Koch,7,0
2013,172,0,12705,Cliff Kresge,7,0
2013,172,0,6332,Neal Lancaster,7,1
2013,172,0,26851,Marc Leishman,7,4
2013,172,0,1682,Wayne Levi,7,0
2013,172,0,1685,J.L. Lewis,7,0
2013,172,0,11032,Frank Lickliter II,7,1
2013,172,0,1717,Sandy Lyle,7,0
2013,172,0,1723,Andrew Magee,7,0
2013,172,0,1724,Jeff Maggert,7,4
2013,172,0,1725,John Mahaffey,7,0
2013,172,0,24781,Hunter Mahan,7,6
2013,172,0,1736,Roger Maltbie,7,0
2013,172,0,22961,David Mathis,7,3
2013,172,0,10585,Scott McCarron,7,1
2013,172,0,31202,William McGirt,7,4
2013,172,0,27939,Matt McQuillan,7,0
2013,172,0,27302,Garth Mulroy,7,0
2013,172,0,1864,Larry Nelson,7,0
2013,172,0,24140,Sean O'Hair,7,2
2013,172,0,22046,Geoff Ogilvy,7,2
2013,172,0,20572,Rod Pampling,7,3
2013,172,0,24361,Pat Perez,7,6
2013,172,0,1960,Don Pooley,7,0
2013,172,0,27556,Ted Potter Jr.,7,4
2013,172,0,26476,Chez Reavie,7,4
2013,172,0,1998,Jack Renner,7,0
2013,172,0,2023,Clarence Rose,7,0
2013,172,0,24502,Adam Scott,7,4
2013,172,0,22548,Patrick Sheehan,7,0
2013,172,0,7013,Wes Short Jr.,7,1
2013,172,0,2094,Tony Sills,7,0
2013,172,0,2099,Scott Simpson,7,0
2013,172,0,2131,Mike Springer,7,0
2013,172,0,30692,Scott Stallings,7,5
2013,172,0,8375,Paul Stankowski,7,2
2013,172,0,30110,Kyle Stanley,7,3
2013,172,0,27963,Chris Stroud,7,4
2013,172,0,2185,Lance Ten Broeck,7,0
2013,172,0,32150,Michael Thompson,7,4
2013,172,0,30927,Brendon Todd,7,2
2013,172,0,23788,D.J. Trahan,7,4
2013,172,0,2213,Lee Trevino,7,0
2013,172,0,26668,Marc Turnesa,7,1
2013,172,0,2225,Howard Twitty,7,0
2013,172,0,23623,Bo Van Pelt,7,5
2013,172,0,2242,Lanny Wadkins,7,0
2013,172,0,2246,Duffy Waldorf,7,2
2013,172,0,2256,Tom Watson,7,2
2013,172,0,2279,Mark Wiebe,7,0
2013,172,0,2321,Fuzzy Zoeller,7,0
2013,172,0,2322,Richard Zokol,7,0
2013,257,0,29910,Blake Adams,6,1
2013,257,0,21633,Steve Allan,6,0
2013,257,0,1014,Fulton Allem,6,0
2013,257,0,1060,Dave Barr,6,0
2013,257,0,1072,Chip Beck,6,0
2013,257,0,1093,Ronnie Black,6,0
2013,257,0,1096,Phil Blackmar,6,0
2013,257,0,1098,Jay Don Blake,6,0
2013,257,0,28087,Kris Blanks,6,0
2013,257,0,21646,David Branshaw,6,1
2013,257,0,1132,Mark Brooks,6,0
2013,257,0,1139,Olin Browne,6,0
2013,257,0,6809,Bob Burns,6,0
2013,257,0,1150,George Burns,6,0
2013,257,0,1156,Curt Byrum,6,0
2013,257,0,26500,Alejandro Cañizares,6,0
2013,257,0,25364,Paul Casey,6,2
2013,257,0,20472,Alex Cejka,6,0
2013,257,0,28455,Will Claxton,6,2
2013,257,0,1200,Keith Clearwater,6,0
2013,257,0,1205,Jim Colbert,6,0
2013,257,0,23452,Nicolas Colsaerts,6,2
2013,257,0,24494,Erik Compton,6,6
2013,257,0,1249,John Daly,6,1
2013,257,0,6034,Marco Dawson,6,1
2013,257,0,27436,Graham DeLaet,6,6
2013,257,0,1261,Jay Delsing,6,0
2013,257,0,6036,Scott Dunlap,6,0
2013,257,0,1305,Danny Edwards,6,0
2013,257,0,1310,Dave Eichelberger,6,0
2013,257,0,1331,Rick Fehr,6,0
2013,257,0,1346,Ed Fiori,6,0
2013,257,0,1353,Bruce Fleisher,6,0
2013,257,0,28500,Martin Flores,6,5
2013,257,0,1374,Robin Freeman,6,0
2013,257,0,30750,Tommy Gainey,6,3
2013,257,0,20574,Mathew Goggin,6,1
2013,257,0,20157,Retief Goosen,6,3
2013,257,0,20378,Mathias Grönberg,6,0
2013,257,0,1469,Dan Halldorson,6,0
2013,257,0,1495,Morris Hatalsky,6,0
2013,257,0,8337,Mike Heinen,6,0
2013,257,0,1510,Nolan Henke,6,0
2013,257,0,34098,Russell Henley,6,6
2013,257,0,20433,Mark Hensby,6,1
2013,257,0,21350,Ryuji Imada,6,2
2013,257,0,22378,Trevor Immelman,6,1
2013,257,0,1556,Joe Inman,6,0
2013,257,0,1557,John Inman,6,0
2013,257,0,1571,Barry Jaeckel,6,0
2013,257,0,1577,Lee Janzen,6,1
2013,257,0,1578,Tom Jenkins,6,0
2013,257,0,6573,Brandt Jobe,6,3
2013,257,0,30925,Dustin Johnson,6,4
2013,257,0,23725,Brendan Jones,6,0
2013,257,0,28308,Troy Kelly,6,1
2013,257,0,1619,Skip Kendall,6,2
2013,257,0,29718,Anthony Kim,6,0
2013,257,0,23552,Hank Kuehne,6,2
2013,257,0,29926,Danny Lee,6,4
2013,257,0,35139,Richard Lee,6,3
2013,257,0,1701,Bob Lohr,6,0
2013,257,0,20634,Peter Lonard,6,2
2013,257,0,1761,Len Mattiace,6,0
2013,257,0,1766,Billy Mayfair,6,1
2013,257,0,6090,Jim McGovern,6,0
2013,257,0,27933,John Merrick,6,3
2013,257,0,6515,Shaun Micheel,6,0
2013,257,0,1815,Johnny Miller,6,0
2013,257,0,1877,Tim Norris,6,0
2013,257,0,22348,Nick O'Hern,6,5
2013,257,0,1891,David Ogrin,6,0
2013,257,0,6373,José María Olazábal,6,0
2013,257,0,26329,Louis Oosthuizen,6,4
2013,257,0,23320,Ryan Palmer,6,5
2013,257,0,1926,Steve Pate,6,0
2013,257,0,20095,Carl Paulson,6,0
2013,257,0,1927,Dennis Paulson,6,0
2013,257,0,10912,Craig Perks,6,0
2013,257,0,1949,Mark Pfeil,6,0
2013,257,0,1958,Dan Pohl,6,0
2013,257,0,30946,Alex Prugh,6,0
2013,257,0,21959,Ted Purdy,6,1
2013,257,0,7749,Brett Quigley,6,1
2013,257,0,1984,Sam Randolph,6,0
2013,257,0,23497,Tag Ridings,6,4
2013,257,0,2002,John Riegger,6,0
2013,257,0,25457,Alexandre Rocha,6,3
2013,257,0,2016,Bill Rogers,6,0
2013,257,0,25562,Andres Romero,6,4
2013,257,0,22405,Justin Rose,6,4
2013,257,0,2033,Dave Rummells,6,0
2013,257,0,2041,Bill Sander,6,0
2013,257,0,2067,Ted Schulz,6,0
2013,257,0,2100,Tim Simpson,6,0
2013,257,0,21528,Henrik Stenson,6,4
2013,257,0,22295,Darron Stiles,6,2
2013,257,0,12663,Phil Tataurangi,6,0
2013,257,0,2195,Leonard Thompson,6,0
2013,257,0,6078,Esteban Toledo,6,0
2013,257,0,2218,Ted Tryba,6,0
2013,257,0,27770,Camilo Villegas,6,5
2013,257,0,2244,Fred Wadsworth,6,0
2013,257,0,27095,Nick Watney,6,5
2013,257,0,2255,Denis Watson,6,0
2013,257,0,26289,Boo Weekley,6,6
2013,257,0,26498,Matt Weibring,6,0
2013,257,0,20396,Lee Westwood,6,2
2013,257,0,23322,Brett Wetterich,6,0
2013,257,0,20436,Garrett Willis,6,0
2013,257,0,2294,Willie Wood,6,0
2013,368,0,27796,Joe Affrunti,5,5
2013,368,0,6006,JC Anderson,5,0
2013,368,0,1030,Isao Aoki,5,0
2013,368,0,21407,Arjun Atwal,5,1
2013,368,0,28259,Sangmoon Bae,5,5
2013,368,0,19824,Craig Barlow,5,1
2013,368,0,7003,David Berganio Jr.,5,0
2013,368,0,10505,Shane Bertsch,5,4
2013,368,0,10944,Thomas Bjørn,5,0
2013,368,0,6214,Guy Boros,5,0
2013,368,0,33141,Keegan Bradley,5,3
2013,368,0,1116,Michael Bradley,5,3
2013,368,0,1133,Billy Ray Brown,5,0
2013,368,0,1135,Ken Brown,5,0
2013,368,0,1185,Brandel Chamblee,5,0
2013,368,0,32366,Kevin Chappell,5,4
2013,368,0,19825,Darren Clarke,5,1
2013,368,0,19972,José Coceres,5,0
2013,368,0,20623,Gavin Coles,5,0
2013,368,0,1214,Frank Conner,5,0
2013,368,0,11123,Chris Couch,5,0
2013,368,0,1235,Ben Crenshaw,5,0
2013,368,0,22621,Ben Curtis,5,2
2013,368,0,1268,Jim Dent,5,0
2013,368,0,1284,Mike Donald,5,0
2013,368,0,1288,Ed Dougherty,5,0
2013,368,0,1312,Lee Elder,5,0
2013,368,0,28307,Matt Every,5,5
2013,368,0,1323,Brad Fabel,5,0
2013,368,0,1326,Nick Faldo,5,0
2013,368,0,1329,Brad Faxon,5,1
2013,368,0,1334,Keith Fergus,5,0
2013,368,0,1355,Raymond Floyd,5,0
2013,368,0,23903,Stephen Gangluff,5,0
2013,368,0,8725,Tom Gillis,5,5
2013,368,0,22892,Jason Gore,5,1
2013,368,0,23338,David Gossett,5,0
2013,368,0,1436,David Graham,5,0
2013,368,0,23718,Nathan Green,5,3
2013,368,0,35539,Luke Guthrie,5,5
2013,368,0,6617,Brian Henninger,5,0
2013,368,0,23353,J.J. Henry,5,4
2013,368,0,21007,Gabriel Hjertstedt,5,0
2013,368,0,30852,Ryo Ishikawa,5,5
2013,368,0,21731,Freddie Jacobson,5,4
2013,368,0,27408,Martin Kaymer,5,5
2013,368,0,29478,Kevin Kisner,5,1
2013,368,0,36884,Ben Kohles,5,5
2013,368,0,30944,Jason Kokrak,5,5
2013,368,0,1648,Billy Kratzert,5,0
2013,368,0,29461,Jamie Lovemark,5,0
2013,368,0,27060,John Mallinger,5,5
2013,368,0,21470,Daisuke Maruyama,5,0
2013,368,0,1755,Dick Mast,5,0
2013,368,0,1790,Pat McGowan,5,0
2013,368,0,24449,Parker McLachlin,5,0
2013,368,0,8339,Spike McRoy,5,0
2013,368,0,32640,Troy Merritt,5,0
2013,368,0,31401,Zack Miller,5,0
2013,368,0,8635,Colin Montgomerie,5,0
2013,368,0,1846,Jodie Mudd,5,0
2013,368,0,1851,Bob Murphy,5,0
2013,368,0,29289,S.Y. Noh,5,3
2013,368,0,1884,Mac O'Grady,5,0
2013,368,0,21949,Joe Ogilvie,5,3
2013,368,0,22056,Cameron Percy,5,3
2013,368,0,24138,Ian Poulter,5,5
2013,368,0,1964,Greg Powers,5,0
2013,368,0,10213,Dicky Pride,5,5
2013,368,0,1975,Tom Purtzer,5,0
2013,368,0,29476,Kyle Reifers,5,3
2013,368,0,31193,Jim Renner,5,0
2013,368,0,26331,Charl Schwartzel,5,3
2013,368,0,2083,Tom Shaw,5,0
2013,368,0,2084,Bob Shearer,5,0
2013,368,0,6132,Sonny Skinner,5,0
2013,368,0,2111,Mike Smith,5,0
2013,368,0,2118,J.C. Snead,5,0
2013,368,0,21951,Joey Snyder III,5,2
2013,368,0,29518,Brendan Steele,5,4
2013,368,0,34431,Robert Streb,5,5
2013,368,0,2160,Ron Streck,5,0
2013,368,0,2167,Mike Sullivan,5,0
2013,368,0,21498,Hideto Tanihara,5,2
2013,368,0,23325,Vaughn Taylor,5,5
2013,368,0,2190,Doug Tewell,5,0
2013,368,0,26287,Roland Thatcher,5,0
2013,368,0,33419,Cameron Tringale,5,4
2013,368,0,2224,Greg Twiggs,5,0
2013,368,0,8385,Omar Uresti,5,1
2013,368,0,2230,Stan Utley,5,0
2013,368,0,2268,Tom Weiskopf,5,0
2013,368,0,25349,Tim Wilkinson,5,0
2013,368,0,10425,Jay Williamson,5,0
2013,368,0,12602,Dean Wilson,5,3
2013,368,0,31323,Gary Woodland,5,5
2013,464,0,23778,Brad Adamonis,4,1
2013,464,0,24461,Thomas Aiken,4,0
2013,464,0,33120,Mark Anderson,4,1
2013,464,0,23048,Eric Axley,4,1
2013,464,0,23614,Rich Beem,4,0
2013,464,0,32334,Charlie Beljan,4,4
2013,464,0,1078,Jim Benepe,4,0
2013,464,0,27895,Jonas Blixt,4,4
2013,464,0,24227,Justin Bolli,4,4
2013,464,0,34255,Joseph Bramlett,4,0
2013,464,0,20848,Ángel Cabrera,4,2
2013,464,0,35450,Patrick Cantlay,4,2
2013,464,0,7569,Mark Carnevale,4,0
2013,464,0,32200,Roberto Castro,4,3
2013,464,0,23204,Gary Christian,4,2
2013,464,0,12388,Michael Clark II,4,0
2013,464,0,12826,Paul Claxton,4,0
2013,464,0,1224,Jeff Coston,4,0
2013,464,0,10875,Todd Demsey,4,0
2013,464,0,1269,Bruce Devlin,4,0
2013,464,0,1275,Terry Diehl,4,0
2013,464,0,1282,Trevor Dodds,4,0
2013,464,0,24512,Simon Dyson,4,0
2013,464,0,1303,Bob Eastwood,4,0
2013,464,0,1342,Forrest Fezler,4,0
2013,464,0,27896,Ross Fisher,4,4
2013,464,0,29740,Brad Fritsch,4,4
2013,464,0,1390,Buddy Gardner,4,0
2013,464,0,32698,Bobby Gates,4,1
2013,464,0,1412,Gibby Gilbert,4,0
2013,464,0,28679,Fabián Gómez,4,4
2013,464,0,29720,Andres Gonzales,4,2
2013,464,0,20105,Jeff Gove,4,2
2013,464,0,6044,Scott Gump,4,0
2013,464,0,24604,Hunter Haas,4,1
2013,464,0,32448,James Hahn,4,4
2013,464,0,1473,Todd Hamilton,4,2
2013,464,0,36690,Hunter Hamrick,4,0
2013,464,0,1477,Phillip Hancock,4,0
2013,464,0,20859,Anders Hansen,4,0
2013,464,0,27644,Brian Harman,4,4
2013,464,0,26758,David Hearn,4,4
2013,464,0,23063,Scott Hend,4,0
2013,464,0,33461,Morgan Hoffmann,4,3
2013,464,0,34174,John Huh,4,4
2013,464,0,1576,Don January,4,0
2013,464,0,19958,Miguel Angel Jiménez,4,4
2013,464,0,27974,Sung Kang,4,0
2013,464,0,19970,Robert Karlsson,4,3
2013,464,0,31558,J.J. Killeen,4,0
2013,464,0,35087,Bio Kim,4,0
2013,464,0,28258,K.T. Kim,4,0
2013,464,0,22806,Doug LaBelle II,4,4
2013,464,0,27797,Derek Lamely,4,0
2013,464,0,6128,Steve Lamontagne,4,0
2013,464,0,12389,Barry Lane,4,0
2013,464,0,28092,D.H. Lee,4,4
2013,464,0,1715,Mark Lye,4,0
2013,464,0,26881,Jarrod Lyle,4,0
2013,464,0,24912,Will MacKenzie,4,0
2013,464,0,1779,Gary McCord,4,0
2013,464,0,1782,Mike McCullough,4,0
2013,464,0,1786,Jerry McGee,4,0
2013,464,0,1814,Allen Miller,4,0
2013,464,0,25842,Jon Mills,4,0
2013,464,0,1821,Jeff Mitchell,4,0
2013,464,0,20676,Patrick Moore,4,0
2013,464,0,1838,Mike Morley,4,0
2013,464,0,7235,John Morse,4,0
2013,464,0,1861,Jim Nelford,4,0
2013,464,0,1869,Jack Nicklaus,4,0
2013,464,0,1871,Mike Nicolette,4,0
2013,464,0,10457,Frank Nobilo,4,0
2013,464,0,1878,Andy North,4,0
2013,464,0,1897,Peter Oosterhuis,4,0
2013,464,0,25190,Jeff Quinney,4,0
2013,464,0,34360,Patrick Reed,4,3
2013,464,0,2007,Larry Rinker,4,0
2013,464,0,36699,Patrick Rodgers,4,4
2013,464,0,22732,Brian Rowell,4,0
2013,464,0,23797,Brett Rumford,4,0
2013,464,0,10649,Tom Scherrer,4,0
2013,464,0,20686,Jeev Milkha Singh,4,0
2013,464,0,2120,Ed Sneed,4,0
2013,464,0,12309,Bob Sowards,4,0
2013,464,0,34046,Jordan Spieth,4,4
2013,464,0,2135,Mike Standly,4,0
2013,464,0,20580,Andre Stolz,4,1
2013,464,0,31560,Brian Stuard,4,4
2013,464,0,25834,Daniel Summerhays,4,4
2013,464,0,23307,Roger Tambellini,4,0
2013,464,0,22582,Kyle Thompson,4,0
2013,464,0,28118,Peter Tomasulo,4,3
2013,464,0,25892,Steve Wheatcroft,4,2
2013,464,0,28310,Lee Williams,4,4
2013,464,0,26497,Casey Wittenberg,4,2
2013,464,0,24663,Y.E. Yang,4,3
2013,561,-1,25936,Alex Aragon,3,0
2013,561,-1,1036,Wally Armstrong,3,0
2013,561,-1,1057,Miller Barber,3,0
2013,561,-1,1095,Woody Blackburn,3,0
2013,561,-1,29479,Scott Brown,3,3
2013,561,-1,1155,Bob Byman,3,0
2013,561,-1,20400,Michael Campbell,3,0
2013,561,-1,1192,T.C. Chen,3,0
2013,561,-1,1206,Bobby Cole,3,0
2013,561,-1,27382,Wil Collins,3,0
2013,561,-1,1215,Charles Coody,3,0
2013,561,-1,6150,Carl Cooper,3,0
2013,561,-1,19883,Joe Daley,3,0
2013,561,-1,1290,Dale Douglass,3,0
2013,561,-1,20585,Niclas Fasth,3,0
2013,561,-1,27561,Nick Flanagan,3,0
2013,561,-1,1363,John Fought,3,0
2013,561,-1,24083,Marcus Fraser,3,2
2013,561,-1,24399,Scott Gardiner,3,3
2013,561,-1,1401,Al Geiberger,3,0
2013,561,-1,1425,Ernie Gonzalez,3,0
2013,561,-1,22792,Peter Hanson,3,2
2013,561,-1,31044,Matt Harmon,3,0
2013,561,-1,1502,Jerry Heard,3,0
2013,561,-1,20608,David Howell,3,0
2013,561,-1,29222,Billy Hurley III,3,0
2013,561,-1,20218,Shingo Katayama,3,1
2013,561,-1,26733,John Kimbell,3,3
2013,561,-1,30711,Colt Knost,3,2
2013,561,-1,20940,Kenichi Kuboya,3,0
2013,561,-1,34261,Scott Langley,3,3
2013,561,-1,21207,José Manuel Lara,3,0
2013,561,-1,27503,Steve LeBrun,3,3
2013,561,-1,24748,WC Liang,3,0
2013,561,-1,1692,Pat Lindsey,3,0
2013,561,-1,1695,Gene Littler,3,0
2013,561,-1,39531,Ken Looper,3,3
2013,561,-1,1703,Lyn Lott,3,0
2013,561,-1,21099,David Lynn,3,3
2013,561,-1,1753,Rik Massengale,3,0
2013,561,-1,25572,Graeme McDowell,3,3
2013,561,-1,33869,Eric Meierdierks,3,3
2013,561,-1,25198,Francesco Molinari,3,1
2013,561,-1,1866,Jack Newton,3,0
2013,561,-1,27349,Alex Noren,3,1
2013,561,-1,1910,Arnold Palmer,3,0
2013,561,-1,20443,Jin Park,3,2
2013,561,-1,25336,Alistair Presnell,3,3
2013,561,-1,28486,Michael Putnam,3,0
2013,561,-1,27072,Alvaro Quiros,3,0
2013,561,-1,34358,Jonathan Randolph,3,2
2013,561,-1,1994,Victor Regalado,3,0
2013,561,-1,20158,Anthony Rodriguez,3,0
2013,561,-1,2015,Chi Chi Rodriguez,3,0
2013,561,-1,29223,Sam Saunders,3,1
2013,561,-1,21660,Jason Schultz,3,0
2013,561,-1,23481,Marcel Siem,3,3
2013,561,-1,7707,Mike Small,3,0
2013,561,-1,33911,Nate Smith,3,1
2013,561,-1,33418,Shawn Stefani,3,3
2013,561,-1,2152,Dave Stockton,3,0
2013,561,-1,29425,Andrew Svoboda,3,3
