YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
2013,1,0,22806,Doug LaBelle II,2.93,413,141
2013,2,0,35139,Richard Lee,2.94,456,155
2013,3,0,6004,Stephen Ames,2.95,289,98
2013,3,0,27933,John Merrick,2.95,469,159
2013,5,0,8793,Tiger Woods,2.96,355,120
2013,6,0,1810,Phil Mickelson,2.97,467,157
2013,7,0,31560,Brian Stuard,2.98,444,149
2013,8,0,24846,Ricky Barnes,2.99,422,141
2013,8,0,24227,Justin Bolli,2.99,332,111
2013,8,0,31557,Jim Herman,2.99,332,111
2013,8,0,30852,Ryo Ishikawa,2.99,418,140
2013,8,0,28475,Jeff Overton,2.99,466,156
2013,13,0,21961,Charles Howell III,3.0,510,170
2013,13,0,23800,Bryce Molder,3.0,483,161
2013,13,0,20443,Jin Park,3.0,303,101
2013,13,0,6527,Steve Stricker,3.0,282,94
2013,17,0,1116,Michael Bradley,3.01,316,105
2013,17,0,21753,Brian Davis,3.01,550,183
2013,17,0,23638,Brendon de Jonge,3.01,665,221
2013,17,0,12716,Charley Hoffman,3.01,506,168
2013,17,0,10860,Justin Leonard,3.01,517,172
2013,17,0,29289,S.Y. Noh,3.01,406,135
2013,17,0,25345,Carl Pettersson,3.01,482,160
2013,17,0,25834,Daniel Summerhays,3.01,503,167
2013,25,0,20098,Stuart Appleby,3.02,511,169
2013,25,0,24507,Jason Bohn,3.02,426,141
2013,25,0,24494,Erik Compton,3.02,450,149
2013,25,0,28089,Jason Day,3.02,487,161
2013,25,0,26758,David Hearn,3.02,532,176
2013,25,0,23353,J.J. Henry,3.02,493,163
2013,25,0,27503,Steve LeBrun,3.02,378,125
2013,25,0,24138,Ian Poulter,3.02,320,106
2013,25,0,22405,Justin Rose,3.02,362,120
2013,25,0,34046,Jordan Spieth,3.02,499,165
2013,25,0,26679,Kevin Stadler,3.02,480,159
2013,25,0,29425,Andrew Svoboda,3.02,269,89
2013,37,0,23135,Tim Clark,3.03,373,123
2013,37,0,29740,Brad Fritsch,3.03,469,155
2013,37,0,10809,Jim Furyk,3.03,476,157
2013,37,0,21209,Sergio Garcia,3.03,382,126
2013,37,0,25444,Justin Hicks,3.03,458,151
2013,37,0,30926,Chris Kirk,3.03,543,179
2013,37,0,30944,Jason Kokrak,3.03,475,157
2013,37,0,23108,Matt Kuchar,3.03,528,174
2013,37,0,28237,Rory McIlroy,3.03,333,110
2013,37,0,26476,Chez Reavie,3.03,439,145
2013,37,0,21528,Henrik Stenson,3.03,388,128
2013,37,0,27963,Chris Stroud,3.03,536,177
2013,37,0,28780,Nicholas Thompson,3.03,603,199
2013,37,0,31323,Gary Woodland,3.03,546,180
2013,51,0,28259,Sangmoon Bae,3.04,505,166
2013,51,0,33141,Keegan Bradley,3.04,529,174
2013,51,0,32200,Roberto Castro,3.04,593,195
2013,51,0,23541,Ben Crane,3.04,353,116
2013,51,0,23983,Luke Donald,3.04,353,116
2013,51,0,24024,Zach Johnson,3.04,504,166
2013,51,0,26300,Matt Jones,3.04,508,167
2013,51,0,1724,Jeff Maggert,3.04,386,127
2013,51,0,30163,Henrik Norlander,3.04,416,137
2013,51,0,27649,Brandt Snedeker,3.04,484,159
