YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
1987,9,0,1042,Paul Azinger,+1.63,70.21,71.84
1987,10,0,1823,Larry Mize,+1.61,70.76,72.37
1987,11,0,2133,Craig Stadler,+1.51,70.68,72.19
1987,11,0,2170,Hal Sutton,+1.51,70.61,72.12
1987,11,0,2242,Lanny Wadkins,+1.51,70.47,71.98
1987,14,0,1226,Fred Couples,+1.49,70.38,71.87
1987,15,0,2099,Scott Simpson,+1.47,70.9,72.37
1987,16,0,2256,Tom Watson,+1.44,70.71,72.15
1987,17,0,1783,Mark McCumber,+1.36,70.62,71.98
1987,18,0,1527,Scott Hoch,+1.35,70.4,71.75
1987,18,0,1960,Don Pooley,+1.35,70.65,72.0
1987,20,0,1072,Chip Beck,+1.33,70.87,72.2
1987,20,0,1996,Mike Reid,+1.33,70.78,72.11
1987,22,0,2241,Bobby Wadkins,+1.28,70.61,71.89
1987,23,0,1887,Mark O'Meara,+1.26,70.81,72.07
1987,24,0,1192,T.C. Chen,+1.17,71.67,72.84
1987,25,0,1968,Nick Price,+1.16,71.04,72.2
1987,26,0,1926,Steve Pate,+1.14,70.77,71.91
1987,26,0,2223,Bob Tway,+1.14,71.12,72.26
1987,28,0,2321,Fuzzy Zoeller,+1.10,71.1,72.2
1987,29,0,1457,Jay Haas,+1.08,70.86,71.94
1987,29,0,1559,Hale Irwin,+1.08,71.04,72.12
1987,31,0,1161,Mark Calcavecchia,+1.07,70.87,71.94
1987,32,0,1837,Gil Morgan,+1.05,70.7,71.75
1987,33,0,1725,John Mahaffey,+1.03,70.99,72.02
1987,33,0,1864,Larry Nelson,+1.03,71.13,72.16
1987,35,0,2104,Jeff Sluman,+1.02,70.96,71.98
1987,36,0,1135,Ken Brown,+1.00,71.37,72.37
1987,37,0,1717,Sandy Lyle,+.98,71.67,72.65
1987,37,0,1736,Roger Maltbie,+.98,71.19,72.17
1987,39,0,1928,Corey Pavin,+.96,71.16,72.12
1987,40,0,2267,D.A. Weibring,+.91,71.06,71.97
1987,41,0,1943,Chris Perry,+.88,71.18,72.06
1987,42,0,2033,Dave Rummells,+.87,70.73,71.6
1987,43,0,1690,Bruce Lietzke,+.85,71.23,72.08
1987,44,0,1682,Wayne Levi,+.83,71.18,72.01
1987,45,0,1998,Jack Renner,+.81,70.89,71.7
1987,45,0,2049,Gene Sauers,+.81,71.2,72.01
1987,45,0,2100,Tim Simpson,+.81,70.92,71.73
1987,48,0,1219,John Cook,+.80,71.24,72.04
1987,48,0,1355,Raymond Floyd,+.80,71.42,72.22
1987,48,0,1444,Ken Green,+.80,71.3,72.1
1987,48,0,1706,Davis Love III,+.80,71.1,71.9
1987,52,0,2322,Richard Zokol,+.79,70.93,71.72
1987,53,0,1975,Tom Purtzer,+.76,71.23,71.99
1987,54,0,1475,Donnie Hammond,+.75,71.42,72.17
1987,55,0,1305,Danny Edwards,+.71,71.48,72.19
1987,55,0,1306,David Edwards,+.71,71.31,72.02
1987,57,0,1093,Ronnie Black,+.70,71.04,71.74
1987,57,0,2255,Denis Watson,+.70,71.24,71.94
1987,59,0,1156,Curt Byrum,+.66,71.12,71.78
1987,60,0,1150,George Burns,+.61,71.45,72.06
1987,60,0,1203,Russ Cochran,+.61,71.17,71.78
1987,62,0,2225,Howard Twitty,+.59,71.39,71.98
1987,63,0,1390,Buddy Gardner,+.58,71.38,71.96
1987,64,0,1060,Dave Barr,+.56,71.18,71.74
1987,65,0,2101,Joey Sindelar,+.52,71.53,72.05
1987,66,0,1329,Brad Faxon,+.50,71.42,71.92
1987,67,0,1569,Peter Jacobsen,+.49,71.43,71.92
1987,68,0,1098,Jay Don Blake,+.47,71.17,71.64
1987,68,0,1288,Ed Dougherty,+.47,71.15,71.62
1987,68,0,1599,Steve Jones,+.47,71.5,71.97
1987,71,0,1846,Jodie Mudd,+.45,71.39,71.84
1987,72,0,1200,Keith Clearwater,+.44,71.58,72.02
1987,73,0,2118,J.C. Snead,+.42,71.52,71.94
1987,74,0,2190,Doug Tewell,+.40,71.39,71.79
1987,75,0,1755,Dick Mast,+.39,71.43,71.82
1987,75,0,2023,Clarence Rose,+.39,71.53,71.92
1987,77,0,1884,Mac O'Grady,+.38,71.57,71.95
1987,78,0,1214,Frank Conner,+.34,71.08,71.42
1987,79,0,1346,Ed Fiori,+.33,71.13,71.46
1987,80,0,1303,Bob Eastwood,+.31,71.22,71.53
1987,81,0,1361,Dan Forsman,+.29,71.53,71.82
1987,81,0,2294,Willie Wood,+.29,71.49,71.78
1987,83,0,1549,Mike Hulbert,+.28,71.97,72.25
1987,84,0,1197,Bobby Clampett,+.27,71.78,72.05
1987,85,0,1935,Calvin Peete,+.26,71.61,71.87
1987,85,0,2160,Ron Streck,+.26,71.25,71.51
1987,87,0,1175,Jim Carter,+.25,71.49,71.74
1987,87,0,1418,Bill Glasson,+.25,71.49,71.74
1987,89,0,1323,Brad Fabel,+.24,71.93,72.17
1987,89,0,2303,Robert Wrenn,+.24,71.74,71.98
1987,91,0,1945,Kenny Perry,+.23,71.61,71.84
1987,92,0,1206,Bobby Cole,+.22,71.89,72.11
1987,93,0,1157,Tom Byrum,+.21,71.61,71.82
1987,93,0,1201,Lennie Clements,+.21,71.81,72.02
1987,93,0,1414,Bob Gilder,+.21,71.61,71.82
1987,93,0,1639,Kenny Knox,+.21,71.9,72.11
1987,97,0,1129,Bill Britton,+.20,71.71,71.91
1987,97,0,1723,Andrew Magee,+.20,71.6,71.8
1987,97,0,2279,Mark Wiebe,+.20,71.84,72.04
1987,100,0,1468,Gary Hallberg,+.19,71.67,71.86
1987,101,0,2094,Tony Sills,+.18,71.84,72.02
1987,102,0,1797,Rocco Mediate,+.16,71.72,71.88
1987,102,0,1871,Mike Nicolette,+.16,71.52,71.68
1987,104,0,1984,Sam Randolph,+.15,71.78,71.93
1987,105,0,2041,Bill Sander,+.13,71.84,71.97
1987,106,0,1469,Dan Halldorson,+.12,71.66,71.78
1987,107,0,1715,Mark Lye,+.06,71.87,71.93
1987,108,0,1096,Phil Blackmar,+.05,71.8,71.85
1987,108,0,2007,Larry Rinker,+.05,71.68,71.73
1987,110,0,1878,Andy North,+.03,72.19,72.22
1987,110,0,1952,Billy Pierot,+.03,71.21,71.24
1987,112,0,1771,Blaine McCallister,+.02,71.8,71.82
1987,113,0,1284,Mike Donald,+.01,71.77,71.78
1987,114,0,1068,Andy Bean,E,72.4,72.4
1987,114,0,2167,Mike Sullivan,E,71.95,71.95
1987,116,0,1436,David Graham,-.01,72.32,72.31
1987,116,0,2195,Leonard Thompson,-.01,71.84,71.83
1987,118,0,1162,Rex Caldwell,-.02,71.97,71.95
1987,119,0,1495,Morris Hatalsky,-.03,71.9,71.87
1987,120,0,1557,John Inman,-.04,71.68,71.64
1987,120,0,2010,Loren Roberts,-.04,71.97,71.93
1987,122,0,1313,Steve Elkington,-.05,71.69,71.64
1987,123,0,1179,Antonio Cerda,-.07,71.85,71.78
1987,124,0,1168,David Canipe,-.08,71.84,71.76
1987,124,0,1501,Vance Heafner,-.08,71.94,71.86
1987,124,0,2126,Bruce Soulsby,-.08,72.02,71.94
1987,127,0,2087,Don Shirey Jr.,-.09,71.95,71.86
1987,128,0,1499,Mark Hayes,-.10,71.9,71.8
1987,128,0,1571,Barry Jaeckel,-.10,72.11,72.01
1987,128,0,1701,Bob Lohr,-.10,72.06,71.96
1987,131,0,1006,John Adams,-.12,71.88,71.76
1987,132,0,1648,Billy Kratzert,-.17,72.17,72.0
1987,133,0,2148,Ray Stewart,-.18,72.06,71.88
1987,133,0,2196,Robert Thompson,-.18,71.96,71.78
1987,135,0,1782,Mike McCullough,-.20,71.82,71.62
1987,136,0,2180,Harry Taylor,-.21,71.82,71.61
1987,137,0,1877,Tim Norris,-.23,72.09,71.86
1987,138,0,1132,Mark Brooks,-.24,72.0,71.76
1987,139,0,1892,Aki Ohmachi,-.28,72.12,71.84
1987,140,0,1196,Brian Claar,-.29,72.08,71.79
1987,141,0,1261,Jay Delsing,-.31,72.04,71.73
1987,141,0,1310,Dave Eichelberger,-.31,72.15,71.84
1987,143,0,1282,Trevor Dodds,-.32,72.04,71.72
1987,144,0,1331,Rick Fehr,-.33,72.63,72.3
1987,144,0,1443,Hubert Green,-.33,72.65,72.32
1987,144,0,1891,David Ogrin,-.33,72.19,71.86
1987,144,0,2246,Duffy Waldorf,-.33,72.12,71.79
1987,148,0,1777,John McComish,-.35,72.07,71.72
1987,148,0,2244,Fred Wadsworth,-.35,72.3,71.95
1987,150,0,1522,Lon Hinkle,-.36,72.4,72.04
1987,151,0,1103,Charles Bolling,-.38,72.26,71.88
1987,152,0,1278,Andy Dillard,-.41,72.25,71.84
1987,153,0,1790,Pat McGowan,-.44,72.3,71.86
1987,154,0,2239,Scott Verplank,-.48,72.2,71.72
1987,155,0,2090,Tom Sieckmann,-.51,72.45,71.94
1987,155,0,2111,Mike Smith,-.51,72.24,71.73
1987,157,0,2152,Dave Stockton,-.57,72.36,71.79
1987,158,0,1061,Ray Barr Jr.,-.58,72.39,71.81
1987,159,0,2016,Bill Rogers,-.61,72.27,71.66
1987,160,0,1641,Gary Koch,-.63,72.38,71.75
1987,161,0,1077,Mike Bender,-.64,72.57,71.93
1987,162,0,1385,Jim Gallagher Jr.,-.67,72.53,71.86
1987,163,0,1037,Dewey Arnette,-.68,72.15,71.47
1987,163,0,2201,Jim Thorpe,-.68,73.26,72.58
1987,165,0,1851,Bob Murphy,-.70,72.61,71.91
1987,166,0,2067,Ted Schulz,-.75,72.73,71.98
1987,167,0,1039,Perry Arthur,-.79,72.63,71.84
1987,167,0,1654,Gary Krueger,-.79,72.55,71.76
1987,169,0,1425,Ernie Gonzalez,-.80,72.86,72.06
1987,170,0,1446,Brad Greer,-.82,72.73,71.91
1987,171,0,1448,Tony Grimes,-.83,72.64,71.81
1987,171,0,2098,Jim Simons,-.83,72.86,72.03
1987,173,0,2229,Brett Upper,-.84,72.72,71.88
1987,174,0,1248,Rick Dalpos,-.91,72.66,71.75
1987,175,0,1392,Tom Garner,-.95,72.99,72.04
1987,176,0,1861,Jim Nelford,-.98,72.93,71.95
1987,177,0,1513,Denny Hepler,-1.02,72.83,71.81
1987,178,0,2002,John Riegger,-1.13,73.15,72.02
1987,179,0,1938,David Peoples,-1.15,73.04,71.89
1987,180,0,1949,Mark Pfeil,-1.28,73.21,71.93
1987,181,0,1534,John Horne,-1.29,73.31,72.02
1987,182,0,1526,David Hobby,-1.34,73.17,71.83
1987,183,0,1687,Jeff Lewis,-1.49,73.62,72.13
1987,184,0,1584,Doug Johnson,-1.73,73.75,72.02
1987,184,0,1593,Philip Jonas,-1.73,73.69,71.96
1987,186,0,2287,Jim Wilson,-1.83,73.95,72.12
1987,187,0,1676,Ted Lehmann,-2.44,74.5,72.06
1987,188,0,1095,Woody Blackburn,-3.67,75.79,72.12
1989,1,1,1876,Greg Norman,2.17,70.55,72.72
1989,2,2,2146,Payne Stewart,1.98,70.31,72.29
1989,3,2,1226,Fred Couples,1.84,70.52,72.36
1989,4,2,1072,Chip Beck,1.83,70.61,72.44
1989,5,2,2159,Curtis Strange,1.79,70.68,72.47
1989,6,2,1633,Tom Kite,1.77,70.44,72.21
1989,7,2,1042,Paul Azinger,1.65,70.46,72.11
1989,8,3,2100,Tim Simpson,1.56,70.42,71.98
1989,9,4,2133,Craig Stadler,1.45,70.6,72.05
1989,10,5,1161,Mark Calcavecchia,1.42,70.46,71.88
1989,11,7,1783,Mark McCumber,1.36,71.08,72.44
1989,12,7,2170,Hal Sutton,1.34,70.53,71.87
1989,13,7,1599,Steve Jones,1.33,70.83,72.16
1989,14,9,1378,David Frost,1.22,70.97,72.19
1989,15,9,1527,Scott Hoch,1.2,70.6,71.8
1989,16,9,1968,Nick Price,1.19,70.74,71.93
1989,17,9,1996,Mike Reid,1.16,71.24,72.4
1989,18,9,1887,Mark O'Meara,1.15,70.91,72.06
1989,19,9,1706,Davis Love III,1.11,70.92,72.03
1989,20,9,1926,Steve Pate,1.08,70.76,71.84
1989,20,9,2033,Dave Rummells,1.08,70.71,71.79
1989,22,10,1823,Larry Mize,1.06,71.14,72.2
1989,22,10,1960,Don Pooley,1.06,71.25,72.31
1989,24,11,1235,Ben Crenshaw,1.03,71.19,72.22
1989,24,11,1690,Bruce Lietzke,1.03,70.86,71.89
1989,26,11,1771,Blaine McCallister,1.02,70.81,71.83
1989,27,11,1326,Nick Faldo,0.99,71.33,72.32
1989,28,12,1385,Jim Gallagher Jr.,0.98,70.64,71.62
1989,28,12,1715,Mark Lye,0.98,70.97,71.95
1989,28,12,2010,Loren Roberts,0.98,70.86,71.84
1989,31,12,2049,Gene Sauers,0.95,70.95,71.9
1989,32,14,1418,Bill Glasson,0.91,70.95,71.86
1989,32,14,1569,Peter Jacobsen,0.91,71.0,71.91
1989,32,14,1682,Wayne Levi,0.91,70.69,71.6
1989,32,14,2242,Lanny Wadkins,0.91,71.28,72.19
1989,32,14,2279,Mark Wiebe,0.91,70.97,71.88
1989,37,15,1060,Dave Barr,0.88,70.95,71.83
1989,37,15,1837,Gil Morgan,0.88,70.79,71.67
1989,39,15,1175,Jim Carter,0.86,70.77,71.63
1989,40,16,1549,Mike Hulbert,0.85,70.98,71.83
1989,41,16,1666,Bernhard Langer,0.83,71.73,72.56
1989,42,16,1958,Dan Pohl,0.82,71.52,72.34
1989,43,16,1098,Jay Don Blake,0.81,70.99,71.8
1989,44,16,1475,Donnie Hammond,0.8,70.89,71.69
1989,44,16,2321,Fuzzy Zoeller,0.8,71.32,72.12
1989,46,16,2256,Tom Watson,0.79,71.59,72.38
1989,47,16,1928,Corey Pavin,0.78,71.07,71.85
1989,48,16,1725,John Mahaffey,0.77,71.06,71.83
1989,48,16,2223,Bob Tway,0.77,71.37,72.14
1989,50,16,2104,Jeff Sluman,0.76,71.51,72.27
1989,51,16,1435,Wayne Grady,0.74,71.37,72.11
1989,52,16,1313,Steve Elkington,0.73,70.89,71.62
1989,52,16,1945,Kenny Perry,0.73,71.47,72.2
1989,54,16,1864,Larry Nelson,0.72,71.71,72.43
1989,55,16,1129,Bill Britton,0.71,70.78,71.49
1989,56,17,1133,Billy Ray Brown,0.67,70.94,71.61
1989,56,17,1346,Ed Fiori,0.67,71.09,71.76
1989,56,17,2067,Ted Schulz,0.67,71.0,71.67
1989,59,19,2099,Scott Simpson,0.64,71.68,72.32
1989,60,19,1306,David Edwards,0.62,71.13,71.75
1989,61,19,1736,Roger Maltbie,0.6,71.29,71.89
1989,61,19,2101,Joey Sindelar,0.6,71.29,71.89
1989,63,19,1329,Brad Faxon,0.59,71.59,72.18
1989,64,20,1143,Brad Bryant,0.58,71.02,71.6
1989,64,20,2303,Robert Wrenn,0.58,71.17,71.75
1989,66,20,1331,Rick Fehr,0.57,70.64,71.21
1989,66,20,1639,Kenny Knox,0.57,71.15,71.72
1989,68,20,1717,Sandy Lyle,0.56,71.89,72.45
1989,68,20,1797,Rocco Mediate,0.56,71.24,71.8
1989,68,20,1891,David Ogrin,0.56,71.26,71.82
1989,71,20,1284,Mike Donald,0.55,71.2,71.75
1989,72,20,2118,J.C. Snead,0.54,70.95,71.49
1989,73,20,1943,Chris Perry,0.51,71.17,71.68
1989,74,21,1035,Tommy Armour III,0.5,71.21,71.71
1989,74,21,1049,Ian Baker-Finch,0.5,71.25,71.75
1989,74,21,1390,Buddy Gardner,0.5,71.15,71.65
1989,77,22,1975,Tom Purtzer,0.48,71.7,72.18
1989,77,22,2186,Brian Tennyson,0.48,71.24,71.72
1989,79,23,1014,Fulton Allem,0.44,71.33,71.77
1989,79,23,2167,Mike Sullivan,0.44,71.62,72.06
1989,81,26,1557,John Inman,0.4,71.19,71.59
1989,82,26,2267,D.A. Weibring,0.38,71.7,72.08
1989,83,26,1559,Hale Irwin,0.37,71.54,71.91
1989,84,26,1468,Gary Hallberg,0.36,71.47,71.83
1989,84,26,2246,Duffy Waldorf,0.36,71.25,71.61
1989,86,28,1444,Ken Green,0.32,71.78,72.1
1989,86,28,1941,Tom Pernice Jr.,0.32,71.0,71.32
1989,88,28,1766,Billy Mayfair,0.3,71.51,71.81
1989,89,28,1443,Hubert Green,0.29,71.64,71.93
1989,89,28,1507,Webb Heintzelman,0.29,71.16,71.45
1989,91,28,2007,Larry Rinker,0.27,71.61,71.88
1989,92,28,2087,Don Shirey Jr.,0.26,71.18,71.44
1989,93,28,1457,Jay Haas,0.25,71.7,71.95
1989,93,28,2023,Clarence Rose,0.25,71.65,71.9
1989,95,28,1522,Lon Hinkle,0.24,71.23,71.47
1989,95,28,2190,Doug Tewell,0.24,71.88,72.12
1989,95,28,2225,Howard Twitty,0.24,71.47,71.71
1989,98,28,1093,Ronnie Black,0.22,71.55,71.77
1989,98,28,2241,Bobby Wadkins,0.22,71.59,71.81
1989,100,29,1006,John Adams,0.21,71.38,71.59
1989,101,30,1414,Bob Gilder,0.18,71.9,72.08
1989,101,30,2185,Lance Ten Broeck,0.18,71.42,71.6
1989,103,30,1154,Bill Buttner,0.17,71.41,71.58
1989,103,30,1846,Jodie Mudd,0.17,71.63,71.8
1989,105,31,1469,Dan Halldorson,0.14,71.51,71.65
1989,106,33,1106,Jim Booros,0.1,71.48,71.58
1989,106,33,1790,Pat McGowan,0.1,71.07,71.17
1989,106,33,2041,Bill Sander,0.1,71.64,71.74
1989,106,33,2195,Leonard Thompson,0.1,71.71,71.81
1989,110,33,1030,Isao Aoki,0.09,72.28,72.37
1989,111,33,1355,Raymond Floyd,0.08,72.24,72.32
1989,112,36,1203,Russ Cochran,0.05,71.6,71.65
1989,113,36,6284,Jim Hallet,0.04,71.76,71.8
1989,113,36,1723,Andrew Magee,0.04,71.82,71.86
1989,115,42,1033,George Archer,-0.03,72.02,71.99
1989,115,42,1168,David Canipe,-0.03,71.62,71.59
1989,117,45,1024,Billy Andrade,-0.05,71.77,71.72
1989,117,45,1200,Keith Clearwater,-0.05,71.78,71.73
1989,119,47,1151,Clark Burroughs,-0.06,71.5,71.44
1989,120,47,1303,Bob Eastwood,-0.07,71.85,71.78
1989,120,47,1510,Nolan Henke,-0.07,71.41,71.34
1989,120,47,1641,Gary Koch,-0.07,72.15,72.08
1989,123,48,1777,John McComish,-0.11,71.6,71.49
1989,124,49,1096,Phil Blackmar,-0.12,72.2,72.08
1989,124,49,1938,David Peoples,-0.12,71.3,71.18
1989,126,49,1157,Tom Byrum,-0.13,72.07,71.94
1989,126,49,1499,Mark Hayes,-0.13,71.83,71.7
1989,128,49,1201,Lennie Clements,-0.15,71.73,71.58
1989,128,49,1553,John Huston,-0.15,72.17,72.02
1989,128,49,1701,Bob Lohr,-0.15,72.01,71.86
1989,131,49,1755,Dick Mast,-0.16,71.78,71.62
1989,132,50,1877,Tim Norris,-0.17,71.81,71.64
1989,133,50,1197,Bobby Clampett,-0.18,71.85,71.67
1989,133,50,2095,Larry Silveira,-0.18,71.61,71.43
1989,135,54,1068,Andy Bean,-0.23,72.45,72.22
1989,135,54,1931,Rick Pearson,-0.23,71.71,71.48
1989,137,56,1132,Mark Brooks,-0.27,72.0,71.73
1989,137,56,1282,Trevor Dodds,-0.27,71.43,71.16
1989,139,56,1323,Brad Fabel,-0.3,71.97,71.67
1989,139,56,1773,Ronnie McCann,-0.3,71.47,71.17
1989,141,57,1361,Dan Forsman,-0.32,72.17,71.85
1989,141,57,2090,Tom Sieckmann,-0.32,72.36,72.04
1989,141,57,2239,Scott Verplank,-0.32,72.34,72.02
1989,144,57,1156,Curt Byrum,-0.33,72.03,71.7
1989,145,61,1662,Greg Ladehoff,-0.36,71.61,71.25
1989,146,62,1571,Barry Jaeckel,-0.39,71.81,71.42
1989,146,62,2148,Ray Stewart,-0.39,72.17,71.78
1989,148,67,1487,Jeff Hart,-0.43,71.59,71.16
1989,149,67,1310,Dave Eichelberger,-0.46,72.2,71.74
1989,149,67,1381,Fred Funk,-0.46,71.86,71.4
1989,151,67,2322,Richard Zokol,-0.47,72.31,71.84
1989,152,67,1935,Calvin Peete,-0.48,72.45,71.97
1989,153,68,1320,Bob Estes,-0.49,71.91,71.42
1989,153,68,2201,Jim Thorpe,-0.49,71.95,71.46
1989,155,69,2196,Robert Thompson,-0.54,72.13,71.59
1989,156,73,1307,Joel Edwards,-0.55,71.98,71.43
1989,157,76,1550,Ed Humenik,-0.57,72.03,71.46
1989,158,77,1261,Jay Delsing,-0.59,71.75,71.16
1989,158,77,2094,Tony Sills,-0.59,72.14,71.55
1989,160,82,1614,Jack Kay Jr.,-0.66,72.35,71.69
1989,161,83,1533,P.H. Horgan III,-0.68,72.19,71.51
1989,162,87,1489,Steve Hart,-0.74,72.22,71.48
1989,162,87,1952,Billy Pierot,-0.74,72.27,71.53
1989,164,87,1374,Robin Freeman,-0.75,72.05,71.3
1989,164,87,1495,Morris Hatalsky,-0.75,73.13,72.38
1989,164,87,2292,Bob Wolcott,-0.75,72.17,71.42
1989,167,89,1162,Rex Caldwell,-0.76,72.3,71.54
1989,167,89,2222,Billy Tuten,-0.76,72.25,71.49
1989,169,89,1813,Mike Miles,-0.82,72.1,71.28
1989,170,93,1086,Roy Biancalana,-0.87,72.4,71.53
1989,171,98,1248,Rick Dalpos,-0.92,72.19,71.27
1989,172,102,1061,Ray Barr Jr.,-0.93,72.25,71.32
1989,173,102,1884,Mac O'Grady,-0.94,72.43,71.49
1989,174,102,1448,Tony Grimes,-0.95,72.57,71.62
1989,175,103,1992,Don Reese,-1.0,72.64,71.64
1989,176,117,1984,Sam Randolph,-1.1,72.66,71.56
1989,177,121,2224,Greg Twiggs,-1.14,73.42,72.28
1989,178,126,1078,Jim Benepe,-1.2,73.26,72.06
1989,178,126,1925,Jerry Pate,-1.2,73.48,72.28
1989,180,130,2261,Doug Weaver,-1.27,72.77,71.5
1989,181,139,1626,Karl Kimball,-1.46,72.85,71.39
1989,182,139,2294,Willie Wood,-1.47,73.41,71.94
1989,183,139,1150,George Burns,-1.48,73.43,71.95
1989,184,159,1564,David Jackson,-1.65,72.78,71.13
1989,185,166,1685,J.L. Lewis,-1.72,72.85,71.13
1989,186,169,1112,Charlie Bowles,-1.8,73.35,71.55
1993,1,0,1876,Greg Norman,2.59,69.48,72.07
1993,2,0,1968,Nick Price,2.08,69.75,71.83
1993,3,0,1378,David Frost,1.78,70.12,71.9
1993,4,0,2146,Payne Stewart,1.75,70.1,71.85
1993,5,0,1042,Paul Azinger,1.64,70.4,72.04
1993,6,0,1226,Fred Couples,1.6,70.42,72.02
1993,7,0,1633,Tom Kite,1.51,70.13,71.64
1993,8,0,1928,Corey Pavin,1.46,70.27,71.73
1993,9,0,2321,Fuzzy Zoeller,1.38,70.39,71.77
1993,10,0,1837,Gil Morgan,1.31,70.05,71.36
1993,11,0,1313,Steve Elkington,1.3,70.31,71.61
1993,12,0,1331,Rick Fehr,1.29,70.4,71.69
1993,13,0,1783,Mark McCumber,1.28,70.61,71.89
1993,14,0,1577,Lee Janzen,1.24,70.91,72.15
1993,14,0,1823,Larry Mize,1.24,70.55,71.79
1993,16,0,1677,Tom Lehman,1.17,70.67,71.84
1993,16,0,2256,Tom Watson,1.17,70.84,72.01
1993,18,0,1724,Jeff Maggert,1.13,70.67,71.8
1993,19,0,2099,Scott Simpson,1.12,70.82,71.94
1993,20,0,1527,Scott Hoch,1.11,70.49,71.6
1993,21,0,1320,Bob Estes,1.1,70.68,71.78
1993,22,0,1418,Bill Glasson,1.08,70.46,71.54
1993,23,0,1475,Donnie Hammond,1.07,70.84,71.91
1993,23,0,1559,Hale Irwin,1.07,70.66,71.73
1993,23,0,1706,Davis Love III,1.07,70.58,71.65
1993,26,0,1457,Jay Haas,1.04,70.71,71.75
1993,27,0,1200,Keith Clearwater,1.0,70.73,71.73
1993,27,0,1569,Peter Jacobsen,1.0,70.95,71.95
1993,29,0,1306,David Edwards,0.99,70.47,71.46
1993,29,0,2159,Curtis Strange,0.99,70.72,71.71
1993,31,0,1361,Dan Forsman,0.97,70.67,71.64
1993,32,0,1219,John Cook,0.95,70.9,71.85
1993,33,0,1648,Billy Kratzert,0.94,70.83,71.77
1993,34,0,1553,John Huston,0.87,70.74,71.61
1993,35,0,2101,Joey Sindelar,0.84,71.49,72.33
1993,36,0,1797,Rocco Mediate,0.82,71.11,71.93
1993,36,0,2010,Loren Roberts,0.82,70.84,71.66
1993,38,0,1495,Morris Hatalsky,0.81,71.05,71.86
1993,39,0,1161,Mark Calcavecchia,0.8,71.11,71.91
1993,40,0,1132,Mark Brooks,0.79,71.12,71.91
1993,40,0,1682,Wayne Levi,0.79,71.09,71.88
1993,42,0,1072,Chip Beck,0.77,71.33,72.1
1993,43,0,1701,Bob Lohr,0.76,70.95,71.71
1993,44,0,1203,Russ Cochran,0.73,70.89,71.62
1993,44,0,6090,Jim McGovern,0.73,71.15,71.88
1993,46,0,1329,Brad Faxon,0.72,71.17,71.89
1993,47,0,2133,Craig Stadler,0.71,71.19,71.9
1993,48,0,2279,Mark Wiebe,0.7,71.16,71.86
1993,49,0,1201,Lennie Clements,0.63,70.89,71.52
1993,50,0,2294,Willie Wood,0.62,71.3,71.92
1993,51,0,1381,Fred Funk,0.61,71.08,71.69
1993,51,0,2225,Howard Twitty,0.61,71.16,71.77
1993,53,0,1920,Craig Parry,0.58,71.44,72.02
1993,53,0,2267,D.A. Weibring,0.58,71.05,71.63
1993,55,0,1014,Fulton Allem,0.57,71.24,71.81
1993,55,0,1024,Billy Andrade,0.57,71.54,72.11
1993,55,0,1690,Bruce Lietzke,0.57,70.88,71.45
1993,55,0,1945,Kenny Perry,0.57,71.26,71.83
1993,59,0,6124,Patrick Burke,0.55,71.68,72.23
1993,60,0,1971,Dillard Pruitt,0.52,71.16,71.68
1993,61,0,1143,Brad Bryant,0.51,71.31,71.82
1993,61,0,1385,Jim Gallagher Jr.,0.51,71.33,71.84
1993,63,0,1353,Bruce Fleisher,0.5,71.26,71.76
1993,63,0,6575,Dudley Hart,0.5,71.59,72.09
1993,63,0,2214,Kirk Triplett,0.5,71.31,71.81
1993,66,0,1771,Blaine McCallister,0.49,71.0,71.49
1993,66,0,1887,Mark O'Meara,0.49,71.27,71.76
1993,68,0,1510,Nolan Henke,0.46,71.32,71.78
1993,69,0,1261,Jay Delsing,0.45,71.42,71.87
1993,69,0,1607,Brian Kamm,0.45,71.18,71.63
1993,69,0,2190,Doug Tewell,0.45,71.65,72.1
1993,72,0,1197,Bobby Clampett,0.44,71.48,71.92
1993,72,0,1766,Billy Mayfair,0.44,71.16,71.6
1993,74,0,1196,Brian Claar,0.43,71.18,71.61
1993,75,0,1926,Steve Pate,0.41,71.22,71.63
1993,76,0,2100,Tim Simpson,0.4,71.32,71.72
1993,77,0,1235,Ben Crenshaw,0.37,71.53,71.9
1993,78,0,1958,Dan Pohl,0.36,71.44,71.8
1993,79,0,1707,Steve Lowery,0.33,71.31,71.64
1993,80,0,6197,Michael Allen,0.3,71.82,72.12
1993,80,0,1723,Andrew Magee,0.3,71.35,71.65
1993,80,0,1755,Dick Mast,0.3,71.64,71.94
1993,80,0,2224,Greg Twiggs,0.3,71.58,71.88
1993,84,0,1185,Brandel Chamblee,0.29,71.48,71.77
1993,84,0,1736,Roger Maltbie,0.29,71.24,71.53
1993,84,0,2242,Lanny Wadkins,0.29,71.13,71.42
1993,87,0,1060,Dave Barr,0.28,71.44,71.72
1993,87,0,1093,Ronnie Black,0.28,71.45,71.73
1993,87,0,1810,Phil Mickelson,0.28,71.61,71.89
1993,90,0,1550,Ed Humenik,0.27,71.63,71.9
1993,91,0,1098,Jay Don Blake,0.26,71.33,71.59
1993,91,0,6332,Neal Lancaster,0.26,71.5,71.76
