YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2013,1,0,21731,Freddie Jacobson,66.0,66,1
2013,2,0,6527,Steve Stricker,67.33,202,3
2013,3,0,24924,Bill Haas,67.5,405,6
2013,4,0,34098,Russell Henley,67.67,203,3
2013,5,0,25572,Graeme McDowell,67.75,271,4
2013,6,0,33141,Keegan Bradley,67.82,746,11
2013,7,0,24399,Scott Gardiner,68.0,136,2
2013,7,0,24490,George McNeill,68.0,340,5
2013,7,0,24502,Adam Scott,68.0,408,6
2013,10,0,24361,Pat Perez,68.33,410,6
2013,10,0,21878,Mark Wilson,68.33,205,3
2013,12,0,27408,Martin Kaymer,68.4,342,5
2013,13,0,25444,Justin Hicks,68.5,411,6
2013,13,0,22046,Geoff Ogilvy,68.5,137,2
2013,15,0,34046,Jordan Spieth,68.6,343,5
2013,16,0,2206,David Toms,68.67,206,3
2013,16,0,8793,Tiger Woods,68.67,206,3
2013,18,0,29221,Webb Simpson,68.7,687,10
2013,19,0,26476,Chez Reavie,68.71,481,7
2013,20,0,27330,Josh Teater,68.75,275,4
2013,20,0,20396,Lee Westwood,68.75,275,4
2013,22,0,23108,Matt Kuchar,68.88,551,8
2013,23,0,28259,Sangmoon Bae,68.89,620,9
2013,24,0,10809,Jim Furyk,69.0,207,3
2013,24,0,35539,Luke Guthrie,69.0,552,8
2013,24,0,26300,Matt Jones,69.0,276,4
2013,24,0,27936,Martin Laird,69.0,207,3
2013,24,0,22056,Cameron Percy,69.0,207,3
2013,29,0,34360,Patrick Reed,69.14,484,7
2013,29,0,22405,Justin Rose,69.14,484,7
2013,29,0,26289,Boo Weekley,69.14,484,7
2013,32,0,31202,William McGirt,69.2,346,5
2013,32,0,30163,Henrik Norlander,69.2,346,5
2013,34,0,1320,Bob Estes,69.25,277,4
2013,34,0,24358,Robert Garrigus,69.25,277,4
2013,34,0,28092,D.H. Lee,69.25,277,4
2013,37,0,23638,Brendon de Jonge,69.29,485,7
2013,38,0,28089,Jason Day,69.38,555,8
2013,39,0,19970,Robert Karlsson,69.5,139,2
2013,40,0,32200,Roberto Castro,69.6,348,5
2013,41,0,24494,Erik Compton,69.67,627,9
2013,41,0,30925,Dustin Johnson,69.67,418,6
2013,41,0,24024,Zach Johnson,69.67,418,6
2013,41,0,34409,David Lingmerth,69.67,418,6
2013,41,0,23497,Tag Ridings,69.67,418,6
2013,46,0,32102,Rickie Fowler,69.75,558,8
2013,47,0,33869,Eric Meierdierks,69.8,349,5
2013,47,0,27214,Kevin Streelman,69.8,349,5
2013,49,0,32366,Kevin Chappell,69.83,419,6
2013,49,0,23409,James Driscoll,69.83,419,6
2013,49,0,10860,Justin Leonard,69.83,419,6
2013,52,0,28500,Martin Flores,69.86,489,7
2013,53,0,23983,Luke Donald,69.88,559,8
2013,54,0,25274,Steven Bowditch,70.0,280,4
2013,54,0,29479,Scott Brown,70.0,70,1
2013,54,0,20848,Ángel Cabrera,70.0,490,7
2013,54,0,30750,Tommy Gainey,70.0,280,4
2013,54,0,19846,Brian Gay,70.0,140,2
2013,54,0,27644,Brian Harman,70.0,490,7
2013,54,0,21961,Charles Howell III,70.0,280,4
2013,54,0,30926,Chris Kirk,70.0,70,1
2013,54,0,35139,Richard Lee,70.0,280,4
2013,54,0,27129,Luke List,70.0,210,3
2013,54,0,10423,Mike Weir,70.0,490,7
2013,54,0,20160,Charlie Wi,70.0,560,8
2013,66,0,20098,Stuart Appleby,70.1,701,10
2013,67,0,28679,Fabián Gómez,70.13,561,8
2013,68,0,8725,Tom Gillis,70.14,491,7
2013,69,0,30852,Ryo Ishikawa,70.17,421,6
2013,69,0,24781,Hunter Mahan,70.17,421,6
2013,71,0,33461,Morgan Hoffmann,70.25,281,4
2013,71,0,29420,Billy Horschel,70.25,562,8
2013,73,0,12716,Charley Hoffman,70.38,563,8
2013,74,0,21209,Sergio Garcia,70.4,352,5
2013,74,0,23353,J.J. Henry,70.4,352,5
2013,74,0,27933,John Merrick,70.4,352,5
2013,74,0,10213,Dicky Pride,70.4,352,5
2013,78,0,6522,Ernie Els,70.43,493,7
2013,78,0,25804,Bubba Watson,70.43,493,7
2013,80,0,34021,Bud Cauley,70.5,423,6
2013,80,0,20104,Ken Duke,70.5,282,4
2013,80,0,29518,Brendan Steele,70.5,282,4
2013,80,0,23325,Vaughn Taylor,70.5,282,4
2013,80,0,32150,Michael Thompson,70.5,141,2
2013,80,0,28310,Lee Williams,70.5,423,6
2013,86,0,20572,Rod Pampling,70.6,353,5
2013,86,0,24138,Ian Poulter,70.6,353,5
2013,86,0,28780,Nicholas Thompson,70.6,353,5
2013,89,0,31323,Gary Woodland,70.63,565,8
2013,90,0,23800,Bryce Molder,70.67,212,3
2013,91,0,27436,Graham DeLaet,70.7,707,10
2013,92,0,27503,Steve LeBrun,70.75,283,4
2013,92,0,28237,Rory McIlroy,70.75,283,4
2013,92,0,27963,Chris Stroud,70.75,283,4
2013,95,0,6567,Vijay Singh,70.8,354,5
2013,96,0,1116,Michael Bradley,70.83,425,6
2013,96,0,34099,Harris English,70.83,425,6
2013,98,0,23621,Rory Sabbatini,70.86,496,7
2013,99,0,26497,Casey Wittenberg,70.88,567,8
2013,100,0,20229,Stewart Cink,71.0,426,6
2013,100,0,22621,Ben Curtis,71.0,142,2
2013,100,0,29740,Brad Fritsch,71.0,497,7
2013,100,0,32448,James Hahn,71.0,426,6
2013,100,0,22792,Peter Hanson,71.0,142,2
2013,100,0,34174,John Huh,71.0,355,5
2013,100,0,1810,Phil Mickelson,71.0,710,10
2013,100,0,25818,Scott Piercy,71.0,71,1
2013,100,0,26679,Kevin Stadler,71.0,355,5
2013,100,0,21528,Henrik Stenson,71.0,142,2
2013,100,0,34431,Robert Streb,71.0,355,5
2013,111,0,22806,Doug LaBelle II,71.2,356,5
2013,111,0,34261,Scott Langley,71.2,356,5
2013,113,0,24357,K.J. Choi,71.25,285,4
2013,114,0,26758,David Hearn,71.29,499,7
2013,115,0,30711,Colt Knost,71.33,428,6
2013,115,0,30944,Jason Kokrak,71.33,428,6
2013,115,0,29289,S.Y. Noh,71.33,214,3
2013,115,0,27095,Nick Watney,71.33,428,6
2013,119,0,21099,David Lynn,71.4,357,5
2013,120,0,21753,Brian Davis,71.43,500,7
2013,120,0,32698,Bobby Gates,71.43,500,7
2013,122,0,27649,Brandt Snedeker,71.44,643,9
2013,123,0,20593,Greg Chalmers,71.5,286,4
2013,123,0,1724,Jeff Maggert,71.5,286,4
2013,123,0,26331,Charl Schwartzel,71.5,143,2
2013,123,0,33418,Shawn Stefani,71.5,286,4
2013,127,0,30110,Kyle Stanley,71.6,358,5
2013,128,0,26851,Marc Leishman,71.63,573,8
2013,128,0,31560,Brian Stuard,71.63,573,8
2013,130,0,27895,Jonas Blixt,71.67,430,6
2013,130,0,25686,Jason Dufner,71.67,215,3
2013,130,0,37273,Derek Ernst,71.67,215,3
2013,130,0,28475,Jeff Overton,71.67,430,6
2013,134,0,27120,Troy Matteson,71.71,502,7
2013,135,0,24507,Jason Bohn,71.75,287,4
2013,135,0,23135,Tim Clark,71.75,287,4
2013,135,0,31557,Jim Herman,71.75,287,4
2013,135,0,12782,Tim Herron,71.75,287,4
2013,135,0,8075,Jerry Kelly,71.75,287,4
2013,135,0,24140,Sean O'Hair,71.75,287,4
2013,135,0,22913,John Rollins,71.75,574,8
2013,135,0,27770,Camilo Villegas,71.75,574,8
2013,143,0,33419,Cameron Tringale,71.83,431,6
2013,144,0,32334,Charlie Beljan,72.0,504,7
2013,144,0,36884,Ben Kohles,72.0,504,7
2013,144,0,25240,D.A. Points,72.0,360,5
2013,144,0,25562,Andres Romero,72.0,432,6
2013,144,0,30692,Scott Stallings,72.0,216,3
2013,149,0,25336,Alistair Presnell,72.13,577,8
2013,150,0,12510,Chad Campbell,72.2,361,5
2013,151,0,25834,Daniel Summerhays,72.22,650,9
2013,152,0,20766,Padraig Harrington,72.25,289,4
2013,153,0,10885,Robert Allenby,72.33,217,3
2013,153,0,22371,Aaron Baddeley,72.33,217,3
2013,153,0,28455,Will Claxton,72.33,434,6
2013,153,0,23320,Ryan Palmer,72.33,217,3
2013,153,0,20645,John Senden,72.33,217,3
2013,153,0,29425,Andrew Svoboda,72.33,434,6
2013,159,0,27556,Ted Potter Jr.,72.43,507,7
2013,160,0,6004,Stephen Ames,72.5,290,4
2013,161,0,28135,Aaron Watkins,72.57,508,7
2013,162,0,20691,Greg Owen,72.6,363,5
2013,163,0,6573,Brandt Jobe,72.67,218,3
2013,164,0,24846,Ricky Barnes,72.75,582,8
2013,165,0,25900,Lucas Glover,72.8,364,5
2013,165,0,23788,D.J. Trahan,72.8,364,5
2013,167,0,23452,Nicolas Colsaerts,73.0,365,5
2013,167,0,22295,Darron Stiles,73.0,219,3
2013,169,0,22378,Trevor Immelman,73.33,220,3
2013,169,0,26596,Ryan Moore,73.33,220,3
2013,171,0,22961,David Mathis,73.38,587,8
2013,172,0,25632,Jimmy Walker,73.5,147,2
2013,173,0,23623,Bo Van Pelt,73.6,368,5
2013,174,0,23541,Ben Crane,73.67,221,3
2013,174,0,28307,Matt Every,73.67,442,6
2013,174,0,20443,Jin Park,73.67,221,3
2013,174,0,26951,Johnson Wagner,73.67,221,3
2013,178,0,24227,Justin Bolli,74.17,445,6
2013,179,0,24663,Y.E. Yang,74.5,298,4
2014,1,0,34265,Will Wilcox,67.33,202,3
2014,2,0,27095,Nick Watney,67.5,135,2
2014,3,0,23320,Ryan Palmer,67.6,338,5
2014,4,0,27436,Graham DeLaet,67.8,339,5
2014,5,0,27963,Chris Stroud,68.0,476,7
2014,6,0,30925,Dustin Johnson,68.33,205,3
2014,7,0,36689,Brooks Koepka,68.4,342,5
2014,8,0,10809,Jim Furyk,68.57,480,7
2014,9,0,22405,Justin Rose,68.71,481,7
2014,9,0,34431,Robert Streb,68.71,481,7
2014,11,0,20498,Briny Baird,69.0,207,3
2014,11,0,34099,Harris English,69.0,552,8
2014,11,0,24358,Robert Garrigus,69.0,276,4
2014,11,0,23108,Matt Kuchar,69.0,690,10
2014,11,0,24502,Adam Scott,69.0,414,6
2014,11,0,34046,Jordan Spieth,69.0,621,9
2014,11,0,25834,Daniel Summerhays,69.0,483,7
2014,11,0,2206,David Toms,69.0,414,6
2014,19,0,20645,John Senden,69.25,554,8
2014,20,0,25572,Graeme McDowell,69.33,416,6
2014,20,0,6567,Vijay Singh,69.33,208,3
2014,20,0,31560,Brian Stuard,69.33,416,6
2014,23,0,32102,Rickie Fowler,69.4,694,10
2014,24,0,26956,Bronson La'Cassie,69.5,139,2
2014,24,0,28475,Jeff Overton,69.5,278,4
2014,24,0,24138,Ian Poulter,69.5,278,4
2014,24,0,26679,Kevin Stadler,69.5,139,2
2014,24,0,27064,Jhonattan Vegas,69.5,278,4
2014,29,0,25804,Bubba Watson,69.56,626,9
2014,30,0,33461,Morgan Hoffmann,69.64,766,11
2014,31,0,26758,David Hearn,69.67,418,6
2014,31,0,29478,Kevin Kisner,69.67,209,3
2014,31,0,24490,George McNeill,69.67,209,3
2014,34,0,21731,Freddie Jacobson,69.71,488,7
2014,34,0,33122,Russell Knox,69.71,488,7
2014,36,0,28500,Martin Flores,69.75,279,4
2014,36,0,8075,Jerry Kelly,69.75,558,8
2014,36,0,32839,Hideki Matsuyama,69.75,279,4
2014,39,0,27408,Martin Kaymer,69.8,349,5
2014,39,0,27466,Spencer Levin,69.8,349,5
2014,41,0,23353,J.J. Henry,69.83,419,6
2014,41,0,27770,Camilo Villegas,69.83,419,6
2014,43,0,12510,Chad Campbell,69.86,489,7
2014,44,0,32448,James Hahn,69.88,559,8
2014,45,0,32366,Kevin Chappell,70.0,560,8
2014,45,0,28089,Jason Day,70.0,140,2
2014,45,0,21209,Sergio Garcia,70.0,350,5
2014,45,0,34098,Russell Henley,70.0,140,2
2014,45,0,29420,Billy Horschel,70.0,420,6
2014,45,0,33418,Shawn Stefani,70.0,280,4
2014,45,0,21528,Henrik Stenson,70.0,420,6
2014,45,0,33419,Cameron Tringale,70.0,770,11
2014,45,0,26289,Boo Weekley,70.0,210,3
2014,45,0,25349,Tim Wilkinson,70.0,420,6
2014,55,0,22913,John Rollins,70.13,561,8
2014,56,0,25720,Chad Collins,70.17,421,6
2014,56,0,34261,Scott Langley,70.17,421,6
2014,58,0,23541,Ben Crane,70.2,351,5
2014,58,0,22621,Ben Curtis,70.2,351,5
2014,60,0,23638,Brendon de Jonge,70.25,562,8
2014,60,0,25444,Justin Hicks,70.25,562,8
2014,60,0,31202,William McGirt,70.25,843,12
2014,60,0,28486,Michael Putnam,70.25,562,8
2014,60,0,27214,Kevin Streelman,70.25,281,4
2014,65,0,34360,Patrick Reed,70.29,492,7
2014,66,0,21961,Charles Howell III,70.33,211,3
2014,66,0,30944,Jason Kokrak,70.33,211,3
2014,66,0,29461,Jamie Lovemark,70.33,422,6
2014,66,0,31323,Gary Woodland,70.33,211,3
2014,70,0,33141,Keegan Bradley,70.38,563,8
2014,71,0,24925,Jonathan Byrd,70.4,352,5
2014,71,0,25364,Paul Casey,70.4,352,5
2014,71,0,27556,Ted Potter Jr.,70.4,352,5
2014,71,0,27649,Brandt Snedeker,70.4,704,10
2014,75,0,30927,Brendon Todd,70.43,493,7
2014,76,0,25632,Jimmy Walker,70.44,634,9
2014,77,0,12716,Charley Hoffman,70.5,564,8
2014,77,0,28237,Rory McIlroy,70.5,282,4
2014,77,0,30110,Kyle Stanley,70.5,564,8
2014,77,0,29518,Brendan Steele,70.5,423,6
2014,77,0,24663,Y.E. Yang,70.5,705,10
2014,82,0,29222,Billy Hurley III,70.57,494,7
2014,83,0,25274,Steven Bowditch,70.6,353,5
2014,83,0,30852,Ryo Ishikawa,70.6,706,10
2014,85,0,25191,Gonzalo Fernandez-Castaño,70.63,565,8
2014,86,0,32200,Roberto Castro,70.67,212,3
2014,86,0,30926,Chris Kirk,70.67,212,3
2014,86,0,32150,Michael Thompson,70.67,424,6
2014,86,0,26951,Johnson Wagner,70.67,212,3
2014,90,0,10860,Justin Leonard,70.75,566,8
2014,90,0,24361,Pat Perez,70.75,283,4
2014,92,0,27141,J.B. Holmes,70.78,637,9
2014,93,0,20098,Stuart Appleby,70.8,354,5
2014,93,0,26851,Marc Leishman,70.8,354,5
2014,93,0,35300,Andrew Loupe,70.8,354,5
2014,96,0,29926,Danny Lee,70.83,425,6
2014,96,0,33413,Ben Martin,70.83,425,6
2014,98,0,23623,Bo Van Pelt,70.86,496,7
2014,99,0,24494,Erik Compton,70.88,567,8
2014,100,0,35539,Luke Guthrie,70.89,638,9
2014,101,0,27895,Jonas Blixt,71.0,213,3
2014,101,0,20229,Stewart Cink,71.0,213,3
2014,101,0,24924,Bill Haas,71.0,426,6
2014,101,0,27644,Brian Harman,71.0,852,12
2014,101,0,34174,John Huh,71.0,213,3
2014,101,0,26300,Matt Jones,71.0,142,2
2014,101,0,25240,D.A. Points,71.0,426,6
2014,101,0,23621,Rory Sabbatini,71.0,426,6
2014,101,0,26331,Charl Schwartzel,71.0,142,2
2014,101,0,28780,Nicholas Thompson,71.0,497,7
2014,111,0,34264,Hudson Swafford,71.13,569,8
2014,112,0,35541,John Peterson,71.14,498,7
2014,113,0,10885,Robert Allenby,71.17,427,6
2014,114,0,27936,Martin Laird,71.2,356,5
2014,115,0,23983,Luke Donald,71.25,285,4
2014,115,0,20104,Ken Duke,71.25,285,4
2014,115,0,1810,Phil Mickelson,71.25,285,4
