YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
2013,41,0,27330,Josh Teater,52.98,599953.0,113251
2013,43,0,32366,Kevin Chappell,52.97,656712.0,123987
2013,43,0,20691,Greg Owen,52.97,597529.0,112797
2013,43,0,22913,John Rollins,52.97,624647.0,117930
2013,46,0,27408,Martin Kaymer,52.9,355875.0,67278
2013,47,0,30926,Chris Kirk,52.88,749882.0,141813
2013,48,0,32698,Bobby Gates,52.85,347660.0,65786
2013,48,0,26679,Kevin Stadler,52.85,626965.0,118641
2013,50,0,34098,Russell Henley,52.8,593294.0,112359
2013,51,0,29479,Scott Brown,52.76,545729.0,103434
2013,51,0,24781,Hunter Mahan,52.76,652188.0,123603
2013,53,0,37273,Derek Ernst,52.75,444018.0,84180
2013,54,0,27936,Martin Laird,52.74,533781.0,101208
2013,55,0,30852,Ryo Ishikawa,52.63,502763.0,95528
2013,56,0,22371,Aaron Baddeley,52.61,587101.0,111595
2013,57,0,24494,Erik Compton,52.6,570658.0,108492
2013,58,0,27095,Nick Watney,52.59,708544.0,134735
2013,59,0,12716,Charley Hoffman,52.56,710649.0,135214
2013,59,0,28475,Jeff Overton,52.56,680668.0,129505
2013,61,0,22056,Cameron Percy,52.55,495996.0,94377
2013,62,0,26289,Boo Weekley,52.54,731921.0,139315
2013,63,0,30163,Henrik Norlander,52.53,533322.0,101536
2013,64,0,20396,Lee Westwood,52.52,479167.0,91229
2013,65,0,27503,Steve LeBrun,52.5,492483.0,93805
2013,66,0,23788,D.J. Trahan,52.48,333564.0,63558
2013,67,0,6522,Ernie Els,52.47,439278.0,83714
2013,68,0,22792,Peter Hanson,52.43,275191.0,52483
2013,68,0,27120,Troy Matteson,52.43,553091.0,105484
2013,70,0,21528,Henrik Stenson,52.41,398648.0,76068
2013,71,0,28780,Nicholas Thompson,52.4,785334.0,149885
2013,72,0,20229,Stewart Cink,52.39,518428.0,98960
2013,72,0,32448,James Hahn,52.39,639136.0,121998
2013,72,0,20766,Padraig Harrington,52.39,307294.0,58659
2013,72,0,25345,Carl Pettersson,52.39,583529.0,111374
2013,76,0,29420,Billy Horschel,52.35,770556.0,147187
2013,77,0,26851,Marc Leishman,52.34,557352.0,106479
2013,78,0,28307,Matt Every,52.29,742987.0,142093
2013,79,0,27770,Camilo Villegas,52.26,558666.0,106899
2013,80,0,28259,Sangmoon Bae,52.25,636462.0,121811
2013,81,0,21209,Sergio Garcia,52.19,429951.0,82376
2013,81,0,27214,Kevin Streelman,52.19,601653.0,115281
2013,83,0,1810,Phil Mickelson,52.18,530456.0,101657
2013,84,0,6573,Brandt Jobe,52.16,477517.0,91555
2013,85,0,12510,Chad Campbell,52.15,644659.0,123606
2013,86,0,30750,Tommy Gainey,52.14,659348.0,126457
2013,86,0,27644,Brian Harman,52.14,697718.0,133811
2013,88,0,24361,Pat Perez,52.11,607120.0,116510
2013,89,0,24924,Bill Haas,52.07,635469.0,122040
2013,90,0,24399,Scott Gardiner,52.04,473591.0,91011
2013,91,0,6567,Vijay Singh,52.02,425191.0,81740
2013,92,0,29518,Brendan Steele,51.96,716367.0,137880
2013,93,0,20645,John Senden,51.95,581283.0,111896
2013,94,0,23409,James Driscoll,51.94,594188.0,114397
2013,95,0,22046,Geoff Ogilvy,51.89,417785.0,80511
2013,96,0,29221,Webb Simpson,51.83,610507.0,117786
2013,97,0,28679,Fabián Gómez,51.82,506749.0,97782
2013,98,0,21731,Freddie Jacobson,51.8,387168.0,74743
2013,98,0,23325,Vaughn Taylor,51.8,343233.0,66267
2013,100,0,34046,Jordan Spieth,51.79,593613.0,114629
2013,101,0,24490,George McNeill,51.76,554398.0,107118
2013,101,0,24663,Y.E. Yang,51.76,332902.0,64312
2013,103,0,25336,Alistair Presnell,51.72,417270.0,80680
2013,103,0,23623,Bo Van Pelt,51.72,509629.0,98542
2013,105,0,24846,Ricky Barnes,51.67,575174.0,111321
2013,106,0,27933,John Merrick,51.6,621443.0,120429
2013,107,0,32102,Rickie Fowler,51.59,541810.0,105023
2013,107,0,23353,J.J. Henry,51.59,675218.0,130878
2013,109,0,23108,Matt Kuchar,51.58,622863.0,120762
2013,110,0,23638,Brendon de Jonge,51.57,856778.0,166129
2013,111,0,34409,David Lingmerth,51.54,540520.0,104874
2013,112,0,35539,Luke Guthrie,51.5,606246.0,117713
2013,113,0,26596,Ryan Moore,51.49,516262.0,100269
2013,114,0,25686,Jason Dufner,51.48,521414.0,101290
2013,114,0,19970,Robert Karlsson,51.48,328081.0,63729
2013,116,0,28455,Will Claxton,51.41,502481.0,97746
2013,117,0,20098,Stuart Appleby,51.4,708053.0,137748
2013,118,0,27649,Brandt Snedeker,51.34,533547.0,103916
2013,119,0,34021,Bud Cauley,51.29,515962.0,100592
2013,120,0,10885,Robert Allenby,51.27,479485.0,93518
2013,121,0,12782,Tim Herron,51.25,388019.0,75710
2013,122,0,25834,Daniel Summerhays,51.19,727708.0,142163
2013,123,0,33419,Cameron Tringale,51.1,689156.0,134863
2013,124,0,34174,John Huh,51.08,670886.0,131353
2013,125,0,1320,Bob Estes,51.06,551301.0,107968
2013,126,0,25572,Graeme McDowell,51.03,326186.0,63918
2013,127,0,32200,Roberto Castro,51.02,756674.0,148295
2013,128,0,31202,William McGirt,51.01,633312.0,124147
2013,128,0,20572,Rod Pampling,51.01,316372.0,62026
2013,130,0,1116,Michael Bradley,50.96,375794.0,73736
2013,131,0,27895,Jonas Blixt,50.94,586265.0,115082
2013,131,0,8725,Tom Gillis,50.94,498218.0,97812
2013,133,0,6527,Steve Stricker,50.91,319132.0,62682
2013,134,0,23541,Ben Crane,50.88,457674.0,89950
2013,135,0,32150,Michael Thompson,50.87,466093.0,91619
2013,136,0,21878,Mark Wilson,50.78,424512.0,83596
2013,137,0,31560,Brian Stuard,50.77,552630.0,108839
2013,138,0,27556,Ted Potter Jr.,50.74,462080.0,91070
2013,139,0,24138,Ian Poulter,50.71,344995.0,68038
2013,140,0,25444,Justin Hicks,50.69,581893.0,114801
2013,141,0,26951,Johnson Wagner,50.66,471438.0,93060
2013,142,0,1724,Jeff Maggert,50.62,473730.0,93577
2013,143,0,22378,Trevor Immelman,50.61,557498.0,110165
2013,144,0,26476,Chez Reavie,50.54,569564.0,112690
2013,145,0,24024,Zach Johnson,50.51,580290.0,114885
2013,146,0,26497,Casey Wittenberg,50.49,537346.0,106430
2013,147,0,26758,David Hearn,50.46,659971.0,130780
2013,148,0,6004,Stephen Ames,50.38,356161.0,70690
2013,149,0,22806,Doug LaBelle II,50.32,501582.0,99687
2013,150,0,22961,David Mathis,50.26,525039.0,104458
2013,150,0,20160,Charlie Wi,50.26,574761.0,114357
2013,152,0,25240,D.A. Points,50.17,601681.0,119924
2013,153,0,23983,Luke Donald,50.12,411459.0,82093
2013,154,0,24357,K.J. Choi,50.04,553003.0,110519
2013,155,0,34261,Scott Langley,50.03,563012.0,112539
2013,156,0,20593,Greg Chalmers,50.02,631566.0,126267
2013,156,0,23135,Tim Clark,50.02,336834.0,67343
2013,158,0,28310,Lee Williams,50.01,439769.0,87934
2013,159,0,28092,D.H. Lee,49.96,495071.0,99093
2013,160,0,27963,Chris Stroud,49.84,697341.0,139904
2013,161,0,35139,Richard Lee,49.81,660467.0,132591
2013,162,0,24227,Justin Bolli,49.75,401875.0,80777
2013,163,0,24507,Jason Bohn,49.74,570709.0,114744
2013,163,0,36884,Ben Kohles,49.74,536931.0,107944
2013,163,0,22295,Darron Stiles,49.74,345216.0,69402
2013,166,0,21753,Brian Davis,49.6,723411.0,145835
2013,167,0,22621,Ben Curtis,49.53,413373.0,83467
2013,167,0,21099,David Lynn,49.53,518911.0,104775
2013,169,0,2206,David Toms,49.43,289247.0,58515
2013,170,0,20104,Ken Duke,49.41,639109.0,129337
2013,171,0,10809,Jim Furyk,49.36,573398.0,116167
2013,172,0,10860,Justin Leonard,49.35,640619.0,129801
2013,173,0,10423,Mike Weir,49.27,414383.0,84111
2013,174,0,8075,Jerry Kelly,49.22,545907.0,110916
2013,175,0,28135,Aaron Watkins,49.21,287528.0,58432
2013,176,0,10213,Dicky Pride,49.11,479001.0,97527
2013,177,0,23800,Bryce Molder,49.1,596037.0,121393
2013,178,0,19846,Brian Gay,48.96,570467.0,116520
2013,179,0,20443,Jin Park,48.86,366536.0,75014
2013,180,0,30711,Colt Knost,48.78,493670.0,101194
2014,1,0,30925,Dustin Johnson,56.3,387114.0,68761
2014,2,0,25804,Bubba Watson,55.75,516797.0,92700
2014,3,0,35300,Andrew Loupe,55.13,449495.0,81533
2014,4,0,27064,Jhonattan Vegas,54.99,579659.0,105411
2014,5,0,29461,Jamie Lovemark,54.91,409224.0,74530
2014,6,0,28237,Rory McIlroy,54.75,458776.0,83802
2014,7,0,32334,Charlie Beljan,54.73,609213.0,111316
2014,8,0,24358,Robert Garrigus,54.7,698358.0,127672
2014,9,0,27141,J.B. Holmes,54.54,768975.0,140994
2014,10,0,21961,Charles Howell III,54.49,869718.0,159617
2014,11,0,36689,Brooks Koepka,54.47,370679.0,68054
2014,12,0,25900,Lucas Glover,54.37,461482.0,84876
2014,13,0,34265,Will Wilcox,54.34,329269.0,60595
2014,14,0,24140,Sean O'Hair,54.29,598163.0,110182
2014,15,0,30944,Jason Kokrak,54.25,591053.0,108943
2014,16,0,34099,Harris English,54.12,654475.0,120920
2014,17,0,28089,Jason Day,54.0,293611.0,54374
2014,18,0,23320,Ryan Palmer,53.93,585787.0,108617
2014,19,0,31323,Gary Woodland,53.9,710246.0,131769
2014,20,0,27436,Graham DeLaet,53.89,581435.0,107897
2014,21,0,27936,Martin Laird,53.79,526401.0,97856
2014,21,0,24502,Adam Scott,53.79,495482.0,92114
2014,23,0,34431,Robert Streb,53.72,560658.0,104366
2014,24,0,26300,Matt Jones,53.7,562527.0,104750
2014,25,0,31557,Jim Herman,53.69,431546.0,80375
2014,26,0,29518,Brendan Steele,53.64,677798.0,126371
2014,27,0,33141,Keegan Bradley,53.54,625971.0,116906
2014,27,0,34264,Hudson Swafford,53.54,491080.0,91729
2014,29,0,20848,Ángel Cabrera,53.53,530770.0,99147
2014,30,0,37273,Derek Ernst,53.5,570425.0,106630
2014,31,0,30692,Scott Stallings,53.45,587385.0,109904
2014,32,0,25632,Jimmy Walker,53.43,659061.0,123348
2014,33,0,32333,Kevin Tway,53.38,408266.0,76490
2014,34,0,12716,Charley Hoffman,53.37,729843.0,136742
2014,35,0,29740,Brad Fritsch,53.3,320357.0,60106
2014,36,0,33461,Morgan Hoffmann,53.28,791927.0,148622
2014,37,0,34021,Bud Cauley,53.19,390820.0,73471
2014,37,0,30110,Kyle Stanley,53.19,643676.0,121004
2014,39,0,32102,Rickie Fowler,53.18,569750.0,107136
2014,40,0,30750,Tommy Gainey,53.16,512200.0,96349
2014,41,0,25274,Steven Bowditch,53.14,673125.0,126660
2014,42,0,1706,Davis Love III,53.11,572304.0,107756
2014,43,0,20229,Stewart Cink,53.09,671533.0,126497
2014,44,0,28500,Martin Flores,53.08,634021.0,119436
2014,45,0,29289,S.Y. Noh,52.99,673831.0,127170
2014,46,0,27120,Troy Matteson,52.95,413746.0,78146
2014,47,0,26851,Marc Leishman,52.93,593739.0,112180
2014,48,0,32839,Hideki Matsuyama,52.89,572109.0,108164
2014,49,0,27095,Nick Watney,52.86,493071.0,93286
2014,50,0,33418,Shawn Stefani,52.82,499315.0,94531
2014,51,0,25345,Carl Pettersson,52.8,720943.0,136543
2014,52,0,27330,Josh Teater,52.79,660599.0,125127
2014,53,0,25562,Andres Romero,52.76,629317.0,119278
2014,54,0,26329,Louis Oosthuizen,52.75,264832.0,50206
2014,55,0,26331,Charl Schwartzel,52.71,474204.0,89971
2014,56,0,28486,Michael Putnam,52.7,807857.0,153298
2014,57,0,22371,Aaron Baddeley,52.68,533410.0,101246
2014,57,0,27408,Martin Kaymer,52.68,413811.0,78547
2014,59,0,22378,Trevor Immelman,52.67,581483.0,110405
2014,60,0,25364,Paul Casey,52.63,379038.0,72019
2014,61,0,30852,Ryo Ishikawa,52.62,575953.0,109455
2014,62,0,29420,Billy Horschel,52.56,645623.0,122837
2014,63,0,24846,Ricky Barnes,52.52,657738.0,125224
2014,64,0,35732,Wes Roach,52.51,427193.0,81355
2014,64,0,27770,Camilo Villegas,52.51,734791.0,139932
2014,66,0,26679,Kevin Stadler,52.5,577315.0,109971
2014,67,0,23621,Rory Sabbatini,52.45,597266.0,113874
2014,68,0,24781,Hunter Mahan,52.4,657839.0,125535
2014,69,0,34360,Patrick Reed,52.37,634126.0,121087
2014,70,0,34098,Russell Henley,52.35,659027.0,125892
2014,71,0,22405,Justin Rose,52.32,499060.0,95384
2014,72,0,1810,Phil Mickelson,52.28,475780.0,91006
2014,73,0,33413,Ben Martin,52.26,578471.0,110698
2014,74,0,32366,Kevin Chappell,52.25,807527.0,154542
2014,75,0,24912,Will MacKenzie,52.17,671832.0,128773
2014,76,0,6522,Ernie Els,52.15,583913.0,111969
2014,76,0,6567,Vijay Singh,52.15,642703.0,123247
2014,78,0,23623,Bo Van Pelt,52.13,613725.0,117721
2014,79,0,23353,J.J. Henry,52.11,665687.0,127744
2014,80,0,32448,James Hahn,52.08,606194.0,116390
2014,81,0,34409,David Lingmerth,52.06,592915.0,113897
2014,82,0,28259,Sangmoon Bae,52.05,590040.0,113359
2014,83,0,21528,Henrik Stenson,52.04,354722.0,68159
2014,84,0,34563,Chesson Hadley,52.03,618380.0,118856
2014,85,0,29535,Brice Garnett,52.02,651308.0,125210
2014,86,0,12510,Chad Campbell,51.94,357461.0,68818
2014,87,0,24924,Bill Haas,51.92,755068.0,145431
2014,88,0,22913,John Rollins,51.87,561586.0,108277
2014,89,0,28307,Matt Every,51.84,540053.0,104170
2014,89,0,35539,Luke Guthrie,51.84,663776.0,128049
2014,91,0,31193,Jim Renner,51.82,450889.0,87004
2014,92,0,20645,John Senden,51.81,680885.0,131416
2014,93,0,30926,Chris Kirk,51.78,743582.0,143594
2014,93,0,22046,Geoff Ogilvy,51.78,653656.0,126244
2014,95,0,34046,Jordan Spieth,51.77,720307.0,139149
2014,96,0,29478,Kevin Kisner,51.71,607481.0,117489
2014,97,0,35541,John Peterson,51.69,469243.0,90777
2014,97,0,26951,Johnson Wagner,51.69,480107.0,92879
2014,97,0,26289,Boo Weekley,51.69,464691.0,89894
2014,100,0,29479,Scott Brown,51.67,736833.0,142600
2014,100,0,27644,Brian Harman,51.67,841436.0,162841
2014,100,0,28780,Nicholas Thompson,51.67,616832.0,119382
2014,100,0,28132,Tyrone Van Aswegen,51.67,536569.0,103847
2014,104,0,24490,George McNeill,51.66,597052.0,115565
2014,105,0,20396,Lee Westwood,51.63,403099.0,78069
2014,106,0,10885,Robert Allenby,51.59,586647.0,113713
2014,106,0,29221,Webb Simpson,51.59,635275.0,123151
2014,108,0,28475,Jeff Overton,51.57,554002.0,107427
2014,109,0,25191,Gonzalo Fernandez-Castaño,51.56,575727.0,111666
2014,110,0,26596,Ryan Moore,51.54,566384.0,109891
2014,111,0,24925,Jonathan Byrd,51.51,559606.0,108644
2014,112,0,29425,Andrew Svoboda,51.49,554898.0,107768
2014,113,0,26956,Bronson La'Cassie,51.44,314189.0,61078
2014,113,0,32150,Michael Thompson,51.44,556313.0,108158
2014,115,0,27214,Kevin Streelman,51.42,545766.0,106135
2014,116,0,24138,Ian Poulter,51.41,381162.0,74143
2014,117,0,21209,Sergio Garcia,51.38,328340.0,63903
2014,117,0,20157,Retief Goosen,51.38,669562.0,130318
2014,117,0,24361,Pat Perez,51.38,697395.0,135741
2014,120,0,25240,D.A. Points,51.25,480513.0,93752
2014,121,0,25444,Justin Hicks,51.24,794888.0,155144
2014,122,0,29926,Danny Lee,51.23,572521.0,111765
2014,123,0,24663,Y.E. Yang,51.21,523555.0,102240
2014,124,0,24494,Erik Compton,51.18,677431.0,132365
2014,125,0,23409,James Driscoll,51.12,496079.0,97047
2014,126,0,35139,Richard Lee,51.07,552231.0,108134
2014,127,0,27933,John Merrick,51.04,670093.0,131281
2014,128,0,25686,Jason Dufner,51.01,371284.0,72785
2014,129,0,27963,Chris Stroud,51.0,602141.0,118068
2014,130,0,20498,Briny Baird,50.85,393833.0,77451
2014,130,0,32640,Troy Merritt,50.85,426842.0,83948
2014,132,0,34174,John Huh,50.84,593419.0,116715
2014,133,0,31560,Brian Stuard,50.82,624073.0,122809
2014,134,0,27649,Brandt Snedeker,50.81,575314.0,113229
2014,135,0,31202,William McGirt,50.8,675902.0,133064
2014,136,0,21878,Mark Wilson,50.78,460049.0,90601
2014,137,0,23638,Brendon de Jonge,50.77,781773.0,153985
2014,138,0,34261,Scott Langley,50.66,673847.0,133002
2014,139,0,21731,Freddie Jacobson,50.65,708703.0,139914
2014,140,0,24024,Zach Johnson,50.64,699671.0,138153
2014,141,0,33122,Russell Knox,50.63,710460.0,140321
2014,142,0,32200,Roberto Castro,50.6,522134.0,103189
2014,142,0,33419,Cameron Tringale,50.6,863464.0,170630
2014,144,0,25396,Kevin Na,50.53,680119.0,134593
2014,144,0,25834,Daniel Summerhays,50.53,785150.0,155373
2014,146,0,27895,Jonas Blixt,50.52,397853.0,78749
2014,147,0,25349,Tim Wilkinson,50.5,565359.0,111948
2014,148,0,27556,Ted Potter Jr.,50.44,492921.0,97725
2014,148,0,20160,Charlie Wi,50.44,533209.0,105706
2014,150,0,20104,Ken Duke,50.35,529715.0,105210
2014,151,0,27466,Spencer Levin,50.34,403686.0,80195
2014,152,0,23108,Matt Kuchar,50.3,630166.0,125277
2014,153,0,7867,Woody Austin,50.25,486852.0,96878
2014,154,0,23800,Bryce Molder,50.24,556817.0,110821
2014,155,0,26758,David Hearn,50.22,699125.0,139224
2014,156,0,22293,Heath Slocum,50.18,463997.0,92465
2014,157,0,20593,Greg Chalmers,50.08,621183.0,124035
2014,158,0,21753,Brian Davis,49.98,695619.0,139182
2014,159,0,20098,Stuart Appleby,49.95,699022.0,139943
2014,160,0,25572,Graeme McDowell,49.91,368523.0,73831
2014,161,0,24507,Jason Bohn,49.84,622811.0,124963
2014,162,0,10809,Jim Furyk,49.81,574886.0,115425
2014,162,0,1724,Jeff Maggert,49.81,360467.0,72367
2014,164,0,30927,Brendon Todd,49.8,752525.0,151108
2014,165,0,29222,Billy Hurley III,49.74,569242.0,114455
2014,166,0,23541,Ben Crane,49.66,639006.0,128670
2014,167,0,22621,Ben Curtis,49.59,538107.0,108521
2014,168,0,24357,K.J. Choi,49.54,574591.0,115984
2014,169,0,28092,D.H. Lee,49.48,386597.0,78137
2014,170,0,8075,Jerry Kelly,49.46,523134.0,105773
2014,171,0,2206,David Toms,49.23,427300.0,86796
2014,172,0,23983,Luke Donald,49.05,391698.0,79852
2014,173,0,25720,Chad Collins,48.84,506731.0,103745
2014,174,0,23135,Tim Clark,48.77,431478.0,88478
2014,175,0,19846,Brian Gay,48.62,507183.0,104305
2014,176,0,10423,Mike Weir,48.49,431641.0,89021
2014,177,0,10860,Justin Leonard,48.24,511029.0,105944
2022,1,0,28237,Rory McIlroy,56.79,491432.0,86540
2022,2,0,40250,Taylor Pendrith,56.47,600196.0,106278
2022,3,0,57366,Cameron Young,56.42,665156.0,117901
2022,4,0,56278,Matthew Wolff,56.24,382400.0,67996
2022,5,0,46550,Brandon Hagy,56.2,645138.0,114791
2022,6,0,34255,Joseph Bramlett,56.18,672561.0,119724
2022,6,0,52372,Cameron Champ,56.18,522654.0,93037
2022,8,0,46970,Jon Rahm,56.15,561623.0,100016
2022,9,0,46601,Trey Mullinax,55.85,674900.0,120842
2022,10,0,51766,Wyndham Clark,55.75,775445.0,139085
2022,11,0,47483,Will Zalatoris,55.5,577742.0,104107
2022,12,0,46046,Scottie Scheffler,55.26,612655.0,110863
2022,13,0,24502,Adam Scott,55.15,591639.0,107286
2022,13,0,48699,Callum Tarren,55.15,499133.0,90505
2022,15,0,47856,Seth Reeves,55.11,508995.0,92356
2022,16,0,47504,Sam Burns,55.09,663961.0,120517
2022,17,0,36689,Brooks Koepka,55.06,376939.0,68464
2022,18,0,39546,Keith Mitchell,55.01,654219.0,118925
2022,19,0,36699,Patrick Rodgers,55.0,690010.0,125451
2022,20,0,27064,Jhonattan Vegas,54.96,594663.0,108200
2022,21,0,27129,Luke List,54.89,628232.0,114463
2022,22,0,33448,Justin Thomas,54.84,585023.0,106670
2022,23,0,10381,Curtis Thompson,54.82,445922.0,81346
2022,24,0,46717,Viktor Hovland,54.7,540934.0,98889
2022,25,0,32333,Kevin Tway,54.63,631047.0,115510
2022,26,0,35450,Patrick Cantlay,54.6,482233.0,88327
2022,26,0,39058,Lucas Herbert,54.6,391153.0,71640
2022,26,0,12716,Charley Hoffman,54.6,581611.0,106530
2022,29,0,30944,Jason Kokrak,54.59,491807.0,90086
2022,30,0,45540,Jared Wolfe,54.56,455842.0,83544
2022,31,0,29518,Brendan Steele,54.53,602461.0,110487
2022,32,0,39977,Max Homa,54.51,665081.0,122000
2022,33,0,48117,Kurt Kitayama,54.45,442246.0,81221
2022,33,0,34264,Hudson Swafford,54.45,487094.0,89455
2022,35,0,54421,Garrick Higgo,54.39,363918.0,66914
2022,36,0,47988,Nick Hardy,54.38,412691.0,75890
2022,37,0,37212,Paul Barjon,54.33,618330.0,113813
2022,38,0,32839,Hideki Matsuyama,54.31,550975.0,101447
2022,39,0,46442,Maverick McNealy,54.3,720084.0,132617
2022,40,0,31323,Gary Woodland,54.29,561683.0,103454
2022,41,0,45157,Cam Davis,54.25,711752.0,131192
2022,42,0,45486,Joaquin Niemann,54.2,527397.0,97297
2022,43,0,51894,Vince Whaley,54.19,658903.0,121599
2022,44,0,21961,Charles Howell III,54.13,457215.0,84466
2022,45,0,35461,Beau Hossler,54.12,605377.0,111848
2022,46,0,29725,Tony Finau,54.11,659928.0,121971
2022,47,0,30692,Scott Stallings,54.1,811374.0,149963
2022,48,0,26300,Matt Jones,54.09,512411.0,94731
2022,49,0,48081,Xander Schauffele,54.07,541061.0,100074
2022,50,0,37189,Harold Varner III,54.06,538990.0,99707
2022,51,0,32791,K.H. Lee,54.0,760484.0,140829
2022,52,0,33141,Keegan Bradley,53.97,635391.0,117721
2022,53,0,32366,Kevin Chappell,53.96,428134.0,79347
2022,54,0,30911,Tommy Fleetwood,53.95,377791.0,70023
2022,54,0,49964,Aaron Wise,53.95,726758.0,134710
2022,56,0,32102,Rickie Fowler,53.94,498398.0,92391
2022,57,0,46402,Talor Gooch,53.92,524800.0,97332
2022,57,0,34046,Jordan Spieth,53.92,577287.0,107062
2022,59,0,35617,Martin Trainer,53.89,584509.0,108458
2022,60,0,39997,Corey Conners,53.88,633011.0,117491
2022,60,0,32757,Patton Kizzire,53.88,802669.0,148984
2022,62,0,33204,Shane Lowry,53.87,433557.0,80489
2022,63,0,31646,Emiliano Grillo,53.86,690719.0,128247
2022,63,0,49960,Sepp Straka,53.86,659894.0,122526
2022,65,0,35891,Cameron Smith,53.85,437296.0,81209
2022,66,0,46340,Alex Smalley,53.83,709352.0,131766
2022,67,0,29970,Dylan Frittelli,53.81,690918.0,128391
2022,68,0,26851,Marc Leishman,53.79,596786.0,110941
2022,69,0,50095,Austin Smotherman,53.77,621987.0,115677
2022,70,0,47995,Davis Riley,53.71,750768.0,139794
2022,71,0,39971,Sungjae Im,53.7,704591.0,131209
2022,72,0,51634,Sahith Theegala,53.64,930662.0,173515
2022,73,0,20229,Stewart Cink,53.63,578466.0,107872
2022,74,0,34563,Chesson Hadley,53.61,620241.0,115698
2022,75,0,49947,Taylor Moore,53.57,748209.0,139674
2022,76,0,32448,James Hahn,53.56,568211.0,106088
2022,77,0,22405,Justin Rose,53.52,333548.0,62319
2022,78,0,40098,Matt Fitzpatrick,53.51,418666.0,78247
2022,79,0,32662,Michael Gligic,53.49,543118.0,101542
2022,79,0,27139,David Skinns,53.49,506738.0,94730
2022,81,0,33667,Carlos Ortiz,53.47,540144.0,101011
2022,82,0,54628,Lee Hodges,53.46,765533.0,143205
2022,83,0,29926,Danny Lee,53.42,380956.0,71315
2022,83,0,28252,Seamus Power,53.42,528640.0,98966
2022,85,0,40006,Erik van Rooyen,53.41,380044.0,71158
2022,86,0,36852,Jim Knous,53.34,339612.0,63669
2022,87,0,27095,Nick Watney,53.29,594673.0,111587
2022,88,0,29974,Branden Grace,53.27,427378.0,80236
2022,89,0,48822,Sebastián Muñoz,53.25,646934.0,121497
2022,90,0,47347,Adam Schenk,53.24,715605.0,134423
2022,91,0,34363,Tyrrell Hatton,53.18,423903.0,79712
2022,92,0,24924,Bill Haas,53.12,638549.0,120200
2022,93,0,33597,Harry Higgs,53.09,619457.0,116673
2022,94,0,29420,Billy Horschel,53.07,466736.0,87940
2022,94,0,23320,Ryan Palmer,53.07,444750.0,83801
2022,96,0,28089,Jason Day,53.03,508446.0,95879
2022,97,0,55708,Hayden Buckley,53.0,721710.0,136164
2022,97,0,47529,Mito Pereira,53.0,699209.0,131934
2022,99,0,48887,Matt Wallace,52.95,468919.0,88562
2022,100,0,54783,Dylan Wu,52.94,469875.0,88756
2022,101,0,37455,Si Woo Kim,52.92,782182.0,147817
