YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2014,122,0,23541,Ben Crane,6.59,440,29
2014,122,0,21878,Mark Wilson,6.59,334,22
2014,124,0,30852,Ryo Ishikawa,6.58,304,20
2014,125,0,29425,Andrew Svoboda,6.56,427,28
2014,126,0,26329,Louis Oosthuizen,6.52,184,12
2014,127,0,34563,Chesson Hadley,6.5,431,28
2014,127,0,32448,James Hahn,6.5,431,28
2014,129,0,25191,Gonzalo Fernandez-Castaño,6.49,370,24
2014,130,0,32839,Hideki Matsuyama,6.48,324,21
2014,131,0,10860,Justin Leonard,6.47,340,22
2014,132,0,32333,Kevin Tway,6.46,325,21
2014,133,0,10809,Jim Furyk,6.42,405,26
2014,134,0,32200,Roberto Castro,6.4,328,21
2014,135,0,30944,Jason Kokrak,6.34,347,22
2014,136,0,25686,Jason Dufner,6.3,238,15
2014,136,0,26679,Kevin Stadler,6.3,397,25
2014,138,0,20104,Ken Duke,6.2,371,23
2014,139,0,29740,Brad Fritsch,6.17,227,14
2014,140,0,28500,Martin Flores,6.15,423,26
2014,141,0,27466,Spencer Levin,6.1,295,18
2014,142,0,27120,Troy Matteson,6.09,279,17
2014,143,0,25345,Carl Pettersson,6.01,499,30
2014,144,0,24924,Bill Haas,5.98,518,31
2014,145,0,23409,James Driscoll,5.93,354,21
2014,146,0,22913,John Rollins,5.9,424,25
2014,147,0,1724,Jeff Maggert,5.81,241,14
2014,148,0,24507,Jason Bohn,5.71,438,25
2014,149,0,27330,Josh Teater,5.7,456,26
2014,150,0,35139,Richard Lee,5.59,340,19
2014,151,0,34099,Harris English,5.58,448,25
2014,152,0,34265,Will Wilcox,5.51,236,13
2014,153,0,10423,Mike Weir,5.45,275,15
2014,154,0,33413,Ben Martin,5.35,374,20
2014,155,0,34409,David Lingmerth,5.33,375,20
2014,156,0,33122,Russell Knox,5.3,491,26
2014,157,0,24140,Sean O'Hair,5.21,384,20
2014,158,0,10885,Robert Allenby,5.19,443,23
2014,159,0,25804,Bubba Watson,5.14,311,16
2014,160,0,30750,Tommy Gainey,5.13,351,18
2014,161,0,23353,J.J. Henry,5.07,533,27
2014,162,0,30110,Kyle Stanley,5.04,417,21
2014,163,0,34264,Hudson Swafford,4.98,422,21
2014,164,0,37273,Derek Ernst,4.95,384,19
2014,165,0,33419,Cameron Tringale,4.94,587,29
2014,166,0,27936,Martin Laird,4.83,373,18
2014,167,0,28780,Nicholas Thompson,4.79,438,21
2014,168,0,27064,Jhonattan Vegas,4.75,421,20
2014,169,0,29461,Jamie Lovemark,4.66,279,13
2014,170,0,26289,Boo Weekley,4.6,348,16
2014,171,0,28132,Tyrone Van Aswegen,4.57,372,17
2014,172,0,28486,Michael Putnam,4.46,560,25
2014,173,0,29535,Brice Garnett,4.25,471,20
2014,173,0,30692,Scott Stallings,4.25,353,15
2014,175,0,28089,Jason Day,4.0,175,7
2014,176,0,24925,Jonathan Byrd,3.73,375,14
2014,177,0,35541,John Peterson,3.36,298,10
2022,1,0,32640,Troy Merritt,11.3,416,47
2022,2,0,29221,Webb Simpson,10.71,280,30
2022,2,0,40115,Adam Svensson,10.71,476,51
2022,4,0,46442,Maverick McNealy,10.45,421,44
2022,5,0,27895,Jonas Blixt,10.36,251,26
2022,5,0,27770,Camilo Villegas,10.36,280,29
2022,7,0,35450,Patrick Cantlay,10.23,264,27
2022,8,0,22405,Justin Rose,10.14,217,22
2022,9,0,23325,Vaughn Taylor,9.95,201,20
2022,10,0,48699,Callum Tarren,9.9,313,31
2022,11,0,46046,Scottie Scheffler,9.87,385,38
2022,12,0,47993,Denny McCarthy,9.78,552,54
2022,12,0,22056,Cameron Percy,9.78,184,18
2022,14,0,35617,Martin Trainer,9.76,369,36
2022,15,0,34363,Tyrrell Hatton,9.73,257,25
2022,16,0,29725,Tony Finau,9.68,444,43
2022,17,0,56278,Matthew Wolff,9.52,210,20
2022,18,0,46601,Trey Mullinax,9.19,359,33
2022,19,0,36884,Ben Kohles,9.16,273,25
2022,20,0,19803,Ryan Armour,9.13,208,19
2022,21,0,29478,Kevin Kisner,9.12,329,30
2022,22,0,33204,Shane Lowry,9.09,275,25
2022,23,0,23983,Luke Donald,9.03,299,27
2022,23,0,28237,Rory McIlroy,9.03,299,27
2022,25,0,40162,Justin Lower,8.97,312,28
2022,26,0,35461,Beau Hossler,8.93,392,35
2022,26,0,34466,Peter Malnati,8.93,459,41
2022,28,0,24138,Ian Poulter,8.91,202,18
2022,29,0,37212,Paul Barjon,8.9,382,34
2022,30,0,45486,Joaquin Niemann,8.87,293,26
2022,31,0,47983,Chad Ramey,8.86,316,28
2022,32,0,32150,Michael Thompson,8.84,430,38
2022,33,0,24361,Pat Perez,8.82,306,27
2022,34,0,34264,Hudson Swafford,8.81,295,26
2022,35,0,24502,Adam Scott,8.74,366,32
2022,36,0,39971,Sungjae Im,8.67,473,41
2022,37,0,49947,Taylor Moore,8.65,474,41
2022,37,0,36699,Patrick Rodgers,8.65,451,39
2022,39,0,30692,Scott Stallings,8.6,477,41
2022,40,0,23621,Rory Sabbatini,8.57,280,24
2022,41,0,54783,Dylan Wu,8.54,316,27
2022,42,0,48117,Kurt Kitayama,8.5,247,21
2022,43,0,27129,Luke List,8.47,366,31
2022,43,0,10381,Curtis Thompson,8.47,248,21
2022,45,0,57366,Cameron Young,8.38,358,30
2022,46,0,35310,Lanto Griffin,8.36,383,32
2022,47,0,47483,Will Zalatoris,8.33,312,26
2022,48,0,32139,Danny Willett,8.3,241,20
2022,49,0,36326,David Lipsky,8.24,437,36
2022,50,0,28252,Seamus Power,8.17,355,29
2022,51,0,33448,Justin Thomas,8.12,308,25
2022,52,0,33490,Bo Hoag,8.05,236,19
2022,52,0,35449,Adam Long,8.05,497,40
2022,54,0,30927,Brendon Todd,8.01,437,35
2022,55,0,40250,Taylor Pendrith,7.97,364,29
2022,56,0,33399,Adam Hadwin,7.96,452,36
2022,57,0,31646,Emiliano Grillo,7.95,440,35
2022,58,0,36689,Brooks Koepka,7.93,227,18
2022,59,0,39546,Keith Mitchell,7.89,456,36
2022,60,0,39977,Max Homa,7.88,406,32
2022,61,0,49298,Kramer Hickok,7.84,459,36
2022,62,0,36801,Mark Hubbard,7.83,332,26
2022,63,0,51634,Sahith Theegala,7.78,527,41
2022,64,0,34610,Matthias Schwab,7.76,335,26
2022,65,0,29535,Brice Garnett,7.75,400,31
2022,65,0,27095,Nick Watney,7.75,413,32
2022,67,0,47128,Richy Werenski,7.74,310,24
2022,68,0,28114,Dawie van der Walt,7.72,272,21
2022,69,0,46970,Jon Rahm,7.71,363,28
2022,70,0,32839,Hideki Matsuyama,7.69,312,24
2022,71,0,47504,Sam Burns,7.67,404,31
2022,71,0,51997,Andrew Novak,7.67,313,24
2022,71,0,51890,Greyson Sigg,7.67,417,32
2022,74,0,30911,Tommy Fleetwood,7.66,235,18
2022,75,0,33486,Roger Sloan,7.65,340,26
2022,76,0,49960,Sepp Straka,7.63,472,36
2022,77,0,51950,Max McGreevy,7.57,317,24
2022,78,0,35879,Kelly Kraft,7.56,344,26
2022,78,0,48822,Sebastián Muñoz,7.56,410,31
2022,80,0,45526,Abraham Ancer,7.55,265,20
2022,81,0,33141,Keegan Bradley,7.54,358,27
2022,81,0,35891,Cameron Smith,7.54,252,19
2022,83,0,30944,Jason Kokrak,7.51,293,22
2022,83,0,32791,K.H. Lee,7.51,519,39
2022,85,0,47529,Mito Pereira,7.5,440,33
2022,86,0,40006,Erik van Rooyen,7.49,227,17
2022,87,0,48887,Matt Wallace,7.47,308,23
2022,88,0,35506,Mackenzie Hughes,7.46,362,27
2022,89,0,34098,Russell Henley,7.44,336,25
2022,90,0,46435,Austin Cook,7.43,323,24
2022,91,0,32366,Kevin Chappell,7.42,283,21
2022,91,0,49766,Hank Lebioda,7.42,431,32
2022,93,0,37275,Sam Ryder,7.37,448,33
2022,94,0,54628,Lee Hodges,7.36,503,37
2022,95,0,36852,Jim Knous,7.31,219,16
2022,96,0,25198,Francesco Molinari,7.3,233,17
2022,97,0,27974,Sung Kang,7.27,399,29
2022,98,0,48081,Xander Schauffele,7.25,345,25
2022,99,0,49771,J.T. Poston,7.21,499,36
2022,100,0,28775,Nate Lashley,7.2,347,25
2022,101,0,34431,Robert Streb,7.19,431,31
2022,102,0,24980,Scott Gutschewski,7.17,237,17
2022,102,0,50525,Collin Morikawa,7.17,251,18
2022,104,0,26851,Marc Leishman,7.16,363,26
2022,105,0,47995,Davis Riley,7.14,462,33
2022,106,0,20229,Stewart Cink,7.12,393,28
2022,107,0,24925,Jonathan Byrd,7.11,253,18
2022,107,0,25900,Lucas Glover,7.11,478,34
2022,109,0,35532,Tom Hoge,7.09,409,29
2022,110,0,32816,Satoshi Kodaira,6.98,215,15
2022,111,0,26300,Matt Jones,6.96,273,19
2022,112,0,33667,Carlos Ortiz,6.93,303,21
2022,113,0,34076,Joel Dahmen,6.9,435,30
2022,114,0,54421,Garrick Higgo,6.88,247,17
2022,115,0,25686,Jason Dufner,6.84,234,16
2022,116,0,32333,Kevin Tway,6.81,426,29
2022,117,0,29908,C.T. Pan,6.73,416,28
2022,118,0,55708,Hayden Buckley,6.72,461,31
2022,118,0,25493,Nick Taylor,6.72,387,26
2022,120,0,46402,Talor Gooch,6.71,298,20
2022,120,0,52374,Brandon Wu,6.71,328,22
2022,122,0,32102,Rickie Fowler,6.69,314,21
2022,122,0,27139,David Skinns,6.69,299,20
2022,124,0,51766,Wyndham Clark,6.68,449,30
2022,124,0,39324,J.J. Spaun,6.68,434,29
2022,126,0,39436,Joshua Creel,6.67,210,14
2022,127,0,37455,Si Woo Kim,6.65,466,31
2022,128,0,34256,Andrew Putnam,6.64,497,33
2022,129,0,33597,Harry Higgs,6.63,392,26
2022,130,0,28089,Jason Day,6.62,317,21
2022,131,0,24024,Zach Johnson,6.59,349,23
2022,131,0,46340,Alex Smalley,6.59,425,28
2022,133,0,37189,Harold Varner III,6.58,319,21
2022,134,0,51894,Vince Whaley,6.56,366,24
2022,135,0,45522,Christiaan Bezuidenhout,6.55,336,22
2022,136,0,34563,Chesson Hadley,6.54,428,28
2022,137,0,46550,Brandon Hagy,6.52,368,24
2022,138,0,48084,Wesley Bryan,6.5,200,13
2022,138,0,36799,Stephan Jaeger,6.5,400,26
2022,140,0,34046,Jordan Spieth,6.47,340,22
2022,141,0,46717,Viktor Hovland,6.46,325,21
2022,142,0,27936,Martin Laird,6.41,390,25
2022,142,0,31323,Gary Woodland,6.41,343,22
2022,144,0,25818,Scott Piercy,6.39,360,23
2022,145,0,27064,Jhonattan Vegas,6.3,365,23
2022,146,0,33419,Cameron Tringale,6.28,462,29
2022,147,0,29970,Dylan Frittelli,6.25,400,25
2022,148,0,32757,Patton Kizzire,6.24,497,31
2022,149,0,26476,Chez Reavie,6.22,434,27
2022,150,0,30926,Chris Kirk,6.21,354,22
2022,151,0,45609,Tyler Duncan,6.17,405,25
2022,152,0,27649,Brandt Snedeker,6.12,294,18
2022,153,0,29974,Branden Grace,6.08,263,16
2022,154,0,27214,Kevin Streelman,6.05,446,27
2022,155,0,34174,John Huh,6.04,331,20
2022,156,0,23320,Ryan Palmer,6.02,299,18
2022,157,0,29289,S.Y. Noh,6.01,283,17
2022,158,0,40098,Matt Fitzpatrick,5.99,284,17
2022,159,0,36871,Matthew NeSmith,5.94,505,30
2022,160,0,34360,Patrick Reed,5.92,287,17
2022,161,0,53165,Doc Redman,5.91,406,24
2022,161,0,50095,Austin Smotherman,5.91,389,23
2022,161,0,31560,Brian Stuard,5.91,406,24
2022,164,0,21961,Charles Howell III,5.86,307,18
2022,165,0,45540,Jared Wolfe,5.85,325,19
2022,166,0,45157,Cam Davis,5.77,416,24
2022,167,0,31557,Jim Herman,5.75,261,15
2022,168,0,30163,Henrik Norlander,5.6,339,19
2022,169,0,31420,Anirban Lahiri,5.59,340,19
2022,169,0,27349,Alex Noren,5.59,304,17
2022,171,0,24924,Bill Haas,5.58,430,24
