YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2013,44,0,27770,Camilo Villegas,"78' 3""",547.917,7,-3
2013,46,0,21528,Henrik Stenson,"78' 10""",1261.667,16,-9
2013,47,0,28237,Rory McIlroy,"79' 0""",789.667,10,-2
2013,48,0,20691,Greg Owen,"79' 3""",1267.833,16,-9
2013,48,0,26476,Chez Reavie,"79' 3""",713.417,9,-5
2013,50,0,29518,Brendan Steele,"79' 4""",793.167,10,-6
2013,51,0,23497,Tag Ridings,"79' 5""",873.417,11,-8
2013,52,0,29289,S.Y. Noh,"79' 8""",876.5,11,-3
2013,53,0,33418,Shawn Stefani,"80' 0""",719.917,9,-4
2013,54,0,1320,Bob Estes,"80' 8""",645.167,8,-5
2013,55,0,1116,Michael Bradley,"80' 9""",403.833,5,-2
2013,55,0,32150,Michael Thompson,"80' 9""",322.917,4,-2
2013,57,0,28307,Matt Every,"80' 10""",1535.75,19,-8
2013,58,0,22405,Justin Rose,"81' 1""",648.583,8,-4
2013,59,0,32102,Rickie Fowler,"81' 6""",978.417,12,-7
2013,60,0,32366,Kevin Chappell,"81' 9""",1063.0,13,-5
2013,61,0,24924,Bill Haas,"82' 4""",1317.083,16,-7
2013,62,0,27095,Nick Watney,"82' 5""",1235.833,15,-6
2013,63,0,1810,Phil Mickelson,"82' 11""",1160.333,14,-7
2013,63,0,2206,David Toms,"82' 11""",165.75,2,-1
2013,65,0,12716,Charley Hoffman,"84' 0""",1763.167,21,-16
2013,66,0,37273,Derek Ernst,"84' 1""",840.583,10,-2
2013,66,0,24358,Robert Garrigus,"84' 1""",1093.333,13,-5
2013,68,0,30692,Scott Stallings,"84' 2""",1178.0,14,-8
2013,69,0,31557,Jim Herman,"84' 3""",842.167,10,-3
2013,70,0,23409,James Driscoll,"84' 5""",759.75,9,-5
2013,71,0,22371,Aaron Baddeley,"84' 6""",929.583,11,-6
2013,72,0,23623,Bo Van Pelt,"84' 9""",762.583,9,-2
2013,73,0,28455,Will Claxton,"85' 4""",597.583,7,-5
2013,74,0,26300,Matt Jones,"85' 6""",1453.583,17,-9
2013,75,0,27129,Luke List,"85' 8""",514.083,6,-3
2013,75,0,20645,John Senden,"85' 8""",1627.583,19,-11
2013,77,0,34409,David Lingmerth,"85' 9""",857.833,10,-2
2013,78,0,23452,Nicolas Colsaerts,"85' 11""",343.75,4,E
2013,79,0,32200,Roberto Castro,"86' 2""",1636.667,19,-12
2013,79,0,20396,Lee Westwood,"86' 2""",1464.167,17,-9
2013,81,0,25804,Bubba Watson,"86' 4""",777.25,9,-5
2013,82,0,24846,Ricky Barnes,"86' 9""",1214.0,14,E
2013,83,0,34099,Harris English,"87' 8""",1578.083,18,-7
2013,84,0,29420,Billy Horschel,"87' 9""",1404.083,16,-8
2013,85,0,30926,Chris Kirk,"87' 11""",1318.917,15,-6
2013,86,0,24140,Sean O'Hair,"88' 2""",793.167,9,-4
2013,87,0,30925,Dustin Johnson,"88' 5""",530.5,6,-2
2013,87,0,24361,Pat Perez,"88' 5""",1768.417,20,-11
2013,89,0,28679,Fabián Gómez,"88' 8""",1241.083,14,-9
2013,90,0,24502,Adam Scott,"88' 11""",1245.083,14,-10
2013,91,0,28475,Jeff Overton,"89' 3""",1605.833,18,-6
2013,92,0,34431,Robert Streb,"89' 7""",1254.417,14,-7
2013,93,0,25345,Carl Pettersson,"89' 10""",988.0,11,-3
2013,94,0,34360,Patrick Reed,"89' 11""",899.5,10,-2
2013,95,0,20572,Rod Pampling,"90' 2""",1442.167,16,-11
2013,96,0,33141,Keegan Bradley,"90' 3""",1895.417,21,-11
2013,96,0,24663,Y.E. Yang,"90' 3""",180.417,2,-1
2013,98,0,23320,Ryan Palmer,"90' 7""",1268.667,14,-5
2013,99,0,23353,J.J. Henry,"90' 10""",1452.917,16,-5
2013,99,0,27649,Brandt Snedeker,"90' 10""",635.75,7,-4
2013,101,0,33419,Cameron Tringale,"90' 11""",1181.583,13,-8
2013,102,0,25240,D.A. Points,"91' 1""",2003.5,22,-8
2013,103,0,10860,Justin Leonard,"91' 6""",457.583,5,-2
2013,104,0,24781,Hunter Mahan,"91' 10""",1193.333,13,-6
2013,105,0,10885,Robert Allenby,"91' 11""",735.583,8,-6
2013,106,0,23638,Brendon de Jonge,"92' 0""",2208.333,24,-13
2013,107,0,24227,Justin Bolli,"92' 1""",460.25,5,E
2013,107,0,33461,Morgan Hoffmann,"92' 1""",552.417,6,-2
2013,109,0,25444,Justin Hicks,"92' 4""",553.917,6,-2
2013,110,0,28780,Nicholas Thompson,"92' 6""",1665.667,18,-4
2013,111,0,23108,Matt Kuchar,"92' 9""",649.25,7,-2
2013,111,0,6527,Steve Stricker,"92' 9""",834.417,9,-5
2013,113,0,10809,Jim Furyk,"93' 0""",743.833,8,-5
2013,114,0,26851,Marc Leishman,"93' 1""",1117.083,12,-3
2013,115,0,12510,Chad Campbell,"93' 5""",1214.75,13,-5
2013,116,0,24494,Erik Compton,"93' 7""",1123.167,12,-3
2013,117,0,8793,Tiger Woods,"93' 9""",1312.083,14,-8
2013,118,0,32334,Charlie Beljan,"93' 10""",844.75,9,-5
2013,118,0,20593,Greg Chalmers,"93' 10""",1032.0,11,-4
2013,118,0,36884,Ben Kohles,"93' 10""",656.833,7,-4
2013,121,0,23788,D.J. Trahan,"93' 11""",751.167,8,-4
2013,122,0,20104,Ken Duke,"94' 0""",1127.833,12,-3
2013,123,0,23325,Vaughn Taylor,"94' 2""",847.667,9,-5
2013,124,0,27895,Jonas Blixt,"94' 5""",1227.167,13,-6
2013,125,0,28310,Lee Williams,"94' 8""",473.333,5,-2
2013,126,0,21209,Sergio Garcia,"94' 9""",1326.5,14,-6
2013,126,0,22056,Cameron Percy,"94' 9""",1515.917,16,-5
2013,128,0,24357,K.J. Choi,"95' 3""",381.083,4,-2
2013,129,0,34046,Jordan Spieth,"95' 5""",2289.5,24,-13
2013,130,0,35139,Richard Lee,"95' 7""",1051.25,11,-6
2013,131,0,26758,David Hearn,"95' 9""",1053.667,11,-4
2013,132,0,27644,Brian Harman,"96' 2""",1058.25,11,-8
2013,133,0,28092,D.H. Lee,"96' 5""",1736.167,18,-7
2013,134,0,34021,Bud Cauley,"96' 8""",1160.167,12,-6
2013,135,0,29479,Scott Brown,"97' 1""",970.833,10,-2
2013,136,0,27120,Troy Matteson,"97' 4""",1362.417,14,-5
2013,137,0,30711,Colt Knost,"97' 7""",487.833,5,-2
2013,138,0,27963,Chris Stroud,"97' 8""",1563.167,16,-5
2013,139,0,30852,Ryo Ishikawa,"97' 10""",1173.75,12,-3
2013,140,0,25572,Graeme McDowell,"97' 11""",391.5,4,-1
2013,141,0,6567,Vijay Singh,"98' 0""",490.0,5,-4
2013,142,0,34098,Russell Henley,"98' 1""",1079.25,11,-4
2013,143,0,25562,Andres Romero,"98' 3""",1375.917,14,-3
2013,144,0,29221,Webb Simpson,"98' 6""",1871.583,19,-8
2013,145,0,24138,Ian Poulter,"99' 1""",792.667,8,-2
2013,146,0,22961,David Mathis,"100' 2""",1202.417,12,-6
2013,146,0,29425,Andrew Svoboda,"100' 2""",501.0,5,E
2013,148,0,20766,Padraig Harrington,"100' 3""",400.833,4,-2
2013,149,0,26497,Casey Wittenberg,"100' 4""",1003.333,10,-4
2013,150,0,8725,Tom Gillis,"100' 7""",1005.417,10,-3
2013,151,0,31560,Brian Stuard,"100' 11""",201.75,2,E
2013,152,0,34174,John Huh,"101' 1""",1819.917,18,-5
2013,153,0,31202,William McGirt,"101' 8""",1423.667,14,-6
2013,154,0,21099,David Lynn,"102' 7""",923.25,9,-4
2013,155,0,21753,Brian Davis,"102' 8""",924.333,9,-5
2013,156,0,6522,Ernie Els,"102' 9""",411.083,4,-1
2013,157,0,26951,Johnson Wagner,"103' 8""",1243.917,12,-7
2013,158,0,22806,Doug LaBelle II,"103' 10""",622.917,6,-2
2013,159,0,10423,Mike Weir,"104' 11""",839.083,8,-2
2013,160,0,10213,Dicky Pride,"107' 1""",535.25,5,-2
2013,161,0,20229,Stewart Cink,"107' 4""",644.083,6,-1
2013,161,0,19846,Brian Gay,"107' 4""",644.167,6,-3
2013,163,0,19970,Robert Karlsson,"108' 4""",433.333,4,-1
2013,164,0,27214,Kevin Streelman,"109' 0""",871.75,8,-4
2013,165,0,27556,Ted Potter Jr.,"109' 8""",877.583,8,-2
2013,166,0,8075,Jerry Kelly,"112' 8""",901.25,8,-1
2013,167,0,25336,Alistair Presnell,"113' 3""",566.333,5,-3
2013,168,0,28089,Jason Day,"115' 4""",461.167,4,-3
2013,169,0,23800,Bryce Molder,"117' 6""",470.0,4,-2
2013,170,0,28135,Aaron Watkins,"121' 0""",483.833,4,-1
2013,171,0,21878,Mark Wilson,"122' 9""",736.417,6,-2
2013,172,0,24507,Jason Bohn,"123' 3""",862.583,7,-3
2013,173,0,24024,Zach Johnson,"124' 5""",870.917,7,-2
2013,174,0,20443,Jin Park,"124' 6""",746.833,6,-4
2013,175,0,22621,Ben Curtis,"126' 4""",252.667,2,-1
2013,176,0,22792,Peter Hanson,"127' 8""",383.083,3,E
2013,177,0,23541,Ben Crane,"129' 10""",779.083,6,-2
2013,178,0,12782,Tim Herron,"131' 6""",789.0,6,-2
2013,179,0,23135,Tim Clark,"140' 7""",140.583,1,E
2013,180,0,6004,Stephen Ames,"163' 6""",163.5,1,E
2014,1,0,30925,Dustin Johnson,"53' 0""",477.25,9,-5
2014,2,0,27895,Jonas Blixt,"57' 7""",403.0,7,-5
2014,3,0,34360,Patrick Reed,"59' 1""",532.0,9,-3
2014,4,0,28237,Rory McIlroy,"59' 6""",654.667,11,-6
2014,5,0,35732,Wes Roach,"59' 10""",718.0,12,-7
2014,6,0,22293,Heath Slocum,"63' 8""",191.083,3,-3
2014,7,0,36689,Brooks Koepka,"64' 8""",452.75,7,-4
2014,8,0,27936,Martin Laird,"65' 1""",650.833,10,-8
2014,9,0,29535,Brice Garnett,"66' 1""",1123.917,17,-13
2014,10,0,33413,Ben Martin,"66' 3""",397.333,6,-3
2014,11,0,30944,Jason Kokrak,"66' 4""",464.25,7,-5
2014,12,0,32839,Hideki Matsuyama,"67' 11""",883.167,13,-10
2014,13,0,24494,Erik Compton,"69' 0""",966.5,14,-8
2014,14,0,22371,Aaron Baddeley,"69' 4""",762.5,11,-6
2014,15,0,34261,Scott Langley,"69' 11""",489.667,7,-4
2014,16,0,32334,Charlie Beljan,"70' 10""",708.0,10,-6
2014,17,0,23623,Bo Van Pelt,"70' 11""",637.917,9,-2
2014,18,0,29461,Jamie Lovemark,"71' 4""",570.5,8,-4
2014,19,0,32448,James Hahn,"71' 5""",999.833,14,-9
2014,20,0,10809,Jim Furyk,"72' 2""",649.417,9,-4
2014,21,0,34098,Russell Henley,"72' 8""",1379.917,19,-13
2014,22,0,32366,Kevin Chappell,"73' 1""",1753.583,24,-12
2014,23,0,32333,Kevin Tway,"73' 2""",658.333,9,-2
2014,24,0,28307,Matt Every,"73' 10""",590.5,8,-3
2014,24,0,24358,Robert Garrigus,"73' 10""",443.167,6,-5
2014,24,0,33461,Morgan Hoffmann,"73' 10""",1181.75,16,-7
2014,27,0,27120,Troy Matteson,"74' 3""",965.25,13,-4
2014,27,0,25804,Bubba Watson,"74' 3""",1114.167,15,-8
2014,29,0,27466,Spencer Levin,"74' 5""",223.25,3,-1
2014,30,0,35300,Andrew Loupe,"75' 1""",300.333,4,-3
2014,31,0,30852,Ryo Ishikawa,"75' 3""",752.083,10,-4
2014,32,0,30110,Kyle Stanley,"75' 4""",1280.583,17,-8
2014,33,0,25364,Paul Casey,"75' 11""",607.25,8,-4
2014,34,0,25396,Kevin Na,"76' 5""",1375.333,18,-8
2014,35,0,29289,S.Y. Noh,"76' 6""",688.5,9,-1
2014,36,0,24846,Ricky Barnes,"76' 7""",1377.833,18,-11
2014,37,0,10885,Robert Allenby,"76' 8""",536.417,7,-2
2014,38,0,29518,Brendan Steele,"76' 9""",613.833,8,-4
2014,39,0,28500,Martin Flores,"76' 11""",1077.333,14,-9
2014,40,0,27408,Martin Kaymer,"77' 4""",1005.667,13,-7
2014,41,0,21528,Henrik Stenson,"77' 5""",1392.833,18,-7
2014,41,0,25632,Jimmy Walker,"77' 5""",1238.5,16,-10
2014,43,0,24502,Adam Scott,"77' 7""",1241.417,16,-7
2014,44,0,12716,Charley Hoffman,"78' 1""",1248.667,16,-7
2014,45,0,26331,Charl Schwartzel,"78' 5""",1646.0,21,-10
2014,46,0,34021,Bud Cauley,"78' 10""",945.833,12,-5
2014,47,0,27214,Kevin Streelman,"78' 11""",947.083,12,-5
2014,48,0,31193,Jim Renner,"79' 2""",949.833,12,-7
2014,49,0,30750,Tommy Gainey,"79' 3""",792.75,10,-2
2014,50,0,23320,Ryan Palmer,"79' 7""",1273.833,16,-4
2014,51,0,1724,Jeff Maggert,"79' 8""",398.333,5,-4
2014,51,0,28486,Michael Putnam,"79' 8""",2468.833,31,-19
2014,53,0,27141,J.B. Holmes,"80' 1""",1041.583,13,-3
2014,53,0,31323,Gary Woodland,"80' 1""",1841.5,23,-11
2014,55,0,1810,Phil Mickelson,"80' 2""",801.75,10,-4
2014,56,0,28132,Tyrone Van Aswegen,"80' 3""",882.833,11,-7
2014,57,0,29740,Brad Fritsch,"80' 4""",642.333,8,-2
2014,58,0,20848,Ángel Cabrera,"80' 6""",1368.667,17,-7
2014,59,0,25274,Steven Bowditch,"81' 10""",1800.583,22,-9
2014,60,0,28089,Jason Day,"81' 11""",573.25,7,E
2014,61,0,7867,Woody Austin,"82' 3""",658.25,8,-1
2014,62,0,34174,John Huh,"82' 8""",1405.667,17,-7
2014,63,0,24912,Will MacKenzie,"82' 11""",829.167,10,-5
2014,64,0,26851,Marc Leishman,"83' 7""",1588.667,19,-5
2014,65,0,21731,Freddie Jacobson,"83' 8""",752.75,9,-4
2014,66,0,1706,Davis Love III,"83' 10""",921.917,11,-7
2014,67,0,23409,James Driscoll,"83' 11""",503.417,6,-4
2014,67,0,21961,Charles Howell III,"83' 11""",839.0,10,-6
2014,69,0,21209,Sergio Garcia,"84' 1""",1428.833,17,-6
2014,70,0,33141,Keegan Bradley,"84' 2""",1431.083,17,-2
2014,71,0,20645,John Senden,"84' 4""",1687.333,20,-6
2014,72,0,25900,Lucas Glover,"84' 9""",847.583,10,-5
2014,72,0,28780,Nicholas Thompson,"84' 9""",1525.25,18,-3
2014,74,0,26596,Ryan Moore,"84' 11""",849.25,10,-4
2014,75,0,24781,Hunter Mahan,"85' 3""",1704.417,20,-7
2014,76,0,28259,Sangmoon Bae,"85' 8""",1370.0,16,-9
2014,76,0,35541,John Peterson,"85' 8""",1541.583,18,-9
2014,76,0,33418,Shawn Stefani,"85' 8""",1798.583,21,-12
2014,76,0,33419,Cameron Tringale,"85' 8""",1799.5,21,-6
2014,80,0,24361,Pat Perez,"85' 10""",1287.583,15,-10
2014,80,0,27095,Nick Watney,"85' 10""",514.75,6,-3
2014,82,0,26956,Bronson La'Cassie,"86' 0""",688.25,8,-5
2014,83,0,26329,Louis Oosthuizen,"86' 2""",1033.833,12,-8
2014,84,0,27556,Ted Potter Jr.,"86' 3""",1035.333,12,-6
2014,85,0,29425,Andrew Svoboda,"86' 5""",1296.5,15,-9
2014,86,0,20157,Retief Goosen,"86' 6""",1297.083,15,-9
2014,87,0,32102,Rickie Fowler,"87' 1""",2003.75,23,-8
2014,88,0,27330,Josh Teater,"87' 2""",959.083,11,-4
2014,89,0,25191,Gonzalo Fernandez-Castaño,"87' 5""",1223.333,14,-2
2014,90,0,27770,Camilo Villegas,"88' 1""",1057.167,12,-4
2014,91,0,23800,Bryce Molder,"88' 7""",531.25,6,-4
2014,92,0,26289,Boo Weekley,"88' 8""",975.5,11,-5
2014,93,0,22405,Justin Rose,"88' 9""",1241.917,14,-7
2014,94,0,33122,Russell Knox,"88' 11""",978.417,11,-4
2014,94,0,24490,George McNeill,"88' 11""",1600.917,18,-6
2014,96,0,34265,Will Wilcox,"89' 3""",803.0,9,-3
2014,97,0,6522,Ernie Els,"89' 4""",1518.833,17,-10
2014,98,0,27064,Jhonattan Vegas,"89' 6""",1074.167,12,-3
2014,99,0,30692,Scott Stallings,"89' 8""",1344.583,15,-7
2014,100,0,34431,Robert Streb,"89' 9""",808.0,9,-2
2014,101,0,34563,Chesson Hadley,"90' 2""",901.667,10,-3
2014,102,0,27436,Graham DeLaet,"90' 6""",1176.417,13,-3
2014,103,0,34046,Jordan Spieth,"90' 8""",1178.417,13,-9
2014,104,0,29926,Danny Lee,"91' 10""",2019.667,22,-11
2014,105,0,22913,John Rollins,"92' 0""",1012.333,11,-3
2014,106,0,31557,Jim Herman,"92' 1""",552.5,6,-1
2014,106,0,30926,Chris Kirk,"92' 1""",1750.0,19,-4
2014,108,0,21878,Mark Wilson,"92' 3""",830.583,9,-3
2014,109,0,25444,Justin Hicks,"92' 4""",1015.333,11,-6
2014,110,0,26679,Kevin Stadler,"92' 6""",1387.25,15,-6
2014,110,0,25834,Daniel Summerhays,"92' 6""",2405.917,26,-11
2014,112,0,35539,Luke Guthrie,"92' 11""",1579.667,17,-8
2014,112,0,8075,Jerry Kelly,"92' 11""",650.25,7,-2
2014,114,0,34409,David Lingmerth,"93' 4""",1026.75,11,-5
2014,115,0,25345,Carl Pettersson,"93' 8""",1311.75,14,-8
2014,116,0,25240,D.A. Points,"94' 0""",1033.75,11,-2
2014,117,0,29222,Billy Hurley III,"94' 6""",661.583,7,E
2014,118,0,25720,Chad Collins,"94' 8""",1325.75,14,-5
2014,119,0,24024,Zach Johnson,"94' 9""",1516.25,16,-8
2014,120,0,20229,Stewart Cink,"95' 9""",861.667,9,-5
2014,120,0,23108,Matt Kuchar,"95' 9""",1819.5,19,-9
2014,122,0,24138,Ian Poulter,"95' 11""",479.417,5,-3
2014,123,0,20593,Greg Chalmers,"96' 1""",1345.583,14,-5
2014,124,0,20104,Ken Duke,"96' 2""",1442.083,15,-6
2014,125,0,23621,Rory Sabbatini,"96' 6""",1351.0,14,-4
2014,126,0,29479,Scott Brown,"96' 7""",1255.167,13,-3
2014,127,0,29420,Billy Horschel,"96' 9""",1451.0,15,-8
2014,127,0,26300,Matt Jones,"96' 9""",1644.667,17,-5
2014,127,0,10423,Mike Weir,"96' 9""",1064.25,11,-3
2014,130,0,25562,Andres Romero,"96' 10""",2227.333,23,-10
2014,131,0,10860,Justin Leonard,"96' 11""",678.5,7,-3
2014,132,0,26951,Johnson Wagner,"97' 3""",1264.5,13,-3
2014,133,0,20498,Briny Baird,"97' 4""",486.75,5,-4
2014,133,0,24925,Jonathan Byrd,"97' 4""",1557.333,16,-7
2014,135,0,25349,Tim Wilkinson,"97' 5""",877.0,9,-4
2014,136,0,25686,Jason Dufner,"97' 7""",975.583,10,-3
2014,136,0,27644,Brian Harman,"97' 7""",1659.167,17,-3
2014,138,0,20160,Charlie Wi,"98' 9""",888.417,9,E
2014,139,0,27963,Chris Stroud,"99' 9""",2393.25,24,-7
2014,140,0,29478,Kevin Kisner,"100' 0""",1599.75,16,-9
2014,141,0,23135,Tim Clark,"100' 3""",701.833,7,E
2014,142,0,24507,Jason Bohn,"100' 10""",1411.917,14,-3
2014,143,0,20098,Stuart Appleby,"100' 11""",1110.0,11,-6
2014,143,0,27649,Brandt Snedeker,"100' 11""",1513.917,15,-6
2014,145,0,24140,Sean O'Hair,"101' 7""",812.417,8,-6
2014,146,0,28475,Jeff Overton,"101' 9""",1322.75,13,-6
2014,146,0,29221,Webb Simpson,"101' 9""",1627.917,16,-5
2014,148,0,27933,John Merrick,"101' 10""",1222.167,12,-2
2014,149,0,24357,K.J. Choi,"101' 11""",815.583,8,-2
2014,150,0,20396,Lee Westwood,"102' 4""",1842.417,18,-10
2014,151,0,31202,William McGirt,"102' 9""",1849.0,18,-6
2014,152,0,31560,Brian Stuard,"102' 10""",1131.583,11,-4
2014,153,0,22378,Trevor Immelman,"103' 0""",1029.583,10,-2
2014,154,0,34099,Harris English,"103' 2""",1857.583,18,-7
2014,155,0,30927,Brendon Todd,"103' 8""",1761.833,17,-5
2014,156,0,19846,Brian Gay,"103' 10""",415.167,4,-1
2014,157,0,34264,Hudson Swafford,"104' 7""",627.25,6,-2
2014,158,0,23541,Ben Crane,"105' 1""",1471.167,14,-4
2014,159,0,24924,Bill Haas,"105' 7""",1477.75,14,-3
2014,160,0,37273,Derek Ernst,"106' 2""",1061.417,10,-2
2014,161,0,35139,Richard Lee,"106' 4""",1382.083,13,-5
2014,162,0,12510,Chad Campbell,"106' 5""",851.5,8,-4
2014,163,0,32150,Michael Thompson,"106' 11""",1068.75,10,-4
2014,164,0,21753,Brian Davis,"107' 6""",1826.833,17,-12
2014,165,0,26758,David Hearn,"108' 1""",1728.667,16,-5
2014,166,0,24663,Y.E. Yang,"108' 8""",869.333,8,-2
2014,167,0,32200,Roberto Castro,"108' 9""",1521.917,14,-6
2014,168,0,28092,D.H. Lee,"109' 4""",1093.167,10,-1
2014,169,0,23638,Brendon de Jonge,"109' 8""",2083.5,19,-8
2014,170,0,22046,Geoff Ogilvy,"110' 5""",2098.5,19,-6
2014,171,0,23983,Luke Donald,"111' 10""",783.0,7,-4
2014,172,0,25572,Graeme McDowell,"112' 6""",899.667,8,+1
2014,173,0,6567,Vijay Singh,"118' 9""",2137.667,18,-9
2014,174,0,22621,Ben Curtis,"120' 10""",483.333,4,-3
2014,175,0,2206,David Toms,"121' 0""",605.083,5,-1
2014,176,0,23353,J.J. Henry,"124' 2""",993.083,8,E
2014,177,0,32640,Troy Merritt,"137' 1""",548.167,4,-2
2022,1,0,47856,Seth Reeves,"56' 2""",505.25,9,-4
2022,2,0,27129,Luke List,"59' 10""",658.167,11,-7
2022,3,0,47483,Will Zalatoris,"61' 8""",369.917,6,E
2022,4,0,45486,Joaquin Niemann,"63' 6""",761.75,12,-6
2022,5,0,48887,Matt Wallace,"64' 5""",1031.25,16,-10
2022,6,0,25686,Jason Dufner,"66' 4""",265.167,4,-3
2022,6,0,34264,Hudson Swafford,"66' 4""",1194.667,18,-13
2022,8,0,27064,Jhonattan Vegas,"68' 2""",1022.333,15,-9
2022,9,0,33419,Cameron Tringale,"68' 3""",1501.083,22,-15
2022,10,0,35450,Patrick Cantlay,"68' 7""",1028.583,15,-11
2022,11,0,35532,Tom Hoge,"68' 9""",1374.25,20,-14
2022,12,0,33667,Carlos Ortiz,"69' 4""",1039.833,15,-9
2022,13,0,54421,Garrick Higgo,"70' 3""",913.75,13,E
2022,14,0,46340,Alex Smalley,"70' 5""",1549.083,22,-13
2022,15,0,48822,Sebastián Muñoz,"71' 2""",1707.333,24,-12
2022,16,0,47995,Davis Riley,"71' 3""",1924.417,27,-13
2022,17,0,24361,Pat Perez,"71' 5""",1856.083,26,-20
2022,18,0,39977,Max Homa,"71' 6""",1073.083,15,-9
2022,19,0,45157,Cam Davis,"71' 9""",1075.917,15,-9
2022,20,0,25900,Lucas Glover,"71' 11""",1654.667,23,-7
2022,21,0,39546,Keith Mitchell,"72' 7""",1524.75,21,-12
2022,22,0,29725,Tony Finau,"72' 9""",1600.75,22,-14
2022,23,0,36871,Matthew NeSmith,"72' 11""",1968.417,27,-20
2022,24,0,21961,Charles Howell III,"73' 11""",1034.75,14,-7
2022,25,0,39058,Lucas Herbert,"74' 0""",518.167,7,-5
2022,26,0,30978,Kiradech Aphibarnrat,"74' 1""",815.083,11,-10
2022,27,0,50525,Collin Morikawa,"74' 2""",964.167,13,-9
2022,27,0,53165,Doc Redman,"74' 2""",964.5,13,-1
2022,29,0,54783,Dylan Wu,"74' 3""",1113.25,15,-9
2022,30,0,51766,Wyndham Clark,"74' 6""",1042.667,14,-2
2022,31,0,33490,Bo Hoag,"74' 8""",597.083,8,-3
2022,32,0,39971,Sungjae Im,"75' 0""",1799.333,24,-13
2022,33,0,34363,Tyrrell Hatton,"75' 4""",753.083,10,-10
2022,33,0,48117,Kurt Kitayama,"75' 4""",978.917,13,-4
2022,35,0,47993,Denny McCarthy,"75' 5""",1282.0,17,-10
2022,36,0,34255,Joseph Bramlett,"75' 6""",679.167,9,-6
2022,37,0,37189,Harold Varner III,"76' 1""",1368.917,18,-10
2022,38,0,12716,Charley Hoffman,"76' 4""",1144.417,15,-9
2022,39,0,35506,Mackenzie Hughes,"76' 7""",1149.333,15,-8
2022,40,0,46970,Jon Rahm,"76' 9""",1305.417,17,-11
2022,41,0,33448,Justin Thomas,"76' 11""",1307.25,17,-9
