YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,3RD,2ND
2013,73,0,10213,Dicky Pride,2,,,
2013,73,0,22913,John Rollins,2,,,
2013,73,0,25562,Andres Romero,2,1.0,,
2013,73,0,29518,Brendan Steele,2,,,
2013,73,0,33418,Shawn Stefani,2,,,
2013,73,0,28780,Nicholas Thompson,2,,,
2013,73,0,27770,Camilo Villegas,2,,,
2013,73,0,26951,Johnson Wagner,2,1.0,,
2013,73,0,31323,Gary Woodland,2,1.0,1.0,
2013,116,0,10885,Robert Allenby,1,,,
2013,116,0,1024,Billy Andrade,1,,,
2013,116,0,20098,Stuart Appleby,1,,,
2013,116,0,7867,Woody Austin,1,1.0,,
2013,116,0,12652,Cameron Beckman,1,1.0,,
2013,116,0,32334,Charlie Beljan,1,1.0,,
2013,116,0,25274,Steven Bowditch,1,1.0,,
2013,116,0,29479,Scott Brown,1,1.0,,
2013,116,0,12510,Chad Campbell,1,,,
2013,116,0,35450,Patrick Cantlay,1,,,
2013,116,0,24494,Erik Compton,1,,,
2013,116,0,8931,Glen Day,1,,,
2013,116,0,6251,Chris DiMarco,1,,,
2013,116,0,6522,Ernie Els,1,,,
2013,116,0,37273,Derek Ernst,1,1.0,,
2013,116,0,27896,Ross Fisher,1,,,
2013,116,0,29740,Brad Fritsch,1,,,
2013,116,0,30750,Tommy Gainey,1,,,
2013,116,0,32698,Bobby Gates,1,,,
2013,116,0,19846,Brian Gay,1,1.0,,
2013,116,0,28679,Fabián Gómez,1,1.0,,
2013,116,0,29720,Andres Gonzales,1,,,
2013,116,0,20157,Retief Goosen,1,,,
2013,116,0,22792,Peter Hanson,1,,,
2013,116,0,25444,Justin Hicks,1,,,
2013,116,0,22378,Trevor Immelman,1,,,
2013,116,0,30852,Ryo Ishikawa,1,,,
2013,116,0,19958,Miguel Angel Jiménez,1,,,
2013,116,0,19970,Robert Karlsson,1,,,
2013,116,0,36884,Ben Kohles,1,,,
2013,116,0,34261,Scott Langley,1,1.0,,
2013,116,0,10860,Justin Leonard,1,,,
2013,116,0,1706,Davis Love III,1,,,
2013,116,0,33204,Shane Lowry,1,,,
2013,116,0,23548,Bill Lunde,1,,,
2013,116,0,22961,David Mathis,1,,,
2013,116,0,1766,Billy Mayfair,1,,,
2013,116,0,25198,Francesco Molinari,1,,,
2013,116,0,29289,S.Y. Noh,1,,,
2013,116,0,22348,Nick O'Hern,1,,,
2013,116,0,22046,Geoff Ogilvy,1,1.0,,
2013,116,0,26329,Louis Oosthuizen,1,,,
2013,116,0,35541,John Peterson,1,,,
2013,116,0,1948,Tim Petrovic,1,,,
2013,116,0,25345,Carl Pettersson,1,,,
2013,116,0,29476,Kyle Reifers,1,,,
2013,116,0,23497,Tag Ridings,1,,,
2013,116,0,23481,Marcel Siem,1,,,
2013,116,0,24459,Richard Sterne,1,,,
2013,116,0,23325,Vaughn Taylor,1,,,
2013,116,0,2206,David Toms,1,,,
2013,116,0,23788,D.J. Trahan,1,,,
2013,116,0,33419,Cameron Tringale,1,1.0,,
2013,116,0,29484,Peter Uihlein,1,,,
2013,116,0,23623,Bo Van Pelt,1,,,
2013,116,0,28135,Aaron Watkins,1,,,
2013,116,0,20160,Charlie Wi,1,,,
2013,116,0,26497,Casey Wittenberg,1,,,
2013,116,0,22000,Chris Wood,1,,,
2014,1,0,28237,Rory McIlroy,12,3.0,,2.0
2014,2,0,10809,Jim Furyk,11,4.0,,
2014,2,0,23108,Matt Kuchar,11,1.0,,1.0
2014,4,0,32102,Rickie Fowler,10,2.0,,2.0
2014,4,0,21209,Sergio Garcia,10,3.0,,2.0
2014,4,0,24502,Adam Scott,10,1.0,,1.0
2014,4,0,25632,Jimmy Walker,10,3.0,,
2014,8,0,29221,Webb Simpson,9,1.0,,3.0
2014,9,0,25572,Graeme McDowell,8,1.0,,
2014,9,0,23320,Ryan Palmer,8,2.0,,
2014,9,0,22405,Justin Rose,8,1.0,,
2014,9,0,34046,Jordan Spieth,8,2.0,,
2014,14,0,27436,Graham DeLaet,7,2.0,,
2014,14,0,34099,Harris English,7,1.0,,
2014,14,0,30925,Dustin Johnson,7,1.0,,2.0
2014,14,0,26596,Ryan Moore,7,1.0,,
2014,14,0,30927,Brendon Todd,7,1.0,,
2014,19,0,33141,Keegan Bradley,6,1.0,,
2014,19,0,28089,Jason Day,6,1.0,,2.0
2014,19,0,28307,Matt Every,6,1.0,,1.0
2014,19,0,27644,Brian Harman,6,1.0,,1.0
2014,19,0,21961,Charles Howell III,6,1.0,,
2014,19,0,26851,Marc Leishman,6,1.0,,2.0
2014,19,0,24781,Hunter Mahan,6,1.0,,
2014,19,0,25396,Kevin Na,6,2.0,,1.0
2014,27,0,24924,Bill Haas,5,1.0,,
2014,27,0,12716,Charley Hoffman,5,1.0,,
2014,27,0,29420,Billy Horschel,5,2.0,,1.0
2014,27,0,30926,Chris Kirk,5,2.0,,1.0
2014,27,0,24912,Will MacKenzie,5,1.0,,
2014,27,0,26331,Charl Schwartzel,5,,,
2014,27,0,20645,John Senden,5,1.0,,
2014,27,0,31323,Gary Woodland,5,1.0,,
2014,36,0,29479,Scott Brown,4,1.0,,
2014,36,0,25686,Jason Dufner,4,1.0,,
2014,36,0,34563,Chesson Hadley,4,1.0,,
2014,36,0,29222,Billy Hurley III,4,,,
2014,36,0,21731,Freddie Jacobson,4,1.0,,1.0
2014,36,0,27408,Martin Kaymer,4,2.0,,
2014,36,0,8075,Jerry Kelly,4,2.0,,
2014,36,0,32839,Hideki Matsuyama,4,1.0,,1.0
2014,36,0,31202,William McGirt,4,,,
2014,36,0,24490,George McNeill,4,1.0,,
2014,36,0,25345,Carl Pettersson,4,1.0,,
2014,36,0,34360,Patrick Reed,4,2.0,,
2014,36,0,29518,Brendan Steele,4,,,
2014,36,0,27963,Chris Stroud,4,2.0,,
2014,36,0,31560,Brian Stuard,4,1.0,,
2014,51,0,20098,Stuart Appleby,3,1.0,,
2014,51,0,24507,Jason Bohn,3,1.0,,1.0
2014,51,0,23135,Tim Clark,3,1.0,,1.0
2014,51,0,24494,Erik Compton,3,1.0,,
2014,51,0,23983,Luke Donald,3,1.0,,
2014,51,0,28339,Victor Dubuisson,3,1.0,,
2014,51,0,6522,Ernie Els,3,,,
2014,51,0,29740,Brad Fritsch,3,,,
2014,51,0,26758,David Hearn,3,,,
2014,51,0,34098,Russell Henley,3,1.0,,1.0
2014,51,0,25444,Justin Hicks,3,1.0,,1.0
2014,51,0,30852,Ryo Ishikawa,3,1.0,,
2014,51,0,29478,Kevin Kisner,3,,,
2014,51,0,33122,Russell Knox,3,1.0,,
2014,51,0,33413,Ben Martin,3,3.0,,
2014,51,0,29289,S.Y. Noh,3,1.0,,
2014,51,0,28475,Jeff Overton,3,,,
2014,51,0,24361,Pat Perez,3,1.0,,
2014,51,0,23621,Rory Sabbatini,3,1.0,,
2014,51,0,27649,Brandt Snedeker,3,,,
2014,51,0,26679,Kevin Stadler,3,1.0,,
2014,51,0,21528,Henrik Stenson,3,1.0,,
2014,51,0,33419,Cameron Tringale,3,1.0,,
2014,51,0,25349,Tim Wilkinson,3,,,
2014,75,0,23540,Jason Allred,2,1.0,,
2014,75,0,22371,Aaron Baddeley,2,,,
2014,75,0,24846,Ricky Barnes,2,,,
2014,75,0,24357,K.J. Choi,2,2.0,,
2014,75,0,23541,Ben Crane,2,1.0,,
2014,75,0,23638,Brendon de Jonge,2,,,
2014,75,0,25369,Jamie Donaldson,2,1.0,,
2014,75,0,24358,Robert Garrigus,2,,,
2014,75,0,20157,Retief Goosen,2,,,
2014,75,0,35539,Luke Guthrie,2,,,
2014,75,0,32448,James Hahn,2,,,
2014,75,0,33461,Morgan Hoffmann,2,1.0,,
2014,75,0,27141,J.B. Holmes,2,1.0,,
2014,75,0,34174,John Huh,2,2.0,,
2014,75,0,19970,Robert Karlsson,2,,,
2014,75,0,36689,Brooks Koepka,2,1.0,,
2014,75,0,30944,Jason Kokrak,2,,,
2014,75,0,35139,Richard Lee,2,,,
2014,75,0,10860,Justin Leonard,2,1.0,,
2014,75,0,34409,David Lingmerth,2,,,
2014,75,0,23800,Bryce Molder,2,,,
2014,75,0,25198,Francesco Molinari,2,,,
2014,75,0,22046,Geoff Ogilvy,2,1.0,,1.0
2014,75,0,24138,Ian Poulter,2,1.0,,
2014,75,0,33418,Shawn Stefani,2,1.0,,
2014,75,0,34431,Robert Streb,2,1.0,,
2014,75,0,27214,Kevin Streelman,2,1.0,,1.0
2014,75,0,6527,Steve Stricker,2,,,
2014,75,0,25834,Daniel Summerhays,2,1.0,,
2014,75,0,29425,Andrew Svoboda,2,1.0,,
2014,75,0,2206,David Toms,2,,,
2014,75,0,27064,Jhonattan Vegas,2,1.0,,
2014,75,0,27095,Nick Watney,2,,,
2014,75,0,20396,Lee Westwood,2,,,
2014,75,0,34265,Will Wilcox,2,,,
2014,110,0,30978,Kiradech Aphibarnrat,1,1.0,,
2014,110,0,20498,Briny Baird,1,1.0,,
2014,110,0,32334,Charlie Beljan,1,,,
2014,110,0,10944,Thomas Bjørn,1,,,
2014,110,0,27895,Jonas Blixt,1,1.0,,
2014,110,0,25274,Steven Bowditch,1,1.0,,
2014,110,0,24925,Jonathan Byrd,1,1.0,,
2014,110,0,20848,Ángel Cabrera,1,1.0,,
2014,110,0,12510,Chad Campbell,1,,,
2014,110,0,32200,Roberto Castro,1,,,
2014,110,0,34021,Bud Cauley,1,,,
2014,110,0,20593,Greg Chalmers,1,,,
2014,110,0,32366,Kevin Chappell,1,,,
2014,110,0,28937,George Coetzee,1,,,
2014,110,0,25720,Chad Collins,1,,,
2014,110,0,22621,Ben Curtis,1,,,
2014,110,0,1320,Bob Estes,1,,,
2014,110,0,25191,Gonzalo Fernandez-Castaño,1,,,
2014,110,0,28500,Martin Flores,1,1.0,,
2014,110,0,30750,Tommy Gainey,1,,,
2014,110,0,20376,Stephen Gallacher,1,,,
2014,110,0,29535,Brice Garnett,1,,,
2014,110,0,19846,Brian Gay,1,,,
2014,110,0,22892,Jason Gore,1,,,
2014,110,0,39977,Max Homa,1,,,
2014,110,0,24956,Mikko Ilonen,1,,,
2014,110,0,22378,Trevor Immelman,1,,,
2014,110,0,24511,Thongchai Jaidee,1,,,
2014,110,0,19958,Miguel Angel Jiménez,1,,,
2014,110,0,26300,Matt Jones,1,1.0,,
2014,110,0,27936,Martin Laird,1,,,
2014,110,0,1666,Bernhard Langer,1,,,
2014,110,0,34261,Scott Langley,1,1.0,,
2014,110,0,29926,Danny Lee,1,1.0,,
2014,110,0,35300,Andrew Loupe,1,,,
2014,110,0,33204,Shane Lowry,1,,,
2014,110,0,1724,Jeff Maggert,1,,,
2014,110,0,33199,Matteo Manassero,1,,,
2014,110,0,27120,Troy Matteson,1,,,
2014,110,0,32640,Troy Merritt,1,1.0,,
2014,110,0,1810,Phil Mickelson,1,1.0,,
2014,110,0,23814,Edoardo Molinari,1,,,
2014,110,0,24140,Sean O'Hair,1,,,
2014,110,0,33968,Thorbjørn Olesen,1,,,
2014,110,0,26329,Louis Oosthuizen,1,,,
2014,110,0,20572,Rod Pampling,1,,,
2014,110,0,10213,Dicky Pride,1,,,
2014,110,0,28486,Michael Putnam,1,,,
2014,110,0,31193,Jim Renner,1,1.0,,
2014,110,0,35732,Wes Roach,1,,,
2014,110,0,25562,Andres Romero,1,,,
2014,110,0,6567,Vijay Singh,1,1.0,,
2014,110,0,22293,Heath Slocum,1,,,
2014,110,0,30692,Scott Stallings,1,1.0,,
2014,110,0,30110,Kyle Stanley,1,,,
2014,110,0,24459,Richard Sterne,1,,,
2014,110,0,34264,Hudson Swafford,1,,,
2014,110,0,21498,Hideto Tanihara,1,,,
2014,110,0,33448,Justin Thomas,1,,,
2014,110,0,32150,Michael Thompson,1,,,
2014,110,0,28780,Nicholas Thompson,1,1.0,,
2014,110,0,23623,Bo Van Pelt,1,,,
2014,110,0,27770,Camilo Villegas,1,1.0,,
2014,110,0,26951,Johnson Wagner,1,,,
2014,110,0,26289,Boo Weekley,1,,,
2014,110,0,10423,Mike Weir,1,1.0,,
2022,1,0,35450,Patrick Cantlay,12,2.0,1.0,3.0
2022,2,0,46046,Scottie Scheffler,11,4.0,1.0,4.0
2022,3,0,40098,Matt Fitzpatrick,10,1.0,0.0,1.0
2022,3,0,28237,Rory McIlroy,10,3.0,1.0,1.0
2022,3,0,33448,Justin Thomas,10,1.0,3.0,0.0
2022,6,0,39971,Sungjae Im,9,1.0,0.0,3.0
2022,6,0,47483,Will Zalatoris,9,1.0,0.0,3.0
2022,8,0,47504,Sam Burns,8,3.0,0.0,1.0
2022,8,0,50525,Collin Morikawa,8,0.0,0.0,2.0
2022,8,0,46970,Jon Rahm,8,1.0,1.0,1.0
2022,11,0,29725,Tony Finau,7,2.0,0.0,2.0
2022,11,0,48081,Xander Schauffele,7,3.0,2.0,0.0
2022,11,0,35891,Cameron Smith,7,3.0,1.0,0.0
2022,11,0,30692,Scott Stallings,7,0.0,0.0,1.0
2022,11,0,57366,Cameron Young,7,0.0,2.0,5.0
2022,16,0,33141,Keegan Bradley,6,0.0,0.0,1.0
2022,16,0,27644,Brian Harman,6,0.0,2.0,0.0
2022,16,0,35532,Tom Hoge,6,1.0,0.0,1.0
2022,16,0,32839,Hideki Matsuyama,6,2.0,1.0,0.0
2022,16,0,39546,Keith Mitchell,6,0.0,1.0,0.0
2022,16,0,47995,Davis Riley,6,0.0,0.0,1.0
2022,16,0,34046,Jordan Spieth,6,1.0,0.0,2.0
2022,23,0,45157,Cam Davis,5,0.0,1.0,0.0
2022,23,0,30911,Tommy Fleetwood,5,0.0,0.0,0.0
2022,23,0,33399,Adam Hadwin,5,0.0,0.0,0.0
2022,23,0,39977,Max Homa,5,2.0,0.0,0.0
2022,23,0,29420,Billy Horschel,5,1.0,0.0,2.0
2022,23,0,46717,Viktor Hovland,5,1.0,0.0,1.0
2022,23,0,29478,Kevin Kisner,5,0.0,1.0,1.0
2022,23,0,47993,Denny McCarthy,5,0.0,0.0,0.0
2022,23,0,45486,Joaquin Niemann,5,1.0,1.0,0.0
2022,23,0,28252,Seamus Power,5,0.0,1.0,0.0
2022,23,0,24502,Adam Scott,5,0.0,0.0,0.0
2022,23,0,49960,Sepp Straka,5,1.0,1.0,1.0
2022,23,0,51634,Sahith Theegala,5,0.0,1.0,1.0
2022,23,0,33419,Cameron Tringale,5,0.0,1.0,1.0
2022,23,0,31323,Gary Woodland,5,0.0,0.0,0.0
2022,38,0,39997,Corey Conners,4,0.0,1.0,0.0
2022,38,0,46402,Talor Gooch,4,1.0,0.0,0.0
2022,38,0,35310,Lanto Griffin,4,0.0,1.0,0.0
2022,38,0,34563,Chesson Hadley,4,0.0,0.0,0.0
2022,38,0,34098,Russell Henley,4,0.0,0.0,1.0
2022,38,0,30926,Chris Kirk,4,0.0,0.0,0.0
2022,38,0,33204,Shane Lowry,4,0.0,2.0,1.0
2022,38,0,46442,Maverick McNealy,4,0.0,0.0,1.0
2022,38,0,49947,Taylor Moore,4,0.0,0.0,0.0
2022,38,0,49771,J.T. Poston,4,1.0,1.0,1.0
2022,38,0,29518,Brendan Steele,4,0.0,0.0,1.0
2022,38,0,49964,Aaron Wise,4,0.0,0.0,1.0
2022,38,0,52374,Brandon Wu,4,0.0,1.0,1.0
2022,51,0,45526,Abraham Ancer,3,0.0,0.0,0.0
2022,51,0,40026,Daniel Berger,3,0.0,0.0,0.0
2022,51,0,51766,Wyndham Clark,3,0.0,0.0,0.0
2022,51,0,34076,Joel Dahmen,3,0.0,0.0,0.0
2022,51,0,32448,James Hahn,3,0.0,0.0,0.0
2022,51,0,34363,Tyrrell Hatton,3,0.0,0.0,1.0
2022,51,0,35506,Mackenzie Hughes,3,0.0,0.0,1.0
2022,51,0,30925,Dustin Johnson,3,0.0,0.0,0.0
2022,51,0,55182,Tom Kim,3,1.0,1.0,0.0
2022,51,0,48117,Kurt Kitayama,3,0.0,1.0,2.0
2022,51,0,23108,Matt Kuchar,3,0.0,1.0,1.0
2022,51,0,31420,Anirban Lahiri,3,0.0,0.0,1.0
2022,51,0,29926,Danny Lee,3,0.0,0.0,1.0
2022,51,0,26851,Marc Leishman,3,0.0,1.0,0.0
2022,51,0,36326,David Lipsky,3,0.0,0.0,0.0
2022,51,0,27129,Luke List,3,1.0,0.0,0.0
2022,51,0,46601,Trey Mullinax,3,1.0,0.0,0.0
2022,51,0,48822,Sebastián Muñoz,3,0.0,2.0,0.0
2022,51,0,27349,Alex Noren,3,0.0,0.0,1.0
2022,51,0,40250,Taylor Pendrith,3,0.0,0.0,1.0
2022,51,0,22056,Cameron Percy,3,0.0,0.0,0.0
2022,51,0,47529,Mito Pereira,3,0.0,2.0,0.0
2022,51,0,26476,Chez Reavie,3,1.0,0.0,0.0
2022,51,0,36699,Patrick Rodgers,3,0.0,0.0,0.0
2022,51,0,37275,Sam Ryder,3,0.0,1.0,0.0
2022,51,0,47347,Adam Schenk,3,0.0,1.0,0.0
2022,51,0,34610,Matthias Schwab,3,0.0,0.0,0.0
2022,51,0,46340,Alex Smalley,3,0.0,0.0,1.0
2022,51,0,39324,J.J. Spaun,3,1.0,0.0,0.0
2022,51,0,34431,Robert Streb,3,0.0,0.0,0.0
2022,51,0,40115,Adam Svensson,3,0.0,0.0,0.0
2022,51,0,48699,Callum Tarren,3,0.0,0.0,0.0
2022,51,0,37189,Harold Varner III,3,0.0,1.0,0.0
2022,84,0,55708,Hayden Buckley,2,0.0,0.0,0.0
2022,84,0,52372,Cameron Champ,2,0.0,0.0,0.0
2022,84,0,20229,Stewart Cink,2,0.0,0.0,0.0
2022,84,0,28089,Jason Day,2,0.0,1.0,0.0
2022,84,0,25900,Lucas Glover,2,0.0,1.0,0.0
2022,84,0,59095,Chris Gotterup,2,0.0,0.0,0.0
2022,84,0,29974,Branden Grace,2,0.0,0.0,0.0
2022,84,0,31646,Emiliano Grillo,2,0.0,0.0,2.0
2022,84,0,39058,Lucas Herbert,2,1.0,0.0,0.0
2022,84,0,54628,Lee Hodges,2,0.0,1.0,0.0
2022,84,0,52686,Rasmus Hojgaard,2,0.0,0.0,0.0
2022,84,0,35461,Beau Hossler,2,0.0,1.0,0.0
2022,84,0,36801,Mark Hubbard,2,0.0,1.0,0.0
2022,84,0,34174,John Huh,2,0.0,0.0,1.0
2022,84,0,36799,Stephan Jaeger,2,0.0,0.0,0.0
2022,84,0,26300,Matt Jones,2,0.0,1.0,1.0
2022,84,0,47917,Takumi Kanaya,2,0.0,0.0,0.0
2022,84,0,33122,Russell Knox,2,0.0,0.0,0.0
2022,84,0,36689,Brooks Koepka,2,0.0,1.0,0.0
2022,84,0,33410,Andrew Landry,2,0.0,0.0,0.0
2022,84,0,32791,K.H. Lee,2,1.0,0.0,0.0
2022,84,0,55509,Hurly Long,2,0.0,0.0,0.0
2022,84,0,40162,Justin Lower,2,0.0,0.0,0.0
2022,84,0,34466,Peter Malnati,2,0.0,0.0,0.0
2022,84,0,51950,Max McGreevy,2,0.0,0.0,1.0
2022,84,0,32640,Troy Merritt,2,0.0,0.0,0.0
2022,84,0,25396,Kevin Na,2,0.0,0.0,0.0
2022,84,0,36871,Matthew NeSmith,2,0.0,1.0,0.0
2022,84,0,29908,C.T. Pan,2,0.0,0.0,0.0
2022,84,0,24361,Pat Perez,2,0.0,0.0,0.0
2022,84,0,34256,Andrew Putnam,2,0.0,0.0,0.0
2022,84,0,46414,Aaron Rai,2,0.0,0.0,0.0
2022,84,0,47983,Chad Ramey,2,1.0,0.0,0.0
2022,84,0,34360,Patrick Reed,2,0.0,0.0,1.0
2022,84,0,22405,Justin Rose,2,0.0,0.0,0.0
2022,84,0,26331,Charl Schwartzel,2,0.0,0.0,0.0
2022,84,0,27214,Kevin Streelman,2,0.0,0.0,1.0
2022,84,0,31560,Brian Stuard,2,0.0,0.0,0.0
2022,84,0,32150,Michael Thompson,2,0.0,0.0,0.0
2022,84,0,30927,Brendon Todd,2,0.0,1.0,0.0
2022,84,0,35617,Martin Trainer,2,0.0,0.0,0.0
2022,84,0,48887,Matt Wallace,2,0.0,0.0,0.0
2022,84,0,51894,Vince Whaley,2,0.0,0.0,0.0
2022,84,0,56278,Matthew Wolff,2,0.0,0.0,1.0
2022,128,0,56676,John Augenstein,1,0.0,0.0,0.0
2022,128,0,37212,Paul Barjon,1,0.0,0.0,0.0
2022,128,0,45522,Christiaan Bezuidenhout,1,0.0,0.0,1.0
2022,128,0,45836,Richard Bland,1,0.0,0.0,0.0
2022,128,0,28420,Ryan Brehm,1,1.0,0.0,0.0
2022,128,0,33974,Dean Burmester,1,0.0,0.0,0.0
2022,128,0,24925,Jonathan Byrd,1,0.0,0.0,0.0
2022,128,0,25364,Paul Casey,1,0.0,1.0,0.0
2022,128,0,47959,Bryson DeChambeau,1,0.0,0.0,0.0
2022,128,0,33653,Thomas Detry,1,0.0,0.0,0.0
2022,128,0,25369,Jamie Donaldson,1,0.0,0.0,0.0
2022,128,0,54655,Patrick Flavin,1,0.0,0.0,0.0
2022,128,0,32102,Rickie Fowler,1,0.0,1.0,0.0
2022,128,0,29970,Dylan Frittelli,1,0.0,0.0,0.0
2022,128,0,30750,Tommy Gainey,1,0.0,1.0,0.0
2022,128,0,21209,Sergio Garcia,1,0.0,0.0,0.0
2022,128,0,29535,Brice Garnett,1,0.0,0.0,0.0
2022,128,0,52375,Doug Ghim,1,0.0,0.0,0.0
2022,128,0,32662,Michael Gligic,1,0.0,0.0,0.0
2022,128,0,46594,Ricardo Gouveia,1,0.0,0.0,0.0
2022,128,0,54591,Ben Griffin,1,0.0,0.0,0.0
2022,128,0,24980,Scott Gutschewski,1,0.0,0.0,0.0
2022,128,0,57975,Harry Hall,1,0.0,0.0,0.0
2022,128,0,47988,Nick Hardy,1,0.0,0.0,0.0
2022,128,0,48372,Marcus Helligkilde,1,0.0,0.0,0.0
2022,128,0,20433,Mark Hensby,1,0.0,0.0,0.0
2022,128,0,31557,Jim Herman,1,0.0,0.0,0.0
2022,128,0,49298,Kramer Hickok,1,0.0,0.0,0.0
2022,128,0,54421,Garrick Higgo,1,0.0,0.0,0.0
2022,128,0,33597,Harry Higgs,1,0.0,0.0,0.0
2022,128,0,12716,Charley Hoffman,1,0.0,0.0,0.0
2022,128,0,21961,Charles Howell III,1,0.0,0.0,0.0
2022,128,0,39975,Michael Kim,1,0.0,0.0,0.0
2022,128,0,37455,Si Woo Kim,1,0.0,0.0,0.0
2022,128,0,32757,Patton Kizzire,1,0.0,0.0,0.0
