YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
2013,111,0,32698,Bobby Gates,29.47,560,19
2013,111,0,19970,Robert Karlsson,29.47,501,17
2013,111,0,20443,Jin Park,29.47,560,19
2013,115,0,24357,K.J. Choi,29.48,678,23
2013,115,0,29740,Brad Fritsch,29.48,678,23
2013,115,0,22378,Trevor Immelman,29.48,678,23
2013,115,0,25818,Scott Piercy,29.48,678,23
2013,115,0,23621,Rory Sabbatini,29.48,737,25
2013,120,0,28780,Nicholas Thompson,29.52,856,29
2013,121,0,33141,Keegan Bradley,29.54,709,24
2013,121,0,34174,John Huh,29.54,827,28
2013,123,0,2206,David Toms,29.57,414,14
2013,124,0,27436,Graham DeLaet,29.58,769,26
2013,124,0,33419,Cameron Tringale,29.58,710,24
2013,126,0,12510,Chad Campbell,29.63,711,24
2013,126,0,29425,Andrew Svoboda,29.63,474,16
2013,128,0,27330,Josh Teater,29.65,682,23
2013,129,0,10809,Jim Furyk,29.67,623,21
2013,129,0,8725,Tom Gillis,29.67,623,21
2013,129,0,26679,Kevin Stadler,29.67,712,24
2013,132,0,23353,J.J. Henry,29.68,742,25
2013,132,0,27214,Kevin Streelman,29.68,742,25
2013,134,0,22913,John Rollins,29.7,683,23
2013,135,0,24358,Robert Garrigus,29.71,624,21
2013,135,0,24490,George McNeill,29.71,624,21
2013,135,0,23623,Bo Van Pelt,29.71,624,21
2013,138,0,27095,Nick Watney,29.72,743,25
2013,139,0,27129,Luke List,29.74,684,23
2013,139,0,22961,David Mathis,29.74,684,23
2013,139,0,22295,Darron Stiles,29.74,565,19
2013,142,0,27408,Martin Kaymer,29.75,476,16
2013,143,0,28455,Will Claxton,29.78,685,23
2013,143,0,31557,Jim Herman,29.78,536,18
2013,145,0,32334,Charlie Beljan,29.83,716,24
2013,145,0,6573,Brandt Jobe,29.83,537,18
2013,145,0,34409,David Lingmerth,29.83,686,23
2013,148,0,24227,Justin Bolli,29.86,657,22
2013,148,0,24399,Scott Gardiner,29.86,657,22
2013,150,0,24502,Adam Scott,29.87,448,15
2013,151,0,27503,Steve LeBrun,29.9,598,20
2013,152,0,31560,Brian Stuard,29.92,718,24
2013,153,0,20848,Ángel Cabrera,29.95,629,21
2013,153,0,30925,Dustin Johnson,29.95,629,21
2013,153,0,24361,Pat Perez,29.95,629,21
2013,156,0,24494,Erik Compton,30.0,720,24
2013,156,0,27936,Martin Laird,30.0,630,21
2013,156,0,21528,Henrik Stenson,30.0,510,17
2013,159,0,24846,Ricky Barnes,30.04,751,25
2013,159,0,27933,John Merrick,30.04,691,23
2013,161,0,22621,Ben Curtis,30.05,571,19
2013,161,0,28092,D.H. Lee,30.05,661,22
2013,163,0,25444,Justin Hicks,30.13,723,24
2013,163,0,20645,John Senden,30.13,723,24
2013,165,0,37273,Derek Ernst,30.14,633,21
2013,165,0,30163,Henrik Norlander,30.14,633,21
2013,167,0,10885,Robert Allenby,30.26,696,23
2013,167,0,26289,Boo Weekley,30.26,817,27
2013,169,0,33869,Eric Meierdierks,30.28,545,18
2013,170,0,21878,Mark Wilson,30.33,546,18
2013,171,0,34021,Bud Cauley,30.35,698,23
2013,172,0,20691,Greg Owen,30.39,699,23
2013,173,0,25804,Bubba Watson,30.45,609,20
2013,174,0,28237,Rory McIlroy,30.47,457,15
2013,175,0,23452,Nicolas Colsaerts,30.5,488,16
2013,176,0,25900,Lucas Glover,30.57,703,23
2013,177,0,20229,Stewart Cink,30.64,674,22
2013,178,0,1116,Michael Bradley,30.65,613,20
2013,179,0,30110,Kyle Stanley,30.96,743,24
2013,180,0,6567,Vijay Singh,31.26,594,19
2014,1,0,34046,Jordan Spieth,27.62,718,26
2014,2,0,20593,Greg Chalmers,27.84,696,25
2014,2,0,19846,Brian Gay,27.84,696,25
2014,4,0,23983,Luke Donald,27.94,447,16
2014,5,0,29535,Brice Garnett,28.04,757,27
2014,6,0,27141,J.B. Holmes,28.08,674,24
2014,6,0,20160,Charlie Wi,28.08,674,24
2014,8,0,26331,Charl Schwartzel,28.12,478,17
2014,9,0,31202,William McGirt,28.14,816,29
2014,10,0,35300,Andrew Loupe,28.19,592,21
2014,11,0,31560,Brian Stuard,28.25,791,28
2014,12,0,25191,Gonzalo Fernandez-Castaño,28.29,679,24
2014,13,0,27895,Jonas Blixt,28.3,566,20
2014,13,0,30926,Chris Kirk,28.3,764,27
2014,15,0,24507,Jason Bohn,28.32,708,25
2014,16,0,22371,Aaron Baddeley,28.39,653,23
2014,17,0,20098,Stuart Appleby,28.43,796,28
2014,18,0,24357,K.J. Choi,28.48,655,23
2014,19,0,27466,Spencer Levin,28.5,570,20
2014,19,0,22405,Justin Rose,28.5,513,18
2014,19,0,27649,Brandt Snedeker,28.5,684,24
2014,19,0,25349,Tim Wilkinson,28.5,684,24
2014,23,0,28259,Sangmoon Bae,28.54,685,24
2014,24,0,24024,Zach Johnson,28.56,714,25
2014,24,0,28237,Rory McIlroy,28.56,457,16
2014,26,0,23108,Matt Kuchar,28.57,657,23
2014,27,0,33461,Morgan Hoffmann,28.58,886,31
2014,27,0,28132,Tyrone Van Aswegen,28.58,686,24
2014,29,0,21731,Freddie Jacobson,28.63,773,27
2014,29,0,30944,Jason Kokrak,28.63,544,19
2014,29,0,34360,Patrick Reed,28.63,773,27
2014,32,0,28089,Jason Day,28.64,401,14
2014,32,0,10860,Justin Leonard,28.64,630,22
2014,32,0,24361,Pat Perez,28.64,716,25
2014,35,0,24846,Ricky Barnes,28.65,745,26
2014,35,0,10809,Jim Furyk,28.65,573,20
2014,37,0,35139,Richard Lee,28.69,746,26
2014,38,0,26596,Ryan Moore,28.7,660,23
2014,38,0,34431,Robert Streb,28.7,574,20
2014,40,0,10423,Mike Weir,28.71,689,24
2014,41,0,33141,Keegan Bradley,28.72,718,25
2014,41,0,32102,Rickie Fowler,28.72,718,25
2014,43,0,30927,Brendon Todd,28.76,834,29
2014,44,0,33413,Ben Martin,28.81,749,26
2014,44,0,25396,Kevin Na,28.81,778,27
2014,46,0,24494,Erik Compton,28.82,807,28
2014,47,0,8075,Jerry Kelly,28.83,663,23
2014,48,0,25720,Chad Collins,28.85,779,27
2014,49,0,1810,Phil Mickelson,28.86,606,21
2014,50,0,21209,Sergio Garcia,28.87,433,15
2014,51,0,25562,Andres Romero,28.88,693,24
2014,51,0,27963,Chris Stroud,28.88,722,25
2014,51,0,25632,Jimmy Walker,28.88,751,26
2014,54,0,25804,Bubba Watson,28.9,578,20
2014,55,0,23320,Ryan Palmer,28.91,665,23
2014,56,0,20229,Stewart Cink,28.92,723,25
2014,57,0,23409,James Driscoll,28.96,724,25
2014,57,0,20157,Retief Goosen,28.96,724,25
2014,59,0,25274,Steven Bowditch,28.97,869,30
2014,59,0,29479,Scott Brown,28.97,869,30
2014,61,0,21753,Brian Davis,29.0,812,28
2014,61,0,27644,Brian Harman,29.0,928,32
2014,61,0,29222,Billy Hurley III,29.0,754,26
2014,61,0,29926,Danny Lee,29.0,783,27
2014,61,0,32640,Troy Merritt,29.0,580,20
2014,61,0,29518,Brendan Steele,29.0,725,25
2014,67,0,24925,Jonathan Byrd,29.04,668,23
2014,67,0,26758,David Hearn,29.04,813,28
2014,67,0,34261,Scott Langley,29.04,813,28
2014,67,0,26851,Marc Leishman,29.04,668,23
2014,67,0,29221,Webb Simpson,29.04,697,24
2014,72,0,25572,Graeme McDowell,29.06,465,16
2014,73,0,32839,Hideki Matsuyama,29.09,669,23
2014,74,0,32366,Kevin Chappell,29.11,786,27
2014,75,0,24358,Robert Garrigus,29.12,728,25
2014,75,0,12716,Charley Hoffman,29.12,728,25
2014,77,0,30750,Tommy Gainey,29.13,699,24
2014,77,0,23800,Bryce Molder,29.13,699,24
2014,77,0,28475,Jeff Overton,29.13,670,23
2014,80,0,23135,Tim Clark,29.15,758,26
2014,80,0,35539,Luke Guthrie,29.15,758,26
2014,82,0,28092,D.H. Lee,29.16,554,19
2014,83,0,34098,Russell Henley,29.17,846,29
2014,83,0,30852,Ryo Ishikawa,29.17,700,24
2014,83,0,31193,Jim Renner,29.17,700,24
2014,86,0,24502,Adam Scott,29.18,496,17
2014,86,0,20396,Lee Westwood,29.18,496,17
2014,88,0,29478,Kevin Kisner,29.19,759,26
2014,88,0,24138,Ian Poulter,29.19,467,16
2014,90,0,34265,Will Wilcox,29.2,438,15
2014,91,0,34563,Chesson Hadley,29.21,847,29
2014,92,0,23638,Brendon de Jonge,29.23,906,31
2014,92,0,33122,Russell Knox,29.23,760,26
2014,92,0,27120,Troy Matteson,29.23,643,22
2014,95,0,26300,Matt Jones,29.24,731,25
2014,96,0,24490,George McNeill,29.25,702,24
2014,97,0,7867,Woody Austin,29.29,615,21
2014,98,0,6522,Ernie Els,29.3,674,23
2014,98,0,24663,Y.E. Yang,29.3,791,27
2014,100,0,27408,Martin Kaymer,29.33,528,18
2014,100,0,35732,Wes Roach,29.33,616,21
2014,102,0,6567,Vijay Singh,29.36,734,25
2014,103,0,28307,Matt Every,29.38,764,26
2014,104,0,25345,Carl Pettersson,29.39,823,28
2014,104,0,26951,Johnson Wagner,29.39,676,23
2014,106,0,29289,S.Y. Noh,29.41,794,27
2014,107,0,27214,Kevin Streelman,29.43,677,23
2014,108,0,24924,Bill Haas,29.44,795,27
2014,108,0,34409,David Lingmerth,29.44,736,25
2014,108,0,24140,Sean O'Hair,29.44,736,25
2014,111,0,33418,Shawn Stefani,29.47,501,17
2014,112,0,23541,Ben Crane,29.48,737,25
2014,113,0,21528,Henrik Stenson,29.5,413,14
2014,114,0,32150,Michael Thompson,29.55,650,22
2014,114,0,33419,Cameron Tringale,29.55,916,31
2014,116,0,32334,Charlie Beljan,29.56,739,25
2014,116,0,34099,Harris English,29.56,798,27
2014,116,0,37273,Derek Ernst,29.56,798,27
2014,116,0,23623,Bo Van Pelt,29.56,739,25
2014,120,0,21961,Charles Howell III,29.62,859,29
2014,121,0,30925,Dustin Johnson,29.63,474,16
2014,121,0,24912,Will MacKenzie,29.63,800,27
2014,121,0,27933,John Merrick,29.63,711,24
2014,124,0,32200,Roberto Castro,29.65,771,26
2014,124,0,22621,Ben Curtis,29.65,682,23
2014,126,0,31323,Gary Woodland,29.67,712,24
2014,127,0,34021,Bud Cauley,29.68,564,19
2014,128,0,27330,Josh Teater,29.7,802,27
2014,129,0,27556,Ted Potter Jr.,29.71,713,24
2014,130,0,23621,Rory Sabbatini,29.72,743,25
2014,131,0,25240,D.A. Points,29.73,773,26
2014,132,0,20645,John Senden,29.74,803,27
2014,133,0,31557,Jim Herman,29.75,595,20
2014,134,0,32333,Kevin Tway,29.77,655,22
2014,135,0,28486,Michael Putnam,29.79,864,29
2014,135,0,29425,Andrew Svoboda,29.79,715,24
2014,135,0,27770,Camilo Villegas,29.79,864,29
2014,138,0,34264,Hudson Swafford,29.8,745,25
2014,139,0,25834,Daniel Summerhays,29.81,805,27
2014,140,0,22293,Heath Slocum,29.82,656,22
2014,141,0,27936,Martin Laird,29.84,567,19
2014,141,0,22046,Geoff Ogilvy,29.84,746,25
2014,143,0,20848,Ángel Cabrera,29.87,687,23
2014,144,0,25364,Paul Casey,29.88,478,16
2014,144,0,24781,Hunter Mahan,29.88,717,24
2014,146,0,34174,John Huh,29.89,807,27
2014,146,0,29461,Jamie Lovemark,29.89,568,19
2014,148,0,1706,Davis Love III,29.9,628,21
2014,149,0,36689,Brooks Koepka,29.94,479,16
2014,150,0,32448,James Hahn,29.96,779,26
2014,150,0,23353,J.J. Henry,29.96,779,26
2014,152,0,2206,David Toms,30.0,570,19
2014,152,0,27095,Nick Watney,30.0,690,23
2014,154,0,25686,Jason Dufner,30.07,451,15
2014,154,0,22378,Trevor Immelman,30.07,812,27
2014,156,0,28500,Martin Flores,30.08,782,26
2014,156,0,29420,Billy Horschel,30.08,782,26
2014,158,0,27064,Jhonattan Vegas,30.09,662,22
2014,159,0,25444,Justin Hicks,30.1,873,29
2014,160,0,26329,Louis Oosthuizen,30.14,422,14
2014,161,0,26679,Kevin Stadler,30.16,754,25
2014,162,0,21878,Mark Wilson,30.17,724,24
2014,163,0,20498,Briny Baird,30.18,513,17
2014,163,0,29740,Brad Fritsch,30.18,513,17
2014,165,0,30692,Scott Stallings,30.22,816,27
2014,166,0,12510,Chad Campbell,30.29,515,17
2014,167,0,27436,Graham DeLaet,30.3,697,23
2014,168,0,20104,Ken Duke,30.33,728,24
2014,168,0,22913,John Rollins,30.33,819,27
2014,170,0,26956,Bronson La'Cassie,30.35,516,17
2014,171,0,26289,Boo Weekley,30.5,671,22
2014,172,0,30110,Kyle Stanley,30.52,824,27
2014,173,0,35541,John Peterson,30.57,703,23
2014,174,0,1724,Jeff Maggert,30.58,581,19
2014,175,0,10885,Robert Allenby,30.71,860,28
2014,176,0,28780,Nicholas Thompson,30.72,891,29
2014,177,0,25900,Lucas Glover,31.12,778,25
2022,1,0,23108,Matt Kuchar,27.1,542,20
2022,2,0,28237,Rory McIlroy,27.25,436,16
2022,3,0,56278,Matthew Wolff,27.53,413,15
2022,4,0,51766,Wyndham Clark,27.61,773,28
2022,5,0,57366,Cameron Young,27.63,663,24
2022,6,0,24925,Jonathan Byrd,27.67,498,18
2022,7,0,48084,Wesley Bryan,27.71,471,17
2022,8,0,39058,Lucas Herbert,27.72,499,18
2022,9,0,32150,Michael Thompson,27.84,696,25
2022,10,0,33448,Justin Thomas,27.9,558,20
2022,11,0,32102,Rickie Fowler,27.91,614,22
2022,12,0,45486,Joaquin Niemann,28.0,616,22
2022,12,0,24502,Adam Scott,28.0,532,19
2022,14,0,46402,Talor Gooch,28.05,561,20
2022,14,0,24361,Pat Perez,28.05,533,19
2022,16,0,34466,Peter Malnati,28.06,870,31
2022,17,0,35891,Cameron Smith,28.12,478,17
2022,18,0,22405,Justin Rose,28.13,450,16
2022,19,0,30944,Jason Kokrak,28.17,507,18
2022,20,0,37189,Harold Varner III,28.19,592,21
2022,21,0,35879,Kelly Kraft,28.2,705,25
2022,22,0,24138,Ian Poulter,28.21,395,14
2022,22,0,29221,Webb Simpson,28.21,536,19
2022,24,0,35461,Beau Hossler,28.23,621,22
2022,25,0,39977,Max Homa,28.27,622,22
2022,26,0,49771,J.T. Poston,28.28,820,29
2022,27,0,30978,Kiradech Aphibarnrat,28.29,481,17
2022,28,0,27895,Jonas Blixt,28.3,566,20
2022,28,0,34360,Patrick Reed,28.3,566,20
2022,30,0,40098,Matt Fitzpatrick,28.32,538,19
2022,31,0,24924,Bill Haas,28.34,822,29
2022,32,0,23621,Rory Sabbatini,28.35,482,17
2022,33,0,45157,Cam Davis,28.38,681,24
2022,34,0,33597,Harry Higgs,28.39,795,28
2022,35,0,23983,Luke Donald,28.41,625,22
2022,36,0,32791,K.H. Lee,28.43,796,28
2022,36,0,47993,Denny McCarthy,28.43,796,28
2022,38,0,36801,Mark Hubbard,28.45,569,20
2022,38,0,48887,Matt Wallace,28.45,569,20
2022,40,0,29970,Dylan Frittelli,28.46,797,28
2022,41,0,45526,Abraham Ancer,28.47,484,17
2022,42,0,36799,Stephan Jaeger,28.48,826,29
2022,42,0,32640,Troy Merritt,28.48,712,25
2022,42,0,31323,Gary Woodland,28.48,655,23
2022,45,0,28775,Nate Lashley,28.52,713,25
2022,46,0,34174,John Huh,28.54,685,24
2022,46,0,32333,Kevin Tway,28.54,799,28
2022,48,0,35617,Martin Trainer,28.55,828,29
2022,49,0,35450,Patrick Cantlay,28.56,514,18
2022,49,0,34563,Chesson Hadley,28.56,771,27
2022,49,0,33399,Adam Hadwin,28.56,714,25
2022,52,0,12716,Charley Hoffman,28.57,657,23
2022,53,0,28252,Seamus Power,28.58,686,24
2022,54,0,45522,Christiaan Bezuidenhout,28.59,629,22
2022,54,0,34363,Tyrrell Hatton,28.59,486,17
2022,56,0,22056,Cameron Percy,28.6,429,15
2022,57,0,46435,Austin Cook,28.61,658,23
2022,57,0,48117,Kurt Kitayama,28.61,658,23
2022,59,0,45609,Tyler Duncan,28.62,744,26
2022,59,0,26851,Marc Leishman,28.62,601,21
2022,61,0,27064,Jhonattan Vegas,28.64,630,22
2022,62,0,39436,Joshua Creel,28.65,573,20
2022,62,0,29289,S.Y. Noh,28.65,573,20
2022,64,0,37275,Sam Ryder,28.66,831,29
2022,65,0,35532,Tom Hoge,28.67,860,30
2022,66,0,37455,Si Woo Kim,28.68,803,28
2022,67,0,33667,Carlos Ortiz,28.7,574,20
2022,67,0,50095,Austin Smotherman,28.7,660,23
2022,69,0,32662,Michael Gligic,28.71,603,21
2022,69,0,32816,Satoshi Kodaira,28.71,488,17
2022,69,0,39953,Chase Seiffert,28.71,488,17
2022,72,0,24024,Zach Johnson,28.73,632,22
2022,72,0,36699,Patrick Rodgers,28.73,747,26
2022,74,0,47504,Sam Burns,28.74,661,23
2022,74,0,27349,Alex Noren,28.74,546,19
2022,74,0,48081,Xander Schauffele,28.74,546,19
2022,77,0,28089,Jason Day,28.78,518,18
2022,77,0,46046,Scottie Scheffler,28.78,662,23
2022,79,0,34431,Robert Streb,28.79,806,28
2022,80,0,29420,Billy Horschel,28.8,576,20
2022,80,0,26300,Matt Jones,28.8,576,20
2022,82,0,25818,Scott Piercy,28.81,749,26
2022,82,0,27649,Brandt Snedeker,28.81,605,21
2022,84,0,54628,Lee Hodges,28.82,807,28
2022,84,0,36852,Jim Knous,28.82,490,17
2022,84,0,40162,Justin Lower,28.82,634,22
2022,84,0,23325,Vaughn Taylor,28.82,490,17
2022,88,0,31420,Anirban Lahiri,28.83,692,24
2022,88,0,49964,Aaron Wise,28.83,692,24
2022,90,0,49947,Taylor Moore,28.85,750,26
2022,91,0,30692,Scott Stallings,28.87,866,30
2022,92,0,20229,Stewart Cink,28.88,722,25
2022,93,0,27139,David Skinns,28.91,636,22
2022,94,0,35449,Adam Long,28.93,781,27
2022,95,0,30926,Chris Kirk,28.96,695,24
2022,95,0,26476,Chez Reavie,28.96,753,26
2022,97,0,21961,Charles Howell III,29.0,464,16
2022,97,0,33486,Roger Sloan,29.0,812,28
2022,97,0,46340,Alex Smalley,29.0,841,29
2022,100,0,34256,Andrew Putnam,29.03,842,29
2022,101,0,51950,Max McGreevy,29.04,755,26
2022,102,0,36884,Ben Kohles,29.05,639,22
2022,103,0,50525,Collin Morikawa,29.06,494,17
2022,104,0,47995,Davis Riley,29.07,814,28
2022,104,0,51894,Vince Whaley,29.07,785,27
2022,106,0,30927,Brendon Todd,29.08,698,24
2022,107,0,54421,Garrick Higgo,29.1,611,21
2022,108,0,51997,Andrew Novak,29.12,728,25
2022,109,0,32448,James Hahn,29.13,699,24
2022,110,0,34046,Jordan Spieth,29.14,612,21
2022,110,0,25493,Nick Taylor,29.14,816,28
2022,112,0,46717,Viktor Hovland,29.16,554,19
2022,112,0,47347,Adam Schenk,29.16,904,31
2022,114,0,46550,Brandon Hagy,29.17,846,29
2022,114,0,27974,Sung Kang,29.17,846,29
2022,114,0,47128,Richy Werenski,29.17,700,24
2022,117,0,32757,Patton Kizzire,29.18,817,28
2022,118,0,33204,Shane Lowry,29.19,467,16
2022,119,0,46442,Maverick McNealy,29.21,701,24
2022,120,0,35310,Lanto Griffin,29.22,672,23
2022,121,0,34098,Russell Henley,29.24,614,21
2022,121,0,39324,J.J. Spaun,29.24,848,29
2022,123,0,52375,Doug Ghim,29.26,790,27
2022,123,0,46601,Trey Mullinax,29.26,790,27
2022,123,0,51634,Sahith Theegala,29.26,907,31
2022,126,0,27644,Brian Harman,29.27,761,26
2022,127,0,48822,Sebastián Muñoz,29.29,703,24
2022,127,0,23320,Ryan Palmer,29.29,615,21
2022,129,0,32139,Danny Willett,29.3,586,20
2022,130,0,47983,Chad Ramey,29.31,762,26
2022,131,0,35506,Mackenzie Hughes,29.35,763,26
2022,131,0,47529,Mito Pereira,29.35,763,26
2022,133,0,47483,Will Zalatoris,29.36,646,22
2022,134,0,49766,Hank Lebioda,29.37,793,27
2022,135,0,31560,Brian Stuard,29.38,940,32
2022,136,0,36326,David Lipsky,29.39,823,28
2022,137,0,29478,Kevin Kisner,29.41,647,22
2022,138,0,37212,Paul Barjon,29.42,706,24
2022,138,0,49298,Kramer Hickok,29.42,912,31
2022,140,0,40115,Adam Svensson,29.43,883,30
2022,141,0,33419,Cameron Tringale,29.44,795,27
2022,142,0,55708,Hayden Buckley,29.45,854,29
2022,142,0,25686,Jason Dufner,29.45,589,20
2022,144,0,29908,C.T. Pan,29.46,707,24
2022,145,0,25198,Francesco Molinari,29.47,501,17
2022,146,0,33141,Keegan Bradley,29.48,678,23
2022,146,0,35110,Brett Drewitt,29.48,619,21
2022,148,0,31557,Jim Herman,29.5,531,18
2022,148,0,32839,Hideki Matsuyama,29.5,590,20
2022,148,0,40250,Taylor Pendrith,29.5,590,20
2022,148,0,29518,Brendan Steele,29.5,649,22
2022,152,0,29535,Brice Garnett,29.52,797,27
2022,152,0,46414,Aaron Rai,29.52,797,27
2022,154,0,32366,Kevin Chappell,29.56,532,18
2022,154,0,31646,Emiliano Grillo,29.56,798,27
2022,156,0,51890,Greyson Sigg,29.57,828,28
2022,156,0,28114,Dawie van der Walt,29.57,680,23
2022,158,0,47988,Nick Hardy,29.58,562,19
2022,159,0,34255,Joseph Bramlett,29.59,799,27
2022,159,0,27214,Kevin Streelman,29.59,799,27
2022,161,0,29974,Branden Grace,29.61,533,18
2022,161,0,54783,Dylan Wu,29.61,681,23
2022,163,0,53165,Doc Redman,29.65,771,26
2022,163,0,49960,Sepp Straka,29.65,919,31
2022,165,0,39971,Sungjae Im,29.67,712,24
2022,165,0,36689,Brooks Koepka,29.67,445,15
2022,167,0,30163,Henrik Norlander,29.68,742,25
2022,168,0,34610,Matthias Schwab,29.71,624,21
2022,168,0,34264,Hudson Swafford,29.71,624,21
2022,168,0,48699,Callum Tarren,29.71,713,24
