YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
2013,144,0,23638,Brendon de Jonge,0.9
2013,144,0,19846,Brian Gay,0.9
2013,144,0,25900,Lucas Glover,0.9
2013,144,0,19970,Robert Karlsson,0.9
2013,144,0,27503,Steve LeBrun,0.9
2013,144,0,27120,Troy Matteson,0.9
2013,144,0,29289,S.Y. Noh,0.9
2013,144,0,10213,Dicky Pride,0.9
2013,144,0,22405,Justin Rose,0.9
2013,144,0,6567,Vijay Singh,0.9
2013,144,0,2206,David Toms,0.9
2013,144,0,28135,Aaron Watkins,0.9
2013,144,0,25804,Bubba Watson,0.9
2013,144,0,24663,Y.E. Yang,0.9
2013,161,0,24846,Ricky Barnes,0.8
2013,161,0,32334,Charlie Beljan,0.8
2013,161,0,34021,Bud Cauley,0.8
2013,161,0,24358,Robert Garrigus,0.8
2013,161,0,22378,Trevor Immelman,0.8
2013,161,0,27129,Luke List,0.8
2013,161,0,24140,Sean O'Hair,0.8
2013,161,0,20691,Greg Owen,0.8
2013,161,0,22056,Cameron Percy,0.8
2013,161,0,30692,Scott Stallings,0.8
2013,161,0,22295,Darron Stiles,0.8
2013,172,0,24227,Justin Bolli,0.7
2013,172,0,28455,Will Claxton,0.7
2013,172,0,28679,Fabián Gómez,0.7
2013,172,0,33418,Shawn Stefani,0.7
2013,176,0,32698,Bobby Gates,0.6
2013,176,0,10423,Mike Weir,0.6
2013,178,0,33869,Eric Meierdierks,0.5
2013,178,0,23325,Vaughn Taylor,0.5
2013,180,0,20572,Rod Pampling,0.4
2014,1,0,25572,Graeme McDowell,2.5
2014,2,0,24502,Adam Scott,2.4
2014,3,0,28237,Rory McIlroy,2.3
2014,4,0,27436,Graham DeLaet,2.2
2014,4,0,21209,Sergio Garcia,2.2
2014,6,0,23983,Luke Donald,2.1
2014,6,0,30926,Chris Kirk,2.1
2014,8,0,23108,Matt Kuchar,2.0
2014,8,0,29221,Webb Simpson,2.0
2014,8,0,21528,Henrik Stenson,2.0
2014,8,0,25834,Daniel Summerhays,2.0
2014,12,0,30927,Brendon Todd,1.9
2014,13,0,24357,K.J. Choi,1.8
2014,13,0,35539,Luke Guthrie,1.8
2014,13,0,21731,Freddie Jacobson,1.8
2014,13,0,24024,Zach Johnson,1.8
2014,13,0,26596,Ryan Moore,1.8
2014,13,0,29289,S.Y. Noh,1.8
2014,13,0,20645,John Senden,1.8
2014,13,0,33418,Shawn Stefani,1.8
2014,21,0,24846,Ricky Barnes,1.7
2014,21,0,29479,Scott Brown,1.7
2014,21,0,20229,Stewart Cink,1.7
2014,21,0,26300,Matt Jones,1.7
2014,21,0,24490,George McNeill,1.7
2014,21,0,22405,Justin Rose,1.7
2014,21,0,29518,Brendan Steele,1.7
2014,21,0,34431,Robert Streb,1.7
2014,21,0,32150,Michael Thompson,1.7
2014,21,0,27770,Camilo Villegas,1.7
2014,21,0,25632,Jimmy Walker,1.7
2014,32,0,25364,Paul Casey,1.6
2014,32,0,21961,Charles Howell III,1.6
2014,32,0,30925,Dustin Johnson,1.6
2014,32,0,36689,Brooks Koepka,1.6
2014,32,0,34261,Scott Langley,1.6
2014,32,0,24138,Ian Poulter,1.6
2014,32,0,6567,Vijay Singh,1.6
2014,32,0,27214,Kevin Streelman,1.6
2014,32,0,27963,Chris Stroud,1.6
2014,41,0,28259,Sangmoon Bae,1.5
2014,41,0,12510,Chad Campbell,1.5
2014,41,0,20593,Greg Chalmers,1.5
2014,41,0,6522,Ernie Els,1.5
2014,41,0,10809,Jim Furyk,1.5
2014,41,0,20157,Retief Goosen,1.5
2014,41,0,27644,Brian Harman,1.5
2014,41,0,34098,Russell Henley,1.5
2014,41,0,25444,Justin Hicks,1.5
2014,41,0,29420,Billy Horschel,1.5
2014,41,0,8075,Jerry Kelly,1.5
2014,41,0,24781,Hunter Mahan,1.5
2014,41,0,27933,John Merrick,1.5
2014,41,0,1810,Phil Mickelson,1.5
2014,41,0,25396,Kevin Na,1.5
2014,41,0,23320,Ryan Palmer,1.5
2014,41,0,24361,Pat Perez,1.5
2014,41,0,26331,Charl Schwartzel,1.5
2014,41,0,27649,Brandt Snedeker,1.5
2014,41,0,2206,David Toms,1.5
2014,41,0,20396,Lee Westwood,1.5
2014,41,0,31323,Gary Woodland,1.5
2014,63,0,20098,Stuart Appleby,1.4
2014,63,0,20498,Briny Baird,1.4
2014,63,0,33141,Keegan Bradley,1.4
2014,63,0,20848,Ángel Cabrera,1.4
2014,63,0,22621,Ben Curtis,1.4
2014,63,0,23638,Brendon de Jonge,1.4
2014,63,0,25686,Jason Dufner,1.4
2014,63,0,19846,Brian Gay,1.4
2014,63,0,24924,Bill Haas,1.4
2014,63,0,29222,Billy Hurley III,1.4
2014,63,0,27408,Martin Kaymer,1.4
2014,63,0,29926,Danny Lee,1.4
2014,63,0,26851,Marc Leishman,1.4
2014,63,0,24912,Will MacKenzie,1.4
2014,63,0,22046,Geoff Ogilvy,1.4
2014,63,0,28475,Jeff Overton,1.4
2014,63,0,25562,Andres Romero,1.4
2014,63,0,22293,Heath Slocum,1.4
2014,63,0,34046,Jordan Spieth,1.4
2014,63,0,23623,Bo Van Pelt,1.4
2014,63,0,25349,Tim Wilkinson,1.4
2014,84,0,32334,Charlie Beljan,1.3
2014,84,0,32366,Kevin Chappell,1.3
2014,84,0,24494,Erik Compton,1.3
2014,84,0,21753,Brian Davis,1.3
2014,84,0,28307,Matt Every,1.3
2014,84,0,32102,Rickie Fowler,1.3
2014,84,0,26758,David Hearn,1.3
2014,84,0,12716,Charley Hoffman,1.3
2014,84,0,33461,Morgan Hoffmann,1.3
2014,84,0,29478,Kevin Kisner,1.3
2014,84,0,1706,Davis Love III,1.3
2014,84,0,32640,Troy Merritt,1.3
2014,84,0,34360,Patrick Reed,1.3
2014,84,0,26679,Kevin Stadler,1.3
2014,84,0,29425,Andrew Svoboda,1.3
2014,84,0,27095,Nick Watney,1.3
2014,84,0,24663,Y.E. Yang,1.3
2014,101,0,22371,Aaron Baddeley,1.2
2014,101,0,23135,Tim Clark,1.2
2014,101,0,23541,Ben Crane,1.2
2014,101,0,25191,Gonzalo Fernandez-Castaño,1.2
2014,101,0,24358,Robert Garrigus,1.2
2014,101,0,27141,J.B. Holmes,1.2
2014,101,0,34174,John Huh,1.2
2014,101,0,22378,Trevor Immelman,1.2
2014,101,0,30944,Jason Kokrak,1.2
2014,101,0,10860,Justin Leonard,1.2
2014,101,0,32839,Hideki Matsuyama,1.2
2014,101,0,31202,William McGirt,1.2
2014,101,0,26329,Louis Oosthuizen,1.2
2014,101,0,25240,D.A. Points,1.2
2014,101,0,23621,Rory Sabbatini,1.2
2014,101,0,20160,Charlie Wi,1.2
2014,117,0,7867,Woody Austin,1.1
2014,117,0,27895,Jonas Blixt,1.1
2014,117,0,25274,Steven Bowditch,1.1
2014,117,0,34021,Bud Cauley,1.1
2014,117,0,20104,Ken Duke,1.1
2014,117,0,34099,Harris English,1.1
2014,117,0,28500,Martin Flores,1.1
2014,117,0,25900,Lucas Glover,1.1
2014,117,0,34563,Chesson Hadley,1.1
2014,117,0,32448,James Hahn,1.1
2014,117,0,23353,J.J. Henry,1.1
2014,117,0,31557,Jim Herman,1.1
2014,117,0,35300,Andrew Loupe,1.1
2014,117,0,23800,Bryce Molder,1.1
2014,117,0,25345,Carl Pettersson,1.1
2014,117,0,35732,Wes Roach,1.1
2014,117,0,31560,Brian Stuard,1.1
2014,117,0,32333,Kevin Tway,1.1
2014,117,0,26951,Johnson Wagner,1.1
2014,117,0,25804,Bubba Watson,1.1
2014,137,0,24507,Jason Bohn,1.0
2014,137,0,32200,Roberto Castro,1.0
2014,137,0,25720,Chad Collins,1.0
2014,137,0,30852,Ryo Ishikawa,1.0
2014,137,0,33122,Russell Knox,1.0
2014,137,0,27936,Martin Laird,1.0
2014,137,0,27556,Ted Potter Jr.,1.0
2014,137,0,31193,Jim Renner,1.0
2014,137,0,22913,John Rollins,1.0
2014,137,0,34264,Hudson Swafford,1.0
2014,137,0,27330,Josh Teater,1.0
2014,137,0,33419,Cameron Tringale,1.0
2014,137,0,27064,Jhonattan Vegas,1.0
2014,137,0,21878,Mark Wilson,1.0
2014,151,0,10885,Robert Allenby,0.9
2014,151,0,23409,James Driscoll,0.9
2014,151,0,29740,Brad Fritsch,0.9
2014,151,0,26956,Bronson La'Cassie,0.9
2014,151,0,28092,D.H. Lee,0.9
2014,151,0,27466,Spencer Levin,0.9
2014,151,0,34409,David Lingmerth,0.9
2014,151,0,33413,Ben Martin,0.9
2014,151,0,27120,Troy Matteson,0.9
2014,151,0,24140,Sean O'Hair,0.9
2014,151,0,28486,Michael Putnam,0.9
2014,151,0,26289,Boo Weekley,0.9
2014,151,0,34265,Will Wilcox,0.9
2014,164,0,37273,Derek Ernst,0.8
2014,164,0,30750,Tommy Gainey,0.8
2014,164,0,29535,Brice Garnett,0.8
2014,164,0,35139,Richard Lee,0.8
2014,164,0,29461,Jamie Lovemark,0.8
2014,164,0,1724,Jeff Maggert,0.8
2014,164,0,30110,Kyle Stanley,0.8
2014,164,0,28780,Nicholas Thompson,0.8
2014,164,0,28132,Tyrone Van Aswegen,0.8
2014,173,0,30692,Scott Stallings,0.7
2014,173,0,10423,Mike Weir,0.7
2014,175,0,24925,Jonathan Byrd,0.6
2014,175,0,28089,Jason Day,0.6
2014,177,0,35541,John Peterson,0.4
2022,1,0,47993,Denny McCarthy,2.1
2022,1,0,46442,Maverick McNealy,2.1
2022,1,0,32640,Troy Merritt,2.1
2022,4,0,29725,Tony Finau,2.0
2022,4,0,39971,Sungjae Im,2.0
2022,4,0,46046,Scottie Scheffler,2.0
2022,7,0,34363,Tyrrell Hatton,1.9
2022,7,0,33204,Shane Lowry,1.9
2022,7,0,28237,Rory McIlroy,1.9
2022,7,0,46970,Jon Rahm,1.9
2022,7,0,24502,Adam Scott,1.9
2022,7,0,40115,Adam Svensson,1.9
2022,13,0,35450,Patrick Cantlay,1.8
2022,13,0,36699,Patrick Rodgers,1.8
2022,13,0,29221,Webb Simpson,1.8
2022,16,0,39977,Max Homa,1.7
2022,16,0,35461,Beau Hossler,1.7
2022,16,0,39546,Keith Mitchell,1.7
2022,16,0,22405,Justin Rose,1.7
2022,16,0,48081,Xander Schauffele,1.7
2022,21,0,47504,Sam Burns,1.6
2022,21,0,30911,Tommy Fleetwood,1.6
2022,21,0,33399,Adam Hadwin,1.6
2022,21,0,32791,K.H. Lee,1.6
2022,21,0,35449,Adam Long,1.6
2022,21,0,49947,Taylor Moore,1.6
2022,21,0,40250,Taylor Pendrith,1.6
2022,21,0,24361,Pat Perez,1.6
2022,21,0,24138,Ian Poulter,1.6
2022,21,0,48699,Callum Tarren,1.6
2022,21,0,33448,Justin Thomas,1.6
2022,21,0,32150,Michael Thompson,1.6
2022,21,0,30927,Brendon Todd,1.6
2022,34,0,19803,Ryan Armour,1.5
2022,34,0,37212,Paul Barjon,1.5
2022,34,0,23983,Luke Donald,1.5
2022,34,0,35310,Lanto Griffin,1.5
2022,34,0,31646,Emiliano Grillo,1.5
2022,34,0,36801,Mark Hubbard,1.5
2022,34,0,29478,Kevin Kisner,1.5
2022,34,0,36689,Brooks Koepka,1.5
2022,34,0,30944,Jason Kokrak,1.5
2022,34,0,36326,David Lipsky,1.5
2022,34,0,27129,Luke List,1.5
2022,34,0,40162,Justin Lower,1.5
2022,34,0,34466,Peter Malnati,1.5
2022,34,0,32839,Hideki Matsuyama,1.5
2022,34,0,48822,Sebastián Muñoz,1.5
2022,34,0,45486,Joaquin Niemann,1.5
2022,34,0,22056,Cameron Percy,1.5
2022,34,0,47529,Mito Pereira,1.5
2022,34,0,28252,Seamus Power,1.5
2022,34,0,23621,Rory Sabbatini,1.5
2022,34,0,30692,Scott Stallings,1.5
2022,34,0,51634,Sahith Theegala,1.5
2022,34,0,27770,Camilo Villegas,1.5
2022,34,0,56278,Matthew Wolff,1.5
2022,34,0,47483,Will Zalatoris,1.5
2022,59,0,45526,Abraham Ancer,1.4
2022,59,0,27895,Jonas Blixt,1.4
2022,59,0,33141,Keegan Bradley,1.4
2022,59,0,34076,Joel Dahmen,1.4
2022,59,0,25900,Lucas Glover,1.4
2022,59,0,34098,Russell Henley,1.4
2022,59,0,54628,Lee Hodges,1.4
2022,59,0,46717,Viktor Hovland,1.4
2022,59,0,26851,Marc Leishman,1.4
2022,59,0,50525,Collin Morikawa,1.4
2022,59,0,46601,Trey Mullinax,1.4
2022,59,0,34610,Matthias Schwab,1.4
2022,59,0,35891,Cameron Smith,1.4
2022,59,0,49960,Sepp Straka,1.4
2022,59,0,34264,Hudson Swafford,1.4
2022,59,0,23325,Vaughn Taylor,1.4
2022,59,0,35617,Martin Trainer,1.4
2022,59,0,32139,Danny Willett,1.4
2022,59,0,54783,Dylan Wu,1.4
2022,59,0,57366,Cameron Young,1.4
2022,79,0,45522,Christiaan Bezuidenhout,1.3
2022,79,0,32366,Kevin Chappell,1.3
2022,79,0,20229,Stewart Cink,1.3
2022,79,0,51766,Wyndham Clark,1.3
2022,79,0,29535,Brice Garnett,1.3
2022,79,0,49298,Kramer Hickok,1.3
2022,79,0,33490,Bo Hoag,1.3
2022,79,0,37455,Si Woo Kim,1.3
2022,79,0,36884,Ben Kohles,1.3
2022,79,0,27936,Martin Laird,1.3
2022,79,0,49766,Hank Lebioda,1.3
2022,79,0,25198,Francesco Molinari,1.3
2022,79,0,36871,Matthew NeSmith,1.3
2022,79,0,29908,C.T. Pan,1.3
2022,79,0,49771,J.T. Poston,1.3
2022,79,0,47995,Davis Riley,1.3
2022,79,0,51890,Greyson Sigg,1.3
2022,79,0,33419,Cameron Tringale,1.3
2022,79,0,40006,Erik van Rooyen,1.3
2022,79,0,27064,Jhonattan Vegas,1.3
2022,79,0,48887,Matt Wallace,1.3
2022,79,0,27095,Nick Watney,1.3
2022,101,0,39997,Corey Conners,1.2
2022,101,0,46435,Austin Cook,1.2
2022,101,0,28089,Jason Day,1.2
2022,101,0,40098,Matt Fitzpatrick,1.2
2022,101,0,46402,Talor Gooch,1.2
2022,101,0,34563,Chesson Hadley,1.2
2022,101,0,35532,Tom Hoge,1.2
2022,101,0,21961,Charles Howell III,1.2
2022,101,0,35506,Mackenzie Hughes,1.2
2022,101,0,24024,Zach Johnson,1.2
2022,101,0,27974,Sung Kang,1.2
2022,101,0,48117,Kurt Kitayama,1.2
2022,101,0,35879,Kelly Kraft,1.2
2022,101,0,51997,Andrew Novak,1.2
2022,101,0,33667,Carlos Ortiz,1.2
2022,101,0,34256,Andrew Putnam,1.2
2022,101,0,47983,Chad Ramey,1.2
2022,101,0,37275,Sam Ryder,1.2
2022,101,0,50095,Austin Smotherman,1.2
2022,101,0,39324,J.J. Spaun,1.2
2022,101,0,34046,Jordan Spieth,1.2
2022,101,0,34431,Robert Streb,1.2
2022,101,0,37189,Harold Varner III,1.2
2022,101,0,31323,Gary Woodland,1.2
2022,125,0,55708,Hayden Buckley,1.1
2022,125,0,24925,Jonathan Byrd,1.1
2022,125,0,45609,Tyler Duncan,1.1
2022,125,0,32102,Rickie Fowler,1.1
2022,125,0,54421,Garrick Higgo,1.1
2022,125,0,29420,Billy Horschel,1.1
2022,125,0,26300,Matt Jones,1.1
2022,125,0,30926,Chris Kirk,1.1
2022,125,0,32757,Patton Kizzire,1.1
2022,125,0,36852,Jim Knous,1.1
2022,125,0,28775,Nate Lashley,1.1
2022,125,0,27349,Alex Noren,1.1
2022,125,0,23320,Ryan Palmer,1.1
2022,125,0,26476,Chez Reavie,1.1
2022,125,0,34360,Patrick Reed,1.1
2022,125,0,27139,David Skinns,1.1
2022,125,0,46340,Alex Smalley,1.1
2022,125,0,25493,Nick Taylor,1.1
2022,125,0,10381,Curtis Thompson,1.1
2022,125,0,32333,Kevin Tway,1.1
2022,125,0,28114,Dawie van der Walt,1.1
2022,125,0,47128,Richy Werenski,1.1
2022,125,0,52374,Brandon Wu,1.1
2022,148,0,45157,Cam Davis,1.0
2022,148,0,29970,Dylan Frittelli,1.0
2022,148,0,29974,Branden Grace,1.0
2022,148,0,24924,Bill Haas,1.0
2022,148,0,33597,Harry Higgs,1.0
2022,148,0,34174,John Huh,1.0
2022,148,0,36799,Stephan Jaeger,1.0
2022,148,0,33122,Russell Knox,1.0
2022,148,0,32816,Satoshi Kodaira,1.0
2022,148,0,51950,Max McGreevy,1.0
2022,148,0,29289,S.Y. Noh,1.0
2022,148,0,53165,Doc Redman,1.0
2022,148,0,33486,Roger Sloan,1.0
2022,148,0,27214,Kevin Streelman,1.0
2022,148,0,51894,Vince Whaley,1.0
2022,148,0,49964,Aaron Wise,1.0
2022,148,0,45540,Jared Wolfe,1.0
2022,165,0,34255,Joseph Bramlett,0.9
2022,165,0,48084,Wesley Bryan,0.9
2022,165,0,25686,Jason Dufner,0.9
2022,165,0,24980,Scott Gutschewski,0.9
2022,165,0,46550,Brandon Hagy,0.9
2022,165,0,27644,Brian Harman,0.9
2022,165,0,39058,Lucas Herbert,0.9
2022,165,0,31557,Jim Herman,0.9
2022,165,0,23108,Matt Kuchar,0.9
2022,165,0,31420,Anirban Lahiri,0.9
2022,165,0,25818,Scott Piercy,0.9
2022,165,0,27649,Brandt Snedeker,0.9
2022,165,0,31560,Brian Stuard,0.9
2022,178,0,30978,Kiradech Aphibarnrat,0.8
2022,178,0,39436,Joshua Creel,0.8
2022,178,0,35110,Brett Drewitt,0.8
2022,178,0,52375,Doug Ghim,0.8
2022,178,0,12716,Charley Hoffman,0.8
2022,178,0,30163,Henrik Norlander,0.8
2022,178,0,47856,Seth Reeves,0.8
2022,178,0,47347,Adam Schenk,0.8
2022,178,0,39953,Chase Seiffert,0.8
2022,178,0,29518,Brendan Steele,0.8
2022,188,0,52372,Cameron Champ,0.7
2022,188,0,32662,Michael Gligic,0.7
2022,188,0,32448,James Hahn,0.7
2022,188,0,46414,Aaron Rai,0.7
2022,192,0,29926,Danny Lee,0.6
2022,193,0,47988,Nick Hardy,0.5
2024,1,0,51977,Max Greyserman,2.5
2024,2,0,46717,Viktor Hovland,2.4
2024,3,0,33204,Shane Lowry,2.3
2024,3,0,48153,Matthieu Pavon,2.3
2024,5,0,35450,Patrick Cantlay,2.1
2024,5,0,51766,Wyndham Clark,2.1
2024,5,0,28237,Rory McIlroy,2.1
2024,5,0,55893,Sam Stevens,2.1
2024,9,0,40098,Matt Fitzpatrick,2.0
2024,9,0,29936,Ryan Fox,2.0
2024,9,0,47993,Denny McCarthy,2.0
2024,9,0,39327,Ben Silverman,2.0
2024,9,0,51634,Sahith Theegala,2.0
2024,14,0,33653,Thomas Detry,1.9
2024,14,0,34098,Russell Henley,1.9
2024,14,0,24024,Zach Johnson,1.9
2024,14,0,40162,Justin Lower,1.9
2024,14,0,24502,Adam Scott,1.9
2024,19,0,34099,Harris English,1.8
2024,19,0,54576,Patrick Fishburn,1.8
2024,19,0,27644,Brian Harman,1.8
2024,19,0,51696,Rico Hoey,1.8
2024,19,0,39971,Sungjae Im,1.8
2024,19,0,39975,Michael Kim,1.8
2024,19,0,37455,Si Woo Kim,1.8
2024,19,0,51997,Andrew Novak,1.8
2024,19,0,40250,Taylor Pendrith,1.8
2024,19,0,40006,Erik van Rooyen,1.8
2024,29,0,52955,Ludvig Åberg,1.7
2024,29,0,29420,Billy Horschel,1.7
2024,29,0,49771,J.T. Poston,1.7
2024,29,0,28252,Seamus Power,1.7
2024,29,0,48081,Xander Schauffele,1.7
2024,29,0,48867,Matti Schmid,1.7
2024,29,0,48887,Matt Wallace,1.7
2024,36,0,39997,Corey Conners,1.6
2024,36,0,28089,Jason Day,1.6
2024,36,0,29725,Tony Finau,1.6
2024,36,0,30911,Tommy Fleetwood,1.6
2024,36,0,32102,Rickie Fowler,1.6
2024,36,0,51287,Ryo Hisatsune,1.6
2024,36,0,35461,Beau Hossler,1.6
2024,36,0,36801,Mark Hubbard,1.6
2024,36,0,36884,Ben Kohles,1.6
2024,36,0,32839,Hideki Matsuyama,1.6
2024,36,0,59143,Mac Meissner,1.6
2024,36,0,49947,Taylor Moore,1.6
2024,36,0,27349,Alex Noren,1.6
2024,36,0,36699,Patrick Rodgers,1.6
2024,36,0,46046,Scottie Scheffler,1.6
2024,36,0,46441,Robby Shelton,1.6
2024,36,0,32333,Kevin Tway,1.6
2024,36,0,51894,Vince Whaley,1.6
2024,36,0,52513,Carson Young,1.6
2024,55,0,32366,Kevin Chappell,1.5
2024,55,0,35532,Tom Hoge,1.5
2024,55,0,39977,Max Homa,1.5
2024,55,0,35506,Mackenzie Hughes,1.5
2024,55,0,55182,Tom Kim,1.5
2024,55,0,27936,Martin Laird,1.5
2024,55,0,28775,Nate Lashley,1.5
2024,55,0,22405,Justin Rose,1.5
2024,55,0,37275,Sam Ryder,1.5
2024,55,0,50095,Austin Smotherman,1.5
2024,55,0,34046,Jordan Spieth,1.5
2024,55,0,27214,Kevin Streelman,1.5
2024,55,0,25493,Nick Taylor,1.5
2024,55,0,57366,Cameron Young,1.5
2024,69,0,33408,Tyson Alexander,1.4
2024,69,0,45522,Christiaan Bezuidenhout,1.4
2024,69,0,40058,Zac Blair,1.4
2024,69,0,33141,Keegan Bradley,1.4
2024,69,0,34255,Joseph Bramlett,1.4
