YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED,%
2013,48,0,30110,Kyle Stanley,66.7,2.0,
2013,48,0,20396,Lee Westwood,66.7,2.0,
2013,48,0,31323,Gary Woodland,66.7,2.0,
2013,58,0,24024,Zach Johnson,60.0,3.0,
2013,59,0,20848,Ángel Cabrera,50.0,1.0,
2013,59,0,32366,Kevin Chappell,50.0,1.0,
2013,59,0,34099,Harris English,50.0,1.0,
2013,59,0,32102,Rickie Fowler,50.0,1.0,
2013,59,0,35539,Luke Guthrie,50.0,1.0,
2013,59,0,24924,Bill Haas,50.0,3.0,
2013,59,0,26300,Matt Jones,50.0,1.0,
2013,59,0,30944,Jason Kokrak,50.0,1.0,
2013,59,0,34409,David Lingmerth,50.0,1.0,
2013,59,0,21099,David Lynn,50.0,1.0,
2013,59,0,24781,Hunter Mahan,50.0,1.0,
2013,59,0,27933,John Merrick,50.0,1.0,
2013,59,0,23320,Ryan Palmer,50.0,1.0,
2013,59,0,25562,Andres Romero,50.0,1.0,
2013,59,0,22405,Justin Rose,50.0,2.0,
2013,59,0,26331,Charl Schwartzel,50.0,2.0,
2013,59,0,29221,Webb Simpson,50.0,1.0,
2013,59,0,27963,Chris Stroud,50.0,1.0,
2013,59,0,32150,Michael Thompson,50.0,1.0,
2013,59,0,28780,Nicholas Thompson,50.0,1.0,
2013,59,0,25632,Jimmy Walker,50.0,2.0,
2013,59,0,27095,Nick Watney,50.0,1.0,
2013,81,0,32200,Roberto Castro,33.3,1.0,
2013,81,0,34174,John Huh,33.3,1.0,
2013,81,0,26596,Ryan Moore,33.3,1.0,
2013,84,0,12716,Charley Hoffman,20.0,1.0,
2013,85,0,12510,Chad Campbell,0.0,0.0,
2013,85,0,20229,Stewart Cink,0.0,0.0,
2013,85,0,24494,Erik Compton,0.0,0.0,
2013,85,0,23638,Brendon de Jonge,0.0,0.0,
2013,85,0,23983,Luke Donald,0.0,0.0,
2013,85,0,23409,James Driscoll,0.0,0.0,
2013,85,0,20104,Ken Duke,0.0,0.0,
2013,85,0,1320,Bob Estes,0.0,0.0,
2013,85,0,29740,Brad Fritsch,0.0,0.0,
2013,85,0,24399,Scott Gardiner,0.0,0.0,
2013,85,0,8725,Tom Gillis,0.0,0.0,
2013,85,0,20766,Padraig Harrington,0.0,0.0,
2013,85,0,23353,J.J. Henry,0.0,0.0,
2013,85,0,36884,Ben Kohles,0.0,0.0,
2013,85,0,27503,Steve LeBrun,0.0,0.0,
2013,85,0,35139,Richard Lee,0.0,0.0,
2013,85,0,27120,Troy Matteson,0.0,0.0,
2013,85,0,24490,George McNeill,0.0,0.0,
2013,85,0,20691,Greg Owen,0.0,0.0,
2013,85,0,23497,Tag Ridings,0.0,0.0,
2013,85,0,22913,John Rollins,0.0,0.0,
2013,85,0,20645,John Senden,0.0,0.0,
2013,85,0,33418,Shawn Stefani,0.0,0.0,
2013,85,0,20160,Charlie Wi,0.0,0.0,
2013,85,0,26497,Casey Wittenberg,0.0,0.0,
2013,1,0,24507,Jason Bohn,100.0,1.0,
2013,1,0,24227,Justin Bolli,100.0,1.0,
2013,1,0,25274,Steven Bowditch,100.0,1.0,
2013,1,0,29479,Scott Brown,100.0,1.0,
2013,1,0,24357,K.J. Choi,100.0,2.0,
2013,1,0,23541,Ben Crane,100.0,1.0,
2013,1,0,21753,Brian Davis,100.0,1.0,
2013,1,0,37273,Derek Ernst,100.0,1.0,
2013,1,0,28307,Matt Every,100.0,2.0,
2013,1,0,19846,Brian Gay,100.0,1.0,
2013,1,0,25900,Lucas Glover,100.0,1.0,
2013,1,0,28679,Fabián Gómez,100.0,1.0,
2013,1,0,26758,David Hearn,100.0,1.0,
2013,1,0,34098,Russell Henley,100.0,1.0,
2013,1,0,30925,Dustin Johnson,100.0,4.0,
2013,1,0,19970,Robert Karlsson,100.0,1.0,
2013,1,0,27408,Martin Kaymer,100.0,1.0,
2013,1,0,8075,Jerry Kelly,100.0,2.0,
2013,1,0,27936,Martin Laird,100.0,1.0,
2013,1,0,34261,Scott Langley,100.0,1.0,
2013,1,0,10860,Justin Leonard,100.0,1.0,
2013,1,0,1724,Jeff Maggert,100.0,1.0,
2013,1,0,22961,David Mathis,100.0,1.0,
2013,1,0,25572,Graeme McDowell,100.0,2.0,
2013,1,0,22046,Geoff Ogilvy,100.0,1.0,
2013,1,0,28475,Jeff Overton,100.0,1.0,
2013,1,0,10213,Dicky Pride,100.0,2.0,
2013,1,0,30692,Scott Stallings,100.0,2.0,
2013,1,0,21528,Henrik Stenson,100.0,7.0,
2013,1,0,25834,Daniel Summerhays,100.0,3.0,
2013,1,0,27330,Josh Teater,100.0,2.0,
2013,1,0,26289,Boo Weekley,100.0,3.0,
2013,1,0,21878,Mark Wilson,100.0,2.0,
2013,34,0,1810,Phil Mickelson,85.7,6.0,
2013,35,0,34360,Patrick Reed,80.0,4.0,
2013,36,0,8793,Tiger Woods,77.8,7.0,
2013,37,0,28089,Jason Day,75.0,3.0,
2013,37,0,21961,Charles Howell III,75.0,3.0,
2013,37,0,26851,Marc Leishman,75.0,3.0,
2013,37,0,23320,Ryan Palmer,75.0,3.0,
2013,37,0,27649,Brandt Snedeker,75.0,6.0,
2013,37,0,34046,Jordan Spieth,75.0,6.0,
2013,43,0,24024,Zach Johnson,71.4,5.0,
2013,43,0,23108,Matt Kuchar,71.4,5.0,
2013,45,0,32366,Kevin Chappell,66.7,2.0,
2013,45,0,25686,Jason Dufner,66.7,2.0,
2013,45,0,30926,Chris Kirk,66.7,2.0,
2013,45,0,28237,Rory McIlroy,66.7,2.0,
2013,45,0,30110,Kyle Stanley,66.7,2.0,
2013,45,0,29518,Brendan Steele,66.7,2.0,
2013,45,0,31560,Brian Stuard,66.7,2.0,
2013,52,0,33141,Keegan Bradley,62.5,5.0,
2013,52,0,6527,Steve Stricker,62.5,5.0,
2013,54,0,27436,Graham DeLaet,60.0,3.0,
2013,54,0,25632,Jimmy Walker,60.0,3.0,
2013,56,0,10809,Jim Furyk,57.1,4.0,
2013,56,0,29420,Billy Horschel,57.1,4.0,
2013,56,0,22405,Justin Rose,57.1,4.0,
2013,56,0,20396,Lee Westwood,57.1,4.0,
2013,60,0,28259,Sangmoon Bae,50.0,1.0,
2013,60,0,32334,Charlie Beljan,50.0,1.0,
2013,60,0,27895,Jonas Blixt,50.0,2.0,
2013,60,0,20593,Greg Chalmers,50.0,1.0,
2013,60,0,20104,Ken Duke,50.0,1.0,
2013,60,0,34099,Harris English,50.0,1.0,
2013,60,0,21209,Sergio Garcia,50.0,3.0,
2013,60,0,35539,Luke Guthrie,50.0,1.0,
2013,60,0,32448,James Hahn,50.0,1.0,
2013,60,0,27644,Brian Harman,50.0,2.0,
2013,60,0,34409,David Lingmerth,50.0,1.0,
2013,60,0,27933,John Merrick,50.0,1.0,
2013,60,0,25240,D.A. Points,50.0,2.0,
2013,60,0,22913,John Rollins,50.0,1.0,
2013,60,0,25562,Andres Romero,50.0,1.0,
2013,60,0,24502,Adam Scott,50.0,3.0,
2013,60,0,29221,Webb Simpson,50.0,2.0,
2013,60,0,33418,Shawn Stefani,50.0,1.0,
2013,60,0,27214,Kevin Streelman,50.0,3.0,
2013,60,0,27963,Chris Stroud,50.0,1.0,
2013,60,0,32150,Michael Thompson,50.0,1.0,
2013,60,0,26951,Johnson Wagner,50.0,1.0,
2013,60,0,25804,Bubba Watson,50.0,2.0,
2013,83,0,24781,Hunter Mahan,42.9,3.0,
2013,84,0,24924,Bill Haas,40.0,4.0,
2013,84,0,25818,Scott Piercy,40.0,2.0,
2013,84,0,23621,Rory Sabbatini,40.0,2.0,
2013,84,0,27095,Nick Watney,40.0,2.0,
2013,84,0,31323,Gary Woodland,40.0,2.0,
2013,89,0,23638,Brendon de Jonge,33.3,1.0,
2013,89,0,32102,Rickie Fowler,33.3,2.0,
2013,89,0,30750,Tommy Gainey,33.3,1.0,
2013,89,0,23353,J.J. Henry,33.3,1.0,
2013,89,0,31557,Jim Herman,33.3,1.0,
2013,89,0,21731,Freddie Jacobson,33.3,1.0,
2013,89,0,30944,Jason Kokrak,33.3,1.0,
2013,89,0,21099,David Lynn,33.3,1.0,
2013,89,0,24361,Pat Perez,33.3,1.0,
2013,89,0,26331,Charl Schwartzel,33.3,2.0,
2013,89,0,26679,Kevin Stadler,33.3,1.0,
2013,100,0,32200,Roberto Castro,28.6,2.0,
2013,101,0,20848,Ángel Cabrera,25.0,1.0,
2013,101,0,23135,Tim Clark,25.0,1.0,
2013,101,0,34174,John Huh,25.0,1.0,
2013,101,0,26596,Ryan Moore,25.0,1.0,
2013,105,0,23983,Luke Donald,20.0,1.0,
2013,105,0,26300,Matt Jones,20.0,1.0,
2013,105,0,28780,Nicholas Thompson,20.0,1.0,
2013,108,0,12716,Charley Hoffman,16.7,1.0,
2013,109,0,24846,Ricky Barnes,0.0,0.0,
2013,109,0,12510,Chad Campbell,0.0,0.0,
2013,109,0,34021,Bud Cauley,0.0,0.0,
2013,109,0,20229,Stewart Cink,0.0,0.0,
2013,109,0,28455,Will Claxton,0.0,0.0,
2013,109,0,24494,Erik Compton,0.0,0.0,
2013,109,0,23409,James Driscoll,0.0,0.0,
2013,109,0,1320,Bob Estes,0.0,0.0,
2013,109,0,28500,Martin Flores,0.0,0.0,
2013,109,0,29740,Brad Fritsch,0.0,0.0,
2013,109,0,24399,Scott Gardiner,0.0,0.0,
2013,109,0,24358,Robert Garrigus,0.0,0.0,
2013,109,0,8725,Tom Gillis,0.0,0.0,
2013,109,0,22792,Peter Hanson,0.0,0.0,
2013,109,0,20766,Padraig Harrington,0.0,0.0,
2013,109,0,25444,Justin Hicks,0.0,0.0,
2013,109,0,33461,Morgan Hoffmann,0.0,0.0,
2013,109,0,30852,Ryo Ishikawa,0.0,0.0,
2013,109,0,36884,Ben Kohles,0.0,0.0,
2013,109,0,27503,Steve LeBrun,0.0,0.0,
2013,109,0,28092,D.H. Lee,0.0,0.0,
2013,109,0,35139,Richard Lee,0.0,0.0,
2013,109,0,27120,Troy Matteson,0.0,0.0,
2013,109,0,24490,George McNeill,0.0,0.0,
2013,109,0,33869,Eric Meierdierks,0.0,0.0,
2013,109,0,23800,Bryce Molder,0.0,0.0,
2013,109,0,30163,Henrik Norlander,0.0,0.0,
2013,109,0,20691,Greg Owen,0.0,0.0,
2013,109,0,25345,Carl Pettersson,0.0,0.0,
2013,109,0,27556,Ted Potter Jr.,0.0,0.0,
2013,109,0,24138,Ian Poulter,0.0,0.0,
2013,109,0,25336,Alistair Presnell,0.0,0.0,
2013,109,0,23497,Tag Ridings,0.0,0.0,
2013,109,0,20645,John Senden,0.0,0.0,
2013,109,0,23325,Vaughn Taylor,0.0,0.0,
2013,109,0,33419,Cameron Tringale,0.0,0.0,
2013,109,0,27770,Camilo Villegas,0.0,0.0,
2013,109,0,20160,Charlie Wi,0.0,0.0,
2013,109,0,28310,Lee Williams,0.0,0.0,
2013,109,0,26497,Casey Wittenberg,0.0,0.0,
2013,109,0,24663,Y.E. Yang,0.0,0.0,
2013,1,0,28259,Sangmoon Bae,100.0,1.0,
2013,1,0,27895,Jonas Blixt,100.0,1.0,
2013,1,0,33141,Keegan Bradley,100.0,4.0,
2013,1,0,23983,Luke Donald,100.0,2.0,
2013,1,0,34099,Harris English,100.0,5.0,
2013,1,0,32698,Bobby Gates,100.0,1.0,
2013,1,0,22806,Doug LaBelle II,100.0,1.0,
2013,1,0,27936,Martin Laird,100.0,1.0,
2013,1,0,30163,Henrik Norlander,100.0,2.0,
2013,1,0,10213,Dicky Pride,100.0,1.0,
2013,1,0,34360,Patrick Reed,100.0,1.0,
2013,1,0,25562,Andres Romero,100.0,2.0,
2013,1,0,32150,Michael Thompson,100.0,1.0,
2013,1,0,2206,David Toms,100.0,1.0,
2013,1,0,21878,Mark Wilson,100.0,1.0,
2013,16,0,23638,Brendon de Jonge,80.0,4.0,
2013,16,0,6522,Ernie Els,80.0,4.0,
2013,16,0,27649,Brandt Snedeker,80.0,4.0,
2013,19,0,24846,Ricky Barnes,75.0,3.0,
2013,19,0,30944,Jason Kokrak,75.0,3.0,
2013,19,0,35139,Richard Lee,75.0,3.0,
2013,19,0,26851,Marc Leishman,75.0,3.0,
2013,19,0,24502,Adam Scott,75.0,3.0,
2013,19,0,30692,Scott Stallings,75.0,3.0,
2013,19,0,27770,Camilo Villegas,75.0,3.0,
2013,26,0,12510,Chad Campbell,66.7,2.0,
2013,26,0,32200,Roberto Castro,66.7,2.0,
2013,26,0,20229,Stewart Cink,66.7,2.0,
2013,26,0,24358,Robert Garrigus,66.7,2.0,
2013,26,0,21731,Freddie Jacobson,66.7,2.0,
2013,26,0,26300,Matt Jones,66.7,2.0,
2013,26,0,21099,David Lynn,66.7,2.0,
2013,26,0,29289,S.Y. Noh,66.7,2.0,
2013,26,0,24361,Pat Perez,66.7,2.0,
2013,26,0,23621,Rory Sabbatini,66.7,2.0,
2013,26,0,23325,Vaughn Taylor,66.7,2.0,
2013,37,0,22371,Aaron Baddeley,60.0,3.0,
2013,37,0,35539,Luke Guthrie,60.0,3.0,
2013,37,0,21961,Charles Howell III,60.0,3.0,
2013,37,0,30925,Dustin Johnson,60.0,3.0,
2013,37,0,30926,Chris Kirk,60.0,3.0,
2013,37,0,27556,Ted Potter Jr.,60.0,3.0,
2013,37,0,22913,John Rollins,60.0,3.0,
2013,37,0,22405,Justin Rose,60.0,3.0,
2013,37,0,34046,Jordan Spieth,60.0,3.0,
2013,46,0,10809,Jim Furyk,57.1,4.0,
2013,47,0,24227,Justin Bolli,50.0,1.0,
2013,47,0,29479,Scott Brown,50.0,2.0,
2013,47,0,24357,K.J. Choi,50.0,1.0,
2013,47,0,23452,Nicolas Colsaerts,50.0,2.0,
2013,47,0,28089,Jason Day,50.0,3.0,
2013,47,0,32448,James Hahn,50.0,1.0,
2013,47,0,22792,Peter Hanson,50.0,1.0,
2013,47,0,26758,David Hearn,50.0,1.0,
2013,47,0,34098,Russell Henley,50.0,2.0,
2013,47,0,31557,Jim Herman,50.0,1.0,
2013,47,0,25444,Justin Hicks,50.0,2.0,
2013,47,0,33461,Morgan Hoffmann,50.0,3.0,
2013,47,0,24024,Zach Johnson,50.0,2.0,
2013,47,0,27408,Martin Kaymer,50.0,1.0,
2013,47,0,28092,D.H. Lee,50.0,2.0,
2013,47,0,34409,David Lingmerth,50.0,2.0,
2013,47,0,25572,Graeme McDowell,50.0,1.0,
2013,47,0,28475,Jeff Overton,50.0,1.0,
2013,47,0,23320,Ryan Palmer,50.0,1.0,
2013,47,0,25818,Scott Piercy,50.0,1.0,
2013,47,0,25240,D.A. Points,50.0,1.0,
2013,47,0,30110,Kyle Stanley,50.0,1.0,
2013,47,0,34431,Robert Streb,50.0,2.0,
2013,47,0,31560,Brian Stuard,50.0,1.0,
2013,47,0,27330,Josh Teater,50.0,1.0,
2013,47,0,23788,D.J. Trahan,50.0,1.0,
2013,47,0,33419,Cameron Tringale,50.0,1.0,
2013,47,0,26951,Johnson Wagner,50.0,1.0,
2013,47,0,20396,Lee Westwood,50.0,1.0,
2013,47,0,20160,Charlie Wi,50.0,1.0,
2013,77,0,31202,William McGirt,42.9,3.0,
2013,78,0,24494,Erik Compton,40.0,2.0,
2013,78,0,21753,Brian Davis,40.0,2.0,
2013,78,0,23409,James Driscoll,40.0,2.0,
2013,78,0,24924,Bill Haas,40.0,2.0,
2013,78,0,26476,Chez Reavie,40.0,2.0,
2013,78,0,28780,Nicholas Thompson,40.0,2.0,
2013,78,0,25632,Jimmy Walker,40.0,2.0,
2013,78,0,27095,Nick Watney,40.0,2.0,
2013,86,0,25686,Jason Dufner,37.5,3.0,
2013,86,0,23108,Matt Kuchar,37.5,3.0,
2013,88,0,20098,Stuart Appleby,33.3,1.0,
2013,88,0,20848,Ángel Cabrera,33.3,1.0,
2013,88,0,23541,Ben Crane,33.3,1.0,
2013,88,0,22621,Ben Curtis,33.3,1.0,
2013,88,0,27436,Graham DeLaet,33.3,2.0,
2013,88,0,28307,Matt Every,33.3,2.0,
2013,88,0,28500,Martin Flores,33.3,2.0,
2013,88,0,29740,Brad Fritsch,33.3,1.0,
2013,88,0,21209,Sergio Garcia,33.3,2.0,
2013,88,0,25900,Lucas Glover,33.3,1.0,
2013,88,0,23353,J.J. Henry,33.3,1.0,
2013,88,0,34174,John Huh,33.3,1.0,
2013,88,0,6573,Brandt Jobe,33.3,1.0,
2013,88,0,1724,Jeff Maggert,33.3,1.0,
2013,88,0,1810,Phil Mickelson,33.3,1.0,
2013,88,0,22056,Cameron Percy,33.3,1.0,
2013,88,0,26679,Kevin Stadler,33.3,1.0,
2013,88,0,29518,Brendan Steele,33.3,1.0,
2013,88,0,21528,Henrik Stenson,33.3,1.0,
2013,88,0,27214,Kevin Streelman,33.3,1.0,
2013,88,0,6527,Steve Stricker,33.3,1.0,
2013,88,0,27963,Chris Stroud,33.3,1.0,
2013,110,0,26596,Ryan Moore,28.6,2.0,
2013,111,0,6004,Stephen Ames,25.0,1.0,
2013,111,0,32102,Rickie Fowler,25.0,1.0,
2013,111,0,29420,Billy Horschel,25.0,1.0,
2013,111,0,22378,Trevor Immelman,25.0,1.0,
2013,111,0,10860,Justin Leonard,25.0,1.0,
2013,111,0,24781,Hunter Mahan,25.0,2.0,
2013,111,0,28237,Rory McIlroy,25.0,1.0,
2013,111,0,23800,Bryce Molder,25.0,1.0,
2013,111,0,24140,Sean O'Hair,25.0,1.0,
2013,111,0,24138,Ian Poulter,25.0,2.0,
2013,111,0,6567,Vijay Singh,25.0,1.0,
2013,111,0,25834,Daniel Summerhays,25.0,1.0,
2013,123,0,20593,Greg Chalmers,20.0,1.0,
2013,123,0,8075,Jerry Kelly,20.0,1.0,
2013,123,0,36884,Ben Kohles,20.0,1.0,
2013,123,0,26331,Charl Schwartzel,20.0,1.0,
2013,127,0,12716,Charley Hoffman,16.7,1.0,
2013,127,0,27933,John Merrick,16.7,1.0,
2013,127,0,29221,Webb Simpson,16.7,1.0,
2013,130,0,23623,Bo Van Pelt,14.3,1.0,
2013,131,0,32334,Charlie Beljan,0.0,0.0,
2013,131,0,24507,Jason Bohn,0.0,0.0,
2013,131,0,25274,Steven Bowditch,0.0,0.0,
2013,131,0,1116,Michael Bradley,0.0,0.0,
2013,131,0,34021,Bud Cauley,0.0,0.0,
2013,131,0,32366,Kevin Chappell,0.0,0.0,
2013,131,0,23135,Tim Clark,0.0,0.0,
2013,131,0,28455,Will Claxton,0.0,0.0,
2013,131,0,20104,Ken Duke,0.0,0.0,
2013,131,0,1320,Bob Estes,0.0,0.0,
2013,131,0,30750,Tommy Gainey,0.0,0.0,
2013,131,0,24399,Scott Gardiner,0.0,0.0,
2013,131,0,8725,Tom Gillis,0.0,0.0,
2013,131,0,28679,Fabián Gómez,0.0,0.0,
2013,131,0,20766,Padraig Harrington,0.0,0.0,
2013,131,0,12782,Tim Herron,0.0,0.0,
2013,131,0,30852,Ryo Ishikawa,0.0,0.0,
2013,131,0,19970,Robert Karlsson,0.0,0.0,
2013,131,0,34261,Scott Langley,0.0,0.0,
2013,131,0,27503,Steve LeBrun,0.0,0.0,
2013,131,0,22961,David Mathis,0.0,0.0,
2013,131,0,27120,Troy Matteson,0.0,0.0,
2013,131,0,20691,Greg Owen,0.0,0.0,
2013,131,0,20572,Rod Pampling,0.0,0.0,
2013,131,0,20443,Jin Park,0.0,0.0,
2013,131,0,25345,Carl Pettersson,0.0,0.0,
2013,131,0,25336,Alistair Presnell,0.0,0.0,
2013,131,0,23497,Tag Ridings,0.0,0.0,
2013,131,0,20645,John Senden,0.0,0.0,
2013,131,0,33418,Shawn Stefani,0.0,0.0,
2013,131,0,22295,Darron Stiles,0.0,0.0,
2013,131,0,25804,Bubba Watson,0.0,0.0,
2013,131,0,26289,Boo Weekley,0.0,0.0,
2013,131,0,31323,Gary Woodland,0.0,0.0,
2013,1,0,24227,Justin Bolli,100.0,1.0,
2013,1,0,32366,Kevin Chappell,100.0,1.0,
2013,1,0,24357,K.J. Choi,100.0,2.0,
2013,1,0,21753,Brian Davis,100.0,1.0,
2013,1,0,20104,Ken Duke,100.0,1.0,
2013,1,0,28307,Matt Every,100.0,1.0,
2013,1,0,19846,Brian Gay,100.0,1.0,
2013,1,0,21961,Charles Howell III,100.0,1.0,
2013,1,0,30925,Dustin Johnson,100.0,1.0,
2013,1,0,24024,Zach Johnson,100.0,2.0,
2013,1,0,27408,Martin Kaymer,100.0,1.0,
2013,1,0,8075,Jerry Kelly,100.0,1.0,
2013,1,0,27936,Martin Laird,100.0,1.0,
2013,1,0,1724,Jeff Maggert,100.0,1.0,
2013,1,0,28475,Jeff Overton,100.0,1.0,
2013,1,0,23320,Ryan Palmer,100.0,2.0,
2013,1,0,10213,Dicky Pride,100.0,2.0,
2013,1,0,34360,Patrick Reed,100.0,2.0,
2013,1,0,22913,John Rollins,100.0,1.0,
2013,1,0,27649,Brandt Snedeker,100.0,2.0,
2013,1,0,33418,Shawn Stefani,100.0,1.0,
2013,1,0,21528,Henrik Stenson,100.0,1.0,
2013,1,0,25834,Daniel Summerhays,100.0,1.0,
2013,1,0,27330,Josh Teater,100.0,2.0,
2013,1,0,25632,Jimmy Walker,100.0,1.0,
2013,1,0,26289,Boo Weekley,100.0,2.0,
2013,1,0,21878,Mark Wilson,100.0,2.0,
2013,1,0,8793,Tiger Woods,100.0,1.0,
2013,29,0,34046,Jordan Spieth,75.0,3.0,
2013,30,0,28089,Jason Day,66.7,2.0,
2013,30,0,23108,Matt Kuchar,66.7,2.0,
2013,30,0,26851,Marc Leishman,66.7,2.0,
2013,30,0,1810,Phil Mickelson,66.7,2.0,
2013,30,0,22405,Justin Rose,66.7,2.0,
2013,35,0,33141,Keegan Bradley,60.0,3.0,
2013,36,0,32334,Charlie Beljan,50.0,1.0,
2013,36,0,23638,Brendon de Jonge,50.0,1.0,
2013,36,0,27436,Graham DeLaet,50.0,1.0,
2013,36,0,23983,Luke Donald,50.0,1.0,
2013,36,0,27644,Brian Harman,50.0,2.0,
2013,36,0,23353,J.J. Henry,50.0,1.0,
2013,36,0,30926,Chris Kirk,50.0,1.0,
2013,36,0,28237,Rory McIlroy,50.0,1.0,
2013,36,0,29221,Webb Simpson,50.0,1.0,
2013,36,0,29518,Brendan Steele,50.0,1.0,
2013,36,0,31560,Brian Stuard,50.0,1.0,
2013,36,0,20396,Lee Westwood,50.0,2.0,
2013,48,0,24781,Hunter Mahan,40.0,2.0,
2013,48,0,23621,Rory Sabbatini,40.0,2.0,
2013,50,0,10809,Jim Furyk,33.3,1.0,
2013,50,0,30750,Tommy Gainey,33.3,1.0,
2013,50,0,21209,Sergio Garcia,33.3,1.0,
2013,50,0,31557,Jim Herman,33.3,1.0,
2013,50,0,29420,Billy Horschel,33.3,1.0,
2013,50,0,24361,Pat Perez,33.3,1.0,
2013,50,0,26679,Kevin Stadler,33.3,1.0,
2013,50,0,27095,Nick Watney,33.3,1.0,
2013,58,0,32200,Roberto Castro,25.0,1.0,
2013,58,0,32102,Rickie Fowler,25.0,1.0,
2013,58,0,24924,Bill Haas,25.0,1.0,
2013,58,0,25818,Scott Piercy,25.0,1.0,
2013,58,0,27214,Kevin Streelman,25.0,1.0,
2013,63,0,28259,Sangmoon Bae,0.0,0.0,
2013,63,0,24846,Ricky Barnes,0.0,0.0,
2013,63,0,27895,Jonas Blixt,0.0,0.0,
2013,63,0,20848,Ángel Cabrera,0.0,0.0,
2013,63,0,34021,Bud Cauley,0.0,0.0,
2013,63,0,20593,Greg Chalmers,0.0,0.0,
2013,63,0,23135,Tim Clark,0.0,0.0,
2013,63,0,28455,Will Claxton,0.0,0.0,
2013,63,0,23409,James Driscoll,0.0,0.0,
2013,63,0,28500,Martin Flores,0.0,0.0,
2013,63,0,24358,Robert Garrigus,0.0,0.0,
2013,63,0,8725,Tom Gillis,0.0,0.0,
2013,63,0,32448,James Hahn,0.0,0.0,
2013,63,0,22792,Peter Hanson,0.0,0.0,
2013,63,0,20766,Padraig Harrington,0.0,0.0,
2013,63,0,25444,Justin Hicks,0.0,0.0,
2013,63,0,12716,Charley Hoffman,0.0,0.0,
2013,63,0,33461,Morgan Hoffmann,0.0,0.0,
2013,63,0,34174,John Huh,0.0,0.0,
2013,63,0,30852,Ryo Ishikawa,0.0,0.0,
2013,63,0,21731,Freddie Jacobson,0.0,0.0,
2013,63,0,26300,Matt Jones,0.0,0.0,
2013,63,0,30944,Jason Kokrak,0.0,0.0,
2013,63,0,27503,Steve LeBrun,0.0,0.0,
2013,63,0,28092,D.H. Lee,0.0,0.0,
2013,63,0,35139,Richard Lee,0.0,0.0,
2013,63,0,21099,David Lynn,0.0,0.0,
