YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2015,47,0,25240,D.A. Points,54.1,33,61,-4.00
2015,48,0,20766,Padraig Harrington,53.5,23,43,-1.00
2015,49,0,25198,Francesco Molinari,53.3,16,30,-3.00
2015,50,0,23983,Luke Donald,53.2,25,47,-10.00
2015,51,0,6522,Ernie Els,53.1,26,49,-4.00
2015,52,0,23353,J.J. Henry,53.0,35,66,-3.00
2015,52,0,27466,Spencer Levin,53.0,35,66,-3.00
2015,54,0,25364,Paul Casey,52.9,27,51,-1.00
2015,54,0,33399,Adam Hadwin,52.9,27,51,-4.00
2015,54,0,20691,Greg Owen,52.9,18,34,-6.00
2015,57,0,30925,Dustin Johnson,52.3,23,44,-5.00
2015,57,0,6567,Vijay Singh,52.3,34,65,-2.00
2015,59,0,27064,Jhonattan Vegas,52.2,35,67,-11.00
2015,60,0,35545,Blayne Barber,52.1,25,48,-4.00
2015,60,0,34563,Chesson Hadley,52.1,50,96,-17.00
2015,62,0,21753,Brian Davis,51.9,27,52,-3.00
2015,62,0,20157,Retief Goosen,51.9,28,54,-2.00
2015,64,0,24140,Sean O'Hair,51.7,31,60,-13.00
2015,65,0,28023,Byron Smith,51.5,17,33,-1.00
2015,66,0,27644,Brian Harman,51.4,38,74,-7.00
2015,67,0,36801,Mark Hubbard,51.1,23,45,-5.00
2015,68,0,28500,Martin Flores,50.7,35,69,-1.00
2015,68,0,23108,Matt Kuchar,50.7,36,71,-3.00
2015,70,0,34099,Harris English,50.6,40,79,-6.00
2015,71,0,25274,Steven Bowditch,50.0,43,86,-13.00
2015,71,0,20848,Ángel Cabrera,50.0,26,52,-4.00
2015,71,0,32366,Kevin Chappell,50.0,27,54,-7.00
2015,71,0,25720,Chad Collins,50.0,21,42,-7.00
2015,71,0,32102,Rickie Fowler,50.0,27,54,-7.00
2015,71,0,21209,Sergio Garcia,50.0,19,38,-9.00
2015,71,0,26851,Marc Leishman,50.0,20,40,-6.00
2015,71,0,34130,Sung Joon Park,50.0,27,54,+5.00
2015,71,0,35451,Scott Pinckney,50.0,31,62,-1.00
2015,71,0,26476,Chez Reavie,50.0,18,36,-1.00
2015,71,0,36699,Patrick Rodgers,50.0,17,34,-2.00
2015,82,0,28486,Michael Putnam,49.2,31,63,-8.00
2015,82,0,32150,Michael Thompson,49.2,31,63,-5.00
2015,82,0,26289,Boo Weekley,49.2,31,63,-2.00
2015,85,0,27895,Jonas Blixt,48.8,21,43,-1.00
2015,85,0,22892,Jason Gore,48.8,20,41,-3.00
2015,87,0,23638,Brendon de Jonge,48.7,37,76,-5.00
2015,87,0,27436,Graham DeLaet,48.7,19,39,-5.00
2015,89,0,29420,Billy Horschel,48.6,36,74,-12.00
2015,89,0,24490,George McNeill,48.6,35,72,-6.00
2015,91,0,21961,Charles Howell III,48.4,60,124,-9.00
2015,91,0,2206,David Toms,48.4,15,31,-7.00
2015,93,0,30711,Colt Knost,48.2,27,56,-6.00
2015,93,0,31323,Gary Woodland,48.2,27,56,-3.00
2015,95,0,30944,Jason Kokrak,48.1,37,77,-5.00
2015,95,0,29223,Sam Saunders,48.1,26,54,-3.00
2015,97,0,27141,J.B. Holmes,47.9,23,48,-11.00
2015,97,0,27649,Brandt Snedeker,47.9,35,73,-5.00
2015,97,0,28132,Tyrone Van Aswegen,47.9,23,48,-4.00
2015,100,0,40026,Daniel Berger,47.8,33,69,-11.00
2015,100,0,36689,Brooks Koepka,47.8,32,67,-10.00
2015,100,0,34431,Robert Streb,47.8,43,90,-4.00
2015,100,0,25493,Nick Taylor,47.8,43,90,-11.00
2015,104,0,10885,Robert Allenby,47.7,21,44,-1.00
2015,105,0,20645,John Senden,47.6,20,42,-1.00
2015,106,0,12510,Chad Campbell,47.5,29,61,-3.00
2015,106,0,34262,Jon Curran,47.5,19,40,-1.00
2015,106,0,28780,Nicholas Thompson,47.5,28,59,-1.00
2015,109,0,24494,Erik Compton,47.4,37,78,-9.00
2015,109,0,32839,Hideki Matsuyama,47.4,27,57,+1.00
2015,109,0,26596,Ryan Moore,47.4,18,38,-6.00
2015,109,0,22046,Geoff Ogilvy,47.4,18,38,-3.00
2015,109,0,34360,Patrick Reed,47.4,45,95,-16.00
2015,114,0,25562,Andres Romero,47.1,32,68,-6.00
2015,114,0,29221,Webb Simpson,47.1,24,51,-2.00
2015,116,0,23320,Ryan Palmer,47.0,31,66,-4.00
2015,117,0,21528,Henrik Stenson,46.9,15,32,-4.00
2015,118,0,30926,Chris Kirk,46.8,29,62,-10.00
2015,119,0,26300,Matt Jones,46.4,26,56,-3.00
2015,120,0,35539,Luke Guthrie,46.2,30,65,-2.00
2015,120,0,27936,Martin Laird,46.2,30,65,-8.00
2015,120,0,26951,Johnson Wagner,46.2,24,52,-6.00
2015,123,0,31416,Derek Fathauer,46.0,29,63,-6.00
2015,124,0,1810,Phil Mickelson,45.9,34,74,-11.00
2015,124,0,26331,Charl Schwartzel,45.9,17,37,+1.00
2015,126,0,33667,Carlos Ortiz,45.6,31,68,-9.00
2015,126,0,34046,Jordan Spieth,45.6,26,57,-9.00
2015,128,0,24507,Jason Bohn,45.5,30,66,-13.00
2015,128,0,25369,Jamie Donaldson,45.5,20,44,-6.00
2015,130,0,25818,Scott Piercy,45.3,39,86,-8.00
2015,130,0,30946,Alex Prugh,45.3,29,64,-4.00
2015,132,0,23048,Eric Axley,45.2,19,42,+3.00
2015,132,0,32448,James Hahn,45.2,38,84,-10.00
2015,134,0,27933,John Merrick,45.0,18,40,-2.00
2015,135,0,24781,Hunter Mahan,44.9,31,69,-4.00
2015,135,0,34358,Jonathan Randolph,44.9,22,49,-6.00
2015,137,0,34174,John Huh,44.8,30,67,-7.00
2015,138,0,24361,Pat Perez,44.4,28,63,-6.00
2015,138,0,21878,Mark Wilson,44.4,24,54,-7.00
2015,140,0,20472,Alex Cejka,44.2,23,52,-1.00
2015,140,0,33413,Ben Martin,44.2,23,52,-9.00
2015,142,0,29479,Scott Brown,44.1,30,68,-13.00
2015,143,0,40058,Zac Blair,43.9,25,57,-3.00
2015,143,0,24358,Robert Garrigus,43.9,18,41,-1.00
2015,143,0,29926,Danny Lee,43.9,43,98,-6.00
2015,143,0,27770,Camilo Villegas,43.9,29,66,-8.00
2015,147,0,20593,Greg Chalmers,43.8,14,32,-3.00
2015,148,0,37273,Derek Ernst,43.5,20,46,E
2015,149,0,25900,Lucas Glover,43.3,26,60,-4.00
2015,150,0,28307,Matt Every,42.9,24,56,-5.00
2015,150,0,25191,Gonzalo Fernandez-Castaño,42.9,21,49,+1.00
2015,150,0,1706,Davis Love III,42.9,12,28,+2.00
2015,153,0,32200,Roberto Castro,42.4,14,33,-6.00
2015,153,0,23541,Ben Crane,42.4,14,33,-2.00
2015,153,0,28679,Fabián Gómez,42.4,25,59,-7.00
2015,156,0,25892,Steve Wheatcroft,42.3,30,71,-8.00
2015,157,0,25396,Kevin Na,42.2,27,64,E
2015,157,0,29425,Andrew Svoboda,42.2,27,64,-1.00
2015,159,0,32640,Troy Merritt,42.0,29,69,-5.00
2015,160,0,25686,Jason Dufner,41.7,20,48,-5.00
2015,161,0,34098,Russell Henley,41.5,22,53,-2.00
2015,162,0,20104,Ken Duke,41.3,19,46,-9.00
2015,163,0,30736,Oscar Fraustro,41.2,14,34,-3.00
2015,164,0,24357,K.J. Choi,41.1,23,56,-6.00
2015,165,0,22371,Aaron Baddeley,40.8,31,76,-5.00
2015,166,0,28259,Sangmoon Bae,40.3,29,72,-4.00
2015,167,0,30927,Brendon Todd,39.6,21,53,-6.00
2015,167,0,20396,Lee Westwood,39.6,19,48,-5.00
2015,169,0,23623,Bo Van Pelt,39.5,17,43,-2.00
2015,170,0,31560,Brian Stuard,39.3,24,61,-5.00
2015,171,0,33141,Keegan Bradley,39.2,20,51,-7.00
2015,172,0,34256,Andrew Putnam,38.6,17,44,-3.00
2015,173,0,8075,Jerry Kelly,38.5,15,39,-1.00
2015,174,0,24138,Ian Poulter,37.5,21,56,-6.00
2015,175,0,33486,Roger Sloan,37.1,13,35,-4.00
2015,176,0,10809,Jim Furyk,35.9,14,39,E
2015,177,0,25804,Bubba Watson,35.7,15,42,-5.00
2015,178,0,29720,Andres Gonzales,35.5,22,62,-7.00
2015,179,0,24024,Zach Johnson,34.6,18,52,+1.00
2015,180,0,28475,Jeff Overton,34.2,25,73,-3.00
2015,181,0,33461,Morgan Hoffmann,32.9,25,76,-4.00
2015,182,0,30692,Scott Stallings,32.7,16,49,-1.00
2015,183,0,22293,Heath Slocum,31.0,9,29,E
2015,184,0,27214,Kevin Streelman,27.9,12,43,-2.00
2012,1,0,19970,Robert Karlsson,71.4,25,35,-7.00
2012,2,0,20850,Daniel Chopra,65.8,25,38,-5.00
2012,3,0,23409,James Driscoll,64.8,57,88,-15.00
2012,4,0,27302,Garth Mulroy,61.5,24,39,-4.00
2012,4,0,10213,Dicky Pride,61.5,24,39,-4.00
2012,6,0,25818,Scott Piercy,60.0,42,70,-14.00
2012,7,0,29478,Kevin Kisner,59.6,28,47,-5.00
2012,8,0,23983,Luke Donald,59.5,25,42,-5.00
2012,9,0,23718,Nathan Green,59.3,35,59,-10.00
2012,10,0,27141,J.B. Holmes,59.2,29,49,-3.00
2012,11,0,25457,Alexandre Rocha,58.8,20,34,-4.00
2012,12,0,24138,Ian Poulter,58.3,14,24,-5.00
2012,13,0,28500,Martin Flores,57.8,48,83,-10.00
2012,14,0,22405,Justin Rose,57.7,30,52,-7.00
2012,15,0,26758,David Hearn,57.5,42,73,-5.00
2012,16,0,27644,Brian Harman,56.6,43,76,-7.00
2012,16,0,29289,S.Y. Noh,56.6,43,76,-5.00
2012,18,0,28455,Will Claxton,56.5,39,69,-6.00
2012,18,0,21961,Charles Howell III,56.5,48,85,-3.00
2012,20,0,1706,Davis Love III,56.4,22,39,-5.00
2012,21,0,21209,Sergio Garcia,55.9,19,34,E
2012,22,0,24490,George McNeill,55.7,34,61,-9.00
2012,23,0,29926,Danny Lee,55.6,35,63,-8.00
2012,24,0,30926,Chris Kirk,55.4,41,74,-7.00
2012,25,0,20229,Stewart Cink,55.1,27,49,-5.00
2012,26,0,28087,Kris Blanks,55.0,33,60,-5.00
2012,26,0,21731,Freddie Jacobson,55.0,33,60,-1.00
2012,28,0,32102,Rickie Fowler,54.9,28,51,-8.00
2012,29,0,25632,Jimmy Walker,54.6,59,108,-9.00
2012,30,0,22582,Kyle Thompson,54.5,12,22,-1.00
2012,31,0,27649,Brandt Snedeker,54.4,37,68,-9.00
2012,32,0,29221,Webb Simpson,54.3,25,46,-9.00
2012,33,0,32698,Bobby Gates,54.2,39,72,-2.00
2012,34,0,6522,Ernie Els,54.0,34,63,-4.00
2012,35,0,24846,Ricky Barnes,53.7,36,67,-3.00
2012,35,0,27064,Jhonattan Vegas,53.7,29,54,-4.00
2012,37,0,10809,Jim Furyk,53.6,15,28,-4.00
2012,38,0,31202,William McGirt,53.4,47,88,-9.00
2012,38,0,23325,Vaughn Taylor,53.4,31,58,-10.00
2012,40,0,25686,Jason Dufner,53.1,26,49,-7.00
2012,40,0,24358,Robert Garrigus,53.1,26,49,-8.00
2012,42,0,28089,Jason Day,52.9,18,34,-4.00
2012,42,0,34099,Harris English,52.9,46,87,-6.00
2012,42,0,12716,Charley Hoffman,52.9,37,70,-3.00
2012,42,0,26596,Ryan Moore,52.9,37,70,-9.00
2012,46,0,30852,Ryo Ishikawa,52.8,19,36,-5.00
2012,47,0,23623,Bo Van Pelt,52.7,29,55,-3.00
2012,48,0,27797,Derek Lamely,52.6,30,57,-1.00
2012,49,0,24494,Erik Compton,52.5,32,61,-10.00
2012,49,0,23320,Ryan Palmer,52.5,31,59,-5.00
2012,51,0,27436,Graham DeLaet,52.3,23,44,-2.00
2012,51,0,6567,Vijay Singh,52.3,34,65,-15.00
2012,53,0,20574,Mathew Goggin,52.2,24,46,-6.00
2012,54,0,29479,Scott Brown,52.1,25,48,-1.00
2012,55,0,34021,Bud Cauley,52.0,51,98,-14.00
2012,55,0,20691,Greg Owen,52.0,39,75,-11.00
2012,57,0,6527,Steve Stricker,51.9,28,54,-5.00
2012,58,0,24924,Bill Haas,51.8,29,56,-9.00
2012,59,0,20098,Stuart Appleby,51.7,30,58,-11.00
2012,59,0,28307,Matt Every,51.7,31,60,-5.00
2012,59,0,29420,Billy Horschel,51.7,15,29,-3.00
2012,62,0,26476,Chez Reavie,51.6,32,62,-8.00
2012,63,0,32200,Roberto Castro,51.5,35,68,-12.00
2012,63,0,24140,Sean O'Hair,51.5,34,66,-7.00
2012,65,0,27120,Troy Matteson,51.4,38,74,-2.00
2012,66,0,10885,Robert Allenby,51.3,39,76,-8.00
2012,67,0,20572,Rod Pampling,51.2,42,82,-2.00
2012,68,0,24925,Jonathan Byrd,51.1,24,47,-2.00
2012,68,0,8075,Jerry Kelly,51.1,24,47,-1.00
2012,68,0,30110,Kyle Stanley,51.1,23,45,-1.00
2012,71,0,22371,Aaron Baddeley,50.9,29,57,-9.00
2012,71,0,1116,Michael Bradley,50.9,27,53,-6.00
2012,71,0,26329,Louis Oosthuizen,50.9,27,53,-4.00
2012,71,0,27770,Camilo Villegas,50.9,28,55,-10.00
2012,75,0,23788,D.J. Trahan,50.8,31,61,E
2012,76,0,1724,Jeff Maggert,50.7,37,73,-2.00
2012,76,0,25562,Andres Romero,50.7,35,69,-5.00
2012,78,0,30944,Jason Kokrak,50.0,26,52,-6.00
2012,78,0,35139,Richard Lee,50.0,16,32,-3.00
2012,78,0,23548,Bill Lunde,50.0,33,66,-5.00
2012,78,0,23800,Bryce Molder,50.0,27,54,-6.00
2012,78,0,22348,Nick O'Hern,50.0,26,52,+1.00
2012,78,0,1941,Tom Pernice Jr.,50.0,19,38,+1.00
2012,78,0,26331,Charl Schwartzel,50.0,16,32,-7.00
2012,78,0,21528,Henrik Stenson,50.0,16,32,-3.00
2012,78,0,21878,Mark Wilson,50.0,31,62,-2.00
2012,87,0,12510,Chad Campbell,49.4,38,77,-8.00
2012,88,0,28093,Miguel Angel Carballo,49.3,34,69,-6.00
2012,88,0,1810,Phil Mickelson,49.3,35,71,-9.00
2012,88,0,33419,Cameron Tringale,49.3,35,71,-7.00
2012,91,0,29518,Brendan Steele,49.1,26,53,-8.00
2012,92,0,33141,Keegan Bradley,49.0,24,49,+1.00
2012,92,0,6034,Marco Dawson,49.0,24,49,-3.00
2012,92,0,30750,Tommy Gainey,49.0,48,98,-12.00
2012,92,0,27556,Ted Potter Jr.,49.0,25,51,-6.00
2012,96,0,24507,Jason Bohn,48.9,22,45,-6.00
2012,96,0,25345,Carl Pettersson,48.9,45,92,-10.00
2012,98,0,19846,Brian Gay,48.8,41,84,-7.00
2012,99,0,22621,Ben Curtis,48.4,15,31,-2.00
2012,100,0,21753,Brian Davis,48.3,29,60,-10.00
2012,100,0,22961,David Mathis,48.3,28,58,-2.00
2012,100,0,27214,Kevin Streelman,48.3,29,60,-5.00
2012,103,0,22293,Heath Slocum,48.1,26,54,-2.00
2012,103,0,32150,Michael Thompson,48.1,26,54,-12.00
2012,105,0,25396,Kevin Na,48.0,24,50,-1.00
2012,106,0,26851,Marc Leishman,47.9,35,73,-12.00
2012,107,0,26951,Johnson Wagner,47.7,31,65,-8.00
2012,108,0,23204,Gary Christian,47.6,30,63,-7.00
2012,109,0,22378,Trevor Immelman,47.5,28,59,-1.00
2012,109,0,30925,Dustin Johnson,47.5,19,40,+1.00
2012,109,0,24781,Hunter Mahan,47.5,28,59,+1.00
2012,112,0,23638,Brendon de Jonge,47.4,46,97,-8.00
2012,112,0,20766,Padraig Harrington,47.4,18,38,-3.00
2012,112,0,12782,Tim Herron,47.4,36,76,-9.00
2012,112,0,24940,Edward Loar,47.4,18,38,-4.00
2012,112,0,29476,Kyle Reifers,47.4,37,78,-6.00
2012,117,0,24024,Zach Johnson,47.3,26,55,-5.00
2012,118,0,25572,Graeme McDowell,47.2,17,36,-3.00
2012,119,0,29222,Billy Hurley III,47.1,24,51,-6.00
2012,120,0,25834,Daniel Summerhays,46.9,23,49,-7.00
2012,120,0,8793,Tiger Woods,46.9,15,32,-7.00
2012,122,0,21805,Harrison Frazar,46.7,21,45,-3.00
2012,122,0,21350,Ryuji Imada,46.7,28,60,-5.00
2012,122,0,26300,Matt Jones,46.7,21,45,-3.00
2012,125,0,23621,Rory Sabbatini,46.4,32,69,-5.00
2012,126,0,24604,Hunter Haas,46.3,19,41,-4.00
2012,127,0,29910,Blake Adams,46.2,24,52,-2.00
2012,128,0,20848,Ángel Cabrera,45.8,11,24,-1.00
2012,129,0,28259,Sangmoon Bae,45.5,25,55,-4.00
2012,129,0,23135,Tim Clark,45.5,15,33,-4.00
2012,131,0,20645,John Senden,45.2,33,73,-9.00
2012,132,0,23353,J.J. Henry,45.1,32,71,-9.00
2012,133,0,28475,Jeff Overton,44.9,35,78,+1.00
2012,134,0,27895,Jonas Blixt,44.8,26,58,-5.00
2012,134,0,23108,Matt Kuchar,44.8,26,58,-3.00
2012,136,0,6036,Scott Dunlap,44.7,17,38,-5.00
2012,136,0,27060,John Mallinger,44.7,21,47,-8.00
2012,136,0,2206,David Toms,44.7,17,38,E
2012,139,0,32366,Kevin Chappell,44.6,33,74,-3.00
2012,140,0,27095,Nick Watney,44.1,30,68,-5.00
2012,141,0,12652,Cameron Beckman,44.0,22,50,-4.00
2012,142,0,24361,Pat Perez,43.9,29,66,-3.00
2012,142,0,24663,Y.E. Yang,43.9,25,57,-7.00
2012,144,0,20396,Lee Westwood,43.8,14,32,-2.00
2012,145,0,31558,J.J. Killeen,43.7,38,87,-6.00
2012,146,0,32334,Charlie Beljan,43.3,13,30,-3.00
2012,146,0,22548,Patrick Sheehan,43.3,13,30,-2.00
2012,146,0,25804,Bubba Watson,43.3,13,30,-5.00
2012,149,0,21407,Arjun Atwal,43.2,19,44,-6.00
2012,149,0,24502,Adam Scott,43.2,16,37,-5.00
2012,151,0,27963,Chris Stroud,42.9,33,77,-7.00
2012,151,0,31323,Gary Woodland,42.9,18,42,-2.00
2012,153,0,20593,Greg Chalmers,42.7,32,75,-7.00
2012,154,0,27933,John Merrick,42.4,25,59,-3.00
2012,155,0,20104,Ken Duke,42.2,27,64,-3.00
2012,156,0,27936,Martin Laird,42.1,24,57,-4.00
2012,156,0,26679,Kevin Stadler,42.1,24,57,-2.00
2012,158,0,30692,Scott Stallings,42.0,21,50,-3.00
2012,159,0,1766,Billy Mayfair,41.7,20,48,-6.00
2012,160,0,27974,Sung Kang,41.4,29,70,-4.00
2012,161,0,1320,Bob Estes,41.3,19,46,-5.00
2012,162,0,23541,Ben Crane,41.2,21,51,-5.00
2012,163,0,23903,Stephen Gangluff,41.0,16,39,-3.00
2012,164,0,33120,Mark Anderson,40.6,26,64,-8.00
2012,164,0,25892,Steve Wheatcroft,40.6,13,32,-2.00
2012,166,0,24357,K.J. Choi,40.4,19,47,-4.00
2012,167,0,33122,Russell Knox,40.0,18,45,E
2012,167,0,20160,Charlie Wi,40.0,22,55,-4.00
2012,169,0,23542,Tommy Biershenk,39.7,23,58,-5.00
2012,169,0,25240,D.A. Points,39.7,23,58,-3.00
2012,171,0,22913,John Rollins,39.6,19,48,-6.00
2012,171,0,30927,Brendon Todd,39.6,19,48,-2.00
2012,173,0,26287,Roland Thatcher,39.5,17,43,-2.00
2012,174,0,27466,Spencer Levin,39.2,29,74,-3.00
2012,175,0,20623,Gavin Coles,39.1,18,46,-7.00
2012,176,0,10860,Justin Leonard,38.8,19,49,+2.00
2012,177,0,28308,Troy Kelly,38.7,24,62,-10.00
2012,178,0,8725,Tom Gillis,38.6,22,57,-3.00
2012,179,0,26289,Boo Weekley,36.5,19,52,-3.00
2012,180,0,6251,Chris DiMarco,36.1,22,61,-8.00
2012,181,0,20070,Matt Bettencourt,35.2,19,54,-6.00
2012,182,0,34174,John Huh,33.8,23,68,-6.00
2012,183,0,6573,Brandt Jobe,33.3,13,39,-3.00
2012,183,0,22046,Geoff Ogilvy,33.3,16,48,-3.00
2012,185,0,1797,Rocco Mediate,32.6,15,46,-4.00
2012,186,0,1249,John Daly,32.0,8,25,-2.00
2012,187,0,27330,Josh Teater,31.8,21,66,-3.00
2012,188,0,6004,Stephen Ames,31.3,10,32,-4.00
2012,189,0,11123,Chris Couch,31.0,13,42,-4.00
2012,190,0,28237,Rory McIlroy,28.0,7,25,-1.00
2012,191,0,30711,Colt Knost,24.0,12,50,-1.00
2008,1,0,21209,Sergio Garcia,64.7,22,34,-6.00
2008,2,0,12782,Tim Herron,57.9,44,76,-10.00
2008,3,0,27214,Kevin Streelman,57.8,37,64,-2.00
2008,3,0,6595,Kevin Sutherland,57.8,48,83,-12.00
2008,5,0,24357,K.J. Choi,57.5,23,40,-6.00
2008,6,0,24781,Hunter Mahan,57.1,24,42,-5.00
2008,7,0,10885,Robert Allenby,56.5,39,69,-9.00
2008,7,0,20098,Stuart Appleby,56.5,35,62,-5.00
2008,9,0,6573,Brandt Jobe,56.4,22,39,-2.00
2008,10,0,20229,Stewart Cink,56.3,27,48,-3.00
2008,11,0,10425,Jay Williamson,56.0,28,50,E
2008,12,0,6527,Steve Stricker,55.8,29,52,-10.00
2008,13,0,22046,Geoff Ogilvy,55.6,25,45,-10.00
2008,14,0,8931,Glen Day,55.2,16,29,E
2008,15,0,22913,John Rollins,54.5,24,44,-4.00
2008,16,0,23778,Brad Adamonis,54.4,37,68,-6.00
2008,16,0,1766,Billy Mayfair,54.4,31,57,-5.00
2008,18,0,20645,John Senden,54.2,26,48,-2.00
2008,19,0,6567,Vijay Singh,54.1,20,37,-2.00
2008,20,0,11032,Frank Lickliter II,54.0,47,87,-17.00
2008,21,0,26668,Marc Turnesa,53.6,30,56,-7.00
2008,22,0,28089,Jason Day,53.2,41,77,-11.00
2008,23,0,21805,Harrison Frazar,53.1,26,49,-3.00
2008,24,0,20574,Mathew Goggin,52.9,27,51,+1.00
2008,24,0,26679,Kevin Stadler,52.9,37,70,-5.00
2008,26,0,27933,John Merrick,52.7,29,55,-5.00
2008,27,0,25364,Paul Casey,52.6,10,19,-3.00
2008,28,0,25345,Carl Pettersson,52.2,47,90,-10.00
2008,29,0,12652,Cameron Beckman,51.9,28,54,-2.00
2008,29,0,23541,Ben Crane,51.9,27,52,-5.00
2008,31,0,20766,Padraig Harrington,51.7,15,29,-6.00
2008,31,0,1948,Tim Petrovic,51.7,31,60,E
2008,33,0,6575,Dudley Hart,51.6,33,64,-3.00
2008,34,0,22378,Trevor Immelman,51.4,18,35,-6.00
2008,34,0,22806,Doug LaBelle II,51.4,18,35,-2.00
2008,36,0,26300,Matt Jones,51.3,40,78,-6.00
2008,37,0,23353,J.J. Henry,51.2,42,82,-4.00
2008,38,0,23797,Brett Rumford,51.0,26,51,-4.00
2008,39,0,23540,Jason Allred,50.9,27,53,-2.00
2008,39,0,22371,Aaron Baddeley,50.9,29,57,-9.00
2008,39,0,24358,Robert Garrigus,50.9,29,57,-7.00
2008,39,0,12705,Cliff Kresge,50.9,27,53,-2.00
2008,39,0,27095,Nick Watney,50.9,29,57,-4.00
2008,44,0,20850,Daniel Chopra,50.8,30,59,-8.00
2008,45,0,10423,Mike Weir,50.7,34,67,-10.00
2008,46,0,23718,Nathan Green,50.6,44,87,-12.00
2008,46,0,22548,Patrick Sheehan,50.6,40,79,-3.00
2008,46,0,24663,Y.E. Yang,50.6,42,83,-6.00
2008,49,0,6004,Stephen Ames,50.0,27,54,-7.00
2008,49,0,1161,Mark Calcavecchia,50.0,20,40,-3.00
2008,49,0,12823,Carlos Franco,50.0,31,62,-8.00
2008,49,0,20378,Mathias Grönberg,50.0,30,60,+2.00
2008,49,0,24924,Bill Haas,50.0,37,74,-11.00
2008,49,0,24912,Will MacKenzie,50.0,21,42,-4.00
2008,49,0,24361,Pat Perez,50.0,30,60,-3.00
2008,49,0,25804,Bubba Watson,50.0,27,54,-9.00
2008,57,0,28158,Steve Marino,49.4,41,83,-9.00
2008,57,0,24449,Parker McLachlin,49.4,39,79,-8.00
2008,59,0,21753,Brian Davis,49.3,36,73,-5.00
2008,60,0,25900,Lucas Glover,49.2,30,61,-8.00
2008,60,0,22892,Jason Gore,49.2,31,63,-2.00
2008,62,0,8075,Jerry Kelly,49.1,26,53,-6.00
2008,63,0,7749,Brett Quigley,49.0,25,51,-8.00
2008,63,0,26476,Chez Reavie,49.0,25,51,-1.00
2008,63,0,25349,Tim Wilkinson,49.0,24,49,-6.00
2008,66,0,27141,J.B. Holmes,48.9,23,47,+1.00
2008,66,0,1810,Phil Mickelson,48.9,23,47,-7.00
2008,68,0,25842,Jon Mills,48.7,37,76,-2.00
2008,69,0,27561,Nick Flanagan,48.4,31,64,-1.00
2008,69,0,26695,Michael Letzig,48.4,15,31,-3.00
2008,71,0,1797,Rocco Mediate,48.2,27,56,-3.00
2008,72,0,20848,Ángel Cabrera,48.0,12,25,-4.00
2008,72,0,21961,Charles Howell III,48.0,36,75,-10.00
2008,74,0,1724,Jeff Maggert,47.9,23,48,-3.00
2008,75,0,21633,Steve Allan,47.4,18,38,-1.00
2008,75,0,24490,George McNeill,47.4,36,76,-1.00
2008,77,0,26631,Cody Freeman,47.2,25,53,-5.00
2008,77,0,12680,Shigeki Maruyama,47.2,17,36,-1.00
2008,77,0,12660,Jesper Parnevik,47.2,25,53,-9.00
2008,77,0,27770,Camilo Villegas,47.2,25,53,-2.00
2008,81,0,10875,Todd Demsey,47.1,24,51,-2.00
2008,82,0,20498,Briny Baird,47.0,31,66,-4.00
2008,83,0,1142,Bart Bryant,46.9,15,32,-2.00
2008,83,0,6522,Ernie Els,46.9,15,32,-3.00
2008,83,0,12602,Dean Wilson,46.9,23,49,-5.00
2008,86,0,6197,Michael Allen,46.7,21,45,-4.00
2008,87,0,20433,Mark Hensby,46.6,27,58,-6.00
2008,87,0,27120,Troy Matteson,46.6,41,88,-8.00
2008,89,0,1320,Bob Estes,46.3,25,54,-5.00
2008,90,0,21461,Kenneth Ferrie,46.2,24,52,-5.00
2008,91,0,27936,Martin Laird,45.9,28,61,-9.00
2008,92,0,1139,Olin Browne,45.8,11,24,-3.00
2008,93,0,20623,Gavin Coles,45.5,10,22,-5.00
2008,93,0,23621,Rory Sabbatini,45.5,20,44,-2.00
2008,93,0,20160,Charlie Wi,45.5,25,55,-4.00
2008,96,0,7867,Woody Austin,45.2,33,73,-10.00
2008,96,0,1945,Kenny Perry,45.2,28,62,-8.00
2008,96,0,10649,Tom Scherrer,45.2,19,42,-6.00
2008,99,0,1388,Robert Gamez,44.9,22,49,-5.00
2008,100,0,2223,Bob Tway,44.7,17,38,-6.00
2008,101,0,23157,Richard Johnson,44.4,28,63,-2.00
2008,101,0,10585,Scott McCarron,44.4,16,36,E
2008,103,0,1035,Tommy Armour III,44.2,19,43,-4.00
2008,103,0,22348,Nick O'Hern,44.2,19,43,-4.00
2008,105,0,1024,Billy Andrade,44.0,22,50,-2.00
2008,106,0,10809,Jim Furyk,43.9,25,57,-4.00
2008,107,0,1577,Lee Janzen,43.8,21,48,+1.00
2008,107,0,24138,Ian Poulter,43.8,14,32,-3.00
2008,109,0,27963,Chris Stroud,43.6,24,55,-3.00
2008,110,0,6621,Joe Durant,43.5,20,46,-4.00
2008,110,0,30925,Dustin Johnson,43.5,30,69,-4.00
2008,112,0,23320,Ryan Palmer,43.4,23,53,-4.00
2008,113,0,23614,Rich Beem,43.1,25,58,-1.00
2008,113,0,25396,Kevin Na,43.1,31,72,-4.00
2008,113,0,22293,Heath Slocum,43.1,22,51,E
2008,116,0,23048,Eric Axley,43.0,34,79,-7.00
2008,116,0,28475,Jeff Overton,43.0,34,79,-5.00
2008,118,0,10860,Justin Leonard,42.9,21,49,-7.00
