YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,ATTEMPTS
2024,42,0,51634,Sahith Theegala,+.022,134.0
2024,44,0,34046,Jordan Spieth,+.023,88.0
2024,45,0,54421,Garrick Higgo,+.027,110.0
2024,46,0,34099,Harris English,+.031,98.0
2024,47,0,47504,Sam Burns,+.033,92.0
2024,48,0,28089,Jason Day,+.034,87.0
2024,49,0,35450,Patrick Cantlay,+.037,107.0
2024,50,0,48081,Xander Schauffele,+.038,105.0
2024,51,0,52955,Ludvig Åberg,+.040,101.0
2024,52,0,51287,Ryo Hisatsune,+.041,97.0
2024,53,0,39546,Keith Mitchell,+.042,166.0
2024,53,0,55789,Taylor Montgomery,+.042,119.0
2024,55,0,52375,Doug Ghim,+.044,114.0
2024,56,0,27644,Brian Harman,+.047,129.0
2024,56,0,23108,Matt Kuchar,+.047,106.0
2024,58,0,51894,Vince Whaley,+.048,124.0
2024,59,0,47347,Adam Schenk,+.049,122.0
2024,60,0,30927,Brendon Todd,+.050,140.0
2024,61,0,35461,Beau Hossler,+.051,156.0
2024,62,0,48117,Kurt Kitayama,+.052,96.0
2024,63,0,34255,Joseph Bramlett,+.054,148.0
2024,63,0,55182,Tom Kim,+.054,92.0
2024,63,0,29908,C.T. Pan,+.054,74.0
2024,66,0,33486,Roger Sloan,+.055,73.0
2024,67,0,52453,Nicolai Højgaard,+.056,71.0
2024,68,0,34076,Joel Dahmen,+.057,105.0
2024,68,0,47988,Nick Hardy,+.057,106.0
2024,70,0,57366,Cameron Young,+.060,117.0
2024,71,0,31646,Emiliano Grillo,+.063,111.0
2024,72,0,28252,Seamus Power,+.064,125.0
2024,73,0,47983,Chad Ramey,+.065,93.0
2024,74,0,39977,Max Homa,+.066,122.0
2024,74,0,51997,Andrew Novak,+.066,121.0
2024,76,0,50095,Austin Smotherman,+.067,60.0
2024,77,0,50493,Justin Suh,+.068,74.0
2024,78,0,34098,Russell Henley,+.069,102.0
2024,78,0,25493,Nick Taylor,+.069,116.0
2024,80,0,46340,Alex Smalley,+.071,85.0
2024,81,0,56630,Akshay Bhatia,+.073,123.0
2024,82,0,59836,Pierceson Coody,+.074,121.0
2024,83,0,28420,Ryan Brehm,+.075,93.0
2024,83,0,51696,Rico Hoey,+.075,93.0
2024,83,0,29420,Billy Horschel,+.075,134.0
2024,83,0,32791,K.H. Lee,+.075,106.0
2024,83,0,47995,Davis Riley,+.075,160.0
2024,88,0,39997,Corey Conners,+.078,103.0
2024,88,0,32839,Hideki Matsuyama,+.078,103.0
2024,90,0,34256,Andrew Putnam,+.079,101.0
2024,91,0,54783,Dylan Wu,+.080,138.0
2024,92,0,33408,Tyson Alexander,+.083,120.0
2024,92,0,30926,Chris Kirk,+.083,84.0
2024,92,0,28775,Nate Lashley,+.083,108.0
2024,95,0,45157,Cam Davis,+.084,119.0
2024,95,0,39971,Sungjae Im,+.084,131.0
2024,97,0,26596,Ryan Moore,+.085,94.0
2024,98,0,49960,Sepp Straka,+.086,81.0
2024,99,0,35532,Tom Hoge,+.087,127.0
2024,100,0,60004,Jacob Bridgeman,+.088,114.0
2024,100,0,33448,Justin Thomas,+.088,113.0
2024,100,0,40006,Erik van Rooyen,+.088,113.0
2024,100,0,27064,Jhonattan Vegas,+.088,136.0
2024,104,0,59442,Parker Coody,+.089,101.0
2024,105,0,40162,Justin Lower,+.090,156.0
2024,106,0,47806,Raul Pereda,+.092,76.0
2024,107,0,37378,Min Woo Lee,+.093,97.0
2024,108,0,40026,Daniel Berger,+.094,64.0
2024,108,0,47420,Jake Knapp,+.094,138.0
2024,110,0,33204,Shane Lowry,+.095,84.0
2024,110,0,24502,Adam Scott,+.095,95.0
2024,112,0,40115,Adam Svensson,+.096,146.0
2024,112,0,35617,Martin Trainer,+.096,83.0
2024,114,0,56149,Wilson Furr,+.097,93.0
2024,114,0,46441,Robby Shelton,+.097,103.0
2024,116,0,54576,Patrick Fishburn,+.098,92.0
2024,117,0,24024,Zach Johnson,+.100,70.0
2024,118,0,36871,Matt NeSmith,+.102,98.0
2024,119,0,32366,Kevin Chappell,+.103,58.0
2024,119,0,47483,Will Zalatoris,+.103,87.0
2024,121,0,50188,S.H. Kim,+.106,188.0
2024,122,0,52514,Trace Crowe,+.107,103.0
2024,122,0,57362,Austin Eckroat,+.107,84.0
2024,122,0,32333,Kevin Tway,+.107,84.0
2024,125,0,30911,Tommy Fleetwood,+.111,72.0
2024,125,0,29936,Ryan Fox,+.111,126.0
2024,125,0,25900,Lucas Glover,+.111,99.0
2024,128,0,35310,Lanto Griffin,+.112,98.0
2024,128,0,51890,Greyson Sigg,+.112,98.0
2024,130,0,59866,Nick Dunlap,+.115,104.0
2024,131,0,47993,Denny McCarthy,+.119,101.0
2024,132,0,22405,Justin Rose,+.120,75.0
2024,133,0,47679,Victor Perez,+.126,103.0
2024,134,0,60767,Blaine Hale Jr.,+.128,78.0
2024,135,0,51070,Vincent Norrman,+.131,61.0
2024,136,0,49771,J.T. Poston,+.132,91.0
2024,137,0,22371,Aaron Baddeley,+.133,105.0
2024,137,0,48319,Tom Whitney,+.133,83.0
2024,139,0,54628,Lee Hodges,+.134,112.0
2024,140,0,29221,Webb Simpson,+.135,96.0
2024,141,0,48867,Matti Schmid,+.139,108.0
2024,142,0,40098,Matt Fitzpatrick,+.143,105.0
2024,143,0,39975,Michael Kim,+.145,124.0
2024,144,0,34374,Erik Barnes,+.146,96.0
2024,145,0,33141,Keegan Bradley,+.148,122.0
2024,146,0,55454,Carl Yuan,+.149,101.0
2024,147,0,36799,Stephan Jaeger,+.150,107.0
2024,148,0,47591,Eric Cole,+.152,191.0
2024,148,0,48119,Ben Taylor,+.152,99.0
2024,150,0,27770,Camilo Villegas,+.153,85.0
2024,151,0,32070,Rafael Campos,+.154,91.0
2024,152,0,52666,Sami Valimaki,+.156,96.0
2024,153,0,27214,Kevin Streelman,+.157,89.0
2024,154,0,37212,Paul Barjon,+.159,69.0
2024,155,0,55708,Hayden Buckley,+.163,86.0
2024,156,0,47663,Kevin Dougherty,+.165,91.0
2024,156,0,27139,David Skinns,+.165,158.0
2024,158,0,27936,Martin Laird,+.176,102.0
2024,159,0,37275,Sam Ryder,+.177,96.0
2024,160,0,50497,Adrien Dumont de Chassart,+.179,117.0
2024,161,0,34466,Peter Malnati,+.182,132.0
2024,162,0,57900,Chandler Phillips,+.183,126.0
2024,163,0,32757,Patton Kizzire,+.187,75.0
2024,164,0,26476,Chez Reavie,+.195,87.0
2024,165,0,29535,Brice Garnett,+.196,46.0
2024,166,0,36801,Mark Hubbard,+.198,101.0
2024,167,0,59143,Mac Meissner,+.200,120.0
2024,168,0,52374,Brandon Wu,+.203,69.0
2024,169,0,33399,Adam Hadwin,+.207,121.0
2024,170,0,50525,Collin Morikawa,+.208,72.0
2024,171,0,45522,Christiaan Bezuidenhout,+.212,113.0
2024,171,0,48699,Callum Tarren,+.212,118.0
2024,173,0,27129,Luke List,+.219,128.0
2024,174,0,45609,Tyler Duncan,+.220,59.0
2024,175,0,60067,Joe Highsmith,+.221,122.0
2024,176,0,23320,Ryan Palmer,+.222,81.0
2024,177,0,46113,Ryan McCormick,+.223,103.0
2024,178,0,12716,Charley Hoffman,+.248,105.0
2024,179,0,29478,Kevin Kisner,+.250,76.0
2024,180,0,27649,Brandt Snedeker,+.257,101.0
2024,181,0,27330,Josh Teater,+.259,54.0
2024,182,0,36326,David Lipsky,+.278,97.0
2024,183,0,51349,Nico Echavarria,+.282,103.0
2024,184,0,36884,Ben Kohles,+.298,94.0
2023,1,0,34363,Tyrrell Hatton,-.101,99.0
2023,2,0,58696,Peter Kuest,-.085,71.0
2023,3,0,33448,Justin Thomas,-.065,123.0
2023,4,0,22371,Aaron Baddeley,-.058,104.0
2023,5,0,45157,Cam Davis,-.054,147.0
2023,5,0,48867,Matti Schmid,-.054,112.0
2023,7,0,22056,Cameron Percy,-.041,74.0
2023,8,0,24140,Sean O'Hair,-.038,52.0
2023,9,0,28237,Rory McIlroy,-.024,125.0
2023,10,0,50188,S.H. Kim,-.011,179.0
2023,11,0,32448,James Hahn,-.010,101.0
2023,12,0,52955,Ludvig Åberg,E,79.0
2023,12,0,35450,Patrick Cantlay,E,94.0
2023,12,0,54591,Ben Griffin,E,170.0
2023,12,0,54421,Garrick Higgo,E,163.0
2023,12,0,33413,Ben Martin,E,130.0
2023,12,0,30692,Scott Stallings,E,98.0
2023,18,0,40098,Matt Fitzpatrick,+.007,137.0
2023,19,0,47591,Eric Cole,+.011,265.0
2023,20,0,39997,Corey Conners,+.016,124.0
2023,20,0,34076,Joel Dahmen,+.016,122.0
2023,22,0,27644,Brian Harman,+.017,115.0
2023,22,0,32791,K.H. Lee,+.017,172.0
2023,24,0,51997,Andrew Novak,+.020,102.0
2023,25,0,51766,Wyndham Clark,+.021,146.0
2023,26,0,59018,Ryan Gerard,+.023,88.0
2023,27,0,35532,Tom Hoge,+.024,125.0
2023,27,0,46046,Scottie Scheffler,+.024,164.0
2023,29,0,52375,Doug Ghim,+.025,121.0
2023,30,0,32839,Hideki Matsuyama,+.026,114.0
2023,30,0,55789,Taylor Montgomery,+.026,154.0
2023,32,0,36799,Stephan Jaeger,+.027,222.0
2023,32,0,47347,Adam Schenk,+.027,183.0
2023,34,0,36724,Augusto Núñez,+.028,109.0
2023,35,0,22405,Justin Rose,+.030,100.0
2023,36,0,35461,Beau Hossler,+.031,195.0
2023,37,0,57975,Harry Hall,+.032,186.0
2023,38,0,55893,Sam Stevens,+.033,150.0
2023,39,0,49453,Trevor Cone,+.035,143.0
2023,39,0,35617,Martin Trainer,+.035,85.0
2023,41,0,46340,Alex Smalley,+.036,166.0
2023,42,0,27974,Sung Kang,+.038,78.0
2023,43,0,32366,Kevin Chappell,+.040,75.0
2023,44,0,48699,Callum Tarren,+.045,177.0
2023,45,0,46717,Viktor Hovland,+.046,109.0
2023,45,0,48119,Ben Taylor,+.046,175.0
2023,47,0,25900,Lucas Glover,+.047,127.0
2023,47,0,40250,Taylor Pendrith,+.047,191.0
2023,49,0,27963,Chris Stroud,+.049,61.0
2023,50,0,48084,Wesley Bryan,+.054,74.0
2023,51,0,29420,Billy Horschel,+.057,88.0
2023,51,0,25493,Nick Taylor,+.057,140.0
2023,53,0,25818,Scott Piercy,+.058,103.0
2023,54,0,33948,Byeong Hun An,+.061,179.0
2023,54,0,34563,Chesson Hadley,+.061,147.0
2023,54,0,35506,Mackenzie Hughes,+.061,148.0
2023,57,0,33141,Keegan Bradley,+.063,111.0
2023,57,0,27554,Scott Harrington,+.063,128.0
2023,59,0,34466,Peter Malnati,+.065,186.0
2023,60,0,39067,MJ Daffue,+.066,152.0
2023,61,0,51491,Brandon Matthews,+.068,74.0
2023,62,0,29725,Tony Finau,+.069,131.0
2023,63,0,33653,Thomas Detry,+.070,128.0
2023,63,0,32102,Rickie Fowler,+.070,143.0
2023,63,0,54628,Lee Hodges,+.070,158.0
2023,66,0,39335,Kevin Roy,+.073,110.0
2023,67,0,39058,Lucas Herbert,+.074,81.0
2023,67,0,39971,Sungjae Im,+.074,135.0
2023,69,0,52372,Cameron Champ,+.075,107.0
2023,69,0,30163,Henrik Norlander,+.075,134.0
2023,69,0,49771,J.T. Poston,+.075,133.0
2023,72,0,49947,Taylor Moore,+.076,132.0
2023,73,0,33408,Tyson Alexander,+.077,142.0
2023,74,0,51634,Sahith Theegala,+.080,187.0
2023,75,0,27129,Luke List,+.083,180.0
2023,75,0,51070,Vincent Norrman,+.083,109.0
2023,77,0,30926,Chris Kirk,+.084,143.0
2023,77,0,28252,Seamus Power,+.084,95.0
2023,79,0,32662,Michael Gligic,+.085,106.0
2023,79,0,47983,Chad Ramey,+.085,153.0
2023,79,0,39324,J.J. Spaun,+.085,130.0
2023,82,0,29221,Webb Simpson,+.087,103.0
2023,83,0,30911,Tommy Fleetwood,+.088,113.0
2023,84,0,34046,Jordan Spieth,+.089,124.0
2023,85,0,24502,Adam Scott,+.090,89.0
2023,85,0,34431,Robert Streb,+.090,134.0
2023,87,0,49298,Kramer Hickok,+.092,152.0
2023,87,0,32757,Patton Kizzire,+.092,141.0
2023,87,0,58967,Trevor Werbylo,+.092,119.0
2023,90,0,46435,Austin Cook,+.093,97.0
2023,90,0,31560,Brian Stuard,+.093,86.0
2023,92,0,32816,Satoshi Kodaira,+.094,53.0
2023,93,0,28420,Ryan Brehm,+.096,178.0
2023,93,0,36699,Patrick Rodgers,+.096,177.0
2023,95,0,35879,Kelly Kraft,+.097,155.0
2023,95,0,46601,Trey Mullinax,+.097,145.0
2023,95,0,23320,Ryan Palmer,+.097,103.0
2023,95,0,27214,Kevin Streelman,+.097,155.0
2023,95,0,32333,Kevin Tway,+.097,175.0
2023,95,0,48887,Matt Wallace,+.097,145.0
2023,101,0,27349,Alex Noren,+.098,132.0
2023,101,0,45242,Kevin Yu,+.098,82.0
2023,103,0,20229,Stewart Cink,+.099,131.0
2023,103,0,56762,Will Gordon,+.099,152.0
2023,105,0,46970,Jon Rahm,+.101,109.0
2023,106,0,34098,Russell Henley,+.103,97.0
2023,106,0,37455,Si Woo Kim,+.103,116.0
2023,108,0,31646,Emiliano Grillo,+.105,162.0
2023,108,0,31323,Gary Woodland,+.105,133.0
2023,108,0,54783,Dylan Wu,+.105,153.0
2023,111,0,34099,Harris English,+.106,132.0
2023,112,0,26476,Chez Reavie,+.107,140.0
2023,113,0,12716,Charley Hoffman,+.110,82.0
2023,113,0,30927,Brendon Todd,+.110,136.0
2023,115,0,19803,Ryan Armour,+.111,90.0
2023,115,0,46414,Aaron Rai,+.111,117.0
2023,115,0,55454,Carl Yuan,+.111,153.0
2023,118,0,35310,Lanto Griffin,+.115,61.0
2023,118,0,25632,Jimmy Walker,+.115,139.0
2023,120,0,36801,Mark Hubbard,+.116,129.0
2023,121,0,47993,Denny McCarthy,+.117,145.0
2023,122,0,47988,Nick Hardy,+.119,134.0
2023,122,0,29908,C.T. Pan,+.119,59.0
2023,124,0,49960,Sepp Straka,+.120,108.0
2023,124,0,52374,Brandon Wu,+.120,133.0
2023,126,0,34255,Joseph Bramlett,+.121,132.0
2023,126,0,31577,Tano Goya,+.121,91.0
2023,128,0,33399,Adam Hadwin,+.122,131.0
2023,129,0,51890,Greyson Sigg,+.124,129.0
2023,130,0,39975,Michael Kim,+.125,144.0
2023,130,0,36326,David Lipsky,+.125,144.0
2023,132,0,47079,Harrison Endycott,+.126,143.0
2023,132,0,53165,Doc Redman,+.126,111.0
2023,134,0,33122,Russell Knox,+.127,126.0
2023,135,0,28775,Nate Lashley,+.128,149.0
2023,136,0,28089,Jason Day,+.131,99.0
2023,136,0,25686,Jason Dufner,+.131,137.0
2023,138,0,48081,Xander Schauffele,+.132,121.0
2023,139,0,52513,Carson Young,+.133,113.0
2023,140,0,34256,Andrew Putnam,+.135,111.0
2023,141,0,39546,Keith Mitchell,+.136,132.0
2023,142,0,37338,Zecheng Dou,+.137,153.0
2023,143,0,35449,Adam Long,+.138,123.0
2023,144,0,39977,Max Homa,+.139,122.0
2023,144,0,37275,Sam Ryder,+.139,165.0
2023,146,0,29535,Brice Garnett,+.140,114.0
2023,147,0,33204,Shane Lowry,+.141,85.0
2023,148,0,56630,Akshay Bhatia,+.142,106.0
2023,149,0,45609,Tyler Duncan,+.145,110.0
2023,149,0,46441,Robby Shelton,+.145,166.0
2023,151,0,32640,Troy Merritt,+.146,96.0
2023,151,0,52411,Kyle Westmoreland,+.146,123.0
2023,153,0,24925,Jonathan Byrd,+.147,68.0
2023,154,0,47995,Davis Riley,+.150,127.0
2023,155,0,31557,Jim Herman,+.151,93.0
2023,156,0,27936,Martin Laird,+.152,99.0
2023,157,0,32139,Danny Willett,+.153,85.0
2023,158,0,23108,Matt Kuchar,+.154,130.0
2023,159,0,58168,Davis Thompson,+.155,155.0
2023,160,0,52453,Nicolai Hojgaard,+.156,64.0
2023,161,0,45522,Christiaan Bezuidenhout,+.157,115.0
2023,162,0,29289,S.Y. Noh,+.159,88.0
2023,163,0,50525,Collin Morikawa,+.160,81.0
2023,164,0,26596,Ryan Moore,+.161,93.0
2023,165,0,55708,Hayden Buckley,+.162,99.0
2023,166,0,40115,Adam Svensson,+.164,159.0
2023,167,0,40006,Erik van Rooyen,+.167,120.0
2023,168,0,55182,Tom Kim,+.173,98.0
2023,169,0,50095,Austin Smotherman,+.174,155.0
2023,170,0,39954,Cody Gribble,+.175,103.0
2023,170,0,31202,William McGirt,+.175,57.0
2023,172,0,48117,Kurt Kitayama,+.176,102.0
2023,173,0,33410,Andrew Landry,+.177,79.0
2023,173,0,47128,Richy Werenski,+.177,158.0
2023,175,0,36871,Matt NeSmith,+.182,148.0
2023,176,0,50493,Justin Suh,+.191,115.0
2023,177,0,40162,Justin Lower,+.192,146.0
2023,178,0,35901,Paul Haley II,+.197,117.0
2023,179,0,24024,Zach Johnson,+.202,89.0
2023,179,0,46442,Maverick McNealy,+.202,84.0
2023,181,0,57362,Austin Eckroat,+.207,116.0
2023,181,0,49766,Hank Lebioda,+.207,82.0
2023,183,0,40058,Zac Blair,+.209,86.0
2023,184,0,34409,David Lingmerth,+.210,105.0
2023,185,0,34610,Matthias Schwab,+.211,133.0
2023,186,0,51414,Brent Grant,+.213,94.0
2023,186,0,27095,Nick Watney,+.213,108.0
2023,188,0,33597,Harry Higgs,+.222,126.0
2023,189,0,57366,Cameron Young,+.229,118.0
2023,190,0,47504,Sam Burns,+.239,113.0
2023,191,0,51349,Nico Echavarria,+.245,98.0
2023,192,0,29970,Dylan Frittelli,+.252,127.0
2023,193,0,51950,Max McGreevy,+.272,92.0
2015,1,0,23320,Ryan Palmer,-0.055,
2015,2,0,28500,Martin Flores,-0.042,
2015,3,0,21961,Charles Howell III,-0.02,
2015,4,0,10809,Jim Furyk,-0.016,
2015,4,0,36689,Brooks Koepka,-0.016,
2015,6,0,28089,Jason Day,-0.015,
2015,7,0,29725,Tony Finau,-0.006,
2015,8,0,25396,Kevin Na,0.007,
2015,9,0,25804,Bubba Watson,0.008,
2015,10,0,32448,James Hahn,0.009,
2015,11,0,26329,Louis Oosthuizen,0.011,
2015,12,0,34360,Patrick Reed,0.013,
2015,13,0,40026,Daniel Berger,0.017,
2015,14,0,24924,Bill Haas,0.018,
2015,15,0,27214,Kevin Streelman,0.02,
2015,16,0,25364,Paul Casey,0.022,
2015,17,0,24490,George McNeill,0.024,
2015,18,0,29476,Kyle Reifers,0.025,
2015,19,0,26758,David Hearn,0.026,
2015,19,0,21528,Henrik Stenson,0.026,
2015,21,0,20472,Alex Cejka,0.028,
2015,22,0,34099,Harris English,0.032,
2015,23,0,32102,Rickie Fowler,0.033,
2015,24,0,26300,Matt Jones,0.034,
2015,25,0,30927,Brendon Todd,0.037,
2015,26,0,34046,Jordan Spieth,0.038,
2015,27,0,27770,Camilo Villegas,0.039,
2015,28,0,25818,Scott Piercy,0.041,
2015,29,0,1810,Phil Mickelson,0.042,
2015,30,0,33399,Adam Hadwin,0.043,
2015,30,0,33667,Carlos Ortiz,0.043,
2015,32,0,33122,Russell Knox,0.044,
2015,33,0,25274,Steven Bowditch,0.046,
2015,33,0,30944,Jason Kokrak,0.046,
2015,35,0,6567,Vijay Singh,0.048,
2015,36,0,20157,Retief Goosen,0.049,
2015,37,0,27933,John Merrick,0.051,
2015,38,0,26596,Ryan Moore,0.052,
2015,39,0,27064,Jhonattan Vegas,0.054,
2015,40,0,26851,Marc Leishman,0.056,
2015,41,0,23621,Rory Sabbatini,0.057,
2015,42,0,23638,Brendon de Jonge,0.059,
2015,43,0,35532,Tom Hoge,0.06,
2015,44,0,34264,Hudson Swafford,0.061,
2015,45,0,24140,Sean O'Hair,0.063,
2015,46,0,29535,Brice Garnett,0.065,
2015,46,0,8075,Jerry Kelly,0.065,
2015,48,0,25345,Carl Pettersson,0.068,
2015,49,0,1706,Davis Love III,0.075,
2015,50,0,25834,Daniel Summerhays,0.078,
2015,51,0,28475,Jeff Overton,0.079,
2015,52,0,28307,Matt Every,0.08,
2015,52,0,24781,Hunter Mahan,0.08,
2015,52,0,34130,Sung Joon Park,0.08,
2015,52,0,29223,Sam Saunders,0.08,
2015,56,0,34409,David Lingmerth,0.082,
2015,57,0,10860,Justin Leonard,0.084,
2015,58,0,25686,Jason Dufner,0.086,
2015,58,0,33461,Morgan Hoffmann,0.086,
2015,58,0,23108,Matt Kuchar,0.086,
2015,61,0,12716,Charley Hoffman,0.087,
2015,62,0,27644,Brian Harman,0.091,
2015,62,0,32839,Hideki Matsuyama,0.091,
2015,64,0,29518,Brendan Steele,0.092,
2015,65,0,27936,Martin Laird,0.093,
2015,65,0,33419,Cameron Tringale,0.093,
2015,65,0,31323,Gary Woodland,0.093,
2015,68,0,33448,Justin Thomas,0.095,
2015,69,0,24494,Erik Compton,0.096,
2015,70,0,23048,Eric Axley,0.099,
2015,71,0,26331,Charl Schwartzel,0.1,
2015,72,0,29926,Danny Lee,0.102,
2015,72,0,25562,Andres Romero,0.102,
2015,74,0,34265,Will Wilcox,0.104,
2015,75,0,39977,Max Homa,0.106,
2015,76,0,32200,Roberto Castro,0.107,
2015,76,0,32366,Kevin Chappell,0.107,
2015,76,0,33418,Shawn Stefani,0.107,
2015,79,0,35539,Luke Guthrie,0.108,
2015,79,0,28132,Tyrone Van Aswegen,0.108,
2015,81,0,23983,Luke Donald,0.109,
2015,81,0,30852,Ryo Ishikawa,0.109,
2015,83,0,24361,Pat Perez,0.11,
2015,83,0,28023,Byron Smith,0.11,
2015,85,0,29420,Billy Horschel,0.113,
2015,85,0,20691,Greg Owen,0.113,
2015,87,0,31416,Derek Fathauer,0.114,
2015,88,0,27141,J.B. Holmes,0.115,
2015,89,0,37273,Derek Ernst,0.117,
2015,89,0,34261,Scott Langley,0.117,
2015,91,0,24846,Ricky Barnes,0.118,
2015,91,0,25198,Francesco Molinari,0.118,
2015,93,0,6522,Ernie Els,0.122,
2015,93,0,31202,William McGirt,0.122,
2015,95,0,29720,Andres Gonzales,0.123,
2015,96,0,23541,Ben Crane,0.125,
2015,97,0,20104,Ken Duke,0.128,
2015,98,0,32334,Charlie Beljan,0.133,
2015,98,0,12510,Chad Campbell,0.133,
2015,98,0,37454,Whee Kim,0.133,
2015,101,0,33141,Keegan Bradley,0.135,
2015,102,0,20848,Ángel Cabrera,0.136,
2015,102,0,23800,Bryce Molder,0.136,
2015,102,0,26476,Chez Reavie,0.136,
2015,105,0,22371,Aaron Baddeley,0.137,
2015,106,0,35545,Blayne Barber,0.138,
2015,107,0,29289,S.Y. Noh,0.14,
2015,108,0,28259,Sangmoon Bae,0.141,
2015,109,0,25720,Chad Collins,0.143,
2015,110,0,29478,Kevin Kisner,0.144,
2015,111,0,36699,Patrick Rodgers,0.145,
2015,112,0,22892,Jason Gore,0.146,
2015,113,0,30736,Oscar Fraustro,0.149,
2015,114,0,20766,Padraig Harrington,0.152,
2015,114,0,35541,John Peterson,0.152,
2015,116,0,27436,Graham DeLaet,0.153,
2015,116,0,24358,Robert Garrigus,0.153,
2015,116,0,34358,Jonathan Randolph,0.153,
2015,119,0,40058,Zac Blair,0.155,
2015,119,0,25240,D.A. Points,0.155,
2015,121,0,31560,Brian Stuard,0.159,
2015,121,0,27095,Nick Watney,0.159,
2015,123,0,35451,Scott Pinckney,0.16,
2015,124,0,30946,Alex Prugh,0.161,
2015,125,0,24507,Jason Bohn,0.163,
2015,126,0,25369,Jamie Donaldson,0.164,
2015,127,0,24925,Jonathan Byrd,0.165,
2015,127,0,27649,Brandt Snedeker,0.165,
2015,129,0,34563,Chesson Hadley,0.166,
2015,130,0,26289,Boo Weekley,0.168,
2015,131,0,29479,Scott Brown,0.169,
2015,131,0,30692,Scott Stallings,0.169,
2015,133,0,32640,Troy Merritt,0.17,
2015,134,0,22046,Geoff Ogilvy,0.171,
2015,135,0,34431,Robert Streb,0.173,
2015,136,0,26951,Johnson Wagner,0.175,
2015,137,0,25900,Lucas Glover,0.176,
2015,137,0,23353,J.J. Henry,0.176,
2015,137,0,31557,Jim Herman,0.176,
2015,140,0,31193,Jim Renner,0.179,
2015,141,0,20229,Stewart Cink,0.18,
2015,141,0,24024,Zach Johnson,0.18,
2015,141,0,28486,Michael Putnam,0.18,
2015,144,0,27895,Jonas Blixt,0.181,
2015,145,0,25349,Tim Wilkinson,0.183,
2015,146,0,22405,Justin Rose,0.185,
2015,147,0,25493,Nick Taylor,0.189,
2015,147,0,21878,Mark Wilson,0.189,
2015,149,0,24357,K.J. Choi,0.191,
2015,150,0,25191,Gonzalo Fernandez-Castaño,0.192,
2015,151,0,29222,Billy Hurley III,0.194,
2015,152,0,29425,Andrew Svoboda,0.195,
2015,153,0,30925,Dustin Johnson,0.196,
2015,153,0,29221,Webb Simpson,0.196,
2015,155,0,24138,Ian Poulter,0.197,
2015,156,0,22056,Cameron Percy,0.198,
2015,157,0,25632,Jimmy Walker,0.202,
2015,158,0,27466,Spencer Levin,0.203,
2015,159,0,30926,Chris Kirk,0.207,
2015,160,0,33413,Ben Martin,0.211,
2015,161,0,25892,Steve Wheatcroft,0.212,
2015,162,0,24502,Adam Scott,0.215,
2015,162,0,27963,Chris Stroud,0.215,
2015,164,0,21209,Sergio Garcia,0.219,
2015,165,0,32150,Michael Thompson,0.221,
2015,166,0,20593,Greg Chalmers,0.222,
2015,166,0,21753,Brian Davis,0.222,
2015,168,0,20396,Lee Westwood,0.226,
2015,169,0,34174,John Huh,0.237,
2015,170,0,28780,Nicholas Thompson,0.242,
2015,170,0,2206,David Toms,0.242,
2015,172,0,10885,Robert Allenby,0.245,
2015,173,0,23623,Bo Van Pelt,0.246,
2015,174,0,20645,John Senden,0.25,
2015,175,0,34098,Russell Henley,0.261,
2015,176,0,34262,Jon Curran,0.268,
2015,176,0,28679,Fabián Gómez,0.268,
2015,178,0,36801,Mark Hubbard,0.273,
2015,179,0,34256,Andrew Putnam,0.275,
2015,180,0,33486,Roger Sloan,0.305,
2015,181,0,30711,Colt Knost,0.313,
2015,182,0,22293,Heath Slocum,0.327,
2015,183,0,20771,Steven Alker,0.328,
2015,184,0,23548,Bill Lunde,0.404,
2012,1,0,20850,Daniel Chopra,-.036,
2012,2,0,28237,Rory McIlroy,-.034,
2012,3,0,10809,Jim Furyk,-.029,
2012,4,0,22405,Justin Rose,-.027,
2012,5,0,29420,Billy Horschel,-.026,
2012,6,0,25804,Bubba Watson,-.019,
2012,7,0,26331,Charl Schwartzel,-.016,
2012,8,0,20645,John Senden,-.011,
2012,9,0,29926,Danny Lee,-.010,
2012,10,0,23548,Bill Lunde,-.009,
2012,11,0,32334,Charlie Beljan,E,
2012,11,0,20848,Ángel Cabrera,E,
2012,11,0,23983,Luke Donald,E,
2012,11,0,21209,Sergio Garcia,E,
2012,15,0,1810,Phil Mickelson,+.007,
2012,16,0,22371,Aaron Baddeley,+.009,
2012,17,0,23541,Ben Crane,+.010,
2012,18,0,1706,Davis Love III,+.019,
2012,19,0,8793,Tiger Woods,+.022,
2012,20,0,27120,Troy Matteson,+.023,
2012,21,0,27330,Josh Teater,+.025,
2012,22,0,33122,Russell Knox,+.027,
2012,23,0,24361,Pat Perez,+.031,
2012,23,0,30110,Kyle Stanley,+.031,
2012,25,0,20104,Ken Duke,+.033,
2012,26,0,23638,Brendon de Jonge,+.036,
2012,27,0,21961,Charles Howell III,+.041,
2012,28,0,21878,Mark Wilson,+.042,
2012,29,0,20574,Mathew Goggin,+.044,
2012,30,0,29221,Webb Simpson,+.047,
2012,30,0,25632,Jimmy Walker,+.047,
2012,32,0,30925,Dustin Johnson,+.048,
2012,33,0,25240,D.A. Points,+.049,
2012,33,0,2206,David Toms,+.049,
2012,35,0,34174,John Huh,+.050,
2012,36,0,24358,Robert Garrigus,+.051,
