YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2013,1,0,25818,Scott Piercy,-.132
2013,2,0,30925,Dustin Johnson,-.126
2013,3,0,24138,Ian Poulter,-.108
2013,4,0,33141,Keegan Bradley,-.102
2013,5,0,23320,Ryan Palmer,-.098
2013,6,0,1320,Bob Estes,-.078
2013,7,0,23983,Luke Donald,-.076
2013,8,0,24924,Bill Haas,-.059
2013,9,0,25804,Bubba Watson,-.058
2013,10,0,28237,Rory McIlroy,-.056
2013,11,0,10809,Jim Furyk,-.055
2013,12,0,22405,Justin Rose,-.052
2013,12,0,20160,Charlie Wi,-.052
2013,14,0,23452,Nicolas Colsaerts,-.048
2013,14,0,30926,Chris Kirk,-.048
2013,14,0,28475,Jeff Overton,-.048
2013,17,0,1810,Phil Mickelson,-.045
2013,18,0,33461,Morgan Hoffmann,-.044
2013,19,0,23621,Rory Sabbatini,-.042
2013,20,0,29420,Billy Horschel,-.037
2013,21,0,26331,Charl Schwartzel,-.034
2013,22,0,34174,John Huh,-.032
2013,22,0,27214,Kevin Streelman,-.032
2013,24,0,24358,Robert Garrigus,-.031
2013,24,0,20691,Greg Owen,-.031
2013,26,0,6527,Steve Stricker,-.026
2013,27,0,20593,Greg Chalmers,-.025
2013,27,0,28500,Martin Flores,-.025
2013,27,0,21528,Henrik Stenson,-.025
2013,30,0,20098,Stuart Appleby,-.023
2013,30,0,25562,Andres Romero,-.023
2013,32,0,25900,Lucas Glover,-.021
2013,33,0,21099,David Lynn,-.020
2013,34,0,32448,James Hahn,-.017
2013,34,0,24024,Zach Johnson,-.017
2013,36,0,20443,Jin Park,-.016
2013,36,0,24361,Pat Perez,-.016
2013,36,0,6567,Vijay Singh,-.016
2013,39,0,12510,Chad Campbell,-.015
2013,40,0,23638,Brendon de Jonge,-.012
2013,41,0,24140,Sean O'Hair,-.008
2013,42,0,23800,Bryce Molder,-.005
2013,43,0,27436,Graham DeLaet,-.004
2013,43,0,35139,Richard Lee,-.004
2013,43,0,26289,Boo Weekley,-.004
2013,46,0,34098,Russell Henley,E
2013,46,0,31557,Jim Herman,E
