YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
2013,86,0,33141,Keegan Bradley,7
2013,86,0,29479,Scott Brown,7
2013,86,0,34021,Bud Cauley,7
2013,86,0,32366,Kevin Chappell,7
2013,86,0,23135,Tim Clark,7
2013,86,0,23541,Ben Crane,7
2013,86,0,1249,John Daly,7
2013,86,0,23638,Brendon de Jonge,7
2013,86,0,27436,Graham DeLaet,7
2013,86,0,6251,Chris DiMarco,7
2013,86,0,23983,Luke Donald,7
2013,86,0,25369,Jamie Donaldson,7
2013,86,0,28500,Martin Flores,7
2013,86,0,30750,Tommy Gainey,7
2013,86,0,33931,Andrew Georgiou,7
2013,86,0,8725,Tom Gillis,7
2013,86,0,28679,Fabián Gómez,7
2013,86,0,20157,Retief Goosen,7
2013,86,0,23718,Nathan Green,7
2013,86,0,24924,Bill Haas,7
2013,86,0,22792,Peter Hanson,7
2013,86,0,27644,Brian Harman,7
2013,86,0,34098,Russell Henley,7
2013,86,0,25444,Justin Hicks,7
2013,86,0,33461,Morgan Hoffmann,7
2013,86,0,34174,John Huh,7
2013,86,0,30852,Ryo Ishikawa,7
2013,86,0,21731,Freddie Jacobson,7
2013,86,0,31138,Scott Jamieson,7
2013,86,0,30925,Dustin Johnson,7
2013,86,0,30711,Colt Knost,7
2013,86,0,36884,Ben Kohles,7
2013,86,0,30944,Jason Kokrak,7
2013,86,0,23552,Hank Kuehne,7
2013,86,0,27936,Martin Laird,7
2013,86,0,34261,Scott Langley,7
2013,86,0,28092,D.H. Lee,7
2013,86,0,26851,Marc Leishman,7
2013,86,0,26695,Michael Letzig,7
2013,86,0,27129,Luke List,7
2013,86,0,23548,Bill Lunde,7
2013,86,0,24781,Hunter Mahan,7
2013,86,0,22961,David Mathis,7
2013,86,0,27120,Troy Matteson,7
2013,86,0,1766,Billy Mayfair,7
2013,86,0,23800,Bryce Molder,7
2013,86,0,25198,Francesco Molinari,7
2013,86,0,24140,Sean O'Hair,7
2013,86,0,40055,Daniel Obremski,7
2013,86,0,23320,Ryan Palmer,7
2013,86,0,20572,Rod Pampling,7
2013,86,0,12660,Jesper Parnevik,7
2013,86,0,24361,Pat Perez,7
2013,86,0,1948,Tim Petrovic,7
2013,86,0,25345,Carl Pettersson,7
2013,86,0,25818,Scott Piercy,7
2013,86,0,24138,Ian Poulter,7
2013,86,0,23497,Tag Ridings,7
2013,86,0,22913,John Rollins,7
2013,86,0,22405,Justin Rose,7
2013,86,0,23621,Rory Sabbatini,7
2013,86,0,27649,Brandt Snedeker,7
2013,86,0,26679,Kevin Stadler,7
2013,86,0,29518,Brendan Steele,7
2013,86,0,33418,Shawn Stefani,7
2013,86,0,21528,Henrik Stenson,7
2013,86,0,24459,Richard Sterne,7
2013,86,0,22295,Darron Stiles,7
2013,86,0,25834,Daniel Summerhays,7
2013,86,0,32150,Michael Thompson,7
2013,86,0,25632,Jimmy Walker,7
2013,86,0,28135,Aaron Watkins,7
2013,86,0,28310,Lee Williams,7
2013,86,0,26497,Casey Wittenberg,7
2013,86,0,31323,Gary Woodland,7
2013,86,0,8793,Tiger Woods,7
2013,86,0,24663,Y.E. Yang,7
2013,169,0,10885,Robert Allenby,6
2013,169,0,32334,Charlie Beljan,6
2013,169,0,27958,Ryan Blaum,6
2013,169,0,21646,David Branshaw,6
2013,169,0,24925,Jonathan Byrd,6
2013,169,0,20593,Greg Chalmers,6
2013,169,0,23204,Gary Christian,6
2013,169,0,20229,Stewart Cink,6
2013,169,0,37450,Donald Constable,6
2013,169,0,1226,Fred Couples,6
2013,169,0,32982,Vince Covello,6
2013,169,0,25686,Jason Dufner,6
2013,169,0,6621,Joe Durant,6
2013,169,0,34099,Harris English,6
2013,169,0,37273,Derek Ernst,6
2013,169,0,1320,Bob Estes,6
2013,169,0,25191,Gonzalo Fernandez-Castaño,6
2013,169,0,27896,Ross Fisher,6
2013,169,0,7457,Steve Flesch,6
2013,169,0,29740,Brad Fritsch,6
2013,169,0,23903,Stephen Gangluff,6
2013,169,0,24358,Robert Garrigus,6
2013,169,0,25900,Lucas Glover,6
2013,169,0,20574,Mathew Goggin,6
2013,169,0,22892,Jason Gore,6
2013,169,0,20105,Jeff Gove,6
2013,169,0,29974,Branden Grace,6
2013,169,0,39954,Cody Gribble,6
2013,169,0,24604,Hunter Haas,6
2013,169,0,34563,Chesson Hadley,6
2013,169,0,1473,Todd Hamilton,6
2013,169,0,31044,Matt Harmon,6
2013,169,0,26758,David Hearn,6
2013,169,0,35612,John Hurley,6
2013,169,0,22378,Trevor Immelman,6
2013,169,0,1577,Lee Janzen,6
2013,169,0,19958,Miguel Angel Jiménez,6
2013,169,0,1599,Steve Jones,6
2013,169,0,27408,Martin Kaymer,6
2013,169,0,34409,David Lingmerth,6
2013,169,0,39531,Ken Looper,6
2013,169,0,1706,Davis Love III,6
2013,169,0,33204,Shane Lowry,6
2013,169,0,27060,John Mallinger,6
2013,169,0,33199,Matteo Manassero,6
2013,169,0,32839,Hideki Matsuyama,6
2013,169,0,25572,Graeme McDowell,6
2013,169,0,33869,Eric Meierdierks,6
2013,169,0,27933,John Merrick,6
2013,169,0,30163,Henrik Norlander,6
2013,169,0,22348,Nick O'Hern,6
2013,169,0,33968,Thorbjørn Olesen,6
2013,169,0,20691,Greg Owen,6
2013,169,0,20443,Jin Park,6
2013,169,0,1945,Kenny Perry,6
2013,169,0,35541,John Peterson,6
2013,169,0,34358,Jonathan Randolph,6
2013,169,0,34360,Patrick Reed,6
2013,169,0,36699,Patrick Rodgers,6
2013,169,0,23797,Brett Rumford,6
2013,169,0,26331,Charl Schwartzel,6
2013,169,0,24502,Adam Scott,6
2013,169,0,7013,Wes Short Jr.,6
2013,169,0,27139,David Skinns,6
2013,169,0,28103,Stuart Smith,6
2013,169,0,20580,Andre Stolz,6
2013,169,0,34431,Robert Streb,6
2013,169,0,28780,Nicholas Thompson,6
2013,169,0,28118,Peter Tomasulo,6
2013,169,0,2206,David Toms,6
2013,169,0,8385,Omar Uresti,6
2013,169,0,34167,Jorge DO NOT USE Garcia,6
2013,169,0,2239,Scott Verplank,6
2013,169,0,27095,Nick Watney,6
2013,169,0,35408,Riley Wheeldon,6
2013,244,0,23778,Brad Adamonis,5
2013,244,0,21407,Arjun Atwal,5
2013,244,0,7867,Woody Austin,5
2013,244,0,31627,Todd Baek,5
2013,244,0,10944,Thomas Bjørn,5
2013,244,0,1116,Michael Bradley,5
2013,244,0,1142,Bart Bryant,5
2013,244,0,20400,Michael Campbell,5
2013,244,0,35450,Patrick Cantlay,5
2013,244,0,25364,Paul Casey,5
2013,244,0,28937,George Coetzee,5
2013,244,0,27382,Wil Collins,5
2013,244,0,22621,Ben Curtis,5
2013,244,0,19881,Robert Damron,5
2013,244,0,8931,Glen Day,5
2013,244,0,9011,David Duval,5
2013,244,0,6522,Ernie Els,5
2013,244,0,1329,Brad Faxon,5
2013,244,0,27144,Caine Fitzgerald,5
2013,244,0,12823,Carlos Franco,5
2013,244,0,24083,Marcus Fraser,5
2013,244,0,33181,Charles Frost,5
2013,244,0,21284,Hiroyuki Fujita,5
2013,244,0,10809,Jim Furyk,5
2013,244,0,32698,Bobby Gates,5
2013,244,0,39040,Glen Griffith,5
2013,244,0,39978,John Hahn,5
2013,244,0,21350,Ryuji Imada,5
2013,244,0,24511,Thongchai Jaidee,5
2013,244,0,6573,Brandt Jobe,5
2013,244,0,24024,Zach Johnson,5
2013,244,0,10733,Kent Jones,5
2013,244,0,28308,Troy Kelly,5
2013,244,0,1619,Skip Kendall,5
2013,244,0,35087,Bio Kim,5
2013,244,0,39975,Michael Kim,5
2013,244,0,26733,John Kimbell,5
2013,244,0,29478,Kevin Kisner,5
2013,244,0,24503,Jeff Klauk,5
2013,244,0,32816,Satoshi Kodaira,5
2013,244,0,36689,Brooks Koepka,5
2013,244,0,6332,Neal Lancaster,5
2013,244,0,19904,Paul Lawrie,5
2013,244,0,27400,Peter Laws,5
2013,244,0,29926,Danny Lee,5
2013,244,0,11032,Frank Lickliter II,5
2013,244,0,24940,Edward Loar,5
2013,244,0,28158,Steve Marino,5
2013,244,0,24449,Parker McLachlin,5
2013,244,0,40099,Jimmy Mullen,5
2013,244,0,28369,George Murray,5
2013,244,0,1928,Corey Pavin,5
2013,244,0,21959,Ted Purdy,5
2013,244,0,29531,Richie Ramsay,5
2013,244,0,29476,Kyle Reifers,5
2013,244,0,20127,Chris Riley,5
2013,244,0,28373,Lloyd Saltman,5
2013,244,0,6567,Vijay Singh,5
2013,244,0,22293,Heath Slocum,5
2013,244,0,32190,Jesse Smith,5
2013,244,0,21951,Joey Snyder III,5
2013,244,0,30110,Kyle Stanley,5
2013,244,0,6527,Steve Stricker,5
2013,244,0,6595,Kevin Sutherland,5
2013,244,0,40115,Adam Svensson,5
2013,244,0,29425,Andrew Svoboda,5
2013,244,0,20935,Toru Taniguchi,5
2013,244,0,21498,Hideto Tanihara,5
2013,244,0,36471,Guan Tian Liang,5
2013,244,0,26668,Marc Turnesa,5
2013,244,0,23623,Bo Van Pelt,5
2013,244,0,2246,Duffy Waldorf,5
2013,244,0,25804,Bubba Watson,5
2013,244,0,26289,Boo Weekley,5
2013,244,0,25892,Steve Wheatcroft,5
2013,244,0,32139,Danny Willett,5
2013,320,0,20771,Steven Alker,4
2013,320,0,31587,Max Alverio,4
2013,320,0,1024,Billy Andrade,4
2013,320,0,30978,Kiradech Aphibarnrat,4
2013,320,0,23048,Eric Axley,4
2013,320,0,35545,Blayne Barber,4
2013,320,0,10505,Shane Bertsch,4
2013,320,0,1098,Jay Don Blake,4
2013,320,0,32262,Mark Brown,4
2013,320,0,1157,Tom Byrum,4
2013,320,0,26499,Rafa Cabrera Bello,4
2013,320,0,32960,Angel Cabrera Jr.,4
2013,320,0,35540,Albin Choi,4
2013,320,0,19825,Darren Clarke,4
2013,320,0,28455,Will Claxton,4
2013,320,0,32800,Franklin Corpening,4
2013,320,0,34262,Jon Curran,4
2013,320,0,6034,Marco Dawson,4
2013,320,0,1343,Jon Fiedler,4
2013,320,0,39412,Zack Fischer,4
2013,320,0,28923,Oliver Fisher,4
2013,320,0,38985,Steven Fox,4
2013,320,0,20376,Stephen Gallacher,4
2013,320,0,1385,Jim Gallagher Jr.,4
2013,320,0,11132,Bob Gaus,4
2013,320,0,31577,Tano Goya,4
2013,320,0,6643,Paul Goydos,4
2013,320,0,28938,Justin Harding,4
2013,320,0,19991,Peter Hedblom,4
2013,320,0,39394,Charlie Holland,4
2013,320,0,27141,J.B. Holmes,4
2013,320,0,20933,Kohki Idoki,4
2013,320,0,39974,Steven Ihm,4
2013,320,0,26908,Yuta Ikeda,4
2013,320,0,24956,Mikko Ilonen,4
2013,320,0,25289,Steven Jeffress,4
2013,320,0,20218,Shingo Katayama,4
2013,320,0,37455,Si Woo Kim,4
2013,320,0,35879,Kelly Kraft,4
2013,320,0,1666,Bernhard Langer,4
2013,320,0,20634,Peter Lonard,4
2013,320,0,12067,Mitch Lowe,4
2013,320,0,1707,Steve Lowery,4
2013,320,0,30741,Randy Lowry,4
2013,320,0,28300,Joost Luiten,4
2013,320,0,1717,Sandy Lyle,4
2013,320,0,39489,Bobby Massa,4
2013,320,0,10375,Sean McCarty,4
2013,320,0,22122,Andrew McLardy,4
2013,320,0,34469,Joey McLister,4
2013,320,0,6515,Shaun Micheel,4
2013,320,0,1823,Larry Mize,4
2013,320,0,40189,David Muttitt,4
2013,320,0,31672,Daniel Nisbet,4
2013,320,0,1887,Mark O'Meara,4
2013,320,0,36976,Garrick Porteous,4
2013,320,0,7749,Brett Quigley,4
2013,320,0,25457,Alexandre Rocha,4
2013,320,0,29223,Sam Saunders,4
2013,320,0,21660,Jason Schultz,4
2013,320,0,39953,Chase Seiffert,4
2013,320,0,34259,Mark Silvers,4
2013,320,0,2133,Craig Stadler,4
2013,320,0,8375,Paul Stankowski,4
2013,320,0,2136,Chris Starkjohann,4
2013,320,0,23364,Yui Ueda,4
2013,320,0,29484,Peter Uihlein,4
2013,320,0,24457,Jaco Van Zyl,4
2013,320,0,35469,Sebastián Vázquez,4
2013,320,0,39480,T.J. Vogel,4
2013,320,0,25841,Marc Warren,4
2013,320,0,36444,Michael Weaver,4
2013,320,0,26498,Matt Weibring,4
2013,320,0,35459,Chris Williams,4
2013,320,0,31190,Peter Williamson,4
2013,320,0,34384,Eugene Wong,4
2013,320,0,22000,Chris Wood,4
2013,320,0,37460,Jeremiah Wooding,4
2013,320,0,30261,Ryan Yip,4
2013,399,0,29910,Blake Adams,3
2013,399,0,6006,JC Anderson,3
2013,399,0,33120,Mark Anderson,3
2013,399,0,36632,Connor Arendell,3
2013,399,0,40148,Eric Banks,3
2013,399,0,19824,Craig Barlow,3
2013,399,0,23614,Rich Beem,3
2013,399,0,39990,Kyle Bilodeau,3
2013,399,0,28087,Kris Blanks,3
2013,399,0,22764,Michael Block,3
2013,399,0,26525,Grégory Bourdy,3
2013,399,0,1132,Mark Brooks,3
2013,399,0,22313,Mark Brown,3
2013,399,0,1161,Mark Calcavecchia,3
2013,399,0,32070,Rafael Campos,3
2013,399,0,28100,Kevin Carll,3
2013,399,0,27731,Pat Carter,3
2013,399,0,20472,Alex Cejka,3
2013,399,0,1200,Keith Clearwater,3
2013,399,0,1203,Russ Cochran,3
2013,399,0,39997,Corey Conners,3
2013,399,0,1235,Ben Crenshaw,3
2013,399,0,34308,Brandon Crick,3
2013,399,0,29253,Jeff Curl,3
2013,399,0,19883,Joe Daley,3
2013,399,0,25108,Chip Deason,3
2013,399,0,1326,Nick Faldo,3
2013,399,0,34096,Matt Fast,3
2013,399,0,27348,Oscar Floren,3
2013,399,0,1374,Robin Freeman,3
2013,399,0,1388,Robert Gamez,3
2013,399,0,33399,Adam Hadwin,3
2013,399,0,1478,Kirk Hanefeld,3
2013,399,0,27554,Scott Harrington,3
2013,399,0,39977,Max Homa,3
2013,399,0,20608,David Howell,3
2013,399,0,35506,Mackenzie Hughes,3
2013,399,0,24115,Makoto Inoue,3
2013,399,0,36799,Stephan Jaeger,3
2013,399,0,23725,Brendan Jones,3
2013,399,0,27929,Shiv Kapur,3
2013,399,0,27899,Rikard Karlberg,3
2013,399,0,24957,Simon Khan,3
2013,399,0,20940,Kenichi Kuboya,3
2013,399,0,30079,Chad Kurmel,3
2013,399,0,29670,Pablo Larrazabal,3
2013,399,0,1677,Tom Lehman,3
2013,399,0,32694,Morten Orum Madsen,3
2013,399,0,39976,Cory McElyea,3
2013,399,0,12461,Paul McGinley,3
2013,399,0,40188,David McNabb,3
2013,399,0,19795,Kelly Mitchum,3
2013,399,0,36871,Matthew NeSmith,3
2013,399,0,27349,Alex Noren,3
2013,399,0,23123,Bret Nutt,3
2013,399,0,20628,Arron Oberholser,3
2013,399,0,6373,José María Olazábal,3
2013,399,0,28723,John Parry,3
2013,399,0,1938,David Peoples,3
2013,399,0,34709,Eddie Pepperell,3
2013,399,0,25863,Rod Perry,3
2013,399,0,25449,Justin Peters,3
2013,399,0,34258,Kevin Phelan,3
2013,399,0,33592,Andy Pope,3
2013,399,0,35957,Daniel Popovic,3
2013,399,0,1978,Fran Quinn,3
2013,399,0,40105,Nathaniel Rau,3
2013,399,0,27485,Lee Rhind,3
2013,399,0,8833,Derek Sanders,3
2013,399,0,2076,Peter Senior,3
2013,399,0,33544,Mark Sheftic,3
2013,399,0,33486,Roger Sloan,3
2013,399,0,7707,Mike Small,3
2013,399,0,33911,Nate Smith,3
2013,399,0,27657,Nathan Smith,3
2013,399,0,12309,Bob Sowards,3
2013,399,0,36973,Ben Stow,3
2013,399,0,2166,Chip Sullivan,3
2013,399,0,37459,Ryan Sullivan,3
2013,399,0,33448,Justin Thomas,3
2013,399,0,25653,Yoshinobu Tsukada,3
2013,399,0,27064,Jhonattan Vegas,3
2013,399,0,20110,John Wade,3
2013,399,0,29454,Bernd Wiesberger,3
2013,399,0,40056,Ryan Zylstra,3
2013,484,0,24461,Thomas Aiken,2
2013,484,0,31120,Mark Baker,2
2013,484,0,34387,Daniel Balin,2
2013,484,0,39301,Matt Bova,2
2013,484,0,32868,Brandon Brown,2
2013,484,0,1175,Jim Carter,2
2013,484,0,6150,Carl Cooper,2
2013,484,0,29892,Steve Dartnall,2
2013,484,0,23790,Eduardo De La Riva,2
2013,484,0,24178,Chris Doak,2
2013,484,0,36983,Matt Dobyns,2
2013,484,0,34443,Alan Dunbar,2
2013,484,0,20585,Niclas Fasth,2
2013,484,0,36788,Jack Fields,2
2013,484,0,36299,Edward Figueroa,2
2013,484,0,40098,Matt Fitzpatrick,2
2013,484,0,37066,Grant Forrest,2
2013,484,0,1378,David Frost,2
2013,484,0,1381,Fred Funk,2
2013,484,0,20378,Mathias Grönberg,2
2013,484,0,34432,Gavin Hall,2
2013,484,0,34363,Tyrrell Hatton,2
2013,484,0,39021,Richard Hattori,2
2013,484,0,1510,Nolan Henke,2
2013,484,0,20433,Mark Hensby,2
2013,484,0,33520,Randall Hutchison,2
2013,484,0,34554,Jung-gon Hwang,2
2013,484,0,23290,Andrew Johnson,2
2013,484,0,28258,K.T. Kim,2
2013,484,0,12705,Cliff Kresge,2
2013,484,0,25431,Rob Labritz,2
2013,484,0,33020,Darryn Lloyd,2
2013,484,0,27938,Jeff Martin,2
2013,484,0,21470,Daisuke Maruyama,2
2013,484,0,31141,Gareth Maybin,2
2013,484,0,32741,Michael McCabe,2
2013,484,0,27171,Jay McLuen,2
2013,484,0,32310,Scott Moran,2
2013,484,0,34213,Grayson Murray,2
2013,484,0,39537,Chris Naegel,2
2013,484,0,23174,Jake Narro,2
2013,484,0,25861,Ryan Nelson,2
2013,484,0,21159,John Nieporte,2
2013,484,0,29908,C.T. Pan,2
2013,484,0,25661,Bryn Parry,2
2013,484,0,34644,Josh Persons,2
2013,484,0,40190,Ryan Polzin,2
2013,484,0,36673,Rhys Pugh,2
2013,484,0,28486,Michael Putnam,2
2013,484,0,25190,Jeff Quinney,2
2013,484,0,27072,Alvaro Quiros,2
2013,484,0,36496,Brian Ricketts,2
2013,484,0,23929,Paul Scaletta,2
2013,484,0,24808,Kevin Shields,2
2013,484,0,39328,Conrad Shindler,2
2013,484,0,6132,Sonny Skinner,2
2013,484,0,30933,Jeff Sorenson,2
2013,484,0,39256,John Stoltz,2
2013,484,0,18874,Miguel Suarez,2
2013,484,0,23307,Roger Tambellini,2
2013,484,0,27821,Steven Tiley,2
2013,484,0,37189,Harold Varner III,2
2013,484,0,34459,Trent Whitekiller,2
2013,484,0,20436,Garrett Willis,2
2013,484,0,12602,Dean Wilson,2
2013,484,0,39281,Clayton Wonnell,2
2013,484,0,2300,Ian Woosnam,2
2013,484,0,28928,Gareth Wright,2
2013,484,0,33870,Ashun Wu,2
2013,553,0,24671,David Bradshaw,1
2013,553,0,39910,Kevin Carrigan,1
2013,553,0,28478,Brian Hadley,1
2013,553,0,37092,Hyung-Sung Kim,1
2013,553,0,25948,Richard McEvoy,1
2013,553,0,31559,Garrett Osborn,1
2013,553,0,6655,Geoffrey Sisk,1
2013,553,0,2218,Ted Tryba,1
2014,1,0,33199,Matteo Manassero,16
2014,2,0,6643,Paul Goydos,12
2014,2,0,23320,Ryan Palmer,12
2014,4,0,20850,Daniel Chopra,11
2014,4,0,46435,Austin Cook,11
2014,4,0,23983,Luke Donald,11
2014,4,0,6522,Ernie Els,11
2014,4,0,21209,Sergio Garcia,11
2014,4,0,24748,WC Liang,11
2014,4,0,32839,Hideki Matsuyama,11
2014,4,0,31202,William McGirt,11
2014,4,0,30927,Brendon Todd,11
2014,4,0,28114,Dawie van der Walt,11
2014,14,0,12652,Cameron Beckman,10
2014,14,0,29479,Scott Brown,10
2014,14,0,29478,Kevin Kisner,10
2014,14,0,25572,Graeme McDowell,10
2014,14,0,24140,Sean O'Hair,10
2014,14,0,34046,Jordan Spieth,10
2014,14,0,27214,Kevin Streelman,10
2014,14,0,32150,Michael Thompson,10
2014,22,0,20098,Stuart Appleby,9
2014,22,0,24507,Jason Bohn,9
2014,22,0,19825,Darren Clarke,9
2014,22,0,25369,Jamie Donaldson,9
2014,22,0,25686,Jason Dufner,9
2014,22,0,28307,Matt Every,9
2014,22,0,26758,David Hearn,9
2014,22,0,12782,Tim Herron,9
2014,22,0,27141,J.B. Holmes,9
2014,22,0,30944,Jason Kokrak,9
2014,22,0,26851,Marc Leishman,9
2014,22,0,10860,Justin Leonard,9
2014,22,0,35300,Andrew Loupe,9
2014,22,0,10585,Scott McCarron,9
2014,22,0,1823,Larry Mize,9
2014,22,0,25345,Carl Pettersson,9
2014,22,0,34360,Patrick Reed,9
2014,22,0,25562,Andres Romero,9
2014,22,0,26331,Charl Schwartzel,9
2014,22,0,27649,Brandt Snedeker,9
2014,22,0,29518,Brendan Steele,9
2014,22,0,24459,Richard Sterne,9
2014,22,0,21498,Hideto Tanihara,9
2014,22,0,33419,Cameron Tringale,9
2014,22,0,10423,Mike Weir,9
2014,22,0,8793,Tiger Woods,9
2014,48,0,23540,Jason Allred,8
2014,48,0,22371,Aaron Baddeley,8
2014,48,0,27895,Jonas Blixt,8
2014,48,0,25274,Steven Bowditch,8
2014,48,0,20848,Ángel Cabrera,8
2014,48,0,32366,Kevin Chappell,8
2014,48,0,23135,Tim Clark,8
2014,48,0,21753,Brian Davis,8
2014,48,0,23409,James Driscoll,8
2014,48,0,10809,Jim Furyk,8
2014,48,0,24358,Robert Garrigus,8
2014,48,0,34563,Chesson Hadley,8
2014,48,0,20766,Padraig Harrington,8
2014,48,0,12716,Charley Hoffman,8
2014,48,0,33461,Morgan Hoffmann,8
2014,48,0,30852,Ryo Ishikawa,8
2014,48,0,30925,Dustin Johnson,8
2014,48,0,26300,Matt Jones,8
2014,48,0,26956,Bronson La'Cassie,8
2014,48,0,35139,Richard Lee,8
2014,48,0,34409,David Lingmerth,8
2014,48,0,1706,Davis Love III,8
2014,48,0,34466,Peter Malnati,8
2014,48,0,27120,Troy Matteson,8
2014,48,0,27171,Jay McLuen,8
2014,48,0,24490,George McNeill,8
2014,48,0,1810,Phil Mickelson,8
2014,48,0,23800,Bryce Molder,8
2014,48,0,22046,Geoff Ogilvy,8
2014,48,0,24361,Pat Perez,8
2014,48,0,27556,Ted Potter Jr.,8
2014,48,0,10213,Dicky Pride,8
2014,48,0,31193,Jim Renner,8
2014,48,0,36699,Patrick Rodgers,8
2014,48,0,22405,Justin Rose,8
2014,48,0,20645,John Senden,8
2014,48,0,29221,Webb Simpson,8
2014,48,0,30110,Kyle Stanley,8
2014,48,0,31560,Brian Stuard,8
2014,48,0,25834,Daniel Summerhays,8
2014,48,0,29484,Peter Uihlein,8
2014,48,0,20396,Lee Westwood,8
2014,48,0,24663,Y.E. Yang,8
2014,91,0,21407,Arjun Atwal,7
2014,91,0,7867,Woody Austin,7
2014,91,0,28259,Sangmoon Bae,7
2014,91,0,24846,Ricky Barnes,7
2014,91,0,32334,Charlie Beljan,7
2014,91,0,10944,Thomas Bjørn,7
2014,91,0,33141,Keegan Bradley,7
2014,91,0,24925,Jonathan Byrd,7
2014,91,0,25364,Paul Casey,7
2014,91,0,34021,Bud Cauley,7
2014,91,0,20229,Stewart Cink,7
2014,91,0,28937,George Coetzee,7
2014,91,0,23452,Nicolas Colsaerts,7
2014,91,0,24494,Erik Compton,7
2014,91,0,23541,Ben Crane,7
2014,91,0,1249,John Daly,7
2014,91,0,28089,Jason Day,7
2014,91,0,9011,David Duval,7
2014,91,0,37273,Derek Ernst,7
2014,91,0,35840,Kevin Foley,7
2014,91,0,32102,Rickie Fowler,7
2014,91,0,29740,Brad Fritsch,7
2014,91,0,30750,Tommy Gainey,7
2014,91,0,19846,Brian Gay,7
2014,91,0,20157,Retief Goosen,7
2014,91,0,22892,Jason Gore,7
2014,91,0,35539,Luke Guthrie,7
2014,91,0,27644,Brian Harman,7
2014,91,0,23353,J.J. Henry,7
2014,91,0,29420,Billy Horschel,7
2014,91,0,24956,Mikko Ilonen,7
2014,91,0,21731,Freddie Jacobson,7
2014,91,0,24024,Zach Johnson,7
