YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2013,47,0,27129,Luke List,"24' 7""",1424.583,58,+2
2013,47,0,24138,Ian Poulter,"24' 7""",736.333,30,+1
2013,49,0,28310,Lee Williams,"24' 8""",788.833,32,-1
2013,50,0,23621,Rory Sabbatini,"24' 9""",1609.333,65,+3
2013,51,0,24399,Scott Gardiner,"24' 10""",1465.667,59,+5
2013,51,0,25632,Jimmy Walker,"24' 10""",1936.083,78,+11
2013,53,0,28455,Will Claxton,"24' 11""",1347.083,54,+9
2013,53,0,25804,Bubba Watson,"24' 11""",1842.417,74,+4
2013,55,0,20766,Padraig Harrington,"25' 0""",749.0,30,+7
2013,56,0,29479,Scott Brown,"25' 1""",979.583,39,+4
2013,56,0,21099,David Lynn,"25' 1""",1607.083,64,+4
2013,58,0,22792,Peter Hanson,"25' 2""",856.167,34,+4
2013,58,0,23325,Vaughn Taylor,"25' 2""",679.333,27,+2
2013,60,0,26679,Kevin Stadler,"25' 3""",1664.667,66,-2
2013,61,0,37273,Derek Ernst,"25' 4""",1089.667,43,+7
2013,62,0,25900,Lucas Glover,"25' 6""",1044.25,41,+4
2013,63,0,24924,Bill Haas,"25' 8""",1642.833,64,+1
2013,63,0,24361,Pat Perez,"25' 8""",999.417,39,+3
2013,63,0,26497,Casey Wittenberg,"25' 8""",1182.083,46,E
2013,66,0,28089,Jason Day,"25' 9""",1545.417,60,+2
2013,67,0,31557,Jim Herman,"25' 11""",983.25,38,+1
2013,67,0,35139,Richard Lee,"25' 11""",1218.333,47,+4
2013,69,0,20098,Stuart Appleby,"26' 0""",1326.25,51,+5
2013,69,0,34021,Bud Cauley,"26' 0""",935.5,36,+4
2013,69,0,20593,Greg Chalmers,"26' 0""",1666.167,64,+4
2013,69,0,20104,Ken Duke,"26' 0""",1038.333,40,+4
2013,69,0,33461,Morgan Hoffmann,"26' 0""",1532.417,59,+1
2013,74,0,8075,Jerry Kelly,"26' 1""",1224.917,47,+6
2013,75,0,24846,Ricky Barnes,"26' 2""",1072.333,41,+5
2013,75,0,24357,K.J. Choi,"26' 2""",810.0,31,-2
2013,75,0,34360,Patrick Reed,"26' 2""",2043.25,78,+2
2013,78,0,25562,Andres Romero,"26' 3""",1051.0,40,+5
2013,78,0,24663,Y.E. Yang,"26' 3""",655.75,25,+12
2013,80,0,19846,Brian Gay,"26' 4""",1159.0,44,+6
2013,80,0,30926,Chris Kirk,"26' 4""",1131.833,43,-5
2013,82,0,27644,Brian Harman,"26' 5""",2032.917,77,+13
2013,83,0,33419,Cameron Tringale,"26' 6""",1300.333,49,-3
2013,84,0,19970,Robert Karlsson,"26' 7""",771.417,29,+6
2013,85,0,27120,Troy Matteson,"26' 9""",1444.167,54,+7
2013,86,0,28307,Matt Every,"26' 10""",2279.25,85,+4
2013,87,0,24358,Robert Garrigus,"26' 11""",1129.25,42,+1
2013,88,0,6004,Stephen Ames,"27' 0""",620.583,23,-1
2013,88,0,30944,Jason Kokrak,"27' 0""",1538.583,57,+7
2013,90,0,1320,Bob Estes,"27' 1""",919.833,34,-1
2013,91,0,31560,Brian Stuard,"27' 2""",1359.167,50,+9
2013,92,0,23409,James Driscoll,"27' 3""",1227.417,45,+1
2013,92,0,24781,Hunter Mahan,"27' 3""",1333.583,49,+6
2013,92,0,25345,Carl Pettersson,"27' 3""",1823.917,67,+9
2013,92,0,27556,Ted Potter Jr.,"27' 3""",1415.583,52,+3
2013,92,0,25336,Alistair Presnell,"27' 3""",1255.0,46,+15
2013,92,0,26289,Boo Weekley,"27' 3""",1743.583,64,+5
2013,98,0,12510,Chad Campbell,"27' 4""",1228.583,45,+7
2013,98,0,6573,Brandt Jobe,"27' 4""",738.0,27,+5
2013,98,0,29289,S.Y. Noh,"27' 4""",1778.5,65,+2
2013,101,0,26476,Chez Reavie,"27' 6""",1045.167,38,+2
2013,102,0,24494,Erik Compton,"27' 7""",1378.5,50,+11
2013,102,0,23638,Brendon de Jonge,"27' 7""",1765.75,64,+18
2013,102,0,21961,Charles Howell III,"27' 7""",2098.083,76,+15
2013,102,0,33418,Shawn Stefani,"27' 7""",1517.25,55,E
2013,106,0,28500,Martin Flores,"27' 8""",2267.25,82,+2
2013,106,0,36884,Ben Kohles,"27' 8""",1108.083,40,+6
2013,106,0,24490,George McNeill,"27' 8""",1024.167,37,+7
2013,106,0,32150,Michael Thompson,"27' 8""",1106.25,40,+12
2013,110,0,23541,Ben Crane,"27' 9""",1083.75,39,+4
2013,110,0,29740,Brad Fritsch,"27' 9""",1222.5,44,+11
2013,110,0,12716,Charley Hoffman,"27' 9""",1526.417,55,-1
2013,110,0,23108,Matt Kuchar,"27' 9""",1579.917,57,+5
2013,110,0,25818,Scott Piercy,"27' 9""",1441.083,52,+8
2013,110,0,23497,Tag Ridings,"27' 9""",1248.833,45,+7
2013,110,0,22913,John Rollins,"27' 9""",1748.75,63,+4
2013,117,0,31323,Gary Woodland,"27' 10""",1866.75,67,+6
2013,118,0,29420,Billy Horschel,"27' 11""",1899.5,68,+12
2013,118,0,22378,Trevor Immelman,"27' 11""",1284.333,46,+7
2013,118,0,25240,D.A. Points,"27' 11""",1366.167,49,+8
2013,118,0,23623,Bo Van Pelt,"27' 11""",892.5,32,+3
2013,118,0,28135,Aaron Watkins,"27' 11""",781.667,28,+7
2013,123,0,32366,Kevin Chappell,"28' 1""",1515.75,54,+8
2013,124,0,28679,Fabián Gómez,"28' 2""",1212.5,43,+3
2013,124,0,1724,Jeff Maggert,"28' 2""",1353.75,48,+7
2013,126,0,34174,John Huh,"28' 3""",1357.083,48,+8
2013,126,0,23788,D.J. Trahan,"28' 3""",1015.917,36,+11
2013,128,0,24507,Jason Bohn,"28' 4""",1305.0,46,+7
2013,128,0,27214,Kevin Streelman,"28' 4""",1162.833,41,+12
2013,130,0,23800,Bryce Molder,"28' 5""",1335.333,47,+7
2013,131,0,8725,Tom Gillis,"28' 7""",1685.333,59,+12
2013,132,0,10809,Jim Furyk,"28' 8""",1031.833,36,+7
2013,132,0,26300,Matt Jones,"28' 8""",1635.0,57,+1
2013,132,0,27933,John Merrick,"28' 8""",1489.0,52,-2
2013,135,0,22405,Justin Rose,"28' 9""",949.667,33,+2
2013,136,0,20572,Rod Pampling,"28' 10""",950.333,33,+3
2013,137,0,32448,James Hahn,"28' 11""",1357.583,47,+8
2013,138,0,21209,Sergio Garcia,"29' 0""",666.083,23,+1
2013,139,0,20443,Jin Park,"29' 1""",987.75,34,+1
2013,140,0,29221,Webb Simpson,"29' 2""",1430.083,49,+5
2013,140,0,22295,Darron Stiles,"29' 2""",759.25,26,+10
2013,142,0,30692,Scott Stallings,"29' 3""",1813.667,62,+9
2013,143,0,24227,Justin Bolli,"29' 4""",1231.583,42,+3
2013,143,0,28092,D.H. Lee,"29' 4""",1142.667,39,E
2013,143,0,27330,Josh Teater,"29' 4""",1669.75,57,+3
2013,146,0,32334,Charlie Beljan,"29' 5""",1528.333,52,+7
2013,146,0,29518,Brendan Steele,"29' 5""",1557.583,53,+6
2013,148,0,22056,Cameron Percy,"29' 6""",1417.75,48,+10
2013,149,0,20645,John Senden,"29' 8""",1452.25,49,+8
2013,150,0,34431,Robert Streb,"29' 9""",1368.167,46,+15
2013,151,0,23353,J.J. Henry,"29' 10""",1344.083,45,+9
2013,151,0,34409,David Lingmerth,"29' 10""",1549.583,52,+4
2013,151,0,20691,Greg Owen,"29' 10""",1460.917,49,+10
2013,154,0,30110,Kyle Stanley,"30' 4""",1852.417,61,+14
2013,155,0,30750,Tommy Gainey,"30' 5""",2188.167,72,+12
2013,155,0,26331,Charl Schwartzel,"30' 5""",1339.167,44,-4
2013,157,0,20848,Ángel Cabrera,"30' 6""",1588.0,52,+7
2013,157,0,30163,Henrik Norlander,"30' 6""",1462.833,48,+10
2013,159,0,22621,Ben Curtis,"30' 7""",1254.583,41,+11
2013,160,0,27503,Steve LeBrun,"30' 9""",1476.5,48,+9
2013,160,0,20396,Lee Westwood,"30' 9""",1014.083,33,+4
2013,162,0,26951,Johnson Wagner,"30' 10""",1634.75,53,+5
2013,163,0,30925,Dustin Johnson,"30' 11""",1667.583,54,+3
2013,164,0,23320,Ryan Palmer,"31' 2""",2335.417,75,+10
2013,165,0,25686,Jason Dufner,"31' 3""",1813.25,58,E
2013,166,0,22371,Aaron Baddeley,"31' 4""",1693.0,54,+9
2013,166,0,31202,William McGirt,"31' 4""",1630.0,52,+15
2013,168,0,10213,Dicky Pride,"31' 7""",1548.583,49,+4
2013,169,0,28237,Rory McIlroy,"31' 8""",1138.833,36,+6
2013,170,0,24140,Sean O'Hair,"32' 6""",1655.667,51,+21
2013,171,0,34099,Harris English,"32' 9""",1571.75,48,+8
2013,172,0,25572,Graeme McDowell,"33' 1""",893.5,27,+4
2013,173,0,27895,Jonas Blixt,"33' 5""",2340.167,70,+10
2013,174,0,24502,Adam Scott,"33' 9""",878.417,26,+3
2013,175,0,33141,Keegan Bradley,"34' 0""",2076.5,61,+16
2013,176,0,24024,Zach Johnson,"34' 3""",1573.75,46,+11
2013,177,0,29425,Andrew Svoboda,"34' 7""",934.0,27,+4
2013,178,0,21878,Mark Wilson,"35' 4""",847.333,24,+2
2013,179,0,27408,Martin Kaymer,"36' 1""",1081.583,30,+4
2013,180,0,6527,Steve Stricker,"37' 5""",897.5,24,E
2014,1,0,34261,Scott Langley,"19' 6""",973.917,50,-6
2014,2,0,26331,Charl Schwartzel,"20' 6""",1126.667,55,-8
2014,3,0,31202,William McGirt,"21' 5""",1305.333,61,-6
2014,4,0,26758,David Hearn,"21' 8""",846.167,39,+7
2014,5,0,23983,Luke Donald,"21' 10""",634.25,29,E
2014,6,0,1810,Phil Mickelson,"22' 1""",1059.583,48,-5
2014,7,0,27644,Brian Harman,"22' 5""",1952.0,87,+2
2014,8,0,31323,Gary Woodland,"22' 7""",1285.667,57,E
2014,9,0,2206,David Toms,"22' 10""",662.0,29,-3
2014,10,0,28486,Michael Putnam,"22' 11""",1212.417,53,+2
2014,11,0,20848,Ángel Cabrera,"23' 0""",1585.583,69,-4
2014,12,0,24490,George McNeill,"23' 2""",1043.333,45,-4
2014,13,0,21753,Brian Davis,"23' 3""",1722.417,74,+5
2014,14,0,24924,Bill Haas,"23' 4""",1586.833,68,+6
2014,15,0,20098,Stuart Appleby,"23' 5""",1383.917,59,-3
2014,15,0,24663,Y.E. Yang,"23' 5""",1005.417,43,+10
2014,17,0,22621,Ben Curtis,"23' 6""",774.25,33,+1
2014,18,0,26851,Marc Leishman,"23' 7""",1251.25,53,+4
2014,19,0,24138,Ian Poulter,"23' 10""",596.667,25,+7
2014,19,0,26289,Boo Weekley,"23' 10""",954.833,40,+5
2014,21,0,12510,Chad Campbell,"23' 11""",549.75,23,-3
2014,21,0,10860,Justin Leonard,"23' 11""",909.167,38,+8
2014,23,0,28259,Sangmoon Bae,"24' 0""",1246.167,52,-1
2014,24,0,30750,Tommy Gainey,"24' 2""",1496.833,62,-7
2014,25,0,24781,Hunter Mahan,"24' 4""",1558.083,64,E
2014,26,0,32839,Hideki Matsuyama,"24' 5""",780.25,32,+2
2014,27,0,27770,Camilo Villegas,"24' 6""",1592.5,65,+5
2014,28,0,26596,Ryan Moore,"24' 7""",714.083,29,+7
2014,29,0,22913,John Rollins,"24' 8""",1457.5,59,E
2014,30,0,24494,Erik Compton,"24' 9""",1632.5,66,+10
2014,30,0,30925,Dustin Johnson,"24' 9""",1138.083,46,-9
2014,32,0,28089,Jason Day,"24' 10""",819.333,33,+1
2014,32,0,25444,Justin Hicks,"24' 10""",1116.167,45,E
2014,32,0,24024,Zach Johnson,"24' 10""",1415.333,57,+6
2014,32,0,26300,Matt Jones,"24' 10""",1239.833,50,+2
2014,32,0,32333,Kevin Tway,"24' 10""",1041.667,42,+5
2014,37,0,22405,Justin Rose,"24' 11""",1122.917,45,E
2014,38,0,24925,Jonathan Byrd,"25' 0""",1073.5,43,+2
2014,39,0,32102,Rickie Fowler,"25' 1""",1303.667,52,+11
2014,39,0,23800,Bryce Molder,"25' 1""",1052.25,42,+3
2014,41,0,27895,Jonas Blixt,"25' 4""",1189.917,47,+2
2014,41,0,6567,Vijay Singh,"25' 4""",1596.083,63,+1
2014,43,0,23135,Tim Clark,"25' 7""",1047.667,41,+7
2014,43,0,10809,Jim Furyk,"25' 7""",843.5,33,-2
2014,43,0,34563,Chesson Hadley,"25' 7""",1405.5,55,+7
2014,43,0,33419,Cameron Tringale,"25' 7""",1972.5,77,+13
2014,43,0,25349,Tim Wilkinson,"25' 7""",1535.417,60,E
2014,48,0,29289,S.Y. Noh,"25' 10""",1446.5,56,+2
2014,49,0,34099,Harris English,"25' 11""",1269.667,49,+3
2014,49,0,27120,Troy Matteson,"25' 11""",1270.333,49,+11
2014,51,0,28132,Tyrone Van Aswegen,"26' 0""",1507.25,58,+13
2014,52,0,12716,Charley Hoffman,"26' 1""",2010.583,77,+5
2014,53,0,30852,Ryo Ishikawa,"26' 2""",1542.583,59,+7
2014,54,0,25396,Kevin Na,"26' 3""",1235.5,47,+1
2014,54,0,22046,Geoff Ogilvy,"26' 3""",2204.167,84,+4
2014,56,0,29926,Danny Lee,"26' 4""",1028.167,39,+3
2014,56,0,23621,Rory Sabbatini,"26' 4""",1553.167,59,+6
2014,58,0,10885,Robert Allenby,"26' 5""",1031.833,39,-1
2014,59,0,20157,Retief Goosen,"26' 6""",1881.417,71,+8
2014,59,0,25834,Daniel Summerhays,"26' 6""",1564.167,59,-1
2014,61,0,24357,K.J. Choi,"26' 7""",1115.75,42,-1
2014,62,0,34021,Bud Cauley,"26' 8""",1279.833,48,+17
2014,62,0,24912,Will MacKenzie,"26' 8""",1654.667,62,+9
2014,64,0,27408,Martin Kaymer,"26' 9""",1175.417,44,+3
2014,65,0,34174,John Huh,"26' 10""",1154.75,43,E
2014,65,0,1724,Jeff Maggert,"26' 10""",859.583,32,+5
2014,65,0,32640,Troy Merritt,"26' 10""",1584.917,59,+8
2014,65,0,29425,Andrew Svoboda,"26' 10""",1180.583,44,+2
2014,69,0,20229,Stewart Cink,"26' 11""",1668.5,62,+8
2014,69,0,30927,Brendon Todd,"26' 11""",1641.583,61,+10
2014,69,0,23623,Bo Van Pelt,"26' 11""",1132.083,42,+9
2014,72,0,29222,Billy Hurley III,"27' 0""",1214.333,45,+5
2014,72,0,29221,Webb Simpson,"27' 0""",1699.5,63,+3
2014,72,0,31560,Brian Stuard,"27' 0""",1186.583,44,+3
2014,75,0,7867,Woody Austin,"27' 1""",1298.667,48,+15
2014,75,0,30110,Kyle Stanley,"27' 1""",1383.167,51,+8
2014,75,0,10423,Mike Weir,"27' 1""",1271.917,47,+6
2014,78,0,21731,Freddie Jacobson,"27' 2""",2009.833,74,+5
2014,79,0,25632,Jimmy Walker,"27' 4""",2295.833,84,-4
2014,80,0,34431,Robert Streb,"27' 6""",1100.25,40,+1
2014,81,0,25191,Gonzalo Fernandez-Castaño,"27' 7""",1212.917,44,E
2014,82,0,29461,Jamie Lovemark,"27' 8""",2072.0,75,+13
2014,82,0,24140,Sean O'Hair,"27' 8""",2021.25,73,+16
2014,84,0,36689,Brooks Koepka,"27' 9""",1083.333,39,+6
2014,84,0,24361,Pat Perez,"27' 9""",1609.25,58,+9
2014,84,0,24502,Adam Scott,"27' 9""",1136.833,41,-1
2014,87,0,21961,Charles Howell III,"27' 10""",3065.25,110,-8
2014,88,0,24846,Ricky Barnes,"28' 0""",1343.333,48,-3
2014,89,0,24358,Robert Garrigus,"28' 1""",1402.833,50,+13
2014,89,0,34098,Russell Henley,"28' 1""",1628.083,58,+5
2014,89,0,27933,John Merrick,"28' 1""",1038.083,37,+5
2014,92,0,28237,Rory McIlroy,"28' 2""",1466.333,52,-1
2014,93,0,20593,Greg Chalmers,"28' 3""",2319.0,82,+7
2014,93,0,8075,Jerry Kelly,"28' 3""",1298.0,46,+5
2014,93,0,22293,Heath Slocum,"28' 3""",790.75,28,E
2014,93,0,26679,Kevin Stadler,"28' 3""",1582.083,56,+13
2014,93,0,33418,Shawn Stefani,"28' 3""",1355.167,48,+17
2014,98,0,27936,Martin Laird,"28' 4""",1191.25,42,+5
2014,99,0,24507,Jason Bohn,"28' 6""",1766.167,62,+5
2014,100,0,32334,Charlie Beljan,"28' 8""",2262.667,79,+4
2014,100,0,28500,Martin Flores,"28' 8""",1263.083,44,+4
2014,100,0,23320,Ryan Palmer,"28' 8""",2121.833,74,-5
2014,100,0,20396,Lee Westwood,"28' 8""",831.667,29,+6
2014,104,0,21878,Mark Wilson,"28' 10""",1067.917,37,+1
2014,105,0,19846,Brian Gay,"28' 11""",1502.583,52,+7
2014,105,0,35539,Luke Guthrie,"28' 11""",1966.75,68,+4
2014,107,0,25345,Carl Pettersson,"29' 0""",2408.75,83,-6
2014,107,0,34360,Patrick Reed,"29' 0""",2464.5,85,+19
2014,109,0,23541,Ben Crane,"29' 1""",1571.667,54,+11
2014,109,0,26956,Bronson La'Cassie,"29' 1""",987.833,34,+3
2014,111,0,23108,Matt Kuchar,"29' 2""",1311.25,45,+6
2014,112,0,28307,Matt Every,"29' 3""",1257.333,43,+1
2014,113,0,27466,Spencer Levin,"29' 4""",1026.25,35,+14
2014,114,0,6522,Ernie Els,"29' 6""",1798.25,61,+2
2014,114,0,30926,Chris Kirk,"29' 6""",1798.833,61,+4
2014,114,0,21528,Henrik Stenson,"29' 6""",707.667,24,+5
2014,114,0,20160,Charlie Wi,"29' 6""",1355.25,46,+14
2014,118,0,27141,J.B. Holmes,"29' 8""",2255.167,76,+9
2014,118,0,29478,Kevin Kisner,"29' 8""",1689.667,57,+7
2014,120,0,23353,J.J. Henry,"29' 9""",1429.0,48,E
2014,120,0,34046,Jordan Spieth,"29' 9""",2470.667,83,+16
2014,122,0,25804,Bubba Watson,"29' 11""",1855.583,62,+8
2014,123,0,25720,Chad Collins,"30' 0""",1438.583,48,+16
2014,123,0,21209,Sergio Garcia,"30' 0""",1109.917,37,E
2014,125,0,29535,Brice Garnett,"30' 1""",1652.833,55,+17
2014,126,0,33122,Russell Knox,"30' 2""",1600.917,53,+10
2014,127,0,32366,Kevin Chappell,"30' 3""",2028.75,67,+10
2014,127,0,29518,Brendan Steele,"30' 3""",1904.917,63,+8
2014,129,0,27649,Brandt Snedeker,"30' 4""",1547.417,51,+4
2014,130,0,32200,Roberto Castro,"30' 5""",1705.0,56,+14
2014,130,0,28092,D.H. Lee,"30' 5""",1004.167,33,E
2014,132,0,25900,Lucas Glover,"30' 6""",822.917,27,+9
2014,133,0,30944,Jason Kokrak,"30' 7""",1927.333,63,+2
2014,133,0,31193,Jim Renner,"30' 7""",1286.0,42,+17
2014,133,0,27963,Chris Stroud,"30' 7""",2021.083,66,+7
2014,136,0,1706,Davis Love III,"30' 8""",1412.333,46,+8
2014,136,0,34264,Hudson Swafford,"30' 8""",1226.417,40,+5
2014,136,0,28780,Nicholas Thompson,"30' 8""",1719.167,56,+17
2014,136,0,27095,Nick Watney,"30' 8""",1073.75,35,+5
2014,140,0,25274,Steven Bowditch,"30' 11""",2537.083,82,+22
2014,141,0,25572,Graeme McDowell,"31' 1""",807.833,26,+6
2014,142,0,22378,Trevor Immelman,"31' 2""",1556.25,50,+4
2014,142,0,25562,Andres Romero,"31' 2""",2340.583,75,-3
2014,142,0,27214,Kevin Streelman,"31' 2""",1652.75,53,+15
2014,142,0,26951,Johnson Wagner,"31' 2""",996.5,32,+11
2014,146,0,27436,Graham DeLaet,"31' 3""",1435.667,46,+6
2014,146,0,27330,Josh Teater,"31' 3""",1844.75,59,+6
2014,148,0,22371,Aaron Baddeley,"31' 4""",1411.0,45,+4
2014,149,0,35541,John Peterson,"31' 5""",1288.833,41,+14
2014,150,0,25364,Paul Casey,"31' 6""",975.833,31,+10
2014,150,0,23638,Brendon de Jonge,"31' 6""",1793.5,57,+4
2014,152,0,25686,Jason Dufner,"31' 8""",824.25,26,+4
2014,153,0,33413,Ben Martin,"31' 9""",1300.917,41,+7
2014,153,0,20645,John Senden,"31' 9""",1524.167,48,+3
2014,155,0,29479,Scott Brown,"31' 11""",1884.5,59,+16
2014,156,0,20104,Ken Duke,"32' 0""",1726.417,54,+12
2014,157,0,31557,Jim Herman,"32' 1""",1217.833,38,+10
2014,158,0,35732,Wes Roach,"32' 2""",1609.5,50,+5
2014,159,0,35300,Andrew Loupe,"32' 3""",2642.583,82,+13
2014,160,0,26329,Louis Oosthuizen,"32' 4""",1003.083,31,+9
2014,161,0,23409,James Driscoll,"32' 5""",1554.75,48,+15
2014,161,0,32150,Michael Thompson,"32' 5""",1427.417,44,+13
2014,163,0,29420,Billy Horschel,"33' 0""",1717.667,52,+12
2014,164,0,29740,Brad Fritsch,"33' 1""",793.75,24,+1
2014,164,0,27064,Jhonattan Vegas,"33' 1""",1521.833,46,+7
2014,166,0,27556,Ted Potter Jr.,"33' 5""",1235.833,37,+3
2014,167,0,33141,Keegan Bradley,"33' 6""",1942.75,58,+7
2014,167,0,37273,Derek Ernst,"33' 6""",1640.083,49,+20
2014,169,0,32448,James Hahn,"33' 7""",1779.583,53,+8
2014,169,0,34409,David Lingmerth,"33' 7""",2182.417,65,+12
2014,171,0,20498,Briny Baird,"33' 8""",1312.25,39,+12
2014,172,0,28475,Jeff Overton,"33' 11""",2202.917,65,+16
2014,172,0,25240,D.A. Points,"33' 11""",1154.5,34,+15
2014,174,0,30692,Scott Stallings,"34' 0""",1701.583,50,+23
2014,175,0,33461,Morgan Hoffmann,"34' 3""",3836.167,112,+30
2014,176,0,34265,Will Wilcox,"34' 8""",1178.75,34,+6
2014,177,0,35139,Richard Lee,"37' 0""",2070.833,56,+11
2022,1,0,34098,Russell Henley,"20' 9""",746.75,36,-1
2022,1,0,35891,Cameron Smith,"20' 9""",912.333,44,-5
2022,3,0,46435,Austin Cook,"21' 3""",828.667,39,+2
2022,4,0,29289,S.Y. Noh,"21' 8""",1103.417,51,-1
2022,5,0,23108,Matt Kuchar,"22' 4""",760.333,34,-9
2022,6,0,32816,Satoshi Kodaira,"22' 10""",547.333,24,-4
2022,7,0,33448,Justin Thomas,"23' 10""",1572.75,66,-2
2022,8,0,30163,Henrik Norlander,"23' 11""",717.167,30,-3
2022,9,0,32839,Hideki Matsuyama,"24' 6""",1053.833,43,-4
2022,10,0,39436,Joshua Creel,"24' 8""",985.75,40,+3
2022,11,0,27349,Alex Noren,"24' 9""",938.917,38,+5
2022,11,0,28252,Seamus Power,"24' 9""",1140.25,46,-11
2022,13,0,27095,Nick Watney,"25' 0""",1576.25,63,-1
2022,14,0,19803,Ryan Armour,"25' 1""",477.167,19,E
2022,15,0,39953,Chase Seiffert,"25' 2""",830.333,33,-1
2022,16,0,22056,Cameron Percy,"25' 4""",885.25,35,E
2022,17,0,34076,Joel Dahmen,"25' 5""",1474.75,58,+2
2022,17,0,36852,Jim Knous,"25' 5""",1015.667,40,+3
2022,17,0,26476,Chez Reavie,"25' 5""",1221.833,48,+12
2022,20,0,52375,Doug Ghim,"25' 6""",1071.667,42,-2
2022,21,0,29478,Kevin Kisner,"25' 9""",901.167,35,-5
2022,21,0,47856,Seth Reeves,"25' 9""",1518.333,59,-6
2022,23,0,27770,Camilo Villegas,"25' 11""",1035.833,40,+1
2022,24,0,32640,Troy Merritt,"26' 0""",1768.833,68,+4
2022,24,0,46601,Trey Mullinax,"26' 0""",2339.5,90,E
2022,26,0,29725,Tony Finau,"26' 1""",1954.917,75,+3
2022,26,0,24980,Scott Gutschewski,"26' 1""",861.75,33,-1
2022,28,0,49298,Kramer Hickok,"26' 2""",1280.5,49,E
2022,29,0,36884,Ben Kohles,"26' 3""",918.25,35,+1
2022,30,0,29974,Branden Grace,"26' 5""",870.5,33,E
2022,30,0,36326,David Lipsky,"26' 5""",1585.5,60,-4
2022,30,0,33667,Carlos Ortiz,"26' 5""",1110.417,42,+2
2022,33,0,30926,Chris Kirk,"26' 7""",1170.333,44,+4
2022,34,0,50525,Collin Morikawa,"26' 8""",719.833,27,-4
2022,35,0,46550,Brandon Hagy,"27' 0""",2294.833,85,+5
2022,35,0,27139,David Skinns,"27' 0""",1566.833,58,+4
2022,35,0,30692,Scott Stallings,"27' 0""",2538.833,94,-10
2022,38,0,33141,Keegan Bradley,"27' 1""",1082.333,40,-3
2022,39,0,47993,Denny McCarthy,"27' 2""",1658.417,61,-5
