YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION,# OF PUTTS,# OF HOLES
1988,42,0,2229,Brett Upper,1.767,1557.0,881.0,3.03,,
1988,44,0,1964,Greg Powers,1.768,1089.0,616.0,2.86,,
1988,44,0,2321,Fuzzy Zoeller,1.768,1660.0,939.0,3.01,,
1988,46,0,1346,Ed Fiori,1.77,2320.0,1311.0,2.85,,
1988,46,0,1414,Bob Gilder,1.77,1823.0,1030.0,3.07,,
1988,46,0,1887,Mark O'Meara,1.77,1951.0,1102.0,2.98,,
1988,46,0,1943,Chris Perry,1.77,2140.0,1209.0,2.63,,
1988,46,0,2101,Joey Sindelar,1.77,2429.0,1372.0,3.01,,
1988,51,0,1701,Bob Lohr,1.771,2456.0,1387.0,2.92,,
1988,52,0,1443,Hubert Green,1.772,1384.0,781.0,2.94,,
1988,53,0,1132,Mark Brooks,1.773,2138.0,1206.0,2.71,,
1988,53,0,1310,Dave Eichelberger,1.773,1874.0,1057.0,3.06,,
1988,55,0,1200,Keith Clearwater,1.774,1753.0,988.0,2.98,,
1988,55,0,2225,Howard Twitty,1.774,2200.0,1240.0,3.16,,
1988,55,0,2241,Bobby Wadkins,1.774,2490.0,1404.0,2.88,,
1988,58,0,1106,Jim Booros,1.775,1626.0,916.0,2.65,,
1988,59,0,1457,Jay Haas,1.776,2179.0,1227.0,2.76,,
1988,59,0,1475,Donnie Hammond,1.776,2239.0,1261.0,2.86,,
1988,59,0,1884,Mac O'Grady,1.776,1275.0,718.0,3.08,,
1988,59,0,2010,Loren Roberts,1.776,2014.0,1134.0,2.73,,
1988,63,0,1060,Dave Barr,1.777,2237.0,1259.0,2.64,,
1988,63,0,1928,Corey Pavin,1.777,1727.0,972.0,2.92,,
1988,65,0,1662,Greg Ladehoff,1.778,2059.0,1158.0,2.91,,
1988,66,0,1639,Kenny Knox,1.779,2318.0,1303.0,2.97,,
1988,67,0,1313,Steve Elkington,1.78,1974.0,1109.0,2.87,,
1988,67,0,1837,Gil Morgan,1.78,1703.0,957.0,2.78,,
1988,69,0,1219,John Cook,1.781,2146.0,1205.0,2.75,,
1988,70,0,1284,Mike Donald,1.782,2306.0,1294.0,2.57,,
1988,70,0,1323,Brad Fabel,1.782,2053.0,1152.0,2.85,,
1988,70,0,1569,Peter Jacobsen,1.782,1942.0,1090.0,2.71,,
1988,70,0,1599,Steve Jones,1.782,1787.0,1003.0,3.12,,
1988,70,0,1858,Tommy Nakajima,1.782,1096.0,615.0,2.81,,
1988,75,0,1086,Roy Biancalana,1.783,1437.0,806.0,2.75,,
1988,75,0,1236,Richard Cromwell,1.783,1275.0,715.0,2.63,,
1988,75,0,2023,Clarence Rose,1.783,2357.0,1322.0,2.91,,
1988,78,0,1549,Mike Hulbert,1.784,2508.0,1406.0,2.82,,
1988,78,0,1725,John Mahaffey,1.784,2324.0,1303.0,2.79,,
1988,78,0,1797,Rocco Mediate,1.784,2369.0,1328.0,2.76,,
1988,78,0,2267,D.A. Weibring,1.784,1745.0,978.0,2.69,,
1988,82,0,1390,Buddy Gardner,1.785,2367.0,1326.0,2.66,,
1988,83,0,1024,Billy Andrade,1.786,1956.0,1095.0,2.88,,
1988,83,0,2322,Richard Zokol,1.786,1495.0,837.0,2.65,,
1988,85,0,1156,Curt Byrum,1.787,2127.0,1190.0,2.99,,
1988,86,0,1033,George Archer,1.788,1997.0,1117.0,2.75,,
1988,86,0,1175,Jim Carter,1.788,1988.0,1112.0,2.96,,
1988,86,0,1197,Bobby Clampett,1.788,1801.0,1007.0,2.85,,
1988,86,0,1385,Jim Gallagher Jr.,1.788,1373.0,768.0,2.8,,
1988,86,0,1706,Davis Love III,1.788,1890.0,1057.0,2.96,,
1988,86,0,1783,Mark McCumber,1.788,1827.0,1022.0,2.8,,
1988,86,0,1998,Jack Renner,1.788,1979.0,1107.0,2.45,,
1988,86,0,2185,Lance Ten Broeck,1.788,1670.0,934.0,2.78,,
1988,86,0,2256,Tom Watson,1.788,1430.0,800.0,2.86,,
1988,95,0,1499,Mark Hayes,1.789,2136.0,1194.0,2.68,,
1988,95,0,1941,Tom Pernice Jr.,1.789,1771.0,990.0,2.96,,
1988,95,0,2090,Tom Sieckmann,1.789,1655.0,925.0,2.97,,
1988,98,0,1098,Jay Don Blake,1.791,2345.0,1309.0,2.89,,
1988,98,0,1305,Danny Edwards,1.791,1254.0,700.0,2.77,,
1988,100,0,2148,Ray Stewart,1.792,1935.0,1080.0,2.74,,
1988,100,0,2186,Brian Tennyson,1.792,2089.0,1166.0,2.86,,
1988,102,0,1931,Rick Pearson,1.793,1865.0,1040.0,2.63,,
1988,102,0,1996,Mike Reid,1.793,1696.0,946.0,2.51,,
1988,102,0,2099,Scott Simpson,1.793,1434.0,800.0,2.66,,
1988,102,0,2160,Ron Streck,1.793,1420.0,792.0,2.73,,
1988,106,0,1077,Mike Bender,1.794,1652.0,921.0,2.9,,
1988,106,0,1690,Bruce Lietzke,1.794,2016.0,1124.0,2.78,,
1988,106,0,1877,Tim Norris,1.794,1963.0,1094.0,2.47,,
1988,106,0,1935,Calvin Peete,1.794,1760.0,981.0,2.45,,
1988,106,0,2049,Gene Sauers,1.794,2352.0,1311.0,2.88,,
1988,111,0,1093,Ronnie Black,1.795,1835.0,1022.0,2.75,,
1988,111,0,1168,David Canipe,1.795,1876.0,1045.0,2.53,,
1988,111,0,1790,Pat McGowan,1.795,1910.0,1064.0,2.71,,
1988,111,0,1891,David Ogrin,1.795,2001.0,1115.0,2.72,,
1988,115,0,1970,Bob Proben,1.796,1604.0,893.0,2.71,,
1988,116,0,1736,Roger Maltbie,1.797,1828.0,1017.0,2.58,,
1988,117,0,1435,Wayne Grady,1.798,1460.0,812.0,2.48,,
1988,118,0,1418,Bill Glasson,1.799,1964.0,1092.0,2.83,,
1988,118,0,2303,Robert Wrenn,1.799,2323.0,1291.0,2.77,,
1988,118,0,2313,Bruce Zabriski,1.799,1581.0,879.0,2.82,,
1988,121,0,1061,Ray Barr Jr.,1.8,1289.0,716.0,2.65,,
1988,122,0,1035,Tommy Armour III,1.801,2008.0,1115.0,2.86,,
1988,122,0,1096,Phil Blackmar,1.801,1493.0,829.0,2.94,,
1988,122,0,1143,Brad Bryant,1.801,1778.0,987.0,2.72,,
1988,122,0,1723,Andrew Magee,1.801,1947.0,1081.0,2.94,,
1988,122,0,2246,Duffy Waldorf,1.801,1963.0,1090.0,2.56,,
1988,127,0,1715,Mark Lye,1.802,2045.0,1135.0,2.67,,
1988,127,0,1737,Mark Maness,1.802,1135.0,630.0,2.63,,
1988,129,0,1203,Russ Cochran,1.803,2348.0,1302.0,2.74,,
1988,129,0,2170,Hal Sutton,1.803,1931.0,1071.0,2.86,,
1988,131,0,1201,Lennie Clements,1.804,2389.0,1324.0,2.65,,
1988,131,0,1476,Mike Hammond,1.804,1474.0,817.0,2.58,,
1988,131,0,2094,Tony Sills,1.804,2122.0,1176.0,2.53,,
1988,131,0,2100,Tim Simpson,1.804,2287.0,1268.0,2.56,,
1988,135,0,1214,Frank Conner,1.805,1081.0,599.0,2.55,,
1988,135,0,1892,Aki Ohmachi,1.805,1868.0,1035.0,2.3,,
1988,135,0,1958,Dan Pohl,1.805,2125.0,1177.0,2.63,,
1988,138,0,1151,Clark Burroughs,1.806,1779.0,985.0,2.55,,
1988,138,0,2190,Doug Tewell,1.806,1692.0,937.0,2.53,,
1988,138,0,2195,Leonard Thompson,1.806,2185.0,1210.0,2.68,,
1988,141,0,1306,David Edwards,1.807,1737.0,961.0,2.51,,
1988,141,0,1771,Blaine McCallister,1.807,2389.0,1322.0,2.8,,
1988,143,0,1571,Barry Jaeckel,1.809,1621.0,896.0,2.61,,
1988,144,0,1150,George Burns,1.81,1059.0,585.0,2.8,,
1988,144,0,1707,Steve Lowery,1.81,1991.0,1100.0,2.94,,
1988,144,0,2244,Fred Wadsworth,1.81,1325.0,732.0,2.77,,
1988,147,0,1133,Billy Ray Brown,1.811,2160.0,1193.0,2.75,,
1988,147,0,6284,Jim Hallet,1.811,2470.0,1364.0,2.65,,
1988,147,0,1938,David Peoples,1.811,2095.0,1157.0,2.58,,
1988,150,0,1648,Billy Kratzert,1.812,1888.0,1042.0,2.27,,
1988,151,0,1014,Fulton Allem,1.813,1467.0,809.0,2.52,,
1988,151,0,1261,Jay Delsing,1.813,1617.0,892.0,2.66,,
1988,153,0,1179,Antonio Cerda,1.814,1379.0,760.0,2.51,,
1988,153,0,1861,Jim Nelford,1.814,1330.0,733.0,2.56,,
1988,153,0,1986,Joey Rassett,1.814,1417.0,781.0,2.54,,
1988,156,0,1984,Sam Randolph,1.815,1599.0,881.0,2.95,,
1988,157,0,1154,Bill Buttner,1.816,1803.0,993.0,2.36,,
1988,157,0,1975,Tom Purtzer,1.816,1809.0,996.0,2.81,,
1988,159,0,1303,Bob Eastwood,1.817,2017.0,1110.0,2.42,,
1988,160,0,1557,John Inman,1.818,2018.0,1110.0,2.44,,
1988,161,0,1782,Mike McCullough,1.82,1778.0,977.0,2.47,,
1988,162,0,2196,Robert Thompson,1.822,2035.0,1117.0,2.44,,
1988,163,0,1945,Kenny Perry,1.823,2261.0,1240.0,2.89,,
1988,164,0,1185,Brandel Chamblee,1.824,1485.0,814.0,2.64,,
1988,164,0,1469,Dan Halldorson,1.824,2138.0,1172.0,2.46,,
1988,164,0,1559,Hale Irwin,1.824,1534.0,841.0,2.56,,
1988,164,0,1851,Bob Murphy,1.824,1519.0,833.0,2.28,,
1988,168,0,1006,John Adams,1.825,1553.0,851.0,2.33,,
1988,168,0,2255,Denis Watson,1.825,1506.0,825.0,2.81,,
1988,170,0,2192,Steve Thomas,1.827,1527.0,836.0,2.78,,
1988,171,0,1094,Mike Blackburn,1.828,1687.0,923.0,2.56,,
1988,172,0,1068,Andy Bean,1.829,1028.0,562.0,2.69,,
1988,172,0,2215,Paul Trittler,1.829,1207.0,660.0,2.62,,
1988,174,0,1288,Ed Dougherty,1.831,1924.0,1051.0,2.58,,
1988,175,0,2311,Kim Young,1.832,1422.0,776.0,2.56,,
1988,176,0,2126,Bruce Soulsby,1.841,1259.0,684.0,2.51,,
1988,177,0,1127,Danny Briggs,1.842,1240.0,673.0,2.51,,
1988,177,0,1468,Gary Hallberg,1.842,1214.0,659.0,2.91,,
1988,179,0,1826,Brian Mogg,1.846,1377.0,746.0,2.49,,
1988,180,0,2118,J.C. Snead,1.848,1839.0,995.0,2.37,,
1988,181,0,1425,Ernie Gonzalez,1.85,1676.0,906.0,2.3,,
1988,182,0,1224,Jeff Coston,1.857,1402.0,755.0,2.4,,
1988,182,0,2180,Harry Taylor,1.857,1235.0,665.0,2.29,,
1988,184,0,1971,Dillard Pruitt,1.858,1953.0,1051.0,2.25,,
1988,185,0,1191,Barry Cheesman,1.866,1579.0,846.0,2.4,,
1987,1,0,1235,Ben Crenshaw,1.743,1776.0,1019.0,3.13,,
1987,2,0,1135,Ken Brown,1.746,1327.0,760.0,3.03,,
1987,2,0,1960,Don Pooley,1.746,1921.0,1100.0,2.96,,
1987,4,0,1495,Morris Hatalsky,1.748,1472.0,842.0,3.09,,
1987,4,0,2242,Lanny Wadkins,1.748,1804.0,1032.0,3.1,,
1987,6,0,1823,Larry Mize,1.755,1704.0,971.0,2.97,,
1987,7,0,1378,David Frost,1.757,2107.0,1199.0,3.02,,
1987,8,0,1633,Tom Kite,1.761,1932.0,1097.0,3.06,,
1987,8,0,2146,Payne Stewart,1.761,2034.0,1155.0,3.18,,
1987,10,0,1876,Greg Norman,1.762,1431.0,812.0,3.0,,
1987,10,0,2255,Denis Watson,1.762,1979.0,1123.0,3.13,,
1987,12,0,1527,Scott Hoch,1.763,2128.0,1207.0,2.83,,
1987,12,0,1943,Chris Perry,1.763,2073.0,1176.0,2.85,,
1987,14,0,1162,Rex Caldwell,1.764,1219.0,691.0,3.08,,
1987,15,0,1968,Nick Price,1.767,1709.0,967.0,3.14,,
1987,16,0,2159,Curtis Strange,1.77,2191.0,1238.0,3.0,,
1987,17,0,1042,Paul Azinger,1.771,2109.0,1191.0,3.04,,
1987,17,0,1329,Brad Faxon,1.771,1865.0,1053.0,3.04,,
1987,19,0,2294,Willie Wood,1.772,1970.0,1112.0,2.93,,
1987,20,0,1072,Chip Beck,1.773,1959.0,1105.0,3.06,,
1987,20,0,2256,Tom Watson,1.773,1507.0,850.0,2.85,,
1987,22,0,1706,Davis Love III,1.774,1808.0,1019.0,3.03,,
1987,23,0,1098,Jay Don Blake,1.775,2050.0,1155.0,2.85,,
1987,23,0,1161,Mark Calcavecchia,1.775,1882.0,1060.0,3.26,,
1987,25,0,2133,Craig Stadler,1.776,1646.0,927.0,3.17,,
1987,26,0,2033,Dave Rummells,1.778,2375.0,1336.0,2.93,,
1987,27,0,1666,Bernhard Langer,1.78,1223.0,687.0,3.16,,
1987,28,0,1557,John Inman,1.782,1848.0,1037.0,2.87,,
1987,28,0,1926,Steve Pate,1.782,2540.0,1425.0,2.81,,
1987,28,0,2223,Bob Tway,1.782,1837.0,1031.0,2.79,,
1987,28,0,2321,Fuzzy Zoeller,1.782,1563.0,877.0,2.87,,
1987,32,0,1197,Bobby Clampett,1.783,1683.0,944.0,2.83,,
1987,32,0,1355,Raymond Floyd,1.783,1387.0,778.0,2.78,,
1987,32,0,1928,Corey Pavin,1.783,1765.0,990.0,2.83,,
1987,32,0,2167,Mike Sullivan,1.783,1763.0,989.0,2.96,,
1987,36,0,1717,Sandy Lyle,1.784,1129.0,633.0,2.94,,
1987,36,0,2160,Ron Streck,1.784,2016.0,1130.0,2.75,,
1987,38,0,1150,George Burns,1.785,2176.0,1219.0,2.88,,
1987,38,0,1226,Fred Couples,1.785,2058.0,1153.0,2.91,,
1987,38,0,1864,Larry Nelson,1.785,1521.0,852.0,2.81,,
1987,41,0,1303,Bob Eastwood,1.786,2013.0,1127.0,2.91,,
1987,41,0,1346,Ed Fiori,1.786,1890.0,1058.0,2.61,,
1987,43,0,1457,Jay Haas,1.787,2352.0,1316.0,2.67,,
1987,43,0,1522,Lon Hinkle,1.787,1392.0,779.0,3.03,,
1987,43,0,1654,Gary Krueger,1.787,1406.0,787.0,2.73,,
1987,46,0,1278,Andy Dillard,1.788,1711.0,957.0,2.7,,
1987,46,0,1682,Wayne Levi,1.788,1908.0,1067.0,2.79,,
1987,46,0,1958,Dan Pohl,1.788,2203.0,1232.0,2.95,,
1987,49,0,1361,Dan Forsman,1.789,2601.0,1454.0,2.81,,
1987,50,0,1214,Frank Conner,1.79,1110.0,620.0,2.68,,
1987,50,0,1641,Gary Koch,1.79,1446.0,808.0,2.69,,
1987,50,0,2118,J.C. Snead,1.79,1847.0,1032.0,2.65,,
1987,53,0,1093,Ronnie Black,1.791,2106.0,1176.0,2.73,,
1987,53,0,1998,Jack Renner,1.791,1933.0,1079.0,2.58,,
1987,53,0,2090,Tom Sieckmann,1.791,1796.0,1003.0,2.94,,
1987,56,0,1039,Perry Arthur,1.792,1448.0,808.0,2.92,,
1987,56,0,1096,Phil Blackmar,1.792,2073.0,1157.0,2.95,,
1987,56,0,1200,Keith Clearwater,1.792,2570.0,1434.0,2.82,,
1987,56,0,1284,Mike Donald,1.792,2288.0,1277.0,2.73,,
1987,56,0,1952,Billy Pierot,1.792,1215.0,678.0,2.83,,
1987,56,0,2007,Larry Rinker,1.792,1978.0,1104.0,2.88,,
1987,56,0,2049,Gene Sauers,1.792,2218.0,1238.0,2.71,,
1987,56,0,2322,Richard Zokol,1.792,1337.0,746.0,2.64,,
1987,64,0,1219,John Cook,1.793,2082.0,1161.0,2.7,,
1987,64,0,1755,Dick Mast,1.793,2150.0,1199.0,2.68,,
1987,64,0,2241,Bobby Wadkins,1.793,2281.0,1272.0,2.93,,
1987,64,0,2279,Mark Wiebe,1.793,2358.0,1315.0,2.73,,
1987,68,0,1157,Tom Byrum,1.794,2270.0,1265.0,2.79,,
1987,68,0,1599,Steve Jones,1.794,1941.0,1082.0,2.98,,
1987,68,0,2041,Bill Sander,1.794,1886.0,1051.0,2.95,,
1987,71,0,1196,Brian Claar,1.795,2118.0,1180.0,2.75,,
1987,71,0,1323,Brad Fabel,1.795,1472.0,820.0,2.7,,
1987,73,0,1390,Buddy Gardner,1.796,2349.0,1308.0,2.65,,
1987,73,0,2104,Jeff Sluman,1.796,2321.0,1292.0,2.87,,
1987,73,0,2225,Howard Twitty,1.796,2064.0,1149.0,2.76,,
1987,76,0,1782,Mike McCullough,1.797,1502.0,836.0,2.66,,
1987,76,0,1851,Bob Murphy,1.797,1583.0,881.0,2.83,,
1987,76,0,2099,Scott Simpson,1.797,1944.0,1082.0,2.71,,
1987,79,0,1468,Gary Hallberg,1.798,1990.0,1107.0,2.85,,
1987,79,0,1996,Mike Reid,1.798,2284.0,1270.0,2.54,,
1987,81,0,1639,Kenny Knox,1.799,2168.0,1205.0,2.62,,
1987,82,0,1306,David Edwards,1.8,1494.0,830.0,2.54,,
1987,82,0,1837,Gil Morgan,1.8,1188.0,660.0,2.55,,
1987,82,0,1887,Mark O'Meara,1.8,1976.0,1098.0,2.79,,
1987,85,0,1846,Jodie Mudd,1.801,2089.0,1160.0,2.97,,
1987,86,0,1203,Russ Cochran,1.802,2508.0,1392.0,2.68,,
1987,86,0,1475,Donnie Hammond,1.802,1881.0,1044.0,2.63,,
1987,86,0,1984,Sam Randolph,1.802,1640.0,910.0,2.88,,
1987,89,0,1499,Mark Hayes,1.803,2257.0,1252.0,2.65,,
1987,89,0,2170,Hal Sutton,1.803,2101.0,1165.0,2.9,,
1987,91,0,1006,John Adams,1.804,2062.0,1143.0,2.55,,
1987,91,0,1414,Bob Gilder,1.804,2082.0,1154.0,2.82,,
1987,91,0,1736,Roger Maltbie,1.804,1784.0,989.0,2.72,,
1987,94,0,1037,Dewey Arnette,1.805,1312.0,727.0,2.68,,
1987,94,0,1103,Charles Bolling,1.805,2105.0,1166.0,2.68,,
1987,94,0,1331,Rick Fehr,1.805,1222.0,677.0,2.87,,
1987,94,0,2100,Tim Simpson,1.805,2538.0,1406.0,2.67,,
1987,98,0,1175,Jim Carter,1.807,2074.0,1148.0,2.73,,
1987,98,0,1248,Rick Dalpos,1.807,1877.0,1039.0,2.65,,
1987,98,0,1305,Danny Edwards,1.807,1702.0,942.0,2.52,,
1987,101,0,1559,Hale Irwin,1.809,1494.0,826.0,2.49,,
1987,101,0,1701,Bob Lohr,1.809,2223.0,1229.0,2.7,,
1987,101,0,1945,Kenny Perry,1.809,1757.0,971.0,2.74,,
1987,101,0,2267,D.A. Weibring,1.809,1834.0,1014.0,2.7,,
1987,101,0,2303,Robert Wrenn,1.809,1615.0,893.0,2.51,,
1987,106,0,1156,Curt Byrum,1.81,2534.0,1400.0,2.75,,
1987,106,0,1444,Ken Green,1.81,2011.0,1111.0,2.88,,
1987,106,0,2023,Clarence Rose,1.81,2546.0,1407.0,2.54,,
1987,109,0,1060,Dave Barr,1.811,2161.0,1193.0,2.6,,
1987,109,0,1513,Denny Hepler,1.811,1099.0,607.0,2.72,,
1987,111,0,1949,Mark Pfeil,1.812,1067.0,589.0,2.6,,
1987,112,0,1288,Ed Dougherty,1.813,1869.0,1031.0,2.51,,
1987,112,0,1725,John Mahaffey,1.813,2397.0,1322.0,2.35,,
1987,114,0,1261,Jay Delsing,1.814,2053.0,1132.0,2.56,,
1987,114,0,1569,Peter Jacobsen,1.814,1856.0,1023.0,2.62,,
1987,114,0,1715,Mark Lye,1.814,2305.0,1271.0,2.5,,
1987,114,0,1878,Andy North,1.814,1246.0,687.0,2.65,,
1987,114,0,2148,Ray Stewart,1.814,1772.0,977.0,2.69,,
1987,114,0,2195,Leonard Thompson,1.814,2226.0,1227.0,2.58,,
1987,120,0,1783,Mark McCumber,1.815,2380.0,1311.0,2.78,,
1987,120,0,1790,Pat McGowan,1.815,1806.0,995.0,2.67,,
1987,120,0,2244,Fred Wadsworth,1.815,2109.0,1162.0,2.72,,
1987,123,0,1282,Trevor Dodds,1.816,1703.0,938.0,2.7,,
1987,124,0,1192,T.C. Chen,1.817,1163.0,640.0,2.72,,
1987,124,0,1723,Andrew Magee,1.817,2101.0,1156.0,2.61,,
1987,124,0,2087,Don Shirey Jr.,1.817,1884.0,1037.0,2.78,,
1987,127,0,1179,Antonio Cerda,1.818,1925.0,1059.0,2.59,,
1987,127,0,1201,Lennie Clements,1.818,1754.0,965.0,2.52,,
1987,127,0,1443,Hubert Green,1.818,1407.0,774.0,2.61,,
1987,130,0,1884,Mac O'Grady,1.819,1946.0,1070.0,2.79,,
1987,130,0,2152,Dave Stockton,1.819,1088.0,598.0,2.59,,
1987,132,0,1436,David Graham,1.82,1234.0,678.0,2.46,,
1987,132,0,1975,Tom Purtzer,1.82,2078.0,1142.0,2.81,,
1987,134,0,1129,Bill Britton,1.821,1768.0,971.0,2.47,,
1987,134,0,1310,Dave Eichelberger,1.821,1983.0,1089.0,2.56,,
1987,134,0,1771,Blaine McCallister,1.821,2309.0,1268.0,2.63,,
1987,134,0,1871,Mike Nicolette,1.821,1071.0,588.0,2.53,,
1987,134,0,1892,Aki Ohmachi,1.821,1661.0,912.0,2.64,,
1987,134,0,2126,Bruce Soulsby,1.821,1894.0,1040.0,2.62,,
1987,140,0,1501,Vance Heafner,1.822,1694.0,930.0,2.54,,
1987,140,0,1877,Tim Norris,1.822,2006.0,1101.0,2.52,,
1987,142,0,1676,Ted Lehmann,1.823,1156.0,634.0,2.49,,
1987,142,0,1861,Jim Nelford,1.823,1564.0,858.0,2.46,,
1987,144,0,1206,Bobby Cole,1.824,2174.0,1192.0,2.46,,
1987,144,0,1469,Dan Halldorson,1.824,1933.0,1060.0,2.53,,
1987,146,0,1132,Mark Brooks,1.825,1891.0,1036.0,2.55,,
1987,146,0,1593,Philip Jonas,1.825,1113.0,610.0,2.46,,
1987,146,0,2016,Bill Rogers,1.825,1613.0,884.0,2.4,,
1987,146,0,2190,Doug Tewell,1.825,1725.0,945.0,2.49,,
1987,150,0,1313,Steve Elkington,1.826,2210.0,1210.0,2.58,,
1987,150,0,1648,Billy Kratzert,1.826,1826.0,1000.0,2.43,,
1987,150,0,2101,Joey Sindelar,1.826,2531.0,1386.0,2.76,,
1987,153,0,1385,Jim Gallagher Jr.,1.827,2130.0,1166.0,2.59,,
1987,153,0,1935,Calvin Peete,1.827,1456.0,797.0,2.38,,
1987,153,0,2010,Loren Roberts,1.827,1787.0,978.0,2.45,,
1987,153,0,2239,Scott Verplank,1.827,1818.0,995.0,2.71,,
1987,157,0,1448,Tony Grimes,1.828,1307.0,715.0,2.56,,
1987,158,0,1095,Woody Blackburn,1.83,979.0,535.0,2.62,,
1987,159,0,1534,John Horne,1.831,1194.0,652.0,2.5,,
1987,159,0,1797,Rocco Mediate,1.831,2082.0,1137.0,2.61,,
1987,161,0,1425,Ernie Gonzalez,1.832,2127.0,1161.0,2.66,,
1987,161,0,1526,David Hobby,1.832,1312.0,716.0,2.42,,
1987,163,0,2098,Jim Simons,1.833,1129.0,616.0,2.35,,
1987,164,0,1077,Mike Bender,1.834,1618.0,882.0,2.55,,
1987,164,0,1549,Mike Hulbert,1.834,2569.0,1401.0,2.51,,
1987,164,0,1690,Bruce Lietzke,1.834,1660.0,905.0,2.4,,
1987,167,0,1571,Barry Jaeckel,1.835,2088.0,1138.0,2.36,,
1987,168,0,1418,Bill Glasson,1.837,2101.0,1144.0,2.63,,
1987,169,0,1446,Brad Greer,1.838,1551.0,844.0,2.75,,
1987,170,0,1061,Ray Barr Jr.,1.839,1714.0,932.0,2.44,,
1987,170,0,1068,Andy Bean,1.839,1201.0,653.0,2.79,,
1987,170,0,2111,Mike Smith,1.839,1622.0,882.0,2.29,,
1987,173,0,1392,Tom Garner,1.841,1694.0,920.0,2.29,,
1987,174,0,2229,Brett Upper,1.845,1740.0,943.0,2.45,,
1987,175,0,1687,Jeff Lewis,1.846,1287.0,697.0,2.55,,
1987,176,0,2094,Tony Sills,1.848,2061.0,1115.0,2.31,,
1987,177,0,2246,Duffy Waldorf,1.849,2060.0,1114.0,2.42,,
1987,178,0,2196,Robert Thompson,1.85,1645.0,889.0,2.17,,
1987,179,0,1777,John McComish,1.852,1611.0,870.0,2.45,,
1987,180,0,2201,Jim Thorpe,1.853,1208.0,652.0,2.29,,
1987,181,0,1891,David Ogrin,1.854,2056.0,1109.0,2.28,,
1987,182,0,1584,Doug Johnson,1.856,1464.0,789.0,2.31,,
1987,182,0,2180,Harry Taylor,1.856,1854.0,999.0,2.18,,
1987,184,0,2067,Ted Schulz,1.859,1578.0,849.0,2.14,,
1987,185,0,1168,David Canipe,1.862,1896.0,1018.0,2.31,,
1987,186,0,1938,David Peoples,1.864,1534.0,823.0,2.38,,
1987,187,0,2287,Jim Wilson,1.869,1254.0,671.0,2.18,,
1987,188,0,2002,John Riegger,1.87,1152.0,616.0,2.27,,
1989,1,48,1599,Steve Jones,1.734,1880.0,1084.0,3.17,,
1989,2,50,1475,Donnie Hammond,1.736,1864.0,1074.0,3.1,,
1989,3,53,1639,Kenny Knox,1.738,2227.0,1281.0,3.0,,
1989,3,53,1960,Don Pooley,1.738,1472.0,847.0,3.02,,
1989,5,54,1072,Chip Beck,1.742,1596.0,916.0,3.17,,
1989,6,55,1553,John Huston,1.744,1643.0,942.0,2.99,,
1989,7,55,2033,Dave Rummells,1.745,2138.0,1225.0,2.99,,
1989,8,56,1682,Wayne Levi,1.747,1876.0,1074.0,3.11,,
1989,9,56,1331,Rick Fehr,1.748,1468.0,840.0,3.08,,
1989,9,56,2104,Jeff Sluman,1.748,1437.0,822.0,2.9,,
1989,11,58,1378,David Frost,1.749,1856.0,1061.0,2.86,,
1989,11,58,2007,Larry Rinker,1.749,1718.0,982.0,3.04,,
1989,13,58,1887,Mark O'Meara,1.75,1843.0,1053.0,3.08,,
1989,14,70,1175,Jim Carter,1.754,2163.0,1233.0,2.9,,
1989,14,70,1226,Fred Couples,1.754,1886.0,1075.0,3.22,,
1989,14,70,1499,Mark Hayes,1.754,1773.0,1011.0,2.79,,
1989,14,70,2146,Payne Stewart,1.754,1803.0,1028.0,3.06,,
1989,18,70,1633,Tom Kite,1.755,1909.0,1088.0,2.95,,
1989,19,70,1527,Scott Hoch,1.756,2084.0,1187.0,2.71,,
1989,19,70,2159,Curtis Strange,1.756,1684.0,959.0,2.98,,
1989,21,71,1641,Gary Koch,1.757,1323.0,753.0,2.82,,
1989,22,73,1235,Ben Crenshaw,1.758,1554.0,884.0,2.84,,
1989,23,74,1129,Bill Britton,1.759,2243.0,1275.0,2.86,,
1989,23,74,2087,Don Shirey Jr.,1.759,1826.0,1038.0,2.85,,
1989,25,76,1771,Blaine McCallister,1.762,2187.0,1241.0,3.01,,
1989,25,76,2242,Lanny Wadkins,1.762,1746.0,991.0,2.84,,
1989,27,79,1313,Steve Elkington,1.763,2121.0,1203.0,2.89,,
1989,27,79,1495,Morris Hatalsky,1.763,1215.0,689.0,2.89,,
1989,27,79,2167,Mike Sullivan,1.763,1536.0,871.0,3.02,,
1989,30,79,1443,Hubert Green,1.764,1399.0,793.0,3.05,,
1989,30,79,1968,Nick Price,1.764,1965.0,1114.0,3.11,,
1989,32,79,1042,Paul Azinger,1.765,2039.0,1155.0,3.11,,
1989,32,79,1346,Ed Fiori,1.765,2095.0,1187.0,2.75,,
1989,32,79,1666,Bernhard Langer,1.765,1059.0,600.0,2.97,,
1989,35,82,1926,Steve Pate,1.767,2349.0,1329.0,2.83,,
1989,35,82,1928,Corey Pavin,1.767,2034.0,1151.0,2.86,,
1989,35,82,2010,Loren Roberts,1.767,2394.0,1355.0,2.72,,
1989,35,82,2067,Ted Schulz,1.767,2484.0,1406.0,2.95,,
