YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2013,1,0,21209,Sergio Garcia,34.0,544,16
2013,2,0,30926,Chris Kirk,34.04,817,24
2013,3,0,29740,Brad Fritsch,34.13,785,23
2013,4,0,8793,Tiger Woods,34.4,516,15
2013,5,0,26300,Matt Jones,34.42,826,24
2013,6,0,22405,Justin Rose,34.44,551,16
2013,7,0,25632,Jimmy Walker,34.46,827,24
2013,8,0,24024,Zach Johnson,34.48,793,23
2013,9,0,21528,Henrik Stenson,34.65,589,17
2013,10,0,1320,Bob Estes,34.67,624,18
2013,10,0,28475,Jeff Overton,34.67,832,24
2013,12,0,23621,Rory Sabbatini,34.68,867,25
2013,13,0,34046,Jordan Spieth,34.7,798,23
2013,14,0,33141,Keegan Bradley,34.71,833,24
2013,14,0,19846,Brian Gay,34.71,833,24
2013,16,0,23788,D.J. Trahan,34.73,521,15
2013,17,0,12716,Charley Hoffman,34.74,799,23
2013,18,0,32200,Roberto Castro,34.79,1009,29
2013,19,0,27436,Graham DeLaet,34.81,905,26
2013,20,0,10860,Justin Leonard,34.83,836,24
2013,20,0,27649,Brandt Snedeker,34.83,801,23
2013,22,0,23108,Matt Kuchar,34.86,767,22
2013,23,0,28780,Nicholas Thompson,34.9,1012,29
2013,24,0,32448,James Hahn,34.92,873,25
2013,24,0,26679,Kevin Stadler,34.92,838,24
2013,24,0,31323,Gary Woodland,34.92,873,25
2013,27,0,26331,Charl Schwartzel,34.94,629,18
2013,28,0,34099,Harris English,35.0,910,26
2013,28,0,8075,Jerry Kelly,35.0,770,22
2013,28,0,10213,Dicky Pride,35.0,770,22
2013,31,0,27895,Jonas Blixt,35.04,841,24
2013,31,0,21961,Charles Howell III,35.04,876,25
2013,31,0,25834,Daniel Summerhays,35.04,911,26
2013,34,0,28089,Jason Day,35.05,701,20
2013,34,0,1810,Phil Mickelson,35.05,736,21
2013,34,0,26476,Chez Reavie,35.05,771,22
2013,37,0,23983,Luke Donald,35.06,561,16
2013,38,0,22792,Peter Hanson,35.08,456,13
2013,38,0,26758,David Hearn,35.08,912,26
2013,40,0,24507,Jason Bohn,35.09,807,23
2013,40,0,27933,John Merrick,35.09,807,23
2013,40,0,23800,Bryce Molder,35.09,807,23
2013,43,0,21753,Brian Davis,35.11,983,28
2013,43,0,21731,Freddie Jacobson,35.11,632,18
2013,43,0,6573,Brandt Jobe,35.11,632,18
2013,46,0,29420,Billy Horschel,35.12,913,26
2013,46,0,27214,Kevin Streelman,35.12,878,25
2013,48,0,24781,Hunter Mahan,35.13,843,24
2013,48,0,24502,Adam Scott,35.13,527,15
2013,50,0,28307,Matt Every,35.14,984,28
2013,50,0,23320,Ryan Palmer,35.14,773,22
2013,50,0,27770,Camilo Villegas,35.14,773,22
2013,53,0,1724,Jeff Maggert,35.15,703,20
2013,53,0,27963,Chris Stroud,35.15,914,26
2013,55,0,23452,Nicolas Colsaerts,35.19,563,16
2013,55,0,10809,Jim Furyk,35.19,739,21
2013,57,0,24846,Ricky Barnes,35.2,880,25
2013,58,0,29221,Webb Simpson,35.21,845,24
2013,59,0,23409,James Driscoll,35.23,775,22
2013,60,0,25686,Jason Dufner,35.24,740,21
2013,60,0,27556,Ted Potter Jr.,35.24,740,21
2013,60,0,27095,Nick Watney,35.24,881,25
