YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
2013,65,0,31560,Brian Stuard,3.01,13,432
2013,65,0,33419,Cameron Tringale,3.01,13,432
2013,69,0,22806,Doug LaBelle II,3.03,12,396
2013,69,0,24140,Sean O'Hair,3.03,12,396
2013,69,0,20160,Charlie Wi,3.03,12,396
2013,72,0,28089,Jason Day,3.06,11,360
2013,72,0,22056,Cameron Percy,3.06,11,360
2013,74,0,32200,Roberto Castro,3.07,16,522
2013,75,0,6573,Brandt Jobe,3.09,10,324
2013,75,0,28135,Aaron Watkins,3.09,10,324
2013,77,0,28500,Martin Flores,3.11,14,450
2013,78,0,23983,Luke Donald,3.13,9,288
2013,78,0,21209,Sergio Garcia,3.13,9,288
2013,80,0,26851,Marc Leishman,3.14,13,414
2013,80,0,34409,David Lingmerth,3.14,13,414
2013,80,0,25818,Scott Piercy,3.14,13,414
2013,83,0,24358,Robert Garrigus,3.17,12,378
2013,83,0,27644,Brian Harman,3.17,16,504
2013,83,0,24490,George McNeill,3.17,12,378
2013,83,0,1810,Phil Mickelson,3.17,12,378
2013,83,0,30163,Henrik Norlander,3.17,12,378
2013,88,0,27436,Graham DeLaet,3.21,15,468
2013,88,0,34360,Patrick Reed,3.21,15,468
2013,90,0,20443,Jin Park,3.22,11,342
2013,91,0,20593,Greg Chalmers,3.24,14,432
2013,91,0,24924,Bill Haas,3.24,14,432
2013,93,0,23409,James Driscoll,3.28,13,396
2013,94,0,35539,Luke Guthrie,3.29,16,486
2013,95,0,23541,Ben Crane,3.33,12,360
2013,95,0,20766,Padraig Harrington,3.33,9,270
2013,95,0,25572,Graeme McDowell,3.33,9,270
2013,98,0,28307,Matt Every,3.37,17,504
2013,99,0,10885,Robert Allenby,3.38,14,414
2013,99,0,28455,Will Claxton,3.38,14,414
2013,99,0,22961,David Mathis,3.38,14,414
2013,99,0,22913,John Rollins,3.38,14,414
2013,99,0,27330,Josh Teater,3.38,14,414
2013,104,0,6004,Stephen Ames,3.4,11,324
2013,104,0,21731,Freddie Jacobson,3.4,11,324
2013,104,0,26331,Charl Schwartzel,3.4,11,324
2013,107,0,10809,Jim Furyk,3.44,13,378
2013,107,0,8725,Tom Gillis,3.44,13,378
2013,107,0,25336,Alistair Presnell,3.44,13,378
2013,107,0,23623,Bo Van Pelt,3.44,13,378
2013,111,0,33141,Keegan Bradley,3.47,15,432
2013,111,0,32366,Kevin Chappell,3.47,15,432
2013,111,0,23452,Nicolas Colsaerts,3.47,10,288
2013,111,0,24781,Hunter Mahan,3.47,15,432
2013,115,0,32698,Bobby Gates,3.51,12,342
2013,116,0,32150,Michael Thompson,3.54,14,396
2013,117,0,2206,David Toms,3.57,9,252
2013,118,0,25562,Andres Romero,3.61,13,360
2013,118,0,25804,Bubba Watson,3.61,13,360
2013,120,0,29740,Brad Fritsch,3.62,15,414
2013,121,0,34099,Harris English,3.63,17,468
2013,122,0,25274,Steven Bowditch,3.7,14,378
2013,122,0,29479,Scott Brown,3.7,14,378
2013,122,0,25686,Jason Dufner,3.7,14,378
2013,122,0,32102,Rickie Fowler,3.7,14,378
2013,122,0,30926,Chris Kirk,3.7,16,432
2013,122,0,27936,Martin Laird,3.7,14,378
2013,122,0,24361,Pat Perez,3.7,14,378
2013,122,0,29221,Webb Simpson,3.7,16,432
2013,122,0,26679,Kevin Stadler,3.7,16,432
2013,122,0,21878,Mark Wilson,3.7,12,324
2013,132,0,29518,Brendan Steele,3.78,17,450
2013,133,0,24227,Justin Bolli,3.79,15,396
2013,134,0,29425,Andrew Svoboda,3.82,11,288
2013,135,0,34021,Bud Cauley,3.86,16,414
2013,135,0,24357,K.J. Choi,3.86,16,414
2013,135,0,27129,Luke List,3.86,16,414
2013,138,0,1724,Jeff Maggert,3.89,14,360
2013,139,0,30692,Scott Stallings,3.91,19,486
2013,140,0,12510,Chad Campbell,3.94,17,432
2013,141,0,26596,Ryan Moore,3.97,15,378
2013,142,0,30944,Jason Kokrak,4.0,18,450
2013,143,0,30852,Ryo Ishikawa,4.04,16,396
2013,144,0,12782,Tim Herron,4.07,11,270
2013,144,0,24138,Ian Poulter,4.07,11,270
2013,146,0,23135,Tim Clark,4.09,14,342
2013,146,0,22621,Ben Curtis,4.09,14,342
2013,148,0,20104,Ken Duke,4.17,21,504
2013,148,0,30750,Tommy Gainey,4.17,21,504
2013,148,0,25240,D.A. Points,4.17,21,504
2013,151,0,28780,Nicholas Thompson,4.21,22,522
2013,152,0,30925,Dustin Johnson,4.23,16,378
2013,152,0,27556,Ted Potter Jr.,4.23,16,378
2013,154,0,19970,Robert Karlsson,4.25,13,306
2013,154,0,21528,Henrik Stenson,4.25,13,306
2013,156,0,28092,D.H. Lee,4.29,17,396
2013,157,0,33869,Eric Meierdierks,4.32,14,324
2013,158,0,34098,Russell Henley,4.35,18,414
2013,158,0,20691,Greg Owen,4.35,18,414
2013,160,0,34431,Robert Streb,4.4,19,432
2013,161,0,27503,Steve LeBrun,4.44,16,360
2013,161,0,27095,Nick Watney,4.44,20,450
2013,163,0,28259,Sangmoon Bae,4.49,21,468
2013,164,0,27408,Martin Kaymer,4.51,13,288
2013,165,0,24494,Erik Compton,4.63,20,432
2013,166,0,23621,Rory Sabbatini,4.67,21,450
2013,167,0,1116,Michael Bradley,4.72,17,360
2013,168,0,34174,John Huh,4.76,24,504
2013,169,0,20229,Stewart Cink,4.8,19,396
2013,170,0,31557,Jim Herman,4.94,16,324
2013,171,0,20848,Ángel Cabrera,5.03,19,378
2013,172,0,25444,Justin Hicks,5.09,22,432
2013,173,0,22046,Geoff Ogilvy,5.26,18,342
2013,174,0,37273,Derek Ernst,5.29,20,378
2013,175,0,30110,Kyle Stanley,5.32,23,432
2013,176,0,26289,Boo Weekley,5.35,26,486
2013,177,0,28237,Rory McIlroy,5.56,15,270
2013,177,0,6567,Vijay Singh,5.56,19,342
2013,177,0,26951,Johnson Wagner,5.56,23,414
2013,180,0,25900,Lucas Glover,7.0,29,414
2014,1,0,25349,Tim Wilkinson,0.69,3,432
2014,2,0,34265,Will Wilcox,0.74,2,270
2014,3,0,10860,Justin Leonard,1.01,4,396
2014,4,0,25804,Bubba Watson,1.11,4,360
2014,5,0,31202,William McGirt,1.15,6,522
2014,6,0,23108,Matt Kuchar,1.21,5,414
2014,7,0,20645,John Senden,1.23,6,486
2014,8,0,27895,Jonas Blixt,1.39,5,360
2014,8,0,10809,Jim Furyk,1.39,5,360
2014,8,0,31557,Jim Herman,1.39,5,360
2014,8,0,25572,Graeme McDowell,1.39,4,288
2014,8,0,31560,Brian Stuard,1.39,7,504
2014,13,0,21731,Freddie Jacobson,1.44,7,486
2014,13,0,30926,Chris Kirk,1.44,7,486
2014,15,0,27644,Brian Harman,1.56,9,576
2014,16,0,20098,Stuart Appleby,1.59,8,504
2014,16,0,24494,Erik Compton,1.59,8,504
2014,18,0,23800,Bryce Molder,1.62,7,432
2014,19,0,26851,Marc Leishman,1.69,7,414
2014,20,0,29478,Kevin Kisner,1.71,8,468
2014,21,0,20229,Stewart Cink,1.78,8,450
2014,21,0,20157,Retief Goosen,1.78,8,450
2014,21,0,27963,Chris Stroud,1.78,8,450
2014,24,0,32366,Kevin Chappell,1.85,9,486
2014,24,0,21209,Sergio Garcia,1.85,5,270
2014,24,0,27933,John Merrick,1.85,8,432
2014,27,0,24846,Ricky Barnes,1.92,9,468
2014,28,0,24357,K.J. Choi,1.93,8,414
2014,28,0,8075,Jerry Kelly,1.93,8,414
2014,30,0,34431,Robert Streb,1.94,7,360
2014,31,0,24507,Jason Bohn,2.0,9,450
2014,31,0,20593,Greg Chalmers,2.0,9,450
2014,31,0,34264,Hudson Swafford,2.0,9,450
2014,34,0,27936,Martin Laird,2.05,7,342
2014,35,0,25720,Chad Collins,2.06,10,486
2014,35,0,34099,Harris English,2.06,10,486
2014,35,0,29535,Brice Garnett,2.06,10,486
2014,35,0,34360,Patrick Reed,2.06,10,486
2014,35,0,22913,John Rollins,2.06,10,486
2014,40,0,30925,Dustin Johnson,2.08,6,288
2014,40,0,28237,Rory McIlroy,2.08,6,288
2014,40,0,27649,Brandt Snedeker,2.08,9,432
2014,43,0,33413,Ben Martin,2.14,10,468
2014,44,0,26951,Johnson Wagner,2.17,9,414
2014,45,0,34261,Scott Langley,2.18,11,504
2014,46,0,33141,Keegan Bradley,2.22,10,450
2014,46,0,29479,Scott Brown,2.22,12,540
2014,46,0,23541,Ben Crane,2.22,10,450
2014,46,0,24024,Zach Johnson,2.22,10,450
2014,46,0,27466,Spencer Levin,2.22,8,360
2014,46,0,32640,Troy Merritt,2.22,8,360
2014,52,0,27330,Josh Teater,2.26,11,486
2014,53,0,12510,Chad Campbell,2.29,7,306
2014,54,0,25191,Gonzalo Fernandez-Castaño,2.31,10,432
2014,54,0,24490,George McNeill,2.31,10,432
2014,56,0,33419,Cameron Tringale,2.33,13,558
2014,57,0,30944,Jason Kokrak,2.34,8,342
2014,58,0,29222,Billy Hurley III,2.35,11,468
2014,58,0,25240,D.A. Points,2.35,11,468
2014,60,0,21753,Brian Davis,2.38,12,504
2014,60,0,28089,Jason Day,2.38,6,252
2014,60,0,26758,David Hearn,2.38,12,504
2014,63,0,22621,Ben Curtis,2.42,10,414
2014,64,0,22405,Justin Rose,2.47,8,324
2014,65,0,30927,Brendon Todd,2.49,13,522
2014,66,0,23638,Brendon de Jonge,2.51,14,558
2014,67,0,30852,Ryo Ishikawa,2.55,11,432
2014,67,0,28132,Tyrone Van Aswegen,2.55,11,432
2014,67,0,10423,Mike Weir,2.55,11,432
2014,70,0,25632,Jimmy Walker,2.56,12,468
2014,71,0,34021,Bud Cauley,2.63,9,342
2014,72,0,24925,Jonathan Byrd,2.66,11,414
2014,73,0,24924,Bill Haas,2.67,13,486
2014,73,0,22378,Trevor Immelman,2.67,13,486
2014,73,0,24140,Sean O'Hair,2.67,12,450
2014,73,0,25834,Daniel Summerhays,2.67,13,486
2014,77,0,32200,Roberto Castro,2.78,13,468
2014,77,0,28500,Martin Flores,2.78,13,468
2014,77,0,33122,Russell Knox,2.78,13,468
2014,77,0,24781,Hunter Mahan,2.78,12,432
2014,77,0,27120,Troy Matteson,2.78,11,396
2014,77,0,34046,Jordan Spieth,2.78,13,468
2014,77,0,21528,Henrik Stenson,2.78,7,252
2014,77,0,29425,Andrew Svoboda,2.78,12,432
2014,85,0,21961,Charles Howell III,2.87,15,522
2014,86,0,32102,Rickie Fowler,2.89,13,450
2014,86,0,12716,Charley Hoffman,2.89,13,450
2014,88,0,22371,Aaron Baddeley,2.9,12,414
2014,88,0,26596,Ryan Moore,2.9,12,414
2014,90,0,2206,David Toms,2.92,10,342
2014,91,0,26331,Charl Schwartzel,2.94,9,306
2014,91,0,33418,Shawn Stefani,2.94,9,306
2014,93,0,23135,Tim Clark,2.99,14,468
2014,93,0,35139,Richard Lee,2.99,14,468
2014,95,0,27141,J.B. Holmes,3.01,13,432
2014,96,0,32333,Kevin Tway,3.03,12,396
2014,97,0,34098,Russell Henley,3.07,16,522
2014,98,0,29926,Danny Lee,3.09,15,486
2014,98,0,24912,Will MacKenzie,3.09,15,486
2014,98,0,25396,Kevin Na,3.09,15,486
2014,98,0,24663,Y.E. Yang,3.09,15,486
2014,102,0,23409,James Driscoll,3.11,14,450
2014,102,0,26300,Matt Jones,3.11,14,450
2014,102,0,24361,Pat Perez,3.11,14,450
2014,102,0,6567,Vijay Singh,3.11,14,450
2014,102,0,29518,Brendan Steele,3.11,14,450
2014,102,0,23623,Bo Van Pelt,3.11,14,450
2014,108,0,25364,Paul Casey,3.13,9,288
2014,109,0,25274,Steven Bowditch,3.15,17,540
2014,110,0,35300,Andrew Loupe,3.17,12,378
2014,110,0,1810,Phil Mickelson,3.17,12,378
2014,110,0,25345,Carl Pettersson,3.17,16,504
2014,113,0,32448,James Hahn,3.21,15,468
2014,114,0,33461,Morgan Hoffmann,3.23,18,558
2014,115,0,30750,Tommy Gainey,3.24,14,432
2014,115,0,31323,Gary Woodland,3.24,14,432
2014,117,0,30692,Scott Stallings,3.29,16,486
2014,118,0,32334,Charlie Beljan,3.33,15,450
2014,118,0,19846,Brian Gay,3.33,15,450
2014,118,0,34409,David Lingmerth,3.33,15,450
2014,121,0,27408,Martin Kaymer,3.4,11,324
2014,122,0,7867,Woody Austin,3.44,13,378
2014,123,0,25444,Justin Hicks,3.45,18,522
2014,124,0,23983,Luke Donald,3.47,10,288
2014,124,0,36689,Brooks Koepka,3.47,10,288
2014,124,0,27556,Ted Potter Jr.,3.47,15,432
2014,124,0,24138,Ian Poulter,3.47,10,288
2014,124,0,25562,Andres Romero,3.47,15,432
2014,124,0,29221,Webb Simpson,3.47,15,432
2014,130,0,24358,Robert Garrigus,3.56,16,450
2014,130,0,26679,Kevin Stadler,3.56,16,450
2014,132,0,24502,Adam Scott,3.59,11,306
2014,132,0,20396,Lee Westwood,3.59,11,306
2014,134,0,35541,John Peterson,3.62,15,414
2014,134,0,27214,Kevin Streelman,3.62,15,414
2014,136,0,35539,Luke Guthrie,3.63,17,468
2014,136,0,23353,J.J. Henry,3.63,17,468
2014,138,0,27770,Camilo Villegas,3.64,19,522
2014,139,0,28259,Sangmoon Bae,3.7,16,432
2014,139,0,25686,Jason Dufner,3.7,10,270
2014,139,0,34174,John Huh,3.7,18,486
2014,139,0,20160,Charlie Wi,3.7,16,432
2014,143,0,26289,Boo Weekley,3.79,15,396
2014,144,0,6522,Ernie Els,3.86,16,414
2014,144,0,28475,Jeff Overton,3.86,16,414
2014,144,0,23320,Ryan Palmer,3.86,16,414
2014,147,0,31193,Jim Renner,3.94,17,432
2014,148,0,22046,Geoff Ogilvy,4.0,18,450
2014,149,0,34563,Chesson Hadley,4.02,21,522
2014,150,0,27064,Jhonattan Vegas,4.04,16,396
2014,151,0,28307,Matt Every,4.06,19,468
2014,152,0,29289,S.Y. Noh,4.12,20,486
2014,153,0,21878,Mark Wilson,4.17,18,432
2014,154,0,29740,Brad Fritsch,4.25,13,306
2014,155,0,22293,Heath Slocum,4.29,17,396
2014,155,0,32150,Michael Thompson,4.29,17,396
2014,157,0,27436,Graham DeLaet,4.35,18,414
2014,158,0,29461,Jamie Lovemark,4.39,15,342
2014,158,0,1724,Jeff Maggert,4.39,15,342
2014,160,0,20104,Ken Duke,4.4,19,432
2014,161,0,28486,Michael Putnam,4.41,23,522
2014,162,0,29420,Billy Horschel,4.49,21,468
2014,163,0,1706,Davis Love III,4.5,17,378
2014,164,0,26956,Bronson La'Cassie,4.58,14,306
2014,165,0,28092,D.H. Lee,4.68,16,342
2014,166,0,20848,Ángel Cabrera,4.83,20,414
2014,166,0,32839,Hideki Matsuyama,4.83,20,414
2014,166,0,27095,Nick Watney,4.83,20,414
2014,169,0,23621,Rory Sabbatini,4.89,22,450
2014,170,0,30110,Kyle Stanley,4.94,24,486
2014,171,0,28780,Nicholas Thompson,4.98,26,522
2014,172,0,37273,Derek Ernst,5.14,25,486
2014,173,0,20498,Briny Baird,5.23,16,306
2014,174,0,26329,Louis Oosthuizen,5.56,14,252
2014,175,0,35732,Wes Roach,5.82,22,378
2014,176,0,10885,Robert Allenby,5.95,30,504
2014,177,0,25900,Lucas Glover,7.33,33,450
2022,1,0,32102,Rickie Fowler,0.76,3,396
2022,2,0,46402,Talor Gooch,0.83,3,360
2022,3,0,24925,Jonathan Byrd,0.93,3,324
2022,3,0,39058,Lucas Herbert,0.93,3,324
2022,5,0,35891,Cameron Smith,0.98,3,306
2022,6,0,33399,Adam Hadwin,1.11,5,450
2022,7,0,24361,Pat Perez,1.17,4,342
2022,8,0,36884,Ben Kohles,1.26,5,396
2022,9,0,29970,Dylan Frittelli,1.39,7,504
2022,9,0,31420,Anirban Lahiri,1.39,6,432
2022,11,0,45609,Tyler Duncan,1.5,7,468
2022,12,0,35461,Beau Hossler,1.52,6,396
2022,12,0,45486,Joaquin Niemann,1.52,6,396
2022,14,0,28089,Jason Day,1.54,5,324
2022,15,0,32448,James Hahn,1.62,7,432
2022,15,0,39971,Sungjae Im,1.62,7,432
2022,17,0,23108,Matt Kuchar,1.67,6,360
2022,17,0,33667,Carlos Ortiz,1.67,6,360
2022,17,0,34360,Patrick Reed,1.67,6,360
2022,17,0,48887,Matt Wallace,1.67,6,360
2022,21,0,24502,Adam Scott,1.75,6,342
2022,22,0,33597,Harry Higgs,1.79,9,504
2022,22,0,33486,Roger Sloan,1.79,9,504
2022,24,0,29974,Branden Grace,1.85,6,324
2022,24,0,30944,Jason Kokrak,1.85,6,324
2022,26,0,49947,Taylor Moore,1.92,9,468
2022,27,0,46435,Austin Cook,1.93,8,414
2022,27,0,35310,Lanto Griffin,1.93,8,414
2022,29,0,29289,S.Y. Noh,1.94,7,360
2022,29,0,33448,Justin Thomas,1.94,7,360
2022,31,0,34363,Tyrrell Hatton,1.96,6,306
2022,32,0,32757,Patton Kizzire,1.98,10,504
2022,32,0,47993,Denny McCarthy,1.98,10,504
2022,32,0,47995,Davis Riley,1.98,10,504
2022,35,0,20229,Stewart Cink,2.0,9,450
2022,35,0,35879,Kelly Kraft,2.0,9,450
2022,37,0,45522,Christiaan Bezuidenhout,2.02,8,396
2022,37,0,23983,Luke Donald,2.02,8,396
2022,37,0,39977,Max Homa,2.02,8,396
2022,37,0,24024,Zach Johnson,2.02,8,396
2022,41,0,27349,Alex Noren,2.05,7,342
2022,41,0,48081,Xander Schauffele,2.05,7,342
2022,41,0,29221,Webb Simpson,2.05,7,342
2022,44,0,52375,Doug Ghim,2.06,10,486
2022,45,0,46442,Maverick McNealy,2.08,9,432
2022,45,0,29908,C.T. Pan,2.08,9,432
2022,45,0,27770,Camilo Villegas,2.08,9,432
2022,48,0,39324,J.J. Spaun,2.11,11,522
2022,49,0,34466,Peter Malnati,2.15,12,558
2022,50,0,33141,Keegan Bradley,2.17,9,414
2022,50,0,47504,Sam Burns,2.17,9,414
2022,50,0,48117,Kurt Kitayama,2.17,9,414
2022,50,0,46046,Scottie Scheffler,2.17,9,414
2022,54,0,51766,Wyndham Clark,2.18,11,504
2022,54,0,34431,Robert Streb,2.18,11,504
2022,56,0,34076,Joel Dahmen,2.22,10,450
2022,57,0,35449,Adam Long,2.26,11,486
2022,57,0,51894,Vince Whaley,2.26,11,486
2022,59,0,40162,Justin Lower,2.27,9,396
2022,59,0,27064,Jhonattan Vegas,2.27,9,396
2022,61,0,32816,Satoshi Kodaira,2.29,7,306
2022,61,0,23325,Vaughn Taylor,2.29,7,306
2022,63,0,35617,Martin Trainer,2.3,12,522
2022,64,0,45157,Cam Davis,2.31,10,432
2022,64,0,57366,Cameron Young,2.31,10,432
2022,66,0,51634,Sahith Theegala,2.33,13,558
2022,67,0,27644,Brian Harman,2.35,11,468
2022,67,0,26476,Chez Reavie,2.35,11,468
2022,69,0,34098,Russell Henley,2.38,9,378
2022,69,0,54421,Garrick Higgo,2.38,9,378
2022,69,0,32791,K.H. Lee,2.38,12,504
2022,69,0,27649,Brandt Snedeker,2.38,9,378
2022,69,0,37189,Harold Varner III,2.38,9,378
2022,74,0,28237,Rory McIlroy,2.43,7,288
2022,74,0,22405,Justin Rose,2.43,7,288
2022,76,0,28775,Nate Lashley,2.44,11,450
2022,77,0,34255,Joseph Bramlett,2.47,12,486
2022,77,0,46601,Trey Mullinax,2.47,12,486
2022,79,0,55708,Hayden Buckley,2.49,13,522
2022,79,0,37275,Sam Ryder,2.49,13,522
2022,81,0,36801,Mark Hubbard,2.5,9,360
2022,82,0,49298,Kramer Hickok,2.51,14,558
2022,82,0,47347,Adam Schenk,2.51,14,558
2022,84,0,47856,Seth Reeves,2.55,11,432
2022,84,0,30927,Brendon Todd,2.55,11,432
2022,86,0,36699,Patrick Rodgers,2.56,12,468
2022,87,0,36326,David Lipsky,2.58,13,504
2022,88,0,35532,Tom Hoge,2.59,14,540
2022,88,0,36689,Brooks Koepka,2.59,7,270
2022,90,0,50525,Collin Morikawa,2.61,8,306
2022,91,0,34046,Jordan Spieth,2.65,10,378
2022,92,0,54783,Dylan Wu,2.66,11,414
2022,93,0,34563,Chesson Hadley,2.67,13,486
2022,93,0,46414,Aaron Rai,2.67,13,486
2022,93,0,52374,Brandon Wu,2.67,12,450
2022,96,0,34256,Andrew Putnam,2.68,14,522
2022,96,0,46340,Alex Smalley,2.68,14,522
2022,98,0,27895,Jonas Blixt,2.78,10,360
2022,98,0,35450,Patrick Cantlay,2.78,9,324
2022,98,0,39436,Joshua Creel,2.78,10,360
2022,98,0,31557,Jim Herman,2.78,9,324
2022,98,0,34174,John Huh,2.78,12,432
2022,98,0,26300,Matt Jones,2.78,10,360
2022,98,0,37455,Si Woo Kim,2.78,14,504
2022,98,0,51950,Max McGreevy,2.78,13,468
2022,98,0,25818,Scott Piercy,2.78,13,468
2022,98,0,24138,Ian Poulter,2.78,7,252
2022,98,0,29518,Brendan Steele,2.78,11,396
2022,98,0,32333,Kevin Tway,2.78,14,504
2022,98,0,47128,Richy Werenski,2.78,12,432
2022,98,0,32139,Danny Willett,2.78,10,360
2022,98,0,49964,Aaron Wise,2.78,12,432
2022,113,0,24924,Bill Haas,2.87,15,522
2022,113,0,49960,Sepp Straka,2.87,16,558
2022,115,0,29535,Brice Garnett,2.88,14,486
2022,116,0,32662,Michael Gligic,2.91,11,378
2022,117,0,47988,Nick Hardy,2.92,10,342
2022,118,0,45526,Abraham Ancer,2.94,9,306
2022,118,0,19803,Ryan Armour,2.94,9,306
2022,120,0,22056,Cameron Percy,2.96,8,270
2022,120,0,30692,Scott Stallings,2.96,16,540
2022,122,0,51890,Greyson Sigg,2.98,15,504
2022,123,0,28252,Seamus Power,3.01,13,432
2022,124,0,27139,David Skinns,3.03,12,396
2022,124,0,47483,Will Zalatoris,3.03,12,396
2022,126,0,49771,J.T. Poston,3.07,16,522
2022,127,0,33490,Bo Hoag,3.09,10,324
2022,127,0,36871,Matthew NeSmith,3.09,15,486
2022,127,0,27214,Kevin Streelman,3.09,15,486
2022,130,0,32640,Troy Merritt,3.11,14,450
2022,130,0,30163,Henrik Norlander,3.11,14,450
2022,130,0,32150,Michael Thompson,3.11,14,450
2022,133,0,21961,Charles Howell III,3.13,9,288
2022,133,0,40006,Erik van Rooyen,3.13,9,288
2022,135,0,50095,Austin Smotherman,3.14,13,414
2022,136,0,54628,Lee Hodges,3.17,16,504
2022,136,0,34610,Matthias Schwab,3.17,12,378
2022,138,0,47983,Chad Ramey,3.21,15,468
2022,139,0,29926,Danny Lee,3.22,11,342
2022,140,0,29725,Tony Finau,3.24,14,432
2022,141,0,30978,Kiradech Aphibarnrat,3.27,10,306
2022,141,0,23621,Rory Sabbatini,3.27,10,306
2022,141,0,39953,Chase Seiffert,3.27,10,306
2022,144,0,49766,Hank Lebioda,3.29,16,486
2022,145,0,25686,Jason Dufner,3.33,12,360
2022,145,0,40115,Adam Svensson,3.33,18,540
2022,147,0,53165,Doc Redman,3.42,16,468
2022,148,0,35110,Brett Drewitt,3.44,13,378
2022,148,0,26851,Marc Leishman,3.44,13,378
2022,148,0,23320,Ryan Palmer,3.44,13,378
2022,151,0,33204,Shane Lowry,3.47,10,288
2022,151,0,31560,Brian Stuard,3.47,20,576
2022,151,0,48699,Callum Tarren,3.47,15,432
2022,151,0,10381,Curtis Thompson,3.47,15,432
2022,155,0,33122,Russell Knox,3.5,17,486
2022,156,0,40098,Matt Fitzpatrick,3.51,12,342
2022,156,0,46717,Viktor Hovland,3.51,12,342
2022,158,0,48084,Wesley Bryan,3.59,11,306
2022,159,0,29420,Billy Horschel,3.61,13,360
2022,159,0,40250,Taylor Pendrith,3.61,13,360
2022,161,0,12716,Charley Hoffman,3.62,15,414
2022,162,0,36799,Stephan Jaeger,3.64,19,522
2022,163,0,30911,Tommy Fleetwood,3.7,10,270
2022,163,0,31646,Emiliano Grillo,3.7,18,486
2022,163,0,30926,Chris Kirk,3.7,16,432
2022,163,0,33419,Cameron Tringale,3.7,18,486
2022,163,0,56278,Matthew Wolff,3.7,10,270
2022,168,0,31323,Gary Woodland,3.86,16,414
2022,169,0,36852,Jim Knous,3.92,12,306
2022,169,0,25198,Francesco Molinari,3.92,12,306
2022,171,0,48822,Sebastián Muñoz,3.94,17,432
