YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2008,1,0,23325,Vaughn Taylor,66.0,66,1
2008,2,0,12716,Charley Hoffman,67.0,67,1
2008,3,0,10885,Robert Allenby,68.0,68,1
2008,3,0,1142,Bart Bryant,68.0,68,1
2008,3,0,21753,Brian Davis,68.0,68,1
2008,6,0,20229,Stewart Cink,69.0,69,1
2008,6,0,28158,Steve Marino,69.0,69,1
2008,6,0,20645,John Senden,69.0,69,1
2008,6,0,24663,Y.E. Yang,69.0,69,1
2008,10,0,20574,Mathew Goggin,71.0,71,1
2008,10,0,12660,Jesper Parnevik,71.0,71,1
2008,10,0,23349,Charles Warren,71.0,71,1
2008,13,0,26300,Matt Jones,72.0,72,1
2008,13,0,20572,Rod Pampling,72.0,72,1
2008,13,0,26951,Johnson Wagner,72.0,72,1
2008,16,0,22293,Heath Slocum,73.0,73,1
2008,17,0,7457,Steve Flesch,74.0,74,1
2008,17,0,1948,Tim Petrovic,74.0,74,1
2008,17,0,10649,Tom Scherrer,74.0,74,1
2008,20,0,25396,Kevin Na,76.0,76,1
2001,1,0,1766,Billy Mayfair,66.0,66,1
2001,2,0,10885,Robert Allenby,67.0,67,1
2001,2,0,7457,Steve Flesch,67.0,67,1
2001,2,0,21961,Charles Howell III,67.0,67,1
2001,5,0,7867,Woody Austin,68.0,68,1
2001,5,0,22892,Jason Gore,68.0,68,1
2001,5,0,2214,Kirk Triplett,68.0,68,1
2001,8,0,1374,Robin Freeman,69.0,69,1
2001,9,0,6350,Bob May,70.0,70,1
2001,9,0,2245,Grant Waite,70.0,70,1
2001,9,0,8057,Brian Wilson,70.0,70,1
2001,12,0,1203,Russ Cochran,71.0,71,1
2001,12,0,8931,Glen Day,71.0,71,1
2001,12,0,6315,Pete Jordan,71.0,71,1
2001,12,0,1723,Andrew Magee,71.0,71,1
2001,12,0,20095,Carl Paulson,71.0,71,1
2001,17,0,1381,Fred Funk,72.0,72,1
2001,17,0,8375,Paul Stankowski,72.0,72,1
2001,19,0,20593,Greg Chalmers,74.0,74,1
2001,20,0,1014,Fulton Allem,75.0,75,1
2001,21,0,1157,Tom Byrum,76.0,76,1
2006,1,0,1941,Tom Pernice Jr.,69.0,69,1
2006,2,0,1042,Paul Azinger,70.0,70,1
2006,2,0,1219,John Cook,70.0,70,1
2006,2,0,24924,Bill Haas,70.0,70,1
2006,5,0,20121,Todd Fischer,71.0,71,1
2006,6,0,23614,Rich Beem,72.0,72,1
2006,6,0,20472,Alex Cejka,72.0,72,1
2006,6,0,1599,Steve Jones,72.0,72,1
2006,6,0,10860,Justin Leonard,72.0,72,1
2006,6,0,21949,Joe Ogilvie,72.0,72,1
2006,6,0,27095,Nick Watney,72.0,72,1
2006,12,0,6197,Michael Allen,73.0,73,1
2006,12,0,1024,Billy Andrade,73.0,73,1
2006,12,0,1161,Mark Calcavecchia,73.0,73,1
2006,12,0,12782,Tim Herron,73.0,73,1
2006,12,0,22548,Patrick Sheehan,73.0,73,1
2006,17,0,22621,Ben Curtis,74.0,74,1
2006,17,0,19846,Brian Gay,74.0,74,1
2006,17,0,6575,Dudley Hart,74.0,74,1
2006,20,0,6621,Joe Durant,75.0,75,1
2006,21,0,20631,David McKenzie,78.0,78,1
2007,1,0,21805,Harrison Frazar,71.0,71,1
2007,2,0,1035,Tommy Armour III,72.0,72,1
2007,2,0,24924,Bill Haas,72.0,72,1
2007,2,0,20433,Mark Hensby,72.0,72,1
2007,2,0,12195,Tom Johnson,72.0,72,1
2007,2,0,21959,Ted Purdy,72.0,72,1
2007,2,0,8375,Paul Stankowski,72.0,72,1
2007,8,0,7457,Steve Flesch,73.0,73,1
2007,8,0,20859,Anders Hansen,73.0,73,1
2007,10,0,25273,Andrew Buckle,74.0,74,1
2007,10,0,24925,Jonathan Byrd,74.0,74,1
2007,10,0,20645,John Senden,74.0,74,1
2007,13,0,12652,Cameron Beckman,75.0,75,1
2007,13,0,7547,Craig Kanada,75.0,75,1
2007,13,0,2223,Bob Tway,75.0,75,1
2007,16,0,20850,Daniel Chopra,78.0,78,1
2007,16,0,1810,Phil Mickelson,78.0,78,1
2007,18,0,7867,Woody Austin,80.0,80,1
2009,1,0,23623,Bo Van Pelt,67.0,67,1
2009,2,0,25900,Lucas Glover,68.0,68,1
2009,2,0,20645,John Senden,68.0,68,1
2009,4,0,12716,Charley Hoffman,69.0,69,1
2009,4,0,23548,Bill Lunde,69.0,69,1
2009,4,0,28158,Steve Marino,69.0,69,1
2009,4,0,25818,Scott Piercy,69.0,69,1
2009,4,0,2206,David Toms,69.0,69,1
2009,9,0,6251,Chris DiMarco,70.0,70,1
2009,9,0,21350,Ryuji Imada,70.0,70,1
2009,11,0,20498,Briny Baird,71.0,71,1
2009,11,0,20160,Charlie Wi,71.0,71,1
2009,11,0,26497,Casey Wittenberg,71.0,71,1
2009,14,0,25686,Jason Dufner,72.0,72,1
2009,14,0,22961,David Mathis,72.0,72,1
2009,14,0,10585,Scott McCarron,72.0,72,1
2009,17,0,23320,Ryan Palmer,73.0,73,1
2009,17,0,6595,Kevin Sutherland,73.0,73,1
2009,19,0,24507,Jason Bohn,75.0,75,1
2009,19,0,26476,Chez Reavie,75.0,75,1
2010,1,0,26300,Matt Jones,66.0,66,1
2010,1,0,25396,Kevin Na,66.0,66,1
2010,1,0,6595,Kevin Sutherland,66.0,66,1
2010,4,0,27436,Graham DeLaet,67.0,67,1
2010,4,0,21961,Charles Howell III,67.0,67,1
2010,6,0,24507,Jason Bohn,68.0,68,1
2010,6,0,25686,Jason Dufner,68.0,68,1
2010,6,0,24490,George McNeill,68.0,68,1
2010,6,0,26679,Kevin Stadler,68.0,68,1
2010,10,0,8537,J.P. Hayes,69.0,69,1
2010,10,0,22293,Heath Slocum,69.0,69,1
2010,10,0,20436,Garrett Willis,69.0,69,1
2010,13,0,25345,Carl Pettersson,70.0,70,1
2010,13,0,20645,John Senden,70.0,70,1
2010,15,0,20070,Matt Bettencourt,71.0,71,1
2010,15,0,28475,Jeff Overton,71.0,71,1
2010,15,0,29221,Webb Simpson,71.0,71,1
2010,18,0,6251,Chris DiMarco,72.0,72,1
2010,18,0,23320,Ryan Palmer,72.0,72,1
2010,20,0,23541,Ben Crane,73.0,73,1
2010,21,0,6643,Paul Goydos,80.0,80,1
2011,1,0,23548,Bill Lunde,66.0,66,1
2011,2,0,21753,Brian Davis,67.0,67,1
2011,2,0,27797,Derek Lamely,67.0,67,1
2011,2,0,10860,Justin Leonard,67.0,67,1
2011,2,0,29221,Webb Simpson,67.0,67,1
