YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2013,92,0,22378,Trevor Immelman,54.55,24,44
2013,92,0,24140,Sean O'Hair,54.55,24,44
2013,92,0,10213,Dicky Pride,54.55,30,55
2013,96,0,23621,Rory Sabbatini,54.39,31,57
2013,97,0,6522,Ernie Els,54.29,19,35
2013,97,0,30925,Dustin Johnson,54.29,19,35
2013,99,0,34098,Russell Henley,54.24,32,59
2013,100,0,25336,Alistair Presnell,53.66,22,41
2013,101,0,6573,Brandt Jobe,53.57,30,56
2013,102,0,12716,Charley Hoffman,53.42,39,73
2013,103,0,20396,Lee Westwood,53.33,24,45
2013,104,0,35539,Luke Guthrie,53.13,34,64
2013,104,0,25572,Graeme McDowell,53.13,17,32
2013,106,0,20572,Rod Pampling,52.94,18,34
2013,107,0,29420,Billy Horschel,52.87,46,87
2013,108,0,27936,Martin Laird,52.83,28,53
2013,109,0,6004,Stephen Ames,52.78,19,36
2013,110,0,12510,Chad Campbell,52.73,29,55
2013,111,0,30852,Ryo Ishikawa,52.63,30,57
2013,111,0,22913,John Rollins,52.63,30,57
2013,113,0,30944,Jason Kokrak,52.56,41,78
2013,114,0,25834,Daniel Summerhays,52.5,42,80
2013,115,0,30926,Chris Kirk,52.38,33,63
2013,116,0,10885,Robert Allenby,51.72,30,58
2013,116,0,10860,Justin Leonard,51.72,30,58
2013,118,0,22961,David Mathis,51.61,32,62
2013,119,0,20443,Jin Park,51.52,17,33
2013,120,0,21528,Henrik Stenson,51.35,19,37
2013,121,0,36884,Ben Kohles,50.98,26,51
2013,121,0,24663,Y.E. Yang,50.98,26,51
2013,123,0,27129,Luke List,50.91,28,55
2013,124,0,32200,Roberto Castro,50.77,33,65
2013,125,0,24227,Justin Bolli,50.0,23,46
2013,125,0,28679,Fabián Gómez,50.0,29,58
2013,125,0,29289,S.Y. Noh,50.0,26,52
2013,125,0,27330,Josh Teater,50.0,28,56
2013,129,0,24361,Pat Perez,49.25,33,67
2013,130,0,32448,James Hahn,49.15,29,59
2013,131,0,32334,Charlie Beljan,49.12,28,57
2013,132,0,24846,Ricky Barnes,49.02,25,51
2013,133,0,22046,Geoff Ogilvy,48.98,24,49
2013,134,0,28237,Rory McIlroy,48.65,18,37
2013,135,0,27644,Brian Harman,48.61,35,72
2013,136,0,28475,Jeff Overton,48.53,33,68
2013,137,0,27408,Martin Kaymer,48.28,14,29
2013,137,0,27933,John Merrick,48.28,28,58
2013,139,0,27436,Graham DeLaet,48.21,27,56
2013,140,0,21878,Mark Wilson,47.92,23,48
2013,141,0,20104,Ken Duke,47.14,33,70
2013,142,0,30750,Tommy Gainey,47.06,32,68
2013,142,0,26476,Chez Reavie,47.06,32,68
2013,144,0,25345,Carl Pettersson,46.97,31,66
2013,145,0,25804,Bubba Watson,46.67,21,45
2013,146,0,27095,Nick Watney,46.55,27,58
2013,147,0,25900,Lucas Glover,46.15,18,39
2013,148,0,25240,D.A. Points,46.03,29,63
2013,149,0,31557,Jim Herman,45.95,17,37
2013,150,0,29479,Scott Brown,45.45,25,55
2013,150,0,27503,Steve LeBrun,45.45,20,44
2013,150,0,25818,Scott Piercy,45.45,30,66
2013,150,0,27556,Ted Potter Jr.,45.45,20,44
2013,150,0,23325,Vaughn Taylor,45.45,15,33
2013,155,0,24399,Scott Gardiner,45.16,28,62
2013,156,0,26951,Johnson Wagner,45.1,23,51
2013,157,0,24024,Zach Johnson,45.0,18,40
2013,157,0,23623,Bo Van Pelt,45.0,27,60
2013,159,0,28092,D.H. Lee,44.9,22,49
2013,160,0,23353,J.J. Henry,44.64,25,56
2013,161,0,25444,Justin Hicks,44.44,24,54
2013,162,0,24490,George McNeill,43.75,21,48
2013,163,0,31323,Gary Woodland,43.66,31,71
2013,164,0,37273,Derek Ernst,43.4,23,53
2013,165,0,28135,Aaron Watkins,43.33,13,30
2013,166,0,34431,Robert Streb,43.14,22,51
2013,167,0,22621,Ben Curtis,42.42,14,33
2013,167,0,26758,David Hearn,42.42,28,66
2013,169,0,26851,Marc Leishman,42.0,21,50
2013,170,0,20645,John Senden,41.94,26,62
2013,171,0,32698,Bobby Gates,40.0,20,50
2013,172,0,30110,Kyle Stanley,38.89,21,54
2013,173,0,33869,Eric Meierdierks,38.46,15,39
2013,174,0,24358,Robert Garrigus,37.78,17,45
2013,175,0,1116,Michael Bradley,37.5,12,32
2013,176,0,23452,Nicolas Colsaerts,35.0,14,40
2013,177,0,20848,Ángel Cabrera,34.69,17,49
2013,178,0,29425,Andrew Svoboda,33.33,9,27
2013,179,0,23788,D.J. Trahan,32.0,8,25
2013,180,0,28455,Will Claxton,28.95,11,38
2014,1,0,28089,Jason Day,79.41,27,34
2014,2,0,22293,Heath Slocum,72.34,34,47
2014,3,0,25191,Gonzalo Fernandez-Castaño,70.27,52,74
2014,4,0,27895,Jonas Blixt,70.21,33,47
2014,5,0,34099,Harris English,69.81,37,53
2014,6,0,23108,Matt Kuchar,69.23,45,65
2014,7,0,1810,Phil Mickelson,67.69,44,65
2014,8,0,33141,Keegan Bradley,67.27,37,55
2014,9,0,25396,Kevin Na,66.23,51,77
2014,10,0,6567,Vijay Singh,65.75,48,73
2014,11,0,23135,Tim Clark,65.52,38,58
2014,12,0,10860,Justin Leonard,65.45,36,55
2014,13,0,24357,K.J. Choi,65.22,45,69
2014,13,0,26758,David Hearn,65.22,45,69
2014,15,0,29221,Webb Simpson,65.0,39,60
2014,15,0,20160,Charlie Wi,65.0,39,60
2014,17,0,20157,Retief Goosen,64.71,33,51
2014,17,0,30927,Brendon Todd,64.71,55,85
2014,19,0,12510,Chad Campbell,64.52,20,31
2014,20,0,34174,John Huh,64.41,38,59
2014,21,0,27644,Brian Harman,63.86,53,83
2014,22,0,25572,Graeme McDowell,63.64,28,44
2014,23,0,25562,Andres Romero,63.33,38,60
2014,23,0,28132,Tyrone Van Aswegen,63.33,38,60
2014,25,0,25720,Chad Collins,62.9,39,62
2014,26,0,29535,Brice Garnett,62.69,42,67
2014,27,0,24502,Adam Scott,62.5,40,64
2014,28,0,19846,Brian Gay,62.32,43,69
2014,28,0,33122,Russell Knox,62.32,43,69
2014,28,0,34360,Patrick Reed,62.32,43,69
2014,31,0,34021,Bud Cauley,62.07,18,29
2014,31,0,34046,Jordan Spieth,62.07,54,87
2014,33,0,27330,Josh Teater,61.76,42,68
2014,34,0,27408,Martin Kaymer,61.54,32,52
2014,35,0,21209,Sergio Garcia,61.11,22,36
2014,35,0,34261,Scott Langley,61.11,44,72
2014,37,0,10809,Jim Furyk,60.98,25,41
2014,38,0,20593,Greg Chalmers,60.76,48,79
2014,39,0,32102,Rickie Fowler,60.0,33,55
2014,40,0,31560,Brian Stuard,59.68,37,62
2014,41,0,25686,Jason Dufner,59.46,22,37
2014,42,0,35139,Richard Lee,59.38,38,64
2014,43,0,27556,Ted Potter Jr.,59.32,35,59
2014,44,0,24781,Hunter Mahan,59.26,48,81
2014,45,0,30926,Chris Kirk,59.21,45,76
2014,46,0,23409,James Driscoll,59.18,29,49
2014,47,0,28092,D.H. Lee,58.82,30,51
2014,47,0,25349,Tim Wilkinson,58.82,40,68
2014,47,0,21878,Mark Wilson,58.82,30,51
2014,50,0,27466,Spencer Levin,58.49,31,53
2014,51,0,10423,Mike Weir,58.33,35,60
2014,52,0,33461,Morgan Hoffmann,58.23,46,79
2014,52,0,31202,William McGirt,58.23,46,79
2014,54,0,24924,Bill Haas,58.21,39,67
2014,55,0,22405,Justin Rose,57.89,22,38
2014,56,0,24024,Zach Johnson,57.81,37,64
2014,56,0,20645,John Senden,57.81,37,64
2014,58,0,22371,Aaron Baddeley,57.63,34,59
2014,59,0,20104,Ken Duke,57.41,31,54
2014,60,0,23621,Rory Sabbatini,57.35,39,68
2014,61,0,32640,Troy Merritt,57.14,24,42
2014,61,0,25345,Carl Pettersson,57.14,48,84
2014,63,0,26596,Ryan Moore,56.86,29,51
2014,63,0,27064,Jhonattan Vegas,56.86,29,51
2014,65,0,20498,Briny Baird,56.82,25,44
2014,66,0,26956,Bronson La'Cassie,56.76,21,37
2014,66,0,21528,Henrik Stenson,56.76,21,37
2014,68,0,25240,D.A. Points,56.6,30,53
2014,69,0,22621,Ben Curtis,56.52,26,46
2014,69,0,25632,Jimmy Walker,56.52,39,69
2014,71,0,25274,Steven Bowditch,56.25,45,80
2014,72,0,20098,Stuart Appleby,55.95,47,84
2014,73,0,23638,Brendon de Jonge,55.56,50,90
2014,73,0,33419,Cameron Tringale,55.56,50,90
2014,75,0,23983,Luke Donald,55.26,21,38
2014,75,0,32839,Hideki Matsuyama,55.26,42,76
2014,77,0,29222,Billy Hurley III,55.0,33,60
2014,78,0,22378,Trevor Immelman,54.93,39,71
2014,78,0,22046,Geoff Ogilvy,54.93,39,71
2014,80,0,28237,Rory McIlroy,54.9,28,51
2014,81,0,24507,Jason Bohn,54.88,45,82
2014,82,0,21731,Freddie Jacobson,54.55,42,77
2014,83,0,27963,Chris Stroud,54.29,38,70
2014,84,0,8075,Jerry Kelly,54.24,32,59
2014,85,0,27436,Graham DeLaet,53.85,28,52
2014,86,0,24138,Ian Poulter,53.57,30,56
2014,87,0,23541,Ben Crane,53.52,38,71
2014,88,0,30852,Ryo Ishikawa,53.49,23,43
2014,89,0,34563,Chesson Hadley,53.42,39,73
2014,89,0,21961,Charles Howell III,53.42,39,73
2014,91,0,28259,Sangmoon Bae,53.33,32,60
2014,91,0,28500,Martin Flores,53.33,24,45
2014,91,0,28475,Jeff Overton,53.33,32,60
2014,94,0,29289,S.Y. Noh,53.23,33,62
2014,95,0,21753,Brian Davis,53.16,42,79
2014,96,0,28307,Matt Every,53.03,35,66
2014,97,0,23623,Bo Van Pelt,52.86,37,70
2014,98,0,26331,Charl Schwartzel,52.73,29,55
2014,99,0,35300,Andrew Loupe,52.63,30,57
2014,99,0,23320,Ryan Palmer,52.63,40,76
2014,101,0,32448,James Hahn,52.31,34,65
2014,102,0,29518,Brendan Steele,52.24,35,67
2014,103,0,25364,Paul Casey,52.17,24,46
2014,103,0,26851,Marc Leishman,52.17,36,69
2014,105,0,29420,Billy Horschel,51.92,27,52
2014,106,0,34265,Will Wilcox,51.85,14,27
2014,107,0,33413,Ben Martin,51.61,32,62
2014,108,0,35539,Luke Guthrie,51.56,33,64
2014,109,0,24846,Ricky Barnes,51.52,34,66
2014,109,0,26300,Matt Jones,51.52,34,66
2014,111,0,1724,Jeff Maggert,51.35,19,37
2014,112,0,28486,Michael Putnam,51.32,39,76
2014,113,0,36689,Brooks Koepka,51.28,20,39
2014,114,0,31557,Jim Herman,51.06,24,47
2014,115,0,30944,Jason Kokrak,50.94,27,53
2014,116,0,27770,Camilo Villegas,50.85,30,59
2014,117,0,30692,Scott Stallings,50.79,32,63
2014,118,0,24925,Jonathan Byrd,50.0,31,62
2014,118,0,24494,Erik Compton,50.0,38,76
2014,118,0,29740,Brad Fritsch,50.0,19,38
2014,118,0,34409,David Lingmerth,50.0,28,56
2014,118,0,29461,Jamie Lovemark,50.0,25,50
2014,118,0,24912,Will MacKenzie,50.0,33,66
2014,118,0,32333,Kevin Tway,50.0,17,34
2014,125,0,25834,Daniel Summerhays,49.32,36,73
2014,126,0,32366,Kevin Chappell,49.25,33,67
2014,127,0,20229,Stewart Cink,49.18,30,61
2014,128,0,32200,Roberto Castro,49.15,29,59
2014,128,0,28780,Nicholas Thompson,49.15,29,59
2014,130,0,23800,Bryce Molder,49.12,28,57
2014,131,0,26951,Johnson Wagner,49.06,26,53
2014,132,0,20396,Lee Westwood,48.84,21,43
2014,133,0,6522,Ernie Els,48.75,39,80
2014,134,0,24140,Sean O'Hair,48.68,37,76
2014,135,0,2206,David Toms,48.39,15,31
2014,136,0,27649,Brandt Snedeker,48.33,29,60
2014,137,0,33418,Shawn Stefani,48.21,27,56
2014,138,0,27936,Martin Laird,47.92,23,48
2014,139,0,27120,Troy Matteson,47.62,20,42
2014,140,0,30925,Dustin Johnson,47.5,19,40
2014,141,0,27141,J.B. Holmes,47.13,41,87
2014,142,0,12716,Charley Hoffman,47.06,32,68
2014,142,0,29425,Andrew Svoboda,47.06,16,34
2014,142,0,26289,Boo Weekley,47.06,24,51
2014,145,0,29926,Danny Lee,46.67,28,60
2014,145,0,27214,Kevin Streelman,46.67,28,60
2014,147,0,24663,Y.E. Yang,46.03,29,63
2014,148,0,25444,Justin Hicks,45.9,28,61
2014,149,0,20848,Ángel Cabrera,45.61,26,57
2014,150,0,1706,Davis Love III,45.45,25,55
2014,151,0,34431,Robert Streb,45.31,29,64
2014,152,0,29479,Scott Brown,45.12,37,82
2014,153,0,34264,Hudson Swafford,44.44,20,45
2014,154,0,29478,Kevin Kisner,44.26,27,61
2014,155,0,10885,Robert Allenby,44.23,23,52
2014,155,0,24361,Pat Perez,44.23,23,52
2014,157,0,31323,Gary Woodland,44.16,34,77
2014,158,0,24490,George McNeill,43.64,24,55
2014,159,0,30110,Kyle Stanley,43.48,30,69
2014,160,0,32150,Michael Thompson,43.4,23,53
2014,161,0,22913,John Rollins,43.1,25,58
2014,162,0,31193,Jim Renner,42.86,21,49
2014,163,0,25804,Bubba Watson,42.22,19,45
2014,164,0,34098,Russell Henley,41.94,26,62
2014,165,0,32334,Charlie Beljan,41.82,23,55
2014,166,0,26679,Kevin Stadler,41.67,25,60
2014,167,0,37273,Derek Ernst,40.82,20,49
2014,168,0,7867,Woody Austin,40.48,17,42
2014,168,0,27095,Nick Watney,40.48,17,42
2014,170,0,24358,Robert Garrigus,39.39,26,66
2014,171,0,25900,Lucas Glover,38.1,16,42
2014,172,0,26329,Louis Oosthuizen,37.5,9,24
2014,173,0,27933,John Merrick,36.36,20,55
2014,174,0,35541,John Peterson,33.9,20,59
2014,175,0,23353,J.J. Henry,33.33,14,42
2014,176,0,35732,Wes Roach,31.43,11,35
2014,177,0,30750,Tommy Gainey,26.79,15,56
2022,1,0,48081,Xander Schauffele,75.0,42,56
2022,2,0,33204,Shane Lowry,73.91,34,46
2022,3,0,34610,Matthias Schwab,73.68,28,38
2022,4,0,36801,Mark Hubbard,71.74,33,46
2022,5,0,19803,Ryan Armour,71.43,15,21
2022,6,0,45522,Christiaan Bezuidenhout,71.11,32,45
2022,7,0,23108,Matt Kuchar,70.31,45,64
2022,8,0,24924,Bill Haas,69.35,43,62
2022,9,0,32150,Michael Thompson,68.42,39,57
2022,10,0,40098,Matt Fitzpatrick,67.74,21,31
2022,11,0,46046,Scottie Scheffler,67.44,29,43
2022,12,0,35449,Adam Long,66.67,42,63
2022,13,0,33399,Adam Hadwin,66.13,41,62
2022,14,0,28252,Seamus Power,66.04,35,53
2022,14,0,34360,Patrick Reed,66.04,35,53
2022,16,0,32839,Hideki Matsuyama,65.52,38,58
2022,17,0,21961,Charles Howell III,65.22,30,46
2022,18,0,24138,Ian Poulter,65.12,28,43
2022,19,0,30911,Tommy Fleetwood,64.86,24,37
2022,20,0,27349,Alex Noren,64.1,25,39
2022,21,0,45609,Tyler Duncan,64.0,32,50
2022,22,0,20229,Stewart Cink,63.83,30,47
2022,23,0,39546,Keith Mitchell,63.64,42,66
2022,23,0,48822,Sebastián Muñoz,63.64,42,66
2022,25,0,34363,Tyrrell Hatton,63.49,40,63
2022,26,0,34046,Jordan Spieth,63.46,33,52
2022,27,0,29420,Billy Horschel,62.96,34,54
2022,28,0,27644,Brian Harman,62.86,44,70
2022,29,0,34466,Peter Malnati,62.5,45,72
2022,30,0,36799,Stephan Jaeger,62.07,36,58
2022,31,0,33448,Justin Thomas,62.0,31,50
2022,32,0,51997,Andrew Novak,61.76,21,34
2022,33,0,34256,Andrew Putnam,61.29,38,62
2022,34,0,24361,Pat Perez,60.87,28,46
2022,35,0,24024,Zach Johnson,60.71,34,56
2022,36,0,49771,J.T. Poston,60.61,40,66
2022,37,0,48084,Wesley Bryan,60.53,23,38
2022,38,0,12716,Charley Hoffman,60.38,32,53
2022,38,0,30944,Jason Kokrak,60.38,32,53
2022,40,0,46402,Talor Gooch,60.34,35,58
2022,41,0,39971,Sungjae Im,60.32,38,63
2022,42,0,30978,Kiradech Aphibarnrat,60.0,24,40
2022,42,0,28237,Rory McIlroy,60.0,24,40
2022,44,0,29221,Webb Simpson,59.68,37,62
2022,45,0,32448,James Hahn,59.57,28,47
2022,46,0,23983,Luke Donald,59.46,22,37
2022,47,0,39953,Chase Seiffert,59.26,16,27
2022,48,0,45486,Joaquin Niemann,59.09,26,44
2022,49,0,45526,Abraham Ancer,58.97,23,39
2022,50,0,27649,Brandt Snedeker,58.82,30,51
2022,51,0,34174,John Huh,58.62,34,58
2022,52,0,35450,Patrick Cantlay,58.33,28,48
2022,53,0,49960,Sepp Straka,58.23,46,79
2022,54,0,27974,Sung Kang,58.18,32,55
2022,55,0,27936,Martin Laird,58.14,25,43
2022,56,0,26851,Marc Leishman,58.06,36,62
2022,57,0,29289,S.Y. Noh,57.89,22,38
2022,58,0,32102,Rickie Fowler,57.81,37,64
2022,58,0,37275,Sam Ryder,57.81,37,64
2022,60,0,31420,Anirban Lahiri,57.78,26,45
2022,61,0,47988,Nick Hardy,57.69,15,26
2022,62,0,54628,Lee Hodges,57.41,31,54
2022,63,0,29908,C.T. Pan,57.38,35,61
2022,64,0,48117,Kurt Kitayama,57.14,20,35
2022,64,0,46442,Maverick McNealy,57.14,32,56
2022,66,0,35461,Beau Hossler,56.94,41,72
2022,67,0,35532,Tom Hoge,56.92,37,65
2022,68,0,27214,Kevin Streelman,56.76,42,74
2022,69,0,49298,Kramer Hickok,56.72,38,67
2022,70,0,46550,Brandon Hagy,56.67,34,60
2022,70,0,39977,Max Homa,56.67,34,60
2022,72,0,26300,Matt Jones,56.6,30,53
2022,72,0,37189,Harold Varner III,56.6,30,53
2022,74,0,45157,Cam Davis,56.58,43,76
2022,75,0,32791,K.H. Lee,56.41,44,78
2022,76,0,46601,Trey Mullinax,56.36,31,55
2022,77,0,32757,Patton Kizzire,56.34,40,71
2022,78,0,47993,Denny McCarthy,56.16,41,73
2022,79,0,27129,Luke List,56.14,32,57
2022,80,0,30926,Chris Kirk,56.0,28,50
2022,81,0,35879,Kelly Kraft,55.93,33,59
2022,81,0,36326,David Lipsky,55.93,33,59
2022,83,0,30692,Scott Stallings,55.84,43,77
2022,84,0,29535,Brice Garnett,55.81,24,43
2022,84,0,39058,Lucas Herbert,55.81,24,43
2022,86,0,47504,Sam Burns,55.56,25,45
2022,87,0,29478,Kevin Kisner,55.36,31,56
2022,88,0,47128,Richy Werenski,55.32,26,47
2022,89,0,24925,Jonathan Byrd,55.17,16,29
2022,89,0,24980,Scott Gutschewski,55.17,16,29
2022,89,0,40250,Taylor Pendrith,55.17,16,29
2022,92,0,28089,Jason Day,55.1,27,49
2022,92,0,47983,Chad Ramey,55.1,27,49
2022,94,0,47529,Mito Pereira,54.93,39,71
2022,95,0,23621,Rory Sabbatini,54.9,28,51
2022,95,0,51894,Vince Whaley,54.9,28,51
2022,97,0,25198,Francesco Molinari,54.84,17,31
2022,98,0,40115,Adam Svensson,54.79,40,73
2022,99,0,52375,Doug Ghim,54.76,23,42
2022,100,0,36852,Jim Knous,54.17,13,24
2022,100,0,53165,Doc Redman,54.17,26,48
2022,102,0,35891,Cameron Smith,53.85,21,39
2022,102,0,32333,Kevin Tway,53.85,28,52
2022,104,0,39436,Joshua Creel,53.57,15,28
2022,105,0,48699,Callum Tarren,53.49,23,43
2022,105,0,51634,Sahith Theegala,53.49,46,86
2022,107,0,25686,Jason Dufner,53.33,16,30
2022,107,0,30927,Brendon Todd,53.33,32,60
2022,109,0,50095,Austin Smotherman,53.19,25,47
2022,110,0,47995,Davis Riley,53.16,42,79
2022,111,0,22405,Justin Rose,52.94,18,34
2022,111,0,32139,Danny Willett,52.94,18,34
2022,113,0,31557,Jim Herman,52.78,19,36
2022,114,0,51766,Wyndham Clark,52.63,30,57
2022,114,0,26476,Chez Reavie,52.63,30,57
2022,116,0,23320,Ryan Palmer,52.27,23,44
2022,117,0,49947,Taylor Moore,52.24,35,67
2022,118,0,27095,Nick Watney,52.08,25,48
2022,119,0,50525,Collin Morikawa,52.0,26,50
2022,120,0,34076,Joel Dahmen,51.95,40,77
2022,121,0,23325,Vaughn Taylor,51.72,15,29
2022,122,0,29970,Dylan Frittelli,51.67,31,60
2022,123,0,35506,Mackenzie Hughes,51.61,32,62
2022,124,0,30163,Henrik Norlander,51.35,19,37
2022,125,0,24502,Adam Scott,51.16,22,43
2022,126,0,34264,Hudson Swafford,51.06,24,47
2022,127,0,36699,Patrick Rodgers,50.98,26,51
2022,128,0,55708,Hayden Buckley,50.94,27,53
2022,128,0,29926,Danny Lee,50.94,27,53
2022,130,0,46435,Austin Cook,50.0,19,38
2022,130,0,32662,Michael Gligic,50.0,26,52
2022,130,0,29974,Branden Grace,50.0,18,36
2022,130,0,33490,Bo Hoag,50.0,14,28
2022,130,0,36689,Brooks Koepka,50.0,20,40
2022,130,0,36871,Matthew NeSmith,50.0,27,54
2022,130,0,22056,Cameron Percy,50.0,12,24
2022,130,0,25818,Scott Piercy,50.0,27,54
2022,130,0,46340,Alex Smalley,50.0,29,58
2022,130,0,27064,Jhonattan Vegas,50.0,26,52
2022,130,0,48887,Matt Wallace,50.0,17,34
2022,130,0,45540,Jared Wolfe,50.0,12,24
2022,130,0,57366,Cameron Young,50.0,37,74
2022,143,0,37455,Si Woo Kim,49.38,40,81
2022,144,0,31560,Brian Stuard,49.15,29,59
2022,145,0,32640,Troy Merritt,48.68,37,76
2022,146,0,27139,David Skinns,48.48,16,33
2022,146,0,56278,Matthew Wolff,48.48,16,33
2022,148,0,33597,Harry Higgs,48.44,31,64
2022,149,0,35110,Brett Drewitt,48.15,13,27
2022,150,0,27895,Jonas Blixt,47.62,20,42
2022,150,0,52372,Cameron Champ,47.62,20,42
2022,150,0,52374,Brandon Wu,47.62,20,42
2022,153,0,33141,Keegan Bradley,47.54,29,61
2022,154,0,29725,Tony Finau,47.5,19,40
2022,154,0,54421,Garrick Higgo,47.5,19,40
2022,154,0,28775,Nate Lashley,47.5,19,40
2022,157,0,32366,Kevin Chappell,47.37,18,38
2022,157,0,39997,Corey Conners,47.37,27,57
2022,157,0,47483,Will Zalatoris,47.37,18,38
2022,160,0,51950,Max McGreevy,47.06,24,51
2022,160,0,31323,Gary Woodland,47.06,24,51
2022,162,0,46717,Viktor Hovland,46.88,30,64
2022,163,0,33667,Carlos Ortiz,46.51,20,43
2022,164,0,34431,Robert Streb,46.38,32,69
2022,165,0,25493,Nick Taylor,46.34,19,41
2022,166,0,33122,Russell Knox,46.3,25,54
2022,167,0,29518,Brendan Steele,46.03,29,63
2022,168,0,10381,Curtis Thompson,46.0,23,50
2022,169,0,54783,Dylan Wu,45.45,15,33
2022,170,0,51890,Greyson Sigg,45.0,27,60
2022,171,0,49766,Hank Lebioda,44.9,22,49
