YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2013,1,0,28135,Aaron Watkins,33.67,101,3
2013,2,0,29221,Webb Simpson,34.47,655,19
2013,3,0,21099,David Lynn,34.54,449,13
2013,4,0,22046,Geoff Ogilvy,34.56,311,9
2013,5,0,34431,Robert Streb,34.64,381,11
2013,6,0,27214,Kevin Streelman,34.67,624,18
2013,7,0,23320,Ryan Palmer,34.71,590,17
2013,8,0,1810,Phil Mickelson,34.72,625,18
2013,9,0,26300,Matt Jones,34.76,591,17
2013,10,0,25818,Scott Piercy,34.79,487,14
2013,11,0,1320,Bob Estes,34.8,522,15
2013,11,0,25240,D.A. Points,34.8,522,15
2013,13,0,34098,Russell Henley,34.81,557,16
2013,14,0,23800,Bryce Molder,34.82,592,17
2013,15,0,22913,John Rollins,34.85,453,13
2013,16,0,34360,Patrick Reed,34.86,488,14
2013,17,0,23638,Brendon de Jonge,34.88,872,25
2013,18,0,6522,Ernie Els,34.92,454,13
2013,19,0,34046,Jordan Spieth,34.94,629,18
2013,20,0,24227,Justin Bolli,35.0,140,4
2013,20,0,34021,Bud Cauley,35.0,315,9
2013,20,0,27408,Martin Kaymer,35.0,455,13
2013,20,0,22056,Cameron Percy,35.0,455,13
2013,20,0,23621,Rory Sabbatini,35.0,525,15
2013,20,0,23788,D.J. Trahan,35.0,245,7
2013,26,0,33141,Keegan Bradley,35.05,666,19
2013,26,0,28089,Jason Day,35.05,701,20
2013,26,0,27436,Graham DeLaet,35.05,736,21
2013,29,0,28500,Martin Flores,35.06,561,16
2013,29,0,26758,David Hearn,35.06,596,17
2013,31,0,21528,Henrik Stenson,35.07,526,15
2013,32,0,25900,Lucas Glover,35.1,351,10
2013,33,0,27556,Ted Potter Jr.,35.11,316,9
2013,34,0,27963,Chris Stroud,35.12,597,17
2013,35,0,27129,Luke List,35.13,281,8
2013,35,0,26679,Kevin Stadler,35.13,527,15
2013,35,0,25834,Daniel Summerhays,35.13,527,15
2013,35,0,2206,David Toms,35.13,281,8
2013,35,0,28310,Lee Williams,35.13,281,8
2013,40,0,34099,Harris English,35.14,738,21
2013,41,0,21753,Brian Davis,35.18,598,17
2013,41,0,30163,Henrik Norlander,35.18,387,11
2013,43,0,32366,Kevin Chappell,35.2,528,15
2013,43,0,10213,Dicky Pride,35.2,352,10
2013,43,0,24502,Adam Scott,35.2,528,15
2013,46,0,30925,Dustin Johnson,35.21,493,14
2013,47,0,28475,Jeff Overton,35.25,564,16
2013,47,0,26331,Charl Schwartzel,35.25,564,16
2013,47,0,29518,Brendan Steele,35.25,564,16
2013,50,0,29479,Scott Brown,35.27,388,11
2013,51,0,24024,Zach Johnson,35.28,635,18
