YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2013,113,0,22378,Trevor Immelman,27.54,19,69
2013,113,0,25562,Andres Romero,27.54,19,69
2013,115,0,25900,Lucas Glover,27.45,14,51
2013,115,0,25804,Bubba Watson,27.45,14,51
2013,117,0,26679,Kevin Stadler,27.42,17,62
2013,118,0,27933,John Merrick,27.4,20,73
2013,119,0,22621,Ben Curtis,27.27,18,66
2013,119,0,28475,Jeff Overton,27.27,21,77
2013,119,0,21528,Henrik Stenson,27.27,9,33
2013,119,0,26951,Johnson Wagner,27.27,18,66
2013,119,0,26289,Boo Weekley,27.27,18,66
2013,124,0,22056,Cameron Percy,27.12,16,59
2013,125,0,8725,Tom Gillis,27.06,23,85
2013,126,0,6004,Stephen Ames,26.98,17,63
2013,126,0,28092,D.H. Lee,26.98,17,63
2013,128,0,25345,Carl Pettersson,26.87,18,67
2013,129,0,23325,Vaughn Taylor,26.79,15,56
2013,130,0,30110,Kyle Stanley,26.67,16,60
2013,130,0,22295,Darron Stiles,26.67,12,45
2013,130,0,28780,Nicholas Thompson,26.67,20,75
2013,133,0,8793,Tiger Woods,26.42,14,53
2013,134,0,28500,Martin Flores,26.25,21,80
2013,135,0,24024,Zach Johnson,26.23,16,61
2013,136,0,25274,Steven Bowditch,26.03,19,73
2013,137,0,25444,Justin Hicks,25.86,15,58
2013,138,0,27095,Nick Watney,25.71,18,70
2013,139,0,36884,Ben Kohles,25.0,16,64
2013,139,0,26331,Charl Schwartzel,25.0,15,60
2013,141,0,22371,Aaron Baddeley,24.72,22,89
2013,142,0,25818,Scott Piercy,24.68,19,77
2013,143,0,27644,Brian Harman,24.44,22,90
2013,144,0,20691,Greg Owen,24.39,20,82
2013,145,0,31323,Gary Woodland,24.18,22,91
2013,146,0,32448,James Hahn,24.0,18,75
2013,146,0,23800,Bryce Molder,24.0,18,75
2013,148,0,28237,Rory McIlroy,23.81,10,42
2013,148,0,24663,Y.E. Yang,23.81,10,42
2013,150,0,33141,Keegan Bradley,23.73,14,59
2013,150,0,12782,Tim Herron,23.73,14,59
2013,152,0,23497,Tag Ridings,23.53,16,68
2013,153,0,24140,Sean O'Hair,23.19,16,69
2013,154,0,29289,S.Y. Noh,23.17,19,82
2013,155,0,10809,Jim Furyk,22.92,11,48
2013,156,0,20572,Rod Pampling,22.5,9,40
2013,157,0,10213,Dicky Pride,22.22,14,63
2013,157,0,30692,Scott Stallings,22.22,18,81
2013,159,0,27129,Luke List,22.09,19,86
2013,160,0,30852,Ryo Ishikawa,22.06,15,68
2013,161,0,29425,Andrew Svoboda,21.62,8,37
2013,162,0,23108,Matt Kuchar,21.31,13,61
2013,162,0,23621,Rory Sabbatini,21.31,13,61
2013,164,0,20229,Stewart Cink,21.21,14,66
2013,165,0,20766,Padraig Harrington,20.93,9,43
2013,166,0,28307,Matt Every,20.55,15,73
2013,167,0,29740,Brad Fritsch,20.51,16,78
2013,168,0,10885,Robert Allenby,20.0,16,80
2013,169,0,22961,David Mathis,19.74,15,76
2013,170,0,27936,Martin Laird,19.67,12,61
2013,171,0,19970,Robert Karlsson,19.51,8,41
2013,171,0,20443,Jin Park,19.51,8,41
2013,173,0,30944,Jason Kokrak,18.67,14,75
2013,174,0,1116,Michael Bradley,17.91,12,67
2013,175,0,24357,K.J. Choi,17.78,8,45
2013,176,0,24399,Scott Gardiner,16.98,9,53
2013,177,0,28135,Aaron Watkins,16.95,10,59
2013,178,0,24227,Justin Bolli,16.67,10,60
2013,178,0,24358,Robert Garrigus,16.67,7,42
2013,180,0,23788,D.J. Trahan,11.54,3,26
2014,1,0,22293,Heath Slocum,50.91,28,55
2014,2,0,27556,Ted Potter Jr.,50.0,29,58
2014,3,0,21209,Sergio Garcia,44.83,13,29
2014,4,0,28089,Jason Day,43.18,19,44
2014,5,0,25349,Tim Wilkinson,42.71,41,96
2014,6,0,10809,Jim Furyk,41.18,21,51
2014,7,0,23320,Ryan Palmer,39.39,26,66
2014,8,0,20098,Stuart Appleby,39.32,46,117
2014,9,0,32839,Hideki Matsuyama,39.22,20,51
2014,10,0,21753,Brian Davis,38.3,36,94
2014,11,0,30926,Chris Kirk,38.1,40,105
2014,12,0,35539,Luke Guthrie,37.89,36,95
2014,13,0,27963,Chris Stroud,37.8,31,82
2014,14,0,34099,Harris English,37.21,32,86
2014,15,0,31560,Brian Stuard,36.71,29,79
2014,16,0,26596,Ryan Moore,36.67,22,60
2014,17,0,29221,Webb Simpson,36.56,34,93
2014,18,0,34360,Patrick Reed,36.54,38,104
2014,19,0,19846,Brian Gay,36.47,31,85
2014,20,0,25396,Kevin Na,36.25,29,80
2014,21,0,29740,Brad Fritsch,36.17,17,47
2014,22,0,30944,Jason Kokrak,36.07,22,61
2014,23,0,24924,Bill Haas,35.71,30,84
2014,24,0,20498,Briny Baird,35.48,22,62
2014,25,0,22405,Justin Rose,35.29,18,51
2014,26,0,30927,Brendon Todd,35.19,38,108
2014,27,0,25345,Carl Pettersson,35.16,32,91
2014,28,0,20645,John Senden,34.94,29,83
2014,29,0,24494,Erik Compton,34.88,30,86
2014,30,0,23108,Matt Kuchar,34.85,23,66
2014,31,0,20157,Retief Goosen,34.74,33,95
2014,32,0,24502,Adam Scott,34.69,17,49
2014,33,0,34431,Robert Streb,34.62,18,52
2014,34,0,24781,Hunter Mahan,34.57,28,81
2014,35,0,25720,Chad Collins,34.44,31,90
2014,36,0,27141,J.B. Holmes,34.38,33,96
2014,37,0,34261,Scott Langley,34.31,35,102
2014,38,0,28259,Sangmoon Bae,34.29,24,70
2014,39,0,34265,Will Wilcox,34.21,13,38
2014,40,0,25834,Daniel Summerhays,34.15,28,82
2014,41,0,22621,Ben Curtis,34.07,31,91
2014,42,0,20160,Charlie Wi,34.04,32,94
2014,43,0,8075,Jerry Kelly,33.78,25,74
2014,44,0,26758,David Hearn,33.66,34,101
2014,45,0,28500,Martin Flores,33.33,26,78
2014,45,0,24140,Sean O'Hair,33.33,30,90
2014,45,0,26329,Louis Oosthuizen,33.33,12,36
2014,45,0,31323,Gary Woodland,33.33,24,72
2014,49,0,23541,Ben Crane,32.99,32,97
2014,50,0,6522,Ernie Els,32.94,28,85
2014,51,0,33122,Russell Knox,32.89,25,76
2014,52,0,20104,Ken Duke,32.84,22,67
2014,53,0,33461,Morgan Hoffmann,32.65,48,147
2014,54,0,24357,K.J. Choi,32.47,25,77
2014,54,0,12716,Charley Hoffman,32.47,25,77
2014,54,0,1706,Davis Love III,32.47,25,77
2014,57,0,27895,Jonas Blixt,32.39,23,71
2014,58,0,27466,Spencer Levin,32.31,21,65
2014,59,0,1810,Phil Mickelson,32.14,18,56
2014,59,0,20396,Lee Westwood,32.14,18,56
2014,61,0,29420,Billy Horschel,32.1,26,81
2014,62,0,2206,David Toms,32.08,17,53
2014,63,0,10860,Justin Leonard,32.04,33,103
2014,64,0,27330,Josh Teater,31.82,28,88
2014,65,0,10885,Robert Allenby,31.75,20,63
2014,65,0,29222,Billy Hurley III,31.75,20,63
2014,67,0,10423,Mike Weir,31.73,33,104
2014,68,0,28307,Matt Every,31.33,26,83
2014,69,0,25444,Justin Hicks,31.25,25,80
2014,69,0,21731,Freddie Jacobson,31.25,30,96
2014,69,0,32150,Michael Thompson,31.25,25,80
2014,72,0,29289,S.Y. Noh,31.13,33,106
2014,73,0,24846,Ricky Barnes,31.08,23,74
2014,74,0,23135,Tim Clark,30.95,26,84
2014,75,0,29926,Danny Lee,30.88,21,68
2014,76,0,12510,Chad Campbell,30.77,16,52
2014,76,0,35139,Richard Lee,30.77,24,78
2014,78,0,29535,Brice Garnett,30.53,29,95
2014,79,0,25240,D.A. Points,30.49,25,82
2014,80,0,27649,Brandt Snedeker,30.38,24,79
2014,81,0,33413,Ben Martin,30.26,23,76
2014,82,0,24024,Zach Johnson,30.12,25,83
2014,83,0,28092,D.H. Lee,30.0,18,60
2014,83,0,30110,Kyle Stanley,30.0,21,70
2014,83,0,25804,Bubba Watson,30.0,18,60
2014,86,0,26851,Marc Leishman,29.89,26,87
2014,87,0,25632,Jimmy Walker,29.87,23,77
2014,88,0,26956,Bronson La'Cassie,29.55,13,44
2014,89,0,28475,Jeff Overton,29.49,23,78
2014,90,0,24138,Ian Poulter,29.41,15,51
2014,91,0,32333,Kevin Tway,29.31,17,58
2014,92,0,27936,Martin Laird,28.79,19,66
2014,93,0,22378,Trevor Immelman,28.77,21,73
2014,94,0,25274,Steven Bowditch,28.72,27,94
2014,95,0,27770,Camilo Villegas,28.7,31,108
2014,96,0,20229,Stewart Cink,28.57,26,91
2014,96,0,29461,Jamie Lovemark,28.57,18,63
2014,96,0,24490,George McNeill,28.57,20,70
2014,96,0,35541,John Peterson,28.57,14,49
2014,100,0,32200,Roberto Castro,28.4,23,81
2014,101,0,23800,Bryce Molder,28.26,26,92
2014,102,0,34046,Jordan Spieth,28.13,27,96
2014,103,0,30925,Dustin Johnson,28.0,14,50
2014,104,0,29479,Scott Brown,27.91,24,86
2014,105,0,33419,Cameron Tringale,27.83,32,115
2014,106,0,22046,Geoff Ogilvy,27.4,20,73
2014,107,0,22371,Aaron Baddeley,27.37,26,95
2014,108,0,21961,Charles Howell III,27.27,24,88
2014,109,0,23353,J.J. Henry,27.17,25,92
2014,110,0,24925,Jonathan Byrd,27.14,19,70
2014,110,0,29425,Andrew Svoboda,27.14,19,70
2014,112,0,32102,Rickie Fowler,26.92,21,78
2014,113,0,35732,Wes Roach,26.87,18,67
2014,114,0,31202,William McGirt,26.83,22,82
2014,115,0,25572,Graeme McDowell,26.79,15,56
2014,116,0,21878,Mark Wilson,26.76,19,71
2014,117,0,33141,Keegan Bradley,26.56,17,64
2014,118,0,23638,Brendon de Jonge,26.51,22,83
2014,119,0,7867,Woody Austin,26.32,20,76
2014,119,0,22913,John Rollins,26.32,25,95
2014,121,0,23983,Luke Donald,26.23,16,61
2014,122,0,27436,Graham DeLaet,26.09,18,69
2014,123,0,24358,Robert Garrigus,25.93,21,81
2014,124,0,37273,Derek Ernst,25.88,22,85
2014,125,0,26331,Charl Schwartzel,25.81,16,62
2014,125,0,26679,Kevin Stadler,25.81,16,62
2014,127,0,26300,Matt Jones,25.76,17,66
2014,128,0,25191,Gonzalo Fernandez-Castaño,25.58,22,86
2014,129,0,25900,Lucas Glover,25.45,14,55
2014,130,0,32640,Troy Merritt,25.35,18,71
2014,131,0,35300,Andrew Loupe,25.27,23,91
2014,132,0,27095,Nick Watney,25.0,15,60
2014,133,0,25562,Andres Romero,24.73,23,93
2014,134,0,34098,Russell Henley,24.49,24,98
2014,135,0,28237,Rory McIlroy,24.39,10,41
2014,136,0,32448,James Hahn,24.32,18,74
2014,137,0,27214,Kevin Streelman,24.29,17,70
2014,138,0,27408,Martin Kaymer,24.24,16,66
2014,139,0,29478,Kevin Kisner,24.14,21,87
2014,140,0,23623,Bo Van Pelt,23.53,16,68
2014,141,0,26289,Boo Weekley,23.33,7,30
2014,142,0,24361,Pat Perez,23.08,24,104
2014,143,0,31193,Jim Renner,22.97,17,74
2014,144,0,6567,Vijay Singh,22.86,16,70
2014,144,0,29518,Brendan Steele,22.86,16,70
2014,146,0,25686,Jason Dufner,22.73,10,44
2014,146,0,33418,Shawn Stefani,22.73,15,66
2014,146,0,26951,Johnson Wagner,22.73,15,66
2014,149,0,24507,Jason Bohn,22.47,20,89
2014,150,0,24663,Y.E. Yang,21.92,16,73
2014,151,0,20593,Greg Chalmers,21.88,21,96
2014,152,0,34021,Bud Cauley,21.82,12,55
2014,153,0,1724,Jeff Maggert,21.74,10,46
2014,153,0,28132,Tyrone Van Aswegen,21.74,20,92
2014,155,0,21528,Henrik Stenson,21.43,9,42
2014,156,0,32366,Kevin Chappell,21.18,18,85
2014,156,0,30852,Ryo Ishikawa,21.18,18,85
2014,158,0,34409,David Lingmerth,21.05,16,76
2014,158,0,27933,John Merrick,21.05,16,76
2014,160,0,27644,Brian Harman,20.91,23,110
2014,161,0,30692,Scott Stallings,20.9,14,67
2014,162,0,23409,James Driscoll,20.73,17,82
2014,163,0,34264,Hudson Swafford,20.37,11,54
2014,164,0,30750,Tommy Gainey,20.29,14,69
2014,165,0,32334,Charlie Beljan,20.0,14,70
2014,165,0,28486,Michael Putnam,20.0,20,100
2014,167,0,20848,Ángel Cabrera,19.67,12,61
2014,168,0,23621,Rory Sabbatini,19.48,15,77
2014,169,0,27120,Troy Matteson,19.44,14,72
2014,170,0,27064,Jhonattan Vegas,19.35,12,62
2014,171,0,28780,Nicholas Thompson,18.31,13,71
2014,172,0,24912,Will MacKenzie,18.28,17,93
2014,173,0,25364,Paul Casey,17.95,7,39
2014,174,0,31557,Jim Herman,17.39,8,46
2014,175,0,36689,Brooks Koepka,17.07,7,41
2014,176,0,34174,John Huh,16.9,12,71
2014,177,0,34563,Chesson Hadley,15.24,16,105
2022,1,0,45522,Christiaan Bezuidenhout,53.19,25,47
2022,2,0,23325,Vaughn Taylor,52.63,20,38
2022,3,0,24138,Ian Poulter,45.24,19,42
2022,4,0,36689,Brooks Koepka,43.14,22,51
2022,5,0,33448,Justin Thomas,42.86,24,56
2022,6,0,29725,Tony Finau,42.62,26,61
2022,7,0,40098,Matt Fitzpatrick,42.5,17,40
2022,8,0,34076,Joel Dahmen,42.37,25,59
2022,9,0,32839,Hideki Matsuyama,42.22,19,45
2022,10,0,45540,Jared Wolfe,41.82,23,55
2022,11,0,23108,Matt Kuchar,40.63,26,64
2022,12,0,32816,Satoshi Kodaira,40.54,15,37
2022,13,0,24502,Adam Scott,40.3,27,67
2022,14,0,39546,Keith Mitchell,40.28,29,72
2022,15,0,49771,J.T. Poston,40.0,32,80
2022,16,0,24925,Jonathan Byrd,39.66,23,58
2022,17,0,32640,Troy Merritt,39.19,29,74
2022,18,0,31323,Gary Woodland,38.71,24,62
2022,19,0,51950,Max McGreevy,38.67,29,75
2022,20,0,27644,Brian Harman,38.27,31,81
2022,21,0,57366,Cameron Young,38.24,26,68
2022,22,0,35450,Patrick Cantlay,37.78,17,45
2022,23,0,32448,James Hahn,37.7,23,61
2022,24,0,37455,Si Woo Kim,37.68,26,69
2022,25,0,35532,Tom Hoge,37.29,22,59
2022,26,0,10381,Curtis Thompson,37.25,19,51
2022,27,0,34256,Andrew Putnam,37.04,30,81
2022,28,0,32333,Kevin Tway,36.96,34,92
2022,29,0,54783,Dylan Wu,36.84,21,57
2022,30,0,30926,Chris Kirk,36.67,22,60
2022,31,0,25198,Francesco Molinari,36.51,23,63
2022,32,0,23621,Rory Sabbatini,36.23,25,69
2022,32,0,49964,Aaron Wise,36.23,25,69
2022,34,0,33399,Adam Hadwin,36.08,35,97
2022,35,0,35449,Adam Long,35.9,28,78
2022,36,0,29420,Billy Horschel,35.59,21,59
2022,37,0,22056,Cameron Percy,35.48,11,31
2022,38,0,30911,Tommy Fleetwood,35.42,17,48
2022,39,0,39977,Max Homa,35.09,20,57
2022,40,0,30927,Brendon Todd,34.78,24,69
2022,41,0,34431,Robert Streb,34.62,27,78
2022,42,0,46402,Talor Gooch,34.55,19,55
2022,43,0,51634,Sahith Theegala,34.41,32,93
2022,44,0,28252,Seamus Power,34.33,23,67
2022,45,0,45526,Abraham Ancer,34.29,12,35
2022,46,0,28237,Rory McIlroy,33.93,19,56
2022,46,0,35891,Cameron Smith,33.93,19,56
2022,48,0,46435,Austin Cook,33.87,21,62
2022,49,0,32150,Michael Thompson,33.75,27,80
2022,50,0,24924,Bill Haas,33.68,32,95
2022,51,0,34174,John Huh,33.33,23,69
2022,51,0,46414,Aaron Rai,33.33,22,66
2022,51,0,35617,Martin Trainer,33.33,32,96
2022,54,0,35506,Mackenzie Hughes,32.97,30,91
2022,55,0,30692,Scott Stallings,32.94,28,85
2022,56,0,36699,Patrick Rodgers,32.93,27,82
2022,57,0,29908,C.T. Pan,32.88,24,73
2022,58,0,23983,Luke Donald,32.86,23,70
2022,59,0,39971,Sungjae Im,32.73,18,55
2022,60,0,47993,Denny McCarthy,32.71,35,107
2022,61,0,51894,Vince Whaley,32.56,28,86
2022,62,0,51997,Andrew Novak,32.31,21,65
2022,63,0,49960,Sepp Straka,32.26,30,93
2022,64,0,46046,Scottie Scheffler,32.2,19,59
2022,65,0,47504,Sam Burns,32.14,27,84
2022,66,0,31646,Emiliano Grillo,32.08,17,53
2022,66,0,29221,Webb Simpson,32.08,17,53
2022,68,0,36852,Jim Knous,31.82,14,44
2022,69,0,37275,Sam Ryder,31.46,28,89
2022,70,0,26851,Marc Leishman,31.43,22,70
2022,71,0,46442,Maverick McNealy,31.25,25,80
2022,72,0,53165,Doc Redman,31.15,19,61
2022,73,0,45486,Joaquin Niemann,31.03,18,58
2022,74,0,36799,Stephan Jaeger,31.0,31,100
2022,75,0,26300,Matt Jones,30.95,13,42
2022,76,0,27936,Martin Laird,30.91,17,55
2022,77,0,32757,Patton Kizzire,30.68,27,88
2022,78,0,29535,Brice Garnett,30.51,18,59
2022,79,0,28775,Nate Lashley,30.43,14,46
2022,79,0,29926,Danny Lee,30.43,14,46
2022,81,0,19803,Ryan Armour,30.3,10,33
2022,82,0,26476,Chez Reavie,30.26,23,76
2022,83,0,39324,J.J. Spaun,30.14,22,73
2022,84,0,52375,Doug Ghim,29.82,17,57
2022,85,0,27349,Alex Noren,29.79,14,47
2022,86,0,47347,Adam Schenk,29.76,25,84
2022,87,0,29478,Kevin Kisner,29.69,19,64
2022,88,0,49298,Kramer Hickok,29.67,27,91
2022,89,0,34098,Russell Henley,29.63,16,54
2022,89,0,34466,Peter Malnati,29.63,32,108
2022,91,0,31557,Jim Herman,29.55,13,44
2022,92,0,28089,Jason Day,29.51,18,61
2022,93,0,47983,Chad Ramey,29.33,22,75
2022,94,0,27649,Brandt Snedeker,29.31,17,58
2022,95,0,46717,Viktor Hovland,29.17,14,48
2022,95,0,35879,Kelly Kraft,29.17,14,48
2022,95,0,27064,Jhonattan Vegas,29.17,14,48
2022,98,0,34046,Jordan Spieth,29.09,16,55
2022,99,0,34563,Chesson Hadley,29.03,27,93
2022,100,0,12716,Charley Hoffman,28.77,21,73
2022,101,0,35461,Beau Hossler,28.74,25,87
2022,102,0,36884,Ben Kohles,28.57,16,56
2022,102,0,33204,Shane Lowry,28.57,12,42
2022,102,0,47529,Mito Pereira,28.57,20,70
2022,102,0,24361,Pat Perez,28.57,18,63
2022,102,0,48699,Callum Tarren,28.57,18,63
2022,102,0,25493,Nick Taylor,28.57,22,77
2022,108,0,31560,Brian Stuard,28.4,23,81
2022,109,0,33141,Keegan Bradley,28.3,15,53
2022,110,0,54421,Garrick Higgo,28.26,13,46
2022,110,0,46970,Jon Rahm,28.26,13,46
2022,112,0,47995,Davis Riley,28.24,24,85
2022,113,0,27095,Nick Watney,28.09,25,89
2022,114,0,34363,Tyrrell Hatton,27.69,18,65
2022,115,0,36326,David Lipsky,27.63,21,76
2022,116,0,39436,Joshua Creel,27.5,11,40
2022,116,0,49766,Hank Lebioda,27.5,22,80
2022,118,0,25686,Jason Dufner,27.27,15,55
2022,118,0,31420,Anirban Lahiri,27.27,15,55
2022,120,0,32791,K.H. Lee,27.17,25,92
2022,121,0,48084,Wesley Bryan,26.87,18,67
2022,122,0,48081,Xander Schauffele,26.83,11,41
2022,123,0,34360,Patrick Reed,26.76,19,71
2022,124,0,22405,Justin Rose,26.67,12,45
2022,124,0,37189,Harold Varner III,26.67,16,60
2022,126,0,46340,Alex Smalley,26.58,21,79
2022,127,0,48822,Sebastián Muñoz,26.56,17,64
2022,128,0,33597,Harry Higgs,26.51,22,83
2022,129,0,23320,Ryan Palmer,26.19,11,42
2022,130,0,56278,Matthew Wolff,26.09,18,69
2022,131,0,27129,Luke List,26.0,13,50
2022,131,0,32139,Danny Willett,26.0,13,50
2022,133,0,47128,Richy Werenski,25.97,20,77
2022,134,0,27139,David Skinns,25.88,22,85
2022,135,0,52374,Brandon Wu,25.64,10,39
2022,136,0,25900,Lucas Glover,25.61,21,82
2022,137,0,47483,Will Zalatoris,25.49,13,51
2022,138,0,39058,Lucas Herbert,25.42,15,59
2022,138,0,34610,Matthias Schwab,25.42,15,59
2022,140,0,34255,Joseph Bramlett,25.32,20,79
2022,140,0,32102,Rickie Fowler,25.32,20,79
2022,142,0,27974,Sung Kang,25.0,19,76
2022,142,0,40250,Taylor Pendrith,25.0,15,60
2022,142,0,40115,Adam Svensson,25.0,20,80
2022,142,0,40006,Erik van Rooyen,25.0,12,48
2022,146,0,20229,Stewart Cink,24.64,17,69
2022,147,0,30163,Henrik Norlander,24.62,16,65
2022,148,0,47856,Seth Reeves,24.53,13,53
2022,149,0,32662,Michael Gligic,24.44,11,45
2022,149,0,21961,Charles Howell III,24.44,11,45
2022,151,0,33667,Carlos Ortiz,24.29,17,70
2022,152,0,45609,Tyler Duncan,24.07,13,54
2022,153,0,51890,Greyson Sigg,23.88,16,67
2022,154,0,35310,Lanto Griffin,23.81,15,63
2022,155,0,29289,S.Y. Noh,23.6,21,89
2022,156,0,49947,Taylor Moore,23.33,21,90
2022,157,0,40162,Justin Lower,23.29,17,73
2022,158,0,36801,Mark Hubbard,23.26,10,43
2022,159,0,37212,Paul Barjon,23.21,13,56
2022,160,0,45157,Cam Davis,23.17,19,82
2022,161,0,33486,Roger Sloan,22.89,19,83
2022,162,0,55708,Hayden Buckley,22.81,13,57
2022,163,0,24024,Zach Johnson,22.67,17,75
2022,164,0,39997,Corey Conners,22.64,12,53
2022,165,0,52372,Cameron Champ,22.5,9,40
2022,166,0,34264,Hudson Swafford,22.45,11,49
2022,167,0,46601,Trey Mullinax,22.22,16,72
2022,168,0,39953,Chase Seiffert,21.95,9,41
2022,169,0,27770,Camilo Villegas,21.82,12,55
2022,170,0,33490,Bo Hoag,21.74,10,46
2022,171,0,28114,Dawie van der Walt,21.43,12,56
2022,172,0,51766,Wyndham Clark,21.28,20,94
