YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
2024,242,0,54869,Chase Johnson,366,John Deere,2,9,669
2024,242,0,28775,Nate Lashley,366,Shriners Children's Open,2,4,538
2024,242,0,26596,Ryan Moore,366,Shriners Children's Open,2,4,538
2024,242,0,27095,Nick Watney,366,ISCO Championship,2,4,884
2024,246,0,66624,Parker Bell,365,U.S. Open,1,5,528
2024,246,0,35437,Carter Jenkins,365,U.S. Open,1,18,528
2024,246,0,34500,Ryosuke Kinoshita,365,The Open,2,2,709
2024,246,0,64690,Omar Morales,365,Mexico Open,1,6,978
2024,246,0,56781,Isaiah Salinda,365,U.S. Open,3,5,528
2024,246,0,39327,Ben Silverman,365,ISCO Championship,3,5,884
2024,246,0,56513,Jasper Stubbs,365,The Open,2,2,709
2024,246,0,52655,Herman Wibe-Sekne,365,Corales Puntacana,2,12,244
2024,254,0,51366,Riki Kawamoto,364,U.S. Open,2,8,528
2024,254,0,66063,Altin van der Merwe,364,The Open,1,2,709
2024,256,0,58989,Brandon Berry,363,Myrtle Beach,2,6,925
2024,256,0,24925,Jonathan Byrd,363,ISCO Championship,3,5,884
2024,256,0,37338,Zecheng Dou,363,Mexico Open,2,12,978
2024,256,0,54190,Richard Mansell,363,U.S. Open,2,14,528
2024,256,0,64442,Gordon Sargent,363,U.S. Open,1,5,528
2024,256,0,50095,Austin Smotherman,363,Mexico Open,1,6,978
2024,262,0,46955,Haydn Barron,362,ISCO Championship,2,5,884
2024,262,0,52686,Rasmus Hojgaard,362,The Open,3,1,709
2024,262,0,30959,Alexander Knappe,362,ISCO Championship,1,5,884
2024,262,0,36884,Ben Kohles,362,Black Desert,2,18,930
2024,262,0,34607,Francesco Laporta,362,ISCO Championship,3,5,884
2024,262,0,35449,Adam Long,362,ISCO Championship,2,5,884
2024,262,0,58188,James Nicholas,362,ISCO Championship,1,5,884
2024,262,0,31242,Marcel Schneider,362,ISCO Championship,1,5,884
2024,270,0,29970,Dylan Frittelli,361,The RSM Classic,2,15,776
2024,270,0,24924,Bill Haas,361,ISCO Championship,1,5,884
2024,270,0,49801,Preston Stanley,361,Mexico Open,2,6,978
2024,270,0,52411,Kyle Westmoreland,361,The RSM Classic,2,16,776
2024,274,0,59652,Sam Bennett,360,U.S. Open,4,16,528
2024,274,0,33413,Ben Martin,360,Charles Schwab,2,7,21
2024,276,0,49303,Anders Albertson,359,Myrtle Beach,2,1,925
2024,276,0,32448,James Hahn,359,THE CJ CUP,2,5,921
2024,276,0,59548,Matt Sharpstene,359,ISCO Championship,1,10,884
2024,279,0,51856,Tom Adrounie,358,Valero,2,18,770
2024,279,0,59077,Spencer Cross,358,ISCO Championship,3,4,884
2024,279,0,56643,Manuel Elvira,358,ISCO Championship,1,10,884
2024,279,0,39954,Cody Gribble,358,Houston Open,2,3,897
2024,279,0,58652,Sam Jones,358,ISCO Championship,2,4,884
2024,279,0,29478,Kevin Kisner,358,Black Desert,1,7,930
2024,279,0,59692,John Sand,358,Black Desert,1,16,930
2024,279,0,33486,Roger Sloan,358,Procore,4,10,926
2024,279,0,27330,Josh Teater,358,Sanderson Farms,2,5,746
2024,279,0,25349,Tim Wilkinson,358,Black Desert,1,7,930
2024,289,0,47847,Ivan Cantero Gutierrez,357,ISCO Championship,2,5,884
2024,289,0,61081,Rintaro Nakano,357,Sony Open,1,10,6
2024,289,0,52287,David Ravetto,357,ISCO Championship,1,5,884
2024,292,0,29268,Bronson Burgoon,356,Houston Open,2,12,897
2024,292,0,60009,Reid Davenport,356,The RSM Classic,2,15,776
2024,292,0,61534,Jeffrey Guan,356,Procore,2,10,926
2024,292,0,24024,Zach Johnson,356,Charles Schwab,4,1,21
2024,292,0,32627,Espen Kofstad,356,ISCO Championship,1,7,884
2024,292,0,65310,Anders Larson,356,John Deere,1,17,669
2024,292,0,35706,Niklas Norgaard,356,Genesis Scottish Open,4,18,977
2024,292,0,34371,Adrien Saddier,356,ISCO Championship,4,5,884
2024,292,0,39958,Jeunghun Wang,356,The Open,2,2,709
2024,301,0,47125,Matt Atkins,355,Myrtle Beach,2,1,925
2024,301,0,22371,Aaron Baddeley,355,Houston Open,4,3,897
2024,301,0,24671,David Bradshaw,355,ISCO Championship,1,5,884
2024,301,0,48936,Ugo Coussaud,355,Genesis Scottish Open,2,1,977
2024,301,0,37094,Joseph Dean,355,The Open,3,1,709
2024,301,0,31202,William McGirt,355,ISCO Championship,4,5,884
2024,301,0,56625,Max Sear,355,RBC Canadian,2,4,874
2024,301,0,47888,Taiga Semikawa,355,Sony Open,3,15,6
2024,301,0,30692,Scott Stallings,355,WM Phoenix Open,2,5,510
2024,310,0,64267,Blaze Akana,354,Sony Open,1,2,6
2024,310,0,66742,Jackson Buchanan,354,U.S. Open,2,4,528
2024,310,0,47079,Harrison Endycott,354,Valspar,1,10,665
2024,310,0,47987,Cole Hammer,354,Houston Open,2,16,897
2024,310,0,31400,Daan Huizing,354,ISCO Championship,2,4,884
2024,310,0,33968,Thorbjørn Olesen,354,John Deere,2,14,669
2024,316,0,45526,Abraham Ancer,353,The Open,2,2,709
2024,316,0,65880,Gunnar Broin,353,U.S. Open,1,11,528
2024,316,0,50527,Jared du Toit,353,RBC Canadian,2,9,874
2024,316,0,23108,Matt Kuchar,353,Charles Schwab,4,7,21
2024,316,0,33674,Adrian Meronk,353,U.S. Open,2,14,528
2024,316,0,31113,Paul Waring,353,ISCO Championship,1,8,884
2024,322,0,52370,Mason Andersen,352,The Open,1,2,709
2024,322,0,32367,Jorge Campillo,352,John Deere,2,4,669
2024,322,0,37428,Evan Harmeling,352,Valspar,2,1,665
2024,322,0,20766,Padraig Harrington,352,Valero,2,18,770
2024,322,0,27974,Sung Kang,352,U.S. Open,1,16,528
2024,322,0,60203,Jon Mayer,352,Myrtle Beach,2,15,925
2024,322,0,58551,Marc-Olivier Plasse,352,RBC Canadian,2,9,874
2024,322,0,56297,John Somers,352,PGA Championship,2,18,671
2024,322,0,35658,Kris Ventura,352,Houston Open,2,12,897
2024,331,0,34362,Laurie Canter,351,The Open,1,2,709
2024,331,0,65312,Charlie Flynn,351,Sanderson Farms,1,15,746
2024,331,0,34242,Andrew Johnston,351,ISCO Championship,1,10,884
2024,331,0,59871,Greg Koch,351,Valspar,2,6,665
2024,331,0,36689,Brooks Koepka,351,U.S. Open,3,14,528
2024,331,0,32139,Danny Willett,351,Shriners Children's Open,2,13,538
2024,337,0,39201,Nacho Elvira,350,The Open,2,2,709
2024,337,0,30957,Max Kieffer,350,Genesis Scottish Open,4,5,977
2024,337,0,59409,Ashton McCulloch,350,U.S. Open,2,16,528
2024,337,0,32344,Lukas Nemecz,350,ISCO Championship,3,5,884
2024,337,0,33117,Dale Whitnell,350,Genesis Scottish Open,1,10,977
2024,342,0,35490,Wil Bateman,349,RBC Canadian,2,9,874
2024,342,0,49117,Isidro Benitez,349,World Wide Technology,1,18,919
2024,342,0,49371,Otto Black,349,U.S. Open,2,2,528
2024,342,0,63774,Caleb Hicks,349,Sanderson Farms,1,5,746
2024,342,0,33461,Morgan Hoffmann,349,Shriners Children's Open,1,2,538
2024,342,0,48632,Yuto Katsuragawa,349,Sony Open,1,13,6
2024,342,0,50006,Willie Mack III,349,U.S. Open,2,14,528
2024,342,0,55370,Renato Naula,349,Mexico Open,1,6,978
2024,342,0,63181,Braden Shattuck,349,ISCO Championship,1,4,884
2024,342,0,59184,Ben Sigel,349,Mexico Open,2,6,978
2024,342,0,27649,Brandt Snedeker,349,ISCO Championship,4,4,884
2024,342,0,54218,Yuta Sugiura,349,ZOZO CHAMPIONSHIP,3,9,875
2024,354,0,50762,Alejandro Del Rey,348,Genesis Scottish Open,4,18,977
2024,354,0,55721,Alex Fitzpatrick,348,Corales Puntacana,2,12,244
2024,354,0,21209,Sergio Garcia,348,U.S. Open,2,8,528
2024,354,0,39058,Lucas Herbert,348,PGA Championship,3,18,671
2024,354,0,49813,Daniel Hillier,348,Genesis Scottish Open,4,4,977
2024,354,0,40042,Tyler McCumber,348,Sony Open,1,9,6
2024,354,0,50823,Tom McKibbin,348,U.S. Open,3,5,528
2024,354,0,39537,Chris Naegel,348,U.S. Open,1,2,528
2024,354,0,62848,Zac Oakley,348,PGA Championship,1,7,671
2024,354,0,46646,Antoine Rozner,348,Genesis Scottish Open,1,1,977
2024,354,0,40181,Clément Sordet,348,ISCO Championship,1,8,884
2024,354,0,66745,Wells Williams,348,U.S. Open,1,5,528
2024,366,0,51661,Nick Bachem,347,Genesis Scottish Open,4,4,977
2024,366,0,31557,Jim Herman,347,ISCO Championship,1,10,884
2024,366,0,57869,Ben James,347,U.S. Open,2,3,528
2024,366,0,45523,Thriston Lawrence,347,3M Open,2,2,883
2024,366,0,59684,Jackson Markham,347,3M Open,1,12,883
2024,366,0,55892,Étienne Papineau,347,RBC Canadian,2,7,874
2024,366,0,66744,Colin Prater,347,U.S. Open,2,4,528
2024,366,0,49036,Lorenzo Scalise,347,ISCO Championship,1,4,884
2024,366,0,39113,Shubhankar Sharma,347,Genesis Scottish Open,1,10,977
2024,366,0,46035,Callum Shinkwin,347,Genesis Scottish Open,2,5,977
2024,366,0,36521,Young-han Song,347,The Open,2,2,709
2024,366,0,59203,Joey Vrzich,347,U.S. Open,1,11,528
2024,378,0,58816,Marcus Byrd,346,The RSM Classic,2,7,776
2024,378,0,57492,Eugenio Chacarra,346,U.S. Open,1,16,528
2024,378,0,37066,Grant Forrest,346,U.S. Open,1,5,528
2024,378,0,28340,Julien Guerrier,346,Genesis Scottish Open,4,5,977
2024,378,0,66583,Taisei Shimizu,346,U.S. Open,1,5,528
2024,378,0,33936,Gunner Wiebe,346,ISCO Championship,1,4,884
2024,384,0,55930,Fred Biondi,345,Mexico Open,2,2,978
2024,384,0,56555,Myles Creighton,345,RBC Canadian,3,14,874
2024,384,0,25686,Jason Dufner,345,ISCO Championship,1,7,884
2024,384,0,57688,Casey Jarvis,345,ISCO Championship,1,8,884
2024,384,0,35296,Haotong Li,345,Genesis Scottish Open,2,8,977
2024,389,0,60065,Ryan Hall,344,Sanderson Farms,2,5,746
2024,389,0,27747,Hiroshi Iwata,344,ZOZO CHAMPIONSHIP,3,12,875
2024,389,0,30925,Dustin Johnson,344,U.S. Open,2,8,528
2024,389,0,65547,Zac Jones,344,Black Desert,1,18,930
2024,389,0,60736,Tobias Jonsson,344,3M Open,1,6,883
2024,389,0,28300,Joost Luiten,344,The Open,2,2,709
2024,389,0,66562,Justin Matthews,344,RBC Canadian,1,17,874
2024,389,0,29675,Dan McCarthy,344,Shriners Children's Open,3,13,538
2024,389,0,47102,David Micheluzzi,344,ISCO Championship,1,3,884
2024,389,0,47806,Raul Pereda,344,The RSM Classic,2,16,776
2024,389,0,46970,Jon Rahm,344,The Open,2,2,709
2024,389,0,59680,Jose Antonio Safa,344,Mexico Open,1,6,978
2024,389,0,57737,Jayden Schaper,344,ISCO Championship,1,10,884
2024,389,0,57586,Jesper Svensson,344,Genesis Scottish Open,2,7,977
2024,403,0,45702,Rodolfo Cazaubon,343,Mexico Open,2,2,978
2024,403,0,30852,Ryo Ishikawa,343,U.S. Open,1,5,528
2024,403,0,58936,Thomas Longbella,343,Corales Puntacana,2,12,244
2024,403,0,60019,Jackson Suber,343,U.S. Open,3,5,528
2024,407,0,50759,Michael Blair,342,RBC Canadian,2,14,874
2024,407,0,12195,Tom Johnson,342,Procore,3,18,926
2024,407,0,37250,Romain Langasque,342,Genesis Scottish Open,4,18,977
2024,407,0,36872,Jack McDonald,342,The Open,2,2,709
2024,407,0,48051,Yannik Paul,342,The Open,1,2,709
2024,407,0,65110,Brendan Valdes,342,U.S. Open,2,2,528
2024,413,0,51363,George Bryan IV,341,Myrtle Beach,1,1,925
2024,413,0,55460,Sam Choi,341,RBC Canadian,2,9,874
2024,413,0,39524,Sean Crocker,341,The Open,3,1,709
2024,413,0,67092,Matthew Dodd-Berry,341,The Open,1,2,709
2024,413,0,65256,David Ford,341,Arnold Palmer,1,4,9
2024,413,0,47056,Rikuya Hoshino,341,U.S. Open,2,4,528
2024,413,0,50323,Minkyu Kim,341,The Open,1,2,709
2024,413,0,56987,Jeong Weon Ko,341,ISCO Championship,2,4,884
2024,413,0,10423,Mike Weir,341,Black Desert,1,7,930
2024,422,0,32618,Rhein Gibson,340,Houston Open,2,10,897
2024,422,0,49120,Kensei Hirata,340,Sony Open,1,9,6
2024,422,0,63454,Johnny Keefer,340,Procore,4,1,926
2024,422,0,46464,Jordan Smith,340,Genesis Scottish Open,2,1,977
2024,422,0,66343,Alex Welch,340,Valero,2,5,770
2024,427,0,33459,Jens Dantorp,339,Genesis Scottish Open,4,5,977
2024,427,0,60895,Kris Kim,339,THE CJ CUP,2,8,921
2024,427,0,36852,Jim Knous,339,WM Phoenix Open,3,15,510
2024,427,0,55509,Hurly Long,339,Genesis Scottish Open,1,3,977
2024,427,0,50584,Connor Syme,339,Genesis Scottish Open,4,18,977
2024,432,0,59743,Aguri Iwasaki,338,Sony Open,1,9,6
2024,432,0,46368,Stuart Macdonald,338,Mexico Open,2,6,978
2024,432,0,39834,Guido Migliozzi,338,Genesis Scottish Open,1,3,977
2024,432,0,28593,Jesse Mueller,338,WM Phoenix Open,3,17,510
2024,432,0,26329,Louis Oosthuizen,338,The Open,1,2,709
2024,437,0,61520,Santiago de la Fuente,337,Mexico Open,1,2,978
2024,437,0,59608,Morgan Deneen,337,Myrtle Beach,2,15,925
2024,437,0,59567,Emilio Gonzalez,337,Houston Open,2,12,897
2024,437,0,52462,Chase Hanna,337,ISCO Championship,1,6,884
2024,437,0,60328,Cam Kellett,337,RBC Canadian,1,9,874
2024,437,0,47349,Michael McGowan,337,U.S. Open,2,4,528
2024,437,0,49228,Keita Nakajima,337,Genesis Scottish Open,2,18,977
2024,437,0,45486,Joaquin Niemann,337,PGA Championship,1,4,671
2024,437,0,65374,Brandon Robinson Thompson,337,U.S. Open,1,5,528
2024,437,0,35413,Kevin Stinson,337,RBC Canadian,2,9,874
2024,437,0,47128,Richy Werenski,337,Myrtle Beach,1,15,925
2024,448,0,26499,Rafa Cabrera Bello,336,ISCO Championship,2,6,884
2024,448,0,39859,Cristobal Del Solar,336,Mexico Open,1,2,978
2024,448,0,57123,Steven Fisk,336,The RSM Classic,1,7,776
2024,448,0,32815,Masahiro Kawamura,336,Genesis Scottish Open,1,10,977
2024,448,0,47443,Junghwan Lee,336,Genesis Scottish Open,1,3,977
2024,448,0,63806,Hunter Logan,336,Sanderson Farms,2,5,746
2024,448,0,58944,Blake McShea,336,The RSM Classic,1,7,776
2024,448,0,46405,Sebastian Soderberg,336,PGA Championship,1,1,671
2024,456,0,28259,Sangmoon Bae,335,The RSM Classic,1,10,889
2024,456,0,54788,Chandler Blanchet,335,Black Desert,1,18,930
2024,456,0,66630,Beck Burnette,335,Sanderson Farms,2,12,746
2024,456,0,45734,John Catlin,335,The Open,2,2,709
2024,456,0,63196,Wenyi Ding,335,Procore,2,10,926
2024,456,0,20376,Stephen Gallacher,335,ISCO Championship,2,5,884
2024,456,0,39262,Alvaro Ortiz,335,Mexico Open,4,6,978
2024,456,0,29476,Kyle Reifers,335,ISCO Championship,1,7,884
2024,456,0,31569,Jason Scrivener,335,U.S. Open,1,11,528
2024,456,0,35891,Cameron Smith,335,U.S. Open,2,14,528
2024,456,0,35174,Matthew Southgate,335,The Open,1,2,709
2024,456,0,33870,Ashun Wu,335,Genesis Scottish Open,1,7,977
2024,468,0,52096,Adri Arnaus,334,Genesis Scottish Open,1,7,977
2024,468,0,1098,Jay Don Blake,334,Black Desert,1,7,930
2024,468,0,63459,Dan Bradbury,334,The Open,1,2,709
2024,468,0,51690,Taylor Dickson,334,Myrtle Beach,2,11,925
2024,468,0,46404,Marcus Kinhult,334,ISCO Championship,4,4,884
2024,468,0,55077,Frederik Kjettrup,334,U.S. Open,1,16,528
2024,468,0,34364,David Law,334,Genesis Scottish Open,1,1,977
2024,468,0,31109,Richard Lee,334,RBC Canadian,1,17,874
2024,468,0,51911,Anthony Maccaglia,334,3M Open,1,12,883
2024,468,0,26539,Robert Rock,334,U.S. Open,1,5,528
2024,468,0,59629,Ryan van Velzen,334,The Open,2,2,709
2024,468,0,60222,Austin Wylie,334,Mexico Open,1,6,978
2024,480,0,30750,Tommy Gainey,333,ISCO Championship,1,3,884
2024,480,0,46033,Daniel Gavins,333,Genesis Scottish Open,2,15,977
2024,480,0,31138,Scott Jamieson,333,Genesis Scottish Open,1,10,977
2024,480,0,27408,Martin Kaymer,333,U.S. Open,4,18,528
2024,480,0,34409,David Lingmerth,333,Sony Open,1,13,6
2024,480,0,33199,Matteo Manassero,333,Genesis Scottish Open,4,18,977
2024,480,0,60015,Logan McAllister,333,U.S. Open,1,16,528
2024,480,0,57944,Andy Ogletree,333,PGA Championship,1,10,671
2024,480,0,55741,Hiroshi Tai,333,U.S. Open,1,16,528
2024,489,0,24846,Ricky Barnes,332,Corales Puntacana,2,12,244
2024,489,0,65069,Dylan Brack,332,World Wide Technology,2,18,919
2024,489,0,39436,Joshua Creel,332,John Deere,3,4,669
2024,489,0,64576,Nick Gabrelcik,332,Valspar,2,1,665
2024,489,0,32662,Michael Gligic,332,RBC Canadian,2,11,874
2024,489,0,64033,Luis Masaveu,332,The Open,3,2,709
2024,489,0,27506,Oliver Wilson,332,Genesis Scottish Open,2,18,977
2024,489,0,8793,Tiger Woods,332,Genesis,1,11,500
2024,497,0,57259,Daniel Brown,331,The Open,2,2,709
2024,497,0,58716,Ethan Cairns,331,Butterfield Bermuda,2,7,765
2024,497,0,23983,Luke Donald,331,Valspar,2,1,665
2024,497,0,47989,Sam Horsfield,331,The Open,2,2,709
2024,497,0,54621,Kazuma Kobori,331,The Open,2,2,709
2024,497,0,29670,Pablo Larrazabal,331,Genesis Scottish Open,1,7,977
2024,497,0,67894,Jacob Modleski,331,The RSM Classic,2,7,776
2024,497,0,64624,Tommy Morrison,331,The Open,3,2,709
2024,497,0,54185,Elvis Smylie,331,The Open,2,2,709
2024,497,0,29425,Andrew Svoboda,331,U.S. Open,2,8,528
2024,507,0,45194,Marcus Armitage,330,Genesis Scottish Open,1,3,977
2024,507,0,32622,Matthew Baldwin,330,Genesis Scottish Open,1,7,977
2024,507,0,66417,Blades Brown,330,Myrtle Beach,2,1,925
2024,507,0,31681,Louis de Jager,330,Genesis Scottish Open,1,11,977
2024,507,0,50223,Ewen Ferguson,330,The Open,3,1,709
2024,507,0,49790,Danny Guise,330,Rocket Mortgage,1,2,876
2024,507,0,56743,Chad Hambright,330,Farmers,2,6,4
2024,507,0,29327,Sam Hutsby,330,The Open,1,2,709
2024,507,0,66346,Bryan Kim,330,U.S. Open,2,14,528
2024,507,0,66106,Jaime Montojo,330,The Open,2,2,709
2024,507,0,64431,David Nyfjall,330,THE CJ CUP,2,8,921
2024,507,0,34575,Adrian Otaegui,330,Genesis Scottish Open,1,7,977
2024,507,0,23621,Rory Sabbatini,330,Charles Schwab,2,7,21
2024,507,0,28114,Dawie van der Walt,330,Houston Open,2,12,897
2024,507,0,35469,Sebastián Vázquez,330,Mexico Open,2,12,978
2024,522,0,34306,John Chin,329,U.S. Open,2,16,528
2024,522,0,20721,Darren Fichardt,329,The Open,2,2,709
2024,522,0,47277,Daniel Iceman,329,ISCO Championship,1,18,884
2024,522,0,46879,Naoyuki Kataoka,329,ZOZO CHAMPIONSHIP,3,14,875
2024,522,0,56353,Callum McNeill,329,Houston Open,2,16,897
2024,522,0,57860,Maxwell Moldovan,329,U.S. Open,2,8,528
2024,522,0,23814,Edoardo Molinari,329,U.S. Open,2,7,528
2024,522,0,21528,Henrik Stenson,329,The Open,2,2,709
2024,522,0,23788,D.J. Trahan,329,Myrtle Beach,1,15,925
2024,522,0,50012,Wyatt Worthington II,329,PGA Championship,1,4,671
2024,532,0,59440,Ricky Castillo,328,Valspar,2,1,665
2024,532,0,35557,Aaron Cockerill,328,Genesis Scottish Open,2,1,977
2024,532,0,24358,Robert Garrigus,328,Cognizant Classic,2,14,928
2024,532,0,33410,Andrew Landry,328,John Deere,2,14,669
2024,532,0,1810,Phil Mickelson,328,The Open,2,2,709
2024,532,0,65529,Liam Nolan,328,The Open,2,2,709
2024,532,0,33023,Ockie Strydom,328,Genesis Scottish Open,1,10,977
2024,539,0,67090,Dominic Clemons,327,The Open,1,2,709
2024,539,0,51458,Preston Cole,327,PGA Championship,1,1,671
2024,539,0,59570,Tyler Collet,327,Cognizant Classic,1,10,928
2024,539,0,36983,Matt Dobyns,327,PGA Championship,1,10,671
2024,539,0,47960,Simon Forsström,327,Genesis Scottish Open,1,15,977
2024,539,0,51989,Jordan Gumberg,327,Genesis Scottish Open,1,3,977
2024,539,0,66701,Jackson Koivun,327,the Memorial,2,2,23
2024,539,0,28475,Jeff Overton,327,Corales Puntacana,2,12,244
2024,539,0,35946,Willy Pumarol,327,Corales Puntacana,1,12,244
2024,539,0,34610,Matthias Schwab,327,ISCO Championship,1,4,884
2024,539,0,59204,Andrew Walker,327,World Wide Technology,1,18,919
2024,550,0,58605,Quade Cummins,326,THE CJ CUP,1,14,921
2024,550,0,29256,James Morrison,326,ISCO Championship,2,5,884
2024,550,0,32797,Sanghyun Park,326,Genesis Scottish Open,1,3,977
2024,550,0,54792,Chris Petefish,326,U.S. Open,1,5,528
2024,550,0,66609,Cole Rueck,326,Genesis Scottish Open,2,18,977
2024,550,0,23481,Marcel Siem,326,Genesis Scottish Open,1,7,977
2024,556,0,57320,Joe Deraney,325,Corales Puntacana,2,12,244
2024,556,0,54954,Jesse Droemer,325,Houston Open,2,10,897
2024,556,0,51586,Stewart Hagestad,325,U.S. Open,2,4,528
2024,556,0,66248,Justin Hastings,325,Puerto Rico,2,2,742
2024,556,0,55965,Jacob Skov Olesen,325,The Open,3,1,709
2024,556,0,23531,Tracy Vest,325,John Deere,1,9,669
2024,556,0,65580,Ben Warian,325,3M Open,1,2,883
2024,563,0,65422,Drew Doyle,324,The RSM Classic,1,13,889
2024,563,0,55707,Calum Hill,324,Genesis Scottish Open,2,10,977
2024,563,0,39393,Brad Hopfinger,324,THE CJ CUP,2,8,921
2024,563,0,59283,George Kneiser,324,Wyndham,1,15,752
2024,563,0,63568,Calum Scott,324,The Open,3,2,709
2024,568,0,58065,Denwit David Boriboonsub,323,The Open,1,2,709
2024,568,0,66651,Jakob Chicoyne,323,RBC Canadian,2,9,874
2024,568,0,54876,Chen Guxin,323,ISCO Championship,1,8,884
2024,568,0,55623,Kaito Onishi,323,ZOZO CHAMPIONSHIP,1,4,875
2024,572,0,30978,Kiradech Aphibarnrat,322,Genesis Scottish Open,2,3,977
2024,572,0,46443,Brian Campbell,322,U.S. Open,4,16,528
2024,572,0,58391,Jared Jones,322,PGA Championship,1,18,671
2024,572,0,50521,Hunter Larson,322,Sony Open,1,10,6
2024,572,0,35709,Jeff Winther,322,Genesis Scottish Open,2,16,977
2024,577,0,22764,Michael Block,321,Charles Schwab,2,7,21
2024,577,0,59105,Blake Hathcoat,321,John Deere,2,14,669
2024,577,0,25444,Justin Hicks,321,Corales Puntacana,1,12,244
2024,577,0,47567,Ben Polland,321,PGA Championship,1,7,671
2024,577,0,27114,Ben Willman,321,Valero,2,18,770
2024,582,0,35564,Joel Girrbach,320,ISCO Championship,1,4,884
2024,582,0,34360,Patrick Reed,320,Masters,4,2,14
2024,584,0,46301,Juan Jose Guerra,319,Corales Puntacana,1,12,244
2024,584,0,58547,Austin Hitt,319,World Wide Technology,2,18,919
2024,584,0,27797,Derek Lamely,319,Puerto Rico,2,2,742
2024,584,0,52144,Braden Thornberry,319,Myrtle Beach,1,1,925
2024,584,0,36835,Dustin Volk,319,Black Desert,1,13,930
2024,584,0,29454,Bernd Wiesberger,319,Genesis Scottish Open,1,11,977
2024,590,0,29930,Mike Hendry,318,The Open,1,2,709
2024,590,0,22046,Geoff Ogilvy,318,Puerto Rico,1,2,742
2024,590,0,46628,Jeremy Wells,318,PGA Championship,1,10,671
2024,590,0,58082,Aram Yenidjeian,318,Puerto Rico,2,2,742
2024,594,0,51151,Todd Clements,317,Genesis Scottish Open,2,3,977
2024,594,0,65423,Egor Eroshenko,317,Butterfield Bermuda,3,7,765
2024,594,0,32816,Satoshi Kodaira,317,ZOZO CHAMPIONSHIP,3,12,875
2024,594,0,30110,Kyle Stanley,317,Corales Puntacana,2,12,244
2024,594,0,56100,Ren Yonezawa,317,ZOZO CHAMPIONSHIP,4,12,875
2024,599,0,61220,Alex Goff,316,ISCO Championship,2,3,884
2024,600,0,20472,Alex Cejka,315,The Open,2,2,709
2024,600,0,32775,Shugo Imahira,315,ZOZO CHAMPIONSHIP,1,17,875
2024,600,0,39992,Jeff Kellen,315,PGA Championship,2,18,671
2024,600,0,24490,George McNeill,315,Corales Puntacana,2,12,244
2024,604,0,64052,Angel Ayora,314,Puerto Rico,2,2,742
2024,604,0,50488,Chris Crawford,314,Cognizant Classic,1,3,928
2024,604,0,59476,Angelo Giantsopoulos,314,Rocket Mortgage,2,14,876
2024,604,0,46402,Talor Gooch,314,PGA Championship,3,12,671
2024,604,0,65465,Connor Jones,314,Butterfield Bermuda,2,2,765
2024,604,0,66290,Miles Russell,314,Rocket Mortgage,2,14,876
2024,604,0,32659,Darius Van Driel,314,Genesis Scottish Open,1,3,977
2024,604,0,57864,Jackson Van Paris,314,Puerto Rico,4,2,742
2024,604,0,49964,Aaron Wise,314,Puerto Rico,2,2,742
2024,613,0,58303,Ryan Celano,313,Corales Puntacana,2,12,244
2024,613,0,23541,Ben Crane,313,Butterfield Bermuda,2,7,765
2024,613,0,46837,Yuxin Lin,313,Puerto Rico,2,2,742
2024,613,0,65252,Kyle Martin,313,Rocket Mortgage,1,10,876
2024,613,0,63766,William Moll,313,World Wide Technology,2,6,919
2024,613,0,48705,Dalton Ward,313,Myrtle Beach,1,15,925
2024,619,0,66415,Ryan Abbate,312,Myrtle Beach,2,8,925
2024,619,0,24461,Thomas Aiken,312,ISCO Championship,1,4,884
2024,619,0,19803,Ryan Armour,312,Corales Puntacana,3,12,244
2024,622,0,45527,Kevin Aylwin,311,Valspar,1,10,665
2024,622,0,10860,Justin Leonard,311,The Open,1,2,709
2024,622,0,48585,Charlie Lindh,311,The Open,2,2,709
2024,622,0,37157,Renato Paratore,311,ISCO Championship,2,1,884
2024,622,0,33951,Julio Santos,311,Corales Puntacana,1,12,244
2024,622,0,48102,Carson Schaake,311,U.S. Open,2,14,528
2024,622,0,37410,Hiram Silfa,311,Corales Puntacana,1,7,244
2024,622,0,30933,Jeff Sorenson,311,3M Open,2,2,883
2024,630,0,1024,Billy Andrade,310,World Wide Technology,1,18,919
2024,630,0,49893,Mark Geddes,310,World Wide Technology,1,18,919
2024,630,0,34185,Domenico Geminiani,310,Puerto Rico,1,2,742
2024,633,0,58248,Nick Bienz,309,Rocket Mortgage,2,14,876
2024,633,0,59018,Ryan Gerard,309,World Wide Technology,1,18,919
2024,635,0,21753,Brian Davis,308,Myrtle Beach,2,14,925
2024,635,0,46724,Jeong Woo Ham,308,Genesis Scottish Open,1,10,977
2024,635,0,58381,Kyle Mendoza,308,PGA Championship,1,15,671
2024,635,0,26679,Kevin Stadler,308,WM Phoenix Open,2,5,510
2024,635,0,25804,Bubba Watson,308,Masters,2,1,14
2024,640,0,59869,Larkin Gross,307,PGA Championship,1,7,671
2024,641,0,48001,Zach Bauchou,306,World Wide Technology,3,18,919
2024,641,0,36964,Francisco Bidé,306,The RSM Classic,1,15,776
2024,641,0,51671,Alex Chiarella,306,Farmers,1,6,4
2024,641,0,59872,Brad Marek,306,PGA Championship,1,1,671
2024,641,0,51635,Chris Nido,306,Puerto Rico,1,2,742
