YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
2016,33,0,26951,Johnson Wagner,13
2016,53,0,35545,Blayne Barber,12
2016,53,0,40026,Daniel Berger,12
2016,53,0,40058,Zac Blair,12
2016,53,0,27895,Jonas Blixt,12
2016,53,0,23541,Ben Crane,12
2016,53,0,33399,Adam Hadwin,12
2016,53,0,27141,J.B. Holmes,12
2016,53,0,27747,Hiroshi Iwata,12
2016,53,0,24024,Zach Johnson,12
2016,53,0,30711,Colt Knost,12
2016,53,0,34261,Scott Langley,12
2016,53,0,29926,Danny Lee,12
2016,53,0,24502,Adam Scott,12
2016,53,0,6567,Vijay Singh,12
2016,53,0,30110,Kyle Stanley,12
2016,53,0,31560,Brian Stuard,12
2016,53,0,30927,Brendon Todd,12
2016,53,0,31323,Gary Woodland,12
2016,71,0,29745,Tyler Aldridge,11
2016,71,0,22371,Aaron Baddeley,11
2016,71,0,24846,Ricky Barnes,11
2016,71,0,12510,Chad Campbell,11
2016,71,0,27644,Brian Harman,11
2016,71,0,26758,David Hearn,11
2016,71,0,12716,Charley Hoffman,11
2016,71,0,29222,Billy Hurley III,11
2016,71,0,46440,Smylie Kaufman,11
2016,71,0,37454,Whee Kim,11
2016,71,0,26851,Marc Leishman,11
2016,71,0,27129,Luke List,11
2016,71,0,32640,Troy Merritt,11
2016,71,0,1810,Phil Mickelson,11
2016,71,0,25818,Scott Piercy,11
2016,71,0,35451,Scott Pinckney,11
2016,71,0,29221,Webb Simpson,11
2016,71,0,27649,Brandt Snedeker,11
2016,71,0,28114,Dawie van der Walt,11
2016,90,0,23638,Brendon de Jonge,10
2016,90,0,23983,Luke Donald,10
2016,90,0,34099,Harris English,10
2016,90,0,29725,Tony Finau,10
2016,90,0,32448,James Hahn,10
2016,90,0,20766,Padraig Harrington,10
2016,90,0,35879,Kelly Kraft,10
2016,90,0,30163,Henrik Norlander,10
2016,90,0,22046,Geoff Ogilvy,10
2016,90,0,34431,Robert Streb,10
2016,90,0,6527,Steve Stricker,10
2016,90,0,32150,Michael Thompson,10
2016,90,0,2206,David Toms,10
2016,90,0,37189,Harold Varner III,10
2016,104,0,25274,Steven Bowditch,9
2016,104,0,29479,Scott Brown,9
2016,104,0,24357,K.J. Choi,9
2016,104,0,20157,Retief Goosen,9
2016,104,0,22892,Jason Gore,9
2016,104,0,31646,Emiliano Grillo,9
2016,104,0,35539,Luke Guthrie,9
2016,104,0,33461,Morgan Hoffmann,9
2016,104,0,33122,Russell Knox,9
2016,104,0,28092,D.H. Lee,9
2016,104,0,24912,Will MacKenzie,9
2016,104,0,29289,S.Y. Noh,9
2016,104,0,29476,Kyle Reifers,9
2016,104,0,26331,Charl Schwartzel,9
2016,104,0,33448,Justin Thomas,9
2016,104,0,25892,Steve Wheatcroft,9
2016,104,0,34265,Will Wilcox,9
2016,104,0,25349,Tim Wilkinson,9
2016,122,0,24507,Jason Bohn,8
2016,122,0,33141,Keegan Bradley,8
2016,122,0,20229,Stewart Cink,8
2016,122,0,28089,Jason Day,8
2016,122,0,37273,Derek Ernst,8
2016,122,0,32102,Rickie Fowler,8
2016,122,0,28679,Fabián Gómez,8
2016,122,0,29720,Andres Gonzales,8
2016,122,0,36689,Brooks Koepka,8
2016,122,0,23108,Matt Kuchar,8
2016,122,0,28158,Steve Marino,8
2016,122,0,25572,Graeme McDowell,8
2016,122,0,25198,Francesco Molinari,8
2016,122,0,25396,Kevin Na,8
2016,122,0,20572,Rod Pampling,8
2016,122,0,10213,Dicky Pride,8
2016,122,0,29223,Sam Saunders,8
2016,122,0,34264,Hudson Swafford,8
2016,122,0,23325,Vaughn Taylor,8
2016,122,0,27064,Jhonattan Vegas,8
2016,142,0,20098,Stuart Appleby,7
2016,142,0,21209,Sergio Garcia,7
2016,142,0,24358,Robert Garrigus,7
2016,142,0,23353,J.J. Henry,7
2016,142,0,36801,Mark Hubbard,7
2016,142,0,26300,Matt Jones,7
2016,142,0,32839,Hideki Matsuyama,7
2016,142,0,27942,Rob Oppenheim,7
2016,142,0,20691,Greg Owen,7
2016,142,0,20645,John Senden,7
2016,142,0,27963,Chris Stroud,7
2016,142,0,33419,Cameron Tringale,7
2016,142,0,21878,Mark Wilson,7
2016,155,0,20104,Ken Duke,6
2016,155,0,10809,Jim Furyk,6
2016,155,0,31420,Anirban Lahiri,6
2016,155,0,27936,Martin Laird,6
2016,155,0,33410,Andrew Landry,6
2016,155,0,24781,Hunter Mahan,6
2016,155,0,28237,Rory McIlroy,6
2016,155,0,24140,Sean O'Hair,6
2016,155,0,26329,Louis Oosthuizen,6
2016,155,0,33667,Carlos Ortiz,6
2016,155,0,35732,Wes Roach,6
2016,155,0,28132,Tyrone Van Aswegen,6
2016,155,0,26289,Boo Weekley,6
2016,168,0,20848,Ángel Cabrera,5
2016,168,0,25900,Lucas Glover,5
2016,168,0,29974,Branden Grace,5
2016,168,0,29420,Billy Horschel,5
2016,168,0,27974,Sung Kang,5
2016,168,0,29478,Kevin Kisner,5
2016,168,0,33204,Shane Lowry,5
2016,168,0,29518,Brendan Steele,5
2016,168,0,27214,Kevin Streelman,5
2016,177,0,32618,Rhein Gibson,4
2016,177,0,22405,Justin Rose,4
2016,177,0,35891,Cameron Smith,4
2016,177,0,25804,Bubba Watson,4
2016,181,0,25364,Paul Casey,3
2016,182,0,27436,Graham DeLaet,2
2016,182,0,23621,Rory Sabbatini,2
2016,184,0,10885,Robert Allenby,1
2005,1,0,11032,Frank Lickliter II,18
2005,1,0,1723,Andrew Magee,18
2005,3,0,12680,Shigeki Maruyama,17
2005,4,0,20850,Daniel Chopra,15
2005,4,0,19972,José Coceres,15
2005,4,0,20623,Gavin Coles,15
2005,4,0,21959,Ted Purdy,15
2005,4,0,22405,Justin Rose,15
2005,4,0,22548,Patrick Sheehan,15
2005,10,0,21633,Steve Allan,14
2005,10,0,7867,Woody Austin,14
2005,10,0,22371,Aaron Baddeley,14
2005,10,0,24227,Justin Bolli,14
2005,10,0,20472,Alex Cejka,14
2005,10,0,24024,Zach Johnson,14
2005,10,0,20502,Michael Long,14
2005,17,0,1249,John Daly,13
2005,17,0,25900,Lucas Glover,13
2005,17,0,1766,Billy Mayfair,13
2005,17,0,1941,Tom Pernice Jr.,13
2005,17,0,23497,Tag Ridings,13
2005,17,0,22295,Darron Stiles,13
2005,23,0,6197,Michael Allen,12
2005,23,0,23540,Jason Allred,12
2005,23,0,24507,Jason Bohn,12
2005,23,0,1132,Mark Brooks,12
2005,23,0,23541,Ben Crane,12
2005,23,0,6034,Marco Dawson,12
2005,23,0,21806,Paul Gow,12
2005,23,0,24604,Hunter Haas,12
2005,23,0,6332,Neal Lancaster,12
2005,23,0,25396,Kevin Na,12
2005,23,0,23621,Rory Sabbatini,12
2005,23,0,21498,Hideto Tanihara,12
2005,35,0,12652,Cameron Beckman,11
2005,35,0,1139,Olin Browne,11
2005,35,0,6251,Chris DiMarco,11
2005,35,0,24980,Scott Gutschewski,11
2005,35,0,20094,Jonathan Kaye,11
2005,35,0,23108,Matt Kuchar,11
2005,35,0,1706,Davis Love III,11
2005,35,0,20572,Rod Pampling,11
2005,35,0,12660,Jesper Parnevik,11
2005,35,0,1948,Tim Petrovic,11
2005,35,0,25345,Carl Pettersson,11
2005,35,0,22293,Heath Slocum,11
2005,35,0,6595,Kevin Sutherland,11
2005,35,0,26287,Roland Thatcher,11
2005,35,0,2206,David Toms,11
2005,35,0,23788,D.J. Trahan,11
2005,51,0,12826,Paul Claxton,10
2005,51,0,19881,Robert Damron,10
2005,51,0,20121,Todd Fischer,10
2005,51,0,20766,Padraig Harrington,10
2005,51,0,23725,Brendan Jones,10
2005,51,0,1685,J.L. Lewis,10
2005,51,0,10585,Scott McCarron,10
2005,51,0,27095,Nick Watney,10
2005,59,0,1024,Billy Andrade,9
2005,59,0,1035,Tommy Armour III,9
2005,59,0,21407,Arjun Atwal,9
2005,59,0,23614,Rich Beem,9
2005,59,0,24290,D.J. Brigman,9
2005,59,0,8931,Glen Day,9
2005,59,0,1381,Fred Funk,9
2005,59,0,1388,Robert Gamez,9
2005,59,0,8725,Tom Gillis,9
2005,59,0,1418,Bill Glasson,9
2005,59,0,1487,Jeff Hart,9
2005,59,0,6573,Brandt Jobe,9
2005,59,0,1619,Skip Kendall,9
2005,59,0,8993,Franklin Langham,9
2005,59,0,1677,Tom Lehman,9
2005,59,0,1707,Steve Lowery,9
2005,59,0,22046,Geoff Ogilvy,9
2005,59,0,1928,Corey Pavin,9
2005,59,0,25240,D.A. Points,9
2005,59,0,22913,John Rollins,9
2005,59,0,2104,Jeff Sluman,9
2005,59,0,6527,Steve Stricker,9
2005,59,0,2239,Scott Verplank,9
2005,59,0,12602,Dean Wilson,9
2005,83,0,10885,Robert Allenby,8
2005,83,0,20098,Stuart Appleby,8
2005,83,0,12510,Chad Campbell,8
2005,83,0,24357,K.J. Choi,8
2005,83,0,23135,Tim Clark,8
2005,83,0,21753,Brian Davis,8
2005,83,0,23409,James Driscoll,8
2005,83,0,1329,Brad Faxon,8
2005,83,0,7457,Steve Flesch,8
2005,83,0,12823,Carlos Franco,8
2005,83,0,10809,Jim Furyk,8
2005,83,0,10201,Matt Gogel,8
2005,83,0,20378,Mathias Grönberg,8
2005,83,0,1473,Todd Hamilton,8
2005,83,0,12782,Tim Herron,8
2005,83,0,10962,Bradley Hughes,8
2005,83,0,21350,Ryuji Imada,8
2005,83,0,10733,Kent Jones,8
2005,83,0,20382,Stephen Leaney,8
2005,83,0,1797,Rocco Mediate,8
2005,83,0,21949,Joe Ogilvie,8
2005,83,0,20663,Brenden Pappas,8
2005,83,0,25847,Rob Rashell,8
2005,83,0,20127,Chris Riley,8
2005,83,0,2101,Joey Sindelar,8
2005,83,0,6567,Vijay Singh,8
2005,83,0,21951,Joey Snyder III,8
2005,83,0,26679,Kevin Stadler,8
2005,83,0,20548,Hidemichi Tanaka,8
2005,83,0,23325,Vaughn Taylor,8
2005,83,0,23623,Bo Van Pelt,8
2005,83,0,2246,Duffy Waldorf,8
2005,83,0,21878,Mark Wilson,8
2005,116,0,1042,Paul Azinger,7
2005,116,0,20099,Doug Barron,7
2005,116,0,7223,Brian Bateman,7
2005,116,0,1157,Tom Byrum,7
2005,116,0,1161,Mark Calcavecchia,7
2005,116,0,1175,Jim Carter,7
2005,116,0,6621,Joe Durant,7
2005,116,0,1313,Steve Elkington,7
2005,116,0,21805,Harrison Frazar,7
2005,116,0,21209,Sergio Garcia,7
2005,116,0,10117,Bob Heintz,7
2005,116,0,23063,Scott Hend,7
2005,116,0,1577,Lee Janzen,7
2005,116,0,26420,Richard Johnson,7
2005,116,0,12662,Thomas Levet,7
2005,116,0,20634,Peter Lonard,7
2005,116,0,20628,Arron Oberholser,7
2005,116,0,12454,Mario Tiziani,7
2005,116,0,8385,Omar Uresti,7
2005,135,0,6004,Stephen Ames,6
2005,135,0,20498,Briny Baird,6
2005,135,0,19824,Craig Barlow,6
2005,135,0,24925,Jonathan Byrd,6
2005,135,0,28088,Matt Davidson,6
2005,135,0,6599,John Elliott,6
2005,135,0,1320,Bob Estes,6
2005,135,0,26758,David Hearn,6
2005,135,0,23353,J.J. Henry,6
2005,135,0,21731,Freddie Jacobson,6
2005,135,0,8075,Jerry Kelly,6
2005,135,0,23552,Hank Kuehne,6
2005,135,0,1666,Bernhard Langer,6
2005,135,0,10860,Justin Leonard,6
2005,135,0,1761,Len Mattiace,6
2005,135,0,6373,José María Olazábal,6
2005,135,0,23320,Ryan Palmer,6
2005,135,0,1927,Dennis Paulson,6
2005,135,0,24361,Pat Perez,6
2005,135,0,1945,Kenny Perry,6
2005,135,0,20645,John Senden,6
2005,135,0,20812,Tjaart van der Walt,6
2005,135,0,10423,Mike Weir,6
2005,135,0,20160,Charlie Wi,6
2005,135,0,10425,Jay Williamson,6
2005,160,0,23036,Chris Anderson,5
2005,160,0,8123,Jeff Brehaut,5
2005,160,0,1127,Danny Briggs,5
2005,160,0,1142,Bart Bryant,5
2005,160,0,1219,John Cook,5
2005,160,0,22621,Ben Curtis,5
2005,160,0,23983,Luke Donald,5
2005,160,0,19846,Brian Gay,5
2005,160,0,12645,Brent Geiberger,5
2005,160,0,1457,Jay Haas,5
2005,160,0,6575,Dudley Hart,5
2005,160,0,20433,Mark Hensby,5
2005,160,0,8545,Glen Hnatiuk,5
2005,160,0,21961,Charles Howell III,5
2005,160,0,1553,John Huston,5
2005,160,0,1599,Steve Jones,5
2005,160,0,24781,Hunter Mahan,5
2005,160,0,6515,Shaun Micheel,5
2005,160,0,24140,Sean O'Hair,5
2005,160,0,1887,Mark O'Meara,5
2005,160,0,2010,Loren Roberts,5
2005,160,0,24502,Adam Scott,5
2005,160,0,2106,Chris Smith,5
2005,183,0,1226,Fred Couples,4
2005,183,0,8537,J.P. Hayes,4
2005,183,0,24912,Will MacKenzie,4
2005,183,0,1724,Jeff Maggert,4
2005,183,0,1810,Phil Mickelson,4
2005,183,0,10912,Craig Perks,4
2005,183,0,24138,Ian Poulter,4
2005,183,0,20474,Phillip Price,4
2005,183,0,7749,Brett Quigley,4
2005,183,0,2214,Kirk Triplett,4
2005,183,0,2223,Bob Tway,4
2005,183,0,20396,Lee Westwood,4
2005,195,0,20229,Stewart Cink,3
2005,195,0,1361,Dan Forsman,3
2005,195,0,20157,Retief Goosen,3
2005,195,0,1823,Larry Mize,3
2005,195,0,20691,Greg Owen,3
2005,195,0,23349,Charles Warren,3
2005,201,0,23322,Brett Wetterich,2
2005,202,0,8793,Tiger Woods,1
2002,1,0,1098,Jay Don Blake,18
2002,1,0,20572,Rod Pampling,18
2002,3,0,20566,Kaname Yokoo,17
2002,4,0,1619,Skip Kendall,16
2002,4,0,1685,J.L. Lewis,16
2002,4,0,20127,Chris Riley,16
2002,4,0,22913,John Rollins,16
2002,8,0,1374,Robin Freeman,15
2002,8,0,2239,Scott Verplank,15
2002,10,0,20593,Greg Chalmers,14
2002,10,0,1329,Brad Faxon,14
2002,10,0,1577,Lee Janzen,14
2002,10,0,23108,Matt Kuchar,14
2002,10,0,6332,Neal Lancaster,14
2002,10,0,1723,Andrew Magee,14
2002,10,0,6350,Bob May,14
2002,10,0,24361,Pat Perez,14
2002,10,0,6613,Tommy Tolles,14
2002,19,0,20098,Stuart Appleby,13
2002,19,0,23541,Ben Crane,13
2002,19,0,6251,Chris DiMarco,13
2002,19,0,23983,Luke Donald,13
2002,19,0,23125,Brad Elder,13
2002,19,0,1761,Len Mattiace,13
2002,19,0,1928,Corey Pavin,13
2002,19,0,23177,Kenneth Staton,13
2002,27,0,7457,Steve Flesch,12
2002,27,0,19846,Brian Gay,12
2002,27,0,6617,Brian Henninger,12
2002,27,0,1707,Steve Lowery,12
2002,27,0,1810,Phil Mickelson,12
2002,27,0,2101,Joey Sindelar,12
2002,33,0,21633,Steve Allan,11
2002,33,0,1042,Paul Azinger,11
2002,33,0,1203,Russ Cochran,11
2002,33,0,1219,John Cook,11
2002,33,0,12823,Carlos Franco,11
2002,33,0,1378,David Frost,11
2002,33,0,23903,Stephen Gangluff,11
2002,33,0,6573,Brandt Jobe,11
2002,33,0,20634,Peter Lonard,11
2002,33,0,1706,Davis Love III,11
2002,33,0,1724,Jeff Maggert,11
2002,33,0,1938,David Peoples,11
2002,33,0,22293,Heath Slocum,11
2002,33,0,6595,Kevin Sutherland,11
2002,33,0,2206,David Toms,11
2002,33,0,2223,Bob Tway,11
2002,49,0,12652,Cameron Beckman,10
2002,49,0,12510,Chad Campbell,10
2002,49,0,24357,K.J. Choi,10
2002,49,0,8931,Glen Day,10
2002,49,0,1313,Steve Elkington,10
2002,49,0,1553,John Huston,10
2002,49,0,1569,Peter Jacobsen,10
2002,49,0,6315,Pete Jordan,10
2002,49,0,20094,Jonathan Kaye,10
2002,49,0,10565,Ian Leggatt,10
2002,49,0,12753,David Morland IV,10
2002,49,0,10457,Frank Nobilo,10
2002,49,0,1945,Kenny Perry,10
2002,49,0,10649,Tom Scherrer,10
2002,49,0,8375,Paul Stankowski,10
2002,49,0,23322,Brett Wetterich,10
2002,65,0,20498,Briny Baird,9
2002,65,0,1132,Mark Brooks,9
2002,65,0,1139,Olin Browne,9
2002,65,0,24925,Jonathan Byrd,9
2002,65,0,1157,Tom Byrum,9
2002,65,0,1161,Mark Calcavecchia,9
2002,65,0,12826,Paul Claxton,9
2002,65,0,1381,Fred Funk,9
2002,65,0,23338,David Gossett,9
2002,65,0,21806,Paul Gow,9
2002,65,0,1457,Jay Haas,9
2002,65,0,21961,Charles Howell III,9
2002,65,0,19958,Miguel Angel Jiménez,9
2002,65,0,8075,Jerry Kelly,9
2002,65,0,12680,Shigeki Maruyama,9
2002,65,0,10585,Scott McCarron,9
2002,65,0,22046,Geoff Ogilvy,9
2002,65,0,20095,Carl Paulson,9
2002,65,0,10912,Craig Perks,9
2002,65,0,6498,Matt Peterson,9
2002,65,0,1948,Tim Petrovic,9
2002,65,0,23621,Rory Sabbatini,9
2002,65,0,20645,John Senden,9
2002,65,0,6567,Vijay Singh,9
2002,65,0,2104,Jeff Sluman,9
2002,65,0,10425,Jay Williamson,9
2002,91,0,6004,Stephen Ames,8
2002,91,0,1035,Tommy Armour III,8
2002,91,0,7223,Brian Bateman,8
2002,91,0,7721,Pat Bates,8
2002,91,0,19881,Robert Damron,8
2002,91,0,1307,Joel Edwards,8
2002,91,0,1320,Bob Estes,8
2002,91,0,6643,Paul Goydos,8
2002,91,0,1475,Donnie Hammond,8
2002,91,0,8545,Glen Hnatiuk,8
2002,91,0,1527,Scott Hoch,8
2002,91,0,10860,Justin Leonard,8
2002,91,0,1887,Mark O'Meara,8
2002,91,0,1968,Nick Price,8
2002,91,0,2099,Scott Simpson,8
2002,91,0,2110,Jerry Smith,8
2002,91,0,11011,Mike Sposa,8
2002,91,0,6527,Steve Stricker,8
2002,91,0,20548,Hidemichi Tanaka,8
2002,91,0,6078,Esteban Toledo,8
2002,91,0,23623,Bo Van Pelt,8
2002,91,0,2245,Grant Waite,8
2002,91,0,2257,Brian Watts,8
2002,114,0,6197,Michael Allen,7
2002,114,0,10885,Robert Allenby,7
2002,114,0,8123,Jeff Brehaut,7
2002,114,0,23135,Tim Clark,7
2002,114,0,20043,Edward Fryatt,7
2002,114,0,12645,Brent Geiberger,7
2002,114,0,6575,Dudley Hart,7
2002,114,0,12782,Tim Herron,7
2002,114,0,8881,Tripp Isenhour,7
2002,114,0,8633,Per-Ulrik Johansson,7
2002,114,0,10733,Kent Jones,7
2002,114,0,11032,Frank Lickliter II,7
2002,114,0,1797,Rocco Mediate,7
2002,114,0,19817,Michael Muehr,7
2002,114,0,6373,José María Olazábal,7
2002,114,0,10107,Deane Pappas,7
2002,114,0,7749,Brett Quigley,7
2002,114,0,2010,Loren Roberts,7
2002,132,0,23614,Rich Beem,6
2002,132,0,6809,Bob Burns,6
2002,132,0,24937,Jess Daley,6
2002,132,0,1249,John Daly,6
2002,132,0,9011,David Duval,6
2002,132,0,6522,Ernie Els,6
2002,132,0,21209,Sergio Garcia,6
2002,132,0,23353,J.J. Henry,6
2002,132,0,6012,Greg Kraft,6
2002,132,0,6515,Shaun Micheel,6
2002,132,0,12660,Jesper Parnevik,6
2002,132,0,1941,Tom Pernice Jr.,6
2002,132,0,8553,Lee Porter,6
2002,132,0,2002,John Riegger,6
2002,132,0,12663,Phil Tataurangi,6
2002,132,0,10423,Mike Weir,6
2002,132,0,2322,Richard Zokol,6
2002,149,0,1014,Fulton Allem,5
2002,149,0,1024,Billy Andrade,5
2002,149,0,1185,Brandel Chamblee,5
2002,149,0,19972,José Coceres,5
2002,149,0,1361,Dan Forsman,5
2002,149,0,10809,Jim Furyk,5
2002,149,0,20105,Jeff Gove,5
2002,149,0,8537,J.P. Hayes,5
2002,149,0,1514,Eduardo Herrera,5
2002,149,0,10962,Bradley Hughes,5
2002,149,0,1599,Steve Jones,5
2002,149,0,6016,Brad Lardon,5
2002,149,0,1771,Blaine McCallister,5
2002,149,0,1920,Craig Parry,5
2002,149,0,2106,Chris Smith,5
2002,149,0,2170,Hal Sutton,5
2002,149,0,2246,Duffy Waldorf,5
2002,149,0,26289,Boo Weekley,5
2002,149,0,20436,Garrett Willis,5
2002,168,0,7867,Woody Austin,4
2002,168,0,19824,Craig Barlow,4
2002,168,0,20029,Notah Begay III,4
2002,168,0,1175,Jim Carter,4
2002,168,0,12388,Michael Clark II,4
2002,168,0,1226,Fred Couples,4
2002,168,0,6621,Joe Durant,4
2002,168,0,10117,Bob Heintz,4
2002,168,0,1549,Mike Hulbert,4
2002,168,0,1677,Tom Lehman,4
2002,168,0,8339,Spike McRoy,4
2002,168,0,8535,Gary Nicklaus,4
2002,168,0,21949,Joe Ogilvie,4
2002,168,0,20663,Brenden Pappas,4
2002,168,0,1927,Dennis Paulson,4
2002,168,0,2133,Craig Stadler,4
2002,168,0,2214,Kirk Triplett,4
2002,185,0,7003,David Berganio Jr.,3
2002,185,0,20229,Stewart Cink,3
2002,185,0,6036,Scott Dunlap,3
2002,185,0,21805,Harrison Frazar,3
2002,185,0,10201,Matt Gogel,3
2002,185,0,20574,Mathew Goggin,3
2002,185,0,20157,Retief Goosen,3
2002,185,0,1666,Bernhard Langer,3
2002,185,0,20502,Michael Long,3
2002,185,0,1766,Billy Mayfair,3
2002,185,0,23800,Bryce Molder,3
2002,185,0,8793,Tiger Woods,3
2002,197,0,21259,Jason Hill,2
2002,197,0,8993,Franklin Langham,2
2002,197,0,1926,Steve Pate,2
2002,200,0,1142,Bart Bryant,1
2002,200,0,1388,Robert Gamez,1
2002,200,0,10213,Dicky Pride,1
2003,1,0,1161,Mark Calcavecchia,20
2003,2,0,7867,Woody Austin,19
2003,2,0,1381,Fred Funk,19
2003,2,0,23338,David Gossett,19
2003,5,0,1928,Corey Pavin,16
2003,5,0,1941,Tom Pernice Jr.,16
2003,5,0,1968,Nick Price,16
2003,5,0,20127,Chris Riley,16
2003,5,0,22548,Patrick Sheehan,16
2003,10,0,6573,Brandt Jobe,15
2003,10,0,1948,Tim Petrovic,15
2003,12,0,20771,Steven Alker,14
2003,12,0,23541,Ben Crane,14
2003,12,0,7457,Steve Flesch,14
2003,12,0,12823,Carlos Franco,14
2003,12,0,1388,Robert Gamez,14
2003,12,0,24361,Pat Perez,14
2003,12,0,22295,Darron Stiles,14
2003,19,0,6004,Stephen Ames,13
2003,19,0,20029,Notah Begay III,13
2003,19,0,8075,Jerry Kelly,13
2003,19,0,20568,Anthony Painter,13
2003,19,0,12660,Jesper Parnevik,13
2003,19,0,1938,David Peoples,13
2003,19,0,10423,Mike Weir,13
2003,26,0,20098,Stuart Appleby,12
2003,26,0,1329,Brad Faxon,12
2003,26,0,10809,Jim Furyk,12
2003,26,0,21961,Charles Howell III,12
2003,26,0,1577,Lee Janzen,12
2003,26,0,1685,J.L. Lewis,12
2003,26,0,26950,John Morgan,12
2003,26,0,20436,Garrett Willis,12
2003,34,0,1024,Billy Andrade,11
2003,34,0,20498,Briny Baird,11
2003,34,0,12661,Todd Barranger,11
2003,34,0,6809,Bob Burns,11
2003,34,0,1157,Tom Byrum,11
2003,34,0,8931,Glen Day,11
2003,34,0,1320,Bob Estes,11
2003,34,0,20121,Todd Fischer,11
2003,34,0,6643,Paul Goydos,11
2003,34,0,1553,John Huston,11
2003,34,0,20634,Peter Lonard,11
2003,34,0,1706,Davis Love III,11
2003,34,0,25031,Andy Miller,11
2003,34,0,23621,Rory Sabbatini,11
2003,34,0,20645,John Senden,11
2003,34,0,23177,Kenneth Staton,11
2003,34,0,7101,Dave Stockton Jr.,11
2003,34,0,2239,Scott Verplank,11
2003,52,0,23036,Chris Anderson,10
2003,52,0,7721,Pat Bates,10
2003,52,0,8123,Jeff Brehaut,10
2003,52,0,19825,Darren Clarke,10
2003,52,0,6251,Chris DiMarco,10
2003,52,0,23983,Luke Donald,10
2003,52,0,12705,Cliff Kresge,10
2003,52,0,1707,Steve Lowery,10
2003,52,0,8547,John Maginnes,10
2003,52,0,1797,Rocco Mediate,10
2003,52,0,1810,Phil Mickelson,10
2003,52,0,10107,Deane Pappas,10
2003,52,0,20095,Carl Paulson,10
2003,52,0,1945,Kenny Perry,10
2003,52,0,22293,Heath Slocum,10
2003,52,0,2104,Jeff Sluman,10
2003,52,0,6581,David Sutherland,10
2003,52,0,25450,Ty Tryon,10
2003,70,0,1035,Tommy Armour III,9
2003,70,0,21739,Aaron Barber,9
2003,70,0,20099,Doug Barron,9
2003,70,0,1139,Olin Browne,9
2003,70,0,24925,Jonathan Byrd,9
2003,70,0,23656,Jason Caron,9
2003,70,0,20472,Alex Cejka,9
2003,70,0,20593,Greg Chalmers,9
2003,70,0,24357,K.J. Choi,9
2003,70,0,20229,Stewart Cink,9
2003,70,0,1249,John Daly,9
2003,70,0,6522,Ernie Els,9
2003,70,0,22892,Jason Gore,9
2003,70,0,8337,Mike Heinen,9
2003,70,0,8633,Per-Ulrik Johansson,9
2003,70,0,23552,Hank Kuehne,9
2003,70,0,11032,Frank Lickliter II,9
2003,70,0,1723,Andrew Magee,9
2003,70,0,20628,Arron Oberholser,9
2003,70,0,7749,Brett Quigley,9
2003,70,0,2010,Loren Roberts,9
2003,70,0,22913,John Rollins,9
2003,70,0,2049,Gene Sauers,9
2003,70,0,12755,Vance Veazey,9
2003,70,0,8793,Tiger Woods,9
2003,95,0,12510,Chad Campbell,8
2003,95,0,20623,Gavin Coles,8
2003,95,0,1226,Fred Couples,8
2003,95,0,19881,Robert Damron,8
2003,95,0,1378,David Frost,8
2003,95,0,8725,Tom Gillis,8
2003,95,0,10201,Matt Gogel,8
2003,95,0,21806,Paul Gow,8
2003,95,0,7941,Mike Grob,8
2003,95,0,1475,Donnie Hammond,8
2003,95,0,23353,J.J. Henry,8
2003,95,0,12782,Tim Herron,8
2003,95,0,20094,Jonathan Kaye,8
2003,95,0,1619,Skip Kendall,8
2003,95,0,6475,Jeff Klein,8
2003,95,0,23108,Matt Kuchar,8
2003,95,0,20573,Scott Laycock,8
2003,95,0,12680,Shigeki Maruyama,8
2003,95,0,6515,Shaun Micheel,8
2003,95,0,10912,Craig Perks,8
2003,95,0,2106,Chris Smith,8
2003,95,0,8375,Paul Stankowski,8
2003,95,0,6595,Kevin Sutherland,8
2003,95,0,20548,Hidemichi Tanaka,8
2003,95,0,2214,Kirk Triplett,8
2003,95,0,21878,Mark Wilson,8
2003,121,0,19824,Craig Barlow,7
2003,121,0,12652,Cameron Beckman,7
2003,121,0,23614,Rich Beem,7
2003,121,0,1175,Jim Carter,7
2003,121,0,19972,José Coceres,7
2003,121,0,6034,Marco Dawson,7
2003,121,0,1361,Dan Forsman,7
2003,121,0,8545,Glen Hnatiuk,7
2003,121,0,1569,Peter Jacobsen,7
2003,121,0,26420,Richard Johnson,7
2003,121,0,1666,Bernhard Langer,7
2003,121,0,1677,Tom Lehman,7
2003,121,0,1761,Len Mattiace,7
2003,121,0,20663,Brenden Pappas,7
2003,121,0,25345,Carl Pettersson,7
2003,121,0,25692,Akio Sadakata,7
2003,121,0,6567,Vijay Singh,7
2003,121,0,2170,Hal Sutton,7
2003,121,0,6078,Esteban Toledo,7
2003,121,0,2206,David Toms,7
2003,121,0,10425,Jay Williamson,7
2003,121,0,12602,Dean Wilson,7
2003,143,0,10885,Robert Allenby,6
2003,143,0,1098,Jay Don Blake,6
2003,143,0,1132,Mark Brooks,6
2003,143,0,24356,Jason Buha,6
2003,143,0,23135,Tim Clark,6
2003,143,0,21805,Harrison Frazar,6
2003,143,0,1457,Jay Haas,6
2003,143,0,20940,Kenichi Kuboya,6
2003,143,0,10860,Justin Leonard,6
2003,143,0,12662,Thomas Levet,6
2003,143,0,1724,Jeff Maggert,6
2003,143,0,1766,Billy Mayfair,6
