YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2013,77,0,30692,Scott Stallings,87.18,1240,1081
2013,80,0,25632,Jimmy Walker,87.17,1395,1216
2013,81,0,31557,Jim Herman,87.07,820,714
2013,82,0,25572,Graeme McDowell,87.06,680,592
2013,83,0,23135,Tim Clark,87.02,801,697
2013,84,0,10213,Dicky Pride,87.01,1101,958
2013,85,0,10423,Mike Weir,86.99,876,762
2013,86,0,20443,Jin Park,86.98,822,715
2013,87,0,25336,Alistair Presnell,86.94,865,752
2013,88,0,34261,Scott Langley,86.89,1175,1021
2013,88,0,21528,Henrik Stenson,86.89,824,716
2013,90,0,34431,Robert Streb,86.88,1151,1000
2013,91,0,28259,Sangmoon Bae,86.82,1305,1133
2013,91,0,29420,Billy Horschel,86.82,1525,1324
2013,91,0,1724,Jeff Maggert,86.82,1070,929
2013,94,0,24663,Y.E. Yang,86.8,773,671
2013,95,0,10809,Jim Furyk,86.78,1180,1024
2013,96,0,25562,Andres Romero,86.77,975,846
2013,97,0,6573,Brandt Jobe,86.76,997,865
2013,98,0,23541,Ben Crane,86.75,1034,897
2013,99,0,29221,Webb Simpson,86.74,1297,1125
2013,100,0,27770,Camilo Villegas,86.73,1206,1046
2013,101,0,24924,Bill Haas,86.66,1282,1111
2013,102,0,28092,D.H. Lee,86.64,1093,947
2013,102,0,2206,David Toms,86.64,599,519
2013,102,0,33419,Cameron Tringale,86.64,1415,1226
2013,105,0,1116,Michael Bradley,86.63,823,713
2013,105,0,29479,Scott Brown,86.63,1047,907
2013,107,0,30925,Dustin Johnson,86.62,949,822
2013,107,0,24502,Adam Scott,86.62,822,712
2013,109,0,33461,Morgan Hoffmann,86.61,978,847
2013,110,0,12782,Tim Herron,86.58,827,716
2013,110,0,24361,Pat Perez,86.58,1200,1039
2013,112,0,12510,Chad Campbell,86.57,1363,1180
2013,113,0,22378,Trevor Immelman,86.55,1190,1030
2013,113,0,30944,Jason Kokrak,86.55,1353,1171
2013,115,0,28780,Nicholas Thompson,86.51,1623,1404
2013,116,0,24358,Robert Garrigus,86.5,941,814
2013,117,0,23623,Bo Van Pelt,86.48,1028,889
2013,118,0,29740,Brad Fritsch,86.46,1278,1105
2013,119,0,23325,Vaughn Taylor,86.38,756,653
2013,120,0,21753,Brian Davis,86.36,1547,1336
2013,120,0,27330,Josh Teater,86.36,1158,1000
2013,122,0,34174,John Huh,86.3,1416,1222
2013,123,0,34046,Jordan Spieth,86.28,1232,1063
2013,124,0,27503,Steve LeBrun,86.25,1011,872
2013,125,0,26851,Marc Leishman,86.24,1199,1034
2013,125,0,34409,David Lingmerth,86.24,1068,921
2013,127,0,27129,Luke List,86.23,988,852
2013,127,0,25804,Bubba Watson,86.23,1126,971
2013,129,0,20766,Padraig Harrington,86.21,660,569
2013,130,0,30750,Tommy Gainey,86.2,1406,1212
2013,131,0,32334,Charlie Beljan,86.19,1050,905
2013,132,0,24490,George McNeill,86.17,1215,1047
2013,133,0,12716,Charley Hoffman,86.14,1371,1181
2013,133,0,20572,Rod Pampling,86.14,678,584
2013,135,0,22621,Ben Curtis,86.13,865,745
2013,135,0,24140,Sean O'Hair,86.13,959,826
2013,135,0,27095,Nick Watney,86.13,1355,1167
2013,138,0,28237,Rory McIlroy,86.1,777,669
2013,139,0,24507,Jason Bohn,86.09,1229,1058
2013,140,0,6567,Vijay Singh,86.08,934,804
2013,141,0,20229,Stewart Cink,86.04,1060,912
2013,142,0,37273,Derek Ernst,85.99,928,798
2013,143,0,25818,Scott Piercy,85.92,1165,1001
2013,144,0,22295,Darron Stiles,85.89,794,682
2013,145,0,25345,Carl Pettersson,85.88,1211,1040
2013,146,0,32200,Roberto Castro,85.86,1612,1384
2013,147,0,21878,Mark Wilson,85.82,952,817
2013,148,0,26331,Charl Schwartzel,85.71,1001,858
2013,149,0,23788,D.J. Trahan,85.69,713,611
2013,150,0,28307,Matt Every,85.68,1515,1298
2013,151,0,20396,Lee Westwood,85.63,967,828
2013,152,0,26679,Kevin Stadler,85.58,1304,1116
2013,153,0,23621,Rory Sabbatini,85.53,1361,1164
2013,154,0,25240,D.A. Points,85.52,1278,1093
2013,155,0,28310,Lee Williams,85.48,985,842
2013,156,0,22913,John Rollins,85.47,1301,1112
2013,156,0,20160,Charlie Wi,85.47,1239,1059
2013,158,0,28455,Will Claxton,85.4,1089,930
2013,159,0,19970,Robert Karlsson,85.38,725,619
2013,160,0,32150,Michael Thompson,85.33,1002,855
2013,161,0,24399,Scott Gardiner,85.32,988,843
2013,162,0,35539,Luke Guthrie,85.25,1234,1052
2013,163,0,32366,Kevin Chappell,85.2,1284,1094
2013,164,0,25686,Jason Dufner,85.18,1167,994
2013,165,0,25444,Justin Hicks,85.17,1261,1074
2013,165,0,27556,Ted Potter Jr.,85.17,1025,873
2013,167,0,20645,John Senden,85.15,1172,998
2013,168,0,10885,Robert Allenby,85.13,995,847
2013,169,0,34021,Bud Cauley,84.99,1079,917
2013,170,0,23452,Nicolas Colsaerts,84.94,697,592
2013,171,0,26289,Boo Weekley,84.88,1607,1364
2013,172,0,22961,David Mathis,84.71,1190,1008
2013,173,0,24846,Ricky Barnes,84.69,1261,1068
2013,174,0,30110,Kyle Stanley,84.58,1161,982
2013,175,0,20691,Greg Owen,84.48,1276,1078
2013,176,0,33869,Eric Meierdierks,84.3,726,612
2013,177,0,29289,S.Y. Noh,84.15,1211,1019
2013,178,0,22046,Geoff Ogilvy,84.06,828,696
2013,179,0,30852,Ryo Ishikawa,83.57,1059,885
2013,180,0,25900,Lucas Glover,83.4,1018,849
2014,1,0,23983,Luke Donald,90.57,785,711
2014,2,0,20593,Greg Chalmers,90.08,1301,1172
2014,3,0,25572,Graeme McDowell,89.66,803,720
2014,4,0,34360,Patrick Reed,89.49,1332,1192
2014,5,0,29420,Billy Horschel,89.37,1261,1127
2014,6,0,21731,Freddie Jacobson,89.35,1446,1292
2014,7,0,20645,John Senden,89.23,1448,1292
2014,8,0,8075,Jerry Kelly,89.18,1192,1063
2014,9,0,23108,Matt Kuchar,89.16,1356,1209
2014,10,0,23135,Tim Clark,89.14,1133,1010
2014,11,0,34098,Russell Henley,89.03,1349,1201
2014,12,0,28089,Jason Day,88.96,598,532
2014,12,0,35139,Richard Lee,88.96,1123,999
2014,14,0,20157,Retief Goosen,88.95,1430,1272
2014,15,0,23320,Ryan Palmer,88.94,1203,1070
2014,16,0,33141,Keegan Bradley,88.87,1204,1070
2014,17,0,25720,Chad Collins,88.8,1107,983
2014,18,0,24781,Hunter Mahan,88.79,1311,1164
2014,19,0,25834,Daniel Summerhays,88.73,1579,1401
2014,20,0,24024,Zach Johnson,88.69,1538,1364
2014,21,0,10860,Justin Leonard,88.68,1131,1003
2014,21,0,30927,Brendon Todd,88.68,1626,1442
2014,23,0,31202,William McGirt,88.66,1534,1360
2014,24,0,34563,Chesson Hadley,88.64,1312,1163
2014,25,0,32102,Rickie Fowler,88.6,1132,1003
2014,26,0,27963,Chris Stroud,88.59,1297,1149
2014,27,0,24140,Sean O'Hair,88.56,1250,1107
2014,28,0,22371,Aaron Baddeley,88.49,1060,938
2014,28,0,25632,Jimmy Walker,88.49,1321,1169
2014,30,0,33461,Morgan Hoffmann,88.48,1632,1444
2014,31,0,23800,Bryce Molder,88.43,1193,1055
2014,32,0,23353,J.J. Henry,88.42,1459,1290
2014,33,0,34264,Hudson Swafford,88.38,1076,951
2014,34,0,34261,Scott Langley,88.37,1445,1277
2014,35,0,32640,Troy Merritt,88.35,996,880
2014,36,0,25444,Justin Hicks,88.32,1653,1460
2014,37,0,29478,Kevin Kisner,88.3,1282,1132
2014,38,0,29535,Brice Garnett,88.27,1449,1279
2014,39,0,33413,Ben Martin,88.25,1149,1014
2014,40,0,26758,David Hearn,88.23,1487,1312
2014,40,0,33419,Cameron Tringale,88.23,1809,1596
2014,42,0,20098,Stuart Appleby,88.22,1537,1356
2014,43,0,24507,Jason Bohn,88.17,1352,1192
2014,44,0,24138,Ian Poulter,88.14,767,676
2014,44,0,24502,Adam Scott,88.14,1012,892
2014,46,0,28237,Rory McIlroy,88.13,868,765
2014,47,0,10809,Jim Furyk,88.11,1220,1075
2014,48,0,28132,Tyrone Van Aswegen,88.09,1201,1058
2014,49,0,25562,Andres Romero,88.08,1300,1145
2014,50,0,26956,Bronson La'Cassie,88.07,679,598
2014,51,0,29222,Billy Hurley III,88.04,1338,1178
2014,52,0,19846,Brian Gay,88.03,1161,1022
2014,53,0,26951,Johnson Wagner,87.99,1074,945
2014,54,0,25396,Kevin Na,87.96,1420,1249
2014,55,0,24924,Bill Haas,87.95,1510,1328
2014,56,0,24357,K.J. Choi,87.94,1227,1079
2014,57,0,36689,Brooks Koepka,87.93,779,685
2014,57,0,27936,Martin Laird,87.93,1027,903
2014,57,0,27330,Josh Teater,87.93,1400,1231
2014,60,0,22621,Ben Curtis,87.92,1159,1019
2014,61,0,23638,Brendon de Jonge,87.87,1706,1499
2014,61,0,33122,Russell Knox,87.87,1542,1355
2014,63,0,23409,James Driscoll,87.85,1070,940
2014,64,0,23541,Ben Crane,87.8,1434,1259
2014,65,0,32448,James Hahn,87.74,1362,1195
2014,66,0,34265,Will Wilcox,87.73,750,658
2014,67,0,31560,Brian Stuard,87.66,1353,1186
2014,68,0,32150,Michael Thompson,87.65,1093,958
2014,69,0,24912,Will MacKenzie,87.6,1339,1173
2014,70,0,28307,Matt Every,87.58,1159,1015
2014,70,0,1810,Phil Mickelson,87.58,918,804
2014,72,0,29425,Andrew Svoboda,87.57,1223,1071
2014,73,0,33418,Shawn Stefani,87.56,1061,929
2014,74,0,28475,Jeff Overton,87.55,1213,1062
2014,75,0,20498,Briny Baird,87.49,847,741
2014,75,0,34099,Harris English,87.49,1375,1203
2014,75,0,24490,George McNeill,87.49,1279,1119
2014,78,0,29221,Webb Simpson,87.47,1349,1180
2014,78,0,29518,Brendan Steele,87.47,1301,1138
2014,80,0,27466,Spencer Levin,87.46,933,816
2014,81,0,27141,J.B. Holmes,87.43,1440,1259
2014,81,0,30925,Dustin Johnson,87.43,748,654
2014,83,0,24361,Pat Perez,87.42,1383,1209
2014,83,0,20160,Charlie Wi,87.42,1208,1056
2014,85,0,29740,Brad Fritsch,87.36,728,636
2014,86,0,30944,Jason Kokrak,87.33,1113,972
2014,86,0,32333,Kevin Tway,87.33,884,772
2014,88,0,21528,Henrik Stenson,87.32,710,620
2014,89,0,24494,Erik Compton,87.31,1395,1218
2014,89,0,21209,Sergio Garcia,87.31,725,633
2014,91,0,34046,Jordan Spieth,87.28,1454,1269
2014,92,0,27120,Troy Matteson,87.27,935,816
2014,93,0,25349,Tim Wilkinson,87.23,1331,1161
2014,94,0,21961,Charles Howell III,87.21,1767,1541
2014,94,0,24663,Y.E. Yang,87.21,1149,1002
2014,96,0,25804,Bubba Watson,87.2,1047,913
2014,97,0,34409,David Lingmerth,87.19,1249,1089
2014,98,0,12716,Charley Hoffman,87.16,1417,1235
2014,99,0,27895,Jonas Blixt,87.14,801,698
2014,99,0,26679,Kevin Stadler,87.14,1236,1077
2014,101,0,21753,Brian Davis,87.11,1497,1304
2014,102,0,10423,Mike Weir,87.07,990,862
2014,103,0,30926,Chris Kirk,87.05,1568,1365
2014,104,0,24846,Ricky Barnes,87.01,1447,1259
2014,105,0,26331,Charl Schwartzel,86.99,999,869
2014,106,0,34174,John Huh,86.97,1320,1148
2014,106,0,27408,Martin Kaymer,86.97,890,774
2014,108,0,20848,Ángel Cabrera,86.96,1135,987
2014,109,0,27095,Nick Watney,86.94,1049,912
2014,110,0,29479,Scott Brown,86.88,1547,1344
2014,111,0,25345,Carl Pettersson,86.85,1597,1387
2014,112,0,31323,Gary Woodland,86.83,1359,1180
2014,113,0,21878,Mark Wilson,86.82,1077,935
2014,114,0,34021,Bud Cauley,86.8,856,743
2014,115,0,29926,Danny Lee,86.77,1270,1102
2014,116,0,12510,Chad Campbell,86.71,858,744
2014,117,0,24358,Robert Garrigus,86.69,1352,1172
2014,118,0,35539,Luke Guthrie,86.65,1401,1214
2014,119,0,22293,Heath Slocum,86.63,1152,998
2014,120,0,35300,Andrew Loupe,86.62,912,790
2014,121,0,30692,Scott Stallings,86.6,1179,1021
2014,122,0,20229,Stewart Cink,86.58,1349,1168
2014,123,0,26300,Matt Jones,86.56,1109,960
2014,124,0,22913,John Rollins,86.55,1264,1094
2014,125,0,28092,D.H. Lee,86.53,839,726
2014,126,0,2206,David Toms,86.52,1009,873
2014,127,0,10885,Robert Allenby,86.49,1318,1140
2014,127,0,28486,Michael Putnam,86.49,1747,1511
2014,129,0,28259,Sangmoon Bae,86.46,1204,1041
2014,129,0,27770,Camilo Villegas,86.46,1566,1354
2014,131,0,22405,Justin Rose,86.45,974,842
2014,132,0,27644,Brian Harman,86.43,1872,1618
2014,133,0,35732,Wes Roach,86.42,935,808
2014,134,0,26596,Ryan Moore,86.41,1155,998
2014,135,0,31557,Jim Herman,86.4,919,794
2014,135,0,27214,Kevin Streelman,86.4,1118,966
2014,135,0,27064,Jhonattan Vegas,86.4,1235,1067
2014,138,0,27649,Brandt Snedeker,86.32,1221,1054
2014,139,0,25364,Paul Casey,86.31,811,700
2014,140,0,30750,Tommy Gainey,86.29,1138,982
2014,141,0,35541,John Peterson,86.28,1064,918
2014,142,0,34431,Robert Streb,86.25,1193,1029
2014,143,0,24925,Jonathan Byrd,86.24,1228,1059
2014,144,0,20396,Lee Westwood,86.23,799,689
2014,145,0,32366,Kevin Chappell,86.2,1645,1418
2014,145,0,28500,Martin Flores,86.2,1283,1106
2014,145,0,26851,Marc Leishman,86.2,1297,1118
2014,148,0,27556,Ted Potter Jr.,86.18,1129,973
2014,149,0,6522,Ernie Els,86.1,1180,1016
2014,150,0,29461,Jamie Lovemark,86.09,906,780
2014,150,0,23623,Bo Van Pelt,86.09,1258,1083
2014,152,0,7867,Woody Austin,86.08,1085,934
2014,153,0,29289,S.Y. Noh,86.01,1408,1211
2014,154,0,27436,Graham DeLaet,86.0,1186,1020
2014,155,0,25240,D.A. Points,85.88,1055,906
2014,156,0,25191,Gonzalo Fernandez-Castaño,85.85,1307,1122
2014,157,0,30852,Ryo Ishikawa,85.83,1157,993
2014,158,0,20104,Ken Duke,85.82,1248,1071
2014,159,0,1724,Jeff Maggert,85.78,844,724
2014,160,0,25274,Steven Bowditch,85.63,1496,1281
2014,161,0,37273,Derek Ernst,85.62,1217,1042
2014,162,0,32334,Charlie Beljan,85.6,1264,1082
2014,163,0,32839,Hideki Matsuyama,85.5,1207,1032
2014,164,0,26329,Louis Oosthuizen,85.47,578,494
2014,165,0,31193,Jim Renner,85.4,1007,860
2014,166,0,32200,Roberto Castro,85.32,1131,965
2014,167,0,6567,Vijay Singh,85.28,1467,1251
2014,168,0,22378,Trevor Immelman,85.25,1295,1104
2014,169,0,28780,Nicholas Thompson,85.13,1352,1151
2014,170,0,1706,Davis Love III,85.12,1210,1030
2014,171,0,25686,Jason Dufner,85.11,806,686
2014,172,0,23621,Rory Sabbatini,85.08,1240,1055
2014,173,0,22046,Geoff Ogilvy,85.0,1393,1184
2014,174,0,27933,John Merrick,84.97,1377,1170
2014,175,0,26289,Boo Weekley,84.18,1106,931
2014,176,0,30110,Kyle Stanley,82.97,1433,1189
2014,177,0,25900,Lucas Glover,81.22,948,770
2022,1,0,39058,Lucas Herbert,91.18,703,641
2022,2,0,35879,Kelly Kraft,91.04,1016,925
2022,3,0,34563,Chesson Hadley,90.44,1140,1031
2022,4,0,47993,Denny McCarthy,90.32,1539,1390
2022,5,0,35450,Patrick Cantlay,90.31,939,848
2022,6,0,35449,Adam Long,90.12,1356,1222
2022,7,0,40098,Matt Fitzpatrick,89.98,868,781
2022,8,0,34363,Tyrrell Hatton,89.85,857,770
2022,9,0,45522,Christiaan Bezuidenhout,89.73,983,882
2022,10,0,30944,Jason Kokrak,89.7,922,827
2022,10,0,30927,Brendon Todd,89.7,1252,1123
2022,12,0,47347,Adam Schenk,89.64,1400,1255
2022,13,0,23108,Matt Kuchar,89.62,1069,958
2022,14,0,45526,Abraham Ancer,89.46,835,747
2022,14,0,35891,Cameron Smith,89.46,873,781
2022,16,0,29478,Kevin Kisner,89.43,974,871
2022,17,0,48081,Xander Schauffele,89.36,1024,915
2022,18,0,47504,Sam Burns,89.35,1249,1116
2022,19,0,35506,Mackenzie Hughes,89.3,1196,1068
2022,20,0,30911,Tommy Fleetwood,89.29,728,650
2022,21,0,39971,Sungjae Im,89.26,1331,1188
2022,22,0,29420,Billy Horschel,89.24,994,887
2022,23,0,39977,Max Homa,89.21,1270,1133
2022,23,0,35461,Beau Hossler,89.21,1168,1042
2022,25,0,27895,Jonas Blixt,89.17,757,675
2022,26,0,46970,Jon Rahm,89.16,978,872
2022,27,0,45486,Joaquin Niemann,89.15,1041,928
2022,28,0,27644,Brian Harman,89.13,1389,1238
2022,29,0,33419,Cameron Tringale,89.09,1338,1192
2022,30,0,34360,Patrick Reed,89.07,933,831
2022,31,0,32662,Michael Gligic,89.02,1066,949
2022,32,0,26851,Marc Leishman,88.99,1135,1010
2022,33,0,32839,Hideki Matsuyama,88.96,1033,919
2022,34,0,24924,Bill Haas,88.95,1249,1111
2022,34,0,47128,Richy Werenski,88.95,932,829
2022,34,0,51894,Vince Whaley,88.95,1213,1079
2022,37,0,51766,Wyndham Clark,88.94,1365,1214
2022,38,0,46435,Austin Cook,88.9,955,849
2022,38,0,32333,Kevin Tway,88.9,1216,1081
2022,40,0,24925,Jonathan Byrd,88.83,779,692
2022,41,0,49766,Hank Lebioda,88.82,1243,1104
2022,41,0,46442,Maverick McNealy,88.82,1306,1160
2022,41,0,53165,Doc Redman,88.82,1145,1017
2022,44,0,31420,Anirban Lahiri,88.78,1123,997
2022,44,0,27214,Kevin Streelman,88.78,1471,1306
2022,46,0,36699,Patrick Rodgers,88.76,1245,1105
2022,47,0,49964,Aaron Wise,88.74,1394,1237
2022,48,0,46717,Viktor Hovland,88.73,994,882
2022,48,0,24502,Adam Scott,88.73,1145,1016
2022,50,0,49771,J.T. Poston,88.72,1445,1282
2022,51,0,37275,Sam Ryder,88.68,1404,1245
2022,51,0,29221,Webb Simpson,88.68,945,838
2022,53,0,36801,Mark Hubbard,88.67,1015,900
2022,53,0,45540,Jared Wolfe,88.67,856,759
2022,55,0,29970,Dylan Frittelli,88.65,1322,1172
2022,55,0,51634,Sahith Theegala,88.65,1736,1539
2022,57,0,51890,Greyson Sigg,88.61,1326,1175
2022,57,0,49960,Sepp Straka,88.61,1335,1183
2022,59,0,47988,Nick Hardy,88.57,831,736
2022,59,0,32791,K.H. Lee,88.57,1575,1395
2022,59,0,22405,Justin Rose,88.57,691,612
2022,62,0,36871,Matthew NeSmith,88.56,1442,1277
2022,63,0,39324,J.J. Spaun,88.52,1324,1172
2022,64,0,30978,Kiradech Aphibarnrat,88.43,674,596
2022,65,0,24024,Zach Johnson,88.4,1026,907
2022,66,0,34466,Peter Malnati,88.39,1576,1393
2022,67,0,34256,Andrew Putnam,88.34,1475,1303
2022,68,0,28252,Seamus Power,88.32,1070,945
2022,68,0,31323,Gary Woodland,88.32,1027,907
2022,70,0,29725,Tony Finau,88.31,1292,1141
2022,70,0,40162,Justin Lower,88.31,975,861
2022,72,0,33204,Shane Lowry,88.3,889,785
2022,73,0,29535,Brice Garnett,88.29,1127,995
2022,74,0,27349,Alex Noren,88.28,870,768
2022,74,0,50095,Austin Smotherman,88.28,1177,1039
2022,76,0,35617,Martin Trainer,88.27,1117,986
2022,77,0,19803,Ryan Armour,88.26,639,564
2022,77,0,22056,Cameron Percy,88.26,596,526
2022,79,0,45157,Cam Davis,88.24,1386,1223
2022,80,0,28775,Nate Lashley,88.21,1103,973
2022,81,0,29518,Brendan Steele,88.2,1161,1024
2022,82,0,48887,Matt Wallace,88.15,903,796
2022,83,0,36689,Brooks Koepka,88.12,707,623
2022,84,0,52372,Cameron Champ,88.11,875,771
2022,85,0,30926,Chris Kirk,88.1,1160,1022
2022,86,0,32757,Patton Kizzire,88.09,1520,1339
2022,87,0,46414,Aaron Rai,88.05,1289,1135
2022,88,0,54628,Lee Hodges,88.04,1513,1332
2022,89,0,46601,Trey Mullinax,88.03,1228,1081
2022,89,0,57366,Cameron Young,88.03,1278,1125
2022,91,0,31646,Emiliano Grillo,88.02,1277,1124
2022,92,0,26476,Chez Reavie,88.01,1393,1226
2022,92,0,27139,David Skinns,88.01,959,844
2022,94,0,25818,Scott Piercy,88.0,1225,1078
2022,95,0,52375,Doug Ghim,87.97,1272,1119
2022,95,0,56278,Matthew Wolff,87.97,690,607
2022,97,0,30692,Scott Stallings,87.96,1536,1351
2022,98,0,46402,Talor Gooch,87.93,1019,896
2022,98,0,25198,Francesco Molinari,87.93,721,634
2022,100,0,39997,Corey Conners,87.92,1300,1143
2022,100,0,23325,Vaughn Taylor,87.92,737,648
2022,102,0,31560,Brian Stuard,87.9,1297,1140
2022,103,0,47529,Mito Pereira,87.89,1379,1212
2022,104,0,33490,Bo Hoag,87.88,685,602
2022,104,0,35532,Tom Hoge,87.88,1370,1204
2022,106,0,33399,Adam Hadwin,87.87,1393,1224
2022,106,0,23320,Ryan Palmer,87.87,923,811
2022,108,0,33448,Justin Thomas,87.81,1124,987
2022,109,0,27649,Brandt Snedeker,87.8,918,806
2022,110,0,29289,S.Y. Noh,87.78,835,733
2022,110,0,32150,Michael Thompson,87.78,1358,1192
2022,112,0,36852,Jim Knous,87.76,662,581
2022,113,0,32640,Troy Merritt,87.75,1347,1182
2022,113,0,34431,Robert Streb,87.75,1355,1189
2022,115,0,47995,Davis Riley,87.74,1501,1317
2022,116,0,27064,Jhonattan Vegas,87.65,1109,972
2022,117,0,34610,Matthias Schwab,87.64,1003,879
2022,118,0,32448,James Hahn,87.63,1124,985
2022,118,0,33122,Russell Knox,87.63,1382,1211
2022,120,0,39436,Joshua Creel,87.59,693,607
2022,121,0,49298,Kramer Hickok,87.58,1385,1213
2022,122,0,33597,Harry Higgs,87.57,1255,1099
2022,122,0,24361,Pat Perez,87.57,941,824
2022,124,0,33141,Keegan Bradley,87.55,1213,1062
2022,125,0,49947,Taylor Moore,87.48,1414,1237
2022,125,0,30163,Henrik Norlander,87.48,1142,999
2022,127,0,37212,Paul Barjon,87.44,1154,1009
2022,128,0,52374,Brandon Wu,87.42,938,820
2022,129,0,23983,Luke Donald,87.41,945,826
2022,130,0,24980,Scott Gutschewski,87.39,706,617
2022,131,0,34076,Joel Dahmen,87.38,1379,1205
2022,131,0,36884,Ben Kohles,87.38,824,720
2022,133,0,39546,Keith Mitchell,87.37,1306,1141
2022,134,0,32366,Kevin Chappell,87.35,814,711
2022,134,0,35310,Lanto Griffin,87.35,1249,1091
2022,136,0,23621,Rory Sabbatini,87.33,900,786
2022,137,0,34046,Jordan Spieth,87.32,1128,985
2022,138,0,37189,Harold Varner III,87.31,1056,922
2022,139,0,29908,C.T. Pan,87.29,1330,1161
2022,139,0,33486,Roger Sloan,87.29,1149,1003
2022,141,0,33667,Carlos Ortiz,87.25,965,842
2022,142,0,55708,Hayden Buckley,87.23,1425,1243
2022,143,0,45609,Tyler Duncan,87.22,1197,1044
2022,143,0,28237,Rory McIlroy,87.22,931,812
2022,145,0,21961,Charles Howell III,87.2,875,763
2022,145,0,24138,Ian Poulter,87.2,656,572
2022,147,0,29926,Danny Lee,87.19,757,660
