YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2013,68,0,33461,Morgan Hoffmann,54.93,39,71
2013,69,0,1810,Phil Mickelson,54.67,41,75
2013,70,0,29518,Brendan Steele,54.64,53,97
2013,71,0,30711,Colt Knost,54.43,43,79
2013,72,0,27120,Troy Matteson,54.41,37,68
2013,73,0,34099,Harris English,54.35,50,92
2013,74,0,23638,Brendon de Jonge,54.31,63,116
2013,75,0,27963,Chris Stroud,54.21,58,107
2013,76,0,26679,Kevin Stadler,54.17,39,72
2013,77,0,34409,David Lingmerth,54.05,40,74
2013,77,0,25572,Graeme McDowell,54.05,20,37
2013,79,0,32200,Roberto Castro,53.92,55,102
2013,80,0,10885,Robert Allenby,53.85,42,78
2013,80,0,23409,James Driscoll,53.85,56,104
2013,80,0,21961,Charles Howell III,53.85,49,91
2013,83,0,24490,George McNeill,53.66,44,82
2013,84,0,34098,Russell Henley,53.33,48,90
2013,84,0,35139,Richard Lee,53.33,56,105
2013,86,0,30852,Ryo Ishikawa,53.09,43,81
2013,86,0,26951,Johnson Wagner,53.09,43,81
2013,88,0,10860,Justin Leonard,52.94,54,102
2013,89,0,23800,Bryce Molder,52.89,64,121
2013,90,0,20396,Lee Westwood,52.83,28,53
2013,91,0,27936,Martin Laird,52.78,38,72
2013,92,0,24924,Bill Haas,52.7,39,74
2013,93,0,33869,Eric Meierdierks,52.63,30,57
2013,94,0,25240,D.A. Points,52.58,51,97
2013,95,0,30163,Henrik Norlander,52.38,44,84
2013,95,0,31560,Brian Stuard,52.38,44,84
2013,97,0,30926,Chris Kirk,52.22,47,90
2013,97,0,20691,Greg Owen,52.22,47,90
2013,99,0,25632,Jimmy Walker,52.17,48,92
2013,100,0,26476,Chez Reavie,51.96,53,102
2013,101,0,28679,Fabián Gómez,51.76,44,85
2013,102,0,12782,Tim Herron,51.56,33,64
2013,103,0,22378,Trevor Immelman,51.43,36,70
2013,104,0,6573,Brandt Jobe,51.32,39,76
2013,105,0,27436,Graham DeLaet,51.22,42,82
2013,106,0,12716,Charley Hoffman,51.09,47,92
2013,107,0,28259,Sangmoon Bae,51.04,49,96
2013,108,0,28237,Rory McIlroy,51.02,25,49
2013,109,0,23325,Vaughn Taylor,50.94,27,53
2013,110,0,26851,Marc Leishman,50.77,33,65
2013,110,0,1724,Jeff Maggert,50.77,33,65
2013,112,0,32698,Bobby Gates,50.75,34,67
2013,112,0,21878,Mark Wilson,50.75,34,67
2013,114,0,6004,Stephen Ames,50.72,35,69
2013,115,0,26289,Boo Weekley,50.55,46,91
2013,116,0,30750,Tommy Gainey,50.48,53,105
2013,117,0,25834,Daniel Summerhays,50.46,55,109
2013,118,0,29420,Billy Horschel,50.42,60,119
2013,119,0,24227,Justin Bolli,50.0,40,80
2013,119,0,20572,Rod Pampling,50.0,23,46
2013,119,0,24502,Adam Scott,50.0,22,44
2013,119,0,27330,Josh Teater,50.0,39,78
2013,123,0,30944,Jason Kokrak,49.45,45,91
2013,124,0,30692,Scott Stallings,49.41,42,85
2013,125,0,27095,Nick Watney,49.37,39,79
2013,126,0,28135,Aaron Watkins,49.15,29,59
2013,127,0,25900,Lucas Glover,49.06,26,53
2013,128,0,28092,D.H. Lee,48.78,40,82
2013,129,0,26596,Ryan Moore,48.57,34,70
2013,130,0,27214,Kevin Streelman,48.42,46,95
2013,131,0,22621,Ben Curtis,48.28,28,58
2013,131,0,6522,Ernie Els,48.28,28,58
2013,131,0,24024,Zach Johnson,48.28,28,58
2013,134,0,35539,Luke Guthrie,47.83,44,92
2013,135,0,24399,Scott Gardiner,47.78,43,90
2013,136,0,27644,Brian Harman,47.66,51,107
2013,137,0,12510,Chad Campbell,47.5,38,80
2013,138,0,34021,Bud Cauley,47.37,36,76
2013,138,0,21209,Sergio Garcia,47.37,27,57
2013,140,0,24846,Ricky Barnes,47.22,34,72
2013,141,0,22046,Geoff Ogilvy,47.14,33,70
2013,142,0,24140,Sean O'Hair,47.06,32,68
2013,143,0,27503,Steve LeBrun,46.97,31,66
2013,144,0,27933,John Merrick,46.34,38,82
2013,145,0,30925,Dustin Johnson,46.15,24,52
2013,145,0,25804,Bubba Watson,46.15,24,52
2013,147,0,34261,Scott Langley,46.05,35,76
2013,148,0,24361,Pat Perez,45.98,40,87
2013,149,0,25345,Carl Pettersson,45.88,39,85
2013,149,0,34431,Robert Streb,45.88,39,85
2013,151,0,23621,Rory Sabbatini,45.83,33,72
2013,152,0,23320,Ryan Palmer,45.78,38,83
2013,153,0,32448,James Hahn,45.68,37,81
2013,154,0,27408,Martin Kaymer,45.65,21,46
2013,155,0,22961,David Mathis,45.36,44,97
2013,156,0,28475,Jeff Overton,44.21,42,95
2013,157,0,20104,Ken Duke,44.04,48,109
2013,158,0,24358,Robert Garrigus,44.0,22,50
2013,159,0,36884,Ben Kohles,43.9,36,82
2013,160,0,27556,Ted Potter Jr.,43.84,32,73
2013,161,0,25818,Scott Piercy,43.68,38,87
2013,162,0,31323,Gary Woodland,43.56,44,101
2013,163,0,26758,David Hearn,43.33,39,90
2013,164,0,32334,Charlie Beljan,43.06,31,72
2013,165,0,29289,S.Y. Noh,42.25,30,71
2013,166,0,31557,Jim Herman,42.22,19,45
2013,167,0,24663,Y.E. Yang,42.19,27,64
2013,168,0,23353,J.J. Henry,41.18,35,85
2013,169,0,20645,John Senden,39.74,31,78
2013,170,0,37273,Derek Ernst,39.73,29,73
2013,171,0,25444,Justin Hicks,37.8,31,82
2013,172,0,1116,Michael Bradley,37.7,23,61
2013,173,0,30110,Kyle Stanley,37.68,26,69
2013,174,0,29479,Scott Brown,36.76,25,68
2013,175,0,23452,Nicolas Colsaerts,36.0,18,50
2013,176,0,23623,Bo Van Pelt,35.8,29,81
2013,177,0,20848,Ángel Cabrera,33.33,20,60
2013,178,0,23788,D.J. Trahan,32.56,14,43
2013,179,0,28455,Will Claxton,32.5,26,80
2013,180,0,29425,Andrew Svoboda,23.81,10,42
2014,1,0,29289,S.Y. Noh,68.13,62,91
2014,2,0,28089,Jason Day,66.67,32,48
2014,3,0,20160,Charlie Wi,66.3,61,92
2014,4,0,33141,Keegan Bradley,65.79,50,76
2014,5,0,19846,Brian Gay,65.14,71,109
2014,6,0,34360,Patrick Reed,64.89,61,94
2014,7,0,6567,Vijay Singh,64.71,66,102
2014,8,0,10423,Mike Weir,64.37,56,87
2014,9,0,35139,Richard Lee,64.22,70,109
2014,10,0,23108,Matt Kuchar,64.21,61,95
2014,11,0,1810,Phil Mickelson,63.86,53,83
2014,12,0,24502,Adam Scott,62.86,44,70
2014,13,0,22293,Heath Slocum,62.82,49,78
2014,14,0,25191,Gonzalo Fernandez-Castaño,62.24,61,98
2014,15,0,20645,John Senden,61.46,59,96
2014,16,0,30927,Brendon Todd,61.31,84,137
2014,17,0,21209,Sergio Garcia,61.22,30,49
2014,17,0,10860,Justin Leonard,61.22,60,98
2014,19,0,26758,David Hearn,61.21,71,116
2014,19,0,30926,Chris Kirk,61.21,71,116
2014,19,0,25396,Kevin Na,61.21,71,116
2014,22,0,25720,Chad Collins,61.11,66,108
2014,23,0,23135,Tim Clark,60.87,56,92
2014,24,0,27408,Martin Kaymer,60.71,34,56
2014,25,0,27330,Josh Teater,60.64,57,94
2014,26,0,20593,Greg Chalmers,59.7,80,134
2014,27,0,24924,Bill Haas,59.62,62,104
2014,28,0,34174,John Huh,59.57,56,94
2014,29,0,27556,Ted Potter Jr.,59.3,51,86
2014,30,0,24140,Sean O'Hair,59.29,67,113
2014,31,0,26331,Charl Schwartzel,59.21,45,76
2014,32,0,27895,Jonas Blixt,59.09,39,66
2014,33,0,34261,Scott Langley,58.88,63,107
2014,34,0,27466,Spencer Levin,58.67,44,75
2014,35,0,25240,D.A. Points,58.33,42,72
2014,36,0,10809,Jim Furyk,57.97,40,69
2014,37,0,23409,James Driscoll,57.94,62,107
2014,38,0,27963,Chris Stroud,57.89,55,95
2014,39,0,25572,Graeme McDowell,57.81,37,64
2014,40,0,20157,Retief Goosen,57.78,52,90
2014,41,0,26851,Marc Leishman,57.69,60,104
2014,42,0,29222,Billy Hurley III,57.65,49,85
2014,43,0,21753,Brian Davis,57.53,84,146
2014,44,0,20498,Briny Baird,57.35,39,68
2014,45,0,20104,Ken Duke,57.32,47,82
2014,46,0,22371,Aaron Baddeley,57.14,48,84
2014,47,0,27644,Brian Harman,57.02,65,114
2014,48,0,25364,Paul Casey,56.9,33,58
2014,49,0,24357,K.J. Choi,56.76,63,111
2014,50,0,33122,Russell Knox,56.7,55,97
2014,50,0,25562,Andres Romero,56.7,55,97
2014,52,0,23983,Luke Donald,56.25,36,64
2014,52,0,36689,Brooks Koepka,56.25,27,48
2014,54,0,32102,Rickie Fowler,56.16,41,73
2014,55,0,28092,D.H. Lee,55.91,52,93
2014,56,0,33461,Morgan Hoffmann,55.26,63,114
2014,57,0,34046,Jordan Spieth,55.2,69,125
2014,58,0,34021,Bud Cauley,55.1,27,49
2014,58,0,23800,Bryce Molder,55.1,54,98
2014,60,0,35539,Luke Guthrie,55.0,55,100
2014,60,0,24024,Zach Johnson,55.0,55,100
2014,60,0,22046,Geoff Ogilvy,55.0,55,100
2014,63,0,21961,Charles Howell III,54.9,56,102
2014,64,0,34099,Harris English,54.88,45,82
2014,65,0,28132,Tyrone Van Aswegen,54.44,49,90
2014,66,0,12510,Chad Campbell,54.35,25,46
2014,67,0,23541,Ben Crane,54.31,63,116
2014,68,0,24781,Hunter Mahan,53.98,61,113
2014,69,0,32839,Hideki Matsuyama,53.93,48,89
2014,70,0,1724,Jeff Maggert,53.85,35,65
2014,71,0,31560,Brian Stuard,53.77,57,106
2014,72,0,29221,Webb Simpson,53.76,50,93
2014,73,0,27436,Graham DeLaet,53.73,36,67
2014,73,0,26956,Bronson La'Cassie,53.73,36,67
2014,75,0,25686,Jason Dufner,53.7,29,54
2014,76,0,33413,Ben Martin,53.49,46,86
2014,77,0,27649,Brandt Snedeker,53.41,47,88
2014,77,0,29518,Brendan Steele,53.41,47,88
2014,79,0,25349,Tim Wilkinson,53.39,63,118
2014,80,0,29420,Billy Horschel,53.33,40,75
2014,81,0,26596,Ryan Moore,53.09,43,81
2014,82,0,33419,Cameron Tringale,52.99,71,134
2014,83,0,28259,Sangmoon Bae,52.81,47,89
2014,84,0,28307,Matt Every,52.68,59,112
2014,85,0,29535,Brice Garnett,52.63,60,114
2014,86,0,20098,Stuart Appleby,52.55,72,137
2014,87,0,25274,Steven Bowditch,52.5,63,120
2014,88,0,20229,Stewart Cink,52.27,46,88
2014,89,0,21731,Freddie Jacobson,52.1,62,119
2014,90,0,29461,Jamie Lovemark,52.0,39,75
2014,91,0,6522,Ernie Els,51.82,57,110
2014,92,0,27120,Troy Matteson,51.79,29,56
2014,93,0,28486,Michael Putnam,51.69,61,118
2014,94,0,25632,Jimmy Walker,51.61,48,93
2014,95,0,32640,Troy Merritt,51.52,34,66
2014,96,0,30852,Ryo Ishikawa,51.25,41,80
2014,96,0,32150,Michael Thompson,51.25,41,80
2014,98,0,23623,Bo Van Pelt,51.16,44,86
2014,99,0,22913,John Rollins,51.06,48,94
2014,100,0,24494,Erik Compton,51.0,51,100
2014,101,0,10885,Robert Allenby,50.98,52,102
2014,101,0,22405,Justin Rose,50.98,26,51
2014,103,0,8075,Jerry Kelly,50.96,53,104
2014,104,0,25345,Carl Pettersson,50.82,62,122
2014,105,0,33418,Shawn Stefani,50.7,36,71
2014,106,0,30944,Jason Kokrak,50.68,37,73
2014,107,0,21878,Mark Wilson,50.65,39,77
2014,108,0,35300,Andrew Loupe,50.62,41,81
2014,109,0,32366,Kevin Chappell,50.52,49,97
2014,110,0,32200,Roberto Castro,50.0,47,94
2014,110,0,29740,Brad Fritsch,50.0,34,68
2014,110,0,30925,Dustin Johnson,50.0,26,52
2014,110,0,34409,David Lingmerth,50.0,49,98
2014,110,0,24490,George McNeill,50.0,46,92
2014,110,0,28780,Nicholas Thompson,50.0,47,94
2014,110,0,26289,Boo Weekley,50.0,36,72
2014,117,0,24507,Jason Bohn,49.55,55,111
2014,118,0,23320,Ryan Palmer,49.49,49,99
2014,119,0,23621,Rory Sabbatini,49.46,46,93
2014,120,0,28500,Martin Flores,49.41,42,85
2014,121,0,24358,Robert Garrigus,49.37,39,79
2014,122,0,25804,Bubba Watson,49.15,29,59
2014,123,0,24912,Will MacKenzie,49.0,49,100
2014,124,0,24925,Jonathan Byrd,48.94,46,94
2014,125,0,34265,Will Wilcox,48.89,22,45
2014,126,0,27141,J.B. Holmes,48.76,59,121
2014,127,0,27064,Jhonattan Vegas,48.57,34,70
2014,128,0,22378,Trevor Immelman,48.48,48,99
2014,129,0,28237,Rory McIlroy,48.44,31,64
2014,130,0,31557,Jim Herman,48.39,30,62
2014,131,0,12716,Charley Hoffman,48.24,41,85
2014,132,0,32448,James Hahn,48.15,52,108
2014,133,0,27095,Nick Watney,48.08,25,52
2014,134,0,34264,Hudson Swafford,48.0,36,75
2014,135,0,26951,Johnson Wagner,47.89,34,71
2014,136,0,31202,William McGirt,47.86,67,140
2014,137,0,24138,Ian Poulter,47.83,33,69
2014,138,0,24663,Y.E. Yang,47.57,49,103
2014,139,0,23638,Brendon de Jonge,47.41,64,135
2014,140,0,24846,Ricky Barnes,47.37,54,114
2014,141,0,34431,Robert Streb,47.31,44,93
2014,142,0,30692,Scott Stallings,46.91,38,81
2014,143,0,34563,Chesson Hadley,46.9,53,113
2014,144,0,22621,Ben Curtis,46.74,43,92
2014,145,0,29926,Danny Lee,46.67,42,90
2014,145,0,24361,Pat Perez,46.67,35,75
2014,147,0,29479,Scott Brown,46.3,50,108
2014,148,0,34098,Russell Henley,46.15,42,91
2014,149,0,31323,Gary Woodland,46.08,47,102
2014,150,0,20848,Ángel Cabrera,45.57,36,79
2014,151,0,27770,Camilo Villegas,45.26,43,95
2014,152,0,32334,Charlie Beljan,45.0,36,80
2014,153,0,1706,Davis Love III,44.87,35,78
2014,154,0,27936,Martin Laird,44.78,30,67
2014,155,0,28475,Jeff Overton,44.74,34,76
2014,156,0,25834,Daniel Summerhays,44.55,49,110
2014,157,0,21528,Henrik Stenson,44.23,23,52
2014,158,0,30110,Kyle Stanley,44.09,41,93
2014,159,0,2206,David Toms,43.28,29,67
2014,160,0,25444,Justin Hicks,43.27,45,104
2014,161,0,29478,Kevin Kisner,42.86,39,91
2014,161,0,27214,Kevin Streelman,42.86,36,84
2014,163,0,20396,Lee Westwood,42.62,26,61
2014,164,0,31193,Jim Renner,41.56,32,77
2014,165,0,35732,Wes Roach,41.38,24,58
2014,166,0,29425,Andrew Svoboda,40.35,23,57
2014,167,0,30750,Tommy Gainey,40.0,36,90
2014,168,0,35541,John Peterson,39.71,27,68
2014,169,0,26300,Matt Jones,39.36,37,94
2014,170,0,26679,Kevin Stadler,39.33,35,89
2014,171,0,25900,Lucas Glover,39.29,22,56
2014,172,0,37273,Derek Ernst,38.89,28,72
2014,173,0,32333,Kevin Tway,37.5,24,64
2014,174,0,7867,Woody Austin,36.23,25,69
2014,175,0,27933,John Merrick,35.29,30,85
2014,175,0,26329,Louis Oosthuizen,35.29,12,34
2014,177,0,23353,J.J. Henry,34.38,22,64
2022,1,0,33204,Shane Lowry,71.15,37,52
2022,2,0,45522,Christiaan Bezuidenhout,68.49,50,73
2022,3,0,23108,Matt Kuchar,67.71,65,96
2022,4,0,28237,Rory McIlroy,67.39,31,46
2022,5,0,48081,Xander Schauffele,66.15,43,65
2022,6,0,32150,Michael Thompson,66.0,66,100
2022,7,0,19803,Ryan Armour,65.85,27,41
2022,8,0,39058,Lucas Herbert,65.28,47,72
2022,9,0,34360,Patrick Reed,65.12,56,86
2022,10,0,40250,Taylor Pendrith,65.08,41,63
2022,11,0,33448,Justin Thomas,64.47,49,76
2022,12,0,47993,Denny McCarthy,64.46,78,121
2022,13,0,23983,Luke Donald,63.29,50,79
2022,14,0,27644,Brian Harman,63.21,67,106
2022,15,0,48084,Wesley Bryan,61.82,34,55
2022,16,0,36801,Mark Hubbard,61.76,42,68
2022,17,0,40098,Matt Fitzpatrick,61.67,37,60
2022,18,0,45486,Joaquin Niemann,61.54,40,65
2022,19,0,33597,Harry Higgs,61.05,58,95
2022,20,0,35450,Patrick Cantlay,60.94,39,64
2022,21,0,30911,Tommy Fleetwood,60.71,34,56
2022,22,0,12716,Charley Hoffman,60.66,37,61
2022,22,0,48117,Kurt Kitayama,60.66,37,61
2022,24,0,29420,Billy Horschel,60.53,46,76
2022,25,0,21961,Charles Howell III,60.38,32,53
2022,26,0,27974,Sung Kang,60.24,50,83
2022,27,0,30926,Chris Kirk,60.0,57,95
2022,27,0,34610,Matthias Schwab,60.0,39,65
2022,29,0,34363,Tyrrell Hatton,59.72,43,72
2022,30,0,34256,Andrew Putnam,59.55,53,89
2022,31,0,47504,Sam Burns,59.46,44,74
2022,32,0,24138,Ian Poulter,59.09,39,66
2022,33,0,29908,C.T. Pan,59.04,49,83
2022,34,0,48822,Sebastián Muñoz,58.43,52,89
2022,35,0,39436,Joshua Creel,58.21,39,67
2022,36,0,27214,Kevin Streelman,57.94,62,107
2022,37,0,46402,Talor Gooch,57.69,45,78
2022,38,0,33399,Adam Hadwin,57.61,53,92
2022,39,0,24924,Bill Haas,57.52,65,113
2022,40,0,47529,Mito Pereira,57.45,54,94
2022,41,0,45157,Cam Davis,57.43,58,101
2022,42,0,25198,Francesco Molinari,57.38,35,61
2022,43,0,37189,Harold Varner III,57.35,39,68
2022,44,0,45609,Tyler Duncan,57.33,43,75
2022,45,0,29725,Tony Finau,57.14,28,49
2022,46,0,39546,Keith Mitchell,56.82,50,88
2022,47,0,32448,James Hahn,56.76,42,74
2022,48,0,28252,Seamus Power,56.63,47,83
2022,49,0,35449,Adam Long,56.52,52,92
2022,49,0,30927,Brendon Todd,56.52,52,92
2022,51,0,32333,Kevin Tway,56.47,48,85
2022,52,0,32839,Hideki Matsuyama,56.41,44,78
2022,53,0,24361,Pat Perez,56.34,40,71
2022,54,0,34466,Peter Malnati,56.3,67,119
2022,55,0,22056,Cameron Percy,56.25,27,48
2022,56,0,36799,Stephan Jaeger,56.19,59,105
2022,57,0,24980,Scott Gutschewski,56.14,32,57
2022,58,0,49771,J.T. Poston,56.07,60,107
2022,59,0,27349,Alex Noren,56.06,37,66
2022,59,0,46046,Scottie Scheffler,56.06,37,66
2022,61,0,23325,Vaughn Taylor,56.0,28,50
2022,62,0,29974,Branden Grace,55.77,29,52
2022,63,0,34563,Chesson Hadley,55.7,44,79
2022,64,0,30692,Scott Stallings,55.66,59,106
2022,65,0,48887,Matt Wallace,55.56,25,45
2022,66,0,25493,Nick Taylor,55.43,51,92
2022,67,0,24024,Zach Johnson,55.42,46,83
2022,68,0,30978,Kiradech Aphibarnrat,55.38,36,65
2022,69,0,39971,Sungjae Im,54.93,39,71
2022,70,0,32757,Patton Kizzire,54.9,56,102
2022,71,0,45526,Abraham Ancer,54.84,34,62
2022,72,0,55708,Hayden Buckley,54.79,40,73
2022,73,0,39977,Max Homa,54.76,46,84
2022,74,0,36326,David Lipsky,54.46,55,101
2022,75,0,51997,Andrew Novak,54.41,37,68
2022,76,0,46550,Brandon Hagy,54.32,44,81
2022,77,0,29478,Kevin Kisner,54.29,38,70
2022,77,0,23320,Ryan Palmer,54.29,38,70
2022,79,0,35506,Mackenzie Hughes,54.17,52,96
2022,80,0,31323,Gary Woodland,54.1,33,61
2022,81,0,35532,Tom Hoge,54.08,53,98
2022,82,0,29221,Webb Simpson,53.97,34,63
2022,83,0,25818,Scott Piercy,53.75,43,80
2022,84,0,34174,John Huh,53.68,51,95
2022,85,0,57366,Cameron Young,53.54,53,99
2022,86,0,46601,Trey Mullinax,53.52,38,71
2022,86,0,27095,Nick Watney,53.52,38,71
2022,88,0,51894,Vince Whaley,53.41,47,88
2022,89,0,46435,Austin Cook,53.25,41,77
2022,89,0,24502,Adam Scott,53.25,41,77
2022,91,0,28775,Nate Lashley,53.23,33,62
2022,92,0,29535,Brice Garnett,53.16,42,79
2022,93,0,36699,Patrick Rodgers,53.01,44,83
2022,94,0,30944,Jason Kokrak,52.86,37,70
2022,94,0,29289,S.Y. Noh,52.86,37,70
2022,96,0,27936,Martin Laird,52.78,38,72
2022,97,0,24925,Jonathan Byrd,52.73,29,55
2022,98,0,49298,Kramer Hickok,52.69,49,93
2022,98,0,34431,Robert Streb,52.69,49,93
2022,100,0,29926,Danny Lee,52.5,42,80
2022,101,0,51766,Wyndham Clark,52.27,46,88
2022,102,0,34046,Jordan Spieth,52.11,37,71
2022,103,0,51634,Sahith Theegala,52.1,62,119
2022,104,0,31420,Anirban Lahiri,51.9,41,79
2022,105,0,32791,K.H. Lee,51.43,54,105
2022,106,0,27649,Brandt Snedeker,51.35,38,74
2022,107,0,27129,Luke List,51.28,40,78
2022,107,0,46340,Alex Smalley,51.28,40,78
2022,109,0,26476,Chez Reavie,51.14,45,88
2022,110,0,35891,Cameron Smith,51.06,24,47
2022,111,0,39997,Corey Conners,50.75,34,67
2022,112,0,26851,Marc Leishman,50.67,38,75
2022,113,0,20229,Stewart Cink,50.0,34,68
2022,113,0,46717,Viktor Hovland,50.0,40,80
2022,113,0,36689,Brooks Koepka,50.0,26,52
2022,113,0,39953,Chase Seiffert,50.0,32,64
2022,113,0,48699,Callum Tarren,50.0,34,68
2022,118,0,32640,Troy Merritt,49.6,62,125
2022,119,0,49960,Sepp Straka,49.52,52,105
2022,120,0,23621,Rory Sabbatini,49.33,37,75
2022,121,0,40162,Justin Lower,49.3,35,71
2022,122,0,35461,Beau Hossler,49.07,53,108
2022,123,0,32816,Satoshi Kodaira,48.94,23,47
2022,124,0,51890,Greyson Sigg,48.89,44,90
2022,125,0,49947,Taylor Moore,48.84,42,86
2022,126,0,36871,Matthew NeSmith,48.72,38,78
2022,127,0,37455,Si Woo Kim,48.62,53,109
2022,128,0,32662,Michael Gligic,48.61,35,72
2022,128,0,53165,Doc Redman,48.61,35,72
2022,130,0,27895,Jonas Blixt,48.57,34,70
2022,131,0,30163,Henrik Norlander,48.33,29,60
2022,132,0,29518,Brendan Steele,47.95,35,73
2022,133,0,35310,Lanto Griffin,47.87,45,94
2022,134,0,40115,Adam Svensson,47.83,55,115
2022,135,0,32102,Rickie Fowler,47.67,41,86
2022,136,0,31560,Brian Stuard,47.62,50,105
2022,137,0,47483,Will Zalatoris,47.46,28,59
2022,138,0,29970,Dylan Frittelli,47.31,44,93
2022,139,0,46414,Aaron Rai,47.06,48,102
2022,139,0,33486,Roger Sloan,47.06,32,68
2022,141,0,35110,Brett Drewitt,46.94,23,49
2022,142,0,33141,Keegan Bradley,46.88,45,96
2022,143,0,47995,Davis Riley,46.85,52,111
2022,144,0,49964,Aaron Wise,46.84,37,79
2022,145,0,10381,Curtis Thompson,46.75,36,77
2022,146,0,34264,Hudson Swafford,46.58,34,73
2022,147,0,33667,Carlos Ortiz,46.51,40,86
2022,148,0,28089,Jason Day,46.48,33,71
2022,148,0,50095,Austin Smotherman,46.48,33,71
2022,150,0,32139,Danny Willett,46.34,19,41
2022,151,0,52375,Doug Ghim,46.27,31,67
2022,152,0,22405,Justin Rose,46.0,23,50
2022,153,0,52374,Brandon Wu,45.31,29,64
2022,154,0,50525,Collin Morikawa,45.28,24,53
2022,155,0,34076,Joel Dahmen,45.13,51,113
2022,156,0,26300,Matt Jones,45.07,32,71
2022,157,0,35879,Kelly Kraft,44.9,44,98
2022,158,0,31557,Jim Herman,44.64,25,56
2022,159,0,46970,Jon Rahm,44.62,29,65
2022,160,0,31646,Emiliano Grillo,44.57,41,92
2022,160,0,37275,Sam Ryder,44.57,41,92
2022,162,0,36852,Jim Knous,44.44,24,54
2022,162,0,33122,Russell Knox,44.44,36,81
2022,164,0,46442,Maverick McNealy,44.33,43,97
2022,165,0,54628,Lee Hodges,43.9,36,82
2022,166,0,32366,Kevin Chappell,43.86,25,57
2022,167,0,27770,Camilo Villegas,43.75,35,80
2022,168,0,36884,Ben Kohles,43.28,29,67
2022,168,0,27139,David Skinns,43.28,29,67
2022,170,0,39324,J.J. Spaun,43.02,37,86
2022,171,0,33419,Cameron Tringale,43.01,40,93
