YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2013,64,0,1810,Phil Mickelson,"21' 10""",348.667,16,-3
2013,66,0,19846,Brian Gay,"21' 11""",416.833,19,+2
2013,66,0,33869,Eric Meierdierks,"21' 11""",219.167,10,+1
2013,68,0,31202,William McGirt,"22' 0""",396.0,18,+7
2013,69,0,24494,Erik Compton,"22' 2""",309.917,14,-1
2013,70,0,23108,Matt Kuchar,"22' 3""",377.667,17,-3
2013,70,0,27933,John Merrick,"22' 3""",377.917,17,-1
2013,70,0,21878,Mark Wilson,"22' 3""",133.5,6,+1
2013,73,0,28455,Will Claxton,"22' 4""",446.667,20,+3
2013,74,0,26951,Johnson Wagner,"22' 5""",224.333,10,+1
2013,75,0,12510,Chad Campbell,"22' 6""",247.667,11,+1
2013,75,0,21528,Henrik Stenson,"22' 6""",157.583,7,E
2013,77,0,34431,Robert Streb,"22' 8""",385.083,17,+3
2013,78,0,29420,Billy Horschel,"22' 10""",387.5,17,E
2013,79,0,23452,Nicolas Colsaerts,"22' 11""",390.25,17,+4
2013,80,0,25345,Carl Pettersson,"23' 2""",463.083,20,+2
2013,81,0,12716,Charley Hoffman,"23' 3""",325.833,14,-2
2013,81,0,30852,Ryo Ishikawa,"23' 3""",302.25,13,-1
2013,83,0,20593,Greg Chalmers,"23' 4""",444.0,19,+2
2013,83,0,34409,David Lingmerth,"23' 4""",350.5,15,-3
2013,85,0,28089,Jason Day,"23' 5""",350.833,15,-2
2013,86,0,32366,Kevin Chappell,"23' 6""",281.75,12,+3
2013,86,0,26476,Chez Reavie,"23' 6""",211.75,9,-1
2013,88,0,23135,Tim Clark,"23' 7""",94.333,4,-1
2013,88,0,25562,Andres Romero,"23' 7""",188.5,8,+1
2013,90,0,23638,Brendon de Jonge,"23' 9""",308.25,13,+5
2013,91,0,25632,Jimmy Walker,"23' 10""",620.25,26,+3
2013,92,0,21099,David Lynn,"23' 11""",431.167,18,+2
2013,93,0,25274,Steven Bowditch,"24' 0""",264.083,11,E
2013,94,0,20766,Padraig Harrington,"24' 1""",192.5,8,+1
2013,94,0,24361,Pat Perez,"24' 1""",192.667,8,+3
2013,96,0,21731,Freddie Jacobson,"24' 4""",438.5,18,-1
2013,97,0,33419,Cameron Tringale,"24' 6""",587.583,24,-4
2013,98,0,26497,Casey Wittenberg,"24' 7""",344.0,14,-1
2013,99,0,27120,Troy Matteson,"24' 9""",371.0,15,+1
2013,100,0,23409,James Driscoll,"24' 10""",347.75,14,E
2013,101,0,30926,Chris Kirk,"24' 11""",374.0,15,-1
2013,102,0,32150,Michael Thompson,"25' 2""",226.583,9,E
2013,102,0,27095,Nick Watney,"25' 2""",403.083,16,E
2013,104,0,22371,Aaron Baddeley,"25' 3""",354.0,14,E
2013,104,0,20572,Rod Pampling,"25' 3""",202.25,8,E
2013,106,0,6567,Vijay Singh,"25' 4""",379.75,15,+6
2013,107,0,24357,K.J. Choi,"25' 6""",255.25,10,-2
2013,107,0,22806,Doug LaBelle II,"25' 6""",306.417,12,E
2013,109,0,29518,Brendan Steele,"25' 8""",231.167,9,+2
2013,110,0,23983,Luke Donald,"25' 9""",128.667,5,-1
2013,110,0,23788,D.J. Trahan,"25' 9""",154.5,6,+2
2013,112,0,28679,Fabián Gómez,"25' 11""",311.333,12,E
2013,112,0,23623,Bo Van Pelt,"25' 11""",258.833,10,+1
2013,114,0,27936,Martin Laird,"26' 1""",234.667,9,+2
2013,115,0,25900,Lucas Glover,"26' 2""",287.75,11,E
2013,116,0,1320,Bob Estes,"26' 3""",236.0,9,-1
2013,116,0,26679,Kevin Stadler,"26' 3""",524.583,20,+5
2013,116,0,24663,Y.E. Yang,"26' 3""",183.667,7,+3
2013,119,0,27556,Ted Potter Jr.,"26' 5""",395.833,15,+4
2013,120,0,31560,Brian Stuard,"26' 6""",291.5,11,+2
2013,121,0,24507,Jason Bohn,"26' 7""",505.167,19,+2
2013,121,0,30163,Henrik Norlander,"26' 7""",292.583,11,+6
2013,121,0,33418,Shawn Stefani,"26' 7""",398.75,15,E
2013,121,0,27214,Kevin Streelman,"26' 7""",372.417,14,E
2013,125,0,28475,Jeff Overton,"26' 10""",456.167,17,E
2013,126,0,26289,Boo Weekley,"26' 11""",512.083,19,-1
2013,127,0,23320,Ryan Palmer,"27' 1""",379.667,14,+1
2013,128,0,37273,Derek Ernst,"27' 2""",353.583,13,+5
2013,129,0,24924,Bill Haas,"27' 3""",490.75,18,+1
2013,129,0,21961,Charles Howell III,"27' 3""",490.417,18,+2
2013,131,0,24024,Zach Johnson,"27' 4""",492.167,18,+3
2013,131,0,34360,Patrick Reed,"27' 4""",573.583,21,-3
2013,133,0,28259,Sangmoon Bae,"27' 6""",521.917,19,+3
2013,134,0,20098,Stuart Appleby,"27' 9""",249.917,9,-1
2013,134,0,30110,Kyle Stanley,"27' 9""",666.333,24,+5
2013,136,0,32698,Bobby Gates,"27' 10""",278.667,10,+2
2013,136,0,24140,Sean O'Hair,"27' 10""",362.083,13,+8
2013,136,0,29425,Andrew Svoboda,"27' 10""",166.75,6,+1
2013,139,0,8725,Tom Gillis,"27' 11""",698.333,25,+4
2013,140,0,24846,Ricky Barnes,"28' 0""",279.917,10,+2
2013,141,0,20229,Stewart Cink,"28' 1""",393.583,14,+3
2013,141,0,28500,Martin Flores,"28' 1""",589.083,21,+1
2013,143,0,24358,Robert Garrigus,"28' 2""",225.25,8,+1
2013,143,0,31557,Jim Herman,"28' 2""",309.583,11,-1
2013,145,0,10885,Robert Allenby,"28' 3""",197.917,7,+6
2013,146,0,32334,Charlie Beljan,"28' 4""",368.083,13,+1
2013,147,0,29479,Scott Brown,"28' 5""",312.667,11,E
2013,148,0,19970,Robert Karlsson,"28' 8""",172.0,6,E
2013,149,0,23541,Ben Crane,"28' 9""",315.917,11,+2
2013,149,0,22295,Darron Stiles,"28' 9""",258.5,9,+2
2013,151,0,34099,Harris English,"28' 10""",490.083,17,+6
2013,152,0,32448,James Hahn,"29' 0""",376.75,13,+2
2013,152,0,35139,Richard Lee,"29' 0""",464.583,16,+3
2013,154,0,25336,Alistair Presnell,"29' 2""",582.917,20,+4
2013,155,0,20645,John Senden,"29' 8""",503.833,17,+1
2013,156,0,30750,Tommy Gainey,"29' 10""",417.083,14,+6
2013,156,0,22792,Peter Hanson,"29' 10""",178.917,6,+1
2013,158,0,23353,J.J. Henry,"30' 2""",422.333,14,+4
2013,159,0,27129,Luke List,"30' 10""",431.167,14,+5
2013,160,0,28092,D.H. Lee,"31' 1""",279.917,9,-1
2013,161,0,34021,Bud Cauley,"31' 4""",439.083,14,E
2013,162,0,32102,Rickie Fowler,"31' 10""",478.0,15,+3
2013,163,0,10809,Jim Furyk,"32' 0""",287.667,9,+3
2013,163,0,6527,Steve Stricker,"32' 0""",224.25,7,+1
2013,165,0,10213,Dicky Pride,"32' 6""",747.333,23,+3
2013,166,0,30692,Scott Stallings,"32' 7""",619.417,19,+2
2013,167,0,21209,Sergio Garcia,"32' 10""",164.25,5,+2
2013,168,0,6004,Stephen Ames,"33' 1""",99.25,3,-1
2013,169,0,25804,Bubba Watson,"34' 2""",615.083,18,+1
2013,170,0,20396,Lee Westwood,"34' 6""",172.583,5,+2
2013,171,0,25572,Graeme McDowell,"34' 7""",380.583,11,+3
2013,172,0,27895,Jonas Blixt,"34' 9""",486.583,14,+1
2013,173,0,24227,Justin Bolli,"35' 0""",385.167,11,+1
2013,174,0,33141,Keegan Bradley,"37' 2""",557.167,15,+6
2013,175,0,30944,Jason Kokrak,"37' 3""",484.167,13,+1
2013,176,0,29221,Webb Simpson,"38' 7""",463.083,12,+3
2013,177,0,26300,Matt Jones,"39' 6""",553.167,14,+4
2013,178,0,23325,Vaughn Taylor,"40' 2""",120.5,3,E
2013,179,0,20691,Greg Owen,"40' 6""",364.25,9,+3
2013,180,0,8793,Tiger Woods,"41' 0""",123.083,3,+2
2014,1,0,29926,Danny Lee,"12' 3""",110.25,9,-5
2014,2,0,28486,Michael Putnam,"13' 7""",163.083,12,-1
2014,3,0,32102,Rickie Fowler,"15' 0""",150.333,10,-2
2014,4,0,31323,Gary Woodland,"15' 11""",350.5,22,-8
2014,5,0,1810,Phil Mickelson,"16' 1""",274.083,17,-3
2014,6,0,26956,Bronson La'Cassie,"16' 3""",227.333,14,E
2014,7,0,26331,Charl Schwartzel,"16' 5""",328.917,20,-5
2014,8,0,27933,John Merrick,"16' 11""",151.917,9,-1
2014,9,0,25191,Gonzalo Fernandez-Castaño,"17' 0""",118.833,7,-3
2014,10,0,31202,William McGirt,"17' 7""",387.5,22,-5
2014,11,0,26300,Matt Jones,"17' 11""",287.0,16,+1
2014,12,0,22405,Justin Rose,"18' 0""",197.583,11,-4
2014,13,0,27644,Brian Harman,"18' 2""",418.417,23,+2
2014,13,0,24138,Ian Poulter,"18' 2""",90.917,5,E
2014,15,0,24024,Zach Johnson,"19' 1""",267.083,14,+1
2014,16,0,30750,Tommy Gainey,"19' 2""",287.917,15,-6
2014,16,0,29289,S.Y. Noh,"19' 2""",268.667,14,E
2014,18,0,22621,Ben Curtis,"19' 4""",173.917,9,-2
2014,18,0,28089,Jason Day,"19' 4""",232.167,12,+1
2014,20,0,32839,Hideki Matsuyama,"19' 6""",97.5,5,-1
2014,21,0,24358,Robert Garrigus,"19' 10""",297.583,15,+3
2014,21,0,34563,Chesson Hadley,"19' 10""",258.25,13,-1
2014,23,0,25444,Justin Hicks,"19' 11""",279.167,14,-1
2014,23,0,24663,Y.E. Yang,"19' 11""",218.833,11,-1
2014,25,0,24490,George McNeill,"20' 2""",261.667,13,-5
2014,26,0,10809,Jim Furyk,"20' 3""",324.417,16,-4
2014,27,0,23623,Bo Van Pelt,"20' 4""",264.083,13,+1
2014,28,0,26851,Marc Leishman,"20' 5""",244.583,12,+1
2014,29,0,21528,Henrik Stenson,"20' 6""",123.0,6,-2
2014,30,0,34261,Scott Langley,"20' 8""",206.583,10,-1
2014,31,0,24925,Jonathan Byrd,"20' 10""",208.5,10,-2
2014,32,0,20229,Stewart Cink,"20' 11""",480.417,23,-2
2014,33,0,20848,Ángel Cabrera,"21' 3""",319.083,15,-1
2014,33,0,24494,Erik Compton,"21' 3""",466.583,22,-1
2014,33,0,24781,Hunter Mahan,"21' 3""",382.083,18,-2
2014,33,0,20645,John Senden,"21' 3""",275.75,13,-1
2014,37,0,27936,Martin Laird,"21' 5""",192.417,9,+2
2014,37,0,32333,Kevin Tway,"21' 5""",171.417,8,E
2014,39,0,27064,Jhonattan Vegas,"21' 6""",172.0,8,+3
2014,39,0,27770,Camilo Villegas,"21' 6""",322.583,15,+3
2014,41,0,33419,Cameron Tringale,"21' 8""",607.333,28,+1
2014,42,0,23983,Luke Donald,"21' 11""",153.5,7,E
2014,43,0,34264,Hudson Swafford,"22' 0""",132.083,6,-1
2014,44,0,20098,Stuart Appleby,"22' 1""",397.833,18,-1
2014,44,0,23135,Tim Clark,"22' 1""",176.833,8,+4
2014,46,0,20160,Charlie Wi,"22' 2""",221.417,10,E
2014,47,0,7867,Woody Austin,"22' 3""",334.0,15,E
2014,48,0,26758,David Hearn,"22' 8""",317.833,14,+1
2014,49,0,24924,Bill Haas,"22' 9""",727.75,32,+3
2014,49,0,23621,Rory Sabbatini,"22' 9""",432.75,19,+5
2014,49,0,6567,Vijay Singh,"22' 9""",387.417,17,-2
2014,52,0,33418,Shawn Stefani,"22' 10""",388.417,17,+1
2014,53,0,29222,Billy Hurley III,"22' 11""",297.583,13,-1
2014,53,0,28132,Tyrone Van Aswegen,"22' 11""",458.583,20,+5
2014,55,0,21731,Freddie Jacobson,"23' 0""",437.167,19,-1
2014,56,0,27436,Graham DeLaet,"23' 2""",439.833,19,+1
2014,56,0,22913,John Rollins,"23' 2""",462.667,20,+1
2014,58,0,25364,Paul Casey,"23' 3""",186.083,8,+4
2014,58,0,24912,Will MacKenzie,"23' 3""",464.5,20,-1
2014,60,0,25274,Steven Bowditch,"23' 4""",419.917,18,+4
2014,61,0,28500,Martin Flores,"23' 5""",327.667,14,+1
2014,62,0,34174,John Huh,"23' 6""",329.333,14,-1
2014,62,0,27120,Troy Matteson,"23' 6""",329.167,14,+4
2014,64,0,12510,Chad Campbell,"23' 7""",164.833,7,-2
2014,64,0,31560,Brian Stuard,"23' 7""",235.75,10,+2
2014,66,0,29221,Webb Simpson,"23' 8""",379.167,16,-1
2014,67,0,32334,Charlie Beljan,"23' 9""",522.5,22,-1
2014,68,0,22371,Aaron Baddeley,"24' 1""",288.583,12,+1
2014,69,0,34046,Jordan Spieth,"24' 2""",822.0,34,+4
2014,70,0,28259,Sangmoon Bae,"24' 4""",267.833,11,-2
2014,70,0,1706,Davis Love III,"24' 4""",292.167,12,+2
2014,72,0,19846,Brian Gay,"24' 6""",416.333,17,+2
2014,73,0,32640,Troy Merritt,"24' 8""",518.75,21,+4
2014,74,0,28237,Rory McIlroy,"24' 9""",322.25,13,-4
2014,75,0,25834,Daniel Summerhays,"25' 0""",324.5,13,+2
2014,76,0,30944,Jason Kokrak,"25' 4""",608.25,24,-2
2014,76,0,10860,Justin Leonard,"25' 4""",380.083,15,+3
2014,78,0,32366,Kevin Chappell,"25' 5""",788.417,31,-4
2014,78,0,20157,Retief Goosen,"25' 5""",532.917,21,+4
2014,80,0,29479,Scott Brown,"25' 6""",434.0,17,+7
2014,81,0,26596,Ryan Moore,"25' 7""",127.75,5,+3
2014,81,0,24502,Adam Scott,"25' 7""",332.5,13,-2
2014,81,0,25632,Jimmy Walker,"25' 7""",895.0,35,E
2014,84,0,33122,Russell Knox,"25' 8""",334.0,13,-1
2014,85,0,21753,Brian Davis,"25' 9""",668.75,26,-1
2014,85,0,21961,Charles Howell III,"25' 9""",1107.583,43,-3
2014,85,0,30852,Ryo Ishikawa,"25' 9""",308.833,12,E
2014,85,0,23800,Bryce Molder,"25' 9""",334.333,13,E
2014,89,0,34098,Russell Henley,"25' 10""",543.083,21,-3
2014,89,0,34360,Patrick Reed,"25' 10""",749.167,29,+6
2014,91,0,12716,Charley Hoffman,"26' 0""",493.5,19,-3
2014,92,0,25562,Andres Romero,"26' 1""",417.417,16,E
2014,93,0,20396,Lee Westwood,"26' 2""",157.167,6,+3
2014,94,0,28307,Matt Every,"26' 4""",315.75,12,-4
2014,94,0,2206,David Toms,"26' 4""",237.083,9,+1
2014,96,0,27141,J.B. Holmes,"26' 8""",693.25,26,E
2014,96,0,30927,Brendon Todd,"26' 8""",532.5,20,-1
2014,98,0,24846,Ricky Barnes,"26' 11""",323.083,12,+2
2014,98,0,34021,Bud Cauley,"26' 11""",215.417,8,+5
2014,100,0,27895,Jonas Blixt,"27' 0""",512.333,19,+3
2014,100,0,30926,Chris Kirk,"27' 0""",242.75,9,-2
2014,102,0,28780,Nicholas Thompson,"27' 2""",515.917,19,-1
2014,103,0,29518,Brendan Steele,"27' 3""",381.25,14,+5
2014,104,0,26329,Louis Oosthuizen,"27' 5""",274.333,10,+2
2014,104,0,30692,Scott Stallings,"27' 5""",301.75,11,+5
2014,106,0,22293,Heath Slocum,"27' 6""",192.25,7,-3
2014,106,0,27214,Kevin Streelman,"27' 6""",495.167,18,-1
2014,106,0,25349,Tim Wilkinson,"27' 6""",550.333,20,E
2014,109,0,29478,Kevin Kisner,"27' 7""",248.5,9,+5
2014,110,0,20593,Greg Chalmers,"27' 9""",582.75,21,+7
2014,111,0,24140,Sean O'Hair,"27' 11""",446.833,16,+2
2014,111,0,26289,Boo Weekley,"27' 11""",306.917,11,+1
2014,113,0,23541,Ben Crane,"28' 0""",532.083,19,+2
2014,113,0,23638,Brendon de Jonge,"28' 0""",615.25,22,+5
2014,115,0,33461,Morgan Hoffmann,"28' 3""",1016.667,36,+3
2014,116,0,20104,Ken Duke,"28' 4""",368.5,13,+6
2014,116,0,27095,Nick Watney,"28' 4""",396.167,14,+1
2014,118,0,25804,Bubba Watson,"28' 6""",541.583,19,+10
2014,119,0,29420,Billy Horschel,"28' 7""",371.417,13,-1
2014,119,0,26679,Kevin Stadler,"28' 7""",257.333,9,+3
2014,121,0,25345,Carl Pettersson,"28' 8""",745.833,26,E
2014,122,0,22046,Geoff Ogilvy,"28' 9""",547.0,19,+2
2014,122,0,35732,Wes Roach,"28' 9""",402.5,14,-2
2014,124,0,25396,Kevin Na,"28' 11""",462.0,16,-1
2014,125,0,27408,Martin Kaymer,"29' 1""",349.25,12,-1
2014,126,0,30110,Kyle Stanley,"29' 2""",320.5,11,-1
2014,127,0,6522,Ernie Els,"29' 3""",497.5,17,+1
2014,128,0,28475,Jeff Overton,"29' 6""",590.5,20,+3
2014,129,0,25720,Chad Collins,"29' 7""",413.833,14,+1
2014,129,0,25572,Graeme McDowell,"29' 7""",177.25,6,E
2014,129,0,29425,Andrew Svoboda,"29' 7""",592.333,20,+4
2014,132,0,29535,Brice Garnett,"29' 10""",507.417,17,+4
2014,133,0,31193,Jim Renner,"30' 2""",331.75,11,+4
2014,134,0,23353,J.J. Henry,"30' 5""",304.167,10,E
2014,134,0,25240,D.A. Points,"30' 5""",365.083,12,+4
2014,136,0,22378,Trevor Immelman,"30' 6""",244.25,8,+1
2014,137,0,10423,Mike Weir,"30' 11""",278.0,9,+4
2014,138,0,20498,Briny Baird,"31' 1""",435.667,14,+4
2014,138,0,27649,Brandt Snedeker,"31' 1""",434.833,14,-1
2014,140,0,34099,Harris English,"31' 4""",376.167,12,-1
2014,140,0,23320,Ryan Palmer,"31' 4""",595.917,19,E
2014,142,0,23108,Matt Kuchar,"31' 5""",439.25,14,+3
2014,143,0,21878,Mark Wilson,"31' 6""",283.333,9,+1
2014,144,0,10885,Robert Allenby,"31' 7""",189.5,6,-1
2014,145,0,34265,Will Wilcox,"31' 9""",286.0,9,+2
2014,146,0,30925,Dustin Johnson,"31' 10""",318.167,10,+1
2014,147,0,8075,Jerry Kelly,"31' 11""",415.417,13,+1
2014,148,0,29461,Jamie Lovemark,"32' 0""",672.25,21,+4
2014,149,0,35539,Luke Guthrie,"32' 1""",769.083,24,+1
2014,150,0,35300,Andrew Loupe,"32' 2""",675.917,21,+2
2014,151,0,27556,Ted Potter Jr.,"32' 4""",291.083,9,+4
2014,152,0,32448,James Hahn,"32' 7""",650.917,20,+6
2014,153,0,24507,Jason Bohn,"32' 8""",621.417,19,+4
2014,154,0,29740,Brad Fritsch,"32' 10""",164.25,5,E
2014,155,0,31557,Jim Herman,"32' 11""",461.0,14,+1
2014,156,0,27963,Chris Stroud,"33' 1""",662.0,20,-3
2014,157,0,36689,Brooks Koepka,"33' 2""",298.417,9,+1
2014,158,0,33141,Keegan Bradley,"33' 6""",737.5,22,+1
2014,159,0,26951,Johnson Wagner,"33' 7""",67.083,2,+2
2014,160,0,25900,Lucas Glover,"33' 10""",337.917,10,+4
2014,160,0,33413,Ben Martin,"33' 10""",406.0,12,+2
2014,162,0,24361,Pat Perez,"33' 11""",508.25,15,+1
2014,163,0,28092,D.H. Lee,"34' 3""",376.917,11,E
2014,164,0,24357,K.J. Choi,"34' 9""",104.25,3,+3
2014,165,0,35139,Richard Lee,"34' 10""",627.667,18,+4
2014,166,0,27330,Josh Teater,"35' 3""",493.75,14,+1
2014,167,0,32200,Roberto Castro,"35' 4""",565.083,16,+1
2014,168,0,1724,Jeff Maggert,"35' 9""",214.583,6,+4
2014,168,0,32150,Michael Thompson,"35' 9""",285.917,8,+1
2014,170,0,37273,Derek Ernst,"36' 7""",475.5,13,+5
2014,171,0,27466,Spencer Levin,"37' 0""",259.25,7,E
2014,172,0,23409,James Driscoll,"37' 11""",455.25,12,+4
2014,173,0,34431,Robert Streb,"39' 9""",397.5,10,+3
2014,174,0,34409,David Lingmerth,"40' 2""",643.0,16,+5
2014,175,0,21209,Sergio Garcia,"44' 0""",352.167,8,+1
2014,176,0,35541,John Peterson,"48' 8""",340.667,7,+6
2014,177,0,25686,Jason Dufner,"54' 6""",435.833,8,+6
2022,1,0,23108,Matt Kuchar,"14' 6""",86.75,6,-2
2022,2,0,34098,Russell Henley,"15' 2""",181.75,12,-3
2022,3,0,35891,Cameron Smith,"16' 9""",184.083,11,-1
2022,4,0,27649,Brandt Snedeker,"17' 0""",169.833,10,-1
2022,5,0,28089,Jason Day,"17' 4""",173.167,10,+1
2022,6,0,29289,S.Y. Noh,"17' 8""",176.917,10,E
2022,7,0,27349,Alex Noren,"17' 10""",160.5,9,E
2022,8,0,23325,Vaughn Taylor,"18' 3""",164.0,9,E
2022,9,0,36801,Mark Hubbard,"18' 6""",203.5,11,-5
2022,10,0,46402,Talor Gooch,"19' 4""",193.667,10,E
2022,11,0,32662,Michael Gligic,"19' 5""",272.0,14,+1
2022,12,0,31560,Brian Stuard,"19' 6""",234.333,12,-1
2022,13,0,33122,Russell Knox,"19' 10""",158.417,8,+1
2022,13,0,27770,Camilo Villegas,"19' 10""",139.0,7,-1
2022,15,0,49947,Taylor Moore,"20' 3""",545.917,27,-5
2022,15,0,50525,Collin Morikawa,"20' 3""",141.917,7,-1
2022,17,0,49771,J.T. Poston,"20' 5""",387.917,19,+2
2022,17,0,54783,Dylan Wu,"20' 5""",326.417,16,-4
2022,19,0,34563,Chesson Hadley,"20' 6""",205.083,10,-2
2022,20,0,46435,Austin Cook,"20' 9""",332.417,16,E
2022,21,0,30163,Henrik Norlander,"20' 10""",312.75,15,-3
2022,21,0,23621,Rory Sabbatini,"20' 10""",312.167,15,+1
2022,23,0,46601,Trey Mullinax,"21' 3""",742.75,35,E
2022,24,0,28252,Seamus Power,"21' 4""",320.083,15,-4
2022,25,0,21961,Charles Howell III,"21' 6""",215.083,10,E
2022,26,0,47993,Denny McCarthy,"21' 11""",394.333,18,-1
2022,27,0,40098,Matt Fitzpatrick,"22' 0""",351.917,16,+1
2022,28,0,20229,Stewart Cink,"22' 3""",466.75,21,E
2022,29,0,24925,Jonathan Byrd,"22' 8""",271.5,12,-1
2022,30,0,37455,Si Woo Kim,"22' 9""",638.0,28,+3
2022,31,0,34610,Matthias Schwab,"22' 11""",206.333,9,+2
2022,32,0,39997,Corey Conners,"23' 2""",278.167,12,-1
2022,33,0,32816,Satoshi Kodaira,"23' 3""",116.25,5,E
2022,34,0,30926,Chris Kirk,"23' 4""",326.667,14,-1
2022,34,0,32839,Hideki Matsuyama,"23' 4""",233.083,10,-1
2022,36,0,45522,Christiaan Bezuidenhout,"23' 5""",257.5,11,+2
2022,36,0,46414,Aaron Rai,"23' 5""",351.167,15,-1
2022,36,0,47856,Seth Reeves,"23' 5""",421.667,18,+3
2022,39,0,35310,Lanto Griffin,"23' 8""",402.5,17,E
2022,40,0,50095,Austin Smotherman,"23' 9""",404.25,17,E
2022,41,0,52375,Doug Ghim,"23' 10""",238.667,10,-1
2022,42,0,22056,Cameron Percy,"23' 11""",191.0,8,+1
2022,42,0,45540,Jared Wolfe,"23' 11""",238.833,10,-4
2022,44,0,36884,Ben Kohles,"24' 0""",191.917,8,E
2022,44,0,24502,Adam Scott,"24' 0""",288.083,12,-1
2022,44,0,47483,Will Zalatoris,"24' 0""",815.583,34,-3
2022,47,0,33486,Roger Sloan,"24' 5""",341.583,14,-2
2022,47,0,51634,Sahith Theegala,"24' 5""",512.25,21,+1
