YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2014,7,0,7867,Woody Austin,16.1,19,118,+0.32
2014,8,0,20498,Briny Baird,15.0,15,100,E
2014,9,0,23800,Bryce Molder,14.49,20,138,+0.40
2014,10,0,27556,Ted Potter Jr.,13.97,19,136,+0.16
2014,11,0,22293,Heath Slocum,13.04,18,138,+0.17
2014,12,0,31202,William McGirt,13.02,25,192,-0.12
2014,13,0,20160,Charlie Wi,12.86,18,140,+0.28
2014,14,0,26758,David Hearn,12.36,22,178,+0.09
2014,15,0,29222,Billy Hurley III,12.18,19,156,+0.11
2014,16,0,24357,K.J. Choi,12.14,17,140,+0.29
2014,17,0,22621,Ben Curtis,11.97,17,142,+0.12
2014,18,0,34174,John Huh,11.69,18,154,+0.33
2014,19,0,25572,Graeme McDowell,11.46,11,96,-0.09
2014,20,0,20098,Stuart Appleby,11.11,20,180,+0.10
2014,21,0,1724,Jeff Maggert,10.58,11,104,+0.45
2014,22,0,30927,Brendon Todd,10.5,21,200,+0.33
2014,23,0,24507,Jason Bohn,10.49,17,162,-0.06
2014,24,0,25396,Kevin Na,10.47,18,172,+0.22
2014,25,0,25720,Chad Collins,10.42,15,144,-0.20
2014,26,0,21753,Brian Davis,10.11,18,178,+0.11
2014,26,0,34261,Scott Langley,10.11,18,178,+0.06
2014,28,0,20104,Ken Duke,10.0,14,140,E
2014,28,0,28092,D.H. Lee,10.0,10,100,+0.20
2014,30,0,25834,Daniel Summerhays,9.57,18,188,+0.17
2014,31,0,25686,Jason Dufner,9.52,8,84,-0.38
2014,31,0,24361,Pat Perez,9.52,16,168,+0.19
2014,31,0,33419,Cameron Tringale,9.52,20,210,+0.15
2014,31,0,21878,Mark Wilson,9.52,12,126,+0.17
2014,35,0,24024,Zach Johnson,9.3,16,172,+0.06
2014,36,0,23541,Ben Crane,9.26,15,162,+0.20
2014,37,0,23108,Matt Kuchar,9.21,14,152,-0.29
2014,38,0,24912,Will MacKenzie,9.15,15,164,+0.47
2014,39,0,21731,Freddie Jacobson,8.99,16,178,+0.13
2014,40,0,20593,Greg Chalmers,8.64,14,162,+0.14
2014,41,0,22371,Aaron Baddeley,8.59,11,128,+0.45
2014,42,0,24494,Erik Compton,8.54,14,164,E
2014,43,0,27466,Spencer Levin,8.47,10,118,+0.40
2014,44,0,24663,Y.E. Yang,8.33,12,144,+0.25
2014,45,0,31560,Brian Stuard,8.24,14,170,-0.14
2014,46,0,10809,Jim Furyk,8.09,11,136,E
2014,47,0,27933,John Merrick,8.0,12,150,E
2014,48,0,29478,Kevin Kisner,7.83,13,166,+0.08
2014,49,0,33122,Russell Knox,7.61,14,184,+0.07
2014,50,0,10885,Robert Allenby,7.59,12,158,+0.33
2014,51,0,27214,Kevin Streelman,7.5,9,120,+0.11
2014,52,0,20157,Retief Goosen,7.32,12,164,+0.67
2014,53,0,29479,Scott Brown,7.29,14,192,E
2014,54,0,24490,George McNeill,7.14,11,154,+0.55
2014,54,0,24138,Ian Poulter,7.14,6,84,-0.17
2014,54,0,26289,Boo Weekley,7.14,8,112,+0.13
2014,57,0,23409,James Driscoll,7.04,10,142,+0.40
2014,58,0,24925,Jonathan Byrd,6.94,10,144,+0.10
2014,59,0,23983,Luke Donald,6.82,6,88,E
2014,59,0,30926,Chris Kirk,6.82,12,176,+0.08
2014,61,0,25349,Tim Wilkinson,6.71,11,164,+0.18
2014,62,0,35541,John Peterson,6.67,8,120,E
2014,63,0,35539,Luke Guthrie,6.63,11,166,+0.18
2014,64,0,22913,John Rollins,6.58,10,152,+0.20
2014,65,0,32640,Troy Merritt,6.45,8,124,-0.13
2014,66,0,28259,Sangmoon Bae,6.43,9,140,-0.11
2014,67,0,6567,Vijay Singh,6.33,10,158,+0.50
2014,68,0,32200,Roberto Castro,6.25,8,128,+0.75
2014,68,0,28475,Jeff Overton,6.25,9,144,E
2014,68,0,32333,Kevin Tway,6.25,7,112,+0.14
2014,71,0,34563,Chesson Hadley,6.1,10,164,+0.10
2014,72,0,25444,Justin Hicks,6.06,12,198,-0.17
2014,72,0,26596,Ryan Moore,6.06,8,132,+0.13
2014,74,0,24140,Sean O'Hair,5.84,9,154,+0.33
2014,75,0,22405,Justin Rose,5.77,6,104,+0.83
2014,76,0,37273,Derek Ernst,5.71,8,140,+0.75
2014,77,0,25364,Paul Casey,5.68,5,88,-0.20
2014,78,0,27649,Brandt Snedeker,5.63,8,142,E
2014,79,0,20645,John Senden,5.62,10,178,-0.20
2014,80,0,28500,Martin Flores,5.56,9,162,-0.11
2014,81,0,27895,Jonas Blixt,5.43,5,92,+0.20
2014,82,0,32150,Michael Thompson,5.3,7,132,-0.29
2014,83,0,25240,D.A. Points,5.26,6,114,+0.17
2014,83,0,29221,Webb Simpson,5.26,8,152,-0.13
2014,85,0,25562,Andres Romero,5.19,8,154,+0.50
2014,86,0,27644,Brian Harman,5.14,11,214,+0.73
2014,87,0,34265,Will Wilcox,5.1,5,98,+0.40
2014,88,0,29926,Danny Lee,5.0,8,160,-0.13
2014,88,0,29461,Jamie Lovemark,5.0,6,120,-0.17
2014,90,0,29420,Billy Horschel,4.86,7,144,-0.43
2014,91,0,26679,Kevin Stadler,4.79,7,146,+0.14
2014,92,0,1810,Phil Mickelson,4.72,5,106,E
2014,93,0,24924,Bill Haas,4.71,8,170,-0.13
2014,94,0,30925,Dustin Johnson,4.65,4,86,-0.75
2014,95,0,24846,Ricky Barnes,4.55,8,176,+0.38
2014,96,0,28132,Tyrone Van Aswegen,4.49,7,156,+0.14
2014,97,0,31193,Jim Renner,4.39,5,114,+0.40
2014,98,0,30750,Tommy Gainey,4.35,6,138,+0.17
2014,99,0,26956,Bronson La'Cassie,4.26,4,94,+0.25
2014,100,0,26300,Matt Jones,4.23,6,142,E
2014,101,0,23638,Brendon de Jonge,4.21,8,190,+0.38
2014,102,0,29740,Brad Fritsch,4.17,4,96,E
2014,103,0,35139,Richard Lee,4.05,6,148,+0.33
2014,104,0,23353,J.J. Henry,4.02,7,174,+0.57
2014,105,0,25274,Steven Bowditch,3.93,7,178,E
2014,106,0,29425,Andrew Svoboda,3.9,6,154,+0.67
2014,106,0,28780,Nicholas Thompson,3.9,6,154,+0.17
2014,108,0,34098,Russell Henley,3.85,6,156,+0.33
2014,108,0,22046,Geoff Ogilvy,3.85,6,156,-0.17
2014,108,0,34360,Patrick Reed,3.85,6,156,-0.50
2014,108,0,27770,Camilo Villegas,3.85,7,182,+0.86
2014,112,0,12510,Chad Campbell,3.77,4,106,+1.00
2014,113,0,34099,Harris English,3.75,6,160,-0.17
2014,113,0,32448,James Hahn,3.75,6,160,+0.50
2014,113,0,27141,J.B. Holmes,3.75,6,160,+0.67
2014,116,0,27963,Chris Stroud,3.66,6,164,+0.33
2014,117,0,34264,Hudson Swafford,3.62,5,138,E
2014,118,0,25191,Gonzalo Fernandez-Castaño,3.57,5,140,E
2014,118,0,27330,Josh Teater,3.57,6,168,E
2014,120,0,34409,David Lingmerth,3.47,5,144,+0.60
2014,121,0,31557,Jim Herman,3.45,4,116,-0.25
2014,121,0,27120,Troy Matteson,3.45,4,116,-0.25
2014,123,0,28307,Matt Every,3.42,5,146,+0.60
2014,124,0,29535,Brice Garnett,3.41,6,176,E
2014,124,0,29289,S.Y. Noh,3.41,6,176,+0.17
2014,126,0,26329,Louis Oosthuizen,3.33,2,60,-0.50
2014,127,0,32366,Kevin Chappell,3.26,6,184,+0.17
2014,128,0,22378,Trevor Immelman,3.21,5,156,+0.60
2014,129,0,6522,Ernie Els,3.17,4,126,+0.25
2014,129,0,35732,Wes Roach,3.17,4,126,E
2014,131,0,29518,Brendan Steele,3.16,5,158,+0.60
2014,132,0,27408,Martin Kaymer,3.13,3,96,+0.67
2014,133,0,27436,Graham DeLaet,3.08,4,130,+0.50
2014,134,0,34046,Jordan Spieth,3.05,5,164,E
2014,135,0,30852,Ryo Ishikawa,2.9,4,138,-0.50
2014,136,0,34431,Robert Streb,2.82,4,142,+0.25
2014,137,0,28089,Jason Day,2.78,2,72,+1.50
2014,138,0,34021,Bud Cauley,2.68,3,112,E
2014,139,0,20229,Stewart Cink,2.67,4,150,+0.75
2014,140,0,21528,Henrik Stenson,2.63,2,76,E
2014,141,0,33461,Morgan Hoffmann,2.53,5,198,+0.80
2014,142,0,24358,Robert Garrigus,2.5,4,160,E
2014,143,0,12716,Charley Hoffman,2.35,4,170,+0.75
2014,144,0,26951,Johnson Wagner,2.31,3,130,+1.00
2014,145,0,30692,Scott Stallings,2.21,3,136,+0.67
2014,146,0,25345,Carl Pettersson,2.2,4,182,E
2014,147,0,26851,Marc Leishman,2.14,3,140,+0.67
2014,148,0,23623,Bo Van Pelt,2.11,3,142,E
2014,149,0,23621,Rory Sabbatini,2.03,3,148,+0.67
2014,150,0,23320,Ryan Palmer,2.0,3,150,E
2014,151,0,30110,Kyle Stanley,1.9,3,158,+0.33
2014,152,0,27095,Nick Watney,1.69,2,118,+1.50
2014,153,0,35300,Andrew Loupe,1.64,2,122,E
2014,154,0,30944,Jason Kokrak,1.54,2,130,+0.50
2014,155,0,28486,Michael Putnam,1.47,3,204,+0.33
2014,156,0,32334,Charlie Beljan,1.39,2,144,+1.00
2014,156,0,1706,Davis Love III,1.39,2,144,+0.50
2014,158,0,24781,Hunter Mahan,1.33,2,150,-0.50
2014,158,0,27064,Jhonattan Vegas,1.33,2,150,E
2014,160,0,25632,Jimmy Walker,1.32,2,152,E
2014,161,0,36689,Brooks Koepka,1.04,1,96,E
2014,161,0,28237,Rory McIlroy,1.04,1,96,E
2014,163,0,26331,Charl Schwartzel,0.93,1,108,E
2014,164,0,25900,Lucas Glover,0.89,1,112,E
2014,164,0,24502,Adam Scott,0.89,1,112,-1.00
2014,166,0,27936,Martin Laird,0.86,1,116,+1.00
2014,167,0,32102,Rickie Fowler,0.77,1,130,+1.00
2014,167,0,32839,Hideki Matsuyama,0.77,1,130,E
2014,169,0,33141,Keegan Bradley,0.71,1,140,E
2014,170,0,33413,Ben Martin,0.66,1,152,-1.00
2014,170,0,31323,Gary Woodland,0.66,1,152,E
2014,172,0,21961,Charles Howell III,0.49,1,204,E
2014,173,0,20848,Ángel Cabrera,0.0,0,122,E
2014,173,0,21209,Sergio Garcia,0.0,0,80,E
2014,173,0,33418,Shawn Stefani,0.0,0,116,E
2014,173,0,25804,Bubba Watson,0.0,0,114,E
2014,173,0,20396,Lee Westwood,0.0,0,88,E
2022,1,0,31560,Brian Stuard,14.04,25,178,+0.24
2022,2,0,32816,Satoshi Kodaira,11.7,11,94,+0.18
2022,3,0,24980,Scott Gutschewski,10.71,12,112,-0.08
2022,4,0,29974,Branden Grace,10.42,10,96,+0.10
2022,5,0,33490,Bo Hoag,10.2,10,98,-0.30
2022,6,0,35879,Kelly Kraft,10.14,14,138,+0.07
2022,7,0,39436,Joshua Creel,9.57,9,94,E
2022,8,0,47128,Richy Werenski,9.52,12,126,+0.17
2022,9,0,30927,Brendon Todd,9.49,15,158,+0.13
2022,10,0,23325,Vaughn Taylor,9.43,10,106,+0.10
2022,11,0,22056,Cameron Percy,9.09,8,88,E
2022,12,0,46435,Austin Cook,8.7,12,138,+0.08
2022,13,0,30978,Kiradech Aphibarnrat,8.49,9,106,+0.44
2022,14,0,26476,Chez Reavie,8.24,14,170,+0.07
2022,15,0,23983,Luke Donald,8.21,11,134,+0.09
2022,16,0,32139,Danny Willett,8.06,10,124,+0.40
2022,17,0,36884,Ben Kohles,7.94,10,126,+0.30
2022,18,0,39953,Chase Seiffert,7.84,8,102,+0.13
2022,19,0,34256,Andrew Putnam,7.78,14,180,+0.07
2022,20,0,24361,Pat Perez,7.76,9,116,+0.33
2022,21,0,30911,Tommy Fleetwood,7.69,8,104,+0.13
2022,22,0,32640,Troy Merritt,7.47,13,174,+0.15
2022,23,0,36801,Mark Hubbard,7.35,10,136,-0.30
2022,24,0,40162,Justin Lower,6.94,10,144,-0.20
2022,25,0,27649,Brandt Snedeker,6.78,8,118,+0.50
2022,26,0,33486,Roger Sloan,6.52,9,138,+0.33
2022,26,0,27770,Camilo Villegas,6.52,9,138,+0.11
2022,28,0,36799,Stephan Jaeger,6.47,11,170,+0.45
2022,29,0,23621,Rory Sabbatini,6.36,7,110,E
2022,30,0,23108,Matt Kuchar,6.34,9,142,E
2022,31,0,24024,Zach Johnson,6.25,8,128,E
2022,32,0,47983,Chad Ramey,6.16,9,146,-0.22
2022,33,0,47993,Denny McCarthy,6.0,12,200,-0.08
2022,34,0,40006,Erik van Rooyen,5.68,5,88,E
2022,35,0,25198,Francesco Molinari,5.66,6,106,+0.83
2022,36,0,28114,Dawie van der Walt,5.65,7,124,+0.29
2022,37,0,29289,S.Y. Noh,5.56,7,126,E
2022,37,0,51890,Greyson Sigg,5.56,10,180,+0.10
2022,39,0,52374,Brandon Wu,5.41,8,148,-0.25
2022,40,0,37275,Sam Ryder,5.36,9,168,-0.22
2022,41,0,25818,Scott Piercy,5.19,8,154,+0.13
2022,42,0,45526,Abraham Ancer,5.17,6,116,+0.17
2022,43,0,35450,Patrick Cantlay,5.15,7,136,-0.29
2022,44,0,19803,Ryan Armour,5.0,5,100,E
2022,44,0,45522,Christiaan Bezuidenhout,5.0,8,160,+0.38
2022,44,0,52375,Doug Ghim,5.0,8,160,-0.13
2022,47,0,27644,Brian Harman,4.95,9,182,+0.44
2022,48,0,36852,Jim Knous,4.9,5,102,E
2022,49,0,31420,Anirban Lahiri,4.86,7,144,+0.57
2022,49,0,51950,Max McGreevy,4.86,7,144,-0.14
2022,51,0,35449,Adam Long,4.76,8,168,E
2022,51,0,32150,Michael Thompson,4.76,8,168,+0.75
2022,53,0,51997,Andrew Novak,4.61,7,152,-0.14
2022,53,0,27095,Nick Watney,4.61,7,152,+0.43
2022,55,0,49298,Kramer Hickok,4.6,8,174,+0.63
2022,56,0,24138,Ian Poulter,4.55,4,88,+0.50
2022,56,0,50095,Austin Smotherman,4.55,7,154,+0.57
2022,58,0,29908,C.T. Pan,4.49,7,156,E
2022,58,0,46414,Aaron Rai,4.49,8,178,E
2022,60,0,48084,Wesley Bryan,4.44,4,90,+1.75
2022,61,0,34431,Robert Streb,4.43,7,158,-0.29
2022,62,0,40098,Matt Fitzpatrick,4.29,6,140,E
2022,63,0,27895,Jonas Blixt,4.0,4,100,E
2022,64,0,33122,Russell Knox,3.93,7,178,-0.71
2022,65,0,31557,Jim Herman,3.92,4,102,+0.75
2022,66,0,20229,Stewart Cink,3.9,6,154,E
2022,67,0,29478,Kevin Kisner,3.79,5,132,+0.60
2022,68,0,30163,Henrik Norlander,3.68,5,136,+0.80
2022,68,0,48081,Xander Schauffele,3.68,5,136,-0.20
2022,70,0,39977,Max Homa,3.66,6,164,E
2022,71,0,32366,Kevin Chappell,3.64,4,110,+0.25
2022,72,0,48117,Kurt Kitayama,3.57,5,140,-0.40
2022,72,0,46442,Maverick McNealy,3.57,6,168,-0.17
2022,72,0,34360,Patrick Reed,3.57,5,140,E
2022,72,0,34610,Matthias Schwab,3.57,5,140,-0.20
2022,76,0,34076,Joel Dahmen,3.53,6,170,+0.33
2022,77,0,24925,Jonathan Byrd,3.51,4,114,+0.50
2022,77,0,26300,Matt Jones,3.51,4,114,+0.50
2022,79,0,35110,Brett Drewitt,3.45,4,116,-0.50
2022,79,0,33204,Shane Lowry,3.45,4,116,+0.50
2022,81,0,36871,Matthew NeSmith,3.41,6,176,+0.17
2022,82,0,27974,Sung Kang,3.29,5,152,-0.20
2022,83,0,29535,Brice Garnett,3.25,5,154,E
2022,84,0,29970,Dylan Frittelli,3.23,6,186,+0.17
2022,84,0,35891,Cameron Smith,3.23,4,124,-0.25
2022,86,0,35506,Mackenzie Hughes,3.21,5,156,+0.20
2022,87,0,37455,Si Woo Kim,3.19,6,188,-0.17
2022,87,0,56278,Matthew Wolff,3.19,3,94,E
2022,89,0,34363,Tyrrell Hatton,3.13,4,128,-0.25
2022,89,0,10381,Curtis Thompson,3.13,4,128,-0.25
2022,91,0,27936,Martin Laird,3.03,4,132,E
2022,92,0,25686,Jason Dufner,3.0,3,100,+0.33
2022,93,0,54783,Dylan Wu,2.99,4,134,E
2022,94,0,51894,Vince Whaley,2.94,5,170,E
2022,95,0,29926,Danny Lee,2.88,3,104,+0.67
2022,96,0,36326,David Lipsky,2.84,5,176,-0.40
