YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2013,1,0,29289,S.Y. Noh,2.833,68,24
2013,2,0,30925,Dustin Johnson,2.857,40,14
2013,2,0,34046,Jordan Spieth,2.857,60,21
2013,2,0,6527,Steve Stricker,2.857,40,14
2013,5,0,27649,Brandt Snedeker,2.875,46,16
2013,6,0,6573,Brandt Jobe,2.889,52,18
2013,7,0,8075,Jerry Kelly,2.905,61,21
2013,8,0,26300,Matt Jones,2.917,70,24
2013,9,0,31557,Jim Herman,2.923,38,13
2013,9,0,27408,Martin Kaymer,2.923,38,13
2013,11,0,24494,Erik Compton,2.958,71,24
2013,12,0,35139,Richard Lee,2.96,74,25
2013,13,0,24924,Bill Haas,2.962,77,26
2013,14,0,6004,Stephen Ames,3.0,33,11
2013,14,0,24507,Jason Bohn,3.0,54,18
2013,14,0,27436,Graham DeLaet,3.0,90,30
2013,14,0,21209,Sergio Garcia,3.0,63,21
2013,14,0,24024,Zach Johnson,3.0,81,27
2013,14,0,19970,Robert Karlsson,3.0,27,9
2013,14,0,36884,Ben Kohles,3.0,54,18
2013,14,0,34409,David Lingmerth,3.0,60,20
2013,14,0,25572,Graeme McDowell,3.0,36,12
2013,14,0,30163,Henrik Norlander,3.0,51,17
2013,14,0,27556,Ted Potter Jr.,3.0,57,19
2013,14,0,33418,Shawn Stefani,3.0,45,15
2013,14,0,21528,Henrik Stenson,3.0,45,15
2013,14,0,27963,Chris Stroud,3.0,75,25
2013,14,0,32150,Michael Thompson,3.0,57,19
2013,14,0,8793,Tiger Woods,3.0,45,15
2013,30,0,20098,Stuart Appleby,3.037,82,27
2013,30,0,21961,Charles Howell III,3.037,82,27
2013,32,0,1320,Bob Estes,3.043,70,23
2013,33,0,1810,Phil Mickelson,3.045,67,22
2013,34,0,30852,Ryo Ishikawa,3.05,61,20
2013,35,0,22621,Ben Curtis,3.053,58,19
2013,35,0,24140,Sean O'Hair,3.053,58,19
2013,35,0,24663,Y.E. Yang,3.053,58,19
2013,38,0,33461,Morgan Hoffmann,3.063,49,16
2013,39,0,28679,Fabián Gómez,3.067,46,15
2013,40,0,20691,Greg Owen,3.074,83,27
2013,41,0,24357,K.J. Choi,3.077,80,26
2013,41,0,24138,Ian Poulter,3.077,40,13
2013,41,0,23788,D.J. Trahan,3.077,40,13
2013,44,0,24399,Scott Gardiner,3.083,37,12
2013,44,0,10860,Justin Leonard,3.083,74,24
2013,44,0,22295,Darron Stiles,3.083,37,12
2013,47,0,21731,Freddie Jacobson,3.091,68,22
2013,47,0,26851,Marc Leishman,3.091,68,22
2013,49,0,31560,Brian Stuard,3.095,65,21
2013,50,0,21753,Brian Davis,3.103,90,29
2013,51,0,25686,Jason Dufner,3.105,59,19
2013,51,0,28092,D.H. Lee,3.105,59,19
2013,51,0,26331,Charl Schwartzel,3.105,59,19
2013,51,0,30692,Scott Stallings,3.105,59,19
2013,55,0,23800,Bryce Molder,3.107,87,28
2013,56,0,28089,Jason Day,3.111,56,18
2013,56,0,23497,Tag Ridings,3.111,56,18
2013,58,0,28780,Nicholas Thompson,3.115,81,26
2013,59,0,29479,Scott Brown,3.118,53,17
2013,59,0,22046,Geoff Ogilvy,3.118,53,17
2013,59,0,22405,Justin Rose,3.118,53,17
2013,62,0,29221,Webb Simpson,3.12,78,25
2013,63,0,6522,Ernie Els,3.125,50,16
2013,63,0,29425,Andrew Svoboda,3.125,25,8
2013,65,0,27895,Jonas Blixt,3.13,72,23
2013,65,0,27330,Josh Teater,3.13,72,23
2013,67,0,26758,David Hearn,3.136,69,22
2013,68,0,24846,Ricky Barnes,3.143,66,21
2013,68,0,29420,Billy Horschel,3.143,66,21
2013,68,0,23108,Matt Kuchar,3.143,66,21
2013,68,0,24490,George McNeill,3.143,66,21
2013,68,0,10213,Dicky Pride,3.143,66,21
2013,68,0,25834,Daniel Summerhays,3.143,88,28
2013,74,0,27770,Camilo Villegas,3.15,63,20
2013,75,0,25345,Carl Pettersson,3.154,82,26
2013,76,0,29740,Brad Fritsch,3.158,60,19
2013,76,0,22378,Trevor Immelman,3.158,60,19
2013,78,0,12716,Charley Hoffman,3.16,79,25
2013,78,0,34174,John Huh,3.16,79,25
2013,80,0,20848,Ángel Cabrera,3.167,76,24
2013,80,0,23135,Tim Clark,3.167,57,18
2013,80,0,32448,James Hahn,3.167,76,24
2013,80,0,23623,Bo Van Pelt,3.167,76,24
2013,84,0,21099,David Lynn,3.174,73,23
2013,84,0,31323,Gary Woodland,3.174,73,23
2013,86,0,23638,Brendon de Jonge,3.176,108,34
2013,87,0,34099,Harris English,3.179,89,28
2013,87,0,29518,Brendan Steele,3.179,89,28
2013,89,0,20396,Lee Westwood,3.182,70,22
2013,90,0,33141,Keegan Bradley,3.185,86,27
2013,91,0,32334,Charlie Beljan,3.19,67,21
2013,92,0,23353,J.J. Henry,3.192,83,26
2013,93,0,12510,Chad Campbell,3.2,80,25
2013,93,0,28455,Will Claxton,3.2,48,15
2013,93,0,37273,Derek Ernst,3.2,48,15
2013,93,0,22792,Peter Hanson,3.2,48,15
2013,93,0,22806,Doug LaBelle II,3.2,64,20
2013,93,0,25336,Alistair Presnell,3.2,32,10
2013,99,0,28475,Jeff Overton,3.208,77,24
2013,100,0,22056,Cameron Percy,3.214,45,14
2013,101,0,10809,Jim Furyk,3.217,74,23
2013,101,0,34431,Robert Streb,3.217,74,23
2013,101,0,20160,Charlie Wi,3.217,74,23
2013,101,0,26497,Casey Wittenberg,3.217,74,23
2013,105,0,32200,Roberto Castro,3.222,87,27
2013,105,0,20593,Greg Chalmers,3.222,87,27
2013,105,0,28307,Matt Every,3.222,87,27
2013,105,0,28500,Martin Flores,3.222,87,27
2013,105,0,25444,Justin Hicks,3.222,58,18
2013,105,0,1724,Jeff Maggert,3.222,58,18
2013,105,0,27933,John Merrick,3.222,87,27
2013,105,0,24502,Adam Scott,3.222,58,18
2013,105,0,27095,Nick Watney,3.222,87,27
2013,114,0,8725,Tom Gillis,3.227,71,22
2013,115,0,24227,Justin Bolli,3.231,42,13
2013,115,0,23325,Vaughn Taylor,3.231,42,13
2013,117,0,30110,Kyle Stanley,3.235,55,17
2013,118,0,25818,Scott Piercy,3.238,68,21
2013,118,0,26951,Johnson Wagner,3.238,68,21
2013,120,0,20229,Stewart Cink,3.25,78,24
2013,120,0,34098,Russell Henley,3.25,65,20
2013,120,0,12782,Tim Herron,3.25,52,16
2013,120,0,27936,Martin Laird,3.25,65,20
2013,120,0,27129,Luke List,3.25,52,16
2013,120,0,33869,Eric Meierdierks,3.25,26,8
2013,120,0,24361,Pat Perez,3.25,65,20
2013,120,0,2206,David Toms,3.25,39,12
2013,128,0,26289,Boo Weekley,3.259,88,27
2013,129,0,23541,Ben Crane,3.261,75,23
2013,129,0,26596,Ryan Moore,3.261,75,23
2013,131,0,10885,Robert Allenby,3.263,62,19
2013,131,0,34261,Scott Langley,3.263,62,19
2013,131,0,26476,Chez Reavie,3.263,62,19
2013,134,0,32102,Rickie Fowler,3.273,72,22
2013,134,0,27120,Troy Matteson,3.273,72,22
2013,136,0,26679,Kevin Stadler,3.28,82,25
2013,137,0,25900,Lucas Glover,3.286,69,21
2013,137,0,30926,Chris Kirk,3.286,92,28
2013,137,0,24781,Hunter Mahan,3.286,92,28
2013,137,0,28310,Lee Williams,3.286,46,14
2013,141,0,28259,Sangmoon Bae,3.292,79,24
2013,141,0,27644,Brian Harman,3.292,79,24
2013,143,0,30711,Colt Knost,3.294,56,17
2013,143,0,23621,Rory Sabbatini,3.294,56,17
2013,143,0,21878,Mark Wilson,3.294,56,17
2013,146,0,33419,Cameron Tringale,3.296,89,27
2013,147,0,20443,Jin Park,3.3,33,10
2013,147,0,25804,Bubba Watson,3.3,66,20
2013,149,0,19846,Brian Gay,3.304,76,23
2013,149,0,34360,Patrick Reed,3.304,76,23
2013,151,0,1116,Michael Bradley,3.308,43,13
2013,151,0,28237,Rory McIlroy,3.308,43,13
2013,151,0,22913,John Rollins,3.308,86,26
2013,154,0,23983,Luke Donald,3.313,53,16
2013,155,0,32366,Kevin Chappell,3.32,83,25
2013,155,0,20645,John Senden,3.32,83,25
2013,157,0,25274,Steven Bowditch,3.333,60,18
2013,157,0,23452,Nicolas Colsaerts,3.333,40,12
2013,157,0,20104,Ken Duke,3.333,80,24
2013,157,0,20766,Padraig Harrington,3.333,50,15
2013,157,0,30944,Jason Kokrak,3.333,80,24
2013,157,0,20572,Rod Pampling,3.333,40,12
2013,163,0,25632,Jimmy Walker,3.346,87,26
2013,164,0,27214,Kevin Streelman,3.348,77,23
2013,165,0,34021,Bud Cauley,3.364,74,22
2013,166,0,22961,David Mathis,3.381,71,21
2013,167,0,10423,Mike Weir,3.385,44,13
2013,168,0,25562,Andres Romero,3.391,78,23
2013,169,0,22371,Aaron Baddeley,3.409,75,22
2013,169,0,25240,D.A. Points,3.409,75,22
2013,171,0,24358,Robert Garrigus,3.412,58,17
2013,172,0,28135,Aaron Watkins,3.417,41,12
2013,173,0,30750,Tommy Gainey,3.458,83,24
2013,173,0,31202,William McGirt,3.458,83,24
2013,175,0,32698,Bobby Gates,3.5,42,12
2013,175,0,35539,Luke Guthrie,3.5,77,22
2013,175,0,27503,Steve LeBrun,3.5,49,14
2013,175,0,6567,Vijay Singh,3.5,70,20
2013,179,0,23409,James Driscoll,3.526,67,19
2013,180,0,23320,Ryan Palmer,3.667,77,21
2014,1,0,27408,Martin Kaymer,2.833,51,18
2014,2,0,29425,Andrew Svoboda,2.923,76,26
2014,3,0,29518,Brendan Steele,2.933,88,30
2014,4,0,26758,David Hearn,3.0,81,27
2014,4,0,27141,J.B. Holmes,3.0,87,29
2014,4,0,29461,Jamie Lovemark,3.0,42,14
2014,4,0,35541,John Peterson,3.0,48,16
2014,4,0,23621,Rory Sabbatini,3.0,57,19
2014,4,0,23623,Bo Van Pelt,3.0,84,28
2014,4,0,27095,Nick Watney,3.0,60,20
2014,4,0,25804,Bubba Watson,3.0,75,25
2014,12,0,24846,Ricky Barnes,3.034,88,29
2014,12,0,10809,Jim Furyk,3.034,88,29
2014,14,0,29420,Billy Horschel,3.038,79,26
2014,15,0,10860,Justin Leonard,3.042,73,24
2014,16,0,23135,Tim Clark,3.045,67,22
2014,17,0,21209,Sergio Garcia,3.05,61,20
2014,18,0,20098,Stuart Appleby,3.053,116,38
2014,19,0,1724,Jeff Maggert,3.056,55,18
2014,19,0,20645,John Senden,3.056,110,36
2014,21,0,20498,Briny Baird,3.059,52,17
2014,21,0,12510,Chad Campbell,3.059,52,17
2014,23,0,24494,Erik Compton,3.063,98,32
2014,23,0,27120,Troy Matteson,3.063,49,16
2014,23,0,24490,George McNeill,3.063,98,32
2014,23,0,10423,Mike Weir,3.063,49,16
2014,27,0,25274,Steven Bowditch,3.065,95,31
2014,27,0,29479,Scott Brown,3.065,95,31
2014,27,0,34261,Scott Langley,3.065,95,31
2014,30,0,35539,Luke Guthrie,3.069,89,29
2014,30,0,34046,Jordan Spieth,3.069,89,29
2014,30,0,27963,Chris Stroud,3.069,89,29
2014,33,0,28089,Jason Day,3.071,43,14
2014,33,0,24358,Robert Garrigus,3.071,86,28
2014,33,0,30925,Dustin Johnson,3.071,43,14
2014,36,0,33141,Keegan Bradley,3.074,83,27
2014,36,0,27436,Graham DeLaet,3.074,83,27
2014,38,0,25562,Andres Romero,3.077,80,26
2014,39,0,25345,Carl Pettersson,3.079,117,38
2014,40,0,30852,Ryo Ishikawa,3.083,74,24
2014,41,0,30944,Jason Kokrak,3.087,71,23
2014,42,0,23353,J.J. Henry,3.094,99,32
2014,42,0,31560,Brian Stuard,3.094,99,32
2014,44,0,26331,Charl Schwartzel,3.095,65,21
2014,44,0,24502,Adam Scott,3.095,65,21
2014,46,0,34174,John Huh,3.097,96,31
2014,47,0,34265,Will Wilcox,3.1,31,10
2014,48,0,33418,Shawn Stefani,3.105,59,19
2014,49,0,25444,Justin Hicks,3.108,115,37
2014,49,0,28486,Michael Putnam,3.108,115,37
