YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
2015,41,0,20396,Lee Westwood,66.48,963827.0,144980
2015,43,0,35532,Tom Hoge,66.4,2023468.0,304758
2015,44,0,39977,Max Homa,66.38,1893562.0,285277
2015,45,0,27214,Kevin Streelman,66.37,2207850.0,332648
2015,46,0,23108,Matt Kuchar,66.36,2331037.0,351269
2015,47,0,40026,Daniel Berger,66.35,2532458.0,381692
2015,48,0,27936,Martin Laird,66.31,2207288.0,332868
2015,49,0,27644,Brian Harman,66.3,2432041.0,366820
2015,50,0,20691,Greg Owen,66.29,1218334.0,183788
2015,51,0,25900,Lucas Glover,66.28,2192653.0,330836
2015,52,0,30736,Oscar Fraustro,66.19,1225714.0,185175
2015,52,0,26289,Boo Weekley,66.19,2048444.0,309500
2015,54,0,34409,David Lingmerth,66.18,2273769.0,343596
2015,54,0,33486,Roger Sloan,66.18,1235609.0,186718
2015,56,0,32102,Rickie Fowler,66.16,1753335.0,265012
2015,57,0,25345,Carl Pettersson,66.13,2929136.0,442940
2015,58,0,20848,Ángel Cabrera,66.06,1310239.0,198335
2015,58,0,27064,Jhonattan Vegas,66.06,2203670.0,333577
2015,60,0,25364,Paul Casey,66.05,2004632.0,303515
2015,61,0,27095,Nick Watney,66.04,2452059.0,371311
2015,62,0,30692,Scott Stallings,66.02,1451776.0,219914
2015,63,0,22046,Geoff Ogilvy,66.01,1063622.0,161131
2015,64,0,24140,Sean O'Hair,65.97,2414901.0,366069
2015,65,0,34099,Harris English,65.91,2701529.0,409857
2015,66,0,1706,Davis Love III,65.87,1305518.0,198197
2015,67,0,32366,Kevin Chappell,65.84,2275692.0,345647
2015,68,0,34265,Will Wilcox,65.83,1265023.0,192151
2015,69,0,34563,Chesson Hadley,65.82,2639203.0,400953
2015,70,0,6522,Ernie Els,65.78,1159620.0,176276
2015,70,0,32448,James Hahn,65.78,2380445.0,361879
2015,72,0,20645,John Senden,65.77,1527765.0,232302
2015,73,0,29479,Scott Brown,65.76,2457547.0,373710
2015,74,0,28259,Sangmoon Bae,65.74,2691898.0,409500
2015,75,0,35451,Scott Pinckney,65.73,2251603.0,342551
2015,76,0,30946,Alex Prugh,65.71,2184838.0,332486
2015,76,0,29221,Webb Simpson,65.71,1967674.0,299470
2015,78,0,29720,Andres Gonzales,65.7,2276972.0,346571
2015,78,0,29289,S.Y. Noh,65.7,1672899.0,254621
2015,78,0,29476,Kyle Reifers,65.7,2429321.0,369769
2015,81,0,28307,Matt Every,65.68,1713850.0,260922
2015,81,0,23548,Bill Lunde,65.68,1116958.0,170060
2015,83,0,25892,Steve Wheatcroft,65.65,2161749.0,329270
2015,84,0,34264,Hudson Swafford,65.57,2514292.0,383479
2015,85,0,27436,Graham DeLaet,65.55,1623344.0,247655
2015,86,0,31557,Jim Herman,65.5,2339179.0,357112
2015,86,0,26476,Chez Reavie,65.5,1519062.0,231914
2015,88,0,23353,J.J. Henry,65.46,2295441.0,350667
2015,89,0,31416,Derek Fathauer,65.45,1979202.0,302410
2015,89,0,28475,Jeff Overton,65.45,2279047.0,348198
2015,89,0,23621,Rory Sabbatini,65.45,2003318.0,306069
2015,92,0,26851,Marc Leishman,65.44,1657669.0,253329
2015,92,0,29223,Sam Saunders,65.44,1873125.0,286220
2015,94,0,25562,Andres Romero,65.42,1612780.0,246526
2015,95,0,6567,Vijay Singh,65.4,2083216.0,318516
2015,96,0,27649,Brandt Snedeker,65.39,2269274.0,347019
2015,97,0,23048,Eric Axley,65.37,1318022.0,201620
2015,97,0,26951,Johnson Wagner,65.37,1748960.0,267548
2015,99,0,20157,Retief Goosen,65.35,1748944.0,267640
2015,100,0,23623,Bo Van Pelt,65.34,1922809.0,294279
2015,101,0,28023,Byron Smith,65.31,1320747.0,202236
2015,102,0,22892,Jason Gore,65.29,1776083.0,272020
2015,102,0,24924,Bill Haas,65.29,2165289.0,331642
2015,104,0,32150,Michael Thompson,65.24,2266336.0,347369
2015,105,0,29478,Kevin Kisner,65.23,2831914.0,434172
2015,106,0,22371,Aaron Baddeley,65.2,2004178.0,307387
2015,107,0,35545,Blayne Barber,65.1,1865387.0,286550
2015,108,0,20229,Stewart Cink,65.07,2001164.0,307559
2015,108,0,33399,Adam Hadwin,65.07,2414173.0,371004
2015,108,0,33413,Ben Martin,65.07,2359521.0,362608
2015,111,0,30926,Chris Kirk,65.06,1663354.0,255651
2015,111,0,34130,Sung Joon Park,65.06,1891531.0,290719
2015,111,0,27770,Camilo Villegas,65.06,2288743.0,351778
2015,114,0,20766,Padraig Harrington,65.05,1472641.0,226385
2015,115,0,29535,Brice Garnett,65.03,1924743.0,295960
2015,116,0,28486,Michael Putnam,64.98,2007194.0,308915
2015,116,0,34358,Jonathan Randolph,64.98,1682466.0,258932
2015,118,0,24024,Zach Johnson,64.94,2149624.0,330994
2015,119,0,35541,John Peterson,64.93,2277989.0,350818
2015,120,0,29425,Andrew Svoboda,64.91,2110571.0,325140
2015,121,0,25369,Jamie Donaldson,64.9,964376.0,148592
2015,121,0,25834,Daniel Summerhays,64.9,2662853.0,410298
2015,123,0,25191,Gonzalo Fernandez-Castaño,64.89,1890205.0,291315
2015,124,0,27895,Jonas Blixt,64.85,1558804.0,240364
2015,125,0,23638,Brendon de Jonge,64.84,2739746.0,422513
2015,126,0,24494,Erik Compton,64.77,2064325.0,318735
2015,126,0,21528,Henrik Stenson,64.77,1300242.0,200749
2015,128,0,30852,Ryo Ishikawa,64.73,2245522.0,346883
2015,129,0,28679,Fabián Gómez,64.7,2092776.0,323440
2015,129,0,33122,Russell Knox,64.7,2582490.0,399172
2015,129,0,28780,Nicholas Thompson,64.7,2088058.0,322739
2015,132,0,25686,Jason Dufner,64.66,1423999.0,220235
2015,133,0,27933,John Merrick,64.64,1721165.0,266256
2015,134,0,27466,Spencer Levin,64.62,2490865.0,385483
2015,135,0,20593,Greg Chalmers,64.61,1052045.0,162835
2015,136,0,32640,Troy Merritt,64.54,2413150.0,373900
2015,137,0,29926,Danny Lee,64.48,2973264.0,461103
2015,138,0,32200,Roberto Castro,64.46,1099536.0,170581
2015,139,0,35539,Luke Guthrie,64.43,2018834.0,313338
2015,140,0,37454,Whee Kim,64.4,1679696.0,260839
2015,141,0,24361,Pat Perez,64.38,2440660.0,379078
2015,141,0,31193,Jim Renner,64.38,1680637.0,261055
2015,143,0,24507,Jason Bohn,64.36,2559020.0,397641
2015,144,0,24138,Ian Poulter,64.28,1414342.0,220024
2015,145,0,31202,William McGirt,64.26,2885955.0,449123
2015,146,0,20472,Alex Cejka,64.11,2310000.0,360330
2015,146,0,36801,Mark Hubbard,64.11,1813981.0,282964
2015,148,0,24925,Jonathan Byrd,64.09,1514639.0,236316
2015,148,0,20104,Ken Duke,64.09,2313523.0,360966
2015,150,0,28132,Tyrone Van Aswegen,64.07,1249323.0,194980
2015,151,0,26596,Ryan Moore,64.05,1778172.0,277633
2015,152,0,27963,Chris Stroud,64.02,2005528.0,313269
2015,153,0,12510,Chad Campbell,64.01,2713728.0,423974
2015,154,0,30927,Brendon Todd,64.0,2265727.0,354013
2015,155,0,26758,David Hearn,63.99,2468184.0,385735
2015,156,0,10809,Jim Furyk,63.96,1487989.0,232634
2015,157,0,21878,Mark Wilson,63.93,2396357.0,374815
2015,158,0,8075,Jerry Kelly,63.92,1946644.0,304536
2015,159,0,34261,Scott Langley,63.9,2336666.0,365682
2015,160,0,10885,Robert Allenby,63.89,1525775.0,238804
2015,161,0,25349,Tim Wilkinson,63.88,1714308.0,268355
2015,162,0,20771,Steven Alker,63.85,1492301.0,233723
2015,163,0,33419,Cameron Tringale,63.82,2287620.0,358432
2015,164,0,25396,Kevin Na,63.8,2102138.0,329495
2015,165,0,25198,Francesco Molinari,63.73,1250879.0,196269
2015,166,0,24490,George McNeill,63.66,2633658.0,413675
2015,167,0,24846,Ricky Barnes,63.6,1846745.0,290372
2015,168,0,25720,Chad Collins,63.45,1856298.0,292566
2015,169,0,21753,Brian Davis,63.41,2086892.0,329103
2015,169,0,30711,Colt Knost,63.41,2171906.0,342544
2015,169,0,22293,Heath Slocum,63.41,1141851.0,180067
2015,172,0,31560,Brian Stuard,63.37,2314078.0,365184
2015,173,0,23800,Bryce Molder,63.28,2253925.0,356178
2015,174,0,34256,Andrew Putnam,63.17,1551542.0,245619
2015,175,0,25240,D.A. Points,63.05,1655050.0,262515
2015,176,0,40058,Zac Blair,62.98,2583351.0,410201
2015,177,0,34174,John Huh,62.96,2564167.0,407261
2015,178,0,23983,Luke Donald,62.93,1592383.0,253045
2015,179,0,34262,Jon Curran,62.82,1892191.0,301204
2015,180,0,24357,K.J. Choi,62.78,1624245.0,258705
2015,181,0,2206,David Toms,62.69,1576710.0,251495
2015,182,0,23541,Ben Crane,62.66,1509991.0,240965
2015,183,0,29222,Billy Hurley III,62.49,1811186.0,289840
2015,184,0,10860,Justin Leonard,62.18,1575626.0,253399
2012,1,0,25804,Bubba Watson,70.73,1686949.0,238512
2012,2,0,27141,J.B. Holmes,69.26,2522939.0,364253
2012,3,0,32334,Charlie Beljan,69.16,1401320.0,202619
2012,4,0,1249,John Daly,68.98,1249916.0,181201
2012,5,0,30925,Dustin Johnson,68.39,1727612.0,252603
2012,6,0,30692,Scott Stallings,68.11,2163299.0,317620
2012,7,0,21805,Harrison Frazar,67.99,1542713.0,226916
2012,8,0,24940,Edward Loar,67.95,1391131.0,204732
2012,9,0,24358,Robert Garrigus,67.85,2327831.0,343081
2012,10,0,31323,Gary Woodland,67.81,1659095.0,244669
2012,11,0,25818,Scott Piercy,67.8,2720918.0,401342
2012,12,0,27330,Josh Teater,67.76,2595009.0,382981
2012,13,0,23320,Ryan Palmer,67.72,2246247.0,331672
2012,14,0,28237,Rory McIlroy,67.67,1297628.0,191752
2012,15,0,33141,Keegan Bradley,67.58,2284033.0,337972
2012,16,0,30110,Kyle Stanley,67.45,2236229.0,331524
2012,17,0,30944,Jason Kokrak,67.4,2166593.0,321474
2012,18,0,27064,Jhonattan Vegas,67.35,2180937.0,323822
2012,19,0,27936,Martin Laird,67.3,1658409.0,246429
2012,20,0,24140,Sean O'Hair,67.23,2406155.0,357915
2012,21,0,27120,Troy Matteson,67.14,2601375.0,387481
2012,22,0,28308,Troy Kelly,67.07,1608983.0,239903
2012,23,0,26329,Louis Oosthuizen,67.01,1546691.0,230820
2012,24,0,20850,Daniel Chopra,66.97,1370246.0,204604
2012,24,0,24502,Adam Scott,66.97,1300896.0,194265
2012,26,0,20848,Ángel Cabrera,66.92,1146171.0,171275
2012,26,0,28089,Jason Day,66.92,1471117.0,219831
2012,28,0,34099,Harris English,66.9,2688617.0,401877
2012,29,0,22371,Aaron Baddeley,66.88,1704195.0,254827
2012,29,0,27302,Garth Mulroy,66.88,1432743.0,214241
2012,31,0,27436,Graham DeLaet,66.84,2241304.0,335345
2012,32,0,26289,Boo Weekley,66.83,1816511.0,271824
2012,33,0,19970,Robert Karlsson,66.8,1266958.0,189672
2012,34,0,29289,S.Y. Noh,66.78,2667179.0,399406
2012,35,0,29420,Billy Horschel,66.74,1523358.0,228260
2012,36,0,33120,Mark Anderson,66.73,1885608.0,282558
2012,36,0,30750,Tommy Gainey,66.73,2813642.0,421651
2012,36,0,26300,Matt Jones,66.73,1354577.0,203006
2012,36,0,23548,Bill Lunde,66.73,2059728.0,308651
2012,40,0,12716,Charley Hoffman,66.67,2325417.0,348815
2012,41,0,6567,Vijay Singh,66.6,2526993.0,379401
2012,42,0,28500,Martin Flores,66.55,2569642.0,386138
2012,43,0,24924,Bill Haas,66.52,1882356.0,282978
2012,44,0,29478,Kevin Kisner,66.5,1649428.0,248023
2012,45,0,28475,Jeff Overton,66.48,2858143.0,429954
2012,45,0,22913,John Rollins,66.48,2199237.0,330829
2012,47,0,29479,Scott Brown,66.47,1587722.0,238864
2012,47,0,32698,Bobby Gates,66.47,2352979.0,353977
2012,49,0,23621,Rory Sabbatini,66.46,2245306.0,337846
2012,50,0,29221,Webb Simpson,66.43,2029104.0,305436
2012,51,0,25345,Carl Pettersson,66.33,2509126.0,378268
2012,52,0,24494,Erik Compton,66.32,1989608.0,300005
2012,53,0,34021,Bud Cauley,66.3,2766517.0,417245
2012,54,0,1810,Phil Mickelson,66.28,1834391.0,276771
2012,54,0,26287,Roland Thatcher,66.28,1370146.0,206710
2012,56,0,27644,Brian Harman,66.27,2697321.0,407000
2012,56,0,20396,Lee Westwood,66.27,1241521.0,187348
2012,58,0,23623,Bo Van Pelt,66.26,2002924.0,302299
2012,59,0,11123,Chris Couch,66.22,1651016.0,249313
2012,59,0,25686,Jason Dufner,66.22,1967189.0,297051
2012,59,0,29926,Danny Lee,66.22,1820078.0,274842
2012,62,0,21961,Charles Howell III,66.21,2402501.0,362848
2012,63,0,28093,Miguel Angel Carballo,66.18,1740983.0,263064
2012,64,0,1706,Davis Love III,66.17,1649707.0,249328
2012,65,0,27095,Nick Watney,66.12,2322223.0,351216
2012,66,0,27214,Kevin Streelman,66.06,2340444.0,354297
2012,67,0,32366,Kevin Chappell,66.04,2209338.0,334536
2012,67,0,28455,Will Claxton,66.04,2660068.0,402801
2012,69,0,20574,Mathew Goggin,66.02,1683157.0,254961
2012,70,0,23788,D.J. Trahan,65.97,1915146.0,290320
2012,71,0,27770,Camilo Villegas,65.95,2217277.0,336219
2012,72,0,24925,Jonathan Byrd,65.9,1710468.0,259552
2012,73,0,32102,Rickie Fowler,65.87,2017901.0,306340
2012,73,0,25834,Daniel Summerhays,65.87,2083961.0,316361
2012,75,0,23903,Stephen Gangluff,65.84,1339861.0,203513
2012,75,0,29476,Kyle Reifers,65.84,2228220.0,338434
2012,77,0,20691,Greg Owen,65.79,2383122.0,362237
2012,78,0,32200,Roberto Castro,65.75,2324921.0,353580
2012,78,0,30926,Chris Kirk,65.75,2611581.0,397218
2012,80,0,6527,Steve Stricker,65.73,1669092.0,253926
2012,80,0,25892,Steve Wheatcroft,65.73,1305060.0,198547
2012,82,0,31558,J.J. Killeen,65.71,2579999.0,392659
2012,82,0,26331,Charl Schwartzel,65.71,1239403.0,188626
2012,84,0,23542,Tommy Biershenk,65.7,1755284.0,267159
2012,84,0,21731,Freddie Jacobson,65.7,1368127.0,208227
2012,84,0,33419,Cameron Tringale,65.7,2299241.0,349982
2012,87,0,12782,Tim Herron,65.68,2338553.0,356029
2012,88,0,28307,Matt Every,65.65,1934866.0,294719
2012,88,0,26679,Kevin Stadler,65.65,2148063.0,327193
2012,90,0,6522,Ernie Els,65.6,1984284.0,302502
2012,91,0,24781,Hunter Mahan,65.58,1955278.0,298169
2012,92,0,20645,John Senden,65.56,1867975.0,284906
2012,92,0,8793,Tiger Woods,65.56,1476600.0,225217
2012,94,0,29518,Brendan Steele,65.53,1924266.0,293647
2012,95,0,25562,Andres Romero,65.52,1633832.0,249358
2012,96,0,23325,Vaughn Taylor,65.5,1947482.0,297314
2012,97,0,1724,Jeff Maggert,65.45,2403417.0,367198
2012,98,0,23541,Ben Crane,65.44,1858352.0,283966
2012,99,0,25632,Jimmy Walker,65.42,2737371.0,418421
2012,100,0,20070,Matt Bettencourt,65.41,1813503.0,277233
2012,101,0,8725,Tom Gillis,65.4,2053572.0,314025
2012,102,0,30852,Ryo Ishikawa,65.39,1163757.0,177977
2012,103,0,6034,Marco Dawson,65.37,1373209.0,210080
2012,103,0,27933,John Merrick,65.37,2215014.0,338840
2012,105,0,22046,Geoff Ogilvy,65.35,1617651.0,247548
2012,106,0,27797,Derek Lamely,65.29,1709747.0,261863
2012,107,0,27895,Jonas Blixt,65.26,1944262.0,297921
2012,108,0,23108,Matt Kuchar,65.23,2008256.0,307864
2012,109,0,20572,Rod Pampling,65.17,2095878.0,321602
2012,110,0,12510,Chad Campbell,65.12,2238239.0,343699
2012,111,0,35139,Richard Lee,65.1,1759284.0,270232
2012,112,0,29910,Blake Adams,65.08,2668836.0,410104
2012,113,0,24138,Ian Poulter,65.07,1139504.0,175132
2012,114,0,28259,Sangmoon Bae,65.04,1723449.0,264977
2012,115,0,24604,Hunter Haas,65.03,1581173.0,243162
2012,115,0,21528,Henrik Stenson,65.03,1271625.0,195550
2012,117,0,21209,Sergio Garcia,65.02,1340360.0,206143
2012,118,0,1766,Billy Mayfair,65.01,2393050.0,368081
2012,118,0,24361,Pat Perez,65.01,2058275.0,316609
2012,120,0,23409,James Driscoll,64.99,2093206.0,322065
2012,121,0,27466,Spencer Levin,64.98,1984879.0,305461
2012,121,0,27963,Chris Stroud,64.98,2264486.0,348500
2012,123,0,6573,Brandt Jobe,64.97,1352020.0,208085
2012,124,0,23638,Brendon de Jonge,64.96,3070415.0,472698
2012,124,0,6036,Scott Dunlap,64.96,1406653.0,216530
2012,124,0,23353,J.J. Henry,64.96,2120875.0,326481
2012,124,0,33122,Russell Knox,64.96,1694296.0,260805
2012,128,0,20766,Padraig Harrington,64.95,1370169.0,210963
2012,129,0,25240,D.A. Points,64.94,2429973.0,374165
2012,130,0,26951,Johnson Wagner,64.93,2291426.0,352880
2012,131,0,34174,John Huh,64.85,2589221.0,399252
2012,132,0,26851,Marc Leishman,64.83,2290828.0,353340
2012,133,0,26758,David Hearn,64.82,2654508.0,409543
2012,134,0,22582,Kyle Thompson,64.81,1133480.0,174883
2012,135,0,20229,Stewart Cink,64.8,1603325.0,247426
2012,136,0,20098,Stuart Appleby,64.77,1950915.0,301211
2012,137,0,26596,Ryan Moore,64.75,2418111.0,373439
2012,138,0,12652,Cameron Beckman,64.74,2079186.0,321160
2012,138,0,31202,William McGirt,64.74,2366903.0,365628
2012,140,0,21407,Arjun Atwal,64.71,2008543.0,310414
2012,140,0,22405,Justin Rose,64.71,1573015.0,243085
2012,142,0,1797,Rocco Mediate,64.7,1739871.0,268923
2012,143,0,24846,Ricky Barnes,64.67,2477124.0,383068
2012,144,0,25457,Alexandre Rocha,64.62,1521257.0,235406
2012,145,0,27649,Brandt Snedeker,64.61,1955977.0,302728
2012,146,0,26476,Chez Reavie,64.59,1945027.0,301123
2012,147,0,28087,Kris Blanks,64.55,1777165.0,275297
2012,148,0,10885,Robert Allenby,64.54,2003897.0,310486
2012,149,0,22378,Trevor Immelman,64.53,1704075.0,264060
2012,150,0,24357,K.J. Choi,64.52,1668548.0,258596
2012,150,0,27556,Ted Potter Jr.,64.52,1862414.0,288646
2012,152,0,23718,Nathan Green,64.49,1725303.0,267539
2012,153,0,25572,Graeme McDowell,64.39,1126436.0,174928
2012,154,0,22548,Patrick Sheehan,64.37,1331634.0,206869
2012,154,0,22293,Heath Slocum,64.37,2271471.0,352883
2012,156,0,30927,Brendon Todd,64.33,1898964.0,295185
2012,157,0,20160,Charlie Wi,64.32,2148890.0,334072
2012,158,0,21753,Brian Davis,64.3,2336433.0,363374
2012,159,0,1116,Michael Bradley,64.28,1629491.0,253495
2012,160,0,23135,Tim Clark,64.27,1522668.0,236922
2012,160,0,24490,George McNeill,64.27,2112813.0,328765
2012,160,0,25396,Kevin Na,64.27,1914951.0,297941
2012,163,0,6004,Stephen Ames,64.25,1163545.0,181097
2012,164,0,24663,Y.E. Yang,64.24,1495733.0,232851
2012,165,0,23204,Gary Christian,64.22,2261123.0,352115
2012,165,0,20104,Ken Duke,64.22,2705968.0,421391
2012,165,0,22961,David Mathis,64.22,2061410.0,320989
2012,168,0,24507,Jason Bohn,64.21,1970316.0,306836
2012,169,0,27974,Sung Kang,64.18,1842797.0,287110
2012,170,0,32150,Michael Thompson,64.13,1936541.0,301951
2012,171,0,22621,Ben Curtis,64.01,1398192.0,218422
2012,172,0,2206,David Toms,63.99,1286041.0,200962
2012,173,0,19846,Brian Gay,63.98,2303859.0,360104
2012,173,0,24024,Zach Johnson,63.98,2205516.0,344695
2012,175,0,10809,Jim Furyk,63.71,1936879.0,304004
2012,176,0,1320,Bob Estes,63.68,1930818.0,303187
2012,177,0,10860,Justin Leonard,63.67,1998911.0,313965
2012,178,0,10213,Dicky Pride,63.62,1466026.0,230448
2012,179,0,21878,Mark Wilson,63.47,1987477.0,313124
2012,180,0,8075,Jerry Kelly,63.45,2162357.0,340777
2012,181,0,20593,Greg Chalmers,63.42,2201969.0,347230
2012,182,0,27060,John Mallinger,63.34,1853896.0,292710
2012,183,0,29222,Billy Hurley III,63.29,1707267.0,269744
2012,184,0,23983,Luke Donald,63.22,1387561.0,219491
2012,185,0,21350,Ryuji Imada,63.19,2025191.0,320474
2012,186,0,23800,Bryce Molder,63.17,2067826.0,327328
2012,187,0,6251,Chris DiMarco,63.08,2100841.0,333052
2012,188,0,20623,Gavin Coles,62.97,1696170.0,269369
2012,189,0,30711,Colt Knost,62.9,1953204.0,310512
2012,190,0,1941,Tom Pernice Jr.,62.6,1505353.0,240477
2012,191,0,22348,Nick O'Hern,62.01,1954838.0,315269
2008,1,0,27141,J.B. Holmes,69.75,2255625.0,323378
2008,2,0,30925,Dustin Johnson,69.15,2565405.0,370989
2008,3,0,24358,Robert Garrigus,68.51,2691685.0,392870
2008,4,0,27095,Nick Watney,68.34,2619962.0,383379
2008,5,0,21633,Steve Allan,67.97,1502375.0,221019
2008,6,0,25804,Bubba Watson,67.95,2552162.0,375573
2008,7,0,6567,Vijay Singh,67.91,2070386.0,304894
2008,8,0,21805,Harrison Frazar,67.87,1921666.0,283147
2008,9,0,1226,Fred Couples,67.62,1561166.0,230886
2008,10,0,30750,Tommy Gainey,67.59,1444406.0,213688
2008,11,0,12716,Charley Hoffman,67.56,2724965.0,403326
2008,12,0,20850,Daniel Chopra,67.54,2123962.0,314497
2008,13,0,20848,Ángel Cabrera,67.52,1247564.0,184775
2008,14,0,23497,Tag Ridings,67.34,2512893.0,373139
2008,14,0,23349,Charles Warren,67.34,2265524.0,336454
2008,16,0,25562,Andres Romero,67.33,1574180.0,233812
2008,17,0,29718,Anthony Kim,67.29,2112412.0,313948
2008,18,0,23157,Richard Johnson,67.26,2120513.0,315258
2008,18,0,24502,Adam Scott,67.26,1111729.0,165284
2008,20,0,1553,John Huston,67.22,1473895.0,219257
2008,21,0,28089,Jason Day,67.18,2373473.0,353295
2008,22,0,28475,Jeff Overton,67.14,2803621.0,417549
2008,23,0,23540,Jason Allred,67.1,1557132.0,232071
2008,24,0,1810,Phil Mickelson,67.07,1865273.0,278124
2008,25,0,25594,Travis Perkins,66.96,1234043.0,184301
2008,26,0,26679,Kevin Stadler,66.87,2227521.0,333125
2008,27,0,21961,Charles Howell III,66.86,2632726.0,393742
2008,28,0,27214,Kevin Streelman,66.85,3029291.0,453157
2008,29,0,20433,Mark Hensby,66.77,1942425.0,290917
2008,30,0,24924,Bill Haas,66.73,2783472.0,417143
2008,31,0,27936,Martin Laird,66.71,2637606.0,395358
2008,32,0,1706,Davis Love III,66.68,2010081.0,301430
2008,32,0,21949,Joe Ogilvie,66.68,2668926.0,400265
2008,32,0,28780,Nicholas Thompson,66.68,2960222.0,443929
2008,35,0,23621,Rory Sabbatini,66.6,1985071.0,298043
2008,36,0,26289,Boo Weekley,66.55,2001881.0,300800
2008,37,0,25900,Lucas Glover,66.45,2602662.0,391675
2008,37,0,1945,Kenny Perry,66.45,2880107.0,433410
2008,39,0,20378,Mathias Grönberg,66.44,2401173.0,361381
2008,39,0,20663,Brenden Pappas,66.44,1718402.0,258634
2008,41,0,20229,Stewart Cink,66.43,1940844.0,292152
2008,41,0,24140,Sean O'Hair,66.43,2159339.0,325072
2008,43,0,28158,Steve Marino,66.36,3236063.0,487622
2008,43,0,2002,John Riegger,66.36,1953090.0,294310
2008,45,0,21959,Ted Purdy,66.33,1796172.0,270813
2008,46,0,27120,Troy Matteson,66.32,2693985.0,406187
2008,47,0,23788,D.J. Trahan,66.28,2411652.0,363837
2008,48,0,23320,Ryan Palmer,66.22,1841274.0,278064
2008,49,0,24361,Pat Perez,66.2,2431990.0,367393
2008,50,0,1707,Steve Lowery,66.17,2063670.0,311861
2008,51,0,23409,James Driscoll,66.15,2262870.0,342066
2008,51,0,6573,Brandt Jobe,66.15,1433643.0,216713
2008,53,0,12309,Bob Sowards,66.14,1589969.0,240383
2008,54,0,12782,Tim Herron,66.13,2711030.0,409965
2008,55,0,26300,Matt Jones,66.11,2545946.0,385118
2008,56,0,25842,Jon Mills,66.08,2361979.0,357466
2008,57,0,27561,Nick Flanagan,66.07,2400231.0,363290
2008,58,0,23778,Brad Adamonis,66.06,2324235.0,351861
2008,59,0,24490,George McNeill,66.05,2757814.0,417515
2008,60,0,23623,Bo Van Pelt,66.04,2845457.0,430895
2008,61,0,27933,John Merrick,66.03,2366248.0,358378
2008,62,0,26695,Michael Letzig,65.94,2270641.0,344333
2008,63,0,20574,Mathew Goggin,65.93,2490356.0,377737
2008,64,0,22892,Jason Gore,65.9,2549093.0,386798
2008,65,0,22582,Kyle Thompson,65.77,1719233.0,261404
2008,66,0,20766,Padraig Harrington,65.75,1000191.0,152128
2008,67,0,10875,Todd Demsey,65.72,2157531.0,328307
2008,68,0,22046,Geoff Ogilvy,65.67,1490569.0,226974
2008,69,0,1724,Jeff Maggert,65.63,2397670.0,365321
2008,69,0,27963,Chris Stroud,65.63,1962267.0,298994
2008,71,0,22913,John Rollins,65.59,2365410.0,360656
2008,72,0,7867,Woody Austin,65.58,2666612.0,406618
2008,73,0,22371,Aaron Baddeley,65.52,1828957.0,279132
2008,73,0,21209,Sergio Garcia,65.52,1782385.0,272023
2008,75,0,23614,Rich Beem,65.51,2371041.0,361947
2008,76,0,20572,Rod Pampling,65.47,2052127.0,313463
2008,76,0,6595,Kevin Sutherland,65.47,2714047.0,414561
2008,78,0,21461,Kenneth Ferrie,65.46,1767413.0,270004
2008,78,0,24781,Hunter Mahan,65.46,2231473.0,340876
2008,80,0,1035,Tommy Armour III,65.45,2030511.0,310249
2008,81,0,19803,Ryan Armour,65.41,2268539.0,346815
2008,81,0,27770,Camilo Villegas,65.41,1970368.0,301226
2008,83,0,23353,J.J. Henry,65.4,3021316.0,461962
2008,84,0,20098,Stuart Appleby,65.38,2072762.0,317038
2008,84,0,1161,Mark Calcavecchia,65.38,1642206.0,251171
2008,86,0,2206,David Toms,65.36,1727610.0,264307
2008,87,0,25364,Paul Casey,65.34,1085063.0,166076
2008,87,0,26631,Cody Freeman,65.34,1661759.0,254306
2008,89,0,1313,Steve Elkington,65.33,2179346.0,333586
2008,90,0,10423,Mike Weir,65.29,2014517.0,308538
2008,91,0,11032,Frank Lickliter II,65.26,3026534.0,463800
2008,91,0,24449,Parker McLachlin,65.26,2361491.0,361855
2008,91,0,23797,Brett Rumford,65.26,1823500.0,279424
2008,94,0,6522,Ernie Els,65.24,1120321.0,171732
2008,94,0,25632,Jimmy Walker,65.24,1882479.0,288557
2008,96,0,6621,Joe Durant,65.2,2378810.0,364840
2008,96,0,20160,Charlie Wi,65.2,2686452.0,412007
2008,98,0,23125,Brad Elder,65.19,1629466.0,249947
2008,98,0,24912,Will MacKenzie,65.19,1700134.0,260790
2008,98,0,26596,Ryan Moore,65.19,1878702.0,288180
2008,98,0,23325,Vaughn Taylor,65.19,2888822.0,443109
2008,102,0,24925,Jonathan Byrd,65.14,2302927.0,353548
2008,103,0,20634,Peter Lonard,65.13,2423825.0,372150
2008,104,0,24663,Y.E. Yang,65.08,2405360.0,369592
2008,105,0,27613,David Lutterus,65.03,1502685.0,231079
2008,105,0,10649,Tom Scherrer,65.03,1287300.0,197970
2008,107,0,21878,Mark Wilson,65.01,3159947.0,486036
2008,108,0,12510,Chad Campbell,64.98,2606874.0,401193
2008,108,0,8537,J.P. Hayes,64.98,1904912.0,293173
2008,108,0,7749,Brett Quigley,64.98,2151478.0,331095
2008,111,0,23541,Ben Crane,64.95,2270458.0,349550
2008,112,0,22621,Ben Curtis,64.94,1944073.0,299348
