YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2013,1,0,29425,Andrew Svoboda,-0.933
2013,2,0,20229,Stewart Cink,-0.857
2013,3,0,24663,Y.E. Yang,-0.846
2013,4,0,20443,Jin Park,-0.833
2013,5,0,23983,Luke Donald,-0.813
2013,5,0,22792,Peter Hanson,-0.813
2013,7,0,34360,Patrick Reed,-0.808
2013,8,0,27408,Martin Kaymer,-0.8
2013,8,0,23788,D.J. Trahan,-0.8
2013,10,0,6527,Steve Stricker,-0.778
2013,11,0,21099,David Lynn,-0.773
2013,12,0,33141,Keegan Bradley,-0.758
2013,13,0,30926,Chris Kirk,-0.75
2013,14,0,26300,Matt Jones,-0.739
2013,14,0,23320,Ryan Palmer,-0.739
2013,16,0,21209,Sergio Garcia,-0.737
2013,17,0,27503,Steve LeBrun,-0.733
2013,18,0,21528,Henrik Stenson,-0.724
2013,19,0,6522,Ernie Els,-0.722
2013,20,0,32200,Roberto Castro,-0.718
2013,21,0,32366,Kevin Chappell,-0.714
2013,21,0,24490,George McNeill,-0.714
2013,23,0,12510,Chad Campbell,-0.706
2013,24,0,28092,D.H. Lee,-0.696
2013,25,0,25572,Graeme McDowell,-0.692
2013,26,0,24507,Jason Bohn,-0.688
2013,27,0,28089,Jason Day,-0.682
2013,27,0,31202,William McGirt,-0.682
2013,27,0,32150,Michael Thompson,-0.682
2013,30,0,27436,Graham DeLaet,-0.679
2013,31,0,34174,John Huh,-0.677
2013,31,0,25834,Daniel Summerhays,-0.677
2013,33,0,10809,Jim Furyk,-0.667
2013,33,0,32448,James Hahn,-0.667
2013,33,0,34098,Russell Henley,-0.667
2013,33,0,22806,Doug LaBelle II,-0.667
2013,33,0,1810,Phil Mickelson,-0.667
2013,33,0,26289,Boo Weekley,-0.667
2013,33,0,8793,Tiger Woods,-0.667
2013,40,0,31323,Gary Woodland,-0.655
2013,41,0,23638,Brendon de Jonge,-0.651
2013,42,0,26758,David Hearn,-0.65
2013,42,0,26679,Kevin Stadler,-0.65
2013,44,0,29420,Billy Horschel,-0.645
2013,44,0,26851,Marc Leishman,-0.645
2013,44,0,27933,John Merrick,-0.645
2013,47,0,26596,Ryan Moore,-0.64
2013,47,0,23621,Rory Sabbatini,-0.64
2013,49,0,1320,Bob Estes,-0.636
2013,49,0,21878,Mark Wilson,-0.636
2013,51,0,27895,Jonas Blixt,-0.633
2013,52,0,23325,Vaughn Taylor,-0.632
2013,53,0,24357,K.J. Choi,-0.625
2013,54,0,33419,Cameron Tringale,-0.621
2013,55,0,19970,Robert Karlsson,-0.619
2013,56,0,8725,Tom Gillis,-0.611
2013,56,0,24502,Adam Scott,-0.611
2013,58,0,36884,Ben Kohles,-0.609
2013,59,0,32102,Rickie Fowler,-0.6
2013,59,0,27556,Ted Potter Jr.,-0.6
2013,59,0,25632,Jimmy Walker,-0.6
2013,59,0,20396,Lee Westwood,-0.6
2013,63,0,25240,D.A. Points,-0.594
2013,64,0,20691,Greg Owen,-0.593
2013,64,0,22913,John Rollins,-0.593
2013,66,0,23541,Ben Crane,-0.588
2013,66,0,27214,Kevin Streelman,-0.588
2013,68,0,28259,Sangmoon Bae,-0.583
2013,69,0,23353,J.J. Henry,-0.579
2013,69,0,33418,Shawn Stefani,-0.579
2013,69,0,20160,Charlie Wi,-0.579
2013,72,0,27095,Nick Watney,-0.576
2013,73,0,20593,Greg Chalmers,-0.571
2013,73,0,12716,Charley Hoffman,-0.571
2013,73,0,8075,Jerry Kelly,-0.571
2013,73,0,30711,Colt Knost,-0.571
2013,73,0,10860,Justin Leonard,-0.571
2013,73,0,23800,Bryce Molder,-0.571
2013,79,0,20104,Ken Duke,-0.565
2013,79,0,30944,Jason Kokrak,-0.565
2013,81,0,21753,Brian Davis,-0.563
2013,81,0,23497,Tag Ridings,-0.563
2013,83,0,24494,Erik Compton,-0.556
2013,83,0,22378,Trevor Immelman,-0.556
2013,83,0,26331,Charl Schwartzel,-0.556
2013,83,0,29518,Brendan Steele,-0.556
2013,83,0,27963,Chris Stroud,-0.556
2013,88,0,28500,Martin Flores,-0.552
2013,89,0,24140,Sean O'Hair,-0.55
2013,90,0,34046,Jordan Spieth,-0.548
2013,91,0,34099,Harris English,-0.545
2013,91,0,12782,Tim Herron,-0.545
2013,91,0,6567,Vijay Singh,-0.545
2013,91,0,22295,Darron Stiles,-0.545
2013,95,0,28455,Will Claxton,-0.542
2013,95,0,35139,Richard Lee,-0.542
2013,97,0,6573,Brandt Jobe,-0.533
2013,97,0,22961,David Mathis,-0.533
2013,99,0,24924,Bill Haas,-0.531
2013,100,0,34021,Bud Cauley,-0.526
2013,100,0,27936,Martin Laird,-0.526
2013,100,0,25345,Carl Pettersson,-0.526
2013,100,0,27649,Brandt Snedeker,-0.526
2013,100,0,31560,Brian Stuard,-0.526
2013,100,0,27770,Camilo Villegas,-0.526
2013,106,0,23623,Bo Van Pelt,-0.522
2013,107,0,20848,Ángel Cabrera,-0.52
2013,107,0,35539,Luke Guthrie,-0.52
2013,109,0,27644,Brian Harman,-0.515
2013,110,0,29479,Scott Brown,-0.5
2013,110,0,23409,James Driscoll,-0.5
2013,110,0,37273,Derek Ernst,-0.5
2013,110,0,30852,Ryo Ishikawa,-0.5
2013,110,0,30925,Dustin Johnson,-0.5
2013,110,0,28237,Rory McIlroy,-0.5
2013,110,0,25336,Alistair Presnell,-0.5
2013,110,0,22405,Justin Rose,-0.5
2013,110,0,29221,Webb Simpson,-0.5
2013,110,0,27330,Josh Teater,-0.5
2013,110,0,28135,Aaron Watkins,-0.5
2013,110,0,25804,Bubba Watson,-0.5
2013,122,0,28307,Matt Every,-0.485
2013,123,0,31557,Jim Herman,-0.48
2013,124,0,25274,Steven Bowditch,-0.478
2013,125,0,24024,Zach Johnson,-0.474
2013,126,0,24781,Hunter Mahan,-0.472
2013,127,0,23108,Matt Kuchar,-0.469
2013,128,0,30110,Kyle Stanley,-0.467
2013,129,0,24361,Pat Perez,-0.45
2013,130,0,30163,Henrik Norlander,-0.444
2013,131,0,21961,Charles Howell III,-0.441
2013,132,0,28679,Fabián Gómez,-0.438
2013,132,0,26497,Casey Wittenberg,-0.438
2013,134,0,28475,Jeff Overton,-0.435
2013,135,0,33461,Morgan Hoffmann,-0.429
2013,135,0,27129,Luke List,-0.429
2013,137,0,19846,Brian Gay,-0.417
2013,137,0,20572,Rod Pampling,-0.417
2013,139,0,23135,Tim Clark,-0.412
2013,139,0,25900,Lucas Glover,-0.412
2013,139,0,33869,Eric Meierdierks,-0.412
2013,142,0,26951,Johnson Wagner,-0.409
2013,143,0,25444,Justin Hicks,-0.407
2013,144,0,1116,Michael Bradley,-0.4
2013,145,0,34261,Scott Langley,-0.389
2013,145,0,1724,Jeff Maggert,-0.389
2013,145,0,27120,Troy Matteson,-0.389
2013,145,0,20645,John Senden,-0.389
2013,149,0,10423,Mike Weir,-0.385
2013,150,0,25562,Andres Romero,-0.381
2013,151,0,32334,Charlie Beljan,-0.375
2013,152,0,10885,Robert Allenby,-0.368
2013,152,0,24846,Ricky Barnes,-0.368
2013,154,0,20098,Stuart Appleby,-0.364
2013,155,0,24227,Justin Bolli,-0.357
2013,155,0,32698,Bobby Gates,-0.357
2013,157,0,24399,Scott Gardiner,-0.353
2013,158,0,6004,Stephen Ames,-0.333
2013,158,0,21731,Freddie Jacobson,-0.333
2013,158,0,29289,S.Y. Noh,-0.333
2013,161,0,25686,Jason Dufner,-0.321
2013,162,0,10213,Dicky Pride,-0.32
2013,162,0,30692,Scott Stallings,-0.32
2013,164,0,20766,Padraig Harrington,-0.308
2013,165,0,25818,Scott Piercy,-0.292
2013,166,0,28310,Lee Williams,-0.286
2013,167,0,22371,Aaron Baddeley,-0.278
2013,168,0,29740,Brad Fritsch,-0.269
2013,169,0,34409,David Lingmerth,-0.267
2013,169,0,22046,Geoff Ogilvy,-0.267
2013,171,0,22056,Cameron Percy,-0.263
2013,172,0,23452,Nicolas Colsaerts,-0.25
2013,172,0,24138,Ian Poulter,-0.25
2013,172,0,34431,Robert Streb,-0.25
2013,175,0,22621,Ben Curtis,-0.188
2013,176,0,30750,Tommy Gainey,-0.16
2013,177,0,28780,Nicholas Thompson,-0.138
2013,178,0,26476,Chez Reavie,-0.067
2013,179,0,2206,David Toms,0.1
2013,180,0,24358,Robert Garrigus,0.231
2014,1,0,21753,Brian Davis,-0.813
2014,2,0,34409,David Lingmerth,-0.783
2014,3,0,35539,Luke Guthrie,-0.773
2014,3,0,30852,Ryo Ishikawa,-0.773
2014,5,0,32448,James Hahn,-0.769
2014,6,0,24357,K.J. Choi,-0.75
2014,7,0,33418,Shawn Stefani,-0.731
2014,8,0,10423,Mike Weir,-0.727
2014,9,0,25274,Steven Bowditch,-0.724
2014,10,0,24138,Ian Poulter,-0.714
2014,11,0,32366,Kevin Chappell,-0.711
