YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2013,76,0,29420,Billy Horschel,39.35,680,1728
2013,77,0,25572,Graeme McDowell,39.34,347,882
2013,78,0,24138,Ian Poulter,39.31,375,954
2013,79,0,25336,Alistair Presnell,39.28,403,1026
2013,80,0,34261,Scott Langley,39.26,530,1350
2013,81,0,22056,Cameron Percy,39.23,466,1188
2013,82,0,30750,Tommy Gainey,39.22,593,1512
2013,83,0,25240,D.A. Points,39.21,614,1566
2013,84,0,23621,Rory Sabbatini,39.16,578,1476
2013,85,0,21209,Sergio Garcia,39.15,444,1134
2013,86,0,29221,Webb Simpson,39.08,619,1584
2013,87,0,26331,Charl Schwartzel,39.05,478,1224
2013,88,0,26851,Marc Leishman,39.03,541,1386
2013,89,0,2206,David Toms,39.02,309,792
2013,90,0,32200,Roberto Castro,39.0,681,1746
2013,91,0,28092,D.H. Lee,38.97,456,1170
2013,92,0,24357,K.J. Choi,38.96,589,1512
2013,93,0,27129,Luke List,38.89,427,1098
2013,93,0,33419,Cameron Tringale,38.89,560,1440
2013,95,0,33141,Keegan Bradley,38.83,608,1566
2013,96,0,32448,James Hahn,38.81,517,1332
2013,97,0,19970,Robert Karlsson,38.78,363,936
2013,98,0,25345,Carl Pettersson,38.61,556,1440
2013,99,0,25686,Jason Dufner,38.6,535,1386
2013,100,0,24663,Y.E. Yang,38.59,389,1008
2013,101,0,20766,Padraig Harrington,38.55,340,882
2013,102,0,22046,Geoff Ogilvy,38.4,394,1026
2013,103,0,6522,Ernie Els,38.35,428,1116
2013,104,0,29740,Brad Fritsch,38.31,531,1386
2013,104,0,10213,Dicky Pride,38.31,462,1206
2013,104,0,27214,Kevin Streelman,38.31,593,1548
2013,107,0,25818,Scott Piercy,38.3,517,1350
2013,108,0,32366,Kevin Chappell,38.26,551,1440
2013,109,0,29479,Scott Brown,38.21,447,1170
2013,110,0,20396,Lee Westwood,38.16,474,1242
2013,111,0,23638,Brendon de Jonge,38.13,755,1980
2013,112,0,26476,Chez Reavie,38.12,494,1296
2013,113,0,23497,Tag Ridings,38.03,445,1170
2013,114,0,31560,Brian Stuard,37.99,506,1332
2013,114,0,28780,Nicholas Thompson,37.99,677,1782
2013,116,0,34431,Robert Streb,37.95,485,1278
2013,117,0,32150,Michael Thompson,37.88,450,1188
2013,118,0,30925,Dustin Johnson,37.78,476,1260
2013,119,0,24361,Pat Perez,37.76,469,1242
2013,120,0,29289,S.Y. Noh,37.73,455,1206
2013,121,0,10809,Jim Furyk,37.68,529,1404
2013,122,0,29518,Brendan Steele,37.67,556,1476
2013,123,0,31323,Gary Woodland,37.65,610,1620
2013,124,0,24490,George McNeill,37.58,460,1224
2013,125,0,24924,Bill Haas,37.57,568,1512
2013,126,0,27936,Martin Laird,37.5,459,1224
2013,127,0,22405,Justin Rose,37.41,404,1080
2013,128,0,27330,Josh Teater,37.4,552,1476
2013,129,0,27933,John Merrick,37.27,530,1422
2013,130,0,24024,Zach Johnson,37.15,555,1494
2013,131,0,22913,John Rollins,37.14,488,1314
2013,132,0,24781,Hunter Mahan,37.12,568,1530
2013,133,0,27120,Troy Matteson,37.04,440,1188
2013,134,0,27503,Steve LeBrun,37.01,413,1116
2013,135,0,27436,Graham DeLaet,37.0,626,1692
2013,136,0,22621,Ben Curtis,36.94,379,1026
2013,137,0,23788,D.J. Trahan,36.84,305,828
2013,138,0,10885,Robert Allenby,36.81,371,1008
2013,139,0,36884,Ben Kohles,36.78,470,1278
2013,140,0,26679,Kevin Stadler,36.71,522,1422
2013,141,0,23623,Bo Van Pelt,36.67,462,1260
2013,142,0,20572,Rod Pampling,36.64,277,756
2013,143,0,26951,Johnson Wagner,36.57,395,1080
2013,144,0,24399,Scott Gardiner,36.53,388,1062
2013,145,0,34174,John Huh,36.49,578,1584
2013,146,0,12510,Chad Campbell,36.48,499,1368
2013,147,0,25804,Bubba Watson,36.45,479,1314
2013,148,0,21528,Henrik Stenson,36.37,419,1152
2013,149,0,34021,Bud Cauley,36.33,412,1134
2013,150,0,29425,Andrew Svoboda,36.24,287,792
2013,151,0,25444,Justin Hicks,36.22,489,1350
2013,152,0,6573,Brandt Jobe,36.11,377,1044
2013,153,0,22961,David Mathis,36.07,435,1206
2013,154,0,30163,Henrik Norlander,36.03,441,1224
2013,155,0,32698,Bobby Gates,35.93,291,810
2013,156,0,20848,Ángel Cabrera,35.92,472,1314
2013,156,0,20691,Greg Owen,35.92,459,1278
2013,158,0,24502,Adam Scott,35.83,387,1080
2013,159,0,27095,Nick Watney,35.79,554,1548
2013,159,0,21878,Mark Wilson,35.79,335,936
2013,161,0,24140,Sean O'Hair,35.71,360,1008
2013,162,0,32334,Charlie Beljan,35.66,398,1116
2013,163,0,27408,Martin Kaymer,35.63,372,1044
2013,164,0,22378,Trevor Immelman,35.59,442,1242
2013,165,0,24358,Robert Garrigus,35.47,415,1170
2013,166,0,37273,Derek Ernst,35.34,369,1044
2013,167,0,20229,Stewart Cink,35.29,451,1278
2013,168,0,1116,Michael Bradley,35.26,330,936
2013,168,0,20645,John Senden,35.26,495,1404
2013,170,0,30852,Ryo Ishikawa,35.24,444,1260
2013,171,0,26289,Boo Weekley,35.17,633,1800
2013,172,0,30110,Kyle Stanley,35.05,448,1278
2013,173,0,28455,Will Claxton,34.83,395,1134
2013,174,0,24846,Ricky Barnes,34.76,438,1260
2013,175,0,31557,Jim Herman,34.65,343,990
2013,176,0,23353,J.J. Henry,34.16,498,1458
2013,177,0,25900,Lucas Glover,33.59,393,1170
2013,178,0,33869,Eric Meierdierks,32.85,272,828
2013,179,0,23452,Nicolas Colsaerts,32.15,272,846
2013,180,0,6567,Vijay Singh,31.33,344,1098
2014,1,0,34046,Jordan Spieth,45.86,809,1764
2014,2,0,10860,Justin Leonard,44.22,597,1350
2014,3,0,22371,Aaron Baddeley,44.14,572,1296
2014,4,0,19846,Brian Gay,44.09,627,1422
2014,5,0,24138,Ian Poulter,43.06,434,1008
2014,6,0,20593,Greg Chalmers,43.0,627,1458
2014,7,0,10423,Mike Weir,42.99,503,1170
2014,8,0,27141,J.B. Holmes,42.96,665,1548
2014,9,0,35139,Richard Lee,42.74,600,1404
2014,10,0,1810,Phil Mickelson,42.64,545,1278
2014,11,0,35539,Luke Guthrie,42.35,648,1530
2014,12,0,32102,Rickie Fowler,42.22,646,1530
2014,13,0,26331,Charl Schwartzel,42.2,471,1116
2014,14,0,30927,Brendon Todd,42.08,818,1944
2014,15,0,30926,Chris Kirk,42.04,787,1872
2014,16,0,23983,Luke Donald,41.87,422,1008
2014,17,0,27963,Chris Stroud,41.79,662,1584
2014,18,0,21731,Freddie Jacobson,41.76,684,1638
2014,19,0,28237,Rory McIlroy,41.75,481,1152
2014,20,0,33461,Morgan Hoffmann,41.69,743,1782
2014,21,0,25349,Tim Wilkinson,41.67,615,1476
2014,22,0,35732,Wes Roach,41.62,472,1134
2014,23,0,20098,Stuart Appleby,41.6,674,1620
2014,24,0,25396,Kevin Na,41.55,703,1692
2014,25,0,25191,Gonzalo Fernandez-Castaño,41.53,613,1476
2014,26,0,6522,Ernie Els,41.42,589,1422
2014,27,0,25562,Andres Romero,41.41,574,1386
2014,28,0,25720,Chad Collins,41.37,551,1332
2014,29,0,28307,Matt Every,41.31,632,1530
2014,30,0,20396,Lee Westwood,41.27,416,1008
2014,31,0,27649,Brandt Snedeker,41.25,646,1566
2014,32,0,21753,Brian Davis,41.22,690,1674
2014,33,0,8075,Jerry Kelly,41.18,593,1440
2014,34,0,23135,Tim Clark,41.11,555,1350
2014,34,0,23320,Ryan Palmer,41.11,629,1530
2014,36,0,24846,Ricky Barnes,40.97,649,1584
2014,37,0,31560,Brian Stuard,40.87,640,1566
2014,38,0,28259,Sangmoon Bae,40.86,559,1368
2014,38,0,25572,Graeme McDowell,40.86,456,1116
2014,40,0,35300,Andrew Loupe,40.8,448,1098
2014,41,0,24494,Erik Compton,40.66,644,1584
2014,42,0,24357,K.J. Choi,40.63,585,1440
2014,42,0,20160,Charlie Wi,40.63,512,1260
2014,44,0,21209,Sergio Garcia,40.61,424,1044
2014,45,0,34261,Scott Langley,40.56,679,1674
2014,45,0,34360,Patrick Reed,40.56,657,1620
2014,47,0,28089,Jason Day,40.51,350,864
2014,47,0,25632,Jimmy Walker,40.51,700,1728
2014,49,0,29479,Scott Brown,40.5,729,1800
2014,50,0,32839,Hideki Matsuyama,40.49,583,1440
2014,51,0,30925,Dustin Johnson,40.45,415,1026
2014,52,0,25274,Steven Bowditch,40.44,677,1674
2014,52,0,12716,Charley Hoffman,40.44,677,1674
2014,52,0,24502,Adam Scott,40.44,495,1224
2014,55,0,23800,Bryce Molder,40.41,531,1314
2014,55,0,24361,Pat Perez,40.41,611,1512
2014,57,0,31202,William McGirt,40.28,696,1728
2014,58,0,32150,Michael Thompson,40.24,536,1332
2014,59,0,29221,Webb Simpson,40.21,608,1512
2014,60,0,36689,Brooks Koepka,40.18,405,1008
2014,61,0,27895,Jonas Blixt,40.14,448,1116
2014,62,0,30852,Ryo Ishikawa,40.07,541,1350
2014,63,0,23409,James Driscoll,40.06,512,1278
2014,63,0,34431,Robert Streb,40.06,512,1278
2014,65,0,23541,Ben Crane,39.99,583,1458
2014,66,0,23108,Matt Kuchar,39.96,633,1584
2014,66,0,27214,Kevin Streelman,39.96,561,1404
2014,68,0,29740,Brad Fritsch,39.93,345,864
2014,69,0,28475,Jeff Overton,39.91,546,1368
2014,70,0,27644,Brian Harman,39.89,797,1998
2014,71,0,26956,Bronson La'Cassie,39.72,336,846
2014,72,0,27770,Camilo Villegas,39.65,678,1710
2014,73,0,24024,Zach Johnson,39.58,684,1728
2014,74,0,34563,Chesson Hadley,39.55,598,1512
2014,75,0,29518,Brendan Steele,39.54,605,1530
2014,76,0,26300,Matt Jones,39.49,590,1494
2014,77,0,22405,Justin Rose,39.46,483,1224
2014,77,0,24663,Y.E. Yang,39.46,554,1404
2014,79,0,24490,George McNeill,39.45,561,1422
2014,80,0,29289,S.Y. Noh,39.43,653,1656
2014,81,0,30944,Jason Kokrak,39.4,461,1170
2014,82,0,33141,Keegan Bradley,39.39,624,1584
2014,82,0,24140,Sean O'Hair,39.39,546,1386
2014,82,0,28132,Tyrone Van Aswegen,39.39,553,1404
2014,85,0,30750,Tommy Gainey,39.37,489,1242
2014,85,0,34098,Russell Henley,39.37,652,1656
2014,87,0,7867,Woody Austin,39.36,418,1062
2014,88,0,20157,Retief Goosen,39.26,636,1620
2014,89,0,27408,Martin Kaymer,39.24,452,1152
2014,90,0,25364,Paul Casey,39.19,395,1008
2014,91,0,34409,David Lingmerth,39.18,536,1368
2014,92,0,24358,Robert Garrigus,39.17,564,1440
2014,93,0,29535,Brice Garnett,39.14,620,1584
2014,94,0,28092,D.H. Lee,39.11,352,900
2014,95,0,10809,Jim Furyk,39.1,563,1440
2014,95,0,29926,Danny Lee,39.1,563,1440
2014,95,0,22046,Geoff Ogilvy,39.1,563,1440
2014,98,0,22621,Ben Curtis,39.04,513,1314
2014,99,0,23621,Rory Sabbatini,39.03,548,1404
2014,100,0,33413,Ben Martin,38.96,561,1440
2014,101,0,26851,Marc Leishman,38.89,560,1440
2014,101,0,32640,Troy Merritt,38.89,434,1116
2014,103,0,24912,Will MacKenzie,38.82,573,1476
2014,104,0,25804,Bubba Watson,38.81,510,1314
2014,105,0,26758,David Hearn,38.77,677,1746
2014,106,0,29478,Kevin Kisner,38.76,593,1530
2014,107,0,32366,Kevin Chappell,38.72,669,1728
2014,108,0,33418,Shawn Stefani,38.7,418,1080
2014,109,0,26596,Ryan Moore,38.62,584,1512
2014,110,0,23638,Brendon de Jonge,38.48,755,1962
2014,111,0,31323,Gary Woodland,38.35,635,1656
2014,112,0,24507,Jason Bohn,38.34,559,1458
2014,113,0,24925,Jonathan Byrd,38.27,496,1296
2014,114,0,2206,David Toms,38.26,427,1116
2014,115,0,24924,Bill Haas,38.15,721,1890
2014,116,0,32200,Roberto Castro,38.06,507,1332
2014,117,0,29222,Billy Hurley III,38.05,589,1548
2014,118,0,24781,Hunter Mahan,38.04,582,1530
2014,118,0,25834,Daniel Summerhays,38.04,671,1764
2014,120,0,34174,John Huh,38.02,568,1494
2014,121,0,33122,Russell Knox,37.98,629,1656
2014,122,0,27556,Ted Potter Jr.,37.91,464,1224
2014,123,0,21961,Charles Howell III,37.89,723,1908
2014,123,0,33419,Cameron Tringale,37.89,757,1998
2014,125,0,27466,Spencer Levin,37.85,402,1062
2014,126,0,28500,Martin Flores,37.84,579,1530
2014,127,0,20645,John Senden,37.82,674,1782
2014,128,0,34099,Harris English,37.8,626,1656
2014,129,0,29461,Jamie Lovemark,37.78,408,1080
2014,130,0,20848,Ángel Cabrera,37.68,468,1242
2014,131,0,20498,Briny Baird,37.56,338,900
2014,131,0,27095,Nick Watney,37.56,507,1350
2014,133,0,1706,Davis Love III,37.5,486,1296
2014,134,0,6567,Vijay Singh,37.48,560,1494
2014,135,0,20229,Stewart Cink,37.42,613,1638
2014,136,0,22293,Heath Slocum,37.36,464,1242
2014,137,0,25345,Carl Pettersson,37.24,610,1638
2014,138,0,27120,Troy Matteson,37.16,388,1044
2014,139,0,26329,Louis Oosthuizen,37.08,307,828
2014,140,0,20104,Ken Duke,37.04,520,1404
2014,141,0,26951,Johnson Wagner,37.01,433,1170
2014,142,0,30692,Scott Stallings,36.99,506,1368
2014,143,0,28486,Michael Putnam,36.98,679,1836
2014,144,0,1724,Jeff Maggert,36.93,359,972
2014,145,0,10885,Robert Allenby,36.83,537,1458
2014,145,0,25240,D.A. Points,36.83,484,1314
2014,147,0,32334,Charlie Beljan,36.81,477,1296
2014,148,0,34021,Bud Cauley,36.71,370,1008
2014,149,0,23623,Bo Van Pelt,36.61,547,1494
2014,150,0,27436,Graham DeLaet,36.57,520,1422
2014,151,0,27330,Josh Teater,36.43,577,1584
2014,152,0,32448,James Hahn,36.39,524,1440
2014,153,0,21878,Mark Wilson,36.24,424,1170
2014,154,0,25686,Jason Dufner,36.21,352,972
2014,155,0,37273,Derek Ernst,35.89,491,1368
2014,156,0,22378,Trevor Immelman,35.76,515,1440
2014,157,0,29425,Andrew Svoboda,35.71,495,1386
2014,158,0,21528,Henrik Stenson,35.7,347,972
2014,159,0,31193,Jim Renner,35.69,379,1062
2014,160,0,27064,Jhonattan Vegas,35.56,480,1350
2014,161,0,35541,John Peterson,35.46,383,1080
2014,162,0,31557,Jim Herman,35.44,370,1044
2014,163,0,34265,Will Wilcox,35.37,312,882
2014,164,0,29420,Billy Horschel,35.25,571,1620
2014,165,0,26679,Kevin Stadler,35.08,562,1602
2014,166,0,28780,Nicholas Thompson,34.84,508,1458
2014,167,0,27936,Martin Laird,34.77,388,1116
2014,168,0,32333,Kevin Tway,34.72,375,1080
2014,169,0,25444,Justin Hicks,34.68,618,1782
2014,170,0,27933,John Merrick,34.34,513,1494
2014,171,0,30110,Kyle Stanley,34.27,512,1494
2014,172,0,22913,John Rollins,34.1,491,1440
2014,173,0,34264,Hudson Swafford,33.72,431,1278
2014,174,0,12510,Chad Campbell,33.54,320,954
2014,175,0,25900,Lucas Glover,33.5,398,1188
2014,176,0,23353,J.J. Henry,33.01,517,1566
2014,177,0,26289,Boo Weekley,32.1,416,1296
2022,1,0,39058,Lucas Herbert,44.96,437,972
2022,2,0,23108,Matt Kuchar,43.9,561,1278
2022,3,0,57366,Cameron Young,43.09,636,1476
2022,4,0,34466,Peter Malnati,42.88,795,1854
2022,5,0,33448,Justin Thomas,42.84,586,1368
2022,6,0,48084,Wesley Bryan,42.74,377,882
2022,6,0,35891,Cameron Smith,42.74,477,1116
2022,8,0,35450,Patrick Cantlay,42.73,523,1224
2022,9,0,24138,Ian Poulter,42.68,338,792
2022,10,0,47993,Denny McCarthy,42.44,764,1800
2022,11,0,25818,Scott Piercy,42.35,587,1386
2022,12,0,36852,Jim Knous,42.27,388,918
2022,13,0,36799,Stephan Jaeger,42.22,646,1530
2022,13,0,51894,Vince Whaley,42.22,646,1530
2022,15,0,56278,Matthew Wolff,42.2,357,846
2022,16,0,32640,Troy Merritt,42.12,690,1638
2022,16,0,23621,Rory Sabbatini,42.12,417,990
2022,18,0,27895,Jonas Blixt,42.11,379,900
2022,19,0,34363,Tyrrell Hatton,42.1,485,1152
2022,20,0,35506,Mackenzie Hughes,42.07,621,1476
2022,21,0,32150,Michael Thompson,42.06,636,1512
2022,22,0,30692,Scott Stallings,41.9,724,1728
2022,22,0,30927,Brendon Todd,41.9,626,1494
2022,24,0,35532,Tom Hoge,41.67,720,1728
2022,24,0,46717,Viktor Hovland,41.67,525,1260
2022,26,0,22405,Justin Rose,41.56,404,972
2022,27,0,33486,Roger Sloan,41.48,545,1314
2022,28,0,45522,Christiaan Bezuidenhout,41.46,597,1440
2022,29,0,47128,Richy Werenski,41.45,470,1134
2022,30,0,26851,Marc Leishman,41.36,536,1296
2022,31,0,46442,Maverick McNealy,41.35,655,1584
2022,31,0,34360,Patrick Reed,41.35,521,1260
2022,33,0,40162,Justin Lower,41.28,535,1296
2022,34,0,40098,Matt Fitzpatrick,41.27,520,1260
2022,34,0,35461,Beau Hossler,41.27,520,1260
2022,36,0,32839,Hideki Matsuyama,41.13,533,1296
2022,36,0,24361,Pat Perez,41.13,459,1116
2022,38,0,45157,Cam Davis,41.12,607,1476
2022,39,0,34174,John Huh,41.07,547,1332
2022,40,0,37189,Harold Varner III,41.06,510,1242
2022,41,0,35879,Kelly Kraft,40.98,509,1242
2022,42,0,51766,Wyndham Clark,40.95,715,1746
2022,43,0,29926,Danny Lee,40.92,383,936
2022,44,0,47504,Sam Burns,40.9,589,1440
2022,45,0,30978,Kiradech Aphibarnrat,40.88,390,954
2022,46,0,29221,Webb Simpson,40.87,434,1062
2022,47,0,34256,Andrew Putnam,40.84,691,1692
2022,48,0,32757,Patton Kizzire,40.8,661,1620
2022,48,0,33204,Shane Lowry,40.8,426,1044
2022,50,0,22056,Cameron Percy,40.78,323,792
2022,50,0,25493,Nick Taylor,40.78,646,1584
2022,52,0,36801,Mark Hubbard,40.77,499,1224
2022,53,0,27349,Alex Noren,40.71,469,1152
2022,54,0,46435,Austin Cook,40.66,505,1242
2022,54,0,47995,Davis Riley,40.66,688,1692
2022,56,0,28775,Nate Lashley,40.64,556,1368
2022,57,0,33667,Carlos Ortiz,40.62,446,1098
2022,58,0,35449,Adam Long,40.53,642,1584
2022,59,0,30911,Tommy Fleetwood,40.48,408,1008
2022,60,0,35310,Lanto Griffin,40.46,568,1404
2022,60,0,25198,Francesco Molinari,40.46,386,954
2022,60,0,28252,Seamus Power,40.46,568,1404
2022,60,0,35617,Martin Trainer,40.46,568,1404
2022,64,0,28089,Jason Day,40.45,415,1026
2022,65,0,28237,Rory McIlroy,40.37,436,1080
2022,66,0,51950,Max McGreevy,40.35,523,1296
2022,67,0,46046,Scottie Scheffler,40.34,610,1512
2022,68,0,48117,Kurt Kitayama,40.32,508,1260
2022,69,0,33597,Harry Higgs,40.28,580,1440
2022,70,0,49964,Aaron Wise,40.25,623,1548
2022,71,0,45526,Abraham Ancer,40.23,420,1044
2022,72,0,51997,Andrew Novak,40.2,550,1368
2022,73,0,49766,Hank Lebioda,40.14,578,1440
2022,74,0,31420,Anirban Lahiri,40.12,520,1296
2022,75,0,39977,Max Homa,40.11,592,1476
2022,76,0,29908,C.T. Pan,40.04,591,1476
2022,77,0,49771,J.T. Poston,40.03,634,1584
2022,78,0,29970,Dylan Frittelli,40.02,670,1674
2022,78,0,32791,K.H. Lee,40.02,706,1764
2022,80,0,51634,Sahith Theegala,39.97,813,2034
2022,81,0,39436,Joshua Creel,39.95,338,846
2022,82,0,34046,Jordan Spieth,39.94,532,1332
2022,83,0,45486,Joaquin Niemann,39.93,575,1440
2022,84,0,39546,Keith Mitchell,39.92,618,1548
2022,85,0,36689,Brooks Koepka,39.86,330,828
2022,86,0,37455,Si Woo Kim,39.85,703,1764
2022,87,0,30944,Jason Kokrak,39.8,437,1098
2022,88,0,32816,Satoshi Kodaira,39.76,365,918
2022,89,0,37275,Sam Ryder,39.71,629,1584
2022,89,0,39324,J.J. Spaun,39.71,679,1710
2022,91,0,27974,Sung Kang,39.65,571,1440
2022,92,0,23983,Luke Donald,39.64,478,1206
2022,93,0,46601,Trey Mullinax,39.63,585,1476
2022,94,0,23325,Vaughn Taylor,39.62,378,954
2022,95,0,48081,Xander Schauffele,39.58,513,1296
2022,96,0,48822,Sebastián Muñoz,39.56,591,1494
2022,97,0,24924,Bill Haas,39.51,640,1620
2022,98,0,45609,Tyler Duncan,39.5,583,1476
2022,99,0,29478,Kevin Kisner,39.48,469,1188
2022,100,0,32333,Kevin Tway,39.47,547,1386
2022,101,0,40115,Adam Svensson,39.44,710,1800
2022,102,0,32139,Danny Willett,39.43,440,1116
2022,103,0,21961,Charles Howell III,39.4,383,972
2022,104,0,31560,Brian Stuard,39.39,631,1602
2022,105,0,24925,Jonathan Byrd,39.38,404,1026
2022,106,0,32102,Rickie Fowler,39.36,503,1278
2022,107,0,50525,Collin Morikawa,39.35,425,1080
2022,108,0,24502,Adam Scott,39.27,509,1296
2022,109,0,34098,Russell Henley,39.25,551,1404
2022,110,0,48699,Callum Tarren,39.21,487,1242
2022,111,0,32662,Michael Gligic,39.2,501,1278
2022,112,0,46550,Brandon Hagy,39.17,550,1404
2022,113,0,10381,Curtis Thompson,39.15,451,1152
2022,114,0,27139,David Skinns,39.14,465,1188
2022,114,0,27214,Kevin Streelman,39.14,620,1584
2022,116,0,29725,Tony Finau,39.08,605,1548
2022,117,0,49298,Kramer Hickok,39.07,640,1638
2022,118,0,46402,Talor Gooch,39.05,499,1278
2022,119,0,34563,Chesson Hadley,39.03,562,1440
2022,120,0,34431,Robert Streb,39.02,583,1494
2022,121,0,47347,Adam Schenk,39.01,632,1620
2022,122,0,24024,Zach Johnson,38.98,449,1152
2022,123,0,33141,Keegan Bradley,38.96,561,1440
2022,123,0,30926,Chris Kirk,38.96,589,1512
2022,125,0,33399,Adam Hadwin,38.89,630,1620
2022,125,0,34264,Hudson Swafford,38.89,448,1152
2022,125,0,28114,Dawie van der Walt,38.89,434,1116
2022,128,0,29420,Billy Horschel,38.81,489,1260
2022,129,0,26300,Matt Jones,38.8,426,1098
2022,130,0,32366,Kevin Chappell,38.79,384,990
2022,131,0,47856,Seth Reeves,38.72,467,1206
2022,132,0,27644,Brian Harman,38.71,634,1638
2022,133,0,29289,S.Y. Noh,38.62,438,1134
2022,134,0,39971,Sungjae Im,38.57,611,1584
2022,135,0,36884,Ben Kohles,38.54,437,1134
2022,136,0,29535,Brice Garnett,38.53,534,1386
2022,137,0,47483,Will Zalatoris,38.52,527,1368
2022,138,0,49947,Taylor Moore,38.43,581,1512
2022,138,0,47983,Chad Ramey,38.43,505,1314
2022,140,0,12716,Charley Hoffman,38.41,477,1242
2022,141,0,36326,David Lipsky,38.38,608,1584
2022,142,0,33419,Cameron Tringale,38.35,635,1656
2022,143,0,32448,James Hahn,38.34,490,1278
2022,143,0,40250,Taylor Pendrith,38.34,490,1278
2022,145,0,47988,Nick Hardy,38.23,406,1062
2022,146,0,25686,Jason Dufner,38.22,344,900
2022,147,0,49960,Sepp Straka,38.21,674,1764
2022,148,0,47529,Mito Pereira,38.2,612,1602
2022,149,0,51890,Greyson Sigg,38.15,618,1620
2022,150,0,26476,Chez Reavie,38.1,583,1530
2022,150,0,34610,Matthias Schwab,38.1,480,1260
2022,152,0,27770,Camilo Villegas,38.0,472,1242
2022,153,0,27649,Brandt Snedeker,37.95,403,1062
