YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2012,136,0,24925,Jonathan Byrd,63.64,779,1224,-0.26
2012,137,0,24357,K.J. Choi,63.57,801,1260,-0.24
2012,138,0,21753,Brian Davis,63.47,994,1566,-0.27
2012,139,0,22378,Trevor Immelman,63.45,868,1368,-0.21
2012,140,0,27963,Chris Stroud,63.37,981,1548,-0.25
2012,141,0,20848,Ángel Cabrera,63.33,570,900,-0.24
2012,142,0,27556,Ted Potter Jr.,63.32,832,1314,-0.23
2012,143,0,22348,Nick O'Hern,63.29,843,1332,-0.21
2012,144,0,32150,Michael Thompson,63.26,911,1440,-0.26
2012,145,0,19970,Robert Karlsson,63.25,592,936,-0.26
2012,146,0,28308,Troy Kelly,63.17,705,1116,-0.24
2012,147,0,24604,Hunter Haas,63.14,716,1134,-0.25
2012,148,0,24490,George McNeill,63.03,919,1458,-0.25
2012,149,0,22548,Patrick Sheehan,62.93,589,936,-0.21
2012,150,0,6034,Marco Dawson,62.76,610,972,-0.26
2012,150,0,26851,Marc Leishman,62.76,949,1512,-0.23
2012,152,0,19846,Brian Gay,62.71,982,1566,-0.26
2012,153,0,26331,Charl Schwartzel,62.65,609,972,-0.28
2012,154,0,24494,Erik Compton,62.48,821,1314,-0.26
2012,154,0,29478,Kevin Kisner,62.48,686,1098,-0.25
2012,156,0,1320,Bob Estes,62.39,876,1404,-0.26
2012,157,0,23409,James Driscoll,62.38,887,1422,-0.29
2012,158,0,30750,Tommy Gainey,62.3,1099,1764,-0.28
2012,159,0,23621,Rory Sabbatini,62.24,941,1512,-0.27
2012,160,0,6004,Stephen Ames,62.18,582,936,-0.21
2012,161,0,20766,Padraig Harrington,62.17,705,1134,-0.28
2012,162,0,30711,Colt Knost,62.12,861,1386,-0.23
2012,163,0,1249,John Daly,62.08,514,828,-0.3
2012,164,0,24940,Edward Loar,62.05,592,954,-0.27
2012,165,0,25396,Kevin Na,62.03,882,1422,-0.28
2012,166,0,21731,Freddie Jacobson,61.85,668,1080,-0.24
2012,167,0,1941,Tom Pernice Jr.,61.69,644,1044,-0.23
2012,168,0,24138,Ian Poulter,61.61,621,1008,-0.27
2012,169,0,28089,Jason Day,61.31,607,990,-0.29
2012,170,0,25562,Andres Romero,61.3,662,1080,-0.24
2012,171,0,21805,Harrison Frazar,61.21,595,972,-0.26
2012,172,0,22961,David Mathis,61.04,846,1386,-0.25
2012,173,0,27466,Spencer Levin,60.97,867,1422,-0.28
2012,174,0,21350,Ryuji Imada,60.6,829,1368,-0.24
2012,175,0,6251,Chris DiMarco,60.55,861,1422,-0.25
2012,176,0,10860,Justin Leonard,60.44,816,1350,-0.23
2012,177,0,27797,Derek Lamely,60.3,673,1116,-0.26
2012,178,0,31558,J.J. Killeen,60.27,1009,1674,-0.23
2012,179,0,30927,Brendon Todd,60.0,756,1260,-0.24
2012,180,0,23542,Tommy Biershenk,59.89,733,1224,-0.27
2012,181,0,20593,Greg Chalmers,59.83,937,1566,-0.29
2012,182,0,28259,Sangmoon Bae,59.81,829,1386,-0.29
2012,183,0,20850,Daniel Chopra,59.8,549,918,-0.29
2012,184,0,20160,Charlie Wi,59.69,924,1548,-0.27
2012,185,0,30852,Ryo Ishikawa,59.61,515,864,-0.24
2012,186,0,23903,Stephen Gangluff,59.15,543,918,-0.22
2012,186,0,27974,Sung Kang,59.15,756,1278,-0.22
2012,188,0,20070,Matt Bettencourt,58.95,764,1296,-0.26
2012,189,0,24663,Y.E. Yang,58.51,653,1116,-0.27
2012,190,0,22371,Aaron Baddeley,58.1,753,1296,-0.3
2012,191,0,29222,Billy Hurley III,57.74,686,1188,-0.23
1988,1,0,1006,John Adams,73.87,851,1152,
1988,2,0,1060,Dave Barr,73.63,1259,1710,
1988,3,0,1690,Bruce Lietzke,71.78,1124,1566,
1988,4,0,1877,Tim Norris,71.5,1094,1530,
1988,5,0,2049,Gene Sauers,71.41,1311,1836,
1988,6,0,1935,Calvin Peete,71.24,981,1377,
1988,7,0,1958,Dan Pohl,71.07,1177,1656,
1988,8,0,1725,John Mahaffey,70.97,1303,1836,
1988,9,0,1072,Chip Beck,70.61,1182,1674,
1988,10,0,1783,Mark McCumber,70.1,1022,1458,
1988,11,0,1418,Bill Glasson,70.09,1092,1558,
1988,12,0,1971,Dillard Pruitt,70.07,1051,1500,
1988,13,0,1837,Gil Morgan,69.96,957,1368,
1988,14,0,1235,Ben Crenshaw,69.78,1231,1764,
1988,15,0,1633,Tom Kite,69.77,1080,1548,
1988,16,0,2100,Tim Simpson,69.75,1268,1818,
1988,17,0,1549,Mike Hulbert,69.74,1406,2016,
1988,18,0,1797,Rocco Mediate,69.71,1328,1905,
1988,19,0,2303,Robert Wrenn,69.63,1291,1854,
1988,20,0,1682,Wayne Levi,69.61,1008,1448,
1988,21,0,1226,Fred Couples,69.58,1265,1818,
1988,22,0,1143,Brad Bryant,69.41,987,1422,
1988,23,0,1975,Tom Purtzer,69.17,996,1440,
1988,24,0,1132,Mark Brooks,69.07,1206,1746,
1988,25,0,2241,Bobby Wadkins,69.03,1404,2034,
1988,26,0,1378,David Frost,68.93,1067,1548,
1988,27,0,6284,Jim Hallet,68.89,1364,1980,
1988,28,0,1527,Scott Hoch,68.86,1382,2007,
1988,29,0,1385,Jim Gallagher Jr.,68.82,768,1116,
1988,30,0,1569,Peter Jacobsen,68.81,1090,1584,
1988,31,0,1701,Bob Lohr,68.8,1387,2016,
1988,32,0,1475,Donnie Hammond,68.68,1261,1836,
1988,33,0,2101,Joey Sindelar,68.67,1372,1998,
1988,34,0,2010,Loren Roberts,68.48,1134,1656,
1988,35,0,2146,Payne Stewart,68.45,1269,1854,
1988,36,0,2256,Tom Watson,68.38,800,1170,
1988,37,0,1457,Jay Haas,68.32,1227,1796,
1988,38,0,1035,Tommy Armour III,68.24,1115,1634,
1988,38,0,1203,Russ Cochran,68.24,1302,1908,
1988,40,0,1945,Kenny Perry,68.21,1240,1818,
1988,41,0,1014,Fulton Allem,68.1,809,1188,
1988,42,0,2180,Harry Taylor,67.93,665,979,
1988,43,0,2321,Fuzzy Zoeller,67.75,939,1386,
1988,44,0,2033,Dave Rummells,67.73,1362,2011,
1988,45,0,2279,Mark Wiebe,67.72,1414,2088,
1988,46,0,2160,Ron Streck,67.69,792,1170,
1988,47,0,1435,Wayne Grady,67.67,812,1200,
1988,48,0,1133,Billy Ray Brown,67.63,1193,1764,
1988,49,0,2170,Hal Sutton,67.61,1071,1584,
1988,50,0,1926,Steve Pate,67.46,1275,1890,
1988,50,0,2118,J.C. Snead,67.46,995,1475,
1988,52,0,1042,Paul Azinger,67.45,1117,1656,
1988,52,0,2196,Robert Thompson,67.45,1117,1656,
1988,54,0,1996,Mike Reid,67.38,946,1404,
1988,55,0,1891,David Ogrin,67.33,1115,1656,
1988,56,0,2190,Doug Tewell,67.31,937,1392,
1988,57,0,1887,Mark O'Meara,67.28,1102,1638,
1988,57,0,2246,Duffy Waldorf,67.28,1090,1620,
1988,59,0,1157,Tom Byrum,67.26,1356,2016,
1988,59,0,1736,Roger Maltbie,67.26,1017,1512,
1988,61,0,2159,Curtis Strange,67.19,1069,1591,
1988,62,0,1161,Mark Calcavecchia,67.14,1426,2124,
1988,63,0,1469,Dan Halldorson,67.12,1172,1746,
1988,64,0,1361,Dan Forsman,67.08,1467,2187,
1988,64,0,2267,D.A. Weibring,67.08,978,1458,
1988,66,0,2239,Scott Verplank,67.01,1158,1728,
1988,67,0,1313,Steve Elkington,66.97,1109,1656,
1988,68,0,1219,John Cook,66.94,1205,1800,
1988,69,0,1444,Ken Green,66.9,1156,1728,
1988,70,0,1201,Lennie Clements,66.87,1324,1980,
1988,71,0,1346,Ed Fiori,66.82,1311,1962,
1988,72,0,1715,Mark Lye,66.8,1135,1699,
1988,73,0,1156,Curt Byrum,66.78,1190,1782,
1988,73,0,2186,Brian Tennyson,66.78,1166,1746,
1988,75,0,1168,David Canipe,66.73,1045,1566,
1988,76,0,1098,Jay Don Blake,66.72,1309,1962,
1988,77,0,2094,Tony Sills,66.67,1176,1764,
1988,77,0,2126,Bruce Soulsby,66.67,684,1026,
1988,79,0,1093,Ronnie Black,66.54,1022,1536,
1988,80,0,1938,David Peoples,66.53,1157,1739,
1988,81,0,2167,Mike Sullivan,66.43,1100,1656,
1988,82,0,1061,Ray Barr Jr.,66.3,716,1080,
1988,83,0,1846,Jodie Mudd,66.24,1240,1872,
1988,84,0,1191,Barry Cheesman,66.2,846,1278,
1988,85,0,2242,Lanny Wadkins,66.19,1120,1692,
1988,86,0,1864,Larry Nelson,66.18,822,1242,
1988,87,0,1771,Blaine McCallister,66.17,1322,1998,
1988,88,0,2223,Bob Tway,66.15,1286,1944,
1988,89,0,1998,Jack Renner,66.13,1107,1674,
1988,90,0,1755,Dick Mast,66.11,1190,1800,
1988,91,0,1706,Davis Love III,66.06,1057,1600,
1988,92,0,1033,George Archer,66.02,1117,1692,
1988,93,0,1823,Larry Mize,65.99,974,1476,
1988,94,0,2104,Jeff Sluman,65.97,1425,2160,
1988,95,0,1306,David Edwards,65.91,961,1458,
1988,96,0,2090,Tom Sieckmann,65.88,925,1404,
1988,97,0,1129,Bill Britton,65.86,1138,1728,
1988,98,0,2185,Lance Ten Broeck,65.68,934,1422,
1988,99,0,1077,Mike Bender,65.6,921,1404,
1988,100,0,2195,Leonard Thompson,65.58,1210,1845,
1988,101,0,1329,Brad Faxon,65.43,1060,1620,
1988,102,0,1284,Mike Donald,65.35,1294,1980,
1988,103,0,1499,Mark Hayes,65.03,1194,1836,
1988,104,0,1662,Greg Ladehoff,64.98,1158,1782,
1988,105,0,1931,Rick Pearson,64.92,1040,1602,
1988,106,0,1303,Bob Eastwood,64.91,1110,1710,
1988,107,0,1154,Bill Buttner,64.9,993,1530,
1988,108,0,1968,Nick Price,64.88,981,1512,
1988,109,0,2148,Ray Stewart,64.86,1080,1665,
1988,110,0,1310,Dave Eichelberger,64.77,1057,1632,
1988,111,0,1571,Barry Jaeckel,64.65,896,1386,
1988,112,0,1390,Buddy Gardner,64.62,1326,2052,
1988,113,0,1200,Keith Clearwater,64.58,988,1530,
1988,113,0,1723,Andrew Magee,64.58,1081,1674,
1988,115,0,1151,Clark Burroughs,64.51,985,1527,
1988,116,0,2023,Clarence Rose,64.42,1322,2052,
1988,117,0,1175,Jim Carter,64.35,1112,1728,
1988,118,0,1648,Billy Kratzert,64.32,1042,1620,
1988,119,0,1928,Corey Pavin,64.29,972,1512,
1988,120,0,1790,Pat McGowan,64.25,1064,1656,
1988,121,0,1288,Ed Dougherty,64.16,1051,1638,
1988,122,0,1639,Kenny Knox,64.06,1303,2034,
1988,123,0,1599,Steve Jones,64.05,1003,1566,
1988,124,0,1323,Brad Fabel,64.0,1152,1800,
1988,125,0,1986,Joey Rassett,63.96,781,1221,
1988,126,0,1553,John Huston,63.95,1082,1692,
1988,127,0,1876,Greg Norman,63.79,592,928,
1988,128,0,1305,Danny Edwards,63.75,700,1098,
1988,129,0,1425,Ernie Gonzalez,63.71,906,1422,
1988,130,0,1943,Chris Perry,63.67,1209,1899,
1988,131,0,2192,Steve Thomas,63.62,836,1314,
1988,132,0,1970,Bob Proben,63.6,893,1404,
1988,133,0,1892,Aki Ohmachi,63.54,1035,1629,
1988,134,0,1261,Jay Delsing,63.53,892,1404,
1988,135,0,1024,Billy Andrade,63.52,1095,1724,
1988,136,0,2133,Craig Stadler,63.47,834,1314,
1988,137,0,2041,Bill Sander,63.41,936,1476,
1988,138,0,1135,Ken Brown,63.38,753,1188,
1988,139,0,1127,Danny Briggs,63.37,673,1062,
1988,140,0,1851,Bob Murphy,63.35,833,1315,
1988,141,0,1094,Mike Blackburn,63.31,923,1458,
1988,142,0,1717,Sandy Lyle,63.23,717,1134,
1988,143,0,1941,Tom Pernice Jr.,63.22,990,1566,
1988,144,0,2225,Howard Twitty,63.2,1240,1962,
1988,145,0,1495,Morris Hatalsky,63.19,819,1296,
1988,146,0,2007,Larry Rinker,63.17,1137,1800,
1988,147,0,1355,Raymond Floyd,63.15,773,1224,
1988,148,0,1559,Hale Irwin,63.14,841,1332,
1988,148,0,2311,Kim Young,63.14,776,1229,
1988,150,0,1858,Tommy Nakajima,63.08,615,975,
1988,151,0,1086,Roy Biancalana,63.07,806,1278,
1988,152,0,1179,Antonio Cerda,63.02,760,1206,
1988,153,0,1641,Gary Koch,62.96,918,1458,
1988,154,0,1414,Bob Gilder,62.88,1030,1638,
1988,154,0,1443,Hubert Green,62.88,781,1242,
1988,156,0,1106,Jim Booros,62.83,916,1458,
1988,157,0,1224,Jeff Coston,62.6,755,1206,
1988,157,0,2099,Scott Simpson,62.6,800,1278,
1988,159,0,1197,Bobby Clampett,62.51,1007,1611,
1988,160,0,2313,Bruce Zabriski,62.43,879,1408,
1988,161,0,1984,Sam Randolph,62.22,881,1416,
1988,161,0,2229,Brett Upper,62.22,881,1416,
1988,163,0,1185,Brandel Chamblee,61.95,814,1314,
1988,164,0,1826,Brian Mogg,61.86,746,1206,
1988,165,0,1096,Phil Blackmar,61.41,829,1350,
1988,166,0,1884,Mac O'Grady,61.37,718,1170,
1988,167,0,1476,Mike Hammond,61.34,817,1332,
1988,168,0,2322,Richard Zokol,61.18,837,1368,
1988,169,0,1707,Steve Lowery,61.11,1100,1800,
1988,170,0,1960,Don Pooley,61.04,868,1422,
1988,171,0,1782,Mike McCullough,60.99,977,1602,
1988,172,0,1557,John Inman,60.46,1110,1836,
1988,173,0,1068,Andy Bean,60.04,562,936,
1988,173,0,1964,Greg Powers,60.04,616,1026,
1988,175,0,2255,Denis Watson,59.91,825,1377,
1988,176,0,1861,Jim Nelford,59.89,733,1224,
1988,177,0,1331,Rick Fehr,59.6,826,1386,
1988,178,0,1150,George Burns,59.51,585,983,
1988,179,0,1737,Mark Maness,59.32,630,1062,
1988,180,0,2294,Willie Wood,58.98,847,1436,
1988,181,0,1214,Frank Conner,58.5,599,1024,
1988,182,0,1468,Gary Hallberg,58.22,659,1132,
1988,183,0,2215,Paul Trittler,58.2,660,1134,
1988,184,0,2244,Fred Wadsworth,57.28,732,1278,
1988,185,0,1236,Richard Cromwell,55.95,715,1278,
1987,1,0,1837,Gil Morgan,73.33,660,900,
1987,2,0,1690,Bruce Lietzke,72.87,905,1242,
1987,3,0,2170,Hal Sutton,71.91,1165,1620,
1987,4,0,1682,Wayne Levi,71.42,1067,1494,
1987,5,0,1725,John Mahaffey,71.31,1322,1854,
1987,6,0,1958,Dan Pohl,71.3,1232,1728,
1987,7,0,1996,Mike Reid,71.27,1270,1782,
1987,8,0,2100,Tim Simpson,71.01,1406,1980,
1987,9,0,1783,Mark McCumber,70.71,1311,1854,
1987,10,0,1060,Dave Barr,70.51,1193,1692,
1987,11,0,2256,Tom Watson,70.48,850,1206,
1987,12,0,1226,Fred Couples,70.39,1153,1638,
1987,13,0,1203,Russ Cochran,70.3,1392,1980,
1987,13,0,1457,Jay Haas,70.3,1316,1872,
1987,15,0,2159,Curtis Strange,70.18,1238,1764,
1987,16,0,1887,Mark O'Meara,70.11,1098,1566,
1987,17,0,1156,Curt Byrum,70.07,1400,1998,
1987,18,0,1945,Kenny Perry,70.06,971,1386,
1987,19,0,1306,David Edwards,69.87,830,1188,
1987,20,0,1042,Paul Azinger,69.65,1191,1710,
1987,21,0,2241,Bobby Wadkins,69.28,1272,1836,
1987,22,0,1935,Calvin Peete,69.18,797,1152,
1987,23,0,1527,Scott Hoch,69.13,1207,1746,
1987,24,0,1418,Bill Glasson,69.08,1144,1656,
1987,24,0,2190,Doug Tewell,69.08,945,1368,
1987,26,0,2322,Richard Zokol,69.07,746,1080,
1987,27,0,1777,John McComish,69.05,870,1260,
1987,28,0,1201,Lennie Clements,68.73,965,1404,
1987,29,0,2087,Don Shirey Jr.,68.58,1037,1512,
1987,30,0,2023,Clarence Rose,68.57,1407,2052,
1987,31,0,2180,Harry Taylor,68.52,999,1458,
1987,32,0,1884,Mac O'Grady,68.33,1070,1566,
1987,33,0,1723,Andrew Magee,68.32,1156,1692,
1987,34,0,1206,Bobby Cole,68.27,1192,1746,
1987,34,0,1549,Mike Hulbert,68.27,1401,2052,
1987,36,0,1926,Steve Pate,68.25,1425,2088,
1987,36,0,2242,Lanny Wadkins,68.25,1032,1512,
1987,38,0,1475,Donnie Hammond,68.24,1044,1530,
1987,39,0,1975,Tom Purtzer,68.22,1142,1674,
1987,40,0,1235,Ben Crenshaw,68.21,1019,1494,
1987,41,0,1288,Ed Dougherty,68.19,1031,1512,
1987,42,0,2101,Joey Sindelar,68.14,1386,2034,
1987,43,0,1093,Ronnie Black,68.06,1176,1728,
1987,44,0,2246,Duffy Waldorf,68.01,1114,1638,
1987,45,0,1305,Danny Edwards,67.97,942,1386,
1987,45,0,1378,David Frost,67.97,1199,1764,
1987,47,0,1797,Rocco Mediate,67.92,1137,1674,
1987,48,0,2225,Howard Twitty,67.91,1149,1692,
1987,49,0,1715,Mark Lye,67.9,1271,1872,
1987,50,0,2133,Craig Stadler,67.76,927,1368,
1987,51,0,1633,Tom Kite,67.72,1097,1620,
1987,52,0,1469,Dan Halldorson,67.69,1060,1566,
1987,53,0,2321,Fuzzy Zoeller,67.67,877,1296,
1987,54,0,1569,Peter Jacobsen,67.66,1023,1512,
1987,54,0,2196,Robert Thompson,67.66,889,1314,
1987,56,0,1157,Tom Byrum,67.57,1265,1872,
1987,57,0,1346,Ed Fiori,67.56,1058,1566,
1987,58,0,1200,Keith Clearwater,67.51,1434,2124,
1987,59,0,2033,Dave Rummells,67.47,1336,1980,
1987,60,0,1823,Larry Mize,67.43,971,1440,
1987,61,0,1998,Jack Renner,67.35,1079,1602,
1987,62,0,1168,David Canipe,67.33,1018,1512,
1987,62,0,1876,Greg Norman,67.33,812,1206,
1987,62,0,2094,Tony Sills,67.33,1115,1656,
1987,65,0,1303,Bob Eastwood,67.32,1127,1674,
1987,66,0,1390,Buddy Gardner,67.28,1308,1944,
1987,66,0,1755,Dick Mast,67.28,1199,1782,
1987,68,0,2126,Bruce Soulsby,67.18,1040,1548,
1987,69,0,1192,T.C. Chen,67.09,640,954,
1987,70,0,1135,Ken Brown,67.02,760,1134,
1987,71,0,1891,David Ogrin,66.97,1109,1656,
1987,72,0,1499,Mark Hayes,66.88,1252,1872,
1987,73,0,2195,Leonard Thompson,66.83,1227,1836,
1987,74,0,2099,Scott Simpson,66.79,1082,1620,
1987,75,0,1361,Dan Forsman,66.76,1454,2178,
1987,76,0,1072,Chip Beck,66.73,1105,1656,
1987,77,0,1706,Davis Love III,66.6,1019,1530,
1987,78,0,1313,Steve Elkington,66.56,1210,1818,
1987,79,0,1355,Raymond Floyd,66.5,778,1170,
1987,80,0,1877,Tim Norris,66.49,1101,1656,
1987,81,0,1771,Blaine McCallister,66.46,1268,1908,
1987,81,0,2104,Jeff Sluman,66.46,1292,1944,
1987,83,0,1846,Jodie Mudd,66.44,1160,1746,
1987,84,0,1960,Don Pooley,66.43,1100,1656,
1987,85,0,1150,George Burns,66.39,1219,1836,
1987,86,0,1444,Ken Green,66.37,1111,1674,
1987,86,0,2255,Denis Watson,66.37,1123,1692,
1987,88,0,1717,Sandy Lyle,66.35,633,954,
1987,89,0,1701,Bob Lohr,66.29,1229,1854,
1987,90,0,2010,Loren Roberts,66.26,978,1476,
1987,91,0,2111,Mike Smith,66.22,882,1332,
1987,92,0,1161,Mark Calcavecchia,66.17,1060,1602,
1987,93,0,1098,Jay Don Blake,66.15,1155,1746,
1987,93,0,2146,Payne Stewart,66.15,1155,1746,
1987,95,0,2049,Gene Sauers,66.13,1238,1872,
1987,96,0,1952,Billy Pierot,66.08,678,1026,
1987,97,0,1068,Andy Bean,65.96,653,990,
1987,97,0,1282,Trevor Dodds,65.96,938,1422,
1987,99,0,2118,J.C. Snead,65.9,1032,1566,
1987,100,0,1219,John Cook,65.82,1161,1764,
1987,101,0,1666,Bernhard Langer,65.8,687,1044,
1987,102,0,1129,Bill Britton,65.79,971,1476,
1987,103,0,1864,Larry Nelson,65.74,852,1296,
1987,104,0,1278,Andy Dillard,65.64,957,1458,
1987,105,0,1559,Hale Irwin,65.56,826,1260,
1987,106,0,1061,Ray Barr Jr.,65.54,932,1422,
1987,107,0,1261,Jay Delsing,65.51,1132,1728,
1987,107,0,1968,Nick Price,65.51,967,1476,
1987,107,0,2067,Ted Schulz,65.51,849,1296,
1987,110,0,1928,Corey Pavin,65.48,990,1512,
1987,110,0,2016,Bill Rogers,65.48,884,1350,
1987,112,0,1006,John Adams,65.46,1143,1746,
1987,113,0,1468,Gary Hallberg,65.43,1107,1692,
1987,114,0,1736,Roger Maltbie,65.41,989,1512,
1987,114,0,1782,Mike McCullough,65.41,836,1278,
1987,116,0,2160,Ron Streck,65.39,1130,1728,
1987,117,0,1599,Steve Jones,65.34,1082,1656,
1987,118,0,1943,Chris Perry,65.33,1176,1800,
1987,119,0,2303,Robert Wrenn,65.28,893,1368,
1987,120,0,2007,Larry Rinker,65.25,1104,1692,
1987,121,0,2223,Bob Tway,65.09,1031,1584,
1987,122,0,1175,Jim Carter,65.08,1148,1764,
1987,123,0,2239,Scott Verplank,65.03,995,1530,
1987,124,0,1892,Aki Ohmachi,64.96,912,1404,
1987,125,0,1984,Sam Randolph,64.81,910,1404,
1987,126,0,2267,D.A. Weibring,64.75,1014,1566,
1987,127,0,2229,Brett Upper,64.68,943,1458,
1987,128,0,1179,Antonio Cerda,64.65,1059,1638,
1987,129,0,2167,Mike Sullivan,64.64,989,1530,
1987,130,0,1648,Billy Kratzert,64.6,1000,1548,
1987,131,0,1571,Barry Jaeckel,64.51,1138,1764,
1987,132,0,1938,David Peoples,64.4,823,1278,
1987,133,0,1329,Brad Faxon,64.29,1053,1638,
1987,134,0,1096,Phil Blackmar,64.28,1157,1800,
1987,135,0,1871,Mike Nicolette,64.05,588,918,
1987,136,0,1197,Bobby Clampett,63.96,944,1476,
1987,137,0,1392,Tom Garner,63.89,920,1440,
1987,138,0,1214,Frank Conner,63.79,620,972,
1987,139,0,2294,Willie Wood,63.69,1112,1746,
1987,140,0,1310,Dave Eichelberger,63.68,1089,1710,
1987,141,0,1196,Brian Claar,63.65,1180,1854,
1987,142,0,1522,Lon Hinkle,63.64,779,1224,
1987,143,0,1878,Andy North,63.61,687,1080,
1987,144,0,2279,Mark Wiebe,63.53,1315,2070,
1987,145,0,1103,Charles Bolling,63.51,1166,1836,
1987,145,0,1385,Jim Gallagher Jr.,63.51,1166,1836,
1987,147,0,1414,Bob Gilder,63.48,1154,1818,
1987,148,0,2041,Bill Sander,63.47,1051,1656,
1987,149,0,1248,Rick Dalpos,63.43,1039,1638,
1987,150,0,1284,Mike Donald,63.34,1277,2016,
1987,151,0,1557,John Inman,63.31,1037,1638,
1987,152,0,1641,Gary Koch,63.22,808,1278,
1987,153,0,1037,Dewey Arnette,63.11,727,1152,
1987,153,0,2148,Ray Stewart,63.11,977,1548,
1987,155,0,1448,Tony Grimes,63.05,715,1134,
1987,156,0,1501,Vance Heafner,63.01,930,1476,
1987,157,0,1436,David Graham,62.78,678,1080,
1987,158,0,1851,Bob Murphy,62.75,881,1404,
1987,159,0,1446,Brad Greer,62.52,844,1350,
1987,160,0,1687,Jeff Lewis,62.46,697,1116,
1987,161,0,2201,Jim Thorpe,62.45,652,1044,
1987,162,0,1323,Brad Fabel,62.4,820,1314,
1987,163,0,2098,Jim Simons,62.22,616,990,
1987,164,0,2244,Fred Wadsworth,62.07,1162,1872,
1987,165,0,1077,Mike Bender,62.03,882,1422,
1987,166,0,1639,Kenny Knox,61.99,1205,1944,
1987,167,0,2090,Tom Sieckmann,61.91,1003,1620,
1987,168,0,1132,Mark Brooks,61.89,1036,1674,
1987,169,0,1949,Mark Pfeil,61.74,589,954,
1987,170,0,1654,Gary Krueger,61.58,787,1278,
1987,171,0,1425,Ernie Gonzalez,61.43,1161,1890,
1987,172,0,1790,Pat McGowan,61.42,995,1620,
1987,173,0,2002,John Riegger,61.11,616,1008,
1987,174,0,1162,Rex Caldwell,60.93,691,1134,
1987,175,0,1039,Perry Arthur,60.66,808,1332,
1987,175,0,1331,Rick Fehr,60.66,677,1116,
1987,177,0,1443,Hubert Green,60.56,774,1278,
1987,178,0,1861,Jim Nelford,60.34,858,1422,
1987,179,0,1526,David Hobby,60.27,716,1188,
1987,180,0,1513,Denny Hepler,60.22,607,1008,
1987,181,0,2287,Jim Wilson,60.13,671,1116,
1987,182,0,1584,Doug Johnson,60.05,789,1314,
1987,183,0,1495,Morris Hatalsky,59.97,842,1404,
1987,184,0,1534,John Horne,59.38,652,1098,
1987,185,0,2152,Dave Stockton,59.33,598,1008,
1987,186,0,1593,Philip Jonas,56.48,610,1080,
1987,187,0,1676,Ted Lehmann,55.03,634,1152,
1987,188,0,1095,Woody Blackburn,54.04,535,990,
1989,1,22,1690,Bruce Lietzke,72.6,967,1332,
1989,2,30,1385,Jim Gallagher Jr.,71.01,1470,2070,
1989,3,32,1060,Dave Barr,70.17,1162,1656,
1989,4,32,1725,John Mahaffey,70.01,1328,1897,
1989,5,33,2118,J.C. Snead,69.77,1080,1548,
1989,6,33,2087,Don Shirey Jr.,69.48,1038,1494,
1989,7,33,2033,Dave Rummells,69.44,1225,1764,
1989,7,33,2170,Hal Sutton,69.44,1250,1800,
1989,9,45,1682,Wayne Levi,69.38,1074,1548,
1989,10,45,1837,Gil Morgan,69.36,1064,1534,
1989,11,45,1035,Tommy Armour III,69.27,1328,1917,
1989,12,45,2100,Tim Simpson,69.02,1348,1953,
1989,13,45,1042,Paul Azinger,69.0,1155,1674,
1989,14,45,1783,Mark McCumber,68.87,843,1224,
1989,14,45,1797,Rocco Mediate,68.87,1252,1818,
1989,16,45,1201,Lennie Clements,68.83,1016,1476,
1989,17,46,1876,Greg Norman,68.73,767,1116,
1989,18,46,1510,Nolan Henke,68.65,865,1260,
1989,19,46,2185,Lance Ten Broeck,68.59,987,1439,
1989,20,46,1418,Bill Glasson,68.54,987,1440,
1989,21,46,2067,Ted Schulz,68.52,1406,2052,
1989,22,47,2321,Fuzzy Zoeller,68.34,816,1194,
1989,23,47,6284,Jim Hallet,68.32,1365,1998,
1989,24,47,1938,David Peoples,68.31,750,1098,
1989,25,47,1945,Kenny Perry,68.21,1019,1494,
1989,26,47,1154,Bill Buttner,68.19,1031,1512,
1989,27,48,1133,Billy Ray Brown,68.12,1124,1650,
1989,28,49,1282,Trevor Dodds,68.01,710,1044,
1989,29,49,1633,Tom Kite,67.92,1088,1602,
1989,29,49,2133,Craig Stadler,67.92,978,1440,
1989,31,49,1143,Brad Bryant,67.9,1271,1872,
1989,32,49,1151,Clark Burroughs,67.83,818,1206,
1989,33,49,1941,Tom Pernice Jr.,67.81,769,1134,
1989,34,49,1307,Joel Edwards,67.73,829,1224,
1989,35,49,2146,Payne Stewart,67.72,1028,1518,
1989,36,49,1559,Hale Irwin,67.64,767,1134,
1989,37,49,1975,Tom Purtzer,67.59,949,1404,
1989,38,49,1098,Jay Don Blake,67.52,1054,1561,
1989,39,49,1313,Steve Elkington,67.51,1203,1782,
1989,39,49,2190,Doug Tewell,67.51,960,1422,
1989,41,49,1931,Rick Pearson,67.48,911,1350,
1989,42,49,1549,Mike Hulbert,67.42,1432,2124,
1989,43,50,1884,Mac O'Grady,67.34,633,940,
1989,43,50,2225,Howard Twitty,67.34,1000,1485,
1989,45,50,1161,Mark Calcavecchia,67.31,1054,1566,
1989,46,50,1527,Scott Hoch,67.29,1187,1764,
1989,47,50,1771,Blaine McCallister,67.15,1241,1848,
1989,48,50,2242,Lanny Wadkins,67.14,991,1476,
1989,49,50,1926,Steve Pate,67.12,1329,1980,
1989,50,50,1226,Fred Couples,67.1,1075,1602,
