YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
2013,75,0,34046,Jordan Spieth,7.4
2013,80,0,30750,Tommy Gainey,7.3
2013,80,0,27644,Brian Harman,7.3
2013,80,0,28475,Jeff Overton,7.3
2013,80,0,20396,Lee Westwood,7.3
2013,80,0,8793,Tiger Woods,7.3
2013,85,0,30978,Kiradech Aphibarnrat,7.2
2013,85,0,28307,Matt Every,7.2
2013,85,0,24956,Mikko Ilonen,7.2
2013,85,0,26300,Matt Jones,7.2
2013,85,0,30163,Henrik Norlander,7.2
2013,85,0,26679,Kevin Stadler,7.2
2013,85,0,21528,Henrik Stenson,7.2
2013,85,0,26289,Boo Weekley,7.2
2013,93,0,29479,Scott Brown,7.1
2013,93,0,20229,Stewart Cink,7.1
2013,93,0,24494,Erik Compton,7.1
2013,93,0,21209,Sergio Garcia,7.1
2013,93,0,34098,Russell Henley,7.1
2013,93,0,22056,Cameron Percy,7.1
2013,93,0,1945,Kenny Perry,7.1
2013,100,0,25364,Paul Casey,7.0
2013,100,0,27896,Ross Fisher,7.0
2013,100,0,28308,Troy Kelly,7.0
2013,100,0,26851,Marc Leishman,7.0
2013,100,0,35541,John Peterson,7.0
2013,105,0,1226,Fred Couples,6.9
2013,105,0,27408,Martin Kaymer,6.9
2013,105,0,27503,Steve LeBrun,6.9
2013,105,0,37460,Jeremiah Wooding,6.9
2013,109,0,22371,Aaron Baddeley,6.8
2013,109,0,33968,Thorbjørn Olesen,6.8
2013,109,0,29221,Webb Simpson,6.8
2013,109,0,22000,Chris Wood,6.8
2013,113,0,25686,Jason Dufner,6.7
2013,113,0,6522,Ernie Els,6.7
2013,113,0,24924,Bill Haas,6.7
2013,113,0,32448,James Hahn,6.7
2013,113,0,30926,Chris Kirk,6.7
2013,113,0,34409,David Lingmerth,6.7
2013,113,0,6567,Vijay Singh,6.7
2013,113,0,23788,D.J. Trahan,6.7
2013,121,0,20070,Matt Bettencourt,6.6
2013,121,0,27958,Ryan Blaum,6.6
2013,121,0,20376,Stephen Gallacher,6.6
2013,121,0,24399,Scott Gardiner,6.6
2013,121,0,21731,Freddie Jacobson,6.6
2013,121,0,1810,Phil Mickelson,6.6
2013,121,0,23325,Vaughn Taylor,6.6
2013,128,0,25191,Gonzalo Fernandez-Castaño,6.5
2013,128,0,19904,Paul Lawrie,6.5
2013,128,0,29518,Brendan Steele,6.5
2013,128,0,25892,Steve Wheatcroft,6.5
2013,132,0,24925,Jonathan Byrd,6.4
2013,132,0,23409,James Driscoll,6.4
2013,132,0,23290,Andrew Johnson,6.4
2013,132,0,6332,Neal Lancaster,6.4
2013,132,0,21951,Joey Snyder III,6.4
2013,132,0,27770,Camilo Villegas,6.4
2013,138,0,28259,Sangmoon Bae,6.3
2013,138,0,35545,Blayne Barber,6.3
2013,138,0,32102,Rickie Fowler,6.3
2013,138,0,32698,Bobby Gates,6.3
2013,138,0,28679,Fabián Gómez,6.3
2013,138,0,6573,Brandt Jobe,6.3
2013,138,0,21949,Joe Ogilvie,6.3
2013,138,0,24361,Pat Perez,6.3
2013,138,0,20645,John Senden,6.3
2013,138,0,8375,Paul Stankowski,6.3
2013,148,0,20766,Padraig Harrington,6.2
2013,148,0,22046,Geoff Ogilvy,6.2
2013,148,0,24138,Ian Poulter,6.2
2013,148,0,25457,Alexandre Rocha,6.2
2013,148,0,27214,Kevin Streelman,6.2
2013,148,0,6595,Kevin Sutherland,6.2
2013,148,0,2246,Duffy Waldorf,6.2
2013,155,0,20105,Jeff Gove,6.1
2013,155,0,12782,Tim Herron,6.1
2013,155,0,29425,Andrew Svoboda,6.1
2013,158,0,34021,Bud Cauley,6.0
2013,158,0,23623,Bo Van Pelt,6.0
2013,160,0,27895,Jonas Blixt,5.9
2013,160,0,23638,Brendon de Jonge,5.9
2013,160,0,29720,Andres Gonzales,5.9
2013,160,0,35539,Luke Guthrie,5.9
2013,160,0,23108,Matt Kuchar,5.9
2013,160,0,25336,Alistair Presnell,5.9
2013,160,0,34358,Jonathan Randolph,5.9
2013,167,0,28455,Will Claxton,5.8
2013,167,0,32839,Hideki Matsuyama,5.8
2013,169,0,25369,Jamie Donaldson,5.7
2013,169,0,19970,Robert Karlsson,5.7
2013,169,0,24490,George McNeill,5.7
2013,169,0,21498,Hideto Tanihara,5.7
2013,173,0,12510,Chad Campbell,5.6
2013,173,0,23353,J.J. Henry,5.6
2013,173,0,6527,Steve Stricker,5.6
2013,173,0,25834,Daniel Summerhays,5.6
2013,177,0,27796,Joe Affrunti,5.5
2013,177,0,24846,Ricky Barnes,5.5
2013,177,0,7457,Steve Flesch,5.5
2013,177,0,29478,Kevin Kisner,5.5
2013,181,0,32200,Roberto Castro,5.4
2013,181,0,7013,Wes Short Jr.,5.4
2013,181,0,27649,Brandt Snedeker,5.4
2013,181,0,33419,Cameron Tringale,5.4
2013,185,0,20098,Stuart Appleby,5.3
2013,185,0,10505,Shane Bertsch,5.3
2013,185,0,20157,Retief Goosen,5.3
2013,185,0,26733,John Kimbell,5.3
2013,185,0,33122,Russell Knox,5.3
2013,185,0,12660,Jesper Parnevik,5.3
2013,185,0,24663,Y.E. Yang,5.3
2013,192,0,35901,Paul Haley II,5.2
2013,192,0,27933,John Merrick,5.2
2013,192,0,26596,Ryan Moore,5.2
2013,192,0,30927,Brendon Todd,5.2
2013,196,0,23548,Bill Lunde,5.1
2013,197,0,20634,Peter Lonard,5.0
2013,198,0,21407,Arjun Atwal,4.9
2013,198,0,8725,Tom Gillis,4.9
2013,198,0,31202,William McGirt,4.9
2013,198,0,1948,Tim Petrovic,4.9
2013,198,0,29476,Kyle Reifers,4.9
2013,203,0,34174,John Huh,4.8
2013,203,0,1766,Billy Mayfair,4.8
2013,205,0,33120,Mark Anderson,4.7
2013,205,0,1116,Michael Bradley,4.7
2013,205,0,35879,Kelly Kraft,4.7
2013,205,0,26668,Marc Turnesa,4.7
2013,209,0,10885,Robert Allenby,4.6
2013,209,0,1203,Russ Cochran,4.6
2013,209,0,20572,Rod Pampling,4.6
2013,212,0,23541,Ben Crane,4.5
2013,212,0,22378,Trevor Immelman,4.5
2013,212,0,1577,Lee Janzen,4.5
2013,215,0,32816,Satoshi Kodaira,4.4
2013,215,0,26695,Michael Letzig,4.4
2013,215,0,26476,Chez Reavie,4.4
2013,215,0,32150,Michael Thompson,4.4
2013,215,0,26951,Johnson Wagner,4.4
2013,220,0,1320,Bob Estes,4.3
2013,220,0,25444,Justin Hicks,4.3
2013,220,0,20160,Charlie Wi,4.3
2013,220,0,21878,Mark Wilson,4.3
2013,224,0,39412,Zack Fischer,4.2
2013,224,0,26758,David Hearn,4.2
2013,224,0,29930,Mike Hendry,4.2
2013,224,0,24024,Zach Johnson,4.2
2013,224,0,34261,Scott Langley,4.2
2013,224,0,25240,D.A. Points,4.2
2013,224,0,23797,Brett Rumford,4.2
2013,231,0,7867,Woody Austin,4.1
2013,231,0,12652,Cameron Beckman,4.1
2013,231,0,24357,K.J. Choi,4.1
2013,231,0,23204,Gary Christian,4.1
2013,231,0,22621,Ben Curtis,4.1
2013,231,0,36884,Ben Kohles,4.1
2013,231,0,21099,David Lynn,4.1
2013,231,0,25572,Graeme McDowell,4.1
2013,231,0,27556,Ted Potter Jr.,4.1
2013,240,0,24604,Hunter Haas,4.0
2013,240,0,22961,David Mathis,4.0
2013,240,0,25198,Francesco Molinari,4.0
2013,240,0,31560,Brian Stuard,4.0
2013,240,0,26497,Casey Wittenberg,4.0
2013,245,0,6004,Stephen Ames,3.9
2013,245,0,21753,Brian Davis,3.9
2013,245,0,27349,Alex Noren,3.9
2013,248,0,28092,D.H. Lee,3.8
2013,249,0,21646,David Branshaw,3.7
2013,249,0,6034,Marco Dawson,3.7
2013,249,0,23983,Luke Donald,3.7
2013,249,0,6621,Joe Durant,3.7
2013,249,0,21350,Ryuji Imada,3.7
2013,249,0,27060,John Mallinger,3.7
2013,255,0,24227,Justin Bolli,3.6
2013,255,0,35957,Daniel Popovic,3.6
2013,255,0,27963,Chris Stroud,3.6
2013,258,0,1024,Billy Andrade,3.5
2013,258,0,20104,Ken Duke,3.5
2013,258,0,35139,Richard Lee,3.5
2013,258,0,22293,Heath Slocum,3.5
2013,262,0,20593,Greg Chalmers,3.4
2013,262,0,19958,Miguel Angel Jiménez,3.4
2013,262,0,1724,Jeff Maggert,3.4
2013,262,0,29531,Richie Ramsay,3.4
2013,262,0,12602,Dean Wilson,3.4
2013,267,0,31627,Todd Baek,3.3
2013,267,0,28310,Lee Williams,3.3
2013,269,0,8931,Glen Day,3.2
2013,269,0,22806,Doug LaBelle II,3.2
2013,271,0,23135,Tim Clark,3.1
2013,271,0,10809,Jim Furyk,3.1
2013,271,0,22295,Darron Stiles,3.1
2013,274,0,24507,Jason Bohn,3.0
2013,274,0,10860,Justin Leonard,3.0
2013,274,0,11032,Frank Lickliter II,3.0
2013,274,0,10213,Dicky Pride,3.0
2013,274,0,2206,David Toms,3.0
2013,274,0,24457,Jaco Van Zyl,3.0
2013,280,0,1388,Robert Gamez,2.9
2013,280,0,22110,Thaworn Wiratchant,2.9
2013,282,0,6251,Chris DiMarco,2.8
2013,282,0,23718,Nathan Green,2.8
2013,282,0,23800,Bryce Molder,2.8
2013,282,0,2239,Scott Verplank,2.8
2013,282,0,28135,Aaron Watkins,2.8
2013,287,0,19846,Brian Gay,2.7
2013,287,0,22348,Nick O'Hern,2.7
2013,287,0,10423,Mike Weir,2.7
2013,290,0,8075,Jerry Kelly,2.5
2013,290,0,25863,Rod Perry,2.5
2013,292,0,1142,Bart Bryant,2.4
2013,292,0,24503,Jeff Klauk,2.4
2013,292,0,20127,Chris Riley,2.4
2013,295,0,25396,Kevin Na,2.3
2013,296,0,10733,Kent Jones,2.2
2013,296,0,20443,Jin Park,2.2
2013,298,0,1378,David Frost,2.1
2013,299,0,30711,Colt Knost,2.0
2013,299,0,33199,Matteo Manassero,2.0
2013,299,0,2256,Tom Watson,2.0
2013,302,0,39975,Michael Kim,1.9
2013,303,0,20935,Toru Taniguchi,1.8
2013,304,0,24083,Marcus Fraser,1.6
2013,304,0,36471,Guan Tian Liang,1.6
2013,306,0,1619,Skip Kendall,1.5
2013,307,0,33911,Nate Smith,1.4
2014,1,0,25804,Bubba Watson,9.8
2014,2,0,37351,Oliver Goss,9.7
2014,2,0,40250,Taylor Pendrith,9.7
2014,4,0,23452,Nicolas Colsaerts,9.6
2014,4,0,30925,Dustin Johnson,9.6
2014,6,0,37189,Harold Varner III,9.5
2014,7,0,23063,Scott Hend,9.4
2014,7,0,28237,Rory McIlroy,9.4
2014,7,0,36699,Patrick Rodgers,9.4
2014,10,0,21961,Charles Howell III,9.3
2014,10,0,29461,Jamie Lovemark,9.3
2014,12,0,27141,J.B. Holmes,9.2
2014,13,0,32334,Charlie Beljan,9.1
2014,13,0,35300,Andrew Loupe,9.1
2014,15,0,28089,Jason Day,9.0
2014,15,0,24358,Robert Garrigus,9.0
2014,15,0,36689,Brooks Koepka,9.0
2014,15,0,30944,Jason Kokrak,9.0
2014,19,0,25818,Scott Piercy,8.9
2014,19,0,23497,Tag Ridings,8.9
2014,21,0,28339,Victor Dubuisson,8.8
2014,21,0,23320,Ryan Palmer,8.8
2014,21,0,24502,Adam Scott,8.8
2014,21,0,31323,Gary Woodland,8.8
2014,25,0,12716,Charley Hoffman,8.7
2014,25,0,24140,Sean O'Hair,8.7
2014,25,0,26329,Louis Oosthuizen,8.7
2014,25,0,22000,Chris Wood,8.7
2014,29,0,27436,Graham DeLaet,8.6
2014,29,0,25900,Lucas Glover,8.6
2014,29,0,46048,Jordan Niebrugge,8.6
2014,29,0,27064,Jhonattan Vegas,8.6
2014,29,0,29454,Bernd Wiesberger,8.6
2014,34,0,25274,Steven Bowditch,8.5
2014,34,0,25632,Jimmy Walker,8.5
2014,36,0,20848,Ángel Cabrera,8.4
2014,37,0,33141,Keegan Bradley,8.3
2014,37,0,28937,George Coetzee,8.3
2014,37,0,34099,Harris English,8.3
2014,37,0,32102,Rickie Fowler,8.3
2014,37,0,39977,Max Homa,8.3
2014,37,0,34579,Alexander Levy,8.3
2014,37,0,30946,Alex Prugh,8.3
2014,37,0,30692,Scott Stallings,8.3
2014,37,0,34431,Robert Streb,8.3
2014,46,0,26331,Charl Schwartzel,8.2
2014,47,0,27936,Martin Laird,8.1
2014,47,0,29518,Brendan Steele,8.1
2014,49,0,30750,Tommy Gainey,8.0
2014,49,0,26300,Matt Jones,8.0
2014,49,0,30110,Kyle Stanley,8.0
2014,49,0,29484,Peter Uihlein,8.0
2014,53,0,37273,Derek Ernst,7.9
2014,53,0,40098,Matt Fitzpatrick,7.9
2014,53,0,33461,Morgan Hoffmann,7.9
2014,56,0,34076,Joel Dahmen,7.8
2014,56,0,25369,Jamie Donaldson,7.8
2014,56,0,33448,Justin Thomas,7.8
2014,59,0,32366,Kevin Chappell,7.7
2014,59,0,28500,Martin Flores,7.7
2014,59,0,24781,Hunter Mahan,7.7
2014,59,0,29289,S.Y. Noh,7.7
2014,59,0,25562,Andres Romero,7.7
2014,59,0,22405,Justin Rose,7.7
2014,59,0,37365,Brady Watt,7.7
2014,66,0,30978,Kiradech Aphibarnrat,7.6
2014,66,0,29974,Branden Grace,7.6
2014,66,0,26851,Marc Leishman,7.6
2014,66,0,33204,Shane Lowry,7.6
2014,66,0,45294,Kevin Penner,7.6
2014,66,0,25345,Carl Pettersson,7.6
2014,66,0,23621,Rory Sabbatini,7.6
2014,66,0,32333,Kevin Tway,7.6
2014,74,0,28093,Miguel Angel Carballo,7.5
2014,74,0,34021,Bud Cauley,7.5
2014,74,0,31557,Jim Herman,7.5
2014,74,0,1706,Davis Love III,7.5
2014,74,0,27120,Troy Matteson,7.5
2014,74,0,29223,Sam Saunders,7.5
2014,74,0,33418,Shawn Stefani,7.5
2014,74,0,34264,Hudson Swafford,7.5
2014,82,0,20229,Stewart Cink,7.4
2014,82,0,34098,Russell Henley,7.4
2014,82,0,39974,Steven Ihm,7.4
2014,82,0,34265,Will Wilcox,7.4
2014,86,0,1249,John Daly,7.3
2014,86,0,20721,Darren Fichardt,7.3
2014,86,0,29420,Billy Horschel,7.3
2014,86,0,30852,Ryo Ishikawa,7.3
2014,86,0,28158,Steve Marino,7.3
2014,86,0,27330,Josh Teater,7.3
2014,92,0,6522,Ernie Els,7.2
2014,92,0,21209,Sergio Garcia,7.2
2014,92,0,35732,Wes Roach,7.2
2014,92,0,27095,Nick Watney,7.2
2014,92,0,46507,Bobby Wyatt,7.2
2014,97,0,26949,Josh Broadaway,7.1
2014,97,0,33399,Adam Hadwin,7.1
2014,97,0,27408,Martin Kaymer,7.1
2014,97,0,24940,Edward Loar,7.1
2014,97,0,34360,Patrick Reed,7.1
2014,97,0,26289,Boo Weekley,7.1
2014,103,0,22371,Aaron Baddeley,7.0
2014,103,0,32839,Hideki Matsuyama,7.0
2014,103,0,26679,Kevin Stadler,7.0
2014,103,0,27770,Camilo Villegas,7.0
2014,103,0,20396,Lee Westwood,7.0
2014,108,0,29740,Brad Fritsch,6.9
2014,108,0,20376,Stephen Gallacher,6.9
2014,108,0,22892,Jason Gore,6.9
2014,108,0,33413,Ben Martin,6.9
2014,108,0,1810,Phil Mickelson,6.9
2014,108,0,20691,Greg Owen,6.9
2014,108,0,34046,Jordan Spieth,6.9
2014,115,0,24924,Bill Haas,6.8
2014,115,0,21528,Henrik Stenson,6.8
2014,115,0,25841,Marc Warren,6.8
2014,118,0,22378,Trevor Immelman,6.7
2014,118,0,22913,John Rollins,6.7
2014,120,0,26499,Rafa Cabrera Bello,6.6
2014,120,0,31416,Derek Fathauer,6.6
2014,120,0,24912,Will MacKenzie,6.6
2014,120,0,35541,John Peterson,6.6
2014,120,0,28486,Michael Putnam,6.6
2014,120,0,6567,Vijay Singh,6.6
2014,120,0,2106,Chris Smith,6.6
2014,120,0,32139,Danny Willett,6.6
2014,128,0,19825,Darren Clarke,6.5
2014,128,0,34563,Chesson Hadley,6.5
2014,130,0,20766,Padraig Harrington,6.4
2014,130,0,34409,David Lingmerth,6.4
2014,130,0,33968,Thorbjørn Olesen,6.4
2014,130,0,24459,Richard Sterne,6.4
2014,130,0,27214,Kevin Streelman,6.4
2014,130,0,26595,Derek Tolan,6.4
2014,130,0,23623,Bo Van Pelt,6.4
2014,137,0,33120,Mark Anderson,6.3
2014,137,0,28259,Sangmoon Bae,6.3
2014,137,0,35840,Kevin Foley,6.3
2014,137,0,32448,James Hahn,6.3
2014,137,0,27644,Brian Harman,6.3
2014,137,0,23353,J.J. Henry,6.3
2014,137,0,30926,Chris Kirk,6.3
2014,137,0,22046,Geoff Ogilvy,6.3
2014,145,0,25364,Paul Casey,6.2
2014,145,0,26360,Bubba Dickerson,6.2
2014,145,0,29535,Brice Garnett,6.2
2014,145,0,20157,Retief Goosen,6.2
2014,145,0,29478,Kevin Kisner,6.2
2014,145,0,21498,Hideto Tanihara,6.2
2014,145,0,32150,Michael Thompson,6.2
2014,152,0,12782,Tim Herron,6.1
2014,152,0,20645,John Senden,6.1
2014,154,0,25686,Jason Dufner,6.0
2014,154,0,25191,Gonzalo Fernandez-Castaño,6.0
2014,154,0,28679,Fabián Gómez,6.0
2014,154,0,26956,Bronson La'Cassie,6.0
2014,154,0,29670,Pablo Larrazabal,6.0
2014,159,0,25936,Alex Aragon,5.9
2014,159,0,29479,Scott Brown,5.9
2014,159,0,35450,Patrick Cantlay,5.9
2014,159,0,9011,David Duval,5.9
2014,159,0,28475,Jeff Overton,5.9
2014,159,0,24138,Ian Poulter,5.9
2014,159,0,31193,Jim Renner,5.9
2014,159,0,10387,Chris Thompson,5.9
2014,167,0,29910,Blake Adams,5.8
2014,167,0,24846,Ricky Barnes,5.8
2014,167,0,28307,Matt Every,5.8
2014,167,0,29720,Andres Gonzales,5.8
2014,167,0,35539,Luke Guthrie,5.8
2014,167,0,22792,Peter Hanson,5.8
2014,167,0,32640,Troy Merritt,5.8
2014,174,0,23540,Jason Allred,5.7
2014,174,0,28455,Will Claxton,5.7
2014,174,0,21805,Harrison Frazar,5.7
2014,174,0,24361,Pat Perez,5.7
2014,178,0,27895,Jonas Blixt,5.6
2014,178,0,24399,Scott Gardiner,5.6
2014,178,0,36801,Mark Hubbard,5.6
2014,178,0,33667,Carlos Ortiz,5.6
2014,178,0,20572,Rod Pampling,5.6
2014,178,0,29221,Webb Simpson,5.6
2014,184,0,12510,Chad Campbell,5.5
2014,184,0,24494,Erik Compton,5.5
2014,184,0,33122,Russell Knox,5.5
2014,184,0,27649,Brandt Snedeker,5.5
2014,184,0,28132,Tyrone Van Aswegen,5.5
2014,184,0,26951,Johnson Wagner,5.5
2014,190,0,32200,Roberto Castro,5.4
2014,190,0,24956,Mikko Ilonen,5.4
2014,190,0,23108,Matt Kuchar,5.4
2014,190,0,23814,Edoardo Molinari,5.4
2014,190,0,21949,Joe Ogilvie,5.4
2014,190,0,23325,Vaughn Taylor,5.4
2014,190,0,24663,Y.E. Yang,5.4
2014,197,0,24925,Jonathan Byrd,5.3
2014,197,0,7457,Steve Flesch,5.3
2014,197,0,28300,Joost Luiten,5.3
2014,197,0,24490,George McNeill,5.3
2014,197,0,8793,Tiger Woods,5.3
2014,202,0,46435,Austin Cook,5.2
2014,202,0,29253,Jeff Curl,5.2
2014,202,0,23638,Brendon de Jonge,5.2
2014,202,0,35139,Richard Lee,5.2
2014,202,0,26476,Chez Reavie,5.2
2014,202,0,27963,Chris Stroud,5.2
2014,202,0,28114,Dawie van der Walt,5.2
2014,209,0,23409,James Driscoll,5.1
2014,209,0,27119,Koumei Oda,5.1
2014,209,0,28780,Nicholas Thompson,5.1
2014,212,0,10885,Robert Allenby,5.0
2014,212,0,23048,Eric Axley,5.0
2014,212,0,21350,Ryuji Imada,5.0
2014,212,0,21731,Freddie Jacobson,5.0
2014,212,0,27060,John Mallinger,5.0
2014,212,0,34466,Peter Malnati,5.0
2014,212,0,29476,Kyle Reifers,5.0
2014,219,0,25444,Justin Hicks,4.9
2014,219,0,19970,Robert Karlsson,4.9
2014,219,0,37092,Hyung-Sung Kim,4.9
2014,219,0,29926,Danny Lee,4.9
2014,219,0,1766,Billy Mayfair,4.9
2014,219,0,25198,Francesco Molinari,4.9
2014,219,0,6527,Steve Stricker,4.9
2014,226,0,24461,Thomas Aiken,4.8
2014,226,0,27933,John Merrick,4.8
2014,226,0,26596,Ryan Moore,4.8
2014,226,0,29425,Andrew Svoboda,4.8
2014,226,0,26668,Marc Turnesa,4.8
2014,231,0,24511,Thongchai Jaidee,4.7
2014,231,0,25349,Tim Wilkinson,4.7
2014,233,0,31289,Benjamín Alvarado,4.6
2014,234,0,20498,Briny Baird,4.5
2014,234,0,34261,Scott Langley,4.5
2014,234,0,25834,Daniel Summerhays,4.5
2014,234,0,29939,Fabrizio Zanotti,4.5
2014,238,0,7867,Woody Austin,4.4
2014,238,0,1945,Kenny Perry,4.4
2014,238,0,1948,Tim Petrovic,4.4
2014,238,0,33419,Cameron Tringale,4.4
2014,242,0,24227,Justin Bolli,4.3
2014,242,0,24024,Zach Johnson,4.3
2014,242,0,25240,D.A. Points,4.3
2014,242,0,46046,Scottie Scheffler,4.3
2014,242,0,20160,Charlie Wi,4.3
2014,247,0,20593,Greg Chalmers,4.2
2014,247,0,25396,Kevin Na,4.2
2014,249,0,34174,John Huh,4.1
2014,249,0,19958,Miguel Angel Jiménez,4.1
2014,251,0,25572,Graeme McDowell,4.0
2014,251,0,31202,William McGirt,4.0
2014,251,0,31560,Brian Stuard,4.0
2014,251,0,21878,Mark Wilson,4.0
2014,255,0,26758,David Hearn,3.9
2014,255,0,27556,Ted Potter Jr.,3.9
2014,255,0,10213,Dicky Pride,3.9
2014,258,0,20098,Stuart Appleby,3.8
2014,258,0,24357,K.J. Choi,3.8
2014,258,0,8075,Jerry Kelly,3.8
2014,258,0,1724,Jeff Maggert,3.8
2014,262,0,28087,Kris Blanks,3.7
2014,262,0,30927,Brendon Todd,3.7
2014,262,0,35459,Chris Williams,3.7
2014,265,0,22621,Ben Curtis,3.6
2014,265,0,21753,Brian Davis,3.6
2014,265,0,10809,Jim Furyk,3.6
2014,265,0,27466,Spencer Levin,3.6
2014,269,0,20070,Matt Bettencourt,3.5
2014,269,0,31577,Tano Goya,3.5
2014,269,0,23800,Bryce Molder,3.5
2014,269,0,46031,Zachary Olsen,3.5
2014,269,0,30798,Yoshitaka Takeya,3.5
2014,274,0,12652,Cameron Beckman,3.4
2014,274,0,10944,Thomas Bjørn,3.4
2014,274,0,24507,Jason Bohn,3.4
2014,274,0,23541,Ben Crane,3.4
2014,274,0,6621,Joe Durant,3.4
2014,274,0,33199,Matteo Manassero,3.4
2014,274,0,22293,Heath Slocum,3.4
2014,274,0,2206,David Toms,3.4
2014,282,0,6004,Stephen Ames,3.3
2014,282,0,1473,Todd Hamilton,3.3
2014,282,0,29222,Billy Hurley III,3.3
2014,282,0,1577,Lee Janzen,3.3
2014,282,0,23797,Brett Rumford,3.3
2014,287,0,23983,Luke Donald,3.2
2014,287,0,32878,Jin Jeong,3.2
2014,289,0,20104,Ken Duke,3.0
2014,289,0,21099,David Lynn,3.0
2014,291,0,28092,D.H. Lee,2.9
2014,291,0,28310,Lee Williams,2.9
2014,293,0,22806,Doug LaBelle II,2.8
2014,294,0,23135,Tim Clark,2.6
2014,294,0,25720,Chad Collins,2.6
2014,294,0,19846,Brian Gay,2.6
2014,294,0,6643,Paul Goydos,2.6
2014,294,0,6575,Dudley Hart,2.6
2014,294,0,10423,Mike Weir,2.6
2014,300,0,20608,David Howell,2.5
2014,301,0,20472,Alex Cejka,2.4
2014,301,0,34262,Jon Curran,2.4
2014,303,0,10585,Scott McCarron,2.2
2014,304,0,1161,Mark Calcavecchia,2.1
2014,305,0,36884,Ben Kohles,2.0
2014,305,0,10860,Justin Leonard,2.0
2014,307,0,1381,Fred Funk,1.9
2014,307,0,23718,Nathan Green,1.9
2014,309,0,2256,Tom Watson,1.8
2014,310,0,21470,Daisuke Maruyama,1.4
2014,311,0,8931,Glen Day,1.3
2014,312,0,19972,José Coceres,1.2
2014,313,0,8635,Colin Montgomerie,1.1
2014,314,0,7749,Brett Quigley,1.0
