YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2013,67,0,24138,Ian Poulter,71.43,42,30
2013,69,0,23541,Ben Crane,71.08,83,59
2013,70,0,25686,Jason Dufner,71.05,76,54
2013,70,0,23800,Bryce Molder,71.05,76,54
2013,70,0,25834,Daniel Summerhays,71.05,76,54
2013,73,0,34174,John Huh,70.93,86,61
2013,74,0,24507,Jason Bohn,70.67,75,53
2013,74,0,27330,Josh Teater,70.67,75,53
2013,76,0,26331,Charl Schwartzel,70.59,68,48
2013,76,0,23788,D.J. Trahan,70.59,34,24
2013,78,0,30750,Tommy Gainey,70.51,78,55
2013,79,0,35539,Luke Guthrie,70.42,71,50
2013,80,0,10885,Robert Allenby,70.37,54,38
2013,81,0,23320,Ryan Palmer,70.31,64,45
2013,82,0,28780,Nicholas Thompson,70.3,101,71
2013,83,0,10423,Mike Weir,70.21,47,33
2013,84,0,8075,Jerry Kelly,70.15,67,47
2013,85,0,23353,J.J. Henry,70.0,60,42
2013,85,0,24781,Hunter Mahan,70.0,70,49
2013,85,0,23497,Tag Ridings,70.0,50,35
2013,88,0,24502,Adam Scott,69.77,43,30
2013,88,0,33419,Cameron Tringale,69.77,86,60
2013,90,0,23108,Matt Kuchar,69.74,76,53
2013,91,0,12510,Chad Campbell,69.62,79,55
2013,92,0,30926,Chris Kirk,69.51,82,57
2013,93,0,27436,Graham DeLaet,69.49,59,41
2013,93,0,10860,Justin Leonard,69.49,59,41
2013,95,0,31323,Gary Woodland,69.3,114,79
2013,96,0,24399,Scott Gardiner,69.23,65,45
2013,96,0,21731,Freddie Jacobson,69.23,52,36
2013,96,0,2206,David Toms,69.23,39,27
2013,99,0,37273,Derek Ernst,68.97,58,40
2013,99,0,22961,David Mathis,68.97,58,40
2013,101,0,34360,Patrick Reed,68.85,61,42
2013,102,0,24490,George McNeill,68.66,67,46
2013,103,0,25804,Bubba Watson,68.57,70,48
2013,104,0,34409,David Lingmerth,68.52,54,37
2013,105,0,30110,Kyle Stanley,68.49,73,50
2013,106,0,24227,Justin Bolli,68.29,41,28
2013,106,0,22621,Ben Curtis,68.29,41,28
2013,108,0,1724,Jeff Maggert,68.25,63,43
2013,109,0,29740,Brad Fritsch,68.24,85,58
2013,110,0,24357,K.J. Choi,68.18,66,45
2013,111,0,29289,S.Y. Noh,67.95,78,53
2013,112,0,29420,Billy Horschel,67.89,109,74
2013,113,0,24024,Zach Johnson,67.74,62,42
2013,114,0,23621,Rory Sabbatini,67.71,96,65
2013,115,0,20104,Ken Duke,67.47,83,56
2013,116,0,23638,Brendon de Jonge,67.44,86,58
2013,117,0,24663,Y.E. Yang,67.39,46,31
2013,118,0,22046,Geoff Ogilvy,67.35,49,33
2013,119,0,10809,Jim Furyk,67.31,52,35
2013,120,0,1810,Phil Mickelson,67.24,58,39
2013,121,0,23452,Nicolas Colsaerts,66.67,48,32
2013,121,0,6522,Ernie Els,66.67,48,32
2013,121,0,21528,Henrik Stenson,66.67,57,38
2013,121,0,20160,Charlie Wi,66.67,66,44
2013,125,0,32448,James Hahn,66.2,71,47
2013,126,0,24140,Sean O'Hair,66.07,56,37
2013,127,0,32150,Michael Thompson,66.0,50,33
2013,128,0,29479,Scott Brown,65.57,61,40
2013,129,0,34261,Scott Langley,65.15,66,43
2013,130,0,34021,Bud Cauley,65.08,63,41
2013,131,0,27770,Camilo Villegas,64.94,77,50
2013,131,0,27095,Nick Watney,64.94,77,50
2013,133,0,28135,Aaron Watkins,64.86,37,24
2013,134,0,21961,Charles Howell III,64.79,71,46
2013,135,0,20443,Jin Park,64.71,51,33
2013,136,0,28500,Martin Flores,64.56,79,51
2013,137,0,27214,Kevin Streelman,64.47,76,49
2013,138,0,22913,John Rollins,64.38,73,47
2013,139,0,30852,Ryo Ishikawa,64.29,56,36
2013,139,0,20396,Lee Westwood,64.29,56,36
2013,141,0,34431,Robert Streb,63.93,61,39
2013,142,0,26289,Boo Weekley,63.73,102,65
2013,143,0,33141,Keegan Bradley,63.49,63,40
2013,144,0,27933,John Merrick,63.24,68,43
2013,145,0,22295,Darron Stiles,63.04,46,29
2013,146,0,29518,Brendan Steele,62.79,86,54
2013,147,0,32366,Kevin Chappell,62.67,75,47
2013,148,0,27895,Jonas Blixt,62.5,72,45
2013,148,0,1116,Michael Bradley,62.5,48,30
2013,148,0,31557,Jim Herman,62.5,40,25
2013,151,0,23135,Tim Clark,62.3,61,38
2013,152,0,28092,D.H. Lee,62.12,66,41
2013,153,0,1320,Bob Estes,62.07,58,36
2013,153,0,30163,Henrik Norlander,62.07,58,36
2013,155,0,24846,Ricky Barnes,61.9,63,39
2013,156,0,28310,Lee Williams,61.82,55,34
2013,157,0,19970,Robert Karlsson,61.7,47,29
2013,158,0,28455,Will Claxton,61.67,60,37
2013,159,0,28237,Rory McIlroy,61.54,52,32
2013,160,0,26679,Kevin Stadler,61.25,80,49
2013,161,0,10213,Dicky Pride,61.11,72,44
2013,161,0,33418,Shawn Stefani,61.11,54,33
2013,163,0,34099,Harris English,60.87,92,56
2013,164,0,25240,D.A. Points,60.76,79,48
2013,165,0,25818,Scott Piercy,60.66,61,37
2013,165,0,6567,Vijay Singh,60.66,61,37
2013,167,0,20572,Rod Pampling,60.47,43,26
2013,168,0,33869,Eric Meierdierks,60.42,48,29
2013,169,0,20766,Padraig Harrington,58.97,39,23
2013,170,0,6573,Brandt Jobe,58.93,56,33
2013,171,0,28307,Matt Every,57.84,102,59
2013,172,0,20645,John Senden,57.38,61,35
2013,173,0,12782,Tim Herron,57.14,42,24
2013,173,0,23325,Vaughn Taylor,57.14,49,28
2013,175,0,22405,Justin Rose,56.82,44,25
2013,176,0,32200,Roberto Castro,56.44,101,57
2013,177,0,26300,Matt Jones,55.0,60,33
2013,178,0,20691,Greg Owen,54.79,73,40
2013,179,0,12716,Charley Hoffman,49.35,77,38
2013,180,0,25900,Lucas Glover,48.15,54,26
2014,1,0,25572,Graeme McDowell,87.8,41,36
2014,2,0,19846,Brian Gay,86.54,52,45
2014,3,0,8075,Jerry Kelly,84.51,71,60
2014,4,0,20593,Greg Chalmers,84.0,75,63
2014,5,0,26956,Bronson La'Cassie,83.33,42,35
2014,6,0,27064,Jhonattan Vegas,83.12,77,64
2014,7,0,34265,Will Wilcox,81.63,49,40
2014,8,0,26758,David Hearn,80.81,99,80
2014,9,0,25349,Tim Wilkinson,80.68,88,71
2014,10,0,25562,Andres Romero,80.0,70,56
2014,11,0,29222,Billy Hurley III,79.73,74,59
2014,12,0,31202,William McGirt,79.57,93,74
2014,13,0,28307,Matt Every,79.37,63,50
2014,14,0,24138,Ian Poulter,79.17,48,38
2014,15,0,22405,Justin Rose,78.95,57,45
2014,16,0,21528,Henrik Stenson,78.79,33,26
2014,17,0,22371,Aaron Baddeley,78.69,61,48
2014,18,0,34046,Jordan Spieth,78.31,83,65
2014,19,0,27095,Nick Watney,78.13,64,50
2014,20,0,34563,Chesson Hadley,78.08,73,57
2014,21,0,24502,Adam Scott,77.78,54,42
2014,22,0,23320,Ryan Palmer,77.61,67,52
2014,23,0,10809,Jim Furyk,77.46,71,55
2014,24,0,29479,Scott Brown,77.23,101,78
2014,25,0,32200,Roberto Castro,77.14,70,54
2014,25,0,30925,Dustin Johnson,77.14,35,27
2014,27,0,20645,John Senden,77.11,83,64
2014,28,0,31560,Brian Stuard,77.03,74,57
2014,29,0,24846,Ricky Barnes,76.92,78,60
2014,30,0,1810,Phil Mickelson,76.79,56,43
2014,31,0,21209,Sergio Garcia,76.67,30,23
2014,32,0,28486,Michael Putnam,76.6,94,72
2014,33,0,24490,George McNeill,76.39,72,55
2014,34,0,29478,Kevin Kisner,76.19,63,48
2014,35,0,27963,Chris Stroud,76.14,88,67
2014,36,0,12716,Charley Hoffman,76.09,92,70
2014,37,0,22293,Heath Slocum,76.06,71,54
2014,38,0,26300,Matt Jones,76.0,75,57
2014,39,0,25632,Jimmy Walker,75.64,78,59
2014,40,0,33461,Morgan Hoffmann,75.45,110,83
2014,41,0,24357,K.J. Choi,75.34,73,55
2014,42,0,35139,Richard Lee,75.32,77,58
2014,43,0,29420,Billy Horschel,75.0,84,63
2014,43,0,21731,Freddie Jacobson,75.0,76,57
2014,43,0,30926,Chris Kirk,75.0,96,72
2014,43,0,26596,Ryan Moore,75.0,68,51
2014,47,0,24507,Jason Bohn,74.7,83,62
2014,48,0,20848,Ángel Cabrera,74.6,63,47
2014,49,0,10860,Justin Leonard,74.55,55,41
2014,50,0,28475,Jeff Overton,74.36,78,58
2014,51,0,20160,Charlie Wi,74.32,74,55
2014,52,0,26329,Louis Oosthuizen,74.19,31,23
2014,53,0,34098,Russell Henley,74.16,89,66
2014,54,0,28132,Tyrone Van Aswegen,74.03,77,57
2014,55,0,23800,Bryce Molder,73.91,69,51
2014,56,0,27120,Troy Matteson,73.85,65,48
2014,57,0,27895,Jonas Blixt,73.81,42,31
2014,58,0,10423,Mike Weir,73.58,53,39
2014,59,0,23621,Rory Sabbatini,73.49,83,61
2014,60,0,35539,Luke Guthrie,73.47,98,72
2014,60,0,28092,D.H. Lee,73.47,49,36
2014,62,0,23983,Luke Donald,73.33,45,33
2014,62,0,24912,Will MacKenzie,73.33,75,55
2014,64,0,30750,Tommy Gainey,73.24,71,52
2014,65,0,20098,Stuart Appleby,73.08,104,76
2014,66,0,24361,Pat Perez,73.03,89,65
2014,67,0,32334,Charlie Beljan,72.97,74,54
2014,67,0,25686,Jason Dufner,72.97,37,27
2014,69,0,20396,Lee Westwood,72.92,48,35
2014,70,0,31323,Gary Woodland,72.84,81,59
2014,71,0,25396,Kevin Na,72.64,106,77
2014,72,0,21961,Charles Howell III,72.63,95,69
2014,73,0,33141,Keegan Bradley,72.58,62,45
2014,73,0,24781,Hunter Mahan,72.58,62,45
2014,75,0,27408,Martin Kaymer,72.55,51,37
2014,76,0,25720,Chad Collins,72.41,58,42
2014,77,0,28500,Martin Flores,72.37,76,55
2014,78,0,31557,Jim Herman,72.22,54,39
2014,78,0,32640,Troy Merritt,72.22,54,39
2014,80,0,34264,Hudson Swafford,72.13,61,44
2014,81,0,32102,Rickie Fowler,72.0,75,54
2014,82,0,27436,Graham DeLaet,71.93,57,41
2014,83,0,32366,Kevin Chappell,71.88,96,69
2014,84,0,20157,Retief Goosen,71.74,92,66
2014,85,0,30927,Brendon Todd,71.7,106,76
2014,86,0,7867,Woody Austin,71.6,81,58
2014,86,0,23541,Ben Crane,71.6,81,58
2014,86,0,33413,Ben Martin,71.6,81,58
2014,89,0,34021,Bud Cauley,71.43,35,25
2014,89,0,34431,Robert Streb,71.43,70,50
2014,91,0,32150,Michael Thompson,71.21,66,47
2014,92,0,36689,Brooks Koepka,71.11,45,32
2014,93,0,24663,Y.E. Yang,70.97,62,44
2014,94,0,29535,Brice Garnett,70.93,86,61
2014,95,0,34360,Patrick Reed,70.89,79,56
2014,96,0,27141,J.B. Holmes,70.79,89,63
2014,97,0,35732,Wes Roach,70.77,65,46
2014,98,0,23108,Matt Kuchar,70.73,82,58
2014,99,0,12510,Chad Campbell,70.45,44,31
2014,99,0,25364,Paul Casey,70.45,44,31
2014,101,0,27936,Martin Laird,70.42,71,50
2014,102,0,24024,Zach Johnson,70.37,81,57
2014,103,0,25444,Justin Hicks,70.33,91,64
2014,104,0,23135,Tim Clark,70.27,74,52
2014,105,0,25834,Daniel Summerhays,70.15,67,47
2014,106,0,24140,Sean O'Hair,69.74,76,53
2014,107,0,24924,Bill Haas,69.62,79,55
2014,108,0,20498,Briny Baird,69.44,36,25
2014,109,0,29425,Andrew Svoboda,69.33,75,52
2014,110,0,30852,Ryo Ishikawa,69.23,78,54
2014,110,0,28780,Nicholas Thompson,69.23,91,63
2014,112,0,24494,Erik Compton,69.07,97,67
2014,113,0,10885,Robert Allenby,68.83,77,53
2014,114,0,29740,Brad Fritsch,68.75,48,33
2014,114,0,2206,David Toms,68.75,64,44
2014,116,0,25345,Carl Pettersson,68.67,83,57
2014,117,0,26679,Kevin Stadler,68.57,70,48
2014,118,0,20229,Stewart Cink,68.42,76,52
2014,118,0,27649,Brandt Snedeker,68.42,76,52
2014,120,0,35541,John Peterson,68.33,60,41
2014,121,0,33419,Cameron Tringale,68.32,101,69
2014,122,0,25191,Gonzalo Fernandez-Castaño,68.24,85,58
2014,123,0,33122,Russell Knox,68.18,88,60
2014,124,0,1724,Jeff Maggert,67.86,56,38
2014,125,0,24358,Robert Garrigus,67.78,90,61
2014,126,0,6522,Ernie Els,67.69,65,44
2014,127,0,27556,Ted Potter Jr.,67.57,74,50
2014,128,0,34174,John Huh,67.5,80,54
2014,129,0,29221,Webb Simpson,67.44,86,58
2014,130,0,29926,Danny Lee,67.42,89,60
2014,131,0,34099,Harris English,67.37,95,64
2014,132,0,33418,Shawn Stefani,67.35,49,33
2014,133,0,35300,Andrew Loupe,67.31,52,35
2014,133,0,28237,Rory McIlroy,67.31,52,35
2014,135,0,31193,Jim Renner,67.14,70,47
2014,136,0,28259,Sangmoon Bae,67.12,73,49
2014,137,0,23638,Brendon de Jonge,67.02,94,63
2014,138,0,25274,Steven Bowditch,66.67,96,64
2014,138,0,27644,Brian Harman,66.67,129,86
2014,140,0,34261,Scott Langley,66.28,86,57
2014,141,0,22621,Ben Curtis,66.23,77,51
2014,142,0,29518,Brendan Steele,66.22,74,49
2014,143,0,23409,James Driscoll,66.18,68,45
2014,144,0,29289,S.Y. Noh,65.91,88,58
2014,145,0,1706,Davis Love III,65.71,70,46
2014,146,0,27770,Camilo Villegas,65.26,95,62
2014,147,0,24925,Jonathan Byrd,65.06,83,54
2014,148,0,32448,James Hahn,64.86,74,48
2014,149,0,21753,Brian Davis,64.84,91,59
2014,150,0,29461,Jamie Lovemark,64.81,54,35
2014,151,0,26851,Marc Leishman,64.71,68,44
2014,151,0,32333,Kevin Tway,64.71,51,33
2014,153,0,23353,J.J. Henry,64.56,79,51
2014,154,0,32839,Hideki Matsuyama,64.29,70,45
2014,155,0,27330,Josh Teater,64.2,81,52
2014,156,0,27933,John Merrick,64.0,75,48
2014,157,0,37273,Derek Ernst,63.64,77,49
2014,158,0,30944,Jason Kokrak,63.41,82,52
2014,158,0,34409,David Lingmerth,63.41,82,52
2014,160,0,30692,Scott Stallings,62.65,83,52
2014,161,0,22378,Trevor Immelman,62.5,72,45
2014,161,0,23623,Bo Van Pelt,62.5,72,45
2014,163,0,22913,John Rollins,62.16,74,46
2014,164,0,25804,Bubba Watson,62.0,50,31
2014,165,0,20104,Ken Duke,61.29,62,38
2014,166,0,27466,Spencer Levin,61.22,49,30
2014,167,0,21878,Mark Wilson,60.66,61,37
2014,168,0,26289,Boo Weekley,60.38,53,32
2014,169,0,26331,Charl Schwartzel,60.0,50,30
2014,170,0,28089,Jason Day,58.82,34,20
2014,171,0,26951,Johnson Wagner,57.35,68,39
2014,172,0,27214,Kevin Streelman,56.67,60,34
2014,173,0,6567,Vijay Singh,56.58,76,43
2014,174,0,22046,Geoff Ogilvy,54.79,73,40
2014,175,0,30110,Kyle Stanley,53.19,94,50
2014,176,0,25900,Lucas Glover,53.06,49,26
2014,177,0,25240,D.A. Points,51.72,58,30
2022,1,0,39058,Lucas Herbert,86.05,43,37
2022,2,0,22405,Justin Rose,85.37,41,35
2022,3,0,39997,Corey Conners,84.72,72,61
2022,4,0,35891,Cameron Smith,84.62,52,44
2022,5,0,23325,Vaughn Taylor,83.72,43,36
2022,6,0,45526,Abraham Ancer,83.33,36,30
2022,6,0,28114,Dawie van der Walt,83.33,48,40
2022,8,0,32791,K.H. Lee,82.72,81,67
2022,9,0,47993,Denny McCarthy,82.61,92,76
2022,10,0,40115,Adam Svensson,82.56,86,71
2022,11,0,24925,Jonathan Byrd,81.58,38,31
2022,11,0,36689,Brooks Koepka,81.58,38,31
2022,13,0,30911,Tommy Fleetwood,81.08,37,30
2022,14,0,23108,Matt Kuchar,80.85,47,38
2022,15,0,32816,Satoshi Kodaira,80.0,45,36
2022,15,0,47347,Adam Schenk,80.0,80,64
2022,15,0,29221,Webb Simpson,80.0,45,36
2022,15,0,56278,Matthew Wolff,80.0,40,32
2022,19,0,53165,Doc Redman,79.17,72,57
2022,20,0,34563,Chesson Hadley,78.95,76,60
2022,21,0,47988,Nick Hardy,78.85,52,41
2022,22,0,51894,Vince Whaley,78.26,69,54
2022,23,0,30944,Jason Kokrak,78.18,55,43
2022,24,0,28252,Seamus Power,78.13,64,50
2022,25,0,32333,Kevin Tway,78.08,73,57
2022,26,0,33204,Shane Lowry,78.0,50,39
2022,27,0,35310,Lanto Griffin,77.92,77,60
2022,28,0,46435,Austin Cook,77.78,72,56
2022,28,0,24924,Bill Haas,77.78,72,56
2022,28,0,35879,Kelly Kraft,77.78,54,42
2022,28,0,26851,Marc Leishman,77.78,72,56
2022,28,0,39324,J.J. Spaun,77.78,99,77
2022,28,0,30927,Brendon Todd,77.78,72,56
2022,34,0,45522,Christiaan Bezuidenhout,77.42,62,48
2022,34,0,29420,Billy Horschel,77.42,62,48
2022,34,0,25198,Francesco Molinari,77.42,31,24
2022,34,0,33448,Justin Thomas,77.42,62,48
2022,38,0,49298,Kramer Hickok,77.33,75,58
2022,39,0,46601,Trey Mullinax,77.27,66,51
2022,39,0,36699,Patrick Rodgers,77.27,66,51
2022,41,0,45486,Joaquin Niemann,77.05,61,47
2022,42,0,30978,Kiradech Aphibarnrat,76.92,52,40
2022,42,0,39977,Max Homa,76.92,65,50
2022,42,0,36884,Ben Kohles,76.92,39,30
2022,45,0,35461,Beau Hossler,76.71,73,56
2022,46,0,55708,Hayden Buckley,76.67,90,69
2022,47,0,35450,Patrick Cantlay,76.6,47,36
2022,48,0,34610,Matthias Schwab,76.47,51,39
2022,49,0,35449,Adam Long,76.4,89,68
2022,50,0,24502,Adam Scott,76.39,72,55
2022,51,0,32640,Troy Merritt,76.12,67,51
2022,52,0,51766,Wyndham Clark,76.06,71,54
2022,52,0,23621,Rory Sabbatini,76.06,71,54
2022,52,0,49960,Sepp Straka,76.06,71,54
2022,55,0,47995,Davis Riley,75.95,79,60
2022,56,0,30163,Henrik Norlander,75.81,62,47
2022,57,0,28775,Nate Lashley,75.44,57,43
2022,58,0,12716,Charley Hoffman,75.38,65,49
2022,58,0,49771,J.T. Poston,75.38,65,49
2022,60,0,47504,Sam Burns,75.0,60,45
2022,60,0,29974,Branden Grace,75.0,48,36
2022,60,0,29926,Danny Lee,75.0,44,33
2022,60,0,33667,Carlos Ortiz,75.0,52,39
2022,60,0,34360,Patrick Reed,75.0,56,42
2022,60,0,40006,Erik van Rooyen,75.0,52,39
2022,66,0,33419,Cameron Tringale,74.73,91,68
2022,67,0,27974,Sung Kang,74.7,83,62
2022,68,0,25493,Nick Taylor,74.44,90,67
2022,69,0,27644,Brian Harman,74.42,86,64
2022,70,0,34174,John Huh,74.24,66,49
2022,71,0,36326,David Lipsky,74.19,62,46
2022,72,0,51634,Sahith Theegala,74.12,85,63
2022,73,0,52372,Cameron Champ,74.07,54,40
2022,74,0,35532,Tom Hoge,74.03,77,57
2022,75,0,28089,Jason Day,73.91,46,34
2022,75,0,23983,Luke Donald,73.91,46,34
2022,75,0,48117,Kurt Kitayama,73.91,46,34
2022,78,0,32662,Michael Gligic,73.77,61,45
2022,78,0,24024,Zach Johnson,73.77,61,45
2022,80,0,40098,Matt Fitzpatrick,73.68,57,42
2022,81,0,34046,Jordan Spieth,73.58,53,39
2022,82,0,29289,S.Y. Noh,73.53,34,25
2022,82,0,48081,Xander Schauffele,73.53,68,50
2022,84,0,33490,Bo Hoag,73.08,26,19
2022,85,0,26300,Matt Jones,72.73,44,32
2022,86,0,50525,Collin Morikawa,72.5,40,29
2022,87,0,29478,Kevin Kisner,72.34,47,34
2022,87,0,27770,Camilo Villegas,72.34,47,34
2022,89,0,31420,Anirban Lahiri,72.22,72,52
2022,90,0,32150,Michael Thompson,72.09,86,62
2022,91,0,36871,Matthew NeSmith,72.0,75,54
2022,91,0,23320,Ryan Palmer,72.0,50,36
2022,93,0,46402,Talor Gooch,71.88,64,46
2022,93,0,37455,Si Woo Kim,71.88,96,69
2022,95,0,33399,Adam Hadwin,71.79,78,56
2022,96,0,27064,Jhonattan Vegas,71.64,67,48
2022,97,0,25818,Scott Piercy,71.26,87,62
2022,98,0,46442,Maverick McNealy,71.21,66,47
2022,99,0,52374,Brandon Wu,71.15,52,37
2022,100,0,33597,Harry Higgs,71.05,76,54
2022,101,0,45157,Cam Davis,70.93,86,61
2022,102,0,40250,Taylor Pendrith,70.91,55,39
2022,103,0,29908,C.T. Pan,70.89,79,56
2022,104,0,27649,Brandt Snedeker,70.83,48,34
2022,105,0,32448,James Hahn,70.69,58,41
2022,105,0,30926,Chris Kirk,70.69,58,41
2022,105,0,47483,Will Zalatoris,70.69,58,41
2022,108,0,27349,Alex Noren,70.59,51,36
2022,109,0,34466,Peter Malnati,70.53,95,67
2022,110,0,45540,Jared Wolfe,70.45,44,31
2022,111,0,49766,Hank Lebioda,70.37,81,57
2022,111,0,47128,Richy Werenski,70.37,54,38
2022,113,0,29535,Brice Garnett,70.31,64,45
2022,113,0,40162,Justin Lower,70.31,64,45
2022,115,0,39436,Joshua Creel,70.27,37,26
2022,116,0,36799,Stephan Jaeger,70.24,84,59
2022,116,0,57366,Cameron Young,70.24,84,59
2022,118,0,36801,Mark Hubbard,70.18,57,40
2022,119,0,46717,Viktor Hovland,70.0,70,49
2022,119,0,33486,Roger Sloan,70.0,60,42
2022,121,0,32839,Hideki Matsuyama,69.84,63,44
2022,121,0,50095,Austin Smotherman,69.84,63,44
2022,121,0,35617,Martin Trainer,69.84,63,44
2022,124,0,34363,Tyrrell Hatton,69.81,53,37
2022,125,0,49964,Aaron Wise,69.74,76,53
2022,126,0,48084,Wesley Bryan,69.64,56,39
2022,126,0,24361,Pat Perez,69.64,56,39
2022,128,0,46414,Aaron Rai,69.57,69,48
2022,129,0,52375,Doug Ghim,69.44,72,50
2022,129,0,34431,Robert Streb,69.44,72,50
2022,131,0,47529,Mito Pereira,69.23,104,72
2022,132,0,20229,Stewart Cink,68.92,74,51
2022,133,0,21961,Charles Howell III,68.89,45,31
2022,133,0,32757,Patton Kizzire,68.89,90,62
2022,135,0,37275,Sam Ryder,68.6,86,59
2022,136,0,32102,Rickie Fowler,68.49,73,50
2022,137,0,27214,Kevin Streelman,68.35,79,54
2022,138,0,29725,Tony Finau,68.0,50,34
2022,138,0,28237,Rory McIlroy,68.0,50,34
2022,140,0,33141,Keegan Bradley,67.74,62,42
2022,140,0,47856,Seth Reeves,67.74,62,42
2022,142,0,39546,Keith Mitchell,67.53,77,52
2022,143,0,32366,Kevin Chappell,67.35,49,33
2022,144,0,37212,Paul Barjon,66.67,66,44
2022,144,0,35110,Brett Drewitt,66.67,51,34
2022,144,0,31557,Jim Herman,66.67,30,20
2022,144,0,39971,Sungjae Im,66.67,69,46
2022,144,0,51950,Max McGreevy,66.67,69,46
2022,144,0,51997,Andrew Novak,66.67,66,44
2022,144,0,39953,Chase Seiffert,66.67,42,28
2022,144,0,34264,Hudson Swafford,66.67,42,28
2022,144,0,27095,Nick Watney,66.67,69,46
2022,153,0,31646,Emiliano Grillo,66.22,74,49
2022,153,0,34256,Andrew Putnam,66.22,74,49
2022,155,0,34098,Russell Henley,66.18,68,45
2022,155,0,29518,Brendan Steele,66.18,68,45
2022,157,0,31323,Gary Woodland,66.13,62,41
2022,158,0,27936,Martin Laird,66.1,59,39
2022,159,0,46046,Scottie Scheffler,66.07,56,37
2022,160,0,37189,Harold Varner III,66.04,53,35
2022,161,0,33122,Russell Knox,65.75,73,48
2022,162,0,49947,Taylor Moore,65.67,67,44
2022,163,0,45609,Tyler Duncan,65.63,64,42
2022,164,0,31560,Brian Stuard,65.48,84,55
2022,165,0,26476,Chez Reavie,65.38,78,51
2022,166,0,46340,Alex Smalley,65.33,75,49
2022,167,0,46550,Brandon Hagy,65.22,69,45
2022,168,0,51890,Greyson Sigg,64.86,74,48
2022,169,0,25900,Lucas Glover,64.71,68,44
2022,170,0,54783,Dylan Wu,64.58,48,31
2022,171,0,29970,Dylan Frittelli,64.15,53,34
