YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2015,84,0,20771,Steven Alker,76.92,80,104,-0.25
2015,84,0,25632,Jimmy Walker,76.92,120,156,-0.34
2015,86,0,6522,Ernie Els,76.81,53,69,-0.28
2015,87,0,34264,Hudson Swafford,76.79,129,168,-0.3
2015,88,0,29223,Sam Saunders,76.61,95,124,-0.2
2015,89,0,20848,Ángel Cabrera,76.47,65,85,-0.22
2015,90,0,24140,Sean O'Hair,76.39,110,144,-0.28
2015,91,0,24494,Erik Compton,76.26,106,139,-0.3
2015,92,0,33418,Shawn Stefani,76.25,122,160,-0.27
2015,93,0,34563,Chesson Hadley,75.98,136,179,-0.33
2015,94,0,26476,Chez Reavie,75.96,79,104,-0.3
2015,95,0,26300,Matt Jones,75.89,85,112,-0.29
2015,96,0,33399,Adam Hadwin,75.86,110,145,-0.26
2015,96,0,29222,Billy Hurley III,75.86,88,116,-0.33
2015,96,0,25349,Tim Wilkinson,75.86,88,116,-0.26
2015,99,0,21961,Charles Howell III,75.77,172,227,-0.26
2015,99,0,33448,Justin Thomas,75.77,147,194,-0.33
2015,101,0,33141,Keegan Bradley,75.73,78,103,-0.28
2015,102,0,25892,Steve Wheatcroft,75.69,109,144,-0.3
2015,103,0,23108,Matt Kuchar,75.64,118,156,-0.26
2015,104,0,25369,Jamie Donaldson,75.51,37,49,-0.35
2015,104,0,27933,John Merrick,75.51,74,98,-0.28
2015,106,0,24781,Hunter Mahan,75.38,98,130,-0.23
2015,107,0,28679,Fabián Gómez,75.35,107,142,-0.36
2015,108,0,34358,Jonathan Randolph,75.26,73,97,-0.19
2015,109,0,22892,Jason Gore,75.2,94,125,-0.24
2015,110,0,24361,Pat Perez,75.19,97,129,-0.22
2015,111,0,32150,Michael Thompson,75.16,115,153,-0.24
2015,112,0,34409,David Lingmerth,75.15,127,169,-0.2
2015,113,0,25493,Nick Taylor,75.14,136,181,-0.27
2015,114,0,20472,Alex Cejka,75.0,108,144,-0.23
2015,114,0,34261,Scott Langley,75.0,111,148,-0.24
2015,116,0,34099,Harris English,74.84,116,155,-0.18
2015,117,0,30925,Dustin Johnson,74.8,92,123,-0.3
2015,118,0,27936,Martin Laird,74.79,89,119,-0.3
2015,119,0,23048,Eric Axley,74.75,74,99,-0.24
2015,120,0,23983,Luke Donald,74.71,65,87,-0.35
2015,121,0,24138,Ian Poulter,74.7,62,83,-0.39
2015,122,0,27649,Brandt Snedeker,74.68,115,154,-0.35
2015,123,0,29221,Webb Simpson,74.42,96,129,-0.28
2015,124,0,35545,Blayne Barber,74.4,93,125,-0.17
2015,125,0,33461,Morgan Hoffmann,74.17,89,120,-0.22
2015,126,0,29420,Billy Horschel,74.12,126,170,-0.29
2015,127,0,33667,Carlos Ortiz,74.07,120,162,-0.33
2015,128,0,22293,Heath Slocum,74.03,57,77,-0.3
2015,129,0,26951,Johnson Wagner,73.98,91,123,-0.31
2015,130,0,31560,Brian Stuard,73.94,105,142,-0.3
2015,131,0,34130,Sung Joon Park,73.83,110,149,-0.11
2015,132,0,37273,Derek Ernst,73.76,104,141,-0.22
2015,133,0,34431,Robert Streb,73.6,145,197,-0.27
2015,134,0,32366,Kevin Chappell,73.42,116,158,-0.31
2015,135,0,31416,Derek Fathauer,73.28,96,131,-0.24
2015,136,0,27436,Graham DeLaet,72.97,81,111,-0.21
2015,137,0,22046,Geoff Ogilvy,72.88,43,59,-0.21
2015,138,0,40026,Daniel Berger,72.79,99,136,-0.26
2015,139,0,33413,Ben Martin,72.73,112,154,-0.33
2015,139,0,21528,Henrik Stenson,72.73,56,77,-0.36
2015,141,0,29725,Tony Finau,72.67,125,172,-0.22
2015,142,0,34256,Andrew Putnam,72.63,69,95,-0.26
2015,143,0,34360,Patrick Reed,72.48,108,149,-0.27
2015,144,0,23320,Ryan Palmer,72.41,84,116,-0.3
2015,145,0,27466,Spencer Levin,72.33,115,159,-0.3
2015,146,0,24846,Ricky Barnes,72.28,73,101,-0.23
2015,147,0,25240,D.A. Points,72.22,65,90,-0.22
2015,148,0,25345,Carl Pettersson,72.11,137,190,-0.32
2015,149,0,25274,Steven Bowditch,72.07,129,179,-0.26
2015,150,0,36689,Brooks Koepka,71.81,107,149,-0.27
2015,151,0,12716,Charley Hoffman,71.78,117,163,-0.32
2015,152,0,6567,Vijay Singh,71.72,104,145,-0.26
2015,153,0,25720,Chad Collins,71.68,81,113,-0.4
2015,154,0,27963,Chris Stroud,71.67,86,120,-0.35
2015,155,0,20104,Ken Duke,71.63,101,141,-0.33
2015,156,0,20766,Padraig Harrington,71.57,73,102,-0.1
2015,157,0,35539,Luke Guthrie,71.55,83,116,-0.34
2015,158,0,33419,Cameron Tringale,71.54,93,130,-0.31
2015,159,0,27895,Jonas Blixt,71.43,75,105,-0.29
2015,159,0,27770,Camilo Villegas,71.43,100,140,-0.22
2015,161,0,31323,Gary Woodland,71.13,69,97,-0.26
2015,162,0,27064,Jhonattan Vegas,71.11,96,135,-0.21
2015,163,0,25191,Gonzalo Fernandez-Castaño,71.05,81,114,-0.23
2015,164,0,39977,Max Homa,70.94,83,117,-0.19
2015,165,0,25804,Bubba Watson,70.8,80,113,-0.31
2015,166,0,26329,Louis Oosthuizen,70.41,69,98,-0.16
2015,167,0,27644,Brian Harman,70.39,126,179,-0.3
2015,168,0,32102,Rickie Fowler,70.34,83,118,-0.31
2015,169,0,29479,Scott Brown,70.17,127,181,-0.33
2015,170,0,36699,Patrick Rodgers,70.09,75,107,-0.24
2015,171,0,28259,Sangmoon Bae,69.88,116,166,-0.22
2015,172,0,24358,Robert Garrigus,69.77,90,129,-0.23
2015,172,0,33486,Roger Sloan,69.77,60,86,-0.18
2015,174,0,20645,John Senden,69.66,62,89,-0.1
2015,175,0,31193,Jim Renner,69.57,80,115,-0.19
2015,176,0,20396,Lee Westwood,68.49,50,73,-0.4
2015,177,0,32334,Charlie Beljan,67.5,81,120,-0.17
2015,178,0,25562,Andres Romero,67.44,58,86,-0.31
2015,179,0,27141,J.B. Holmes,67.33,101,150,-0.36
2015,180,0,20157,Retief Goosen,66.94,81,121,-0.23
2015,181,0,22371,Aaron Baddeley,63.64,63,99,-0.4
2015,182,0,21209,Sergio Garcia,62.86,44,70,-0.5
2015,183,0,1810,Phil Mickelson,61.9,65,105,-0.26
2015,184,0,28307,Matt Every,60.0,66,110,-0.17
2012,1,0,25834,Daniel Summerhays,86.59,142,164,-0.25
2012,2,0,22293,Heath Slocum,86.11,124,144,-0.19
2012,3,0,24507,Jason Bohn,85.5,112,131,-0.3
2012,4,0,22621,Ben Curtis,84.4,92,109,-0.29
2012,5,0,23325,Vaughn Taylor,84.25,123,146,-0.29
2012,6,0,31202,William McGirt,83.78,124,148,-0.28
2012,7,0,30927,Brendon Todd,83.62,97,116,-0.2
2012,8,0,24357,K.J. Choi,83.05,98,118,-0.23
2012,9,0,30711,Colt Knost,82.96,112,135,-0.27
2012,10,0,23541,Ben Crane,82.41,89,108,-0.31
2012,11,0,33419,Cameron Tringale,82.19,120,146,-0.26
2012,12,0,28455,Will Claxton,82.11,156,190,-0.35
2012,13,0,25686,Jason Dufner,81.94,118,144,-0.31
2012,14,0,20593,Greg Chalmers,81.82,90,110,-0.2
2012,15,0,20396,Lee Westwood,81.71,67,82,-0.27
2012,16,0,24663,Y.E. Yang,81.69,58,71,-0.36
2012,17,0,32102,Rickie Fowler,81.58,93,114,-0.28
2012,18,0,27095,Nick Watney,81.12,116,143,-0.28
2012,19,0,6004,Stephen Ames,81.08,60,74,-0.28
2012,20,0,29926,Danny Lee,81.0,81,100,-0.3
2012,21,0,28089,Jason Day,80.95,68,84,-0.32
2012,22,0,23788,D.J. Trahan,80.92,106,131,-0.26
2012,23,0,23353,J.J. Henry,80.79,122,151,-0.24
2012,24,0,20574,Mathew Goggin,80.58,83,103,-0.33
2012,24,0,26951,Johnson Wagner,80.58,112,139,-0.27
2012,26,0,1797,Rocco Mediate,80.56,87,108,-0.28
2012,27,0,27060,John Mallinger,80.53,91,113,-0.25
2012,28,0,27770,Camilo Villegas,80.52,124,154,-0.25
2012,29,0,25892,Steve Wheatcroft,80.49,66,82,-0.24
2012,30,0,26758,David Hearn,80.43,148,184,-0.3
2012,31,0,20572,Rod Pampling,80.41,119,148,-0.23
2012,32,0,22961,David Mathis,80.38,127,158,-0.36
2012,33,0,29476,Kyle Reifers,80.37,131,163,-0.29
2012,34,0,26289,Boo Weekley,80.31,102,127,-0.21
2012,35,0,21753,Brian Davis,80.28,114,142,-0.32
2012,36,0,32334,Charlie Beljan,80.2,81,101,-0.22
2012,37,0,29910,Blake Adams,80.12,129,161,-0.33
2012,38,0,28087,Kris Blanks,80.0,88,110,-0.24
2012,38,0,23718,Nathan Green,80.0,84,105,-0.33
2012,38,0,29420,Billy Horschel,80.0,76,95,-0.22
2012,38,0,25457,Alexandre Rocha,80.0,76,95,-0.21
2012,38,0,22548,Patrick Sheehan,80.0,68,85,-0.21
2012,38,0,6527,Steve Stricker,80.0,80,100,-0.26
2012,44,0,25345,Carl Pettersson,79.88,135,169,-0.34
2012,45,0,33122,Russell Knox,79.84,99,124,-0.28
2012,45,0,20160,Charlie Wi,79.84,103,129,-0.35
2012,47,0,10809,Jim Furyk,79.83,95,119,-0.29
2012,48,0,27895,Jonas Blixt,79.81,83,104,-0.4
2012,49,0,10860,Justin Leonard,79.67,98,123,-0.26
2012,50,0,33141,Keegan Bradley,79.53,101,127,-0.28
2012,51,0,12716,Charley Hoffman,79.47,120,151,-0.23
2012,52,0,24138,Ian Poulter,79.45,58,73,-0.28
2012,53,0,32200,Roberto Castro,79.43,112,141,-0.32
2012,54,0,1116,Michael Bradley,79.38,77,97,-0.29
2012,55,0,24846,Ricky Barnes,79.19,118,149,-0.29
2012,56,0,6522,Ernie Els,79.17,95,120,-0.23
2012,57,0,27302,Garth Mulroy,79.09,87,110,-0.26
2012,58,0,12652,Cameron Beckman,78.72,111,141,-0.26
2012,59,0,29221,Webb Simpson,78.68,107,136,-0.28
2012,60,0,23800,Bryce Molder,78.62,114,145,-0.32
2012,61,0,20691,Greg Owen,78.52,106,135,-0.29
2012,62,0,26476,Chez Reavie,78.43,120,153,-0.18
2012,63,0,20623,Gavin Coles,78.4,98,125,-0.32
2012,63,0,22348,Nick O'Hern,78.4,98,125,-0.27
2012,65,0,24781,Hunter Mahan,78.26,90,115,-0.3
2012,66,0,29518,Brendan Steele,78.23,97,124,-0.22
2012,67,0,32698,Bobby Gates,78.15,118,151,-0.21
2012,68,0,20098,Stuart Appleby,78.05,96,123,-0.25
2012,69,0,30692,Scott Stallings,78.01,110,141,-0.21
2012,70,0,2206,David Toms,77.91,67,86,-0.27
2012,71,0,27963,Chris Stroud,77.7,108,139,-0.22
2012,72,0,10885,Robert Allenby,77.69,101,130,-0.16
2012,72,0,24361,Pat Perez,77.69,101,130,-0.27
2012,74,0,28093,Miguel Angel Carballo,77.6,97,125,-0.23
2012,74,0,24924,Bill Haas,77.6,97,125,-0.26
2012,76,0,27214,Kevin Streelman,77.58,128,165,-0.2
2012,77,0,1724,Jeff Maggert,77.5,124,160,-0.24
2012,78,0,30110,Kyle Stanley,77.34,99,128,-0.27
2012,79,0,27064,Jhonattan Vegas,77.3,109,141,-0.22
2012,80,0,24024,Zach Johnson,77.21,105,136,-0.31
2012,81,0,34174,John Huh,77.18,115,149,-0.27
2012,82,0,29479,Scott Brown,77.06,84,109,-0.29
2012,83,0,8075,Jerry Kelly,77.05,94,122,-0.31
2012,84,0,1810,Phil Mickelson,77.01,67,87,-0.3
2012,84,0,8793,Tiger Woods,77.01,67,87,-0.33
2012,86,0,25396,Kevin Na,76.99,87,113,-0.21
2012,87,0,29289,S.Y. Noh,76.97,117,152,-0.24
2012,87,0,6567,Vijay Singh,76.97,127,165,-0.25
2012,89,0,23135,Tim Clark,76.92,70,91,-0.29
2012,89,0,23983,Luke Donald,76.92,60,78,-0.27
2012,91,0,6036,Scott Dunlap,76.84,73,95,-0.25
2012,92,0,25240,D.A. Points,76.83,126,164,-0.25
2012,93,0,28475,Jeff Overton,76.72,145,189,-0.28
2012,94,0,20848,Ángel Cabrera,76.62,59,77,-0.29
2012,95,0,12782,Tim Herron,76.51,127,166,-0.24
2012,96,0,22378,Trevor Immelman,76.42,81,106,-0.23
2012,97,0,35139,Richard Lee,76.32,87,114,-0.25
2012,98,0,23638,Brendon de Jonge,76.29,148,194,-0.25
2012,98,0,24940,Edward Loar,76.29,74,97,-0.26
2012,100,0,20229,Stewart Cink,76.19,64,84,-0.3
2012,101,0,6251,Chris DiMarco,76.11,86,113,-0.28
2012,102,0,24358,Robert Garrigus,76.07,124,163,-0.2
2012,102,0,27933,John Merrick,76.07,89,117,-0.22
2012,104,0,23903,Stephen Gangluff,76.0,57,75,-0.16
2012,105,0,26596,Ryan Moore,75.95,120,158,-0.35
2012,106,0,23542,Tommy Biershenk,75.93,82,108,-0.26
2012,107,0,31323,Gary Woodland,75.89,85,112,-0.04
2012,108,0,22913,John Rollins,75.86,110,145,-0.18
2012,109,0,20850,Daniel Chopra,75.7,81,107,-0.31
2012,110,0,20104,Ken Duke,75.66,115,152,-0.32
2012,111,0,1706,Davis Love III,75.65,87,115,-0.21
2012,112,0,19846,Brian Gay,75.64,118,156,-0.2
2012,113,0,32366,Kevin Chappell,75.54,105,139,-0.17
2012,114,0,28237,Rory McIlroy,75.53,71,94,-0.27
2012,115,0,34021,Bud Cauley,75.41,138,183,-0.16
2012,116,0,26331,Charl Schwartzel,75.38,49,65,-0.39
2012,117,0,23204,Gary Christian,75.31,122,162,-0.31
2012,118,0,1941,Tom Pernice Jr.,75.29,64,85,-0.25
2012,119,0,19970,Robert Karlsson,75.28,67,89,-0.33
2012,120,0,1766,Billy Mayfair,75.2,94,125,-0.3
2012,121,0,28308,Troy Kelly,75.19,100,133,-0.18
2012,122,0,21209,Sergio Garcia,75.0,48,64,-0.4
2012,122,0,22582,Kyle Thompson,75.0,57,76,-0.19
2012,122,0,25632,Jimmy Walker,75.0,117,156,-0.3
2012,125,0,23548,Bill Lunde,74.83,113,151,-0.26
2012,126,0,31558,J.J. Killeen,74.67,112,150,-0.22
2012,127,0,26679,Kevin Stadler,74.66,109,146,-0.29
2012,128,0,23623,Bo Van Pelt,74.6,94,126,-0.18
2012,129,0,30944,Jason Kokrak,74.45,102,137,-0.23
2012,130,0,1249,John Daly,74.44,67,90,-0.28
2012,131,0,21731,Freddie Jacobson,74.36,58,78,-0.31
2012,132,0,30750,Tommy Gainey,74.21,164,221,-0.27
2012,133,0,24925,Jonathan Byrd,74.04,77,104,-0.3
2012,134,0,34099,Harris English,73.79,152,206,-0.26
2012,135,0,23409,James Driscoll,73.6,92,125,-0.26
2012,136,0,26851,Marc Leishman,73.55,89,121,-0.2
2012,137,0,27556,Ted Potter Jr.,73.44,94,128,-0.27
2012,138,0,28259,Sangmoon Bae,73.33,77,105,-0.27
2012,138,0,32150,Michael Thompson,73.33,77,105,-0.32
2012,140,0,20070,Matt Bettencourt,73.28,85,116,-0.39
2012,140,0,27466,Spencer Levin,73.28,85,116,-0.32
2012,142,0,1320,Bob Estes,73.27,74,101,-0.18
2012,142,0,21350,Ryuji Imada,73.27,74,101,-0.32
2012,144,0,26329,Louis Oosthuizen,73.2,71,97,-0.31
2012,145,0,24140,Sean O'Hair,73.05,103,141,-0.27
2012,146,0,20766,Padraig Harrington,72.86,51,70,-0.31
2012,147,0,6034,Marco Dawson,72.73,80,110,-0.29
2012,147,0,21961,Charles Howell III,72.73,112,154,-0.21
2012,147,0,26300,Matt Jones,72.73,72,99,-0.07
2012,150,0,24494,Erik Compton,72.66,93,128,-0.25
2012,151,0,30926,Chris Kirk,72.5,116,160,-0.29
2012,152,0,25562,Andres Romero,72.41,63,87,-0.19
2012,152,0,26287,Roland Thatcher,72.41,84,116,-0.23
2012,154,0,33120,Mark Anderson,72.39,97,134,-0.3
2012,155,0,25818,Scott Piercy,72.19,135,187,-0.26
2012,156,0,22405,Justin Rose,72.09,62,86,-0.27
2012,157,0,27797,Derek Lamely,71.88,69,96,-0.26
2012,158,0,24604,Hunter Haas,71.74,66,92,-0.17
2012,159,0,8725,Tom Gillis,71.64,96,134,-0.36
2012,160,0,10213,Dicky Pride,71.6,58,81,-0.17
2012,161,0,21407,Arjun Atwal,71.55,83,116,-0.24
2012,162,0,23320,Ryan Palmer,71.53,98,137,-0.29
2012,163,0,27330,Josh Teater,71.51,133,186,-0.29
2012,164,0,11123,Chris Couch,71.43,75,105,-0.19
2012,165,0,27120,Troy Matteson,71.34,117,164,-0.23
2012,166,0,21878,Mark Wilson,71.31,87,122,-0.23
2012,167,0,27936,Martin Laird,71.26,62,87,-0.27
2012,168,0,27649,Brandt Snedeker,71.17,79,111,-0.33
2012,169,0,23108,Matt Kuchar,70.83,85,120,-0.33
2012,170,0,27644,Brian Harman,70.59,144,204,-0.25
2012,171,0,29222,Billy Hurley III,70.45,62,88,-0.19
2012,172,0,28500,Martin Flores,69.94,121,173,-0.31
2012,173,0,30852,Ryo Ishikawa,69.64,39,56,-0.13
2012,174,0,30925,Dustin Johnson,69.31,70,101,-0.33
2012,175,0,25804,Bubba Watson,69.16,74,107,-0.28
2012,176,0,28307,Matt Every,69.05,87,126,-0.24
2012,177,0,12510,Chad Campbell,68.7,79,115,-0.27
2012,178,0,25572,Graeme McDowell,68.33,41,60,-0.34
2012,179,0,24502,Adam Scott,68.24,58,85,-0.22
2012,180,0,29478,Kevin Kisner,67.83,78,115,-0.26
2012,181,0,20645,John Senden,67.68,67,99,-0.39
2012,182,0,27141,J.B. Holmes,67.46,114,169,-0.22
2012,183,0,6573,Brandt Jobe,67.39,62,92,-0.31
2012,184,0,24490,George McNeill,67.26,76,113,-0.25
2012,185,0,27436,Graham DeLaet,66.45,103,155,-0.31
2012,186,0,27974,Sung Kang,66.37,75,113,-0.25
2012,187,0,21805,Harrison Frazar,66.34,67,101,-0.16
2012,188,0,23621,Rory Sabbatini,65.58,101,154,-0.17
2012,189,0,22371,Aaron Baddeley,64.8,81,125,-0.25
2012,190,0,21528,Henrik Stenson,63.95,55,86,-0.16
2012,191,0,22046,Geoff Ogilvy,62.5,55,88,-0.22
2008,1,0,10425,Jay Williamson,85.16,132,155,-0.23
2008,2,0,2239,Scott Verplank,84.0,105,125,-0.32
2008,3,0,23621,Rory Sabbatini,83.62,97,116,-0.15
2008,4,0,10860,Justin Leonard,83.22,119,143,-0.42
2008,5,0,8385,Omar Uresti,83.19,99,119,-0.26
2008,6,0,9011,David Duval,83.08,54,65,-0.28
2008,7,0,8845,Scott Sterling,83.02,132,159,-0.3
2008,8,0,24781,Hunter Mahan,82.81,106,128,-0.28
2008,9,0,20105,Jeff Gove,82.28,65,79,-0.26
2008,10,0,10809,Jim Furyk,82.11,101,123,-0.37
2008,11,0,6621,Joe Durant,81.94,118,144,-0.17
2008,12,0,20645,John Senden,81.89,104,127,-0.32
2008,13,0,6573,Brandt Jobe,81.72,76,93,-0.21
2008,14,0,1928,Corey Pavin,81.69,58,71,-0.36
2008,15,0,23353,J.J. Henry,81.47,189,232,-0.22
2008,16,0,26668,Marc Turnesa,81.43,114,140,-0.32
2008,17,0,12823,Carlos Franco,81.42,92,113,-0.27
2008,18,0,6575,Dudley Hart,81.19,82,101,-0.28
2008,19,0,20498,Briny Baird,81.18,138,170,-0.22
2008,20,0,7547,Craig Kanada,81.13,86,106,-0.3
2008,21,0,23135,Tim Clark,81.06,107,132,-0.28
2008,22,0,7457,Steve Flesch,80.98,132,163,-0.2
2008,23,0,6090,Jim McGovern,80.77,84,104,-0.23
2008,24,0,22293,Heath Slocum,80.72,134,166,-0.33
2008,25,0,27933,John Merrick,80.54,120,149,-0.25
2008,26,0,24663,Y.E. Yang,80.5,128,159,-0.27
2008,27,0,21209,Sergio Garcia,80.46,70,87,-0.16
2008,28,0,1553,John Huston,80.41,78,97,-0.42
2008,29,0,1766,Billy Mayfair,80.39,123,153,-0.28
2008,30,0,1724,Jeff Maggert,80.27,118,147,-0.2
2008,31,0,6527,Steve Stricker,80.22,73,91,-0.26
2008,32,0,2223,Bob Tway,80.19,85,106,-0.32
2008,33,0,6595,Kevin Sutherland,79.87,123,154,-0.3
2008,34,0,21949,Joe Ogilvie,79.77,138,173,-0.27
2008,35,0,20574,Mathew Goggin,79.72,114,143,-0.17
2008,36,0,23108,Matt Kuchar,79.66,94,118,-0.23
2008,36,0,2206,David Toms,79.66,94,118,-0.38
2008,38,0,27095,Nick Watney,79.65,137,172,-0.25
2008,39,0,22371,Aaron Baddeley,79.17,76,96,-0.37
2008,39,0,22046,Geoff Ogilvy,79.17,76,96,-0.32
2008,39,0,26951,Johnson Wagner,79.17,95,120,-0.27
2008,42,0,20127,Chris Riley,79.03,49,62,-0.31
2008,43,0,10423,Mike Weir,79.02,113,143,-0.36
2008,44,0,24361,Pat Perez,78.99,109,138,-0.23
2008,45,0,1320,Bob Estes,78.98,124,157,-0.26
2008,45,0,11032,Frank Lickliter II,78.98,139,176,-0.27
2008,47,0,6197,Michael Allen,78.91,116,147,-0.27
2008,48,0,1388,Robert Gamez,78.87,112,142,-0.24
2008,49,0,20634,Peter Lonard,78.79,130,165,-0.31
2008,50,0,23541,Ben Crane,78.74,100,127,-0.26
2008,51,0,1941,Tom Pernice Jr.,78.72,111,141,-0.27
2008,52,0,21731,Freddie Jacobson,78.7,85,108,-0.34
2008,53,0,1139,Olin Browne,78.69,96,122,-0.24
2008,53,0,7749,Brett Quigley,78.69,96,122,-0.23
2008,55,0,26420,Richard Johnson,78.48,62,79,-0.26
2008,56,0,27963,Chris Stroud,78.46,102,130,-0.23
2008,57,0,1945,Kenny Perry,78.42,149,190,-0.26
2008,58,0,20472,Alex Cejka,78.35,76,97,-0.26
2008,59,0,1948,Tim Petrovic,78.32,112,143,-0.22
2008,60,0,1810,Phil Mickelson,78.3,83,106,-0.33
2008,61,0,6004,Stephen Ames,78.29,101,129,-0.28
2008,61,0,24227,Justin Bolli,78.29,101,129,-0.17
2008,61,0,26289,Boo Weekley,78.29,119,152,-0.22
2008,64,0,12602,Dean Wilson,78.24,133,170,-0.32
2008,65,0,26476,Chez Reavie,78.2,104,133,-0.2
2008,66,0,25190,Jeff Quinney,78.13,75,96,-0.35
2008,67,0,28475,Jeff Overton,78.09,139,178,-0.25
2008,68,0,22621,Ben Curtis,78.05,96,123,-0.31
2008,69,0,12826,Paul Claxton,77.94,53,68,-0.43
2008,70,0,22378,Trevor Immelman,77.88,81,104,-0.33
2008,70,0,24912,Will MacKenzie,77.88,81,104,-0.26
2008,72,0,20572,Rod Pampling,77.87,95,122,-0.24
2008,73,0,20160,Charlie Wi,77.85,123,158,-0.27
2008,74,0,26500,Alejandro Cañizares,77.78,56,72,-0.32
2008,74,0,22806,Doug LaBelle II,77.78,77,99,-0.21
2008,76,0,26596,Ryan Moore,77.67,80,103,-0.28
2008,77,0,23778,Brad Adamonis,77.63,118,152,-0.21
2008,77,0,10505,Shane Bertsch,77.63,118,152,-0.26
2008,79,0,23320,Ryan Palmer,77.61,104,134,-0.31
2008,80,0,24490,George McNeill,77.6,149,192,-0.24
2008,81,0,6034,Marco Dawson,77.48,86,111,-0.26
2008,81,0,21959,Ted Purdy,77.48,86,111,-0.15
2008,83,0,25900,Lucas Glover,77.46,134,173,-0.29
2008,84,0,6567,Vijay Singh,77.31,92,119,-0.2
2008,85,0,19803,Ryan Armour,77.22,122,158,-0.39
2008,86,0,25594,Travis Perkins,77.03,57,74,-0.21
2008,87,0,25720,Chad Collins,76.92,70,91,-0.39
2008,88,0,23718,Nathan Green,76.8,96,125,-0.39
2008,89,0,21805,Harrison Frazar,76.76,109,142,-0.17
2008,90,0,1226,Fred Couples,76.7,79,103,-0.23
2008,91,0,20443,Jin Park,76.67,92,120,-0.32
2008,92,0,7867,Woody Austin,76.65,128,167,-0.27
2008,93,0,24024,Zach Johnson,76.6,108,141,-0.26
2008,94,0,23497,Tag Ridings,76.55,111,145,-0.26
2008,95,0,20104,Ken Duke,76.53,163,213,-0.29
2008,96,0,1577,Lee Janzen,76.52,101,132,-0.18
2008,97,0,20229,Stewart Cink,76.47,104,136,-0.31
2008,97,0,24502,Adam Scott,76.47,52,68,-0.33
2008,99,0,21961,Charles Howell III,76.11,137,180,-0.19
2008,99,0,28158,Steve Marino,76.11,172,226,-0.22
2008,101,0,22892,Jason Gore,76.02,130,171,-0.24
2008,102,0,22348,Nick O'Hern,75.97,98,129,-0.24
2008,103,0,27214,Kevin Streelman,75.77,147,194,-0.18
2008,104,0,26631,Cody Freeman,75.7,81,107,-0.2
2008,104,0,6643,Paul Goydos,75.7,81,107,-0.3
2008,104,0,27770,Camilo Villegas,75.7,81,107,-0.27
2008,107,0,1035,Tommy Armour III,75.64,118,156,-0.3
2008,108,0,10885,Robert Allenby,75.47,120,159,-0.34
2008,109,0,22548,Patrick Sheehan,75.46,163,216,-0.29
2008,110,0,8075,Jerry Kelly,75.45,83,110,-0.24
2008,111,0,25842,Jon Mills,75.33,113,150,-0.26
2008,112,0,21461,Kenneth Ferrie,75.24,79,105,-0.19
2008,113,0,1024,Billy Andrade,75.19,100,133,-0.26
2008,114,0,27120,Troy Matteson,75.0,135,180,-0.25
2008,115,0,21878,Mark Wilson,74.88,152,203,-0.28
2008,116,0,20433,Mark Hensby,74.81,101,135,-0.17
2008,117,0,21633,Steve Allan,74.75,74,99,-0.35
2008,118,0,12510,Chad Campbell,74.68,118,158,-0.33
2008,119,0,20382,Stephen Leaney,74.65,53,71,-0.23
2008,119,0,2002,John Riegger,74.65,106,142,-0.25
2008,119,0,19913,Ron Whittaker,74.65,53,71,-0.25
2008,122,0,1313,Steve Elkington,74.6,94,126,-0.28
2008,123,0,20663,Brenden Pappas,74.56,85,114,-0.24
2008,124,0,1797,Rocco Mediate,74.42,96,129,-0.25
2008,125,0,27060,John Mallinger,74.38,119,160,-0.29
2008,126,0,26679,Kevin Stadler,74.31,107,144,-0.2
2008,127,0,1473,Todd Hamilton,74.17,112,151,-0.35
2008,128,0,26695,Michael Letzig,73.87,82,111,-0.27
2008,129,0,8537,J.P. Hayes,73.83,79,107,-0.28
2008,130,0,12782,Tim Herron,73.75,118,160,-0.27
2008,131,0,24138,Ian Poulter,73.61,53,72,-0.38
2008,132,0,29718,Anthony Kim,73.57,103,140,-0.38
2008,133,0,26300,Matt Jones,73.55,114,155,-0.24
2008,134,0,27561,Nick Flanagan,73.47,108,147,-0.19
2008,135,0,24357,K.J. Choi,73.39,80,109,-0.25
2008,136,0,12652,Cameron Beckman,73.33,110,150,-0.38
2008,136,0,6522,Ernie Els,73.33,44,60,-0.2
2008,138,0,24140,Sean O'Hair,73.28,96,131,-0.2
2008,139,0,23325,Vaughn Taylor,73.26,137,187,-0.37
2008,140,0,24358,Robert Garrigus,73.18,131,179,-0.18
2008,141,0,12680,Shigeki Maruyama,73.13,49,67,-0.24
2008,142,0,23125,Brad Elder,73.12,68,93,-0.34
2008,143,0,23623,Bo Van Pelt,72.99,127,174,-0.26
2008,144,0,20098,Stuart Appleby,72.97,81,111,-0.4
2008,145,0,6251,Chris DiMarco,72.93,97,133,-0.22
2008,146,0,10875,Todd Demsey,72.89,121,166,-0.22
2008,147,0,20850,Daniel Chopra,72.86,102,140,-0.26
2008,147,0,25349,Tim Wilkinson,72.86,102,140,-0.27
2008,149,0,23349,Charles Warren,72.84,118,162,-0.2
2008,150,0,25345,Carl Pettersson,72.78,123,169,-0.33
2008,151,0,22582,Kyle Thompson,72.66,101,139,-0.25
2008,152,0,25804,Bubba Watson,72.6,106,146,-0.27
2008,153,0,1142,Bart Bryant,72.58,90,124,-0.29
