YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2013,1,0,20572,Rod Pampling,34.17,205,6
2013,2,0,6527,Steve Stricker,34.33,412,12
2013,3,0,27649,Brandt Snedeker,34.41,585,17
2013,4,0,1724,Jeff Maggert,34.5,414,12
2013,5,0,27436,Graham DeLaet,34.57,726,21
2013,6,0,23983,Luke Donald,34.62,450,13
2013,7,0,25336,Alistair Presnell,34.63,277,8
2013,8,0,23325,Vaughn Taylor,34.67,312,9
2013,8,0,28780,Nicholas Thompson,34.67,728,21
2013,10,0,29420,Billy Horschel,34.68,763,22
2013,11,0,25632,Jimmy Walker,34.72,625,18
2013,12,0,22371,Aaron Baddeley,34.8,348,10
2013,13,0,26300,Matt Jones,34.83,627,18
2013,13,0,34409,David Lingmerth,34.83,418,12
2013,15,0,6004,Stephen Ames,34.86,244,7
2013,15,0,20443,Jin Park,34.86,244,7
2013,15,0,31560,Brian Stuard,34.86,488,14
2013,18,0,20396,Lee Westwood,34.88,593,17
2013,19,0,30925,Dustin Johnson,34.94,559,16
2013,19,0,23621,Rory Sabbatini,34.94,594,17
2013,21,0,24227,Justin Bolli,35.0,245,7
2013,21,0,32102,Rickie Fowler,35.0,595,17
2013,21,0,10809,Jim Furyk,35.0,630,18
2013,21,0,35139,Richard Lee,35.0,560,16
2013,21,0,23497,Tag Ridings,35.0,350,10
2013,21,0,34046,Jordan Spieth,35.0,630,18
2013,21,0,33418,Shawn Stefani,35.0,420,12
2013,21,0,2206,David Toms,35.0,280,8
2013,29,0,26758,David Hearn,35.05,666,19
2013,29,0,23108,Matt Kuchar,35.05,771,22
2013,31,0,33461,Morgan Hoffmann,35.08,456,13
2013,32,0,32200,Roberto Castro,35.1,702,20
2013,33,0,20098,Stuart Appleby,35.11,632,18
2013,33,0,21961,Charles Howell III,35.11,632,18
2013,33,0,23788,D.J. Trahan,35.11,316,9
2013,36,0,27933,John Merrick,35.12,597,17
2013,37,0,26596,Ryan Moore,35.13,527,15
2013,37,0,24140,Sean O'Hair,35.13,281,8
2013,39,0,22405,Justin Rose,35.14,492,14
