YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2015,151,0,33486,Roger Sloan,38.46,5,13
2015,151,0,23623,Bo Van Pelt,38.46,10,26
2015,154,0,32334,Charlie Beljan,38.1,8,21
2015,154,0,20593,Greg Chalmers,38.1,8,21
2015,154,0,27466,Spencer Levin,38.1,16,42
2015,157,0,27644,Brian Harman,37.93,11,29
2015,158,0,25834,Daniel Summerhays,37.78,17,45
2015,159,0,24358,Robert Garrigus,37.5,6,16
2015,160,0,33122,Russell Knox,37.14,13,35
2015,161,0,27936,Martin Laird,36.67,11,30
2015,162,0,26331,Charl Schwartzel,36.36,8,22
2015,163,0,30925,Dustin Johnson,35.48,11,31
2015,164,0,27895,Jonas Blixt,35.0,7,20
2015,165,0,10809,Jim Furyk,34.78,8,23
2015,166,0,25562,Andres Romero,34.62,9,26
2015,167,0,29725,Tony Finau,34.48,10,29
2015,167,0,30852,Ryo Ishikawa,34.48,10,29
2015,169,0,33399,Adam Hadwin,34.15,14,41
2015,170,0,39977,Max Homa,33.33,8,24
2015,170,0,22293,Heath Slocum,33.33,6,18
2015,172,0,28475,Jeff Overton,32.43,12,37
2015,173,0,35532,Tom Hoge,32.26,10,31
2015,174,0,34264,Hudson Swafford,32.14,9,28
2015,175,0,29425,Andrew Svoboda,31.82,7,22
2015,176,0,21209,Sergio Garcia,31.58,6,19
2015,176,0,1706,Davis Love III,31.58,6,19
2015,178,0,35545,Blayne Barber,30.77,8,26
2015,179,0,26758,David Hearn,30.56,11,36
2015,180,0,20848,Ángel Cabrera,30.43,7,23
2015,181,0,26951,Johnson Wagner,30.0,6,20
2015,182,0,24140,Sean O'Hair,29.27,12,41
2015,183,0,29222,Billy Hurley III,28.57,6,21
2015,184,0,10885,Robert Allenby,20.0,3,15
2012,1,0,6004,Stephen Ames,75.0,9,12
2012,2,0,20593,Greg Chalmers,74.42,32,43
2012,3,0,20396,Lee Westwood,71.43,15,21
2012,4,0,28237,Rory McIlroy,69.23,9,13
2012,5,0,10809,Jim Furyk,68.75,22,32
2012,6,0,28500,Martin Flores,64.86,24,37
2012,7,0,23108,Matt Kuchar,64.52,20,31
2012,8,0,25396,Kevin Na,64.1,25,39
2012,9,0,21961,Charles Howell III,63.64,35,55
2012,9,0,1810,Phil Mickelson,63.64,21,33
2012,11,0,27895,Jonas Blixt,63.33,19,30
2012,11,0,25686,Jason Dufner,63.33,19,30
2012,11,0,24663,Y.E. Yang,63.33,19,30
2012,14,0,22348,Nick O'Hern,62.22,28,45
2012,15,0,29476,Kyle Reifers,61.76,21,34
2012,16,0,29222,Billy Hurley III,61.29,19,31
2012,16,0,29221,Webb Simpson,61.29,19,31
2012,18,0,34021,Bud Cauley,60.71,17,28
2012,18,0,21350,Ryuji Imada,60.71,17,28
2012,18,0,21878,Mark Wilson,60.71,17,28
2012,21,0,1706,Davis Love III,60.0,12,20
2012,22,0,23718,Nathan Green,59.38,19,32
2012,23,0,24361,Pat Perez,58.97,23,39
2012,24,0,26758,David Hearn,58.82,20,34
2012,24,0,24024,Zach Johnson,58.82,20,34
2012,26,0,24490,George McNeill,58.7,27,46
2012,27,0,23548,Bill Lunde,58.62,17,29
2012,27,0,25632,Jimmy Walker,58.62,34,58
2012,29,0,26476,Chez Reavie,58.33,14,24
2012,30,0,27095,Nick Watney,57.89,22,38
2012,31,0,33141,Keegan Bradley,57.58,19,33
2012,32,0,8075,Jerry Kelly,57.14,24,42
2012,33,0,22371,Aaron Baddeley,56.76,21,37
2012,34,0,32200,Roberto Castro,56.67,17,30
2012,35,0,31558,J.J. Killeen,56.36,31,55
2012,36,0,20848,Ángel Cabrera,56.25,9,16
2012,36,0,25818,Scott Piercy,56.25,18,32
2012,38,0,24358,Robert Garrigus,55.56,20,36
2012,38,0,20766,Padraig Harrington,55.56,10,18
2012,40,0,23638,Brendon de Jonge,55.32,26,47
2012,41,0,24138,Ian Poulter,54.55,12,22
2012,42,0,6567,Vijay Singh,54.35,25,46
2012,43,0,23983,Luke Donald,54.17,13,24
2012,43,0,22405,Justin Rose,54.17,13,24
2012,45,0,19846,Brian Gay,54.05,20,37
2012,46,0,24502,Adam Scott,53.85,14,26
2012,47,0,20070,Matt Bettencourt,53.57,15,28
2012,47,0,23325,Vaughn Taylor,53.57,15,28
2012,49,0,6251,Chris DiMarco,53.49,23,43
2012,50,0,24925,Jonathan Byrd,53.33,16,30
2012,51,0,28307,Matt Every,52.94,18,34
2012,52,0,24924,Bill Haas,52.78,19,36
2012,52,0,20572,Rod Pampling,52.78,19,36
2012,54,0,6034,Marco Dawson,52.63,10,19
2012,55,0,12510,Chad Campbell,52.5,21,40
2012,55,0,20645,John Senden,52.5,21,40
2012,57,0,24494,Erik Compton,52.38,22,42
2012,57,0,24940,Edward Loar,52.38,11,21
2012,57,0,6527,Steve Stricker,52.38,11,21
2012,60,0,8725,Tom Gillis,52.17,24,46
2012,61,0,30750,Tommy Gainey,52.0,26,50
2012,61,0,20574,Mathew Goggin,52.0,13,25
2012,63,0,1797,Rocco Mediate,51.72,15,29
2012,64,0,23135,Tim Clark,51.61,16,31
2012,65,0,26851,Marc Leishman,51.52,17,33
2012,65,0,10860,Justin Leonard,51.52,17,33
2012,65,0,30927,Brendon Todd,51.52,17,33
2012,68,0,1766,Billy Mayfair,51.16,22,43
2012,69,0,29910,Blake Adams,50.0,27,54
2012,69,0,20098,Stuart Appleby,50.0,16,32
2012,69,0,28087,Kris Blanks,50.0,15,30
2012,69,0,34099,Harris English,50.0,25,50
2012,69,0,32102,Rickie Fowler,50.0,15,30
2012,69,0,21209,Sergio Garcia,50.0,10,20
2012,69,0,30925,Dustin Johnson,50.0,10,20
2012,69,0,27974,Sung Kang,50.0,16,32
2012,69,0,29926,Danny Lee,50.0,11,22
2012,69,0,31202,William McGirt,50.0,23,46
2012,69,0,21528,Henrik Stenson,50.0,14,28
2012,69,0,27963,Chris Stroud,50.0,14,28
2012,69,0,22582,Kyle Thompson,50.0,9,18
2012,69,0,32150,Michael Thompson,50.0,15,30
2012,69,0,23623,Bo Van Pelt,50.0,16,32
2012,84,0,25345,Carl Pettersson,48.84,21,43
2012,85,0,6522,Ernie Els,48.72,19,39
2012,86,0,23800,Bryce Molder,48.57,17,35
2012,87,0,27302,Garth Mulroy,47.83,11,23
2012,88,0,33122,Russell Knox,47.62,10,21
2012,89,0,26300,Matt Jones,47.37,9,19
2012,89,0,27466,Spencer Levin,47.37,18,38
2012,91,0,23541,Ben Crane,47.06,16,34
2012,92,0,28455,Will Claxton,46.88,15,32
2012,92,0,27556,Ted Potter Jr.,46.88,15,32
2012,94,0,12782,Tim Herron,46.67,21,45
2012,94,0,26329,Louis Oosthuizen,46.67,7,15
2012,96,0,12652,Cameron Beckman,46.43,13,28
2012,96,0,28089,Jason Day,46.43,13,28
2012,96,0,22046,Geoff Ogilvy,46.43,13,28
2012,99,0,24507,Jason Bohn,45.95,17,37
2012,100,0,25562,Andres Romero,45.83,11,24
2012,101,0,23621,Rory Sabbatini,45.71,16,35
2012,102,0,20104,Ken Duke,45.45,20,44
2012,102,0,25240,D.A. Points,45.45,15,33
2012,102,0,26331,Charl Schwartzel,45.45,5,11
2012,105,0,24781,Hunter Mahan,45.24,19,42
2012,106,0,23903,Stephen Gangluff,45.0,9,20
2012,106,0,29420,Billy Horschel,45.0,9,20
2012,108,0,23788,D.J. Trahan,44.83,13,29
2012,109,0,28259,Sangmoon Bae,44.74,17,38
2012,110,0,21407,Arjun Atwal,44.44,16,36
2012,110,0,27214,Kevin Streelman,44.44,20,45
2012,112,0,27060,John Mallinger,43.75,14,32
2012,113,0,27649,Brandt Snedeker,43.59,17,39
2012,114,0,20160,Charlie Wi,43.48,20,46
2012,115,0,28475,Jeff Overton,43.4,23,53
2012,116,0,1941,Tom Pernice Jr.,43.33,13,30
2012,117,0,27141,J.B. Holmes,42.86,15,35
2012,117,0,29518,Brendan Steele,42.86,12,28
2012,117,0,27330,Josh Teater,42.86,18,42
2012,117,0,25892,Steve Wheatcroft,42.86,12,28
2012,117,0,31323,Gary Woodland,42.86,9,21
2012,117,0,8793,Tiger Woods,42.86,9,21
2012,123,0,21753,Brian Davis,42.11,16,38
2012,123,0,30852,Ryo Ishikawa,42.11,8,19
2012,125,0,30944,Jason Kokrak,41.94,13,31
2012,126,0,10885,Robert Allenby,41.67,10,24
2012,126,0,27436,Graham DeLaet,41.67,10,24
2012,128,0,33120,Mark Anderson,41.46,17,41
2012,129,0,25834,Daniel Summerhays,41.38,12,29
2012,129,0,26951,Johnson Wagner,41.38,12,29
2012,131,0,6036,Scott Dunlap,41.18,7,17
2012,132,0,20691,Greg Owen,41.03,16,39
2012,133,0,23409,James Driscoll,40.91,18,44
2012,133,0,28308,Troy Kelly,40.91,9,22
2012,135,0,27797,Derek Lamely,40.74,11,27
2012,136,0,22293,Heath Slocum,40.63,13,32
2012,137,0,22961,David Mathis,40.48,17,42
2012,137,0,29289,S.Y. Noh,40.48,17,42
2012,139,0,1116,Michael Bradley,40.0,10,25
2012,139,0,29478,Kevin Kisner,40.0,12,30
2012,139,0,30711,Colt Knost,40.0,16,40
2012,139,0,35139,Richard Lee,40.0,8,20
2012,139,0,26596,Ryan Moore,40.0,14,35
2012,139,0,23320,Ryan Palmer,40.0,14,35
2012,139,0,2206,David Toms,40.0,4,10
2012,146,0,27120,Troy Matteson,39.53,17,43
2012,147,0,20229,Stewart Cink,39.29,11,28
2012,147,0,23353,J.J. Henry,39.29,11,28
2012,149,0,11123,Chris Couch,39.13,9,23
2012,150,0,33419,Cameron Tringale,39.02,16,41
2012,151,0,27936,Martin Laird,38.46,10,26
2012,151,0,25572,Graeme McDowell,38.46,5,13
2012,153,0,32698,Bobby Gates,38.24,13,34
2012,154,0,1249,John Daly,38.1,8,21
2012,154,0,21805,Harrison Frazar,38.1,8,21
2012,156,0,28093,Miguel Angel Carballo,37.5,12,32
2012,156,0,27644,Brian Harman,37.5,21,56
2012,156,0,6573,Brandt Jobe,37.5,6,16
2012,156,0,1724,Jeff Maggert,37.5,12,32
2012,160,0,22378,Trevor Immelman,37.04,10,27
2012,160,0,27770,Camilo Villegas,37.04,10,27
2012,162,0,19970,Robert Karlsson,36.67,11,30
2012,163,0,12716,Charley Hoffman,36.59,15,41
2012,163,0,30926,Chris Kirk,36.59,15,41
2012,165,0,22548,Patrick Sheehan,36.36,8,22
2012,165,0,30110,Kyle Stanley,36.36,8,22
2012,167,0,24357,K.J. Choi,35.71,10,28
2012,167,0,24140,Sean O'Hair,35.71,15,42
2012,169,0,32366,Kevin Chappell,35.42,17,48
2012,170,0,20850,Daniel Chopra,34.78,8,23
2012,170,0,10213,Dicky Pride,34.78,8,23
2012,172,0,1320,Bob Estes,34.38,11,32
2012,173,0,29479,Scott Brown,33.33,6,18
2012,173,0,23204,Gary Christian,33.33,9,27
2012,173,0,20623,Gavin Coles,33.33,7,21
2012,173,0,34174,John Huh,33.33,12,36
2012,173,0,26679,Kevin Stadler,33.33,8,24
2012,178,0,26287,Roland Thatcher,31.58,6,19
2012,179,0,24846,Ricky Barnes,30.0,12,40
2012,179,0,32334,Charlie Beljan,30.0,3,10
2012,179,0,22621,Ben Curtis,30.0,6,20
2012,179,0,30692,Scott Stallings,30.0,6,20
2012,179,0,25804,Bubba Watson,30.0,6,20
2012,184,0,27064,Jhonattan Vegas,29.73,11,37
2012,185,0,21731,Freddie Jacobson,28.57,6,21
2012,186,0,22913,John Rollins,27.66,13,47
2012,187,0,23542,Tommy Biershenk,27.59,8,29
2012,187,0,24604,Hunter Haas,27.59,8,29
2012,189,0,25457,Alexandre Rocha,23.53,4,17
2012,190,0,27933,John Merrick,17.39,4,23
2012,191,0,26289,Boo Weekley,12.5,2,16
2008,1,0,1797,Rocco Mediate,75.0,18,24
2008,2,0,10423,Mike Weir,70.37,19,27
2008,3,0,2223,Bob Tway,68.42,13,19
2008,4,0,8931,Glen Day,66.67,16,24
2008,4,0,20766,Padraig Harrington,66.67,12,18
2008,6,0,21209,Sergio Garcia,65.22,15,23
2008,6,0,12782,Tim Herron,65.22,30,46
2008,8,0,6527,Steve Stricker,64.0,16,25
2008,9,0,22371,Aaron Baddeley,62.07,18,29
2008,10,0,1035,Tommy Armour III,61.9,13,21
2008,11,0,9011,David Duval,61.54,8,13
2008,11,0,24502,Adam Scott,61.54,8,13
2008,13,0,1766,Billy Mayfair,61.22,30,49
2008,14,0,20157,Retief Goosen,60.71,17,28
2008,14,0,23108,Matt Kuchar,60.71,17,28
2008,16,0,20105,Jeff Gove,60.0,6,10
2008,16,0,23718,Nathan Green,60.0,27,45
2008,18,0,21350,Ryuji Imada,59.46,22,37
2008,19,0,12652,Cameron Beckman,58.33,14,24
2008,19,0,8075,Jerry Kelly,58.33,21,36
2008,21,0,21949,Joe Ogilvie,57.89,22,38
2008,22,0,10649,Tom Scherrer,57.14,4,7
2008,23,0,7457,Steve Flesch,56.67,17,30
2008,23,0,20433,Mark Hensby,56.67,17,30
2008,25,0,1810,Phil Mickelson,56.52,13,23
2008,26,0,20498,Briny Baird,56.41,22,39
2008,27,0,12660,Jesper Parnevik,56.25,18,32
2008,28,0,24490,George McNeill,55.88,19,34
2008,29,0,27933,John Merrick,55.56,15,27
2008,30,0,20850,Daniel Chopra,55.26,21,38
2008,31,0,24357,K.J. Choi,55.17,16,29
2008,32,0,27770,Camilo Villegas,54.17,13,24
2008,33,0,10505,Shane Bertsch,53.85,21,39
2008,33,0,10809,Jim Furyk,53.85,21,39
2008,33,0,23497,Tag Ridings,53.85,14,26
2008,36,0,21731,Freddie Jacobson,53.57,15,28
2008,36,0,20127,Chris Riley,53.57,15,28
2008,36,0,22293,Heath Slocum,53.57,15,28
2008,39,0,20663,Brenden Pappas,53.33,8,15
2008,40,0,1707,Steve Lowery,53.13,17,32
2008,41,0,27060,John Mallinger,53.06,26,49
2008,42,0,12680,Shigeki Maruyama,52.94,9,17
2008,42,0,21878,Mark Wilson,52.94,18,34
2008,44,0,6575,Dudley Hart,52.63,20,38
2008,44,0,2002,John Riegger,52.63,10,19
2008,46,0,20572,Rod Pampling,52.27,23,44
2008,47,0,30750,Tommy Gainey,52.17,12,23
2008,47,0,1928,Corey Pavin,52.17,12,23
2008,49,0,1226,Fred Couples,51.61,16,31
2008,49,0,27649,Brandt Snedeker,51.61,16,31
2008,51,0,6090,Jim McGovern,51.52,17,33
2008,52,0,12705,Cliff Kresge,51.35,19,37
2008,52,0,23623,Bo Van Pelt,51.35,19,37
2008,54,0,21961,Charles Howell III,51.28,20,39
2008,55,0,23778,Brad Adamonis,51.16,22,43
2008,56,0,23540,Jason Allred,50.0,14,28
2008,56,0,20098,Stuart Appleby,50.0,8,16
2008,56,0,25364,Paul Casey,50.0,6,12
2008,56,0,25720,Chad Collins,50.0,16,32
2008,56,0,23541,Ben Crane,50.0,13,26
2008,56,0,22621,Ben Curtis,50.0,17,34
2008,56,0,6034,Marco Dawson,50.0,11,22
2008,56,0,23409,James Driscoll,50.0,18,36
2008,56,0,20574,Mathew Goggin,50.0,19,38
2008,56,0,1553,John Huston,50.0,10,20
2008,56,0,6573,Brandt Jobe,50.0,9,18
2008,56,0,7547,Craig Kanada,50.0,11,22
2008,56,0,27936,Martin Laird,50.0,17,34
2008,56,0,20382,Stephen Leaney,50.0,9,18
2008,56,0,10860,Justin Leonard,50.0,18,36
2008,56,0,28158,Steve Marino,50.0,23,46
2008,56,0,24449,Parker McLachlin,50.0,22,44
2008,56,0,25396,Kevin Na,50.0,18,36
2008,56,0,24140,Sean O'Hair,50.0,22,44
2008,56,0,22348,Nick O'Hern,50.0,13,26
2008,56,0,24361,Pat Perez,50.0,15,30
2008,56,0,24138,Ian Poulter,50.0,10,20
2008,56,0,12309,Bob Sowards,50.0,16,32
2008,56,0,6595,Kevin Sutherland,50.0,24,48
2008,56,0,23325,Vaughn Taylor,50.0,20,40
2008,56,0,8385,Omar Uresti,50.0,15,30
2008,56,0,2239,Scott Verplank,50.0,9,18
2008,56,0,26289,Boo Weekley,50.0,12,24
2008,84,0,27214,Kevin Streelman,48.94,23,47
2008,85,0,27095,Nick Watney,48.65,18,37
2008,86,0,1320,Bob Estes,48.57,17,35
2008,87,0,24781,Hunter Mahan,48.39,15,31
2008,88,0,6251,Chris DiMarco,48.28,14,29
2008,88,0,27141,J.B. Holmes,48.28,14,29
2008,88,0,10585,Scott McCarron,48.28,14,29
2008,91,0,1706,Davis Love III,48.15,13,27
2008,92,0,29718,Anthony Kim,47.83,11,23
2008,92,0,26668,Marc Turnesa,47.83,11,23
2008,94,0,20378,Mathias Grönberg,47.73,21,44
2008,95,0,10875,Todd Demsey,47.62,20,42
2008,95,0,23125,Brad Elder,47.62,10,21
2008,95,0,24924,Bill Haas,47.62,20,42
2008,98,0,19803,Ryan Armour,47.37,18,38
2008,99,0,11032,Frank Lickliter II,47.27,26,55
2008,100,0,1161,Mark Calcavecchia,47.06,8,17
2008,101,0,1577,Lee Janzen,46.88,15,32
2008,102,0,20848,Ángel Cabrera,46.15,6,13
2008,102,0,27613,David Lutterus,46.15,12,26
2008,102,0,24912,Will MacKenzie,46.15,12,26
2008,102,0,25632,Jimmy Walker,46.15,12,26
2008,106,0,21753,Brian Davis,45.83,22,48
2008,107,0,27120,Troy Matteson,45.71,16,35
2008,108,0,23048,Eric Axley,45.65,21,46
2008,108,0,1941,Tom Pernice Jr.,45.65,21,46
2008,110,0,20104,Ken Duke,45.45,25,55
2008,110,0,21959,Ted Purdy,45.45,10,22
2008,110,0,20160,Charlie Wi,45.45,15,33
2008,113,0,12602,Dean Wilson,45.24,19,42
2008,114,0,26500,Alejandro Cañizares,45.0,9,20
2008,115,0,26596,Ryan Moore,44.83,13,29
2008,116,0,25345,Carl Pettersson,44.68,21,47
2008,117,0,24925,Jonathan Byrd,44.44,16,36
2008,117,0,19846,Brian Gay,44.44,16,36
2008,117,0,20443,Jin Park,44.44,12,27
2008,117,0,25190,Jeff Quinney,44.44,12,27
2008,121,0,25349,Tim Wilkinson,44.19,19,43
2008,122,0,22806,Doug LaBelle II,44.0,11,25
2008,123,0,8537,J.P. Hayes,43.75,14,32
2008,124,0,26420,Richard Johnson,43.48,10,23
2008,125,0,25842,Jon Mills,43.18,19,44
2008,126,0,25900,Lucas Glover,42.86,15,35
2008,126,0,27963,Chris Stroud,42.86,9,21
2008,128,0,24358,Robert Garrigus,42.11,16,38
2008,128,0,1724,Jeff Maggert,42.11,16,38
2008,128,0,25562,Andres Romero,42.11,8,19
2008,128,0,23621,Rory Sabbatini,42.11,8,19
2008,132,0,7749,Brett Quigley,41.94,13,31
2008,133,0,1677,Tom Lehman,41.67,5,12
2008,134,0,27561,Nick Flanagan,41.38,12,29
2008,135,0,1945,Kenny Perry,41.18,14,34
2008,135,0,6567,Vijay Singh,41.18,14,34
2008,137,0,1142,Bart Bryant,40.91,9,22
2008,137,0,21461,Kenneth Ferrie,40.91,9,22
2008,139,0,1388,Robert Gamez,40.74,11,27
2008,139,0,22378,Trevor Immelman,40.74,11,27
2008,141,0,6004,Stephen Ames,40.63,13,32
2008,142,0,23353,J.J. Henry,40.48,17,42
2008,143,0,1313,Steve Elkington,40.0,12,30
2008,143,0,6012,Greg Kraft,40.0,6,15
2008,143,0,26695,Michael Letzig,40.0,12,30
2008,143,0,23320,Ryan Palmer,40.0,14,35
2008,143,0,23797,Brett Rumford,40.0,12,30
2008,143,0,22548,Patrick Sheehan,40.0,18,45
2008,143,0,24663,Y.E. Yang,40.0,14,35
2008,150,0,23135,Tim Clark,39.47,15,38
2008,151,0,12716,Charley Hoffman,39.39,13,33
2008,151,0,26679,Kevin Stadler,39.39,13,33
2008,153,0,7867,Woody Austin,39.29,11,28
2008,153,0,20229,Stewart Cink,39.29,11,28
2008,155,0,12510,Chad Campbell,39.13,9,23
2008,156,0,25594,Travis Perkins,38.89,7,18
2008,157,0,6643,Paul Goydos,38.71,12,31
2008,157,0,22913,John Rollins,38.71,12,31
2008,159,0,20623,Gavin Coles,38.46,5,13
2008,160,0,6197,Michael Allen,38.1,8,21
2008,160,0,10885,Robert Allenby,38.1,16,42
2008,162,0,23614,Rich Beem,37.93,11,29
2008,163,0,23157,Richard Johnson,37.84,14,37
2008,164,0,26300,Matt Jones,37.21,16,43
2008,165,0,8845,Scott Sterling,36.67,11,30
2008,166,0,1139,Olin Browne,36.36,12,33
2008,166,0,12823,Carlos Franco,36.36,12,33
2008,166,0,24024,Zach Johnson,36.36,8,22
2008,166,0,23349,Charles Warren,36.36,12,33
2008,170,0,1024,Billy Andrade,35.71,10,28
2008,170,0,28089,Jason Day,35.71,15,42
2008,172,0,12826,Paul Claxton,35.29,6,17
2008,172,0,30925,Dustin Johnson,35.29,12,34
2008,172,0,1948,Tim Petrovic,35.29,12,34
2008,175,0,2206,David Toms,35.0,7,20
2008,176,0,10733,Kent Jones,34.78,8,23
2008,176,0,10425,Jay Williamson,34.78,8,23
2008,178,0,22582,Kyle Thompson,34.48,10,29
2008,179,0,20634,Peter Lonard,34.38,11,32
2008,180,0,1473,Todd Hamilton,34.29,12,35
2008,181,0,21633,Steve Allan,33.33,9,27
2008,181,0,22046,Geoff Ogilvy,33.33,7,21
2008,183,0,26476,Chez Reavie,32.43,12,37
2008,184,0,20472,Alex Cejka,32.14,9,28
2008,184,0,28780,Nicholas Thompson,32.14,18,56
2008,186,0,20645,John Senden,31.58,12,38
2008,187,0,26951,Johnson Wagner,31.43,11,35
2008,188,0,6621,Joe Durant,30.56,11,36
2008,189,0,23788,D.J. Trahan,29.73,11,37
2008,190,0,21805,Harrison Frazar,28.57,4,14
2008,190,0,26631,Cody Freeman,28.57,8,28
2008,190,0,25804,Bubba Watson,28.57,12,42
2008,193,0,22892,Jason Gore,27.91,12,43
2008,194,0,24227,Justin Bolli,26.92,7,26
2008,195,0,19913,Ron Whittaker,26.32,5,19
2008,196,0,28475,Jeff Overton,23.53,8,34
2008,197,0,6522,Ernie Els,21.43,3,14
2001,1,0,20099,Doug Barron,100.0,1,1
2001,1,0,1157,Tom Byrum,100.0,1,1
2001,1,0,12388,Michael Clark II,100.0,1,1
2001,1,0,19972,José Coceres,100.0,1,1
2001,1,0,1249,John Daly,100.0,1,1
2001,1,0,23125,Brad Elder,100.0,1,1
2001,1,0,1329,Brad Faxon,100.0,1,1
2001,1,0,1619,Skip Kendall,100.0,1,1
2001,1,0,6012,Greg Kraft,100.0,1,1
2001,1,0,1797,Rocco Mediate,100.0,1,1
2001,1,0,22046,Geoff Ogilvy,100.0,2,2
2001,1,0,1928,Corey Pavin,100.0,1,1
2001,1,0,20127,Chris Riley,100.0,1,1
2001,1,0,23621,Rory Sabbatini,100.0,1,1
2001,1,0,8375,Paul Stankowski,100.0,1,1
2001,16,0,1098,Jay Don Blake,50.0,1,2
2001,16,0,8535,Gary Nicklaus,50.0,1,2
2001,18,0,8931,Glen Day,0.0,0,1
2001,18,0,12760,Danny Ellis,0.0,0,1
2001,18,0,1374,Robin Freeman,0.0,0,1
2001,18,0,10963,Jimmy Green,0.0,0,1
2001,18,0,10860,Justin Leonard,0.0,0,1
2001,18,0,1766,Billy Mayfair,0.0,0,1
2001,18,0,12660,Jesper Parnevik,0.0,0,1
2001,18,0,2170,Hal Sutton,0.0,0,1
2001,18,0,2245,Grant Waite,0.0,0,1
2006,1,0,20608,David Howell,78.57,11,14
2006,2,0,2206,David Toms,76.67,23,30
2006,3,0,1928,Corey Pavin,69.57,16,23
2006,4,0,1313,Steve Elkington,69.23,9,13
2006,4,0,24138,Ian Poulter,69.23,9,13
2006,6,0,6012,Greg Kraft,67.86,19,28
2006,7,0,24357,K.J. Choi,66.67,20,30
2006,7,0,23541,Ben Crane,66.67,14,21
2006,7,0,24361,Pat Perez,66.67,18,27
2006,7,0,23621,Rory Sabbatini,66.67,14,21
2006,7,0,2104,Jeff Sluman,66.67,28,42
2006,12,0,20229,Stewart Cink,65.63,21,32
2006,13,0,6350,Bob May,64.71,11,17
2006,14,0,20099,Doug Barron,63.89,23,36
2006,14,0,6567,Vijay Singh,63.89,23,36
2006,16,0,24024,Zach Johnson,63.64,21,33
2006,16,0,1887,Mark O'Meara,63.64,14,22
2006,18,0,20127,Chris Riley,62.5,25,40
2006,19,0,20098,Stuart Appleby,60.0,15,25
2006,19,0,19824,Craig Barlow,60.0,12,20
2006,19,0,2110,Jerry Smith,60.0,18,30
2006,22,0,1685,J.L. Lewis,59.09,13,22
2006,23,0,25900,Lucas Glover,58.97,23,39
2006,24,0,12510,Chad Campbell,58.82,20,34
2006,24,0,1948,Tim Petrovic,58.82,20,34
2006,26,0,1320,Bob Estes,58.62,17,29
2006,26,0,1666,Bernhard Langer,58.62,17,29
2006,28,0,21350,Ryuji Imada,58.33,28,48
2006,29,0,23135,Tim Clark,57.89,11,19
2006,29,0,1945,Kenny Perry,57.89,11,19
2006,31,0,6034,Marco Dawson,57.69,15,26
2006,31,0,11011,Mike Sposa,57.69,15,26
2006,33,0,20472,Alex Cejka,57.58,19,33
2006,33,0,20572,Rod Pampling,57.58,19,33
2006,35,0,6197,Michael Allen,57.14,16,28
2006,35,0,12662,Thomas Levet,57.14,12,21
2006,35,0,23623,Bo Van Pelt,57.14,24,42
2006,35,0,23322,Brett Wetterich,57.14,12,21
2006,39,0,20593,Greg Chalmers,56.67,17,30
2006,40,0,22946,Henrik Bjornstad,56.25,18,32
2006,41,0,22892,Jason Gore,56.0,14,25
2006,42,0,21209,Sergio Garcia,55.56,10,18
2006,42,0,20634,Peter Lonard,55.56,15,27
2006,42,0,1810,Phil Mickelson,55.56,10,18
2006,45,0,24924,Bill Haas,55.26,21,38
2006,45,0,10733,Kent Jones,55.26,21,38
2006,47,0,12823,Carlos Franco,55.0,22,40
2006,48,0,12602,Dean Wilson,54.9,28,51
2006,49,0,21961,Charles Howell III,54.84,17,31
2006,50,0,25345,Carl Pettersson,54.29,19,35
2006,51,0,8075,Jerry Kelly,54.05,20,37
2006,52,0,22371,Aaron Baddeley,53.85,21,39
2006,52,0,24507,Jason Bohn,53.85,21,39
2006,54,0,26596,Ryan Moore,53.57,15,28
2006,55,0,28475,Jeff Overton,53.49,23,43
2006,56,0,20105,Jeff Gove,53.33,16,30
2006,56,0,6527,Steve Stricker,53.33,8,15
2006,58,0,20382,Stephen Leaney,53.13,17,32
2006,59,0,6373,José María Olazábal,52.94,9,17
2006,59,0,20691,Greg Owen,52.94,9,17
2006,59,0,21878,Mark Wilson,52.94,9,17
2006,62,0,23673,Michael Connell,52.63,10,19
2006,62,0,22293,Heath Slocum,52.63,10,19
2006,64,0,6004,Stephen Ames,52.17,12,23
2006,64,0,6522,Ernie Els,52.17,12,23
2006,64,0,25632,Jimmy Walker,52.17,12,23
2006,67,0,21949,Joe Ogilvie,51.61,16,31
2006,68,0,21646,David Branshaw,51.43,18,35
2006,69,0,2246,Duffy Waldorf,51.11,23,45
2006,70,0,21407,Arjun Atwal,50.0,25,50
2006,70,0,24925,Jonathan Byrd,50.0,12,24
2006,70,0,6251,Chris DiMarco,50.0,11,22
2006,70,0,23983,Luke Donald,50.0,6,12
2006,70,0,24358,Robert Garrigus,50.0,17,34
2006,70,0,1707,Steve Lowery,50.0,16,32
2006,70,0,12680,Shigeki Maruyama,50.0,22,44
2006,70,0,1823,Larry Mize,50.0,8,16
2006,70,0,21959,Ted Purdy,50.0,14,28
2006,70,0,6595,Kevin Sutherland,50.0,12,24
2006,70,0,23325,Vaughn Taylor,50.0,13,26
2006,81,0,21753,Brian Davis,48.65,18,37
2006,81,0,1388,Robert Gamez,48.65,18,37
2006,83,0,7749,Brett Quigley,48.28,14,29
2006,84,0,1381,Fred Funk,47.83,11,23
2006,84,0,12645,Brent Geiberger,47.83,22,46
