YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2013,1,0,22405,Justin Rose,-1.000
2013,1,0,24502,Adam Scott,-1.000
2013,1,0,23325,Vaughn Taylor,-1.000
2013,4,0,22371,Aaron Baddeley,-.875
2013,5,0,34360,Patrick Reed,-.727
2013,6,0,26331,Charl Schwartzel,-.667
2013,7,0,21961,Charles Howell III,-.643
2013,8,0,25900,Lucas Glover,-.636
2013,9,0,12716,Charley Hoffman,-.600
2013,9,0,27408,Martin Kaymer,-.600
2013,9,0,34409,David Lingmerth,-.600
2013,9,0,27214,Kevin Streelman,-.600
2013,9,0,20396,Lee Westwood,-.600
2013,14,0,6527,Steve Stricker,-.571
2013,15,0,21209,Sergio Garcia,-.545
2013,16,0,25632,Jimmy Walker,-.524
2013,17,0,23541,Ben Crane,-.500
2013,17,0,12782,Tim Herron,-.500
2013,17,0,26300,Matt Jones,-.500
2013,17,0,27503,Steve LeBrun,-.500
2013,17,0,25240,D.A. Points,-.500
2013,17,0,23788,D.J. Trahan,-.500
2013,17,0,23623,Bo Van Pelt,-.500
2013,17,0,21878,Mark Wilson,-.500
2013,17,0,8793,Tiger Woods,-.500
2013,26,0,30110,Kyle Stanley,-.467
2013,27,0,23135,Tim Clark,-.455
2013,27,0,28237,Rory McIlroy,-.455
2013,29,0,23638,Brendon de Jonge,-.429
2013,29,0,25686,Jason Dufner,-.429
2013,29,0,27649,Brandt Snedeker,-.429
2013,32,0,23320,Ryan Palmer,-.417
2013,33,0,1320,Bob Estes,-.400
2013,33,0,20572,Rod Pampling,-.400
2013,35,0,27330,Josh Teater,-.385
2013,36,0,24024,Zach Johnson,-.375
2013,36,0,35139,Richard Lee,-.375
2013,36,0,27933,John Merrick,-.375
2013,39,0,33141,Keegan Bradley,-.364
2013,39,0,27644,Brian Harman,-.364
2013,39,0,34431,Robert Streb,-.364
2013,39,0,26951,Johnson Wagner,-.364
2013,43,0,25804,Bubba Watson,-.357
2013,44,0,30944,Jason Kokrak,-.353
2013,45,0,28455,Will Claxton,-.333
