YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2013,1,0,25274,Steven Bowditch,-.161
2013,1,0,33141,Keegan Bradley,-.161
2013,3,0,30110,Kyle Stanley,-.152
2013,4,0,22913,John Rollins,-.150
2013,5,0,8793,Tiger Woods,-.146
2013,6,0,25834,Daniel Summerhays,-.145
2013,7,0,25345,Carl Pettersson,-.143
2013,8,0,21528,Henrik Stenson,-.130
2013,9,0,23320,Ryan Palmer,-.123
2013,10,0,26331,Charl Schwartzel,-.120
2013,11,0,27503,Steve LeBrun,-.118
2013,12,0,24024,Zach Johnson,-.113
2013,13,0,34099,Harris English,-.109
2013,14,0,27214,Kevin Streelman,-.105
2013,15,0,6527,Steve Stricker,-.104
2013,16,0,28500,Martin Flores,-.103
2013,17,0,32334,Charlie Beljan,-.092
2013,18,0,29479,Scott Brown,-.082
2013,19,0,23452,Nicolas Colsaerts,-.078
2013,20,0,24781,Hunter Mahan,-.073
2013,21,0,23788,D.J. Trahan,-.070
2013,22,0,27436,Graham DeLaet,-.069
2013,23,0,20572,Rod Pampling,-.066
2013,24,0,21209,Sergio Garcia,-.065
2013,25,0,34409,David Lingmerth,-.063
2013,26,0,29518,Brendan Steele,-.061
2013,27,0,23108,Matt Kuchar,-.058
2013,28,0,31323,Gary Woodland,-.057
2013,29,0,21961,Charles Howell III,-.052
2013,29,0,26300,Matt Jones,-.052
2013,31,0,25572,Graeme McDowell,-.051
2013,31,0,34360,Patrick Reed,-.051
2013,31,0,33419,Cameron Tringale,-.051
2013,34,0,12716,Charley Hoffman,-.045
2013,35,0,30692,Scott Stallings,-.044
2013,36,0,6573,Brandt Jobe,-.042
2013,36,0,25562,Andres Romero,-.042
2013,36,0,33418,Shawn Stefani,-.042
2013,39,0,34021,Bud Cauley,-.041
2013,40,0,23621,Rory Sabbatini,-.038
2013,41,0,24507,Jason Bohn,-.035
2013,42,0,2206,David Toms,-.033
2013,43,0,28237,Rory McIlroy,-.032
2013,44,0,32366,Kevin Chappell,-.029
2013,44,0,26679,Kevin Stadler,-.029
2013,46,0,6004,Stephen Ames,-.028
2013,46,0,27129,Luke List,-.028
2013,46,0,27933,John Merrick,-.028
2013,49,0,29740,Brad Fritsch,-.027
2013,50,0,21753,Brian Davis,-.026
2013,50,0,22056,Cameron Percy,-.026
2013,52,0,24358,Robert Garrigus,-.025
2013,53,0,20766,Padraig Harrington,-.023
2013,53,0,20396,Lee Westwood,-.023
2013,55,0,20098,Stuart Appleby,-.022
2013,55,0,32102,Rickie Fowler,-.022
2013,55,0,26851,Marc Leishman,-.022
2013,58,0,32698,Bobby Gates,-.020
2013,58,0,22405,Justin Rose,-.020
2013,58,0,27330,Josh Teater,-.020
2013,61,0,27649,Brandt Snedeker,-.019
2013,61,0,24663,Y.E. Yang,-.019
2013,63,0,24924,Bill Haas,-.016
2013,64,0,10809,Jim Furyk,-.015
2013,65,0,27095,Nick Watney,-.014
2013,66,0,28259,Sangmoon Bae,E
2013,66,0,23983,Luke Donald,E
2013,66,0,30852,Ryo Ishikawa,E
2013,66,0,36884,Ben Kohles,E
2013,66,0,34261,Scott Langley,E
2013,66,0,1810,Phil Mickelson,E
2013,66,0,24502,Adam Scott,E
2013,66,0,34046,Jordan Spieth,E
2013,74,0,28089,Jason Day,+.009
2013,75,0,22378,Trevor Immelman,+.010
2013,75,0,25804,Bubba Watson,+.010
2013,77,0,30944,Jason Kokrak,+.011
2013,78,0,34431,Robert Streb,+.012
2013,78,0,32150,Michael Thompson,+.012
2013,80,0,6522,Ernie Els,+.013
2013,80,0,27120,Troy Matteson,+.013
2013,82,0,28307,Matt Every,+.016
2013,82,0,31557,Jim Herman,+.016
2013,84,0,20848,Ángel Cabrera,+.019
