YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
2017,52,0,27064,Jhonattan Vegas,1.26,2944738,233600010
2017,54,0,27896,Ross Fisher,1.25,1258083,100700000
2017,54,0,29420,Billy Horschel,1.25,2697960,215850010
2017,56,0,24024,Zach Johnson,1.24,2362968,190050000
2017,57,0,24502,Adam Scott,1.2,1695144,141000000
2017,58,0,48084,Wesley Bryan,1.19,2495751,208950010
2017,59,0,31420,Anirban Lahiri,1.17,1944289,165800010
2017,59,0,1810,Phil Mickelson,1.17,2102599,179750000
2017,61,0,26499,Rafa Cabrera Bello,1.15,1934675,167750000
2017,62,0,35891,Cameron Smith,1.12,2123216,189900010
2017,63,0,27349,Alex Noren,1.11,1205516,108200000
2017,64,0,37455,Si Woo Kim,1.1,2681177,243450010
2017,65,0,34264,Hudson Swafford,1.06,2246090,211100010
2017,66,0,25900,Lucas Glover,1.02,1955822,191650000
2017,66,0,35506,Mackenzie Hughes,1.02,2355553,231750010
2017,66,0,46501,Ollie Schniederjans,1.02,1935669,190250010
2017,69,0,27899,Rikard Karlberg,0.98,93000,9500000
2017,70,0,27408,Martin Kaymer,0.96,892353,93350000
2017,70,0,49773,Chase Koepka,0.96,140225,14600000
2017,72,0,27436,Graham DeLaet,0.93,1603666,172900000
2017,72,0,24140,Sean O'Hair,0.93,1873856,201250000
2017,72,0,20572,Rod Pampling,0.93,1539422,166250000
2017,72,0,32254,Xinjun Zhang,0.93,88000,9500000
2017,76,0,27963,Chris Stroud,0.92,1308445,142400010
2017,77,0,34363,Tyrrell Hatton,0.91,1103224,120700000
2017,77,0,27936,Martin Laird,0.91,1759706,193000010
2017,77,0,6527,Steve Stricker,0.91,1002036,110500000
2017,80,0,33141,Keegan Bradley,0.9,1940478,215250010
2017,80,0,26596,Ryan Moore,0.9,1751851,195350000
2017,82,0,29461,Jamie Lovemark,0.89,1886972,211700010
2017,83,0,23063,Scott Hend,0.88,501635,56750000
2017,83,0,26476,Chez Reavie,0.88,1819206,206650010
2017,85,0,32448,James Hahn,0.87,1841314,211900000
2017,85,0,35879,Kelly Kraft,0.87,1638045,187400000
2017,87,0,27129,Luke List,0.86,1813219,211950010
2017,88,0,29479,Scott Brown,0.85,1748324,206750010
2017,88,0,27974,Sung Kang,0.85,1943309,228500010
2017,90,0,33122,Russell Knox,0.84,1643924,196300010
2017,90,0,33870,Ashun Wu,0.84,80167,9500000
2017,92,0,25396,Kevin Na,0.83,1728350,207900000
2017,92,0,27942,Rob Oppenheim,0.83,224190,27100000
2017,92,0,32333,Kevin Tway,0.83,1472613,176650010
2017,95,0,45836,Richard Bland,0.81,160000,19750000
2017,95,0,47959,Bryson DeChambeau,0.81,1817054,224450010
2017,95,0,21498,Hideto Tanihara,0.81,816347,101100000
2017,98,0,27895,Jonas Blixt,0.8,1408288,175200010
2017,99,0,34587,Chan Kim,0.79,175333,22250000
2017,100,0,25818,Scott Piercy,0.78,1317452,169600010
2017,100,0,29454,Bernd Wiesberger,0.78,769314,99000000
2017,102,0,20229,Stewart Cink,0.77,1463923,190500010
2017,102,0,29974,Branden Grace,0.77,1315054,170500000
2017,104,0,34021,Bud Cauley,0.76,1553685,203150010
2017,105,0,31646,Emiliano Grillo,0.75,1567015,208250010
2017,106,0,24925,Jonathan Byrd,0.73,328337,45100000
2017,106,0,23983,Luke Donald,0.73,958850,131550010
2017,106,0,34431,Robert Streb,0.73,1588287,216900000
2017,109,0,27214,Kevin Streelman,0.72,1313327,182000010
2017,110,0,33974,Dean Burmester,0.71,67000,9500000
2017,110,0,29926,Danny Lee,0.71,1611331,226350010
2017,112,0,27141,J.B. Holmes,0.7,1353584,192750000
2017,112,0,20691,Greg Owen,0.7,738711,105100000
2017,114,0,33948,Byeong Hun An,0.69,1236090,179600000
2017,114,0,34213,Grayson Murray,0.69,1468728,211450000
2017,114,0,36699,Patrick Rodgers,0.69,1346322,195600010
2017,117,0,12510,Chad Campbell,0.68,1329941,197000010
2017,118,0,39954,Cody Gribble,0.67,1305554,195100010
2017,119,0,31557,Jim Herman,0.66,1205632,182000010
2017,119,0,25804,Bubba Watson,0.66,1223129,185600000
2017,121,0,37338,Zecheng Dou,0.65,62000,9500000
2017,121,0,33461,Morgan Hoffmann,0.65,1278568,198100010
2017,121,0,25493,Nick Taylor,0.65,1255259,191800010
2017,124,0,30926,Chris Kirk,0.64,1216047,190400010
2017,125,0,24179,David Drysdale,0.63,64500,10250000
2017,125,0,25632,Jimmy Walker,0.63,1101162,174150000
2017,127,0,37454,Whee Kim,0.62,1125368,182000000
2017,127,0,34409,David Lingmerth,0.62,1070754,174000000
2017,127,0,33204,Shane Lowry,0.62,831411,134600000
2017,127,0,29908,C.T. Pan,0.62,1267649,203300010
2017,127,0,37157,Renato Paratore,0.62,60000,9750000
2017,132,0,40098,Matt Fitzpatrick,0.61,687437,113600000
2017,133,0,25240,D.A. Points,0.6,893700,150050000
2017,134,0,32757,Patton Kizzire,0.59,1110395,187700000
2017,134,0,39324,J.J. Spaun,0.59,1122611,188900010
2017,134,0,27770,Camilo Villegas,0.59,971420,165900010
2017,134,0,20396,Lee Westwood,0.59,581198,99000000
2017,138,0,40009,Dominic Bozzelli,0.58,868519,149400010
2017,138,0,19846,Brian Gay,0.58,942372,163450010
2017,138,0,24748,WC Liang,0.58,55000,9500000
2017,138,0,23548,Bill Lunde,0.58,233984,40100000
2017,138,0,49964,Aaron Wise,0.58,209488,36300010
2017,143,0,23320,Ryan Palmer,0.57,772560,136700000
2017,143,0,30692,Scott Stallings,0.57,955337,167750010
2017,145,0,49298,Kramer Hickok,0.56,75300,13500000
2017,145,0,30944,Jason Kokrak,0.56,1173708,211300010
2017,145,0,28300,Joost Luiten,0.56,279237,49750000
2017,145,0,31202,William McGirt,0.56,1225005,217050000
2017,145,0,47128,Richy Werenski,0.56,890262,159750010
2017,150,0,28783,Sam Brazel,0.55,107000,19500000
2017,150,0,27095,Nick Watney,0.55,824162,151050000
2017,152,0,22371,Aaron Baddeley,0.54,755356,139150000
2017,152,0,34643,Michael Johnson,0.54,54768,10200000
2017,152,0,22986,Søren Kjeldsen,0.54,722913,133250000
2017,152,0,48822,Sebastián Muñoz,0.54,563900,105350000
2017,152,0,29289,S.Y. Noh,0.54,1080706,201050010
2017,152,0,35314,Andy Sullivan,0.54,360639,67000000
2017,158,0,24358,Robert Garrigus,0.53,880905,167050010
2017,158,0,46550,Brandon Hagy,0.53,861227,162250000
2017,158,0,22046,Geoff Ogilvy,0.53,867249,164350000
2017,158,0,23621,Rory Sabbatini,0.53,741617,140750010
2017,162,0,27958,Ryan Blaum,0.52,962768,183950010
2017,162,0,39975,Michael Kim,0.52,1018204,195500010
2017,162,0,25572,Graeme McDowell,0.52,639770,123300010
2017,162,0,10213,Dicky Pride,0.52,165022,31800000
2017,162,0,24459,Richard Sterne,0.52,154950,29750000
2017,162,0,22000,Chris Wood,0.52,456562,88500000
2017,168,0,35545,Blayne Barber,0.51,823082,162550000
2017,169,0,31416,Derek Fathauer,0.5,898491,180550010
2017,169,0,24511,Thongchai Jaidee,0.5,246500,49750000
2017,169,0,33968,Thorbjørn Olesen,0.5,257917,51950000
2017,169,0,35107,Jordan Zunic,0.5,47750,9500000
2017,173,0,19824,Craig Barlow,0.49,53426,11000000
2017,173,0,28500,Martin Flores,0.49,830057,167750010
2017,175,0,28258,K.T. Kim,0.47,236208,49750000
2017,175,0,46732,Rick Lamb,0.47,524372,111600010
2017,175,0,33413,Ben Martin,0.47,850319,179250010
2017,175,0,24077,Matthew Millar,0.47,44375,9500000
2017,175,0,29484,Peter Uihlein,0.47,272529,57850000
2017,180,0,34099,Harris English,0.46,864960,189650010
2017,181,0,32979,Jacques Blaauw,0.45,43000,9500000
2017,181,0,46440,Smylie Kaufman,0.45,784758,172800000
2017,181,0,22056,Cameron Percy,0.45,623694,139100000
2017,181,0,29223,Sam Saunders,0.45,678117,150400000
2017,181,0,23325,Vaughn Taylor,0.45,797385,178150010
2017,181,0,45409,Huilin Zhang,0.45,42500,9500000
2017,187,0,34362,Laurie Canter,0.44,45286,10250000
2017,187,0,25720,Chad Collins,0.44,693743,157600000
2017,187,0,22892,Jason Gore,0.44,133125,30300000
2017,187,0,35973,Nathan Holman,0.44,42125,9500000
2017,187,0,33419,Cameron Tringale,0.44,792814,179200010
2017,192,0,37380,Curtis Luck,0.43,362230,83500000
2017,192,0,46601,Trey Mullinax,0.43,758141,176600010
2017,192,0,28252,Seamus Power,0.43,646180,151100010
2017,192,0,37189,Harold Varner III,0.43,918779,215650010
2017,196,0,26758,David Hearn,0.42,800710,188700010
2017,196,0,26300,Matt Jones,0.42,510622,120700000
2017,196,0,23497,Tag Ridings,0.42,489927,117700000
2017,196,0,32150,Michael Thompson,0.42,568991,136000010
2017,200,0,24083,Marcus Fraser,0.41,107245,26250000
2017,200,0,34174,John Huh,0.41,767575,187650010
2017,200,0,29222,Billy Hurley III,0.41,719579,177200010
2017,200,0,48117,Kurt Kitayama,0.41,39257,9600000
2017,204,0,23353,J.J. Henry,0.4,734874,184450010
2017,204,0,29531,Richie Ramsay,0.4,88000,22250000
2017,204,0,36521,Young-han Song,0.4,148800,37250000
2017,204,0,25834,Daniel Summerhays,0.4,826124,204100000
2017,204,0,26951,Johnson Wagner,0.4,685306,172300010
2017,209,0,34255,Joseph Bramlett,0.39,23516,6000000
2017,209,0,10809,Jim Furyk,0.39,558098,141400010
2017,209,0,28132,Tyrone Van Aswegen,0.39,806410,207250010
2017,212,0,40058,Zac Blair,0.38,788352,207200010
2017,212,0,23541,Ben Crane,0.38,618483,164600010
2017,212,0,34076,Joel Dahmen,0.38,344824,91900000
2017,215,0,19803,Ryan Armour,0.37,443006,119700000
2017,215,0,35532,Tom Hoge,0.37,373092,100200000
2017,215,0,47996,Jack Maguire,0.37,44975,12000000
2017,215,0,49771,J.T. Poston,0.37,662565,176900010
2017,215,0,34358,Jonathan Randolph,0.37,511032,137800010
2017,215,0,29078,Chan Shih-chang,0.37,60570,16500000
2017,215,0,29939,Fabrizio Zanotti,0.37,187870,50750000
2017,222,0,20157,Retief Goosen,0.36,414363,116300000
2017,223,0,24846,Ricky Barnes,0.35,697624,200500010
2017,223,0,32816,Satoshi Kodaira,0.35,132814,38250000
2017,223,0,26328,Shaun Norris,0.35,69250,20000000
2017,226,0,20472,Alex Cejka,0.34,618171,182300010
2017,226,0,30191,Julián Etulain,0.34,448214,132400010
2017,226,0,34168,Soomin Lee,0.34,56645,16500000
2017,226,0,35541,John Peterson,0.34,329705,95600010
2017,226,0,46441,Robby Shelton,0.34,157512,46600000
2017,226,0,35261,Miguel Tabuena,0.34,77411,22500000
2017,232,0,27747,Hiroshi Iwata,0.33,179133,54300000
2017,233,0,50666,Matt Gilchrest,0.32,11326,3500000
2017,233,0,33904,Grant Leaver,0.32,11326,3500000
2017,233,0,46048,Jordan Niebrugge,0.32,58637,18200000
2017,233,0,25562,Andres Romero,0.32,196518,62250000
2017,233,0,39958,Jeunghun Wang,0.32,307605,97200000
2017,238,0,1706,Davis Love III,0.31,257270,82700000
2017,238,0,32640,Troy Merritt,0.31,569682,185600000
2017,240,0,46154,Yi Keun Chang,0.3,31070,10250000
2017,240,0,28751,Andrew Dodt,0.3,31070,10250000
2017,240,0,47994,Lee McCoy,0.3,56667,18900000
2017,240,0,28486,Michael Putnam,0.3,130984,44400000
2017,240,0,25892,Steve Wheatcroft,0.3,309518,102000000
2017,240,0,25349,Tim Wilkinson,0.3,411459,135000010
2017,246,0,28937,George Coetzee,0.29,62000,21500000
2017,246,0,45988,Brett Coletta,0.29,66410,22700000
2017,246,0,29720,Andres Gonzales,0.29,422078,144700010
2017,246,0,34242,Andrew Johnston,0.29,293233,100150000
2017,250,0,34261,Scott Langley,0.28,49308,17400000
2017,250,0,1823,Larry Mize,0.28,27720,10000000
2017,250,0,31560,Brian Stuard,0.28,588806,212300010
2017,253,0,24912,Will MacKenzie,0.27,272288,102200010
2017,254,0,22983,Bradley Dredge,0.26,55000,21500000
2017,254,0,29930,Mike Hendry,0.26,52000,20000000
2017,256,0,28420,Ryan Brehm,0.25,396258,156800010
2017,256,0,30852,Ryo Ishikawa,0.25,319748,126800010
2017,256,0,6567,Vijay Singh,0.25,337305,134800000
2017,256,0,33418,Shawn Stefani,0.25,404377,162900010
2017,256,0,47363,Toby Tree,0.25,25843,10250000
2017,261,0,26525,Grégory Bourdy,0.24,51500,21500000
2017,261,0,19904,Paul Lawrie,0.24,47500,20000000
2017,261,0,27466,Spencer Levin,0.24,469730,195800010
2017,261,0,29772,Michael Lorenzo-Vera,0.24,24500,10250000
2017,261,0,39953,Chase Seiffert,0.24,38047,16100000
2017,261,0,26289,Boo Weekley,0.24,416929,174900010
2017,267,0,45526,Abraham Ancer,0.23,15820,7000010
2017,267,0,28697,Gaganjeet Bhullar,0.23,15750,7000000
2017,267,0,49633,Charlie Danielson,0.23,31302,13800000
2017,267,0,37094,Joseph Dean,0.23,23556,10250000
2017,267,0,28679,Fabián Gómez,0.23,332352,143800010
2017,267,0,26908,Yuta Ikeda,0.23,222562,94850000
2017,267,0,36326,David Lipsky,0.23,46625,20000000
2017,267,0,20634,Peter Lonard,0.23,7524,3300000
2017,267,0,33667,Carlos Ortiz,0.23,15820,7000010
2017,267,0,35225,Brandon Stone,0.23,127818,55000000
2017,277,0,20098,Stuart Appleby,0.22,206607,94200000
2017,277,0,49884,Cody Blick,0.22,7128,3300000
2017,277,0,35731,Kent Bulle,0.22,22850,10250000
2017,277,0,20766,Padraig Harrington,0.22,171407,79350000
2017,277,0,10860,Justin Leonard,0.22,13702,6200000
2017,277,0,40162,Justin Lower,0.22,16425,7500000
2017,277,0,29476,Kyle Reifers,0.22,454570,208700010
2017,277,0,20160,Charlie Wi,0.22,65613,30100000
2017,285,0,24461,Thomas Aiken,0.21,25026,12000000
2017,285,0,21409,Chris Evans,0.21,11890,5800000
2017,285,0,31670,Matthew Griffin,0.21,60106,28700000
2017,285,0,34563,Chesson Hadley,0.21,82208,38900000
2017,285,0,39356,Alex Moon,0.21,15375,7500000
2017,285,0,40055,Daniel Obremski,0.21,14981,7100000
2017,285,0,32139,Danny Willett,0.21,217975,104900000
2017,292,0,47125,Matt Atkins,0.2,8190,4200000
2017,292,0,20848,Ángel Cabrera,0.2,210479,103700010
2017,292,0,46443,Brian Campbell,0.2,237537,118300000
2017,292,0,25203,SSP Chawrasia,0.2,13860,7000000
2017,292,0,25191,Gonzalo Fernandez-Castaño,0.2,258162,131300010
2017,292,0,49932,Jonathan Garrick,0.2,28490,14000010
2017,292,0,35300,Andrew Loupe,0.2,273070,139200000
2017,292,0,47741,Wesley McClain,0.2,25744,13200000
2017,292,0,45582,Jared Sawada,0.2,12000,6000000
2017,301,0,49303,Anders Albertson,0.19,11280,6000000
2017,301,0,39460,Cyril Bouniol,0.19,5790,3000000
2017,301,0,32200,Roberto Castro,0.19,367362,190100000
2017,301,0,1381,Fred Funk,0.19,11280,6000000
2017,301,0,46402,Talor Gooch,0.19,23213,12000000
2017,301,0,37092,Hyung-Sung Kim,0.19,11280,6000000
2017,301,0,47610,Tyler Light,0.19,22971,12000000
2017,301,0,34466,Peter Malnati,0.19,358541,186100010
2017,309,0,10885,Robert Allenby,0.18,32851,18000000
2017,309,0,20593,Greg Chalmers,0.18,344631,187400010
2017,309,0,23699,Danny Chia,0.18,12880,7000000
2017,309,0,24357,K.J. Choi,0.18,292716,160500010
2017,309,0,34262,Jon Curran,0.18,128092,71200010
2017,309,0,28307,Matt Every,0.18,351412,194700010
2017,315,0,35110,Brett Drewitt,0.17,184388,111000000
2017,315,0,24781,Hunter Mahan,0.17,277235,163100010
2017,315,0,34265,Will Wilcox,0.17,137567,82400000
2017,318,0,20771,Steven Alker,0.16,218681,137700010
2017,318,0,33120,Mark Anderson,0.16,188806,118100000
2017,318,0,35376,Roberto Díaz,0.16,45625,28750010
2017,318,0,29740,Brad Fritsch,0.16,166440,104600000
2017,318,0,36801,Mark Hubbard,0.16,267968,171600010
2017,318,0,27933,John Merrick,0.16,74648,46500000
2017,318,0,27556,Ted Potter Jr.,0.16,31284,19100000
2017,325,0,36799,Stephan Jaeger,0.15,24301,16200000
2017,325,0,29670,Pablo Larrazabal,0.15,44250,30500000
2017,325,0,29485,Brett Stegmaier,0.15,271031,175000010
2017,328,0,28093,Miguel Angel Carballo,0.14,186623,131300010
2017,328,0,20104,Ken Duke,0.14,225907,160300010
2017,328,0,35461,Beau Hossler,0.14,77028,54600000
2017,328,0,37278,Nicholas Lindheim,0.14,175107,124200010
2017,328,0,8385,Omar Uresti,0.14,19250,14000000
2017,333,0,21407,Arjun Atwal,0.13,40799,30300000
2017,333,0,1116,Michael Bradley,0.13,13514,10700000
2017,333,0,8075,Jerry Kelly,0.13,59856,47800010
2017,333,0,23800,Bryce Molder,0.13,216892,168400000
2017,333,0,1948,Tim Petrovic,0.13,9984,7500000
2017,333,0,39251,Ryan Ruffels,0.13,65572,50200000
2017,333,0,27330,Josh Teater,0.13,16253,12600000
2017,333,0,24663,Y.E. Yang,0.13,67091,52300000
2017,341,0,25108,Chip Deason,0.12,12352,9900000
2017,341,0,47663,Kevin Dougherty,0.12,23696,19000000
2017,341,0,20645,John Senden,0.12,104044,87700000
2017,341,0,21878,Mark Wilson,0.12,100286,85100010
2017,345,0,29936,Ryan Fox,0.11,22875,20750000
2017,345,0,34579,Alexander Levy,0.11,47750,42250000
2017,347,0,6522,Ernie Els,0.1,155926,154950010
2017,347,0,29970,Dylan Frittelli,0.1,20800,20750000
2017,347,0,21731,Freddie Jacobson,0.1,61129,60500000
2017,347,0,28158,Steve Marino,0.1,98573,95100010
2017,347,0,25345,Carl Pettersson,0.1,164621,166000010
2017,347,0,2106,Chris Smith,0.1,6755,6800000
2017,353,0,24507,Jason Bohn,0.09,165910,179000010
2017,353,0,23821,Yusaku Miyazato,0.09,24301,28250000
2017,355,0,29745,Tyler Aldridge,0.08,67722,80000000
2017,355,0,1320,Bob Estes,0.08,76930,98400010
2017,355,0,47989,Sam Horsfield,0.08,27904,34200000
2017,355,0,51316,Kenny Pigman,0.08,12586,16300000
2017,359,0,23638,Brendon de Jonge,0.07,54273,81300000
2017,359,0,31273,Gavin Kyle Green,0.07,14070,20100000
2017,359,0,12782,Tim Herron,0.07,29857,44000000
2017,359,0,27120,Troy Matteson,0.07,12376,16600000
2017,359,0,23788,D.J. Trahan,0.07,15155,22800000
2017,364,0,47986,Rich Berberian Jr.,0.06,26284,41500000
2017,364,0,51766,Wyndham Clark,0.06,16934,28800000
2017,364,0,30750,Tommy Gainey,0.06,23717,43000000
2017,364,0,2206,David Toms,0.06,9984,16200000
2017,368,0,23048,Eric Axley,0.05,9198,19100000
2017,369,0,32698,Bobby Gates,0.04,12352,33400000
2017,369,0,30711,Colt Knost,0.04,13580,31400000
2017,369,0,33449,Zack Sucher,0.04,35135,86900010
2017,372,0,32334,Charlie Beljan,0.03,13869,55400000
2017,372,0,10505,Shane Bertsch,0.03,15328,52700000
2017,372,0,39004,Dru Love,0.03,10788,31700000
2017,372,0,24490,George McNeill,0.03,9984,35000000
2017,372,0,6515,Shaun Micheel,0.03,6300,18200000
2017,372,0,22913,John Rollins,0.03,8736,30100000
2017,372,0,30927,Brendon Todd,0.03,14925,52200000
2017,372,0,46507,Bobby Wyatt,0.03,33139,118300000
2017,380,0,39977,Max Homa,0.02,18008,97800000
2017,381,0,25274,Steven Bowditch,0.01,24650,172500010
2010,1,0,22896,Grégory Havret,5.59,810000,14500000
2010,2,0,20396,Lee Westwood,4.43,3564954,80500000
2010,3,0,26329,Louis Oosthuizen,3.77,1431426,38000000
2010,4,0,10809,Jim Furyk,3.26,4809620,147600000
2010,5,0,6522,Ernie Els,3.23,4558860,141200000
2010,6,0,6527,Steve Stricker,3.21,4190234,130500000
2010,7,0,27408,Martin Kaymer,3.09,2356459,76300000
2010,8,0,25364,Paul Casey,2.94,3613192,122700000
2010,9,0,23108,Matt Kuchar,2.81,4910473,174500000
2010,10,0,30925,Dustin Johnson,2.79,4473121,160100000
2010,11,0,1810,Phil Mickelson,2.72,3821732,140400000
2010,12,0,26539,Robert Rock,2.66,186239,7000000
2010,13,0,10117,Bob Heintz,2.63,355047,13500000
2010,14,0,23983,Luke Donald,2.62,3665233,139900000
2010,14,0,29718,Anthony Kim,2.62,2574921,98400000
2010,16,0,25336,Alistair Presnell,2.52,214300,8500000
2010,17,0,22405,Justin Rose,2.5,3603330,144300000
2010,18,0,20157,Retief Goosen,2.47,3218088,130400000
2010,19,0,25572,Graeme McDowell,2.43,1848636,76100000
2010,20,0,25804,Bubba Watson,2.24,3198995,142800000
2010,21,0,28237,Rory McIlroy,2.19,2554278,116500000
2010,22,0,23135,Tim Clark,2.18,3530000,161600000
2010,23,0,27770,Camilo Villegas,2.15,3035522,141000000
2010,24,0,21407,Arjun Atwal,2.09,1507142,72100000
2010,24,0,24781,Hunter Mahan,2.09,3574547,170800000
2010,24,0,26331,Charl Schwartzel,2.09,1710844,81900000
2010,27,0,28475,Jeff Overton,2.07,3456355,167000000
2010,28,0,10885,Robert Allenby,2.02,2974996,147300000
2010,29,0,24138,Ian Poulter,1.89,2079663,110200000
2010,30,0,28089,Jason Day,1.86,2904324,156200000
2010,30,0,23623,Bo Van Pelt,1.86,3336257,179200000
2010,32,0,24924,Bill Haas,1.83,2905135,158400000
2010,33,0,12716,Charley Hoffman,1.77,2559643,145000000
2010,34,0,22046,Geoff Ogilvy,1.76,2393044,136000000
2010,34,0,23320,Ryan Palmer,1.76,2985295,169200000
2010,36,0,24024,Zach Johnson,1.74,2916992,167500000
2010,36,0,24502,Adam Scott,1.74,2489400,142900000
2010,38,0,23541,Ben Crane,1.71,2841498,165900000
2010,39,0,1928,Corey Pavin,1.69,839193,49700000
2010,40,0,32102,Rickie Fowler,1.64,2857106,173700000
2010,41,0,27095,Nick Watney,1.54,2536711,164600000
2010,42,0,24357,K.J. Choi,1.52,2199960,144600000
2010,43,0,22293,Heath Slocum,1.5,2387682,159100000
2010,44,0,26596,Ryan Moore,1.47,2374823,161700000
2010,45,0,8793,Tiger Woods,1.46,1294763,88700000
2010,46,0,27141,J.B. Holmes,1.43,2386246,166700000
2010,47,0,24358,Robert Garrigus,1.41,1583274,112100000
2010,48,0,30926,Chris Kirk,1.36,54480,4000000
2010,49,0,27936,Martin Laird,1.28,2137926,166500000
2010,50,0,19970,Robert Karlsson,1.27,1030919,81200000
2010,51,0,23814,Edoardo Molinari,1.26,770017,61000000
2010,52,0,20473,Ignacio Garrido,1.25,87839,7000000
2010,53,0,24507,Jason Bohn,1.24,1904760,154000000
2010,54,0,23325,Vaughn Taylor,1.21,1838859,152400000
2010,55,0,25396,Kevin Na,1.18,2021812,171000000
2010,56,0,25345,Carl Pettersson,1.17,1934462,165500000
2010,57,0,23638,Brendon de Jonge,1.16,2167976,186200000
2010,57,0,21731,Freddie Jacobson,1.16,1666252,144200000
2010,59,0,24748,WC Liang,1.15,315435,27500000
2010,60,0,24140,Sean O'Hair,1.12,1859039,166500000
2010,61,0,20766,Padraig Harrington,1.09,1381451,127000000
2010,62,0,2239,Scott Verplank,1.08,1653189,152500000
2010,63,0,20098,Stuart Appleby,1.06,1965824,184700000
2010,64,0,24846,Ricky Barnes,1.04,1835192,176600000
2010,64,0,24925,Jonathan Byrd,1.04,1534978,146900000
2010,64,0,20121,Todd Fischer,1.04,31200,3000000
2010,64,0,26882,Michael Sim,1.04,1338925,128500000
2010,68,0,20376,Stephen Gallacher,1.03,149244,14500000
2010,69,0,23788,D.J. Trahan,1.01,1619690,160800000
2010,70,0,20229,Stewart Cink,1.0,1573634,157500000
2010,70,0,2206,David Toms,1.0,1590996,159000000
2010,72,0,25900,Lucas Glover,0.99,1511272,152800000
2010,73,0,27649,Brandt Snedeker,0.98,1602687,163500000
2010,74,0,28158,Steve Marino,0.97,1479238,153200000
2010,74,0,20160,Charlie Wi,0.97,1568490,161800000
2010,76,0,12602,Dean Wilson,0.96,832639,87000000
2010,77,0,23621,Rory Sabbatini,0.95,1546807,162900000
2010,78,0,20848,Ángel Cabrera,0.94,1266438,134600000
2010,78,0,1226,Fred Couples,0.94,397406,42400000
2010,80,0,21961,Charles Howell III,0.93,1482208,159100000
2010,81,0,20104,Ken Duke,0.92,220777,24000000
2010,82,0,23800,Bryce Molder,0.91,1428436,157500000
2010,83,0,22792,Peter Hanson,0.9,479574,53500000
2010,83,0,26851,Marc Leishman,0.9,1488835,165300000
2010,85,0,27214,Kevin Streelman,0.89,1472347,165700000
2010,85,0,24663,Y.E. Yang,0.89,1301724,146800000
2010,87,0,27447,John Ellis,0.88,44000,5000000
2010,87,0,21209,Sergio Garcia,0.88,936844,105900000
2010,87,0,25198,Francesco Molinari,0.88,568696,64500000
2010,90,0,21753,Brian Davis,0.87,1640514,189500000
2010,90,0,6515,Shaun Micheel,0.87,1025499,117300000
2010,92,0,1797,Rocco Mediate,0.84,1138065,135800000
2010,93,0,12652,Cameron Beckman,0.83,1158484,140400000
2010,93,0,1706,Davis Love III,0.83,1214471,147100000
2010,95,0,6621,Joe Durant,0.81,788754,96800000
2010,95,0,19846,Brian Gay,0.81,1521660,188600000
2010,95,0,6567,Vijay Singh,0.81,1334259,164700000
2010,98,0,1313,Steve Elkington,0.79,955081,120400000
2010,98,0,30946,Alex Prugh,0.79,1272604,161200000
2010,100,0,27072,Alvaro Quiros,0.78,549764,70500000
2010,101,0,22913,John Rollins,0.77,1182735,153400000
2010,101,0,25562,Andres Romero,0.77,979168,127100000
2010,101,0,8375,Paul Stankowski,0.77,666589,86900000
2010,104,0,8725,Tom Gillis,0.76,1166144,152600000
2010,104,0,26300,Matt Jones,0.76,1215740,160600000
2010,104,0,20127,Chris Riley,0.76,1001580,132000000
2010,104,0,27064,Jhonattan Vegas,0.76,26483,3500000
2010,108,0,6197,Michael Allen,0.75,726629,96500000
2010,109,0,6643,Paul Goydos,0.73,1121249,152900000
2010,110,0,25686,Jason Dufner,0.71,1121693,159100000
2010,110,0,1945,Kenny Perry,0.71,968810,136600000
2010,112,0,27466,Spencer Levin,0.7,1199669,171800000
2010,113,0,22983,Bradley Dredge,0.69,47999,7000000
2010,113,0,20645,John Senden,0.69,1274054,184100000
2010,113,0,23481,Marcel Siem,0.69,47999,7000000
2010,116,0,9011,David Duval,0.68,919583,134400000
2010,116,0,23548,Bill Lunde,0.68,1075873,158100000
2010,116,0,21528,Henrik Stenson,0.68,683069,100400000
2010,116,0,2256,Tom Watson,0.68,149371,22000000
2010,120,0,24511,Thongchai Jaidee,0.67,414185,62000000
2010,120,0,19958,Miguel Angel Jiménez,0.67,371249,55000000
2010,122,0,28087,Kris Blanks,0.66,1109176,167000000
2010,122,0,23353,J.J. Henry,0.66,1035685,157000000
2010,122,0,8075,Jerry Kelly,0.66,1136896,171400000
2010,122,0,27506,Oliver Wilson,0.66,464471,70100000
2010,126,0,29910,Blake Adams,0.65,963591,148300000
2010,126,0,11123,Chris Couch,0.65,888145,137600000
2010,126,0,27436,Graham DeLaet,0.65,954009,147600000
2010,126,0,1677,Tom Lehman,0.65,356784,54600000
2010,126,0,28620,Aron Price,0.65,713735,110500000
2010,126,0,20436,Garrett Willis,0.65,871761,133300000
2010,132,0,6004,Stephen Ames,0.64,916526,143600000
2010,132,0,23673,Michael Connell,0.64,846458,131400000
2010,132,0,21350,Ryuji Imada,0.64,1028867,161500000
2010,135,0,27963,Chris Stroud,0.63,942081,149300000
2010,136,0,20593,Greg Chalmers,0.61,989413,161100000
2010,136,0,23322,Brett Wetterich,0.61,510671,83100000
2010,138,0,8537,J.P. Hayes,0.6,862521,143100000
