YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
2024,75,0,46340,Alex Smalley,+.021
2024,76,0,12716,Charley Hoffman,+.024
2024,76,0,50188,S.H. Kim,+.024
2024,78,0,48887,Matt Wallace,+.028
2024,79,0,22371,Aaron Baddeley,+.029
2024,79,0,32333,Kevin Tway,+.029
2024,81,0,32366,Kevin Chappell,+.030
2024,81,0,60767,Blaine Hale Jr.,+.030
2024,83,0,29936,Ryan Fox,+.031
2024,83,0,30163,Henrik Norlander,+.031
2024,85,0,51890,Greyson Sigg,+.032
2024,86,0,55182,Tom Kim,+.033
2024,86,0,34256,Andrew Putnam,+.033
2024,86,0,37275,Sam Ryder,+.033
2024,89,0,36799,Stephan Jaeger,+.034
2024,89,0,36326,David Lipsky,+.034
2024,91,0,51766,Wyndham Clark,+.036
2024,91,0,46414,Aaron Rai,+.036
2024,93,0,32367,Jorge Campillo,+.037
2024,94,0,35450,Patrick Cantlay,+.040
2024,94,0,46717,Viktor Hovland,+.040
2024,94,0,48699,Callum Tarren,+.040
2024,97,0,37455,Si Woo Kim,+.041
2024,98,0,55789,Taylor Montgomery,+.043
2024,98,0,36871,Matt NeSmith,+.043
2024,100,0,48153,Matthieu Pavon,+.044
2024,101,0,32839,Hideki Matsuyama,+.045
2024,101,0,46441,Robby Shelton,+.045
2024,103,0,35532,Tom Hoge,+.046
2024,104,0,33486,Roger Sloan,+.047
2024,105,0,40058,Zac Blair,+.048
2024,106,0,28237,Rory McIlroy,+.049
2024,106,0,48119,Ben Taylor,+.049
2024,108,0,39977,Max Homa,+.051
2024,109,0,40250,Taylor Pendrith,+.054
2024,110,0,39327,Ben Silverman,+.055
2024,111,0,51997,Andrew Novak,+.056
2024,112,0,33399,Adam Hadwin,+.057
2024,112,0,47347,Adam Schenk,+.057
2024,114,0,40098,Matt Fitzpatrick,+.058
2024,114,0,27330,Josh Teater,+.058
2024,116,0,56149,Wilson Furr,+.061
2024,117,0,52666,Sami Valimaki,+.062
2024,118,0,34099,Harris English,+.063
2024,118,0,27129,Luke List,+.063
2024,120,0,32102,Rickie Fowler,+.064
2024,121,0,47806,Raul Pereda,+.067
2024,121,0,40115,Adam Svensson,+.067
2024,123,0,50525,Collin Morikawa,+.070
2024,123,0,47995,Davis Riley,+.070
2024,125,0,47420,Jake Knapp,+.071
2024,126,0,47988,Nick Hardy,+.072
2024,127,0,36801,Mark Hubbard,+.073
2024,127,0,47983,Chad Ramey,+.073
2024,127,0,27770,Camilo Villegas,+.073
2024,130,0,47483,Will Zalatoris,+.078
2024,131,0,33204,Shane Lowry,+.079
2024,132,0,55708,Hayden Buckley,+.080
2024,133,0,39324,J.J. Spaun,+.081
2024,134,0,40026,Daniel Berger,+.083
2024,134,0,58168,Davis Thompson,+.083
2024,134,0,30927,Brendon Todd,+.083
2024,137,0,59866,Nick Dunlap,+.086
2024,137,0,34563,Chesson Hadley,+.086
2024,139,0,59442,Parker Coody,+.089
2024,140,0,50493,Justin Suh,+.090
2024,141,0,47993,Denny McCarthy,+.092
2024,142,0,55454,Carl Yuan,+.094
2024,143,0,52453,Nicolai Højgaard,+.096
2024,143,0,29908,C.T. Pan,+.096
2024,145,0,54421,Garrick Higgo,+.097
2024,146,0,33408,Tyson Alexander,+.098
2024,147,0,33653,Thomas Detry,+.099
2024,147,0,49771,J.T. Poston,+.099
2024,149,0,32070,Rafael Campos,+.100
2024,150,0,52372,Cameron Champ,+.104
2024,150,0,57362,Austin Eckroat,+.104
2024,152,0,45522,Christiaan Bezuidenhout,+.105
2024,152,0,32791,K.H. Lee,+.105
2024,154,0,39975,Michael Kim,+.108
2024,155,0,28252,Seamus Power,+.110
2024,156,0,22405,Justin Rose,+.112
2024,156,0,49960,Sepp Straka,+.112
2024,158,0,34098,Russell Henley,+.115
2024,158,0,34466,Peter Malnati,+.115
2024,160,0,50497,Adrien Dumont de Chassart,+.117
2024,160,0,26476,Chez Reavie,+.117
2024,160,0,38991,Alejandro Tosti,+.117
2024,163,0,47679,Victor Perez,+.126
2024,164,0,45609,Tyler Duncan,+.130
2024,164,0,29221,Webb Simpson,+.130
2024,166,0,29535,Brice Garnett,+.134
2024,167,0,24024,Zach Johnson,+.136
2024,168,0,27644,Brian Harman,+.139
2024,169,0,51287,Ryo Hisatsune,+.143
2024,170,0,34076,Joel Dahmen,+.145
2024,171,0,31646,Emiliano Grillo,+.146
2024,172,0,30911,Tommy Fleetwood,+.147
2024,172,0,31323,Gary Woodland,+.147
2024,174,0,59836,Pierceson Coody,+.157
2024,174,0,29478,Kevin Kisner,+.157
2024,176,0,28420,Ryan Brehm,+.160
2024,176,0,54628,Lee Hodges,+.160
2024,178,0,36884,Ben Kohles,+.161
2024,179,0,33141,Keegan Bradley,+.168
2024,180,0,52513,Carson Young,+.169
2024,181,0,23108,Matt Kuchar,+.174
2024,182,0,45157,Cam Davis,+.184
2024,183,0,51070,Vincent Norrman,+.186
2024,184,0,48319,Tom Whitney,+.198
2023,1,0,35450,Patrick Cantlay,-.092
2023,2,0,46046,Scottie Scheffler,-.075
2023,3,0,28252,Seamus Power,-.063
2023,4,0,29908,C.T. Pan,-.043
2023,5,0,24502,Adam Scott,-.042
2023,5,0,55454,Carl Yuan,-.042
2023,7,0,35461,Beau Hossler,-.039
2023,8,0,28089,Jason Day,-.033
2023,9,0,31577,Tano Goya,-.032
2023,10,0,48084,Wesley Bryan,-.030
2023,11,0,39067,MJ Daffue,-.029
2023,12,0,55893,Sam Stevens,-.027
2023,13,0,27129,Luke List,-.026
2023,13,0,36724,Augusto Núñez,-.026
2023,15,0,45522,Christiaan Bezuidenhout,-.024
2023,16,0,32333,Kevin Tway,-.023
2023,17,0,27644,Brian Harman,-.022
2023,18,0,32366,Kevin Chappell,-.021
2023,19,0,47079,Harrison Endycott,-.017
2023,20,0,34431,Robert Streb,-.015
2023,21,0,36799,Stephan Jaeger,-.013
2023,22,0,48867,Matti Schmid,-.010
2023,23,0,37275,Sam Ryder,-.009
2023,24,0,40098,Matt Fitzpatrick,-.008
2023,25,0,29725,Tony Finau,-.007
2023,25,0,23108,Matt Kuchar,-.007
2023,25,0,46970,Jon Rahm,-.007
2023,28,0,49453,Trevor Cone,-.006
2023,28,0,34363,Tyrrell Hatton,-.006
2023,30,0,35506,Mackenzie Hughes,-.005
2023,31,0,52453,Nicolai Hojgaard,E
2023,31,0,28237,Rory McIlroy,E
2023,31,0,22056,Cameron Percy,E
2023,31,0,27214,Kevin Streelman,E
2023,31,0,58967,Trevor Werbylo,E
2023,36,0,51766,Wyndham Clark,+.005
2023,37,0,39977,Max Homa,+.006
2023,38,0,45242,Kevin Yu,+.009
2023,39,0,39954,Cody Gribble,+.010
2023,40,0,48699,Callum Tarren,+.014
2023,40,0,51634,Sahith Theegala,+.014
2023,42,0,33597,Harry Higgs,+.015
2023,43,0,29535,Brice Garnett,+.016
2023,44,0,28420,Ryan Brehm,+.017
2023,45,0,25686,Jason Dufner,+.019
2023,46,0,34255,Joseph Bramlett,+.021
2023,47,0,47988,Nick Hardy,+.024
2023,48,0,46717,Viktor Hovland,+.026
2023,48,0,58696,Peter Kuest,+.026
2023,50,0,25632,Jimmy Walker,+.027
2023,51,0,56630,Akshay Bhatia,+.028
2023,51,0,55708,Hayden Buckley,+.028
2023,51,0,46435,Austin Cook,+.028
2023,51,0,50493,Justin Suh,+.028
2023,55,0,30163,Henrik Norlander,+.031
2023,56,0,49298,Kramer Hickok,+.032
2023,56,0,28775,Nate Lashley,+.032
2023,56,0,32791,K.H. Lee,+.032
2023,56,0,27349,Alex Noren,+.032
2023,56,0,46340,Alex Smalley,+.032
2023,61,0,54591,Ben Griffin,+.033
2023,61,0,33448,Justin Thomas,+.033
2023,63,0,32816,Satoshi Kodaira,+.034
2023,64,0,48081,Xander Schauffele,+.036
2023,64,0,46441,Robby Shelton,+.036
2023,66,0,24925,Jonathan Byrd,+.037
2023,67,0,52372,Cameron Champ,+.038
2023,67,0,20229,Stewart Cink,+.038
2023,67,0,51491,Brandon Matthews,+.038
2023,70,0,33204,Shane Lowry,+.039
2023,70,0,48119,Ben Taylor,+.039
2023,70,0,35617,Martin Trainer,+.039
2023,73,0,47993,Denny McCarthy,+.041
2023,74,0,51070,Vincent Norrman,+.042
2023,74,0,48887,Matt Wallace,+.042
2023,76,0,35879,Kelly Kraft,+.043
2023,76,0,40250,Taylor Pendrith,+.043
2023,76,0,34046,Jordan Spieth,+.043
2023,79,0,45157,Cam Davis,+.045
2023,79,0,47347,Adam Schenk,+.045
2023,81,0,57975,Harry Hall,+.046
2023,82,0,57362,Austin Eckroat,+.047
2023,82,0,36871,Matt NeSmith,+.047
2023,82,0,30927,Brendon Todd,+.047
2023,85,0,46601,Trey Mullinax,+.048
2023,86,0,33399,Adam Hadwin,+.049
2023,86,0,30692,Scott Stallings,+.049
2023,88,0,31646,Emiliano Grillo,+.050
2023,89,0,40162,Justin Lower,+.051
2023,90,0,33413,Ben Martin,+.052
2023,91,0,58168,Davis Thompson,+.053
2023,92,0,34563,Chesson Hadley,+.054
2023,93,0,55182,Tom Kim,+.055
2023,94,0,52955,Ludvig Åberg,+.056
2023,94,0,34099,Harris English,+.056
2023,94,0,50188,S.H. Kim,+.056
2023,97,0,47591,Eric Cole,+.058
2023,97,0,24024,Zach Johnson,+.058
2023,99,0,36801,Mark Hubbard,+.059
2023,99,0,50525,Collin Morikawa,+.059
2023,101,0,49947,Taylor Moore,+.060
2023,101,0,22405,Justin Rose,+.060
2023,101,0,34610,Matthias Schwab,+.060
2023,104,0,27963,Chris Stroud,+.062
2023,105,0,27936,Martin Laird,+.063
2023,105,0,47995,Davis Riley,+.063
2023,107,0,33948,Byeong Hun An,+.064
2023,107,0,29970,Dylan Frittelli,+.064
2023,107,0,31323,Gary Woodland,+.064
2023,110,0,22371,Aaron Baddeley,+.065
2023,111,0,50095,Austin Smotherman,+.066
2023,112,0,39997,Corey Conners,+.067
2023,112,0,29289,S.Y. Noh,+.067
2023,112,0,34256,Andrew Putnam,+.067
2023,115,0,39975,Michael Kim,+.069
2023,116,0,33653,Thomas Detry,+.070
2023,116,0,32102,Rickie Fowler,+.070
2023,116,0,51997,Andrew Novak,+.070
2023,116,0,39324,J.J. Spaun,+.070
2023,120,0,47504,Sam Burns,+.071
2023,120,0,49766,Hank Lebioda,+.071
2023,122,0,25818,Scott Piercy,+.072
2023,123,0,47983,Chad Ramey,+.073
2023,124,0,19803,Ryan Armour,+.074
2023,124,0,59018,Ryan Gerard,+.074
2023,126,0,49771,J.T. Poston,+.076
2023,127,0,27974,Sung Kang,+.077
2023,128,0,39971,Sungjae Im,+.078
2023,129,0,54421,Garrick Higgo,+.079
2023,130,0,26596,Ryan Moore,+.080
2023,131,0,52513,Carson Young,+.081
2023,132,0,49960,Sepp Straka,+.083
2023,132,0,40006,Erik van Rooyen,+.083
2023,134,0,12716,Charley Hoffman,+.084
2023,135,0,56762,Will Gordon,+.086
2023,136,0,39335,Kevin Roy,+.087
2023,137,0,32640,Troy Merritt,+.088
2023,138,0,39546,Keith Mitchell,+.090
2023,138,0,55789,Taylor Montgomery,+.090
2023,140,0,52374,Brandon Wu,+.092
2023,141,0,30926,Chris Kirk,+.093
2023,141,0,46414,Aaron Rai,+.093
2023,141,0,36699,Patrick Rodgers,+.093
2023,144,0,53165,Doc Redman,+.094
2023,144,0,40115,Adam Svensson,+.094
2023,146,0,54783,Dylan Wu,+.096
2023,146,0,57366,Cameron Young,+.096
2023,148,0,30911,Tommy Fleetwood,+.097
2023,149,0,27095,Nick Watney,+.100
2023,150,0,25900,Lucas Glover,+.101
2023,150,0,32757,Patton Kizzire,+.101
2023,150,0,35449,Adam Long,+.101
2023,150,0,32839,Hideki Matsuyama,+.101
2023,154,0,33141,Keegan Bradley,+.102
2023,155,0,32448,James Hahn,+.103
2023,155,0,37455,Si Woo Kim,+.103
2023,155,0,34466,Peter Malnati,+.103
2023,155,0,29221,Webb Simpson,+.103
2023,159,0,51414,Brent Grant,+.104
2023,159,0,35532,Tom Hoge,+.104
2023,159,0,47128,Richy Werenski,+.104
2023,162,0,51349,Nico Echavarria,+.105
2023,162,0,51890,Greyson Sigg,+.105
2023,164,0,34076,Joel Dahmen,+.106
2023,165,0,36326,David Lipsky,+.108
2023,166,0,54628,Lee Hodges,+.109
2023,167,0,45609,Tyler Duncan,+.111
2023,168,0,48117,Kurt Kitayama,+.116
2023,169,0,25493,Nick Taylor,+.117
2023,170,0,37338,Zecheng Dou,+.118
2023,171,0,52375,Doug Ghim,+.119
2023,171,0,23320,Ryan Palmer,+.119
2023,173,0,32139,Danny Willett,+.126
2023,174,0,39058,Lucas Herbert,+.127
2023,174,0,46442,Maverick McNealy,+.127
2023,176,0,33410,Andrew Landry,+.139
2023,177,0,27554,Scott Harrington,+.142
2023,178,0,35310,Lanto Griffin,+.144
2023,179,0,52411,Kyle Westmoreland,+.148
2023,180,0,33122,Russell Knox,+.151
2023,181,0,26476,Chez Reavie,+.152
2023,182,0,40058,Zac Blair,+.159
2023,183,0,33408,Tyson Alexander,+.162
2023,184,0,31560,Brian Stuard,+.168
2023,185,0,29420,Billy Horschel,+.170
2023,186,0,32662,Michael Gligic,+.172
2023,187,0,34409,David Lingmerth,+.178
2023,188,0,34098,Russell Henley,+.193
2023,189,0,31202,William McGirt,+.194
2023,190,0,35901,Paul Haley II,+.214
2023,191,0,51950,Max McGreevy,+.217
2023,192,0,31557,Jim Herman,+.238
2023,193,0,24140,Sean O'Hair,+.277
2015,1,0,25804,Bubba Watson,-.129
2015,2,0,23108,Matt Kuchar,-.089
2015,3,0,34046,Jordan Spieth,-.081
2015,4,0,26289,Boo Weekley,-.068
2015,5,0,30925,Dustin Johnson,-.063
2015,6,0,30944,Jason Kokrak,-.060
2015,7,0,20229,Stewart Cink,-.049
2015,8,0,25562,Andres Romero,-.040
2015,9,0,28089,Jason Day,-.039
2015,10,0,35545,Blayne Barber,-.029
2015,10,0,34360,Patrick Reed,-.029
2015,12,0,33461,Morgan Hoffmann,-.018
2015,13,0,29725,Tony Finau,-.016
2015,14,0,25198,Francesco Molinari,E
2015,14,0,25240,D.A. Points,E
2015,14,0,30692,Scott Stallings,E
2015,14,0,21528,Henrik Stenson,E
2015,18,0,12716,Charley Hoffman,+.005
2015,19,0,24361,Pat Perez,+.006
2015,20,0,34098,Russell Henley,+.010
2015,21,0,29518,Brendan Steele,+.012
2015,22,0,27644,Brian Harman,+.014
2015,23,0,23320,Ryan Palmer,+.015
2015,23,0,23621,Rory Sabbatini,+.015
2015,25,0,24490,George McNeill,+.016
2015,26,0,33141,Keegan Bradley,+.017
2015,27,0,25364,Paul Casey,+.018
2015,28,0,30926,Chris Kirk,+.019
2015,28,0,26951,Johnson Wagner,+.019
2015,30,0,24024,Zach Johnson,+.021
2015,31,0,32448,James Hahn,+.023
2015,32,0,29221,Webb Simpson,+.029
2015,33,0,29478,Kevin Kisner,+.031
2015,34,0,25345,Carl Pettersson,+.034
2015,35,0,1810,Phil Mickelson,+.035
2015,36,0,24924,Bill Haas,+.037
2015,37,0,27141,J.B. Holmes,+.040
2015,38,0,33418,Shawn Stefani,+.043
2015,39,0,10809,Jim Furyk,+.044
2015,39,0,34265,Will Wilcox,+.044
2015,41,0,29479,Scott Brown,+.045
2015,42,0,21209,Sergio Garcia,+.047
2015,43,0,28500,Martin Flores,+.048
2015,43,0,30852,Ryo Ishikawa,+.048
2015,43,0,22405,Justin Rose,+.048
2015,43,0,33448,Justin Thomas,+.048
2015,47,0,26331,Charl Schwartzel,+.049
2015,48,0,22056,Cameron Percy,+.050
2015,49,0,24358,Robert Garrigus,+.051
2015,50,0,34431,Robert Streb,+.053
2015,51,0,37273,Derek Ernst,+.056
2015,52,0,25720,Chad Collins,+.058
2015,52,0,36689,Brooks Koepka,+.058
2015,54,0,26300,Matt Jones,+.059
2015,55,0,32839,Hideki Matsuyama,+.061
2015,56,0,31416,Derek Fathauer,+.063
2015,56,0,28132,Tyrone Van Aswegen,+.063
2015,58,0,35532,Tom Hoge,+.065
2015,59,0,29420,Billy Horschel,+.066
2015,60,0,25686,Jason Dufner,+.067
2015,60,0,31557,Jim Herman,+.067
2015,60,0,20691,Greg Owen,+.067
2015,63,0,8075,Jerry Kelly,+.068
2015,63,0,1706,Davis Love III,+.068
2015,65,0,25369,Jamie Donaldson,+.069
2015,66,0,21878,Mark Wilson,+.070
2015,67,0,37454,Whee Kim,+.071
2015,67,0,29926,Danny Lee,+.071
2015,69,0,21961,Charles Howell III,+.072
2015,70,0,32366,Kevin Chappell,+.073
2015,71,0,34262,Jon Curran,+.076
2015,72,0,29289,S.Y. Noh,+.077
2015,73,0,25274,Steven Bowditch,+.078
2015,73,0,24925,Jonathan Byrd,+.078
2015,75,0,31323,Gary Woodland,+.079
2015,76,0,23623,Bo Van Pelt,+.080
2015,77,0,35539,Luke Guthrie,+.081
2015,77,0,34264,Hudson Swafford,+.081
2015,79,0,34256,Andrew Putnam,+.082
2015,80,0,33667,Carlos Ortiz,+.083
2015,81,0,30736,Oscar Fraustro,+.085
2015,81,0,24781,Hunter Mahan,+.085
2015,83,0,23800,Bryce Molder,+.086
2015,84,0,24138,Ian Poulter,+.087
2015,85,0,25632,Jimmy Walker,+.088
2015,86,0,30946,Alex Prugh,+.089
2015,87,0,20848,Ángel Cabrera,+.091
2015,87,0,23638,Brendon de Jonge,+.091
2015,89,0,10885,Robert Allenby,+.092
2015,90,0,20593,Greg Chalmers,+.093
2015,90,0,39977,Max Homa,+.093
2015,92,0,24494,Erik Compton,+.094
2015,92,0,34409,David Lingmerth,+.094
2015,92,0,25834,Daniel Summerhays,+.094
2015,92,0,30927,Brendon Todd,+.094
2015,96,0,20396,Lee Westwood,+.095
2015,97,0,21753,Brian Davis,+.096
2015,97,0,24140,Sean O'Hair,+.096
2015,99,0,23983,Luke Donald,+.097
2015,99,0,29720,Andres Gonzales,+.097
2015,99,0,26329,Louis Oosthuizen,+.097
2015,99,0,35451,Scott Pinckney,+.097
2015,99,0,32150,Michael Thompson,+.097
2015,104,0,34099,Harris English,+.102
2015,104,0,27649,Brandt Snedeker,+.102
2015,106,0,32200,Roberto Castro,+.103
2015,106,0,26851,Marc Leishman,+.103
2015,106,0,36699,Patrick Rodgers,+.103
2015,109,0,35541,John Peterson,+.104
2015,110,0,20766,Padraig Harrington,+.105
2015,111,0,24846,Ricky Barnes,+.106
2015,112,0,27214,Kevin Streelman,+.107
2015,113,0,20157,Retief Goosen,+.108
2015,113,0,36801,Mark Hubbard,+.108
2015,115,0,27770,Camilo Villegas,+.109
2015,116,0,40058,Zac Blair,+.110
2015,116,0,24507,Jason Bohn,+.110
2015,118,0,22371,Aaron Baddeley,+.111
2015,119,0,22892,Jason Gore,+.112
2015,120,0,20104,Ken Duke,+.114
2015,121,0,25818,Scott Piercy,+.116
2015,122,0,34563,Chesson Hadley,+.117
2015,123,0,23541,Ben Crane,+.120
2015,123,0,23548,Bill Lunde,+.120
2015,125,0,20472,Alex Cejka,+.121
2015,125,0,29222,Billy Hurley III,+.121
2015,125,0,2206,David Toms,+.121
2015,128,0,23353,J.J. Henry,+.124
2015,128,0,28023,Byron Smith,+.124
2015,130,0,28259,Sangmoon Bae,+.126
2015,131,0,34261,Scott Langley,+.128
2015,131,0,29223,Sam Saunders,+.128
2015,131,0,25493,Nick Taylor,+.128
2015,134,0,6567,Vijay Singh,+.129
2015,135,0,31202,William McGirt,+.130
2015,135,0,25892,Steve Wheatcroft,+.130
2015,137,0,34130,Sung Joon Park,+.131
2015,137,0,34358,Jonathan Randolph,+.131
2015,139,0,32102,Rickie Fowler,+.133
2015,140,0,30711,Colt Knost,+.136
2015,140,0,27936,Martin Laird,+.136
2015,142,0,27933,John Merrick,+.141
2015,142,0,20645,John Senden,+.141
2015,144,0,12510,Chad Campbell,+.143
2015,145,0,24357,K.J. Choi,+.144
2015,146,0,31560,Brian Stuard,+.145
2015,147,0,27895,Jonas Blixt,+.146
2015,148,0,40026,Daniel Berger,+.147
2015,149,0,27436,Graham DeLaet,+.149
2015,149,0,25349,Tim Wilkinson,+.149
2015,151,0,23048,Eric Axley,+.150
2015,151,0,28780,Nicholas Thompson,+.150
2015,153,0,27095,Nick Watney,+.152
2015,154,0,27064,Jhonattan Vegas,+.153
2015,155,0,20771,Steven Alker,+.154
2015,155,0,25396,Kevin Na,+.154
2015,157,0,28475,Jeff Overton,+.156
2015,158,0,6522,Ernie Els,+.157
2015,159,0,29476,Kyle Reifers,+.159
2015,160,0,28486,Michael Putnam,+.160
2015,161,0,32334,Charlie Beljan,+.162
2015,162,0,33122,Russell Knox,+.163
2015,163,0,26596,Ryan Moore,+.165
2015,164,0,33486,Roger Sloan,+.172
2015,165,0,32640,Troy Merritt,+.175
2015,166,0,26758,David Hearn,+.179
2015,167,0,34174,John Huh,+.181
2015,167,0,22046,Geoff Ogilvy,+.181
2015,169,0,24502,Adam Scott,+.183
2015,170,0,25191,Gonzalo Fernandez-Castaño,+.184
2015,171,0,25900,Lucas Glover,+.185
2015,172,0,29535,Brice Garnett,+.186
2015,173,0,33413,Ben Martin,+.187
2015,174,0,33419,Cameron Tringale,+.195
2015,175,0,28679,Fabián Gómez,+.199
2015,175,0,33399,Adam Hadwin,+.199
2015,177,0,31193,Jim Renner,+.214
2015,178,0,10860,Justin Leonard,+.217
2015,179,0,29425,Andrew Svoboda,+.222
2015,180,0,27963,Chris Stroud,+.223
2015,181,0,22293,Heath Slocum,+.229
2015,182,0,26476,Chez Reavie,+.232
2015,183,0,27466,Spencer Levin,+.234
2015,184,0,28307,Matt Every,+.264
2012,1,0,29221,Webb Simpson,-0.124
2012,2,0,25804,Bubba Watson,-0.111
2012,3,0,23541,Ben Crane,-0.096
2012,4,0,6527,Steve Stricker,-0.078
2012,5,0,29289,S.Y. Noh,-0.068
2012,6,0,27895,Jonas Blixt,-0.042
2012,6,0,26329,Louis Oosthuizen,-0.042
2012,8,0,22621,Ben Curtis,-0.04
2012,9,0,20623,Gavin Coles,-0.013
2012,9,0,25240,D.A. Points,-0.013
2012,11,0,34021,Bud Cauley,-0.011
2012,12,0,30925,Dustin Johnson,-0.009
2012,13,0,31202,William McGirt,0.006
2012,14,0,24357,K.J. Choi,0.009
2012,15,0,24024,Zach Johnson,0.016
2012,16,0,24925,Jonathan Byrd,0.017
2012,17,0,11123,Chris Couch,0.02
2012,18,0,1249,John Daly,0.023
2012,18,0,30110,Kyle Stanley,0.023
2012,20,0,21528,Henrik Stenson,0.025
2012,20,0,25892,Steve Wheatcroft,0.025
2012,22,0,6522,Ernie Els,0.026
2012,23,0,32334,Charlie Beljan,0.027
2012,23,0,28308,Troy Kelly,0.027
2012,25,0,28307,Matt Every,0.028
2012,25,0,23623,Bo Van Pelt,0.028
2012,27,0,25396,Kevin Na,0.029
2012,28,0,24138,Ian Poulter,0.03
2012,29,0,27141,J.B. Holmes,0.031
2012,30,0,23983,Luke Donald,0.033
2012,31,0,28237,Rory McIlroy,0.037
2012,32,0,19846,Brian Gay,0.04
2012,33,0,25457,Alexandre Rocha,0.042
2012,33,0,27963,Chris Stroud,0.042
2012,35,0,30750,Tommy Gainey,0.043
2012,36,0,30944,Jason Kokrak,0.044
2012,36,0,29518,Brendan Steele,0.044
2012,38,0,26289,Boo Weekley,0.045
2012,39,0,28500,Martin Flores,0.046
2012,39,0,27936,Martin Laird,0.046
2012,41,0,6036,Scott Dunlap,0.047
2012,42,0,28089,Jason Day,0.048
2012,43,0,22046,Geoff Ogilvy,0.053
2012,43,0,22548,Patrick Sheehan,0.053
2012,45,0,8793,Tiger Woods,0.055
2012,46,0,27556,Ted Potter Jr.,0.056
2012,47,0,1810,Phil Mickelson,0.057
2012,47,0,26679,Kevin Stadler,0.057
2012,47,0,30692,Scott Stallings,0.057
2012,50,0,22371,Aaron Baddeley,0.058
2012,50,0,32200,Roberto Castro,0.058
2012,50,0,25818,Scott Piercy,0.058
2012,53,0,20160,Charlie Wi,0.059
2012,54,0,22961,David Mathis,0.064
2012,54,0,24361,Pat Perez,0.064
2012,54,0,27095,Nick Watney,0.064
2012,57,0,6034,Marco Dawson,0.066
2012,58,0,27064,Jhonattan Vegas,0.067
2012,59,0,25632,Jimmy Walker,0.069
2012,59,0,20396,Lee Westwood,0.069
2012,61,0,12782,Tim Herron,0.07
2012,61,0,22348,Nick O'Hern,0.07
2012,63,0,20229,Stewart Cink,0.071
2012,63,0,21961,Charles Howell III,0.071
2012,65,0,1706,Davis Love III,0.076
2012,66,0,20766,Padraig Harrington,0.078
2012,67,0,1766,Billy Mayfair,0.082
2012,68,0,33122,Russell Knox,0.088
2012,68,0,24140,Sean O'Hair,0.088
2012,70,0,20848,Ángel Cabrera,0.091
2012,70,0,21209,Sergio Garcia,0.091
2012,70,0,25834,Daniel Summerhays,0.091
2012,73,0,23548,Bill Lunde,0.093
2012,74,0,20645,John Senden,0.095
2012,75,0,29478,Kevin Kisner,0.096
2012,76,0,25686,Jason Dufner,0.097
2012,76,0,12716,Charley Hoffman,0.097
2012,76,0,26596,Ryan Moore,0.097
2012,79,0,29926,Danny Lee,0.098
2012,80,0,27974,Sung Kang,0.099
2012,80,0,26851,Marc Leishman,0.099
2012,80,0,23800,Bryce Molder,0.099
2012,83,0,29910,Blake Adams,0.1
2012,83,0,31558,J.J. Killeen,0.1
2012,85,0,24358,Robert Garrigus,0.101
2012,86,0,12652,Cameron Beckman,0.102
2012,86,0,12510,Chad Campbell,0.102
2012,86,0,10809,Jim Furyk,0.102
2012,86,0,26300,Matt Jones,0.102
2012,86,0,23621,Rory Sabbatini,0.102
2012,91,0,34174,John Huh,0.103
2012,92,0,24502,Adam Scott,0.104
2012,93,0,24924,Bill Haas,0.105
2012,94,0,22913,John Rollins,0.106
2012,95,0,32102,Rickie Fowler,0.107
2012,95,0,22405,Justin Rose,0.107
2012,95,0,32150,Michael Thompson,0.107
2012,98,0,20593,Greg Chalmers,0.109
2012,99,0,32366,Kevin Chappell,0.111
2012,99,0,30852,Ryo Ishikawa,0.111
2012,101,0,27644,Brian Harman,0.113
2012,101,0,26758,David Hearn,0.113
2012,103,0,32698,Bobby Gates,0.114
2012,103,0,27302,Garth Mulroy,0.114
2012,103,0,6567,Vijay Singh,0.114
2012,103,0,2206,David Toms,0.114
2012,107,0,25562,Andres Romero,0.116
2012,108,0,27933,John Merrick,0.117
2012,108,0,20691,Greg Owen,0.117
2012,110,0,21407,Arjun Atwal,0.118
2012,110,0,23135,Tim Clark,0.118
2012,110,0,10860,Justin Leonard,0.118
2012,113,0,33141,Keegan Bradley,0.121
2012,114,0,24494,Erik Compton,0.122
2012,114,0,28475,Jeff Overton,0.122
2012,116,0,20098,Stuart Appleby,0.124
2012,117,0,28455,Will Claxton,0.125
2012,118,0,26331,Charl Schwartzel,0.126
2012,118,0,27770,Camilo Villegas,0.126
2012,120,0,22378,Trevor Immelman,0.127
2012,121,0,20104,Ken Duke,0.129
2012,122,0,27436,Graham DeLaet,0.13
2012,122,0,24604,Hunter Haas,0.13
2012,122,0,30926,Chris Kirk,0.13
2012,122,0,23788,D.J. Trahan,0.13
2012,122,0,21878,Mark Wilson,0.13
2012,127,0,23320,Ryan Palmer,0.131
2012,128,0,1116,Michael Bradley,0.132
2012,128,0,20850,Daniel Chopra,0.132
2012,128,0,23353,J.J. Henry,0.132
2012,128,0,25345,Carl Pettersson,0.132
2012,132,0,26476,Chez Reavie,0.133
2012,133,0,28093,Miguel Angel Carballo,0.134
2012,134,0,24781,Hunter Mahan,0.135
2012,134,0,25572,Graeme McDowell,0.135
2012,134,0,27330,Josh Teater,0.135
2012,137,0,27120,Troy Matteson,0.136
2012,138,0,23718,Nathan Green,0.137
