YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2015,137,0,34046,Jordan Spieth,"40' 1""",640.917,16
2015,138,0,25686,Jason Dufner,"40' 0""",1520.417,38
2015,138,0,22892,Jason Gore,"40' 0""",1239.417,31
2015,138,0,31557,Jim Herman,"40' 0""",1719.333,43
2015,138,0,24024,Zach Johnson,"40' 0""",679.917,17
2015,138,0,20691,Greg Owen,"40' 0""",599.75,15
2015,138,0,28023,Byron Smith,"40' 0""",959.75,24
2015,144,0,25562,Andres Romero,"39' 11""",1236.167,31
2015,145,0,26758,David Hearn,"39' 9""",1153.667,29
2015,146,0,24507,Jason Bohn,"39' 8""",913.0,23
2015,146,0,34563,Chesson Hadley,"39' 8""",1547.75,39
2015,148,0,32200,Roberto Castro,"39' 6""",552.833,14
2015,148,0,27644,Brian Harman,"39' 6""",947.167,24
2015,148,0,22405,Justin Rose,"39' 6""",671.833,17
2015,151,0,28259,Sangmoon Bae,"39' 5""",1735.5,44
2015,151,0,25818,Scott Piercy,"39' 5""",1772.083,45
2015,153,0,27095,Nick Watney,"39' 4""",1928.167,49
2015,154,0,30711,Colt Knost,"38' 10""",853.583,22
2015,155,0,32334,Charlie Beljan,"38' 9""",1472.167,38
2015,155,0,25191,Gonzalo Fernandez-Castaño,"38' 9""",1317.25,34
2015,155,0,28475,Jeff Overton,"38' 9""",1124.333,29
2015,158,0,29289,S.Y. Noh,"38' 8""",928.417,24
2015,159,0,8075,Jerry Kelly,"38' 6""",1040.333,27
2015,160,0,33399,Adam Hadwin,"38' 3""",1147.083,30
2015,161,0,37454,Whee Kim,"38' 1""",799.5,21
2015,162,0,6567,Vijay Singh,"37' 11""",1439.583,38
2015,162,0,25493,Nick Taylor,"37' 11""",1402.917,37
2015,164,0,30852,Ryo Ishikawa,"37' 8""",1505.667,40
2015,164,0,33419,Cameron Tringale,"37' 8""",1505.167,40
2015,166,0,20766,Padraig Harrington,"37' 7""",1089.417,29
2015,166,0,36801,Mark Hubbard,"37' 7""",1315.333,35
2015,166,0,30944,Jason Kokrak,"37' 7""",1503.5,40
2015,169,0,20771,Steven Alker,"37' 5""",636.25,17
2015,170,0,34098,Russell Henley,"37' 2""",743.333,20
2015,171,0,27214,Kevin Streelman,"37' 0""",999.417,27
2015,172,0,25900,Lucas Glover,"36' 7""",2156.917,59
2015,173,0,31202,William McGirt,"36' 6""",1567.833,43
2015,173,0,23623,Bo Van Pelt,"36' 6""",1132.333,31
2015,175,0,26329,Louis Oosthuizen,"36' 2""",867.333,24
2015,176,0,33461,Morgan Hoffmann,"35' 5""",708.75,20
2015,177,0,28780,Nicholas Thompson,"35' 3""",1481.417,42
2015,178,0,25349,Tim Wilkinson,"35' 2""",843.667,24
2015,179,0,20593,Greg Chalmers,"34' 10""",522.917,15
2015,180,0,26851,Marc Leishman,"33' 11""",814.917,24
2015,180,0,33486,Roger Sloan,"33' 11""",576.917,17
2015,182,0,23621,Rory Sabbatini,"33' 10""",1318.083,39
2015,183,0,23541,Ben Crane,"30' 3""",786.5,26
2012,1,0,27466,Spencer Levin,"50' 6""",14.546,24
2012,2,0,25632,Jimmy Walker,"50' 1""",23.434,39
2012,3,0,24924,Bill Haas,"49' 5""",19.583,33
2012,4,0,29518,Brendan Steele,"48' 7""",27.395,47
2012,5,0,28500,Martin Flores,"48' 6""",16.298,28
2012,6,0,24357,K.J. Choi,"47' 4""",15.901,28
2012,7,0,1810,Phil Mickelson,"47' 2""",15.853,28
2012,8,0,6527,Steve Stricker,"46' 8""",10.639,19
2012,9,0,24024,Zach Johnson,"46' 7""",14.523,26
2012,10,0,28308,Troy Kelly,"46' 3""",14.983,27
2012,10,0,27120,Troy Matteson,"46' 3""",26.095,47
2012,12,0,33122,Russell Knox,"46' 1""",11.069,20
2012,12,0,26329,Louis Oosthuizen,"46' 1""",12.709,23
2012,14,0,29910,Blake Adams,"45' 11""",25.884,47
2012,14,0,23800,Bryce Molder,"45' 11""",13.235,24
2012,16,0,28455,Will Claxton,"45' 10""",23.091,42
2012,17,0,24507,Jason Bohn,"45' 9""",15.377,28
2012,17,0,21961,Charles Howell III,"45' 9""",23.061,42
2012,19,0,26758,David Hearn,"45' 8""",23.585,43
2012,20,0,25818,Scott Piercy,"45' 7""",21.882,40
2012,21,0,23718,Nathan Green,"45' 6""",14.732,27
2012,21,0,27330,Josh Teater,"45' 6""",30.028,55
2012,23,0,10860,Justin Leonard,"45' 5""",20.692,38
2012,24,0,21350,Ryuji Imada,"45' 4""",20.118,37
2012,24,0,26851,Marc Leishman,"45' 4""",26.672,49
2012,26,0,20229,Stewart Cink,"45' 3""",13.567,25
2012,26,0,27644,Brian Harman,"45' 3""",17.924,33
2012,28,0,6034,Marco Dawson,"45' 0""",8.096,15
2012,28,0,29222,Billy Hurley III,"45' 0""",12.97,24
2012,30,0,30925,Dustin Johnson,"44' 11""",11.851,22
2012,30,0,31202,William McGirt,"44' 11""",18.315,34
2012,32,0,33141,Keegan Bradley,"44' 9""",22.534,42
2012,32,0,20593,Greg Chalmers,"44' 9""",12.889,24
2012,34,0,27064,Jhonattan Vegas,"44' 7""",20.338,38
2012,35,0,34099,Harris English,"44' 4""",25.529,48
2012,36,0,19970,Robert Karlsson,"44' 3""",18.065,34
2012,36,0,8075,Jerry Kelly,"44' 3""",19.651,37
2012,38,0,32200,Roberto Castro,"44' 2""",22.78,43
2012,39,0,10809,Jim Furyk,"44' 0""",10.039,19
2012,39,0,30926,Chris Kirk,"44' 0""",24.82,47
2012,41,0,27436,Graham DeLaet,"43' 11""",23.17,44
2012,41,0,27963,Chris Stroud,"43' 11""",12.111,23
2012,41,0,21878,Mark Wilson,"43' 11""",17.39,33
2012,44,0,23353,J.J. Henry,"43' 9""",14.174,27
2012,45,0,20098,Stuart Appleby,"43' 8""",14.152,27
2012,45,0,21528,Henrik Stenson,"43' 8""",14.682,28
2012,45,0,26951,Johnson Wagner,"43' 8""",23.055,44
2012,48,0,23320,Ryan Palmer,"43' 6""",16.181,31
2012,48,0,20645,John Senden,"43' 6""",12.012,23
2012,50,0,22621,Ben Curtis,"43' 5""",7.821,15
2012,51,0,26300,Matt Jones,"43' 3""",11.94,23
2012,51,0,25396,Kevin Na,"43' 3""",10.384,20
2012,53,0,29478,Kevin Kisner,"43' 1""",7.232,14
2012,54,0,20623,Gavin Coles,"42' 11""",15.967,31
2012,54,0,28237,Rory McIlroy,"42' 11""",9.784,19
2012,54,0,27095,Nick Watney,"42' 11""",23.707,46
2012,57,0,23542,Tommy Biershenk,"42' 10""",15.429,30
2012,58,0,23638,Brendon de Jonge,"42' 9""",25.135,49
2012,58,0,27649,Brandt Snedeker,"42' 9""",14.88,29
2012,58,0,24663,Y.E. Yang,"42' 9""",6.666,13
2012,61,0,24846,Ricky Barnes,"42' 8""",31.739,62
2012,61,0,20574,Mathew Goggin,"42' 8""",12.811,25
2012,61,0,22348,Nick O'Hern,"42' 8""",18.958,37
2012,61,0,25804,Bubba Watson,"42' 8""",9.73,19
2012,65,0,29289,S.Y. Noh,"42' 7""",16.874,33
2012,66,0,19846,Brian Gay,"42' 5""",8.65,17
2012,67,0,1797,Rocco Mediate,"42' 4""",12.183,24
2012,68,0,31558,J.J. Killeen,"42' 3""",18.746,37
2012,68,0,30711,Colt Knost,"42' 3""",16.726,33
2012,68,0,25345,Carl Pettersson,"42' 3""",13.17,26
2012,71,0,23548,Bill Lunde,"42' 2""",18.732,37
2012,71,0,25834,Daniel Summerhays,"42' 2""",15.688,31
2012,73,0,23108,Matt Kuchar,"42' 1""",10.1,20
2012,73,0,24140,Sean O'Hair,"42' 1""",18.688,37
2012,73,0,22405,Justin Rose,"42' 1""",13.642,27
2012,73,0,33419,Cameron Tringale,"42' 1""",20.696,41
2012,77,0,32698,Bobby Gates,"41' 10""",25.602,51
2012,77,0,24940,Edward Loar,"41' 10""",8.035,16
2012,77,0,22046,Geoff Ogilvy,"41' 10""",12.551,25
2012,80,0,12782,Tim Herron,"41' 9""",16.041,32
2012,80,0,25240,D.A. Points,"41' 9""",22.028,44
2012,82,0,32150,Michael Thompson,"41' 8""",14.495,29
2012,83,0,23983,Luke Donald,"41' 7""",6.484,13
2012,83,0,22548,Patrick Sheehan,"41' 7""",11.467,23
2012,85,0,27302,Garth Mulroy,"41' 6""",10.948,22
2012,85,0,31323,Gary Woodland,"41' 6""",19.935,40
2012,87,0,23903,Stephen Gangluff,"41' 5""",10.927,22
2012,88,0,23788,D.J. Trahan,"41' 4""",19.332,39
2012,89,0,29476,Kyle Reifers,"41' 3""",21.758,44
2012,90,0,22371,Aaron Baddeley,"41' 2""",9.878,20
2012,90,0,1249,John Daly,"41' 2""",7.898,16
2012,90,0,28089,Jason Day,"41' 2""",11.844,24
2012,90,0,21805,Harrison Frazar,"41' 2""",14.831,30
2012,94,0,20572,Rod Pampling,"41' 1""",16.751,34
2012,95,0,33120,Mark Anderson,"41' 0""",19.673,40
2012,95,0,20766,Padraig Harrington,"41' 0""",9.83,20
2012,95,0,26596,Ryan Moore,"41' 0""",17.725,36
2012,98,0,20848,Ángel Cabrera,"40' 11""",7.863,16
2012,98,0,27141,J.B. Holmes,"40' 11""",18.151,37
2012,100,0,12716,Charley Hoffman,"40' 10""",25.008,51
2012,101,0,32366,Kevin Chappell,"40' 9""",22.509,46
2012,102,0,23623,Bo Van Pelt,"40' 8""",13.654,28
2012,103,0,1724,Jeff Maggert,"40' 7""",15.592,32
2012,103,0,24490,George McNeill,"40' 7""",16.557,34
2012,105,0,22582,Kyle Thompson,"40' 6""",13.116,27
2012,106,0,12510,Chad Campbell,"40' 5""",20.851,43
2012,106,0,30852,Ryo Ishikawa,"40' 5""",5.824,12
2012,106,0,29221,Webb Simpson,"40' 5""",11.634,24
2012,106,0,30927,Brendon Todd,"40' 5""",14.073,29
2012,110,0,22378,Trevor Immelman,"40' 4""",17.892,37
2012,111,0,24781,Hunter Mahan,"40' 3""",12.065,25
2012,112,0,27936,Martin Laird,"40' 2""",14.942,31
2012,113,0,27797,Derek Lamely,"40' 1""",11.555,24
2012,113,0,1941,Tom Pernice Jr.,"40' 1""",11.54,24
2012,115,0,28087,Kris Blanks,"40' 0""",18.716,39
2012,116,0,20691,Greg Owen,"39' 11""",23.492,49
2012,117,0,29479,Scott Brown,"39' 10""",17.206,36
2012,117,0,23204,Gary Christian,"39' 10""",19.102,40
2012,117,0,27933,John Merrick,"39' 10""",19.606,41
2012,120,0,24494,Erik Compton,"39' 9""",13.363,28
2012,121,0,20070,Matt Bettencourt,"39' 8""",13.816,29
2012,121,0,27060,John Mallinger,"39' 8""",14.743,31
2012,123,0,34021,Bud Cauley,"39' 7""",20.414,43
2012,123,0,20104,Ken Duke,"39' 7""",21.829,46
2012,125,0,1706,Davis Love III,"39' 6""",9.477,20
2012,126,0,24604,Hunter Haas,"39' 5""",10.397,22
2012,127,0,22913,John Rollins,"39' 4""",18.427,39
2012,127,0,2206,David Toms,"39' 4""",11.321,24
2012,129,0,20160,Charlie Wi,"39' 3""",12.71,27
2012,130,0,29420,Billy Horschel,"39' 2""",11.754,25
2012,130,0,25892,Steve Wheatcroft,"39' 2""",9.88,21
2012,132,0,22961,David Mathis,"39' 1""",8.906,19
2012,133,0,24925,Jonathan Byrd,"39' 0""",14.983,32
2012,133,0,20850,Daniel Chopra,"39' 0""",7.49,16
2012,133,0,6567,Vijay Singh,"39' 0""",20.124,43
2012,136,0,27974,Sung Kang,"38' 11""",16.825,36
2012,137,0,10885,Robert Allenby,"38' 10""",20.494,44
2012,137,0,32334,Charlie Beljan,"38' 10""",10.715,23
2012,137,0,6573,Brandt Jobe,"38' 10""",7.46,16
2012,137,0,28475,Jeff Overton,"38' 10""",17.707,38
2012,137,0,26331,Charl Schwartzel,"38' 10""",7.451,16
2012,137,0,22293,Heath Slocum,"38' 10""",20.023,43
2012,143,0,23621,Rory Sabbatini,"38' 9""",18.149,39
2012,143,0,20396,Lee Westwood,"38' 9""",9.3,20
2012,145,0,25562,Andres Romero,"38' 8""",16.705,36
2012,145,0,23325,Vaughn Taylor,"38' 8""",13.906,30
2012,147,0,23541,Ben Crane,"38' 7""",12.498,27
2012,147,0,27770,Camilo Villegas,"38' 7""",16.664,36
2012,149,0,6251,Chris DiMarco,"38' 5""",14.277,31
2012,149,0,1320,Bob Estes,"38' 5""",10.151,22
2012,149,0,24361,Pat Perez,"38' 5""",13.842,30
2012,152,0,24502,Adam Scott,"38' 4""",10.109,22
2012,153,0,25457,Alexandre Rocha,"38' 3""",12.397,27
2012,154,0,1116,Michael Bradley,"38' 2""",11.459,25
2012,154,0,6522,Ernie Els,"38' 2""",13.733,30
2012,154,0,26287,Roland Thatcher,"38' 2""",13.279,29
2012,157,0,34174,John Huh,"38' 1""",18.289,40
2012,157,0,26679,Kevin Stadler,"38' 1""",15.084,33
2012,159,0,25686,Jason Dufner,"37' 11""",13.641,30
2012,160,0,29926,Danny Lee,"37' 10""",13.622,30
2012,160,0,30110,Kyle Stanley,"37' 10""",17.697,39
2012,162,0,8725,Tom Gillis,"37' 9""",16.745,37
2012,163,0,35139,Richard Lee,"37' 8""",9.483,21
2012,164,0,21209,Sergio Garcia,"37' 7""",6.761,15
2012,165,0,21407,Arjun Atwal,"37' 6""",13.494,30
2012,166,0,11123,Chris Couch,"37' 5""",8.98,20
2012,167,0,30692,Scott Stallings,"37' 4""",17.921,40
2012,168,0,28093,Miguel Angel Carballo,"37' 2""",17.406,39
2012,168,0,25572,Graeme McDowell,"37' 2""",7.143,16
2012,170,0,24358,Robert Garrigus,"37' 1""",20.482,46
2012,170,0,27214,Kevin Streelman,"37' 1""",14.247,32
2012,172,0,28259,Sangmoon Bae,"36' 9""",11.46,26
2012,172,0,26476,Chez Reavie,"36' 9""",16.303,37
2012,174,0,30944,Jason Kokrak,"36' 8""",14.506,33
2012,175,0,23135,Tim Clark,"36' 7""",10.091,23
2012,176,0,6036,Scott Dunlap,"36' 3""",15.656,36
2012,176,0,28307,Matt Every,"36' 3""",13.046,30
2012,178,0,21753,Brian Davis,"36' 2""",11.711,27
2012,179,0,32102,Rickie Fowler,"36' 1""",13.422,31
2012,180,0,10213,Dicky Pride,"35' 10""",7.316,17
2012,181,0,27895,Jonas Blixt,"35' 6""",8.102,19
2012,182,0,6004,Stephen Ames,"35' 1""",10.101,24
2012,183,0,8793,Tiger Woods,"34' 11""",9.648,23
2012,184,0,24138,Ian Poulter,"34' 6""",6.631,16
2012,185,0,12652,Cameron Beckman,"34' 5""",19.01,46
2012,186,0,30750,Tommy Gainey,"34' 3""",15.615,38
2012,187,0,26289,Boo Weekley,"33' 11""",13.832,34
2012,188,0,21731,Freddie Jacobson,"33' 8""",8.072,20
2012,189,0,1766,Billy Mayfair,"33' 3""",16.371,41
2012,190,0,23409,James Driscoll,"32' 5""",8.949,23
2012,191,0,27556,Ted Potter Jr.,"31' 10""",13.383,35
2008,1,0,20104,Ken Duke,"50' 2""",22.276,37
2008,2,0,21350,Ryuji Imada,"49' 3""",11.816,20
2008,3,0,1473,Todd Hamilton,"48' 5""",15.682,27
2008,3,0,1948,Tim Petrovic,"48' 5""",28.463,49
2008,5,0,27120,Troy Matteson,"48' 4""",34.196,59
2008,6,0,6522,Ernie Els,"47' 11""",12.078,21
2008,7,0,23157,Richard Johnson,"47' 8""",17.156,30
2008,8,0,26420,Richard Johnson,"47' 5""",13.077,23
2008,9,0,7749,Brett Quigley,"46' 7""",14.526,26
2008,10,0,21633,Steve Allan,"46' 6""",17.288,31
2008,10,0,22913,John Rollins,"46' 6""",26.8,48
2008,12,0,20634,Peter Lonard,"46' 5""",23.936,43
2008,13,0,23320,Ryan Palmer,"46' 4""",14.459,26
2008,14,0,26668,Marc Turnesa,"46' 0""",16.552,30
2008,15,0,10585,Scott McCarron,"45' 11""",19.828,36
2008,16,0,1035,Tommy Armour III,"45' 10""",23.111,42
2008,16,0,20850,Daniel Chopra,"45' 10""",7.694,14
2008,18,0,24781,Hunter Mahan,"45' 9""",18.121,33
2008,19,0,23718,Nathan Green,"45' 8""",20.264,37
2008,19,0,12309,Bob Sowards,"45' 8""",14.787,27
2008,19,0,2223,Bob Tway,"45' 8""",9.871,18
2008,19,0,26951,Johnson Wagner,"45' 8""",21.922,40
2008,23,0,23108,Matt Kuchar,"45' 6""",15.839,29
2008,24,0,2002,John Riegger,"45' 3""",22.787,42
2008,25,0,20498,Briny Baird,"45' 2""",30.326,56
2008,25,0,6090,Jim McGovern,"45' 2""",18.44,34
2008,27,0,8385,Omar Uresti,"45' 1""",21.632,40
2008,27,0,21878,Mark Wilson,"45' 1""",24.877,46
2008,29,0,12705,Cliff Kresge,"45' 0""",21.052,39
2008,30,0,10425,Jay Williamson,"44' 11""",26.926,50
2008,31,0,25804,Bubba Watson,"44' 10""",25.264,47
2008,32,0,20382,Stephen Leaney,"44' 9""",11.822,22
2008,32,0,1928,Corey Pavin,"44' 9""",10.739,20
2008,32,0,25632,Jimmy Walker,"44' 9""",16.661,31
2008,35,0,12782,Tim Herron,"44' 8""",21.974,41
2008,35,0,21961,Charles Howell III,"44' 8""",20.914,39
2008,35,0,24024,Zach Johnson,"44' 8""",16.623,31
2008,38,0,25842,Jon Mills,"44' 7""",25.155,47
2008,39,0,20378,Mathias Grönberg,"44' 6""",28.85,54
2008,39,0,24449,Parker McLachlin,"44' 6""",18.148,34
2008,41,0,23778,Brad Adamonis,"44' 3""",21.258,40
2008,42,0,30925,Dustin Johnson,"44' 2""",15.905,30
2008,42,0,27936,Martin Laird,"44' 2""",26.497,50
2008,44,0,23353,J.J. Henry,"44' 0""",25.339,48
2008,44,0,1766,Billy Mayfair,"44' 0""",27.473,52
2008,44,0,23325,Vaughn Taylor,"44' 0""",24.8,47
2008,47,0,10733,Kent Jones,"43' 11""",16.344,31
2008,48,0,24357,K.J. Choi,"43' 10""",11.571,22
2008,48,0,20645,John Senden,"43' 10""",22.626,43
2008,50,0,10875,Todd Demsey,"43' 9""",18.359,35
2008,50,0,1945,Kenny Perry,"43' 9""",26.752,51
2008,52,0,24227,Justin Bolli,"43' 8""",25.13,48
2008,52,0,6643,Paul Goydos,"43' 8""",15.711,30
2008,52,0,27060,John Mallinger,"43' 8""",15.72,30
2008,52,0,25349,Tim Wilkinson,"43' 8""",15.196,29
2008,56,0,20848,Ángel Cabrera,"43' 7""",9.94,19
2008,57,0,20443,Jin Park,"43' 6""",18.274,35
2008,58,0,6004,Stephen Ames,"43' 5""",13.555,26
2008,58,0,1226,Fred Couples,"43' 5""",12.511,24
2008,60,0,23125,Brad Elder,"43' 4""",9.367,18
2008,61,0,26695,Michael Letzig,"43' 3""",18.69,36
2008,61,0,12680,Shigeki Maruyama,"43' 3""",9.334,18
2008,63,0,6197,Michael Allen,"43' 2""",18.129,35
2008,63,0,24924,Bill Haas,"43' 2""",19.695,38
2008,63,0,10860,Justin Leonard,"43' 2""",10.88,21
2008,66,0,1142,Bart Bryant,"43' 1""",18.103,35
2008,66,0,22621,Ben Curtis,"43' 1""",9.302,18
2008,66,0,28475,Jeff Overton,"43' 1""",25.346,49
2008,66,0,8845,Scott Sterling,"43' 1""",19.113,37
2008,70,0,20098,Stuart Appleby,"43' 0""",14.975,29
2008,70,0,6595,Kevin Sutherland,"43' 0""",20.658,40
2008,72,0,12602,Dean Wilson,"42' 10""",20.046,39
2008,73,0,25190,Jeff Quinney,"42' 9""",14.365,28
2008,74,0,19846,Brian Gay,"42' 8""",12.804,25
2008,74,0,25900,Lucas Glover,"42' 8""",18.962,37
2008,74,0,6012,Greg Kraft,"42' 8""",12.797,25
2008,77,0,21731,Freddie Jacobson,"42' 7""",13.808,27
2008,77,0,26300,Matt Jones,"42' 7""",24.03,47
2008,79,0,27141,J.B. Holmes,"42' 6""",22.434,44
2008,79,0,26596,Ryan Moore,"42' 6""",15.795,31
2008,81,0,23409,James Driscoll,"42' 5""",14.261,28
2008,81,0,9011,David Duval,"42' 5""",13.731,27
2008,81,0,24663,Y.E. Yang,"42' 5""",22.907,45
2008,84,0,23349,Charles Warren,"42' 3""",25.368,50
2008,85,0,10885,Robert Allenby,"42' 2""",23.769,47
2008,85,0,6573,Brandt Jobe,"42' 2""",12.639,25
2008,87,0,22348,Nick O'Hern,"42' 1""",13.136,26
2008,87,0,22582,Kyle Thompson,"42' 1""",14.153,28
2008,89,0,21461,Kenneth Ferrie,"42' 0""",19.648,39
2008,90,0,1677,Tom Lehman,"41' 11""",12.076,24
2008,90,0,24490,George McNeill,"41' 11""",28.156,56
2008,92,0,6251,Chris DiMarco,"41' 10""",18.567,37
2008,92,0,1724,Jeff Maggert,"41' 10""",23.07,46
2008,92,0,22548,Patrick Sheehan,"41' 10""",20.599,41
2008,92,0,20160,Charlie Wi,"41' 10""",23.095,46
2008,96,0,10809,Jim Furyk,"41' 8""",12.003,24
2008,97,0,23135,Tim Clark,"41' 6""",17.438,35
2008,97,0,25594,Travis Perkins,"41' 6""",12.954,26
2008,99,0,23540,Jason Allred,"41' 5""",20.866,42
2008,99,0,1577,Lee Janzen,"41' 5""",22.375,45
2008,99,0,27933,John Merrick,"41' 5""",20.857,42
2008,102,0,27963,Chris Stroud,"41' 3""",18.826,38
2008,103,0,22371,Aaron Baddeley,"41' 2""",6.424,13
2008,103,0,25364,Paul Casey,"41' 2""",13.332,27
2008,103,0,25720,Chad Collins,"41' 2""",10.369,21
2008,103,0,26476,Chez Reavie,"41' 2""",24.678,50
2008,103,0,23497,Tag Ridings,"41' 2""",25.697,52
2008,108,0,1320,Bob Estes,"41' 1""",20.218,41
2008,108,0,22378,Trevor Immelman,"41' 1""",12.827,26
2008,110,0,8931,Glen Day,"41' 0""",8.358,17
2008,111,0,7867,Woody Austin,"40' 11""",24.081,49
2008,111,0,21209,Sergio Garcia,"40' 11""",15.721,32
2008,111,0,6575,Dudley Hart,"40' 11""",17.171,35
2008,114,0,12716,Charley Hoffman,"40' 10""",23.039,47
2008,115,0,1313,Steve Elkington,"40' 9""",13.699,28
2008,115,0,30750,Tommy Gainey,"40' 9""",17.109,35
2008,115,0,23797,Brett Rumford,"40' 9""",16.133,33
2008,118,0,6034,Marco Dawson,"40' 8""",9.273,19
2008,119,0,27095,Nick Watney,"40' 7""",22.382,46
2008,119,0,19913,Ron Whittaker,"40' 7""",13.645,28
2008,121,0,1706,Davis Love III,"40' 6""",20.404,42
2008,122,0,27214,Kevin Streelman,"40' 5""",28.137,58
2008,123,0,12652,Cameron Beckman,"40' 4""",20.794,43
2008,123,0,24925,Jonathan Byrd,"40' 4""",19.844,41
2008,123,0,27770,Camilo Villegas,"40' 4""",11.133,23
2008,126,0,23048,Eric Axley,"40' 3""",20.292,42
2008,126,0,12510,Chad Campbell,"40' 3""",22.224,46
2008,126,0,26289,Boo Weekley,"40' 3""",23.648,49
2008,129,0,22806,Doug LaBelle II,"40' 1""",11.07,23
2008,130,0,20229,Stewart Cink,"39' 11""",13.889,29
2008,130,0,23541,Ben Crane,"39' 11""",14.381,30
2008,130,0,20766,Padraig Harrington,"39' 11""",7.659,16
2008,130,0,27649,Brandt Snedeker,"39' 11""",17.73,37
2008,134,0,22046,Geoff Ogilvy,"39' 10""",8.13,17
2008,135,0,1139,Olin Browne,"39' 9""",18.116,38
2008,135,0,28780,Nicholas Thompson,"39' 9""",36.264,76
2008,137,0,21805,Harrison Frazar,"39' 8""",22.355,47
2008,138,0,21753,Brian Davis,"39' 7""",28.038,59
2008,139,0,26500,Alejandro Cañizares,"39' 6""",8.54,18
2008,139,0,20157,Retief Goosen,"39' 6""",9.955,21
2008,139,0,6567,Vijay Singh,"39' 6""",13.274,28
2008,142,0,23614,Rich Beem,"39' 5""",18.93,40
2008,143,0,2206,David Toms,"39' 4""",11.788,25
2008,144,0,8075,Jerry Kelly,"39' 3""",11.294,24
2008,145,0,10505,Shane Bertsch,"39' 1""",14.075,30
2008,145,0,20574,Mathew Goggin,"39' 1""",17.371,37
2008,145,0,22293,Heath Slocum,"39' 1""",20.187,43
2008,145,0,6527,Steve Stricker,"39' 1""",11.257,24
2008,149,0,27561,Nick Flanagan,"39' 0""",26.703,57
2008,149,0,12660,Jesper Parnevik,"39' 0""",20.142,43
2008,151,0,12823,Carlos Franco,"38' 9""",15.826,34
2008,152,0,28089,Jason Day,"38' 8""",16.237,35
2008,152,0,23621,Rory Sabbatini,"38' 8""",19.022,41
2008,152,0,10649,Tom Scherrer,"38' 8""",10.678,23
2008,155,0,20623,Gavin Coles,"38' 6""",9.247,20
2008,155,0,25345,Carl Pettersson,"38' 6""",17.082,37
2008,157,0,20127,Chris Riley,"38' 5""",6.45,14
2008,158,0,24138,Ian Poulter,"38' 4""",5.516,12
2008,158,0,21959,Ted Purdy,"38' 4""",15.627,34
2008,158,0,23623,Bo Van Pelt,"38' 4""",24.855,54
2008,161,0,7457,Steve Flesch,"38' 3""",19.723,43
2008,162,0,24502,Adam Scott,"38' 2""",10.533,23
2008,163,0,1024,Billy Andrade,"38' 1""",18.281,40
2008,163,0,19803,Ryan Armour,"38' 1""",16.896,37
2008,163,0,26679,Kevin Stadler,"38' 1""",18.286,40
2008,166,0,1707,Steve Lowery,"38' 0""",18.711,41
2008,166,0,24361,Pat Perez,"38' 0""",21.423,47
2008,168,0,8537,J.P. Hayes,"37' 11""",12.298,27
2008,169,0,20663,Brenden Pappas,"37' 8""",11.754,26
2008,170,0,24358,Robert Garrigus,"37' 7""",25.256,56
2008,171,0,6621,Joe Durant,"37' 6""",31.082,69
2008,172,0,20472,Alex Cejka,"37' 5""",13.916,31
2008,172,0,1941,Tom Pernice Jr.,"37' 5""",23.372,52
2008,174,0,20433,Mark Hensby,"37' 1""",16.019,36
2008,174,0,25396,Kevin Na,"37' 1""",18.243,41
2008,176,0,20105,Jeff Gove,"37' 0""",12.432,28
2008,176,0,29718,Anthony Kim,"37' 0""",11.533,26
2008,176,0,28158,Steve Marino,"37' 0""",24.854,56
2008,179,0,7547,Craig Kanada,"36' 10""",7.511,17
2008,179,0,23788,D.J. Trahan,"36' 10""",20.79,47
2008,181,0,1161,Mark Calcavecchia,"36' 9""",14.102,32
2008,182,0,27613,David Lutterus,"36' 8""",16.711,38
2008,182,0,24912,Will MacKenzie,"36' 8""",12.316,28
2008,184,0,22892,Jason Gore,"36' 7""",21.517,49
2008,185,0,1553,John Huston,"36' 5""",10.041,23
2008,186,0,20572,Rod Pampling,"36' 4""",15.246,35
2008,187,0,12826,Paul Claxton,"36' 0""",8.204,19
2008,187,0,21949,Joe Ogilvie,"36' 0""",17.286,40
2008,187,0,2239,Scott Verplank,"36' 0""",12.964,30
2008,190,0,11032,Frank Lickliter II,"35' 10""",21.953,51
2008,191,0,1810,Phil Mickelson,"35' 8""",9.84,23
2008,192,0,26631,Cody Freeman,"35' 7""",12.379,29
2008,193,0,1797,Rocco Mediate,"34' 11""",14.236,34
2008,194,0,24140,Sean O'Hair,"34' 8""",13.299,32
2008,195,0,1388,Robert Gamez,"34' 7""",24.495,59
2008,196,0,10423,Mike Weir,"33' 1""",7.949,20
2008,197,0,25562,Andres Romero,"32' 8""",9.019,23
2006,1,0,12645,Brent Geiberger,"53' 5""",24.367,38
2006,2,0,22046,Geoff Ogilvy,"51' 5""",16.031,26
2006,3,0,23983,Luke Donald,"51' 1""",12.25,20
2006,4,0,21646,David Branshaw,"48' 4""",31.326,54
2006,5,0,10885,Robert Allenby,"48' 2""",12.72,22
2006,6,0,1666,Bernhard Langer,"48' 0""",16.702,29
2006,6,0,25632,Jimmy Walker,"48' 0""",10.367,18
2006,8,0,1042,Paul Azinger,"47' 10""",14.914,26
2006,9,0,22293,Heath Slocum,"47' 5""",20.467,36
2006,10,0,20850,Daniel Chopra,"47' 4""",15.905,28
