YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2015,49,0,30852,Ryo Ishikawa,"8' 11""",713.833,80,159
2015,49,0,22046,Geoff Ogilvy,"8' 11""",517.333,58,181
2015,49,0,25345,Carl Pettersson,"8' 11""",1145.917,129,26
2015,52,0,32448,James Hahn,"9' 0""",853.333,95,108
2015,52,0,22056,Cameron Percy,"9' 0""",614.5,68,148
2015,52,0,33448,Justin Thomas,"9' 0""",917.833,102,37
2015,52,0,28780,Nicholas Thompson,"9' 0""",862.083,96,179
2015,56,0,32102,Rickie Fowler,"9' 1""",742.333,82,47
2015,56,0,34431,Robert Streb,"9' 1""",1208.583,133,79
2015,58,0,24358,Robert Garrigus,"9' 2""",593.833,65,176
2015,58,0,29289,S.Y. Noh,"9' 2""",639.417,70,166
2015,58,0,24138,Ian Poulter,"9' 2""",708.417,77,54
2015,58,0,28132,Tyrone Van Aswegen,"9' 2""",440.75,48,116
2015,62,0,12510,Chad Campbell,"9' 3""",908.75,98,88
2015,62,0,33413,Ben Martin,"9' 3""",862.5,93,174
2015,62,0,29518,Brendan Steele,"9' 3""",850.417,92,68
2015,65,0,22892,Jason Gore,"9' 4""",634.833,68,167
2015,65,0,34409,David Lingmerth,"9' 4""",883.583,95,42
2015,65,0,27963,Chris Stroud,"9' 4""",799.333,86,71
2015,68,0,28259,Sangmoon Bae,"9' 5""",1176.167,125,45
2015,68,0,40026,Daniel Berger,"9' 5""",952.917,101,59
2015,68,0,28307,Matt Every,"9' 5""",773.083,82,153
2015,68,0,26300,Matt Jones,"9' 5""",1107.917,118,42
2015,68,0,26851,Marc Leishman,"9' 5""",716.083,76,141
2015,68,0,34360,Patrick Reed,"9' 5""",938.917,100,28
2015,68,0,21528,Henrik Stenson,"9' 5""",506.25,54,25
2015,68,0,25493,Nick Taylor,"9' 5""",1058.667,112,113
2015,68,0,2206,David Toms,"9' 5""",790.833,84,12
2015,68,0,33419,Cameron Tringale,"9' 5""",985.417,105,27
2015,78,0,29479,Scott Brown,"9' 6""",805.833,85,55
2015,78,0,20593,Greg Chalmers,"9' 6""",491.833,52,132
2015,78,0,6522,Ernie Els,"9' 6""",523.833,55,144
2015,78,0,36801,Mark Hubbard,"9' 6""",778.333,82,38
2015,78,0,27936,Martin Laird,"9' 6""",846.667,89,67
2015,78,0,33486,Roger Sloan,"9' 6""",350.417,37,175
2015,78,0,25804,Bubba Watson,"9' 6""",614.833,65,32
2015,85,0,22371,Aaron Baddeley,"9' 7""",937.167,98,48
2015,85,0,32334,Charlie Beljan,"9' 7""",709.167,74,184
2015,85,0,24494,Erik Compton,"9' 7""",902.0,94,61
2015,85,0,25686,Jason Dufner,"9' 7""",660.667,69,162
2015,85,0,23548,Bill Lunde,"9' 7""",344.833,36,128
2015,85,0,31202,William McGirt,"9' 7""",1200.083,125,11
2015,85,0,24140,Sean O'Hair,"9' 7""",1083.167,113,83
2015,85,0,24361,Pat Perez,"9' 7""",949.917,99,69
2015,85,0,34256,Andrew Putnam,"9' 7""",764.833,80,139
2015,94,0,23048,Eric Axley,"9' 8""",636.0,66,56
2015,94,0,34262,Jon Curran,"9' 8""",917.083,95,35
2015,94,0,30944,Jason Kokrak,"9' 8""",1144.333,118,114
2015,94,0,28023,Byron Smith,"9' 8""",385.75,40,172
2015,94,0,34046,Jordan Spieth,"9' 8""",872.5,90,4
2015,99,0,20472,Alex Cejka,"9' 9""",880.333,90,62
2015,99,0,31416,Derek Fathauer,"9' 9""",935.167,96,129
2015,99,0,39977,Max Homa,"9' 9""",806.917,83,90
2015,99,0,10860,Justin Leonard,"9' 9""",652.417,67,34
2015,99,0,25562,Andres Romero,"9' 9""",593.333,61,140
2015,104,0,37273,Derek Ernst,"9' 10""",729.417,74,135
2015,104,0,33667,Carlos Ortiz,"9' 10""",1196.417,122,158
2015,106,0,24846,Ricky Barnes,"9' 11""",869.583,88,69
2015,106,0,31557,Jim Herman,"9' 11""",849.75,86,118
2015,106,0,20691,Greg Owen,"9' 11""",467.667,47,74
2015,106,0,26289,Boo Weekley,"9' 11""",785.083,79,73
2015,110,0,10809,Jim Furyk,"10' 0""",541.583,54,18
2015,110,0,8075,Jerry Kelly,"10' 0""",729.75,73,7
2015,110,0,34358,Jonathan Randolph,"10' 0""",760.0,76,53
2015,110,0,31193,Jim Renner,"10' 0""",709.167,71,165
2015,110,0,26951,Johnson Wagner,"10' 0""",572.25,57,82
2015,115,0,30736,Oscar Fraustro,"10' 1""",503.583,50,147
2015,115,0,24924,Bill Haas,"10' 1""",797.667,79,31
2015,115,0,23320,Ryan Palmer,"10' 1""",727.167,72,60
2015,115,0,27064,Jhonattan Vegas,"10' 1""",767.25,76,89
2015,115,0,27770,Camilo Villegas,"10' 1""",1014.583,101,96
2015,120,0,20157,Retief Goosen,"10' 2""",772.667,76,85
2015,120,0,34174,John Huh,"10' 2""",1489.25,147,23
2015,120,0,29222,Billy Hurley III,"10' 2""",772.917,76,10
2015,120,0,33122,Russell Knox,"10' 2""",933.583,92,71
2015,120,0,31560,Brian Stuard,"10' 2""",1148.333,113,66
2015,120,0,32150,Michael Thompson,"10' 2""",1185.75,117,161
2015,120,0,25892,Steve Wheatcroft,"10' 2""",1116.5,110,56
2015,127,0,10885,Robert Allenby,"10' 3""",643.75,63,180
2015,127,0,23638,Brendon de Jonge,"10' 3""",1177.833,115,91
2015,127,0,27436,Graham DeLaet,"10' 3""",780.083,76,133
2015,127,0,33399,Adam Hadwin,"10' 3""",1275.083,124,110
2015,127,0,25834,Daniel Summerhays,"10' 3""",1135.0,111,122
2015,132,0,20229,Stewart Cink,"10' 4""",761.667,74,117
2015,132,0,25191,Gonzalo Fernandez-Castaño,"10' 4""",1024.667,99,120
2015,132,0,29478,Kevin Kisner,"10' 4""",1160.667,112,21
2015,132,0,33418,Shawn Stefani,"10' 4""",1201.583,116,146
2015,136,0,26758,David Hearn,"10' 5""",1039.833,100,131
2015,136,0,24781,Hunter Mahan,"10' 5""",1175.167,113,78
2015,136,0,32640,Troy Merritt,"10' 5""",1135.833,109,33
2015,139,0,34563,Chesson Hadley,"10' 6""",1359.25,129,125
2015,139,0,34098,Russell Henley,"10' 6""",998.583,95,130
2015,139,0,36689,Brooks Koepka,"10' 6""",1014.833,97,143
2015,139,0,26331,Charl Schwartzel,"10' 6""",617.417,59,168
2015,143,0,21961,Charles Howell III,"10' 7""",1199.75,113,151
2015,143,0,27095,Nick Watney,"10' 7""",1069.75,101,103
2015,145,0,1706,Davis Love III,"10' 8""",650.833,61,136
2015,146,0,36699,Patrick Rodgers,"10' 9""",644.667,60,145
2015,146,0,24502,Adam Scott,"10' 9""",453.083,42,173
2015,148,0,25364,Paul Casey,"10' 10""",681.083,63,150
2015,148,0,28500,Martin Flores,"10' 10""",1205.0,111,99
2015,148,0,23623,Bo Van Pelt,"10' 10""",844.833,78,154
2015,151,0,21209,Sergio Garcia,"10' 11""",547.333,50,109
2015,151,0,23353,J.J. Henry,"10' 11""",865.083,79,170
2015,151,0,12716,Charley Hoffman,"10' 11""",1324.5,121,100
2015,151,0,35532,Tom Hoge,"10' 11""",862.0,79,106
2015,151,0,30946,Alex Prugh,"10' 11""",997.083,91,177
2015,151,0,26476,Chez Reavie,"10' 11""",536.333,49,152
2015,157,0,34099,Harris English,"11' 0""",1225.5,111,36
2015,157,0,26596,Ryan Moore,"11' 0""",838.833,76,65
2015,157,0,28475,Jeff Overton,"11' 0""",1152.917,105,98
2015,157,0,27214,Kevin Streelman,"11' 0""",1020.417,93,104
2015,161,0,35541,John Peterson,"11' 1""",1000.417,90,14
2015,162,0,29420,Billy Horschel,"11' 2""",1051.75,94,126
2015,163,0,20104,Ken Duke,"11' 3""",1102.583,98,102
2015,164,0,35545,Blayne Barber,"11' 4""",872.417,77,80
2015,165,0,33141,Keegan Bradley,"11' 5""",1012.917,89,115
2015,166,0,37454,Whee Kim,"11' 6""",723.833,63,123
2015,166,0,25198,Francesco Molinari,"11' 6""",608.75,53,111
2015,166,0,20396,Lee Westwood,"11' 6""",540.417,47,178
2015,169,0,20848,Ángel Cabrera,"11' 7""",822.083,71,183
2015,169,0,29720,Andres Gonzales,"11' 7""",1019.667,88,157
2015,169,0,30925,Dustin Johnson,"11' 7""",775.5,67,119
2015,169,0,30692,Scott Stallings,"11' 7""",727.25,63,171
2015,173,0,33461,Morgan Hoffmann,"11' 9""",1114.417,95,92
2015,174,0,29725,Tony Finau,"11' 10""",1287.333,109,149
2015,175,0,24507,Jason Bohn,"11' 11""",1203.25,101,51
2015,176,0,29535,Brice Garnett,"12' 0""",934.917,78,156
2015,176,0,31323,Gary Woodland,"12' 0""",861.25,72,142
2015,178,0,25818,Scott Piercy,"12' 2""",1238.5,102,105
2015,178,0,35451,Scott Pinckney,"12' 2""",1079.583,89,155
2015,180,0,27466,Spencer Levin,"12' 3""",1172.083,96,76
2015,180,0,27933,John Merrick,"12' 3""",857.083,70,134
2015,180,0,34264,Hudson Swafford,"12' 3""",1248.833,102,160
2015,183,0,28679,Fabián Gómez,"12' 9""",1186.5,93,101
2015,184,0,29425,Andrew Svoboda,"13' 2""",1131.167,86,182
2012,1,0,10809,Jim Furyk,"7' 0""",657.583,94,3
2012,1,0,28237,Rory McIlroy,"7' 0""",350.0,50,33
2012,3,0,26331,Charl Schwartzel,"7' 4""",404.5,55,50
2012,4,0,22371,Aaron Baddeley,"7' 5""",726.25,98,37
2012,4,0,20766,Padraig Harrington,"7' 5""",506.583,68,39
2012,6,0,24925,Jonathan Byrd,"7' 6""",619.25,83,56
2012,6,0,22405,Justin Rose,"7' 6""",641.917,86,12
2012,8,0,29221,Webb Simpson,"7' 7""",714.5,94,56
2012,9,0,24924,Bill Haas,"7' 9""",686.75,89,27
2012,9,0,1706,Davis Love III,"7' 9""",653.167,84,147
2012,11,0,6251,Chris DiMarco,"7' 10""",1025.5,131,103
2012,11,0,33122,Russell Knox,"7' 10""",477.083,61,76
2012,13,0,31558,J.J. Killeen,"7' 11""",1360.333,171,28
2012,13,0,1810,Phil Mickelson,"7' 11""",820.167,104,16
2012,15,0,8725,Tom Gillis,"8' 0""",1027.25,129,68
2012,16,0,27895,Jonas Blixt,"8' 1""",937.25,116,16
2012,16,0,30852,Ryo Ishikawa,"8' 1""",542.083,67,152
2012,18,0,22348,Nick O'Hern,"8' 2""",819.417,100,62
2012,19,0,20593,Greg Chalmers,"8' 3""",1188.25,144,11
2012,19,0,21805,Harrison Frazar,"8' 3""",650.833,79,155
2012,19,0,21209,Sergio Garcia,"8' 3""",632.167,77,69
2012,19,0,23548,Bill Lunde,"8' 3""",711.75,86,54
2012,23,0,32200,Roberto Castro,"8' 4""",931.083,112,62
2012,23,0,20396,Lee Westwood,"8' 4""",580.417,70,191
2012,25,0,1249,John Daly,"8' 5""",379.5,45,174
2012,25,0,19846,Brian Gay,"8' 5""",902.833,107,1
2012,25,0,1797,Rocco Mediate,"8' 5""",671.75,80,22
2012,28,0,20098,Stuart Appleby,"8' 6""",816.833,96,29
2012,28,0,23541,Ben Crane,"8' 6""",944.5,111,97
2012,28,0,19970,Robert Karlsson,"8' 6""",614.417,72,172
2012,28,0,23108,Matt Kuchar,"8' 6""",920.417,108,7
2012,28,0,27649,Brandt Snedeker,"8' 6""",900.25,106,10
2012,28,0,27214,Kevin Streelman,"8' 6""",1050.167,124,77
2012,28,0,24663,Y.E. Yang,"8' 6""",731.167,86,87
2012,35,0,12782,Tim Herron,"8' 7""",1039.333,121,99
2012,36,0,33120,Mark Anderson,"8' 8""",902.333,104,163
2012,36,0,24494,Erik Compton,"8' 8""",869.5,100,161
2012,36,0,21753,Brian Davis,"8' 8""",993.917,115,51
2012,36,0,25686,Jason Dufner,"8' 8""",835.5,96,8
2012,36,0,27141,J.B. Holmes,"8' 8""",1107.083,128,125
2012,36,0,29222,Billy Hurley III,"8' 8""",800.167,92,90
2012,36,0,24024,Zach Johnson,"8' 8""",1000.417,115,30
2012,36,0,30110,Kyle Stanley,"8' 8""",916.0,106,173
2012,44,0,28259,Sangmoon Bae,"8' 9""",924.75,106,182
2012,44,0,26851,Marc Leishman,"8' 9""",1017.333,116,74
2012,44,0,25396,Kevin Na,"8' 9""",758.25,87,21
2012,44,0,22046,Geoff Ogilvy,"8' 9""",847.417,97,6
2012,44,0,33419,Cameron Tringale,"8' 9""",1034.917,118,52
2012,49,0,21407,Arjun Atwal,"8' 10""",921.25,104,137
2012,49,0,34021,Bud Cauley,"8' 10""",1073.083,122,8
2012,49,0,25818,Scott Piercy,"8' 10""",1021.333,116,35
2012,49,0,23621,Rory Sabbatini,"8' 10""",1005.917,114,55
2012,49,0,32150,Michael Thompson,"8' 10""",712.667,81,136
2012,49,0,21878,Mark Wilson,"8' 10""",818.167,93,84
2012,55,0,20572,Rod Pampling,"8' 11""",1062.5,119,98
2012,56,0,21350,Ryuji Imada,"9' 0""",989.333,110,74
2012,56,0,30711,Colt Knost,"9' 0""",945.083,105,140
2012,56,0,25345,Carl Pettersson,"9' 0""",1166.25,130,30
2012,59,0,24357,K.J. Choi,"9' 1""",759.75,84,150
2012,59,0,28307,Matt Every,"9' 1""",963.833,106,67
2012,59,0,24604,Hunter Haas,"9' 1""",761.417,84,142
2012,59,0,22961,David Mathis,"9' 1""",1064.5,117,85
2012,63,0,23135,Tim Clark,"9' 2""",714.75,78,79
2012,63,0,28089,Jason Day,"9' 2""",768.25,84,19
2012,63,0,23983,Luke Donald,"9' 2""",796.833,87,5
2012,63,0,30925,Dustin Johnson,"9' 2""",761.25,83,32
2012,63,0,27963,Chris Stroud,"9' 2""",945.583,103,18
2012,68,0,1320,Bob Estes,"9' 3""",958.333,104,25
2012,68,0,26758,David Hearn,"9' 3""",1098.75,119,23
2012,68,0,22378,Trevor Immelman,"9' 3""",876.5,95,109
2012,71,0,24490,George McNeill,"9' 4""",1366.25,146,96
2012,71,0,24361,Pat Perez,"9' 4""",1039.75,111,14
2012,71,0,2206,David Toms,"9' 4""",486.5,52,13
2012,71,0,25632,Jimmy Walker,"9' 4""",1311.333,140,78
2012,75,0,27060,John Mallinger,"9' 5""",874.917,93,53
2012,76,0,20070,Matt Bettencourt,"9' 6""",816.75,86,179
2012,76,0,20850,Daniel Chopra,"9' 6""",627.083,66,165
2012,76,0,20623,Gavin Coles,"9' 6""",636.667,67,38
2012,76,0,6522,Ernie Els,"9' 6""",909.917,96,24
2012,76,0,20574,Mathew Goggin,"9' 6""",851.583,90,105
2012,76,0,21961,Charles Howell III,"9' 6""",1030.417,108,118
2012,76,0,27466,Spencer Levin,"9' 6""",1329.0,140,82
2012,76,0,6527,Steve Stricker,"9' 6""",635.0,67,34
2012,76,0,25834,Daniel Summerhays,"9' 6""",1004.25,106,122
2012,85,0,12652,Cameron Beckman,"9' 7""",881.583,92,170
2012,85,0,21731,Freddie Jacobson,"9' 7""",659.583,69,92
2012,85,0,26329,Louis Oosthuizen,"9' 7""",719.167,75,137
2012,85,0,26476,Chez Reavie,"9' 7""",879.083,92,111
2012,89,0,23638,Brendon de Jonge,"9' 8""",1398.0,145,59
2012,89,0,23718,Nathan Green,"9' 8""",937.417,97,88
2012,89,0,8075,Jerry Kelly,"9' 8""",1156.0,120,41
2012,89,0,28475,Jeff Overton,"9' 8""",1317.0,136,42
2012,89,0,29476,Kyle Reifers,"9' 8""",1025.667,106,100
2012,94,0,32366,Kevin Chappell,"9' 9""",1243.083,127,83
2012,94,0,28500,Martin Flores,"9' 9""",1010.417,104,47
2012,94,0,12716,Charley Hoffman,"9' 9""",1179.0,121,181
2012,94,0,10213,Dicky Pride,"9' 9""",740.0,76,93
2012,94,0,30692,Scott Stallings,"9' 9""",861.0,88,175
2012,94,0,20160,Charlie Wi,"9' 9""",1175.917,121,45
2012,100,0,33141,Keegan Bradley,"9' 10""",945.917,96,91
2012,100,0,27644,Brian Harman,"9' 10""",1421.25,145,49
2012,100,0,34174,John Huh,"9' 10""",1132.75,115,134
2012,100,0,23800,Bryce Molder,"9' 10""",915.917,93,20
2012,100,0,27330,Josh Teater,"9' 10""",1230.333,125,119
2012,100,0,27770,Camilo Villegas,"9' 10""",856.0,87,151
2012,106,0,23409,James Driscoll,"9' 11""",1321.583,133,153
2012,106,0,20104,Ken Duke,"9' 11""",1466.167,148,26
2012,106,0,26300,Matt Jones,"9' 11""",666.0,67,61
2012,106,0,27974,Sung Kang,"9' 11""",1042.667,105,144
2012,106,0,25572,Graeme McDowell,"9' 11""",424.917,43,177
2012,106,0,24502,Adam Scott,"9' 11""",615.917,62,128
2012,112,0,23204,Gary Christian,"10' 0""",987.083,99,139
2012,112,0,23903,Stephen Gangluff,"10' 0""",778.583,78,166
2012,112,0,27120,Troy Matteson,"10' 0""",1151.583,115,114
2012,112,0,29289,S.Y. Noh,"10' 0""",1185.417,119,80
2012,112,0,23320,Ryan Palmer,"10' 0""",1225.75,123,73
2012,112,0,24138,Ian Poulter,"10' 0""",641.333,64,2
2012,112,0,22548,Patrick Sheehan,"10' 0""",720.0,72,131
2012,112,0,27095,Nick Watney,"10' 0""",1109.167,111,141
2012,120,0,28087,Kris Blanks,"10' 1""",1111.333,110,149
2012,120,0,24507,Jason Bohn,"10' 1""",1135.833,113,119
2012,120,0,22621,Ben Curtis,"10' 1""",533.917,53,66
2012,120,0,6034,Marco Dawson,"10' 1""",646.583,64,176
2012,120,0,29478,Kevin Kisner,"10' 1""",703.5,70,40
2012,120,0,30944,Jason Kokrak,"10' 1""",984.667,98,115
2012,120,0,10860,Justin Leonard,"10' 1""",1042.5,103,44
2012,120,0,1766,Billy Mayfair,"10' 1""",1158.917,115,15
2012,120,0,30927,Brendon Todd,"10' 1""",971.833,96,129
2012,129,0,20229,Stewart Cink,"10' 2""",831.5,82,169
2012,129,0,34099,Harris English,"10' 2""",1299.917,128,159
2012,129,0,30750,Tommy Gainey,"10' 2""",1657.583,163,162
2012,129,0,25240,D.A. Points,"10' 2""",1163.25,114,112
2012,129,0,8793,Tiger Woods,"10' 2""",658.333,65,4
2012,134,0,23542,Tommy Biershenk,"10' 3""",769.5,75,184
2012,134,0,30926,Chris Kirk,"10' 3""",1235.667,121,71
2012,134,0,22913,John Rollins,"10' 3""",1239.917,121,80
2012,134,0,6567,Vijay Singh,"10' 3""",1386.667,135,43
2012,138,0,28093,Miguel Angel Carballo,"10' 4""",892.167,86,178
2012,138,0,29926,Danny Lee,"10' 4""",881.417,85,108
2012,138,0,20691,Greg Owen,"10' 4""",1139.917,110,154
2012,138,0,23325,Vaughn Taylor,"10' 4""",814.583,79,116
2012,142,0,32102,Rickie Fowler,"10' 5""",1171.083,112,106
2012,142,0,29420,Billy Horschel,"10' 5""",522.083,50,36
2012,142,0,24940,Edward Loar,"10' 5""",612.75,59,190
2012,142,0,31202,William McGirt,"10' 5""",1228.667,118,59
2012,142,0,25457,Alexandre Rocha,"10' 5""",585.333,56,160
2012,142,0,26289,Boo Weekley,"10' 5""",812.833,78,168
2012,148,0,20645,John Senden,"10' 6""",983.5,94,94
2012,148,0,26679,Kevin Stadler,"10' 6""",947.917,90,58
2012,150,0,24846,Ricky Barnes,"10' 7""",1246.333,118,148
2012,150,0,23623,Bo Van Pelt,"10' 7""",1056.333,100,130
2012,152,0,10885,Robert Allenby,"10' 9""",988.5,92,183
2012,152,0,28455,Will Claxton,"10' 9""",1197.417,111,102
2012,152,0,25804,Bubba Watson,"10' 9""",701.25,65,110
2012,155,0,24781,Hunter Mahan,"10' 10""",1263.583,117,157
2012,155,0,21528,Henrik Stenson,"10' 10""",745.333,69,47
2012,155,0,23788,D.J. Trahan,"10' 10""",886.917,82,164
2012,158,0,6004,Stephen Ames,"10' 11""",481.333,44,112
2012,158,0,1116,Michael Bradley,"10' 11""",783.917,72,156
2012,158,0,20848,Ángel Cabrera,"10' 11""",523.167,48,188
2012,158,0,6573,Brandt Jobe,"10' 11""",631.417,58,157
2012,158,0,35139,Richard Lee,"10' 11""",709.917,65,143
2012,158,0,24140,Sean O'Hair,"10' 11""",1284.083,118,121
2012,164,0,27302,Garth Mulroy,"11' 0""",639.0,58,180
2012,164,0,27556,Ted Potter Jr.,"11' 0""",970.417,88,132
2012,166,0,22293,Heath Slocum,"11' 1""",1066.083,96,70
2012,167,0,12510,Chad Campbell,"11' 2""",1369.667,123,145
2012,167,0,1941,Tom Pernice Jr.,"11' 2""",804.917,72,117
2012,167,0,29518,Brendan Steele,"11' 2""",971.833,87,135
2012,170,0,29479,Scott Brown,"11' 3""",721.0,64,185
2012,170,0,26596,Ryan Moore,"11' 3""",1371.167,122,107
2012,172,0,27936,Martin Laird,"11' 4""",873.167,77,125
2012,173,0,23353,J.J. Henry,"11' 5""",903.917,79,89
2012,174,0,27436,Graham DeLaet,"11' 6""",1038.5,90,86
2012,174,0,1724,Jeff Maggert,"11' 6""",1338.583,116,64
2012,176,0,11123,Chris Couch,"11' 7""",868.333,75,72
2012,177,0,29910,Blake Adams,"11' 8""",1718.75,147,123
2012,177,0,6036,Scott Dunlap,"11' 8""",807.75,69,65
2012,177,0,27797,Derek Lamely,"11' 8""",883.5,76,95
2012,177,0,25562,Andres Romero,"11' 8""",1058.333,91,124
2012,177,0,22582,Kyle Thompson,"11' 8""",606.583,52,189
2012,182,0,24358,Robert Garrigus,"11' 9""",1324.667,113,133
2012,182,0,27064,Jhonattan Vegas,"11' 9""",1161.5,99,187
2012,182,0,25892,Steve Wheatcroft,"11' 9""",750.833,64,101
2012,185,0,26951,Johnson Wagner,"12' 1""",1258.667,104,104
2012,185,0,31323,Gary Woodland,"12' 1""",857.75,71,171
2012,187,0,32698,Bobby Gates,"12' 2""",1365.5,112,127
2012,187,0,26287,Roland Thatcher,"12' 2""",730.5,60,186
2012,189,0,28308,Troy Kelly,"12' 6""",960.417,77,46
2012,190,0,27933,John Merrick,"13' 5""",1123.75,84,146
2012,191,0,32334,Charlie Beljan,"14' 10""",609.0,41,167
2008,1,0,10423,Mike Weir,"6' 6""",712.083,109,7
2008,2,0,8385,Omar Uresti,"6' 10""",659.583,97,8
2008,3,0,24502,Adam Scott,"6' 11""",326.917,47,173
2008,4,0,1553,John Huston,"7' 2""",486.5,68,79
2008,4,0,1810,Phil Mickelson,"7' 2""",631.167,88,26
2008,6,0,20105,Jeff Gove,"7' 4""",316.75,43,80
2008,6,0,7547,Craig Kanada,"7' 4""",570.667,78,24
2008,6,0,27770,Camilo Villegas,"7' 4""",725.583,99,171
2008,9,0,2239,Scott Verplank,"7' 6""",606.917,81,83
2008,10,0,1928,Corey Pavin,"7' 7""",627.583,83,3
2008,11,0,20850,Daniel Chopra,"7' 8""",923.5,121,95
2008,12,0,22621,Ben Curtis,"7' 9""",806.583,104,46
2008,12,0,23797,Brett Rumford,"7' 9""",756.917,98,151
2008,12,0,23621,Rory Sabbatini,"7' 9""",661.833,85,122
2008,15,0,6575,Dudley Hart,"7' 10""",873.917,111,20
2008,15,0,21350,Ryuji Imada,"7' 10""",842.667,108,34
2008,17,0,6034,Marco Dawson,"7' 11""",712.417,90,144
2008,17,0,6567,Vijay Singh,"7' 11""",691.167,87,51
2008,19,0,21753,Brian Davis,"8' 0""",1151.333,144,17
2008,19,0,25396,Kevin Na,"8' 0""",1257.833,158,13
2008,21,0,22046,Geoff Ogilvy,"8' 1""",687.583,85,38
2008,22,0,8931,Glen Day,"8' 2""",650.667,80,6
2008,22,0,7457,Steve Flesch,"8' 2""",787.667,96,44
2008,22,0,12680,Shigeki Maruyama,"8' 2""",516.0,63,14
2008,22,0,6595,Kevin Sutherland,"8' 2""",1053.417,129,25
2008,22,0,2206,David Toms,"8' 2""",639.0,78,187
2008,27,0,20157,Retief Goosen,"8' 3""",530.583,64,76
2008,27,0,20766,Padraig Harrington,"8' 3""",413.833,50,21
2008,29,0,1388,Robert Gamez,"8' 4""",791.75,95,162
2008,29,0,21961,Charles Howell III,"8' 4""",1095.0,131,116
2008,29,0,23108,Matt Kuchar,"8' 4""",758.667,91,14
2008,32,0,20498,Briny Baird,"8' 5""",1120.083,133,5
2008,32,0,24924,Bill Haas,"8' 5""",1225.167,146,148
2008,32,0,22293,Heath Slocum,"8' 5""",885.167,105,75
2008,32,0,21878,Mark Wilson,"8' 5""",1111.167,132,31
2008,36,0,23614,Rich Beem,"8' 6""",956.0,113,169
2008,36,0,1161,Mark Calcavecchia,"8' 6""",610.417,72,161
2008,36,0,21209,Sergio Garcia,"8' 6""",736.75,87,89
2008,36,0,27141,J.B. Holmes,"8' 6""",792.75,93,152
2008,36,0,20160,Charlie Wi,"8' 6""",984.75,116,4
2008,41,0,12652,Cameron Beckman,"8' 7""",934.667,109,69
2008,41,0,24925,Jonathan Byrd,"8' 7""",1023.5,119,72
2008,41,0,12823,Carlos Franco,"8' 7""",792.5,92,153
2008,41,0,19846,Brian Gay,"8' 7""",1151.333,134,1
2008,41,0,22806,Doug LaBelle II,"8' 7""",669.25,78,68
2008,41,0,24361,Pat Perez,"8' 7""",895.667,104,124
2008,41,0,25594,Travis Perkins,"8' 7""",530.833,62,193
2008,48,0,10860,Justin Leonard,"8' 8""",845.667,98,34
2008,48,0,21949,Joe Ogilvie,"8' 8""",1156.083,133,62
2008,48,0,1941,Tom Pernice Jr.,"8' 8""",1269.5,146,11
2008,48,0,28780,Nicholas Thompson,"8' 8""",1443.917,166,85
2008,52,0,24357,K.J. Choi,"8' 9""",824.167,94,95
2008,52,0,23157,Richard Johnson,"8' 9""",1104.5,126,67
2008,52,0,1706,Davis Love III,"8' 9""",863.667,99,145
2008,52,0,27060,John Mallinger,"8' 9""",1183.333,135,61
2008,52,0,24140,Sean O'Hair,"8' 9""",1037.833,119,134
2008,52,0,20572,Rod Pampling,"8' 9""",1068.75,122,129
2008,52,0,20663,Brenden Pappas,"8' 9""",657.25,75,50
2008,52,0,21959,Ted Purdy,"8' 9""",620.417,71,123
2008,52,0,10649,Tom Scherrer,"8' 9""",369.083,42,126
2008,52,0,23325,Vaughn Taylor,"8' 9""",1133.583,129,92
2008,62,0,12782,Tim Herron,"8' 10""",1115.5,126,10
2008,62,0,8075,Jerry Kelly,"8' 10""",1040.583,118,83
2008,64,0,20623,Gavin Coles,"8' 11""",519.417,58,9
2008,64,0,12716,Charley Hoffman,"8' 11""",1131.5,127,93
2008,64,0,20382,Stephen Leaney,"8' 11""",545.417,61,53
2008,64,0,24449,Parker McLachlin,"8' 11""",1168.917,131,42
2008,68,0,26500,Alejandro Cañizares,"9' 0""",528.667,59,111
2008,68,0,25720,Chad Collins,"9' 0""",826.583,92,88
2008,68,0,20574,Mathew Goggin,"9' 0""",1130.833,126,77
2008,68,0,1577,Lee Janzen,"9' 0""",1002.25,111,91
2008,68,0,26668,Marc Turnesa,"9' 0""",963.667,107,41
2008,73,0,20104,Ken Duke,"9' 1""",1603.083,176,82
2008,73,0,22378,Trevor Immelman,"9' 1""",689.917,76,181
2008,73,0,2223,Bob Tway,"9' 1""",519.417,57,27
2008,73,0,23623,Bo Van Pelt,"9' 1""",1248.917,138,118
2008,77,0,10875,Todd Demsey,"9' 2""",1146.833,125,65
2008,77,0,23409,James Driscoll,"9' 2""",1062.583,116,155
2008,77,0,6522,Ernie Els,"9' 2""",588.333,64,112
2008,77,0,25345,Carl Pettersson,"9' 2""",1431.25,156,49
2008,81,0,6004,Stephen Ames,"9' 3""",831.75,90,57
2008,81,0,23541,Ben Crane,"9' 3""",1008.833,109,16
2008,81,0,21731,Freddie Jacobson,"9' 3""",938.417,101,81
2008,81,0,7749,Brett Quigley,"9' 3""",1023.333,111,97
2008,85,0,10885,Robert Allenby,"9' 4""",1227.25,132,149
2008,85,0,23135,Tim Clark,"9' 4""",1088.417,117,65
