YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2013,1,0,25632,Jimmy Walker,-.114
2013,2,0,8075,Jerry Kelly,-.027
2013,3,0,27963,Chris Stroud,-.020
2013,4,0,32334,Charlie Beljan,E
2013,4,0,24507,Jason Bohn,E
2013,4,0,24357,K.J. Choi,E
2013,4,0,21209,Sergio Garcia,E
2013,4,0,12782,Tim Herron,E
2013,4,0,6527,Steve Stricker,E
2013,10,0,23409,James Driscoll,+.020
2013,11,0,24024,Zach Johnson,+.023
2013,12,0,21961,Charles Howell III,+.026
2013,13,0,28237,Rory McIlroy,+.030
2013,14,0,23320,Ryan Palmer,+.037
2013,15,0,25686,Jason Dufner,+.039
2013,16,0,21528,Henrik Stenson,+.042
2013,17,0,27503,Steve LeBrun,+.043
2013,17,0,27214,Kevin Streelman,+.043
2013,19,0,24924,Bill Haas,+.044
2013,20,0,22913,John Rollins,+.052
2013,21,0,22371,Aaron Baddeley,+.054
2013,22,0,25562,Andres Romero,+.056
2013,23,0,35139,Richard Lee,+.058
2013,24,0,23638,Brendon de Jonge,+.060
2013,25,0,29221,Webb Simpson,+.065
2013,26,0,34046,Jordan Spieth,+.067
2013,27,0,22378,Trevor Immelman,+.068
2013,27,0,34360,Patrick Reed,+.068
2013,29,0,34174,John Huh,+.069
2013,29,0,23800,Bryce Molder,+.069
2013,31,0,26476,Chez Reavie,+.071
2013,31,0,22405,Justin Rose,+.071
2013,31,0,24502,Adam Scott,+.071
2013,34,0,21731,Freddie Jacobson,+.073
2013,35,0,33141,Keegan Bradley,+.074
2013,36,0,28259,Sangmoon Bae,+.077
2013,37,0,30926,Chris Kirk,+.079
2013,37,0,10860,Justin Leonard,+.079
2013,39,0,27436,Graham DeLaet,+.085
2013,40,0,28475,Jeff Overton,+.087
2013,41,0,27408,Martin Kaymer,+.088
2013,42,0,19846,Brian Gay,+.093
2013,42,0,35539,Luke Guthrie,+.093
2013,42,0,25240,D.A. Points,+.093
2013,45,0,22046,Geoff Ogilvy,+.095
2013,45,0,25818,Scott Piercy,+.095
2013,45,0,27556,Ted Potter Jr.,+.095
2013,48,0,28500,Martin Flores,+.097
2013,49,0,27649,Brandt Snedeker,+.098
2013,50,0,36884,Ben Kohles,+.100
2013,50,0,24361,Pat Perez,+.100
2013,52,0,25274,Steven Bowditch,+.102
2013,53,0,20098,Stuart Appleby,+.103
2013,54,0,34098,Russell Henley,+.105
2013,55,0,10809,Jim Furyk,+.108
2013,56,0,24663,Y.E. Yang,+.111
2013,57,0,6004,Stephen Ames,+.116
2013,58,0,20160,Charlie Wi,+.118
2013,59,0,22056,Cameron Percy,+.119
2013,60,0,26851,Marc Leishman,+.120
2013,61,0,30925,Dustin Johnson,+.122
2013,62,0,25444,Justin Hicks,+.123
2013,63,0,27330,Josh Teater,+.125
2013,64,0,12716,Charley Hoffman,+.128
2013,65,0,26596,Ryan Moore,+.130
2013,65,0,28780,Nicholas Thompson,+.130
2013,67,0,21878,Mark Wilson,+.132
2013,68,0,28679,Fabián Gómez,+.133
2013,68,0,27770,Camilo Villegas,+.133
2013,70,0,28089,Jason Day,+.135
2013,70,0,31323,Gary Woodland,+.135
2013,72,0,1320,Bob Estes,+.136
2013,72,0,25834,Daniel Summerhays,+.136
2013,74,0,6522,Ernie Els,+.139
2013,74,0,20766,Padraig Harrington,+.139
2013,74,0,10213,Dicky Pride,+.139
2013,77,0,21099,David Lynn,+.143
2013,78,0,24781,Hunter Mahan,+.148
2013,78,0,33419,Cameron Tringale,+.148
2013,80,0,26300,Matt Jones,+.153
2013,81,0,22961,David Mathis,+.154
2013,82,0,8725,Tom Gillis,+.156
2013,83,0,23135,Tim Clark,+.160
2013,83,0,20572,Rod Pampling,+.160
2013,85,0,20848,Ángel Cabrera,+.163
2013,85,0,31560,Brian Stuard,+.163
2013,87,0,26679,Kevin Stadler,+.167
2013,88,0,27120,Troy Matteson,+.170
2013,88,0,6567,Vijay Singh,+.170
2013,90,0,20645,John Senden,+.172
2013,91,0,32200,Roberto Castro,+.175
2013,92,0,22621,Ben Curtis,+.176
2013,92,0,34099,Harris English,+.176
2013,92,0,20396,Lee Westwood,+.176
2013,95,0,29518,Brendan Steele,+.177
2013,96,0,26758,David Hearn,+.179
2013,96,0,29289,S.Y. Noh,+.179
2013,98,0,22792,Peter Hanson,+.182
2013,99,0,30110,Kyle Stanley,+.184
2013,99,0,26951,Johnson Wagner,+.184
2013,101,0,23108,Matt Kuchar,+.186
2013,102,0,33418,Shawn Stefani,+.188
2013,103,0,34261,Scott Langley,+.189
2013,104,0,30692,Scott Stallings,+.191
2013,105,0,27644,Brian Harman,+.194
2013,106,0,32366,Kevin Chappell,+.200
2013,106,0,23452,Nicolas Colsaerts,+.200
2013,106,0,28092,D.H. Lee,+.200
2013,106,0,1810,Phil Mickelson,+.200
2013,110,0,24494,Erik Compton,+.203
2013,111,0,28307,Matt Every,+.205
2013,112,0,23623,Bo Van Pelt,+.207
2013,113,0,20443,Jin Park,+.208
